biz.neustar.maven.plugins	sitebricks-doc-generator	1.0-alpha-1		7caf1f4eb3f9df189e38cb23ed633b8ee4bbb869
org.opencastproject	opencast-workflow-service-remote	7.6		80d2aeed8e40d3573306ec0bd5725e460a933052
org.opencastproject	opencast-workflow-service-remote	7.7		224a63761d1167f463f098306319f18f3a9cf330
org.opencastproject	opencast-workflow-service-remote	7.8		f09294941722fa1d0c3ba73c74f466c76b1c5cf9
org.opencastproject	opencast-workflow-service-remote	7.9		8c08a3f3334ce0bfc36fe546833da05523fbc20f
org.opencastproject	opencast-workflow-service-remote	8.0		c1a50ce06ed6109b4f49f30db84f635244a27a6a
org.opencastproject	opencast-workflow-service-remote	8.1		d1a61285e38191ddac340586a8efe956e4b12f31
org.opencastproject	opencast-workflow-service-remote	8.10		621a61ec019579f4a08a5dced0f1a70fcbdff641
org.opencastproject	opencast-workflow-service-remote	8.11		ac4a16a9111ad74bb25ad1ce4b3fe2ce3d924e24
org.opencastproject	opencast-workflow-service-remote	8.3		dd52c62921202d8e052f9e825c53200d8c15461c
org.opencastproject	opencast-workflow-service-remote	8.4		7182f5c2dbb5ab703306d191752a4ec00e090227
org.opencastproject	opencast-workflow-service-remote	8.5		9de1238cf36d6d0e339f195a66cf679a29ecd0df
org.opencastproject	opencast-workflow-service-remote	8.6		23aa97d629af4e99100625f1366965576971535c
org.opencastproject	opencast-workflow-service-remote	8.7		bcba0520de0b17797d3ae081280df1922efd001a
org.opencastproject	opencast-workflow-service-remote	8.8		a6e31136c575b3447436743cae429db732865cd2
org.opencastproject	opencast-workflow-service-remote	8.9		6b6da65a0c74587b037590acb96276c58793e399
org.opencastproject	opencast-workflow-service-remote	9.0		d31193a975c6635eaa4a51a5fd167e1c6b4c5fdf
org.opencastproject	opencast-workflow-service-remote	9.1		b9dcef8c24ae073560a1cee7fc176b59bbe7ae12
org.opencastproject	opencast-workflow-service-remote	9.10		e744524edffa8d68bb7d0267d4d8e1b86ccf48e1
org.opencastproject	opencast-workflow-service-remote	9.11		de20e793ca424794f1669dc76943a32b3e3eed2f
org.opencastproject	opencast-workflow-service-remote	9.12		0992ccedbea3cfe42d973d42da504f74a571888c
org.opencastproject	opencast-workflow-service-remote	9.2		082d29e95064d902d123214e2c7f5b9988804b9c
org.opencastproject	opencast-workflow-service-remote	9.3		280640ec5be0dadbcbd3c6ccc414a9175d36f276
org.opencastproject	opencast-workflow-service-remote	9.4		1eaa55ecd7508fc9b0654560f391d4dea54ad5b6
org.opencastproject	opencast-workflow-service-remote	9.5		4227c2fb65bd635788a3eac51dd0df03a419f046
org.opencastproject	opencast-workflow-service-remote	9.6		8ed2ba5b4926469b8cf6d05b8eea8b6f2ecb7418
org.opencastproject	opencast-workflow-service-remote	9.9		aabd37f0481228728abde31322b39d91609d27e7
org.opendaylight.bgpcep	odl-bgpcep-rsvp-dependencies	0.7.0-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-rsvp-dependencies	0.7.1-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-rsvp-dependencies	0.7.2-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-rsvp-dependencies	0.7.3-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-rsvp-dependencies	0.7.4-Carbon		N/A
org.opendaylight.bgpcep	odl-bgpcep-rsvp-dependencies	0.8.0		N/A
org.opendaylight.bgpcep	odl-bgpcep-rsvp-dependencies	0.8.1		N/A
org.opendaylight.bgpcep	odl-bgpcep-rsvp-dependencies	0.8.2		N/A
org.opendaylight.bgpcep	odl-bgpcep-rsvp-dependencies	0.8.3		N/A
org.oxerr.ipyy	ipyy-client	1.2.0		N/A
org.rxjava	rxjava	1.0.1		N/A
org.rxjava	rxjava	1.0.3		N/A
org.rxjava	rxjava	1.0.4		N/A
org.rxjava	rxjava	1.0.5		N/A
org.rxjava	rxjava	1.0.6		N/A
org.rxjava	rxjava	1.0.7		N/A
org.rxjava	rxjava	1.0.8		N/A
org.scalaz	scalaz-core_sjs1.0.0-M3_2.13.0-M2	7.2.19		5665fce19ccafa396d04ed17597f1ab22404ba41
org.tinygroup	org.tinygroup.gendslcode	2.0.23		2fb64228acdc770f13bcac35a434c346b924427f
org.tinygroup	org.tinygroup.gendslcode	2.0.24		ea65368d13526d9d51919e1d1d9484c008188d2a
org.tinygroup	org.tinygroup.gendslcode	2.0.25		6aee3af23f654516df6e72b8a5475742b17773dc
org.tinygroup	org.tinygroup.gendslcode	2.0.26		5eaf053e9558fcf6fd62a476b546e8eb38cd6529
org.tinygroup	org.tinygroup.gendslcode	2.0.27		3a867eef0a12a2c3d2cf08e75bbba5fd223e0cf3
org.tinygroup	org.tinygroup.gendslcode	2.0.28		fd7c6d9f9e7ea4c922654e7c4e8b8bb2681ee13a
org.tinygroup	org.tinygroup.gendslcode	2.0.29		05bed7bb909be78ace09d107237f606c4f1d9a4a
org.tinygroup	org.tinygroup.gendslcode	2.0.30		bc0c6ff8bd0526ba8caa7a8c992e979983806d6b
org.tinygroup	org.tinygroup.gendslcode	2.0.31		e5fdc98ac3008ca28818442cb92566f1806e7f9a
org.tinygroup	org.tinygroup.gendslcode	2.0.32		d13a94f396ca139f560ad2a11f6e4aa073dfceaf
org.tinygroup	org.tinygroup.gendslcode	2.0.33		d1d75037df3740db24ac8bdbebbf0e432dede98f
org.tinygroup	org.tinygroup.gendslcode	2.1.0		dfbb9b42e1a728b7fe5c1cbfb022925a87523f8b
org.tinygroup	org.tinygroup.gendslcode	2.1.1		9829247f70bd7562b6228cac89b03968a6bf3d48
org.tinygroup	org.tinygroup.gendslcode	2.2.0		939823aeae3f0343672b561645b3ffda6ec0ab65
org.tinygroup	org.tinygroup.gendslcode	2.2.1		06b99dae4dfa7d8827d2ccdc54f35eb541007e36
org.tinygroup	org.tinygroup.gendslcode	2.2.2		4a3d6e298d707268e527f8d3e68ee98e8acff66c
org.tinygroup	org.tinygroup.gendslcode	2.2.3		ad882b7364b2684156f3c62ebf09f0e259c9e6bf
org.tinygroup	org.tinygroup.gendslcode	2.3.0		706a38054a34329a0908b69623a998413d2ac6e3
org.tinygroup	org.tinygroup.gendslcode	3.0.0		d7c9f6d0b6eb8f2562962f774662a9e91ecd34a4
org.tinygroup	org.tinygroup.gendslcode	3.0.1		4afc2da8637f9e39b637b4c30c63d24e2d439ca8
org.tinygroup	org.tinygroup.gendslcode	3.1.0		a4ba875f7c806baa33bfa98a257b276be6e6b435
org.tinygroup	org.tinygroup.gendslcode	3.1.1		dfc662f3ce305d07955d829853647bafdcea89fa
org.tinygroup	org.tinygroup.gendslcode	3.1.2		dec4c47393aa55544aae6de702722f5d173d2a28
org.tinygroup	org.tinygroup.gendslcode	3.2.0		e40e26982cb874c83334880cf562f3689106e768
org.tinygroup	org.tinygroup.gendslcode	3.2.1		3877a1fa3b9483cf481589cbc4fb094c14bae5f7
org.tinygroup	org.tinygroup.gendslcode	3.3.1		d7e707db25b33dec3f9250ae74da613b7aa7bc5f
org.tinygroup	org.tinygroup.gendslcode	3.3.2		5d57b02547583f7c8848653d201af6c2e82c4cd9
org.tinygroup	org.tinygroup.gendslcode	tiny-3.0.0		5c7762ab7145c328cf35b993f98df8f17ae8daed
org.unix4j	unix4j-command	0.2		2aacf5bfe8540e53b9c16ddc1fec0a5dada05542
org.unix4j	unix4j-command	0.3		565f8ad3b4daa7e69065457313ba373763a2ff8a
org.unix4j	unix4j-command	0.4		7b305631f6e90a6b3bcefc70e3718a0c57f9a327
org.unix4j	unix4j-command	0.5		f00bbca02dd0aea6f3d9b181069d1a23f8644881
org.unix4j	unix4j-command	0.6		a025ab82f4c105427f7188c787cfc7bdbff0ddc1
org.webjars.bowergithub.polymerelements	paper-styles	1.0.13		544ccc2e6d3fe4ec747fb4586ce55697f4d962aa
org.webjars.bowergithub.polymerelements	paper-styles	1.3.1		c1a82d9e0a9aa30f3c2c96e6d4daf4fa4d4cc73d
org.webjars.bowergithub.polymerelements	paper-styles	2.0.0		9982f494281e4ee1d568ba098fea140a2ff55530
org.webjars.bowergithub.polymerelements	paper-styles	2.1.0		dc19a0d5fb6074f01206c84627230818e8d0ef6f
org.webjars.bowergithub.polymerelements	paper-styles	3.0.1		8e7d64ad5570711193369a05ff08493ac4b5fd8a
org.webjars.npm	aws-sdk__abort-controller	3.6.1		a90f450f265e77759dbb415cf67220cbb5ba9ec3
org.webjars.npm	dexie	1.4.1		45df5c03ea6471cbdeb181f7db93b1248e430da0
org.webjars.npm	dexie	2.0.1		1dbb26af746d940c05fbf305524561d1a40dd502
org.webjars.npm	dexie	2.0.4		553c2f0eb50a83ef3949ccf546ee4c013ed05a1b
org.webjars.npm	dexie	3.2.0		a940fbeea83329da99d6130a088a60ce244ffd2c
org.webjars.npm	vee-validate__i18n	4.11.2		f571d8658bff0a7ab8e7769f76a1004b7e4c184f
org.webjars.npm	vee-validate__i18n	4.11.6		4897c05d48ca032a98fa87b6b098ec9b6631bf55
org.webjars.npm	vee-validate__i18n	4.12.2		81318434f51b31bda3d3166ddbd062c4581d16b0
org.webjars.npm	vee-validate__i18n	4.12.6		b7c7b2685291b01f5453a34f104d2badaa847b81
org.webjars.npm	vee-validate__i18n	4.12.8		3a91eea1e99064d3cf029b4574ec120d1117c736
org.webjars.npm	vee-validate__i18n	4.13.0		d9453b036f15ec7847bf20873dc22200c88363cd
org.webjars.npm	vee-validate__i18n	4.13.1		ba160fe0ea032600e73b1da0620a22ef34668172
org.webjars.npm	vee-validate__i18n	4.13.2		ce9eade428f270e8e1b0225c9065ae714183edc1
org.webjars.npm	vee-validate__i18n	4.14.6		bcfefc6fd4761f31c513bb079c54d49af769c959
org.webjars.npm	vee-validate__i18n	4.14.7		9bc78601e2f88e56e95ff64fefa43d49fe75a269
org.webjars.npm	vee-validate__i18n	4.15.0		dec394f64bfa7c21a984a7aa414f4ac139eae381
org.webjars.npm	vee-validate__i18n	4.8.3		2424f1441785491bad3d7e71798ad3a6bfb3d7ee
org.webjars.npm	vee-validate__i18n	4.8.6		a8d46e5ae0ef422a27d70e97520adc6c7ba0cd37
org.webjars.npm	vee-validate__i18n	4.9.5		4fd910f9c8abd701e460dfe7b9011240934e0fe7
org.webjars.npm	vee-validate__i18n	4.9.6		15d4bfcc5e696b3c7e35d378c4d99065edf16ddd
ru.pavkin	dtc-cats_sjs1_2.13	2.4.0		182c7b58d0c8b3da222619964ab89c1b219d0eeb
ru.pavkin	dtc-cats_sjs1_2.13	2.5.0		f45b8178808195ee969774547e7bfee2acacb4c8
ru.pavkin	dtc-cats_sjs1_2.13	2.6.0		e944ca51914003669759e723b0f7e104db89a9c8
ru.yandex.qatools.allure	allure-java-inject	1.2.2		a0132a171861a160bdb6daa1dcea4bcb71e139ed
ru.yandex.qatools.allure	allure-java-inject	1.2.3		2567a36574669c02a5c3ac9b18c45a3133036956
ru.yandex.qatools.allure	allure-java-inject	1.2.4		0c07737ed38bb8b69b10af897fd8f3af28ec57ea
ru.yandex.qatools.allure	allure-java-inject	1.3.0.RC1		63991050e4902d470178f9372500aa1e81eb070b
ru.yandex.qatools.allure	allure-java-inject	1.3.0.RC2		7a741934b5964c68c42cc558f984164b254f2151
top.charles7c.continew	continew-starter-log-httptrace-pro	1.1.0		ec239ec0a26d457466d8386f5bd648e55d7943e0
top.charles7c.continew	continew-starter-log-httptrace-pro	1.1.2		760e05a4ff68eab46b76f7c65e41be7da3572fa6
top.charles7c.continew	continew-starter-log-httptrace-pro	1.2.0		1f37584cf6dfac033059938aa9c6a07f3098a6bc
top.charles7c.continew	continew-starter-log-httptrace-pro	1.3.0		55de7ad91af4260e486a7347470f669dd0b49ca6
top.charles7c.continew	continew-starter-log-httptrace-pro	1.4.0		5730a215f4acbfec17286e866614fd92900f2728
top.charles7c.continew	continew-starter-log-httptrace-pro	1.4.1		98eb16f68de2dfe33aa562c0a271a45ff9d72418
top.charles7c.continew	continew-starter-log-httptrace-pro	1.5.0		6f7ead0678ee1ee4299a5c160cc142918a8a8c8a
top.charles7c.continew	continew-starter-log-httptrace-pro	1.5.1		d7038eebda5a877800dd676a2525474b119b626f
top.oneyoung	oneyoung-start	0.0.3		19aa5c0c55918fbe9f1cc59acebbdcfcaa9995a6
