ai.yavar.mavencl	copper-ai-android-sdk	0.0.1		N/A
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.0.13		1b7aa24cfd529c3a99c9d2e403aa6bddcfeada62
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.0.15		bf478627201f210194bbfc5ff626f1325720327a
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.0.16		5950948bd80fdf28705ec47a68e9ff999c7a5c3f
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.1.17		e78c6fa9abaa50461e87b07db81c67926650101b
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.1.18		b805c13f99cca7a67b6e5cfad0a260d99e8313bb
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.1.20		22db7bb0244deabe333495c5bf893dd49937ff44
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.1.21		795e0c9cd34da0e02ebf97be58c1d48fa5cc47ae
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.1.22		56c3af57da3ad0a002ab64e8fdf8986b229e5bda
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.1.23		51840aa5c46b3b4019ed73f43b3a0db5aa12d829
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.1.24		cefa9e97279bd8450c61435ecd7605f569dc1279
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.1.25		07b85c99d8a3057dbd830907503031e1db70dc7d
org.mobicents.slee.examples	slee-example-http-client-nio-demo-DU	7.2.0-113		8b118a5c769026215f841447160569145555ff7b
org.n52.sensorweb	52n-xml-wsa-v10	2.0.0		86d0da22cdea220c36130728b5d208001a393f9a
org.n52.sensorweb	52n-xml-wsa-v10	2.1.0		6946793793976e3dd87beb2a3fc7698bcb9277ad
org.n52.sensorweb	52n-xml-wsa-v10	2.2.0		e6cccfcbae886933259a875e27658c14d11bdd99
org.n52.sensorweb	52n-xml-wsa-v10	2.3.0		e533e849eb819082309cb31ffb5a44dbdd74dceb
org.n52.sensorweb	52n-xml-wsa-v10	2.4.0		d20d7061923d1a23917568705bfae9feb879575a
org.n52.sensorweb	52n-xml-wsa-v10	2.5.0		b797380123b9b78b5e34cc40cca99cbe90f560fe
org.n52.sensorweb	52n-xml-wsa-v10	2.6.1		89924662b998f7f9dcfc52ddb55a33a88e551ffe
org.n52.sensorweb	52n-xml-wsa-v10	2.7.0		c331d10b2293df1c2650b9ac41ffe68a2cc622d0
org.n52.sensorweb-server.sos	sos-inspire-code	5.0.0		328df1717353a1ebf9cc9a4ab6c13ee753d5c229
org.n52.sensorweb-server.sos	sos-inspire-code	5.0.1		e7cab14c23ee805b56557fc8112a19939641c293
org.n52.sensorweb-server.sos	sos-inspire-code	5.0.2		313686b56882a950f31a34106f668664ea432a6d
org.n52.sensorweb-server.sos	sos-inspire-code	5.1.0		6f74a3f76a4bb6c6547c3e77677326ba41d4d6bd
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.0		1390723b87351becd37c85b24019199e9a0f5e5c
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.1		697ae5431c3bc1d80011354162e0c832c3e9e510
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.10		0967033f5f0df9a2a6f87b3f337b2f2acad2e641
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.11		5d6dd6eb3d217043b4ec8d6831170f24eeb380c7
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.2		3ea006e7b6dfee89f2af8b028cc36ab90b11798b
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.3		e19a8971a6099910e128584bddf68ceb76e6527f
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.4		e1fe33f37d6916151db20cc13ea3bb8392abf23d
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.5		4315ca6a1ef94b7b34e15f28ef95d812ab8e8da1
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.6		8f2133c433d5e1f57017cd51feb6844062a468fd
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.7		b5a578188ead0fe5d66674d1076162f3a08e0cc7
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.8		ccb4552dfcbb1852513e51263249a8e5d0e3db90
org.n52.sensorweb-server.sos	sos-inspire-code	5.2.9		e3db82e964c720a059658a4d64f9a0dd289d626f
org.n52.sensorweb-server.sos	sos-inspire-code	5.3.0		f7c3c1da16afe14d961bbbaf944a1570645f16eb
org.n52.sensorweb-server.sos	sos-inspire-code	5.3.1		6dfe83be6e3a5337dc84fefc207373a3efa08168
org.n52.sensorweb-server.sos	sos-inspire-code	5.4.0		26c3a60c2037c2b8103501546d90efe9453a2af5
org.n52.sensorweb-server.sos	sos-inspire-code	5.4.1		777163de57f65ff12437d9d7d31f1b92d757bd3a
org.n52.sensorweb-server.sos	sos-inspire-code	5.4.2		cd2ba93866cd962400b33d09f69de50944dba334
org.n52.sensorweb-server.sos	sos-inspire-code	5.4.3		5bbf42631d89bea8ec88daa150a93e4bce39c229
org.n52.sensorweb-server.sos	sos-inspire-code	5.5.0		eba09e4ff13aae6bbc54f7d64862ecfbe7f3418c
org.n52.sensorweb-server.sos	sos-inspire-code	5.5.1		bdb0a4755c0a7790aa7437a3f3f9a5675d4540db
org.n52.sensorweb-server.sos	sos-inspire-code	5.5.2		a553bd1572a74b6d0e66d7ce07253e40ff4380ae
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0		9ac69ea7da26ade0783deab114097b27be2d739e
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.1		c9ccf0f37b3ccc460e3d733b72f4b37ca7006d85
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.10		3eaf6c3d9b6c1946707a89fa1bb4a62441190463
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.11		a9d1c9102847ebcdafd937b3edd3f76a49fac998
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.12		32d125e2bb509bef1907dc7a2cc8c14c9e7cc00a
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.13		d573d5b1632de3d92d17cd5da03b88323910c0ab
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.14		2f3267fa1aa0616c9f76dcafa076a1a55d1e40ff
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.15		e354cc046fb60778e326ed6fc877a580ad314379
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.17		19c066f9af579d7b62ab7d98a52dd7416f07c046
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.18		f6ec655dda6eb5d8c9150602eef82b7160a17a49
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.19		5efa4747713d74703762f31cc24060e1fa012235
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.2		aba390eb8e7d402ba5e1d6a1f4c0be3b1382000d
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.20		dd1bed2da74adbd4c24fcda0178a6551c169a319
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.21		5f37f6bb6189a1cb32d97a39b2301fdc61b3d559
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.22		33b37b7a0527bab36576685168070a92554b56ec
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.3		e139f8aa336ba37aad1683c5fff8e70b504d12ee
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.4		bb5d42eb13093cfa40fb0008f0349e1f889296fd
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.5		098e274b8a7407c8703ca0c6892ab5aec9977659
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.6		30e4c54d25465e06ffe20a5b58ef8e17be83971f
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.0-PR.9		0fee8fa64b0a85624c886a241360024d52d1ecd9
org.n52.sensorweb-server.sos	sos-inspire-code	6.0.1		5fa585f1d0092e5611b8135aa9012fa9b92d5527
org.opendaylight.controller	odl-controller-model-topology	1.10.0		N/A
org.opendaylight.controller	odl-controller-model-topology	1.10.1		N/A
org.opendaylight.controller	odl-controller-model-topology	1.10.2		N/A
org.opendaylight.controller	odl-controller-model-topology	1.10.3		N/A
org.opendaylight.controller	odl-controller-model-topology	1.10.4		N/A
org.opendaylight.controller	odl-controller-model-topology	1.11.0		N/A
org.opendaylight.controller	odl-controller-model-topology	1.11.1		N/A
org.opendaylight.controller	odl-controller-model-topology	1.11.2		N/A
org.opendaylight.controller	odl-controller-model-topology	1.11.3		N/A
org.opendaylight.controller	odl-controller-model-topology	1.7.0		N/A
org.opendaylight.controller	odl-controller-model-topology	1.7.1		N/A
org.opendaylight.controller	odl-controller-model-topology	1.7.2		N/A
org.opendaylight.controller	odl-controller-model-topology	1.7.3		N/A
org.opendaylight.controller	odl-controller-model-topology	1.7.4		N/A
org.opendaylight.controller	odl-controller-model-topology	1.8.0		N/A
org.opendaylight.controller	odl-controller-model-topology	1.8.1		N/A
org.opendaylight.controller	odl-controller-model-topology	1.8.2		N/A
org.opendaylight.controller	odl-controller-model-topology	1.8.3		N/A
org.opendaylight.controller	odl-controller-model-topology	1.9.0		N/A
org.opendaylight.controller	odl-controller-model-topology	1.9.1		N/A
org.opendaylight.controller	odl-controller-model-topology	1.9.2		N/A
org.opendaylight.controller	odl-controller-model-topology	1.9.3		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.0		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.1		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.10		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.2		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.3		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.4		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.5		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.6		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.7		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.8		N/A
org.opendaylight.controller	odl-controller-model-topology	2.0.9		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.0		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.1		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.10		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.11		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.12		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.13		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.14		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.15		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.16		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.2		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.3		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.4		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.5		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.6		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.7		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.8		N/A
org.opendaylight.controller	odl-controller-model-topology	3.0.9		N/A
org.opendaylight.sfc	odl-sfclisp	0.10.0		N/A
org.opendaylight.sfc	odl-sfclisp	0.10.1		N/A
org.opendaylight.sfc	odl-sfclisp	0.10.2		N/A
org.opendaylight.sfc	odl-sfclisp	0.10.3		N/A
org.opendaylight.sfc	odl-sfclisp	0.10.4		N/A
org.opendaylight.sfc	odl-sfclisp	0.5.0-Carbon		N/A
org.opendaylight.sfc	odl-sfclisp	0.6.0		N/A
org.opendaylight.sfc	odl-sfclisp	0.6.1		N/A
org.opendaylight.sfc	odl-sfclisp	0.6.2		N/A
org.opendaylight.sfc	odl-sfclisp	0.6.3		N/A
org.opendaylight.sfc	odl-sfclisp	0.7.0		N/A
org.opendaylight.sfc	odl-sfclisp	0.7.1		N/A
org.opendaylight.sfc	odl-sfclisp	0.7.2		N/A
org.opendaylight.sfc	odl-sfclisp	0.7.3		N/A
org.opendaylight.sfc	odl-sfclisp	0.7.4		N/A
org.opendaylight.sfc	odl-sfclisp	0.8.0		N/A
org.opendaylight.sfc	odl-sfclisp	0.8.1		N/A
org.opendaylight.sfc	odl-sfclisp	0.8.2		N/A
org.opendaylight.sfc	odl-sfclisp	0.8.3		N/A
org.opendaylight.sfc	odl-sfclisp	0.9.0		N/A
org.opendaylight.sfc	odl-sfclisp	0.9.1		N/A
org.opendaylight.sfc	odl-sfclisp	0.9.2		N/A
org.opendaylight.sfc	odl-sfclisp	0.9.3		N/A
org.scalamacros	paradise_2.12.2	2.1.0		66cbc941fa3a9cef8f0b36ea32ae0f4d408e7525
org.scalamacros	paradise_2.12.2	2.1.1		8046dfe7a29a38da1aaf2d02a652b336df1ae269
org.scalaz	scalaz-concurrent_2.10	7.0.0		3ec71330bbdba3c2d99ed06dd1b6166964f48eb0
org.scalaz	scalaz-concurrent_2.10	7.0.0-M7		2eeffc68f3ae86e1e3ee1a7b8dfc078f19c44cbe
org.scalaz	scalaz-concurrent_2.10	7.0.0-M8		16c1157279c11c0e3cc6a3caddcc58bb688bb05b
org.scalaz	scalaz-concurrent_2.10	7.0.0-M9		806ed34b8a8dc1c5bf39142072b5b9668f7b384c
org.scalaz	scalaz-concurrent_2.10	7.0.0-RC1		8d99ba9467ba511f41fbd3a8f29c041dfec8791d
org.scalaz	scalaz-concurrent_2.10	7.0.0-RC2		4bb7349fb1050fd39cce857c766bbd43d5a37d28
org.scalaz	scalaz-concurrent_2.10	7.0.1		e1cf802b59c203750dbfb4e52d0640c9f6eb29d3
org.scalaz	scalaz-concurrent_2.10	7.0.2		1326de4d49c3b969c421fd2a3bb4e5be8bf4aa26
org.scalaz	scalaz-concurrent_2.10	7.0.3		0eb20eb88cc19e5a8a05f492b4f7baed1b81dc80
org.scalaz	scalaz-concurrent_2.10	7.0.4		968b559231facf71464dfb28aed8a94541f273bf
org.scalaz	scalaz-concurrent_2.10	7.0.5		74aa1eae504f14229a6d5b2cfcec8363327a412c
org.scalaz	scalaz-concurrent_2.10	7.0.6		32f2a9d3a1d6d48465e89619892aceb807ca6de8
org.scalaz	scalaz-concurrent_2.10	7.0.7		a07a1206ad5af02cedd169f4eaeb5403e5b2754e
org.scalaz	scalaz-concurrent_2.10	7.0.8		ecd877aeb62df9a6eeb9dd1da83e389fc3a1a1a4
org.scalaz	scalaz-concurrent_2.10	7.0.9		8146fa4392b006cf95ce3055c8ffdb26dc9b1488
org.scalaz	scalaz-concurrent_2.10	7.1.0		589c2215a73af9b854045d6f2edae1d43b8b472b
org.scalaz	scalaz-concurrent_2.10	7.1.0-M1		61e11996e6dc49c80efb2347f244637e994367e7
org.scalaz	scalaz-concurrent_2.10	7.1.0-M2		4f564b3527a6054335a578b59bbe5d244651efd1
org.scalaz	scalaz-concurrent_2.10	7.1.0-M3		6c8de018f3ce91ba9069305fb36b5440741d17a5
org.scalaz	scalaz-concurrent_2.10	7.1.0-M4		8745cfeea10f321f2bd472c532739f2803073393
org.scalaz	scalaz-concurrent_2.10	7.1.0-M5		92c97f5c6075ef2d9e2c0b7b25f956cb9f0fd725
org.scalaz	scalaz-concurrent_2.10	7.1.0-M6		4d7edf7774ba342b95b195efcf5e167dc61a6af9
org.scalaz	scalaz-concurrent_2.10	7.1.0-M7		c762765580afa5497aa4cf5647629ad99a8cf725
org.scalaz	scalaz-concurrent_2.10	7.1.0-RC1		05f11f452871e1105a773397b058804f231612ce
org.scalaz	scalaz-concurrent_2.10	7.1.0-RC2		3250aed0c54f4cb09f5fb6b5b074f80bb31d9203
org.scalaz	scalaz-concurrent_2.10	7.1.1		d1ae42a59279d4da3a1670c94afb17f257fa614d
org.scalaz	scalaz-concurrent_2.10	7.1.10		30c15d3fd2ae5381da3114dc1caacea809103f5e
org.scalaz	scalaz-concurrent_2.10	7.1.11		0ac9a4c5ae9dde641ff1db0d0216d919a0fd24ae
org.scalaz	scalaz-concurrent_2.10	7.1.12		27cefc4e412191633884d5a669c05b998674f780
org.scalaz	scalaz-concurrent_2.10	7.1.13		203cf12f5b3af331308bcdc128b7837e8694f5d4
org.scalaz	scalaz-concurrent_2.10	7.1.14		492703245dcab91a3f211eeb480a6a2679479590
org.scalaz	scalaz-concurrent_2.10	7.1.15		3bcb28f0995a3bf307704611d90f70b55431ac0b
org.scalaz	scalaz-concurrent_2.10	7.1.16		687ceb6a0c6e2ac1c4e8508a15d4c84b7cbe9fe4
org.scalaz	scalaz-concurrent_2.10	7.1.17		32556235f2f0e00b327ac37df160803646ecfa91
org.scalaz	scalaz-concurrent_2.10	7.1.2		f30c8cd353a1115af7245fd2e5bfb64cfc5394a9
org.scalaz	scalaz-concurrent_2.10	7.1.3		bf5840ac147c85d6f963e9bbbfc0b7910ba88002
org.scalaz	scalaz-concurrent_2.10	7.1.4		34d9017a9a8c2852559b88c9e652a7308544a5ad
org.scalaz	scalaz-concurrent_2.10	7.1.5		b1fb5c6ed7ee6f35f691ac408b3062b9e8977c11
org.scalaz	scalaz-concurrent_2.10	7.1.6		97160eb646330c08205a87e8fec1cf0db119ed70
org.scalaz	scalaz-concurrent_2.10	7.1.7		01056e6e3db83182369d637470fa3e8cf1c0bd2d
org.scalaz	scalaz-concurrent_2.10	7.1.8		cff8651ea56d0885642353f081c37553ae4d2cbd
org.scalaz	scalaz-concurrent_2.10	7.1.9		568604aa28e1c23a24aea42b9b277a3888578f3b
org.scalaz	scalaz-concurrent_2.10	7.2.0		4880726f62fe33b322dac99adf1ac862d37b8404
org.scalaz	scalaz-concurrent_2.10	7.2.0-M1		59b3fd66f6201a859e915080d3968ddb43435c82
org.scalaz	scalaz-concurrent_2.10	7.2.0-M2		a8f9795b4bb6d36f77e22be0ad2e9ba6432d5a6a
org.scalaz	scalaz-concurrent_2.10	7.2.0-M3		e14dee741557f55d1ed273e734e448decb76c698
org.scalaz	scalaz-concurrent_2.10	7.2.0-M4		97858b666885e6e451fc419ca7fdc262e0620d2b
org.scalaz	scalaz-concurrent_2.10	7.2.0-M5		67463e2f6db5b578d1e72a5862f7d23f3d887467
org.scalaz	scalaz-concurrent_2.10	7.2.0-RC1		3e92fcb7a7f4e759a62ce92d780b36c703af1ae8
org.scalaz	scalaz-concurrent_2.10	7.2.1		90e2c1e5bc8deae7e3d215b5483ce369d57b885a
org.scalaz	scalaz-concurrent_2.10	7.2.10		512640a6304ece5a9b405cc2ba898dc0c45a4d58
org.scalaz	scalaz-concurrent_2.10	7.2.11		086d76a7d036e4694785538df218cb386c80f7eb
org.scalaz	scalaz-concurrent_2.10	7.2.12		d6d7e679195cf01fac5e0dd94112f0f03f01cf2f
org.scalaz	scalaz-concurrent_2.10	7.2.13		0d96c19bb8c9263de37e0eaee9494311e8784bfc
org.scalaz	scalaz-concurrent_2.10	7.2.14		2fb4dab68e85c8615adfadc87256f694a082c359
org.scalaz	scalaz-concurrent_2.10	7.2.15		c16f90da87385ddc4522c47792454304698f5929
org.scalaz	scalaz-concurrent_2.10	7.2.16		71f3675b460d386168d331909b9a0d0fd416a837
org.scalaz	scalaz-concurrent_2.10	7.2.17		61039da5dec16bd22f1ab46cb0dfeb47f522e254
org.scalaz	scalaz-concurrent_2.10	7.2.18		b843e8d4a035b072b062b960c535b5aa5c2305c6
org.scalaz	scalaz-concurrent_2.10	7.2.19		8000eed31cd7c6824607dfcd76d6f868fb12ee44
org.scalaz	scalaz-concurrent_2.10	7.2.2		64d657778950f17001743c9e091e3d2f9bc7b29c
org.scalaz	scalaz-concurrent_2.10	7.2.20		963ebdd481b6043854e09ef45a777c335c960316
org.scalaz	scalaz-concurrent_2.10	7.2.21		9f4b024eeda9019c17049b2f5258632ccf3c857a
org.scalaz	scalaz-concurrent_2.10	7.2.22		df1dbaaf260e4d604eed22263b27981069b8e32b
org.scalaz	scalaz-concurrent_2.10	7.2.23		12e313f0e3f952b8a6a032e6e9b5b0f7bed4892c
org.scalaz	scalaz-concurrent_2.10	7.2.24		577e1d7f52a8125055cb57e05530cc735309ab0c
org.scalaz	scalaz-concurrent_2.10	7.2.25		485f60429e1541a2045750bf3ed4dff97b80ad5c
org.scalaz	scalaz-concurrent_2.10	7.2.26		ea7e4a27b3281063f2a4f606108d7d53034640cb
org.scalaz	scalaz-concurrent_2.10	7.2.27		9282c1f470991ae2f65adfd831d77a0f30e9dcda
org.scalaz	scalaz-concurrent_2.10	7.2.28		a284d9c439af76ace72679d2b6e887f0292b39f6
org.scalaz	scalaz-concurrent_2.10	7.2.29		7b6ca0f4068690937c4336337e4fa8b756f347b2
org.scalaz	scalaz-concurrent_2.10	7.2.3		1f84b9070e98ac5c504c159279e60fc4b03c0791
org.scalaz	scalaz-concurrent_2.10	7.2.30		8c041f9601d374d8bd8344441d515881ab69b0e8
org.scalaz	scalaz-concurrent_2.10	7.2.4		0c0d3de18644f39da454bf2d7a5338ebb3b7ac24
org.scalaz	scalaz-concurrent_2.10	7.2.5		c9cbf5ca04ab78f0338986e0b82a5a2fc2282864
org.scalaz	scalaz-concurrent_2.10	7.2.6		4561c2cf6011ff23df4329dcadf6816a704a1b5b
org.scalaz	scalaz-concurrent_2.10	7.2.7		7ffecd57459d68ba863589f7a2d6e73d40056569
org.scalaz	scalaz-concurrent_2.10	7.2.8		c51268da3e64795cc04760be88b9f85259bd93dd
org.scalaz	scalaz-concurrent_2.10	7.2.9		e6669c9d12c4459af40cf96f3b055b6f5e2ac8fb
org.scalaz	scalaz-concurrent_2.10	7.3.0-M1		6f5f7e9c2056cbd821920c04f5467f7014e53017
org.scalaz	scalaz-concurrent_2.10	7.3.0-M10		de3fbd36207fbbac4ceacba15688b3dc0ff80e01
org.scalaz	scalaz-concurrent_2.10	7.3.0-M11		f613865d3f10b587d478c68ac6d108a01de0819d
org.scalaz	scalaz-concurrent_2.10	7.3.0-M2		a771e5a1b171f499a9c0ceb1f51a8d2524547e9b
org.scalaz	scalaz-concurrent_2.10	7.3.0-M3		dcbc76d21cd59a5b673a0c8f28f7cfeb87b0dc3e
org.scalaz	scalaz-concurrent_2.10	7.3.0-M4		8fa5a32961d396faf071358e633537b53827cbf2
org.scalaz	scalaz-concurrent_2.10	7.3.0-M5		c7510e1d6d83f3d97c949bb1d122290e05820d2f
org.scalaz	scalaz-concurrent_2.10	7.3.0-M6		ba63450f4986969afe511527dbf2cd5a13c6586b
org.scalaz	scalaz-concurrent_2.10	7.3.0-M7		b42e1659b409e55f46cebd21502d9855da34ce98
org.scalaz	scalaz-concurrent_2.10	7.3.0-M8		d15a550d5f377064e4376d839f6c9838807e493a
org.scalaz	scalaz-concurrent_2.10	7.3.0-M9		a39fd369d45ed176063fe9515dfcad0521449ad5
org.typelevel	paiges-cats_native0.5_2.12	0.4.4		fd716a359617d371c616498b01d5ea482df0997a
org.webjars.bowergithub.smeijer	leaflet-geosearch	3.0.5		85c8a69525e48dfb044f6b940867c274925aef65
org.webjars.npm	smoothscroll-polyfill	0.4.4		be604f7221e8f957e55997ef631cbfd802dd48c4
org.webjars.npm	tensorflow-models__mobilenet	2.0.3		56b569d4e30c6e8f48cae2571baccd4a6e044fff
org.webjars.npm	webassemblyjs__ast	1.11.1		e5d885c6242a6a30f2f5e8cbe3f21037b5680481
org.webjars.npm	webassemblyjs__ast	1.11.6		22a38b60d4e70342a830f4689a34ee45a19a2d28
org.webjars.npm	webassemblyjs__ast	1.5.13		53680ef27caff828e179ec68cd687fd502cca7f3
org.webjars.npm	webassemblyjs__ast	1.7.11		2806f3483ad2731ed409d61cc27e138cebc9a097
org.webjars.npm	webassemblyjs__ast	1.9.0		49bc958037f65d03768367554b0bd8e930d27836
org.webjars.npm	webassemblyjs__ast	1.9.1		7a0092697efed3367a846c310c1c365fafb90503
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.10		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.11		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.12		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.13		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.14		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.15		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.18		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.24		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.26		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.27		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.28		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.29		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.30		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.31		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.32		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.33		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.34		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.35		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.36		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.37		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.38		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.39		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.40		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.41		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.42		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.43		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.44		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.45		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.46		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.47		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.48		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.49		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.50		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.51		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.52		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.53		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.54		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.55		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.56		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.57		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.63		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.64		N/A
org.wso2.carbon.analytics	org.wso2.carbon.analytics.test.si.distribution	3.0.65		N/A
