ai.abra	abra-sdk	1.0.0		N/A
io.github.vigoo	zio-aws-glacier_3	3.17.63.1		87162e3bdce1c8d7c09d75e0fc7d9eefdc0ab39d
io.github.vigoo	zio-aws-glacier_3	3.17.63.2		4f6d21d14f30ee554fc468103a9f681c4c818f8c
io.github.vigoo	zio-aws-glacier_3	3.17.64.1		863d6c43de7a6718ba9ccd1c38ca0a4632d11de5
io.github.vigoo	zio-aws-glacier_3	3.17.65.1		6b615b5cdc15f3b33f1cbc09eb04caf6fdbb50b4
io.github.vigoo	zio-aws-glacier_3	3.17.68.1		84d1501f75612f5f27012fa19677f22bdbeca7d1
io.github.vigoo	zio-aws-glacier_3	3.17.70.1		a931c8f1c338d084677dedfaa4575894ca3b2222
io.github.vigoo	zio-aws-glacier_3	3.17.71.1		3a02de154c13dfb6ec653f497b7ed0e6f63e5b6a
io.github.vigoo	zio-aws-glacier_3	3.17.71.2		743ac12164a502443e57f836d480d2882c7f88bf
io.github.vigoo	zio-aws-glacier_3	3.17.71.3		d175caf730aa04327e22ee8ffc950405f9511dbb
io.github.vigoo	zio-aws-glacier_3	3.17.74.1		660003c0849308596d4632382f91725fced6f586
io.github.vigoo	zio-aws-glacier_3	3.17.75.1		744b4e56536d0f04134af375e973f56fad065d81
io.github.vigoo	zio-aws-glacier_3	3.17.76.1		c3d08a0dd867212187c36e770cd7e1e27266f41a
io.github.vigoo	zio-aws-glacier_3	3.17.77.1		76de3fef8fa822aa6713f4e27762a92aee83dc2a
io.github.vigoo	zio-aws-glacier_3	3.17.78.1		4474a70bb525e7ba572ebb5f964b6b6e4a7d0238
io.github.vigoo	zio-aws-glacier_3	3.17.79.1		54ff0cc61bbedcf583797b17c03ba5646851ea3a
io.github.vigoo	zio-aws-glacier_3	3.17.8.1		15b40f093716e164aeb282667f95ed56a14e1352
io.github.vigoo	zio-aws-glacier_3	3.17.8.2		6c859fb9138b9f0e8c7e89beef7bb7691be2c0fa
io.github.vigoo	zio-aws-glacier_3	3.17.8.3		3b9a6784a43a2db6a73435dc2b501af5565077ca
io.github.vigoo	zio-aws-glacier_3	3.17.8.4		cf7ac8b82677658aff2bc7a631fec887cee2f777
io.github.vigoo	zio-aws-glacier_3	3.17.8.5		3c0ae3ab991c747a477d2a5d6d45749ad4d69a5f
io.github.vigoo	zio-aws-glacier_3	3.17.80.1		e00d6b6899908ec29470438d4d28ae69daa7f898
io.github.vigoo	zio-aws-glacier_3	3.17.81.1		ddf54e4b2f143898e68e08cd2b7e833754b0615b
io.github.vigoo	zio-aws-glacier_3	3.17.87.2		babb0ac8fbe19726d87a3f02f356d60ac0b4f1c9
io.github.vigoo	zio-aws-glacier_3	3.17.88.1		8d6b125a6deda576e5cdc80886abe405b93c0e95
io.github.vigoo	zio-aws-glacier_3	3.17.9.1		2c609bd9c8c4cf7acaa62e792e1fe0dd6ee73591
io.github.vigoo	zio-aws-glacier_3	3.17.90.1		16dd1ecc8e94f376e29b2df4a41374da04120bbd
io.github.vigoo	zio-aws-glacier_3	3.17.94.1		de5b87940871b4c6ec767a29ef3af50c00a19434
io.github.vigoo	zio-aws-glacier_3	3.17.94.2		bdc62f400f5ddf45e79a5ab977b2faa0afc8b0f6
io.github.vigoo	zio-aws-glacier_3	3.17.97.1		700302821a9cdbcb343033b973f76e165e1848d4
io.github.vigoo	zio-aws-glacier_3	3.17.98.1		a202390a704edb094fb1ccae312cbe20caf950a6
io.github.vigoo	zio-aws-glacier_3	3.17.99.1		8d3c617bb92548859c24ad427a81803da9370e07
io.github.vigoo	zio-aws-glacier_3	4.0.2		7319a5efd33795b9f5d11ba6fd999a7ae1f5cfac
io.github.vigoo	zio-aws-glacier_3	4.0.4		bbbd18d499d1675ce2305ede312930371d983fdb
io.github.vigoo	zio-aws-glacier_3	4.0.5		91106964338c1ee26f58e10c9da52f1c8679a279
io.github.vigoo	zio-aws-glacier_3	4.17.104.1		b199d8dd502a63ef821e335162c9bde019d20d4c
io.github.vigoo	zio-aws-glacier_3	4.17.104.2		7e626f53f3bbd27406add18a6808c88ea941211d
io.github.vigoo	zio-aws-glacier_3	4.17.280.4		ae8973aff6b7a13958ef0dade8383b67b37d9f56
io.helidon.security	helidon-security-provider-oidc	0.10.0		abbfe8d5b7fa2d1322a4cc77a3f62caf7fe40ab2
io.helidon.security	helidon-security-provider-oidc	0.10.1		9341539abe21612fead6dd30ca48d2432fd20884
io.helidon.security	helidon-security-provider-oidc	0.10.2		4a2cd24d6d9a766fd5f7531c88708490edc19aa1
io.helidon.security	helidon-security-provider-oidc	0.10.3		f5db775db234736c40564d4faddda18f2cbd5c5a
io.helidon.security	helidon-security-provider-oidc	0.10.4		eac9d75faaf40044f9b3ef81c3df4112cbe148a6
io.helidon.security	helidon-security-provider-oidc	0.10.5		2033707afc564b9b364d95334c1118f96c152e1f
io.helidon.security	helidon-security-provider-oidc	0.10.6		f5255b9a0bcb1fae2eaefb6400becd56d68d8c62
io.helidon.security	helidon-security-provider-oidc	0.9.0		a7a6ca8d05d6fa5b8f09f3c765544509934ce11c
io.helidon.security	helidon-security-provider-oidc	0.9.1		4da13923185357709a88173bed114c3de7792953
io.matthewnelson.kotlin-components	secure-random-linuxmips32	0.1.0		N/A
io.matthewnelson.kotlin-components	secure-random-linuxmips32	0.1.1		N/A
io.matthewnelson.kotlin-components	secure-random-linuxmips32	0.1.2		N/A
io.matthewnelson.kotlin-components	secure-random-linuxmips32	0.1.3		N/A
io.miragon.miranum.connect	message-adapter-c8	0.6.0		81db582199624f752c5a2934adacd8855259b7ad
io.miragon.miranum.connect	message-adapter-c8	0.7.0		46f275ef066a5857ebcc056c2b627fee123fbc3f
io.miragon.miranum.connect	message-adapter-c8	0.7.1		89eabd952f833f2bc5512abd6f9cc7e92c5b8442
io.miragon.miranum.connect	message-adapter-c8	0.7.2		1a76ea72e696576e50841ceedb9ab8d4e8505376
io.miragon.miranum.connect	message-adapter-c8	0.7.3		97912b54e6a9361434da3d3664ad5e488fcacb38
io.quarkiverse.discord4j	quarkus-discord4j-docs	0.0.1		e7cbea8c78ff5890dbffe81ed45dd7620eec5b0b
love.forte.simbot	simbot-core-androidnativex64	4.0.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-RC1		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-RC2		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-RC3		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-beta1		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-beta2		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-beta3		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev1		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev10		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev11		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev12		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev13		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev14		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev15		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev16		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev17		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev18		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev2		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev3		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev4		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev5		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev6		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev7		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev8		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.0-dev9		N/A
love.forte.simbot	simbot-core-androidnativex64	4.0.1		N/A
love.forte.simbot	simbot-core-androidnativex64	4.1.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.10.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.11.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.11.1		N/A
love.forte.simbot	simbot-core-androidnativex64	4.12.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.2.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.3.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.3.1		N/A
love.forte.simbot	simbot-core-androidnativex64	4.4.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.5.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.6.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.6.1		N/A
love.forte.simbot	simbot-core-androidnativex64	4.7.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.7.0-beta1		N/A
love.forte.simbot	simbot-core-androidnativex64	4.8.0		N/A
love.forte.simbot	simbot-core-androidnativex64	4.9.0		N/A
net.ftlines.wicket-source	wicket-source-parent	1.4.0.7		N/A
net.ftlines.wicket-source	wicket-source-parent	1.4.18.7		N/A
net.ftlines.wicket-source	wicket-source-parent	1.5.0.7		N/A
net.ftlines.wicket-source	wicket-source-parent	1.5.0_06		N/A
net.ftlines.wicket-source	wicket-source-parent	6.0.0.8		N/A
net.ftlines.wicket-source	wicket-source-parent	7.0.0		N/A
net.mbonnin.cast	cast-linuxx64	0.0.1		N/A
org.activiti.cloud.modeling	activiti-cloud-services-modeling-core	7.1.0.M6		be4f34e4264b01727fb852350e34464d82f03a89
org.ancoron.osgi.test	test-felix	1.0.0		f38407939afa3b497321e4741f09ac0311773168
org.apache.cocoon.sax	cocoon-sax	3.0.0-alpha-2		efe1985e14a287073da4eab231277f32e6a3b4b3
org.apache.cocoon.sax	cocoon-sax	3.0.0-alpha-3		9569de2d1fb95acd1a11074495093a9b78bab1dc
org.apache.jena	apache-jena-fuseki	2.0.0		N/A
org.apache.jena	apache-jena-fuseki	2.3.0		N/A
org.apache.jena	apache-jena-fuseki	2.3.1		N/A
org.apache.jena	apache-jena-fuseki	2.4.0		N/A
org.apache.jena	apache-jena-fuseki	2.4.1		N/A
org.apache.jena	apache-jena-fuseki	2.5.0		N/A
org.apache.jena	apache-jena-fuseki	2.6.0		N/A
org.apache.jena	apache-jena-fuseki	3.10.0		N/A
org.apache.jena	apache-jena-fuseki	3.11.0		N/A
org.apache.jena	apache-jena-fuseki	3.12.0		N/A
org.apache.jena	apache-jena-fuseki	3.13.0		N/A
org.apache.jena	apache-jena-fuseki	3.13.1		N/A
org.apache.jena	apache-jena-fuseki	3.14.0		N/A
org.apache.jena	apache-jena-fuseki	3.15.0		N/A
org.apache.jena	apache-jena-fuseki	3.16.0		N/A
org.apache.jena	apache-jena-fuseki	3.17.0		N/A
org.apache.jena	apache-jena-fuseki	3.4.0		N/A
org.apache.jena	apache-jena-fuseki	3.5.0		N/A
org.apache.jena	apache-jena-fuseki	3.6.0		N/A
org.apache.jena	apache-jena-fuseki	3.7.0		N/A
org.apache.jena	apache-jena-fuseki	3.8.0		N/A
org.apache.jena	apache-jena-fuseki	3.9.0		N/A
org.apache.jena	apache-jena-fuseki	4.0.0		N/A
org.apache.jena	apache-jena-fuseki	4.1.0		N/A
org.apache.jena	apache-jena-fuseki	4.10.0		N/A
org.apache.jena	apache-jena-fuseki	4.2.0		N/A
org.apache.jena	apache-jena-fuseki	4.3.0		N/A
org.apache.jena	apache-jena-fuseki	4.3.1		N/A
org.apache.jena	apache-jena-fuseki	4.3.2		N/A
org.apache.jena	apache-jena-fuseki	4.4.0		N/A
org.apache.jena	apache-jena-fuseki	4.5.0		N/A
org.apache.jena	apache-jena-fuseki	4.6.0		N/A
org.apache.jena	apache-jena-fuseki	4.6.1		N/A
org.apache.jena	apache-jena-fuseki	4.7.0		N/A
org.apache.jena	apache-jena-fuseki	4.8.0		N/A
org.apache.jena	apache-jena-fuseki	4.9.0		N/A
org.apache.jena	apache-jena-fuseki	5.0.0		N/A
org.apache.jena	apache-jena-fuseki	5.0.0-rc1		N/A
org.apache.jena	apache-jena-fuseki	5.1.0		N/A
org.apache.jena	apache-jena-fuseki	5.2.0		N/A
org.apache.jena	apache-jena-fuseki	5.3.0		N/A
org.apache.jena	apache-jena-fuseki	5.4.0		N/A
org.apache.nifi	nifi-hive-processors	0.7.0		4e231cacd09121b10a83735bcc3a010f1aac3b21
org.apache.nifi	nifi-hive-processors	0.7.1		328a2f563427cbc41e8ed8a3ebbcada4e6ddd627
org.apache.nifi	nifi-hive-processors	0.7.2		65eff4b00b00b436f026de15b89198a1996dcb18
org.apache.nifi	nifi-hive-processors	0.7.3		23a1b7b5dad1deaa67786c5894d27ed523580ad7
org.apache.nifi	nifi-hive-processors	0.7.4		626c6869df628f5fabbdf574519c40b085e705bc
org.apache.nifi	nifi-hive-processors	1.0.0		b933b4f80d62c141987553c55a347793bb695c1e
org.apache.nifi	nifi-hive-processors	1.0.0-BETA		fec3f5567f50fedadad85c68d3d10cf2a0e6f893
org.apache.nifi	nifi-hive-processors	1.0.1		a39b3faada61e525a9938e0cfdaf2fa5ea8b4294
org.apache.nifi	nifi-hive-processors	1.1.0		5ab857ce6a7ea0c2ab6155624fd3431e8fe2b432
org.apache.nifi	nifi-hive-processors	1.1.1		61d1a839df6b372130d86c7ff24cbbee20c532ff
org.apache.nifi	nifi-hive-processors	1.1.2		f7884164d07d84f4bf9a877574af68bec6222806
org.apache.nifi	nifi-hive-processors	1.10.0		64e8567073855427f6e5ce626521f6cf40fc38e0
org.apache.nifi	nifi-hive-processors	1.11.0		d3387fba8174d051c9ec7041d10c4fc80a54928d
org.apache.nifi	nifi-hive-processors	1.11.1		43a7ddbe7f128a63aa0f461bd36eff2a8e914055
org.apache.nifi	nifi-hive-processors	1.11.2		225305ec4cb6c70abc83a78a06532d503d5c9864
org.apache.nifi	nifi-hive-processors	1.11.3		782b7b211b155311a8da28a9d4ee933c83384c63
org.apache.nifi	nifi-hive-processors	1.11.4		0d7d4e71bf4d0e625b02ec38ff6d4eb4dc287f6d
org.apache.nifi	nifi-hive-processors	1.12.0		8046942ac725c4c5e5f1553d45e29b65fb1496f9
org.apache.nifi	nifi-hive-processors	1.12.1		2fa7942b1a7ae4056f3b60cbec3655d015525cff
org.apache.nifi	nifi-hive-processors	1.13.0		0dba90c932a8bfe6b90700c0e99f33c90234a956
org.apache.nifi	nifi-hive-processors	1.13.1		f40792fca6c52cd2d187a33dcaed8afae2f94414
org.apache.nifi	nifi-hive-processors	1.13.2		56a77920688c040515f4282f5dce2d0c4026cdc4
org.apache.nifi	nifi-hive-processors	1.14.0		50833c528f147b97f42e91ec055a524c81447081
org.apache.nifi	nifi-hive-processors	1.15.0		b58efdc5a527aadd6a34f38299441749c9d2282b
org.apache.nifi	nifi-hive-processors	1.15.1		1ccfe013f0448fc9c769d53d2819ff51f6ea81e4
org.apache.nifi	nifi-hive-processors	1.15.2		0241482026e98ae7bb8a4122bb81ff50864e31cc
org.apache.nifi	nifi-hive-processors	1.15.3		8ea67030eacce455a5fd4b75d59d7157eac25301
org.apache.nifi	nifi-hive-processors	1.16.0		31dc7d9d5866cdea2fd73a43e833e8de76ae8e5c
org.apache.nifi	nifi-hive-processors	1.16.1		40abe22b49fa470a7272fe9ccd4d9d582220bf37
org.apache.nifi	nifi-hive-processors	1.16.2		c9289c975c7ab53b30f2d1e3e2cd0e3e465bcf55
org.apache.nifi	nifi-hive-processors	1.16.3		f3da3e2facb96573a2efc2c1ba1d1a2d5800fbc9
org.apache.nifi	nifi-hive-processors	1.17.0		fe6aad502ff499ca7a9709d84edb409a666d88cf
org.apache.nifi	nifi-hive-processors	1.18.0		7fd734ee19e1277d31b7429348834db95af56356
org.apache.nifi	nifi-hive-processors	1.19.0		ca74fcf391e9ed38496bfa3605a182570e7a8042
org.apache.nifi	nifi-hive-processors	1.19.1		c1a73a189e8e46077f2f8a28ec7c83c440fc65fb
org.apache.nifi	nifi-hive-processors	1.2.0		856e7818db57d2e6ff52e873855a8001a7dbdf08
org.apache.nifi	nifi-hive-processors	1.20.0		fe274c34ff886b5edb8ade87628a5cf4de1fc9e6
org.apache.nifi	nifi-hive-processors	1.21.0		1638efef62a978ac7f9faeedff0896c9eb1e8a03
org.apache.nifi	nifi-hive-processors	1.22.0		5270166f9c48806e80aeda9ef1ac12b19ca1b190
org.apache.nifi	nifi-hive-processors	1.23.0		fe87e8697b632bf575a7ffc2587ec4253574adb4
org.apache.nifi	nifi-hive-processors	1.23.1		daca44753b50ded83ff7fff055d9b3ceb6a02b3b
org.apache.nifi	nifi-hive-processors	1.23.2		36c05e673bec55c32ef13d87d59d89b9b26c6e81
org.apache.nifi	nifi-hive-processors	1.24.0		0dda0aa8143ba382c94d455d2800a59e0038a79a
org.apache.nifi	nifi-hive-processors	1.25.0		f19896c5e6311f2b053d26f753acde49297b3eb8
org.apache.nifi	nifi-hive-processors	1.26.0		478908c1751c5a93ebeef6fb1de23791010513b3
org.apache.nifi	nifi-hive-processors	1.27.0		9727f2e9f03c01c9b5c4e2bb0fc3ad386fed9777
org.apache.nifi	nifi-hive-processors	1.28.0		3fa2fb808ff5a725f4254bf84979c9e02a8845b7
org.apache.nifi	nifi-hive-processors	1.28.1		4b5511ce794475d67ab29dbe1d6085f55d0a169d
org.apache.nifi	nifi-hive-processors	1.3.0		c18251236b837efdf29250dd46c78a37a936632d
org.apache.nifi	nifi-hive-processors	1.4.0		f1120b52232940a30af5c7d47708a6e12470416b
org.apache.nifi	nifi-hive-processors	1.5.0		8c774014ea14fee77029470449057e21c33593b6
org.apache.nifi	nifi-hive-processors	1.6.0		34663510ed815f3ad386839d796b176626e457e5
org.apache.nifi	nifi-hive-processors	1.7.0		c3a93d01201ab27df2b4b0ba116d358868ad4dd5
org.apache.nifi	nifi-hive-processors	1.7.1		83b6bc8d8ad951649c824a0432a97e372f244c93
org.apache.nifi	nifi-hive-processors	1.8.0		905430fb78f9877bf5d5707c7b5ae3b0ef49c880
org.apache.nifi	nifi-hive-processors	1.9.0		215d996c930c4fcfa8bb0bd6d59133ede03cfa1c
org.apache.nifi	nifi-hive-processors	1.9.1		d1c1cdd2c6b3f54f58f2c40925316274f61ce460
org.apache.nifi	nifi-hive-processors	1.9.2		65a5a06b635ca1528f2987323df8f1279241b64d
org.axonframework.com.lmax	disruptor	2.0		2240475a90e4a6eb22823900086d903316144329
org.axonframework.com.lmax	disruptor	2.7		d1c4df7ab58b8e6319b6b5150892cf880707c22b
org.eclipse.edc	ids-core	0.0.1-20230220.patch1		510697b670e7d4078899e75287c12b653bfc8c09
org.eclipse.edc	ids-core	0.0.1-milestone-7		cbeeff8d9ab73402d8e0a90e2caf93746e7fd4cd
org.eclipse.edc	ids-core	0.0.1-milestone-8		77371fe706cb35923e59cfd8b0c5fd352bb29fba
org.eclipse.edc	ids-core	0.0.1-milestone-9		715f61f13ce9709fcd44c6299009df09900403ad
org.eclipse.jnosql.communication	jnosql-communication-query	1.0.0		44e91907804a9a6618c0c5c58da17036ba692c85
org.eclipse.jnosql.communication	jnosql-communication-query	1.0.0-b5		637d86d7f15af0313c70a464252b286ca7987326
org.eclipse.jnosql.communication	jnosql-communication-query	1.0.0-b6		4994f23596a8704afe345dafddade00a2aeddcb1
org.eclipse.jnosql.communication	jnosql-communication-query	1.0.1		de3dca73c08b280b4615e56a7bd70d15ee13d1f3
org.eclipse.jnosql.communication	jnosql-communication-query	1.0.2		aa1186dcc66470d9604424f23952bbcc6a44ed5a
org.eclipse.jnosql.communication	jnosql-communication-query	1.0.3		6ad5e0680e3a16f745addaf69277462d2c982e95
org.eclipse.jnosql.communication	jnosql-communication-query	1.0.4		61e5617b1a2d4ab0403925ee196c421043dd3a53
org.eclipse.jnosql.communication	jnosql-communication-query	1.1.0		2a584fa91a2b4724a5d25c3737d2c729b8caba56
org.eclipse.jnosql.communication	jnosql-communication-query	1.1.1		c1d6c5f60e071417f40dffc45fd423bb3f933456
org.eclipse.jnosql.communication	jnosql-communication-query	1.1.1-RC1		1bdea7faad870a6c322c503903b5e9e4ad5fda3d
org.eclipse.jnosql.communication	jnosql-communication-query	1.1.2		9a82490e44f6744bb9096489c172a4014513f56c
org.eclipse.jnosql.communication	jnosql-communication-query	1.1.3		bea8d29e36cee843c6616ff83e6b9fa778b4c866
org.eclipse.jnosql.communication	jnosql-communication-query	1.1.4		7f7c6fedee813a7f3ea528e46d29de337d33a882
org.eclipse.jnosql.communication	jnosql-communication-query	1.1.5		e78c8554dd900235c8542f945b738f700ee491b7
org.eclipse.jnosql.communication	jnosql-communication-query	1.1.6		f580390783dc486791233dd3c7af2c5b39dc8e80
org.grails	grails-web-url-mappings	2.4.0		cbcddfaea6ce92ae6bd87aee891938108bbaed51
org.grails	grails-web-url-mappings	2.4.0.M2		23bb239efe36c5cfb196752d38a42a5047cd3c63
org.grails	grails-web-url-mappings	2.4.0.RC1		975b4d21107185e76eed2ed9bc47fea1cf27a66f
org.grails	grails-web-url-mappings	2.4.0.RC2		f46f25f1be88f9e38b7249a1093aa51c54666af4
org.grails	grails-web-url-mappings	2.4.1		d51033fef52cd1417d418628eacce0d4ddacda1e
org.grails	grails-web-url-mappings	2.4.2		0e683e8f52186ed1d27dce53b9c24a8a6f09420d
org.grails	grails-web-url-mappings	2.4.3		96bb9c0582b22fcc79ae3d1aff5415f9f23cd171
org.grails	grails-web-url-mappings	2.4.4		ebc06185773d48d55235ddc7f6061869283120a5
org.grails	grails-web-url-mappings	2.4.5		f81c5a1a8836c4a9dfc82c22bd66d7908de45b1a
org.grails	grails-web-url-mappings	2.5.0		36aa49f94a863f708dc93aac570c5f43973b7239
org.grails	grails-web-url-mappings	2.5.1		c39e43c69327765703556adb842582f3181cf318
org.grails	grails-web-url-mappings	2.5.2		eae45b27587cb2fc06443f93592e286729a160d1
org.grails	grails-web-url-mappings	2.5.3		28e7b167818e0cb13798b169e4d049addb1c3c26
org.grails	grails-web-url-mappings	2.5.4		91d53defceb643f5fc3f6724fd9313b8427d0e0b
org.grails	grails-web-url-mappings	2.5.5		4e3eba44d6fe1980f53aa6296dd488287f3b5eba
org.grails	grails-web-url-mappings	2.5.6		4df4b8054f5bf020539aa8d2b9490b6fe57726d2
org.grails	grails-web-url-mappings	3.0.0		b49f5e95182b6c357739fa092c6482d25c87fa72
org.grails	grails-web-url-mappings	3.0.0.RC2		ce4606f0e2b1ed2e3d2f18a225f2d5664c7be798
org.grails	grails-web-url-mappings	3.0.0.RC3		f58b97f91b3f47ebd5b3c8933d7451c572020262
org.grails	grails-web-url-mappings	3.0.1		d1feffad7619167693e5ffa93504fa68b75a33d5
org.grails	grails-web-url-mappings	3.0.10		41703841aad566510c16d18a94b9aed115243ef7
org.grails	grails-web-url-mappings	3.0.11		524b9d27e8d0de86a69bab243927c7efa54c0fbc
org.grails	grails-web-url-mappings	3.0.12		1f86962ece312865891292e3433f109d388fe1ea
org.grails	grails-web-url-mappings	3.0.13		aa63a7706411f56cb3c32ba5c8f7964bcbf93684
org.grails	grails-web-url-mappings	3.0.14		109f03a8cf569cbc020758d148b37fa4f445f2b5
org.grails	grails-web-url-mappings	3.0.15		16be6b78ebef4006b45dbd6707a0154bfdd26404
org.grails	grails-web-url-mappings	3.0.16		3cbd458d9dd4de8497f53850ca543e9dbb6f3c4b
org.grails	grails-web-url-mappings	3.0.17		b4b85c7a91f7d1c62836d7ca635349e8106277ec
org.grails	grails-web-url-mappings	3.0.3		0c24d6d87a4d8629de5d5dabfe46f516caddf565
org.grails	grails-web-url-mappings	3.0.4		38813f80a2e2f33ac79036e3df4645de006e1741
org.grails	grails-web-url-mappings	3.0.5		eb9b2c30df00fef6f31becc3ded63c5e144829c4
org.grails	grails-web-url-mappings	3.0.6		f1a2ba3507bd853baae7695d8113d99416db6745
org.grails	grails-web-url-mappings	3.0.9		93da24f625113f3395b0188b498ce6ad357560b3
org.grails	grails-web-url-mappings	3.1.0		d076c390ed5c1560d0fa09a364a126d4060e86b5
org.grails	grails-web-url-mappings	3.1.0.M2		673fd7d491ba7f323f62f132fd41cce541b543c9
org.grails	grails-web-url-mappings	3.1.0.M3		190cdfe5aecc7de00514a52f60c81541068343a1
org.grails	grails-web-url-mappings	3.1.0.RC1		671ce26336f8d49bd19381146ee1f06bdad3c0db
org.grails	grails-web-url-mappings	3.1.0.RC2		69bfae2a79382f7fb467883b385f52449294ffd5
org.grails	grails-web-url-mappings	3.1.1		1abe919f0c54ebb6d51cba7c02599278d45acd82
org.grails	grails-web-url-mappings	3.1.10		02b8bed85c80e0be8c750813bab838236d355d82
org.grails	grails-web-url-mappings	3.1.11		fe1ef7d3d763126458453f8cc102e948ef877e2b
org.grails	grails-web-url-mappings	3.1.12		4e0e21002811f9d1fa3f4b12304c2ed182347861
org.grails	grails-web-url-mappings	3.1.13		09e8e46dd14976d8292965b9377afc83e7678bad
org.grails	grails-web-url-mappings	3.1.15		d64a3f49f307e6e9a35e0fb062a0fdf566a5f9fc
org.grails	grails-web-url-mappings	3.1.16		c243acd462bba68ec24fc97c5f6071e26c62d602
org.grails	grails-web-url-mappings	3.1.2		095a25801fa25c5e492bc10b46e07cc2dda65521
org.grails	grails-web-url-mappings	3.1.3		cdc4103fdb7259a0fd079c67565fadf8060a77d2
org.grails	grails-web-url-mappings	3.1.4		6d941ee9b240cdd46a4e28ab8f916a3ab4240dc6
org.grails	grails-web-url-mappings	3.1.5		9abac6b0eca4e91a0ec325d9da9b5ec03f31cf65
org.grails	grails-web-url-mappings	3.1.6		54f3f320f99ff6fe407680488214b175cf6cc9fa
org.grails	grails-web-url-mappings	3.1.7		271d3edf64792428433d6ad25f9ea2b0c07f140a
org.grails	grails-web-url-mappings	3.1.9		7be7c7059b1f0044003c3f4e7f6bfbec7411f4ec
org.grails	grails-web-url-mappings	3.2.0		2f73869746d8614f403423d8ca7c1eefb44e4fbd
org.grails	grails-web-url-mappings	3.2.0.M1		71ccb6415e3b4cc3adbac91efff6e7ccdd5bfcc2
org.grails	grails-web-url-mappings	3.2.0.M2		efb7970da747a2db6e7395d399da6bffb73cc683
org.grails	grails-web-url-mappings	3.2.0.RC1		700d2e39198c268c93ea39e509067e43042a58ec
org.grails	grails-web-url-mappings	3.2.0.RC2		267f7c68074878d1b97d277d8bd05256083be310
org.grails	grails-web-url-mappings	3.2.1		7ce3477db0a4abc8cf986695f7b0e3b6c6469841
org.grails	grails-web-url-mappings	3.2.10		3d25119a6c79ad44da7ae1257763ff7f665ced9d
org.grails	grails-web-url-mappings	3.2.11		31aa79f187114f6c6f7ad7e99680f8c9690a1364
org.grails	grails-web-url-mappings	3.2.12		0ad6b2ee8e0ebe6d8a8335534d0b7488cd37f961
org.grails	grails-web-url-mappings	3.2.4		8059a87b03da01ea8c5112d128b2b0ea2ac2c761
org.grails	grails-web-url-mappings	3.2.5		309caef2e2617480dfc852a629027070ec7ec831
org.grails	grails-web-url-mappings	3.2.6		696607838c2039574aa73649f7ff3d0ecfc7cae8
org.grails	grails-web-url-mappings	3.2.7		34631037270490b691589985bfaea6385a18583f
org.grails	grails-web-url-mappings	3.2.8		9557090de58324274c858a23bae526c5a1f60dca
org.grails	grails-web-url-mappings	3.2.9		6ea9a9c3cb73e6cece50f151ad84a34b64634fb5
org.grails	grails-web-url-mappings	3.3.0		790afa755a50c62c6d359e67f20791f30a0e2ff0
org.grails	grails-web-url-mappings	3.3.0.M1		b369eb948fe531d84af74afcc8e19a9490311c7c
org.grails	grails-web-url-mappings	3.3.0.M2		3745fc77268e25504afe126608154252f0f24bf9
org.grails	grails-web-url-mappings	3.3.0.RC1		c9b83a7510c0312209fe8b499887d86560913244
