ai.latta	latta-spring-recorder	1.0		N/A
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.35		e525ef9d3c625bbee2730f241f9f603e7c0b411c
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.36		4799d7d32ce747f85bca26cae9807a8600c02082
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.37		f6848e58978cbdad4c104aa57a4dc7504fd5de09
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.38		382c1522f62b1bd539eb75e34878e1bd51578d86
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.39		82f87156da54d1b2056464fe0290ea8e8c575cb1
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.40		28b935bdcfd1e10231a4dfde715191d874919767
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.41		667b0e1c225f151ed805b74440b2a843d1b90e9c
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.42		a72999fb7634e65349b7b593ed5cf59f7e3ff90f
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.43		a342d8b8e7618158cd5ec432cda57313d03ca0dc
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.44		9daa37bba2c3c15fc9427e96d22bf30961c6fae9
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.45		36c9e6dcc2ec5c03dc1ca0fd75358cc659cb2f22
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.46		6844a73b2f283703a46234023a28be99e7506704
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.47		757891e4fe87afaa57062034fed91fe22e89cc46
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.48		8a72fcc1f33b7870309f5bae74e98a0f440b10c3
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.49		f8a29c0725d97d77848cc3e226f0b6b92a73ea5b
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.50		4c7ca4a055234efae2e36f30b8360aee02803d1e
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.51		3d9995328c26d24889c4ae69ab172e68c261313f
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.52		6bdf7875b210bf701b2cbc541c50048fbc32015e
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.53		d7c110c4d507838355f7d10b6bbf99a61b085c14
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.54		22dce545ed0135954ff5ae520ad9cdadb8e9da2f
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.55		71458a3cc8e68fed0ff81751186e1b844db3951f
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.56		9338e1868d5fd740ec4cfe9c817c395b39aab8c8
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.57		8fe26d57f60d3efe2e4e6b701ca893d26642ee33
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.58		a54ac8bd4e5d2889daaaa05d8fabde644056e81c
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.59		bb887a8ddc2713eb149dc94654875006302ab295
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.60		223a82bd64e36f029dd16c414695dd34be9d1132
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.61		7c1d28bb740a921d31271d6664d986d698b55ffc
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.62		6e11955a6446abf9d40c3ee10961615e168127f5
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.63		f938227afab9c7d5e1d2ce15072872c324f12f2d
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.74		655e34769a3c168539bd203ed8abfbed865980e8
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.75		10657c40a0c171bcfa324b69f109dfcfed98173a
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.76		d6d8ae705db43445a3bea48dd74fee46be1a7c0b
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.2.77		19435de49f321eb042616e9fdc07c65b42ef47fa
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.3.14		N/A
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.3.15		N/A
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.3.16		N/A
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.3.17		N/A
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.3.18		N/A
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.3.19		N/A
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.3.27		9295d781a4f4cbde41d6519d291e101e47a072cf
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.3.30		730077ab8912a115849e0c9f58b55d8f6d907471
org.wso2.carbon.messaging	org.wso2.carbon.andes	3.3.7		d75571ddd64b2e3c909d96fa183be7e5afaa2c5b
pl.mareklangiewicz	kommandjupyter	0.0.24		c7cfcdaafcabfa860d670adf9467a5144d06140d
pl.mareklangiewicz	kommandjupyter	0.0.25		c7cfcdaafcabfa860d670adf9467a5144d06140d
pl.mareklangiewicz	kommandjupyter	0.0.27		c7cfcdaafcabfa860d670adf9467a5144d06140d
pl.mareklangiewicz	kommandjupyter	0.0.29		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.31		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.36		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.39		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.40		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.41		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.43		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.44		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.45		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.46		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.47		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.48		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.49		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.50		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.51		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.53		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.54		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.55		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.56		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.57		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.58		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.59		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.60		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.61		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.62		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.63		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.64		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.65		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.66		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.67		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.68		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.69		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.70		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.71		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.72		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.73		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.74		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.77		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.78		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.79		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.80		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.81		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.82		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.83		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.84		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.85		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.86		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.87		98b028198f4c22eaad2b5575d177833d6f875968
pl.mareklangiewicz	kommandjupyter	0.0.88		98b028198f4c22eaad2b5575d177833d6f875968
se.laz.casual	casual-caller-app	2.2.10		5b50104f303693d727a043b1bbba680486ce93f6
se.laz.casual	casual-caller-app	2.2.11		b21802569f0861b084674df2c2dada285b67b14b
se.laz.casual	casual-caller-app	2.2.12		7f552dc19497ff598735c75e0d5f80dbdae073d2
se.laz.casual	casual-caller-app	2.2.13		6e732bea8f27fd0b61998430228bb16e39b154ce
se.laz.casual	casual-caller-app	2.2.15		a67d3e8c025fb6faabec02ee264cf5635af85d4c
se.laz.casual	casual-caller-app	2.2.16		c20576d3422d498d87577ca28eed6081309b1132
se.laz.casual	casual-caller-app	2.2.17		f7f73360e2de2e65fa7d95ff68ff4e4189747b1d
se.laz.casual	casual-caller-app	2.2.18		1c93ac9d76ffbef470cbc76da480fe61f6ebd67b
se.laz.casual	casual-caller-app	2.2.19		d88f768f7da853552ae184ca9ed05c0625552f66
se.laz.casual	casual-caller-app	2.2.20		61a7f5d74cc48a6663272d1bbaf5ebbe73918a8b
se.laz.casual	casual-caller-app	2.2.7		433a5579801bd673e1061ab36f7be4912b184452
se.laz.casual	casual-caller-app	2.2.8		40b1674b36ee91e44ae2f903a683140560cf4a13
se.laz.casual	casual-caller-app	2.2.9		f1fb3873ac27b5bd5e88263dbd8e67b4f73c0c52
se.laz.casual	casual-caller-app	3.2.10		b58918c7e686a8b449489e4d44b6902d0a1dec4a
se.laz.casual	casual-caller-app	3.2.11		69e7d60e84b701571315bf973875b7667b533569
se.laz.casual	casual-caller-app	3.2.12		8e9d682f8f24f7fba01642eb9d23ea3f2e9bcfca
se.laz.casual	casual-caller-app	3.2.13		78695e13cb749ea1e6c14d010fa4c36347527689
se.laz.casual	casual-caller-app	3.2.14		d91c475ffe1402f0247d3cc66f95274797d47436
se.laz.casual	casual-caller-app	3.2.15		5f809879a84f9f0bb6061022cdb9ef1f21f53c7a
se.laz.casual	casual-caller-app	3.2.16		3008a324813f674ee81796abf14f3cfd6c0a251e
se.laz.casual	casual-caller-app	3.2.17		ff5d0ce3039eed80c257c069a3be4ebc04dfb5ab
se.laz.casual	casual-caller-app	3.2.19		5afdab310870b040902cdc4aa73ec99542761ab0
se.laz.casual	casual-caller-app	3.2.20		fb549b0dbe5ac9514048fcc8ea07b43af386bac0
se.laz.casual	casual-caller-app	3.2.21		b815446691e75136e6ff4f785aec0ec69b2151ff
se.laz.casual	casual-caller-app	3.2.22		cbc3d11b65a7834f2e75a45ff2a71e68b60192b0
se.laz.casual	casual-caller-app	3.2.7		f524064816c4d894800b311d97897c750c1a63e3
se.laz.casual	casual-caller-app	3.2.8		2d6ab5d37f6e84189053a4ea8a67c5d7e3f5a969
se.laz.casual	casual-caller-app	3.2.9		4f9a99057b724d76c91482cfd6e504d48e7739fc
se.laz.casual	casual-caller-app	3.3.1		401cd6dbb3467789c37e5923fda580d59e1d1ab6
top.cenze	cenze-utils	0.0.1		d3f5c2b4e9bc4a59770ca8b03dffd7116876abae
top.cenze	cenze-utils	0.0.2		b8c4659a5bbf6fea47708c58a825d2c9d33275f6
top.cenze	cenze-utils	0.0.3		103cdab74da29262bc6d7df7d2b704f29f64a597
top.cenze	cenze-utils	0.0.4		aef179fb858e4c2fa17c3442d5aad3619f3b0bf1
top.cenze	cenze-utils	0.0.5		3c4c3be5d26f10e4f9c40dfdc6e84d9d861e7368
top.cenze	cenze-utils	0.0.6		cc00998037d12b11c3dc736e4522d81987678a9f
top.cenze	cenze-utils	0.0.7		ad6602027657f5eb4f2e858a8a41e3ee5affd554
top.cenze	cenze-utils	0.0.8		e61fc6250a961fbdf69a6c005b25e985f55ce82f
top.cenze	cenze-utils	0.0.9		5092d2c3c9f0c2c813d81d2fc9622ac9bd415bf2
top.cenze	cenze-utils	1.0.0		27a7fc6dc42f1be0a54b1de9d7ed75cdbea49ad8
top.cenze	cenze-utils	1.0.4		bec42045faac5afba1b74b9d88ba3d4caefe4830
top.cenze	cenze-utils	1.0.5		b4cc65ae5dfc412d91e9ef16251d1c1a0ca28375
top.cenze	cenze-utils	1.0.6		e0d961c1e54842a1610a907a279dfaa0a9b19292
top.cenze	cenze-utils	1.0.7		3af159d39fd11c863589fdaba1513b5a0876e7e5
travel.izi.api	java-api-extended	1.5.0		4a17157bf9ccc39f3f70573def20229facc0a00c
travel.izi.api	java-api-extended	1.5.1		5452192238ad2cb516dc96a9d2ef43be243c2b8d
travel.izi.api	java-api-extended	1.5.2		08de88fec1dabd274fa63270675c197ce316b4c0
travel.izi.api	java-api-extended	1.6.0		1a1f89cc472c55981c0e3f90ecc76da41c56d841
uk.co.real-logic	artio-session-fixt-codecs	0.100		2ddfaf894466fff952271b0d9ba93127b2e93199
uk.co.real-logic	artio-session-fixt-codecs	0.101		72eb98fbb8df31c4cd8306379ad3f83a9eba39e9
uk.co.real-logic	artio-session-fixt-codecs	0.102		ed2090a0d24860b03309910592c863aa22d81016
uk.co.real-logic	artio-session-fixt-codecs	0.103		d044c42ca1b30a83edd307746c7386f5eded310f
uk.co.real-logic	artio-session-fixt-codecs	0.104		9e386fc50dfc07b909a715995f54925e9a7df914
uk.co.real-logic	artio-session-fixt-codecs	0.105		64c6a2e1c95101442493156aaa07728f15568624
uk.co.real-logic	artio-session-fixt-codecs	0.106		0f659df354057a64eef706e232863ceadf5790aa
uk.co.real-logic	artio-session-fixt-codecs	0.107		7c1a17666501cbf2879bb8d488e1d428c3e3ad48
uk.co.real-logic	artio-session-fixt-codecs	0.108		99b99e196a0806707c349342f2a3299efba4ce1b
uk.co.real-logic	artio-session-fixt-codecs	0.109		7e953c1706fe7255469ec2b0700680dcaf0a3e24
uk.co.real-logic	artio-session-fixt-codecs	0.110		a1d3f73031f101d33004314c2dd24bebf538897c
uk.co.real-logic	artio-session-fixt-codecs	0.111		077ad8a32d1fcb78112d36010310da03146127bb
uk.co.real-logic	artio-session-fixt-codecs	0.112		a047371e6bc2652b696eb235ba5c88ac8f1d70a5
uk.co.real-logic	artio-session-fixt-codecs	0.113		37e8af5a020ab89afbeee4ec463a4850bb02e3d3
uk.co.real-logic	artio-session-fixt-codecs	0.113.1		5dd08edfb9f5a9af225f4b7644062d4100f3af96
uk.co.real-logic	artio-session-fixt-codecs	0.114		9a5f27efb04c935b2b8c242913e0c33967479ba9
uk.co.real-logic	artio-session-fixt-codecs	0.115		08f91b32a75b638b388ff5c7ea61070caba12efe
uk.co.real-logic	artio-session-fixt-codecs	0.116		e94c7fe00259d1cb74b945d5a999a2aae67ae922
uk.co.real-logic	artio-session-fixt-codecs	0.117		0f432b4277308f3020c04f985b30ad4b5e6e5b20
uk.co.real-logic	artio-session-fixt-codecs	0.118		41618dffbd945faa516855c5179b3536852fb27f
uk.co.real-logic	artio-session-fixt-codecs	0.119		4d562e6bea5b199a988d0a4ac90d96515fb6705a
uk.co.real-logic	artio-session-fixt-codecs	0.119.1		093345fbeaa71218cfb1a20c3d7dc38ce81d6684
uk.co.real-logic	artio-session-fixt-codecs	0.120		88c9bf5808b47bf3b6d592dd5cd45628c8b8c1e6
uk.co.real-logic	artio-session-fixt-codecs	0.121		1e0fdd81ce84836cbb95d999cd3d390c58ca33c2
uk.co.real-logic	artio-session-fixt-codecs	0.122		d0d200245ddd3c551efa6ad7024c82683411677c
uk.co.real-logic	artio-session-fixt-codecs	0.123		cb4927997a729ff58b2b5ee438a15794c18c5db7
uk.co.real-logic	artio-session-fixt-codecs	0.124		0c6f01a57a829c48a10cac88d71462d3eca40ddb
uk.co.real-logic	artio-session-fixt-codecs	0.125		46c81c871c34814a3bafc4731ce6bbc0dc14d380
uk.co.real-logic	artio-session-fixt-codecs	0.126		6326a844bc90f5564023d0b867777d058f5ffec8
uk.co.real-logic	artio-session-fixt-codecs	0.127		deab3d81b7c607f516a53b1587477e3a326d209d
uk.co.real-logic	artio-session-fixt-codecs	0.128		6d8f80ce06eabb4c59d2b2ccea29e0c52dc6e109
uk.co.real-logic	artio-session-fixt-codecs	0.129		3f4b44f07eced1ed72e2a003f4df2b8aaee2c41f
uk.co.real-logic	artio-session-fixt-codecs	0.129.1		43eca103432725d5bf616b1f538c280df7b4870a
uk.co.real-logic	artio-session-fixt-codecs	0.130		901011e9992bdcb93deee687a7025e45bd2a025c
uk.co.real-logic	artio-session-fixt-codecs	0.131		e0232160ccd71e75633db4834ef741bd0e5e8127
uk.co.real-logic	artio-session-fixt-codecs	0.132		2d9bdfa61084061d731ec7bcc49d9eabefb468d6
uk.co.real-logic	artio-session-fixt-codecs	0.133		70040be45d9c582b33b01b013d1555cf0e0ff4bc
uk.co.real-logic	artio-session-fixt-codecs	0.134		2f4a0d2e696a479f2c5690c900a43a5a13d27dce
uk.co.real-logic	artio-session-fixt-codecs	0.135		8a204ce4c5945a3246e305c62b187d4da49cdbd7
uk.co.real-logic	artio-session-fixt-codecs	0.136		01d44be9108ba9508606a722c49c28ddf1022b06
uk.co.real-logic	artio-session-fixt-codecs	0.136.1		2d604a76213721f03547ea219c5f5de8614dedcf
uk.co.real-logic	artio-session-fixt-codecs	0.137		74dbbec45da67ea06a755425ca5c54ef665ca0f4
uk.co.real-logic	artio-session-fixt-codecs	0.138		7ecc5a6f8e67c50916be430800efc7d1d441c93d
uk.co.real-logic	artio-session-fixt-codecs	0.139		740dfe7eb40c48052dcda293d75cf923c5a01b39
uk.co.real-logic	artio-session-fixt-codecs	0.139.1		f5c80cfeae2dd597a66cfdb90449780f7938a016
uk.co.real-logic	artio-session-fixt-codecs	0.139.2		61c141590f8dd9f6009ec010343524f8b4c9eff5
uk.co.real-logic	artio-session-fixt-codecs	0.139.3		5cd0167b4946cec96d1d7e05dae4198550427d02
uk.co.real-logic	artio-session-fixt-codecs	0.139.4		807de223b129033880552c31df7f7b38c2bfd44e
uk.co.real-logic	artio-session-fixt-codecs	0.139.5		6116bf43c470e5d1479b28b318828bc9bf6590d9
uk.co.real-logic	artio-session-fixt-codecs	0.140		bfaccb11bb0151d2924c49cadddf77dbbc5a8c71
uk.co.real-logic	artio-session-fixt-codecs	0.141		5b812950ff1097a476a394e700e1b29de9b453ca
uk.co.real-logic	artio-session-fixt-codecs	0.142		1e881d9619268b808e5ac89b7a1383beacab6c3a
uk.co.real-logic	artio-session-fixt-codecs	0.143		f80e8af09a2a359b52eeed7aec67b028c9c3ae84
uk.co.real-logic	artio-session-fixt-codecs	0.144		3fa4866d2e34e371eb06120b89379bfa3846781a
uk.co.real-logic	artio-session-fixt-codecs	0.145		16b24190a70b73f895a237f7f9d25b0bee15c435
uk.co.real-logic	artio-session-fixt-codecs	0.146		20d8abbd6f4dbb4b8d487fc834c4906130caea6b
uk.co.real-logic	artio-session-fixt-codecs	0.147		57919d3e5de4e704e3b988b5212880e5bcbff81b
uk.co.real-logic	artio-session-fixt-codecs	0.148		66a72d76370fdb24aed8f7f527c1e960d1a85ea5
uk.co.real-logic	artio-session-fixt-codecs	0.149		a948dc5c61072a64ac5d073eee261d1a560b4522
uk.co.real-logic	artio-session-fixt-codecs	0.150		243f4178f9a32638fbcc8ecaa2b79f3d83ffd57a
uk.co.real-logic	artio-session-fixt-codecs	0.151		70950889040201841bca0a52f6fb27b0b3f9c62f
uk.co.real-logic	artio-session-fixt-codecs	0.152		ad96924c71c35a68a2ad8c1fc16c1836ab725be8
uk.co.real-logic	artio-session-fixt-codecs	0.152.1		ce9b6ad9bcbfaa4fb3d7566b6f92729d2a5260f1
uk.co.real-logic	artio-session-fixt-codecs	0.153		f3b300c1ee7c2edb7d03278913fd3f8471ae2fb3
uk.co.real-logic	artio-session-fixt-codecs	0.154		6b17f7b9a9e5e5c0217519de4a3e6670df13c67a
uk.co.real-logic	artio-session-fixt-codecs	0.155		2fda32ab75c9ae43eb2799157e5b39eda1dc33e9
uk.co.real-logic	artio-session-fixt-codecs	0.156		8714e2647d1fef08142239627ea2125bcde3d7d9
uk.co.real-logic	artio-session-fixt-codecs	0.157		b84c774f5f6437c16580e83b4dd451502ce88382
uk.co.real-logic	artio-session-fixt-codecs	0.158		6d3e203610e94412565ea61c3e03c95c0fba9208
uk.co.real-logic	artio-session-fixt-codecs	0.159		8eeec21b4afd55955f854ce8afc9e30ec536fe6b
uk.co.real-logic	artio-session-fixt-codecs	0.160		24c3ae251c7cef65999f347053e2535a6c745b34
uk.co.real-logic	artio-session-fixt-codecs	0.161		2fd6e3ce49a2a1c34ad02d9e5815db207a5625e5
uk.co.real-logic	artio-session-fixt-codecs	0.162		85f9b5b65a5295b7f6f81f7f2ddcd87678edf910
uk.co.real-logic	artio-session-fixt-codecs	0.163		8f7e49a4114ec6c9af74f8f46ed2c7d8c1528cc9
uk.co.real-logic	artio-session-fixt-codecs	0.164		cce26d146b4a94d8ef9c93e8b44c0ad586dbe71f
uk.co.real-logic	artio-session-fixt-codecs	0.165		58aa7cab10c51bd2c2488e4f9d6dc2ecf5f67fef
uk.co.real-logic	artio-session-fixt-codecs	0.166		9b1b22cfa4462779d6d7237abcb34385a06decdf
uk.co.real-logic	artio-session-fixt-codecs	0.19		e0f7e1725592c1ded2d19b488a3e5dcedfda5f4a
uk.co.real-logic	artio-session-fixt-codecs	0.20		ef77b1a75ddd27a8e04ce5c507d84de763299e6f
uk.co.real-logic	artio-session-fixt-codecs	0.21		445e4ee56999b7feed290c0b032443b2c379e152
uk.co.real-logic	artio-session-fixt-codecs	0.22		6a6b89ff13292b061ec06db948cfe307d136de5f
uk.co.real-logic	artio-session-fixt-codecs	0.23		829c7a07e2ca070b6af19af0badb555224362776
uk.co.real-logic	artio-session-fixt-codecs	0.24		53065032459850aa16fad95fb93bec83020a9050
uk.co.real-logic	artio-session-fixt-codecs	0.25		6446d85b48196c99f4e23436faa4a80cd4c693c0
uk.co.real-logic	artio-session-fixt-codecs	0.26		e88f44f7a10dc2187c420b89cd10d7e2d71bd1b6
uk.co.real-logic	artio-session-fixt-codecs	0.27		943861188e015160d27e35d4da164df377fa6ac0
uk.co.real-logic	artio-session-fixt-codecs	0.28		4d9a3690bc3705e22f299eefd71c250ddb1df151
uk.co.real-logic	artio-session-fixt-codecs	0.29		73367f752cb0bc1e22972de4d1f3e90f9e51a41d
uk.co.real-logic	artio-session-fixt-codecs	0.30		eaecd1a5cbcde90877bee16430fad3059f3bf62e
uk.co.real-logic	artio-session-fixt-codecs	0.31		1aa2b08f79b7571e24447a1db93f3351021f7cdf
uk.co.real-logic	artio-session-fixt-codecs	0.32		df66f7e05e15f9b8c641519e989560788fa256e0
uk.co.real-logic	artio-session-fixt-codecs	0.33		700855fd06f8ec148b5be954e83e516e6072d9a7
uk.co.real-logic	artio-session-fixt-codecs	0.34		7f26c982dbdb95d403af4381e8e30a56cfc7c14e
uk.co.real-logic	artio-session-fixt-codecs	0.35		1263da3f3beda2044c999b4bb5995ad984494e19
uk.co.real-logic	artio-session-fixt-codecs	0.36		352deca4680db62840503a0ba48eb63388760da9
uk.co.real-logic	artio-session-fixt-codecs	0.37		2e4b4cddf56a4262520ab8b45288a8310e86da8e
uk.co.real-logic	artio-session-fixt-codecs	0.38		52acd5ec701f26e4b1753a611b27bba4deb0303f
uk.co.real-logic	artio-session-fixt-codecs	0.39		7c5b36b1f7f4623942c4c45b5eb016015d774abe
uk.co.real-logic	artio-session-fixt-codecs	0.40		741453126bc570533704ee844511ef404e9b882a
uk.co.real-logic	artio-session-fixt-codecs	0.41		d76ba55fec994d4e94b859f102e2a68da9fc6fe1
uk.co.real-logic	artio-session-fixt-codecs	0.42		d5f16a432ec8c12baff935fa08ec8826c9c3b63e
uk.co.real-logic	artio-session-fixt-codecs	0.43		9c25cd86d55c78237275a6f7de1d84f8153aafc8
uk.co.real-logic	artio-session-fixt-codecs	0.44		085faa49a0d8ad28f59b267280c44764bdf2db5c
uk.co.real-logic	artio-session-fixt-codecs	0.45		25da56cf32570eacd60b633dddbe9891103f0060
uk.co.real-logic	artio-session-fixt-codecs	0.46		ac4da317ab0e48a309c41c4d6101dd890ff3ba9c
uk.co.real-logic	artio-session-fixt-codecs	0.47		da2dec0b6d7d3ad3240fb2a010b70538a8209cdb
uk.co.real-logic	artio-session-fixt-codecs	0.48		a201f524ac72c832b1373ab6838c6106660f018a
uk.co.real-logic	artio-session-fixt-codecs	0.49		042c9b75a51971395d140b7ef33bef078baaa2e6
uk.co.real-logic	artio-session-fixt-codecs	0.50		33f0db69736ef80ce40ffd4ba726cff707be1e43
uk.co.real-logic	artio-session-fixt-codecs	0.51		81d29b8661696c1fd7acf199e018c4e046b4ee3e
uk.co.real-logic	artio-session-fixt-codecs	0.52		91f78d7eb51f70a7c677c3dac67b7bb3d92f7ca2
uk.co.real-logic	artio-session-fixt-codecs	0.53		574ceea48e1c3bc6f58014eb5223a1fc560df54b
uk.co.real-logic	artio-session-fixt-codecs	0.54		73bd2945b977d7e9e349869a69b9560e1e8e27da
uk.co.real-logic	artio-session-fixt-codecs	0.55		e648e0706b7bc180918c6f65a799dca56ac2776e
uk.co.real-logic	artio-session-fixt-codecs	0.56		76423893df6a3fc88134373d974ea1019d558720
uk.co.real-logic	artio-session-fixt-codecs	0.57		e5696f34bb54746ee385e20952db462917d3db11
uk.co.real-logic	artio-session-fixt-codecs	0.58		ded626af392fd571177973984b1b144ff0cfa401
uk.co.real-logic	artio-session-fixt-codecs	0.59		e2dfb09e737e7ae37bcfd2e7fbb7c7b5ad1c9470
uk.co.real-logic	artio-session-fixt-codecs	0.60		3409455bf633e3cc219a07c509c21b5b5ca2c887
uk.co.real-logic	artio-session-fixt-codecs	0.61		6cb7eae45f9e7a89b9735b59386732f7f7641eec
uk.co.real-logic	artio-session-fixt-codecs	0.62		d7e4d1cd1a25b996ac886e625e7a21ec801f8cc2
uk.co.real-logic	artio-session-fixt-codecs	0.63		5e0d5baf0993ff116b614c499dc20a4356414cf2
uk.co.real-logic	artio-session-fixt-codecs	0.64		7d61b27a8683fd7a510e654ad935de6ec29cc0eb
