cn.vividcode.multiplatform	route-api-wasm-js	0.1.2		N/A
org.ikasan	sample-spring-boot-jms	3.2.2		2715af2a5ecf620557454fe96759ee183c96050b
org.ikasan	sample-spring-boot-jms	3.2.3		36e9b138bea77b5f3b0577304c108d37e24f41b1
org.ikasan	sample-spring-boot-jms	3.3.0		cc6a61dc10d0fd5309112f8244dfb7a0db7ae033
org.ikasan	sample-spring-boot-jms	3.3.1		22582fdfe31d7962692e82d6f381992fcbe9e0e5
org.ikasan	sample-spring-boot-jms	3.3.2		d27cd6d359a190b48824e788ea0b145f68c5c610
org.ikasan	sample-spring-boot-jms	3.3.3		ae406933e0bf99ff8adee34ce8b7f3d68a0d020b
org.ikasan	sample-spring-boot-jms	3.3.4		13de35f5ef9f17af61d773f8f2af1425be7f959e
org.ikasan	sample-spring-boot-jms	3.3.5		ab7c1102242686e98f0cc3791025403cd8292f56
org.ikasan	sample-spring-boot-jms	3.3.6		dda450068711117edf46a5dc8148a1de85e8cae5
org.ikasan	sample-spring-boot-jms	3.3.7		0df8884771b6051b777c7bb4614b462d15cfc98c
org.ikasan	sample-spring-boot-jms	4.0.0		2b1c32a073110e31b03353caabc156d3e90b10c4
org.ikasan	sample-spring-boot-jms	4.0.1		d64c8d8f1066902c87d41be5b1c447b8c506a1b9
org.ikasan	sample-spring-boot-jms	4.0.2		356cb7ef768a1173b30b6f0bd9e4990e5fe50a90
org.ikasan	sample-spring-boot-jms	4.0.3		07d7cd7085fe5c868b15e728238f2af5a7331c0b
org.ikasan	sample-spring-boot-jms	4.0.4		9eaa3fd0c366e9992a8e96bc2cb24e4283e74d54
org.ikasan	sample-spring-boot-jms	4.0.5		c60711fb4cb55b3080682b0b8d7b2a84b31ab7b4
org.jboss.ws.cxf	jbossws-cxf-client	4.1.0.Final		4c218878d98ec7048f86d3468d2aa24fd6205b31
org.jboss.ws.cxf	jbossws-cxf-client	4.1.1.Final		11d62bcfd1d8bd5ab0c351865985bb65c6977424
org.jboss.ws.cxf	jbossws-cxf-client	4.1.2.Final		e2d69184e2a5c20e4f794c057b5b3054c4384561
org.jboss.ws.cxf	jbossws-cxf-client	4.1.3.Final		288503a1f562ea5b456012f4d9721e1f0964ea79
org.jboss.ws.cxf	jbossws-cxf-client	4.1.4.Final		58398a7e6ffe4e0757b941da09ac72ade0ce5d98
org.jboss.ws.cxf	jbossws-cxf-client	4.2.0.Alpha1		1c696538bab37c0d3607d725a18fd01157ad776c
org.jboss.ws.cxf	jbossws-cxf-client	4.2.0.Beta1		2400b2c3b2973cd2e26431191d8a8f86016ebbc2
org.jboss.ws.cxf	jbossws-cxf-client	4.2.0.CR1		4937e53acfb4ef0067fe77c282a9e993c6701fbf
org.jboss.ws.cxf	jbossws-cxf-client	4.2.0.Final		44544df6b0687606436582ef72b203d697d26526
org.jboss.ws.cxf	jbossws-cxf-client	4.2.1.Final		a0c78af046771c7b40866bfa4bb0bc398d40acde
org.jboss.ws.cxf	jbossws-cxf-client	4.2.2.Final		f74d17f168c8714052c12533770183839ab7eca0
org.jboss.ws.cxf	jbossws-cxf-client	4.2.3.Final		43e5f5268b69f0f0d2c9bf2136e1ea26fefd6f6b
org.jboss.ws.cxf	jbossws-cxf-client	4.2.4.Final		b95c8220ecd818b60a2557ca2682808a1963983c
org.jboss.ws.cxf	jbossws-cxf-client	4.3.0.Beta1		5170f12aaf1b541ae2104c9fe4d461b930019b07
org.jboss.ws.cxf	jbossws-cxf-client	4.3.0.Beta2		9874dc965bd8345573f48032fbe43d0d9ba11ed8
org.jboss.ws.cxf	jbossws-cxf-client	4.3.0.CR1		48c68d74ed789719c375a4b64f583fc809c3aeaa
org.jboss.ws.cxf	jbossws-cxf-client	4.3.0.CR2		df071bb4110f32837d098f37c4055d59e01bfad1
org.jboss.ws.cxf	jbossws-cxf-client	4.3.0.Final		955b61e745678047cf6ada44095c631330bb5569
org.jboss.ws.cxf	jbossws-cxf-client	4.3.1.Final		37ef09a05c2f0745a5ffad642d2e6425948144bf
org.jboss.ws.cxf	jbossws-cxf-client	4.3.2.Final		94d1ccca3e94728a96aee46030b9bc03dfa385a7
org.jboss.ws.cxf	jbossws-cxf-client	4.3.3.Final		9f313e3e128101e6d4f6fd0cd5785dd4e0ae7c1b
org.jboss.ws.cxf	jbossws-cxf-client	4.3.4.Final		6bc558e7db16b57a872eaa5270f778d5535b1ca7
org.jboss.ws.cxf	jbossws-cxf-client	4.3.5.Final		55e76667780dcf20895de4b9c6583105305f7bf5
org.jboss.ws.cxf	jbossws-cxf-client	4.3.6.Final		8b48450dfdbb7c6af0640dcad076ed45b6107a7b
org.jboss.ws.cxf	jbossws-cxf-client	4.3.7.Final		9b58028035bc8a249f97672d32bb4cb7eed94ccd
org.jboss.ws.cxf	jbossws-cxf-client	5.0.0.Beta1		8e5258b42ec5f93ac7121ae7ad8c4a2d9a7584c1
org.jboss.ws.cxf	jbossws-cxf-client	5.0.0.Beta2		e6216a3b1f3b336d9adc955d83f9a766a49453e8
org.jboss.ws.cxf	jbossws-cxf-client	5.0.0.Beta3		4f0c971d7a9529242283b47a0405b2e35ca1809b
org.jboss.ws.cxf	jbossws-cxf-client	5.0.0.CR1		8b45b87fdb1b308d7abe611b66c5214c9ee5515a
org.jboss.ws.cxf	jbossws-cxf-client	5.0.0.Final		e5c83d0ba216972a9a7ac647bfce68376541d2da
org.jboss.ws.cxf	jbossws-cxf-client	5.0.1.Final		fe3657ddf4e7ea12514349a32c689f71f6a3ec39
org.jboss.ws.cxf	jbossws-cxf-client	5.1.0.Beta1		b2b45b1488f94bb85017a2d3ebfc10a4f9af9293
org.jboss.ws.cxf	jbossws-cxf-client	5.1.0.Final		c3c39251ad8845e80a6a6b39c4fc3c52d55332a2
org.jboss.ws.cxf	jbossws-cxf-client	5.1.1.Final		0892f525cecc66d7d8bfb29a6f697511bc61aece
org.jboss.ws.cxf	jbossws-cxf-client	5.1.10.Final		d2f77080f29551224c70765412b9257b6f71b544
org.jboss.ws.cxf	jbossws-cxf-client	5.1.11.Final		eae32c98a742b437b9555c7b1e2bd80e65657f16
org.jboss.ws.cxf	jbossws-cxf-client	5.1.2.Final		656ba24d11ffa214b677868454bd837a691c847e
org.jboss.ws.cxf	jbossws-cxf-client	5.1.3.Final		eaf88918f99f92ac174625b6a8fc9d712e81cde3
org.jboss.ws.cxf	jbossws-cxf-client	5.1.3.SP1		89922751b23e20097830a37dce624de55d6a0b5e
org.jboss.ws.cxf	jbossws-cxf-client	5.1.4.Final		1d62a34aba20631b333b934934cb21b03643f25a
org.jboss.ws.cxf	jbossws-cxf-client	5.1.5.Final		a86bcd87de26eda4d30ac53d9b9a9b6ad5efbda7
org.jboss.ws.cxf	jbossws-cxf-client	5.1.6.Final		907100d4b78136ab4487589d3e8ff273bc01ee7b
org.jboss.ws.cxf	jbossws-cxf-client	5.1.7.Final		efbc5407ec2954484a3c9bc7ef77c3f6d8ee0660
org.jboss.ws.cxf	jbossws-cxf-client	5.1.8.Final		765d4d20706dba0d235b73593322cee56dbe8b23
org.jboss.ws.cxf	jbossws-cxf-client	5.1.9.Final		e0803801046a10336b664b3f4408c4dc3a3f8c39
org.jboss.ws.cxf	jbossws-cxf-client	5.2.0.Final		766a3b33d591e76b9bd487f6eedadf577555293e
org.jboss.ws.cxf	jbossws-cxf-client	5.2.1.Final		6aa44fcc9fb037a0f43189f08b75e5d15c0330d6
org.jboss.ws.cxf	jbossws-cxf-client	5.2.2.Final		3c71cb1c026b72ed34fbd271f7535b3c41ac0908
org.jboss.ws.cxf	jbossws-cxf-client	5.2.3.Final		7c365b1b535ddd43a22a4b0db81ea63ad2845b20
org.jboss.ws.cxf	jbossws-cxf-client	5.2.4.Final		a34db884fdb3b707649b961d4036c4ed0cc68d59
org.jboss.ws.cxf	jbossws-cxf-client	5.3.0.Final		edb3749a5500ecdaf1268a9b31eacba8ba8ad264
org.jboss.ws.cxf	jbossws-cxf-client	5.4.0.Final		2378ac7dc1a9a74bf547c6af6dc94b726217b2a1
org.jboss.ws.cxf	jbossws-cxf-client	5.4.1.Final		efb1b1952526763dff08aad057818e8097f568a9
org.jboss.ws.cxf	jbossws-cxf-client	5.4.10.Final		a1fe194b115e21258f6f60c5c1cbdd1196597646
org.jboss.ws.cxf	jbossws-cxf-client	5.4.11.Final		def122b22646e3d1c4da129a16f0c8ffcd2ddbe8
org.jboss.ws.cxf	jbossws-cxf-client	5.4.12.Final		ec7f15f7a54fdadbe6948aa7646308ca6f280e13
org.jboss.ws.cxf	jbossws-cxf-client	5.4.13.Final		59d7505f4da7892da4177f128cd450b516418c57
org.jboss.ws.cxf	jbossws-cxf-client	5.4.14.Final		b3af8b24d77ce8f93b2b34cdad28c4d4fb62d5b6
org.jboss.ws.cxf	jbossws-cxf-client	5.4.2.Final		e20db5332953b701c4fc441faadc638107e4c36c
org.jboss.ws.cxf	jbossws-cxf-client	5.4.3.Final		d8d1ca9df3829ff3dc9ad3e1005ba243f7d3c7af
org.jboss.ws.cxf	jbossws-cxf-client	5.4.4.Final		ce21e93d0b3d42be2dad6638d8c8d13cce381bae
org.jboss.ws.cxf	jbossws-cxf-client	5.4.5.Final		f66e94ccfcd9e8408da9e7034cca1810aeae4e30
org.jboss.ws.cxf	jbossws-cxf-client	5.4.6.Final		c8c616deb1a19c07450e8e7f8becbb464c669f32
org.jboss.ws.cxf	jbossws-cxf-client	5.4.7.Final		a37534f2e5b1bdb5a4727a6e668611217e1d0d69
org.jboss.ws.cxf	jbossws-cxf-client	5.4.8.Final		7640f734c340adf8710cef7facc7eb2d97bbc368
org.jboss.ws.cxf	jbossws-cxf-client	5.4.9.Final		1f2f4ce9522d56dc9ea72a1e582f30120e81d21c
org.jboss.ws.cxf	jbossws-cxf-client	5.5.0.Final		acc123c51bc4bbf8f0a1f24b624cbe9411c148cc
org.jboss.ws.cxf	jbossws-cxf-client	6.0.0.Final		2b8fa572cf6f5a734da92fae020f1fb68109ec8b
org.jboss.ws.cxf	jbossws-cxf-client	6.1.0.Final		d06ec16eba41d039b527cc0fb9b0fd27d7cd8c24
org.jboss.ws.cxf	jbossws-cxf-client	6.2.0.Final		9aa0f7a0cc3e7b09d0322628423b8bca9fbe4155
org.jboss.ws.cxf	jbossws-cxf-client	7.0.0.Final		5a0ff8c109d0147ef6aea5db9393cfd1303b535b
org.jboss.ws.cxf	jbossws-cxf-client	7.1.0.Final		4de838253a8b60e38b21f3d607ae66dab6b3577b
org.jboss.ws.cxf	jbossws-cxf-client	7.2.0.Final		066a2bf35418bb9185d4960dee064294683b91f0
org.jboss.ws.cxf	jbossws-cxf-client	7.3.0.Final		b6b86610d6e7b1b4d9adbe209768bc894275f442
org.jboss.ws.cxf	jbossws-cxf-client	7.3.1.Final		5b0f8cca230caacb6d2661d02244dccfc94b4779
org.librarysimplified	org.librarysimplified.accounts.source.resolution	4.0.0		N/A
org.librarysimplified	org.librarysimplified.accounts.source.resolution	5.0.0		N/A
org.librarysimplified	org.librarysimplified.accounts.source.resolution	5.1.0		N/A
org.librarysimplified	org.librarysimplified.accounts.source.resolution	5.1.1		N/A
org.ligboy.library	google-translate	0.2.0		ac69ce91470fc215dada94f259505c51507d21ba
org.ligboy.library	google-translate	1.0.0		71f726ad5a9ab1d563b6786cc830cd5e822d00f9
org.ligboy.library	google-translate	1.0.1		c135d8596eedaf2ad7a35b42d74547102497002c
org.locationtech.geomesa	geomesa-hbase_2.12	3.2.0		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	3.2.1		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	3.2.2		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	3.2.3		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	3.3.0		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	3.4.0		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	3.4.1		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	3.5.0		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	3.5.1		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	3.5.2		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	4.0.0		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	4.0.1		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	4.0.2		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	4.0.3		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	4.0.4		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	4.0.5		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	5.0.0		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	5.0.1		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	5.1.0		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	5.2.0		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	5.2.1		N/A
org.locationtech.geomesa	geomesa-hbase_2.12	5.2.2		N/A
org.scalameta	common_sjs0.6_2.12	1.7.0		a9bba513c491a491071d364329bfe664a29a005c
org.scalameta	common_sjs0.6_2.12	1.8.0		6cf0439f19e816dab761f36fb10435f408722bfe
org.scalameta	common_sjs0.6_2.12	2.0.0		f2652ea342fa17adb9e500d4fac5250dd3536507
org.scalameta	common_sjs0.6_2.12	2.0.0-M1		39268ca36c8419dfd13aaa22afdf84050b61043f
org.scalameta	common_sjs0.6_2.12	2.0.0-M2		944a3fd242c30e5babca8a36d16a90decedddf9b
org.scalameta	common_sjs0.6_2.12	2.0.0-M3		a42beadc92cf9348fe3bfd5356f09b4fcfbaa1a9
org.scalameta	common_sjs0.6_2.12	2.0.0-RC1		44ed0848a04fece80b125cdbe3b501d250066de6
org.scalameta	common_sjs0.6_2.12	2.0.0-RC2		11b991f9b8b177cf9951dda9cefe5bdb5b3fdab9
org.scalameta	common_sjs0.6_2.12	2.0.0-RC3		c52537c9c3fdbf164a81c521ba50c95fc080b396
org.scalameta	common_sjs0.6_2.12	2.0.1		e13ce1c2bc2bad47cdd764bc9d114334841e479e
org.scalameta	common_sjs0.6_2.12	2.1.0		dbb6b27d66e5321a409c836f16751a6668621d29
org.scalameta	common_sjs0.6_2.12	2.1.1		16cb3c1031307b52366772a0ebf7dda3accb09d2
org.scalameta	common_sjs0.6_2.12	2.1.2		73ec533a349d920a401ba1970d958fbedd31db39
org.scalameta	common_sjs0.6_2.12	2.1.3		5acbf53ddcdb1160fccd8c83032acf983fbda6e9
org.scalameta	common_sjs0.6_2.12	2.1.4		e6b24fbc66ea845f751330c920950c8affebeca0
org.scalameta	common_sjs0.6_2.12	2.1.5		7aea609a2f487013872bd7b75c2450db130c842f
org.scalameta	common_sjs0.6_2.12	2.1.6		bc46541dd96a008bd8ef3e575e22ca85015526fc
org.scalameta	common_sjs0.6_2.12	2.1.7		89d89b6c6ee87510ffa8b01f77869d29f0d5d60b
org.scalameta	common_sjs0.6_2.12	2.1.8		0896949975d84838b39e8f76152eaa512a5c8e09
org.scalameta	common_sjs0.6_2.12	3.0.0		121bfde26c764f07d2ccce093cf4089fd81c1efc
org.scalameta	common_sjs0.6_2.12	3.1.0		a3809ede1e110e5083577395dbc48b4510ba8bb7
org.scalameta	common_sjs0.6_2.12	3.2.0		c47e3e54b55098dfd99dcb44f2e79f5ccfc151ff
org.scalameta	common_sjs0.6_2.12	3.3.0		cfefb55e6a096ae5ee34037d62d8b660879cc036
org.scalameta	common_sjs0.6_2.12	3.3.1		5a1201f5bb1c96320efb35fabae9f975303f860d
org.scalameta	common_sjs0.6_2.12	3.4.0		0577dce83be850c8e6b4e06cfe9adf34a719f913
org.scalameta	common_sjs0.6_2.12	3.5.0		13ccd4bfbf27c1744cd7b346d6dfd12c7649b82c
org.scalameta	common_sjs0.6_2.12	3.6.0		d0604ea688ab3ae776bfa073113cc7056ea502b6
org.scalameta	common_sjs0.6_2.12	3.7.0		dd12772f4bd57c6eb198e2991cf8d66b84468cea
org.scalameta	common_sjs0.6_2.12	3.7.2		3c4b877be0ac2770fe6bab16caaae7d98bb19f13
org.scalameta	common_sjs0.6_2.12	3.7.3		25cd79bf60fd61ce8da93bfcb9f62a34ae4fd5d0
org.scalameta	common_sjs0.6_2.12	3.7.4		1f52e771a4517362bd3885f5582ad40fdbd2f5d1
org.scalameta	common_sjs0.6_2.12	4.0.0		7d69d9f9f518b6ce742724ab2e869a78d6eecc8f
org.scalameta	common_sjs0.6_2.12	4.0.0-M1		89b8d2adc8ef3c5795133edd21dd8ee6d9846886
org.scalameta	common_sjs0.6_2.12	4.0.0-M10		f3749ca99cc87a6ef809ea23bd11fa50b11a4c3a
org.scalameta	common_sjs0.6_2.12	4.0.0-M11		0d057fdff52329defaafeece66d3c820281a021a
org.scalameta	common_sjs0.6_2.12	4.0.0-M2		7185689f06a25c2c1ce07d63f6dffa22373caf55
org.scalameta	common_sjs0.6_2.12	4.0.0-M3		c7a342cff8340edf24babd7997776713c77f6c11
org.scalameta	common_sjs0.6_2.12	4.0.0-M4		549bdca7a97fcc078b8aca83a7fc9da8ebfd664c
org.scalameta	common_sjs0.6_2.12	4.0.0-M6		c0c77234e0cabc1ee178daf094daa281aed4da3f
org.scalameta	common_sjs0.6_2.12	4.0.0-M7		885c5ec37504668fb8dc5ca323aa21587ba8642b
org.scalameta	common_sjs0.6_2.12	4.0.0-M8		381a468c9677a9b412b32f45820ece9183808ad6
org.scalameta	common_sjs0.6_2.12	4.0.0-M9		d67b69ea4843e04584bec0b1b165ea0fa54624cd
org.scalameta	common_sjs0.6_2.12	4.0.0-RC1		3c152e4eef2f39d054dfe2a330b201e8baf82223
org.scalameta	common_sjs0.6_2.12	4.1.0		83a146c92bdc082dbe1fc0bc2a3ea1ecaf8c053f
org.scalameta	common_sjs0.6_2.12	4.1.1		ad680d61c9770e4b64bd3213ec9085190e1e1bd9
org.scalameta	common_sjs0.6_2.12	4.1.10		f4772ea82e7c7207aab76c1e63d638a576a7680a
org.scalameta	common_sjs0.6_2.12	4.1.11		574de2c460393eb7141a5bfac18ddc1ea83c3dec
org.scalameta	common_sjs0.6_2.12	4.1.12		de705687c973aa36e253abdad0b428f060e28bce
org.scalameta	common_sjs0.6_2.12	4.1.2		015b1d15c128f205aa441d350c6eb6c23ef42fef
org.scalameta	common_sjs0.6_2.12	4.1.3		82ad242e55367bebc2da4d6598276a10e88e5517
org.scalameta	common_sjs0.6_2.12	4.1.4		798ebba96e280e23efedcd95330363cb07be19f0
org.scalameta	common_sjs0.6_2.12	4.1.5		05fa92f39eb3a573039b698d6cb421f739ce324e
org.scalameta	common_sjs0.6_2.12	4.1.6		1920577808d05b7e3d232174008a881a5c9a96f0
org.scalameta	common_sjs0.6_2.12	4.1.9		3285b7a12ab5cfa66113e545f771b41f112834fc
org.scalameta	common_sjs0.6_2.12	4.2.0		202f0450983522f7b2ad273a23125e92772c50d7
org.scalameta	common_sjs0.6_2.12	4.2.1		0c8aa8e544f26c3c4b8350558477f82b73b33643
org.scalameta	common_sjs0.6_2.12	4.2.2		b13566cdf66f9ab889832eff0e569707111484ae
org.scalameta	common_sjs0.6_2.12	4.2.3		d615bc9bbcdcd4ee13edf15ec01f0e48741d0953
org.scalameta	common_sjs0.6_2.12	4.2.4		4257f555c91f05d2ca8a76581f787ff346085bac
org.scalameta	common_sjs0.6_2.12	4.2.5		df3c0a726dd774d3dbc637eb33674922a7eac22c
org.scalameta	common_sjs0.6_2.12	4.3.0		ecd055cece489c8b4d2ba73f729a506b842c365f
org.scalameta	common_sjs0.6_2.12	4.3.10		bf0553d4e2d8429474cc175986d8362924512e48
org.scalameta	common_sjs0.6_2.12	4.3.4		bbedd16f5a9739c03c616b849308d72f03738adc
org.scalameta	common_sjs0.6_2.12	4.3.5		8a8da9159dc6a32783a296251880cfc2479ca132
org.scalameta	common_sjs0.6_2.12	4.3.6		79720ba36b6a4bcc038153b7d831a9d0d75ba9cd
org.scalameta	common_sjs0.6_2.12	4.3.7		ce7c5b826c022b14c0d172fb703b4fc63c328b91
org.scalameta	common_sjs0.6_2.12	4.3.8		cc4a1de249121b9078bf6e85edfa20ca93741d30
org.scalameta	common_sjs0.6_2.12	4.3.9		b15213c7b68e034261998879e958b00383ff9ee3
org.scalaz	scalaz-scalacheck-binding_sjs1.0.0-M3_2.11	7.2.25-scalacheck-1.14		fdb5558fa809fd979384d5f480d77b149ee926cd
org.scalaz	scalaz-scalacheck-binding_sjs1.0.0-M3_2.11	7.3.0-M23		d7bbcefab8db53ef9547576719ff968558564f62
org.scalaz	scalaz-scalacheck-binding_sjs1.0.0-M3_2.11	7.3.0-M24		f5d00b13a02cd865e62cbc922eb9e0a54d25660e
org.srplib	srp-criteria	0.3.1		cdab8848eaf456f07705963e8873fba7c9ded08c
org.srplib	srp-criteria	0.3.2		97cf09194825acb6b307e167c95efceeefa061bf
org.srplib	srp-criteria	0.3.3		44cfec474f59aca1643c34d86b81d4825f42d532
org.srplib	srp-criteria	0.3.4		c8672a6145f422c71cccba2e91d51d0206565138
org.srplib	srp-criteria	0.4.0		340d92207832484530702decf2c704717f28be00
org.srplib	srp-criteria	0.5.0		375df7c20d7e2f258c2354ab8f15d80a73b17f36
org.srplib	srp-criteria	0.6.0		ab96efb76163a2acf0408019c4ed60ec1893c8ce
org.srplib	srp-criteria	0.7.1		6906b62e4f34f15c94085225477d0b8230b0a1d0
org.srplib	srp-criteria	0.8.0		63e141cff6ba104461839d49803d4652c627c352
org.srplib	srp-criteria	0.8.1		7e7724800d224a4f7f4b03d124300771bcd81da9
org.srplib	srp-criteria	0.8.2		04efb82ab7b8cdf47908e913010f2d91bb873b1c
org.srplib	srp-criteria	0.8.3		eae72e256b79263f478adc713a02c5976482176b
org.srplib	srp-criteria	0.9.0		1e66e81a91a8922e707d0d0d5a5f590fbaab7c63
org.symphonyoss.s2.fugue	google-fugue	0.0.10		f5e3fbda9d7994b14a881183c96829924a0b090b
org.symphonyoss.s2.fugue	google-fugue	0.0.11		c938fce1e4c4d2536056935de7f70597a28b3e3a
org.symphonyoss.s2.fugue	google-fugue	0.0.13		81a34c8381df3cab036c1c82304df867c0a5f511
org.symphonyoss.s2.fugue	google-fugue	0.0.14		3e92de9fc35a6d53dcb22d85457cb56621623fe5
org.symphonyoss.s2.fugue	google-fugue	0.0.15		f5c62df673c449c5352d03af898c4c8ef13f0d92
org.symphonyoss.s2.fugue	google-fugue	0.0.17		87a8d6238920731be5552e092d275d7e8f6e08dd
org.symphonyoss.s2.fugue	google-fugue	0.0.18		7d7393ff226ca60764baf4b9772dca3d3cc57245
org.symphonyoss.s2.fugue	google-fugue	0.0.19		a824a4c65021934d722449bef37dc08f3ce4833b
org.symphonyoss.s2.fugue	google-fugue	0.0.20		54c1753591cf93d03bf7bbb102b4d899cccf27c9
org.symphonyoss.s2.fugue	google-fugue	0.0.21		d3e44db87ffb420c8d44fd19f3dd7a7a4410b957
org.symphonyoss.s2.fugue	google-fugue	0.0.22		4f0abb948fc8ed42602d3e799c4370e05ac4553d
org.symphonyoss.s2.fugue	google-fugue	0.0.23		d94032e08134560217d8053439b5334bf2c29feb
org.symphonyoss.s2.fugue	google-fugue	0.0.24		c6ddcb579f027124e7df3a7b809fac29998e13e5
org.symphonyoss.s2.fugue	google-fugue	0.0.25		37324504bd134a51ebfc7a5cab5b41df739c5b8f
org.symphonyoss.s2.fugue	google-fugue	0.0.26		dfa663c746f03c8754bab0a0ce00a051c1ecfa3f
org.symphonyoss.s2.fugue	google-fugue	0.0.27		1335e057aa0e1f3c6dab5620f87eb59f0894ac89
org.symphonyoss.s2.fugue	google-fugue	0.0.28		cdb00f94285d5e67e441287f108178e903f4f6a9
org.symphonyoss.s2.fugue	google-fugue	0.0.29		07de225cc28188894720583bf78dbc917cc464b7
org.symphonyoss.s2.fugue	google-fugue	0.0.30		3a2aa4fa80defd74300d34c975444e82b310cb6a
org.symphonyoss.s2.fugue	google-fugue	0.0.31		1fb8233a2bbe419a231c64a5a7ae7140025bf747
org.symphonyoss.s2.fugue	google-fugue	0.0.32		02240a4c15fe70464ed7706180c09d8fa75411fe
org.symphonyoss.s2.fugue	google-fugue	0.0.33		f39889e6f60b670234dd613f778f783124183e83
org.symphonyoss.s2.fugue	google-fugue	0.0.34		9e1108de2b4c3886bdfda62bab0386a438214473
org.symphonyoss.s2.fugue	google-fugue	0.0.35		70b4db18967452789bd287f77d6485b423fbf5f7
org.symphonyoss.s2.fugue	google-fugue	0.0.36		fdfb567595b4ca4235a57a811822453b8dd34e7d
org.symphonyoss.s2.fugue	google-fugue	0.0.37		9699a235d9e3a0252e423f6374658628c8cb78d1
org.symphonyoss.s2.fugue	google-fugue	0.0.38		0ea9a8008e3ceb03b058edcc5d2171df38f194e1
org.symphonyoss.s2.fugue	google-fugue	0.0.39		051012c6b71df12570ee06ed068bff05423ce25e
org.symphonyoss.s2.fugue	google-fugue	0.0.40		109e1ea9bff991a2c628b1e1a1df897296d2fff2
org.symphonyoss.s2.fugue	google-fugue	0.0.41		583534803fe638b049500f73ad8b94cc7a3898db
org.symphonyoss.s2.fugue	google-fugue	0.0.42		14eb26d8104989549af405e7a82de82e1f5f0108
org.symphonyoss.s2.fugue	google-fugue	0.0.43		7860a9eb3e76e6d2c70093e8497c85ba934502bc
org.symphonyoss.s2.fugue	google-fugue	0.0.44		8769c0bbf02961eb5527b64edfa42ac116b6cf92
org.symphonyoss.s2.fugue	google-fugue	0.0.45		b0a3db09f6485807ec28437357d167c505ca6e7f
org.symphonyoss.s2.fugue	google-fugue	0.0.47		cb5e8ec8aaddd4840881daf8ac14306d918b9d95
org.symphonyoss.s2.fugue	google-fugue	0.0.48		cf190a45c4b7d3ec9aba77ca8889aa33ee23b7bc
org.symphonyoss.s2.fugue	google-fugue	0.0.49		5a2b6208ef753b88061ed4c5e2900e876272af02
org.symphonyoss.s2.fugue	google-fugue	0.0.50		463de622549ac2b08189a78fc45d61c072a9e81a
org.symphonyoss.s2.fugue	google-fugue	0.0.51		5f35179d4ecb62d483843bcb4529f7ef144a97e7
org.symphonyoss.s2.fugue	google-fugue	0.0.52		b8227514ad4dd8d982f26e342a5a8d2422b494a8
