activemq	xsdlib	20050407		bafe37188ccc6b64e8fd7be6ac362f9fa6a13315
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	3.0.0.CR3		0c9699ec15096a77569e411086a7fd1329ac2af8
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	3.0.0.Final		839ba7cf47d81ef29dbe4115b521accd5023a1ac
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	3.0.1.Final		8c61ab1c8e4d338cde905c2ab9aafd21cba01922
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	4.0.0.Beta1		08b54ab0c8ddc446e8c25c1a44e66e531ab87044
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	4.0.0.Beta2		ffab0bf417d86ab11ff651c9bbff2d0b836e0ccd
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	4.0.0.Final		9f1989811d3832896e6c92df139f9ed7548e799b
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	4.0.1.Final		4a77488feeb205845f0c6334187a32275f915de9
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	4.0.2.Final		c7258b4c569e6c5f3ea7f616237da10887d10a37
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	4.0.3.Final		2fc68af72dcb29aaa7428977c4a815ee5842581a
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	4.0.4.Final		c3eeac15627b99950dcc0261fc35466d3809bc7c
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	4.0.5.Final		2182225a9ba6be04e6813e62d66ad2e62f7e3aec
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.0.Beta1		d9cec2cc443602208b08f0d7220058a7ceea355a
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.0.Final		f1bf51e00904a6a551e92a4654c88a1eac814d23
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.1.Final		0edcf4f537979e7ea77f5fd42945ceb4f6c261e0
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.10.Final		0106572b32d14af1ce2aaabecf3c8d16d299af0f
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.2.Final		3d8354bdb300607595c0578d140d38ebfcbbb1b8
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.3.Final		53f78d097c450e9b0992959e73201618de6d07a7
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.4.Final		fd58369f93d49772b727693d677a8927348d6bdf
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.5.Final		0032c26c880e6e116a9c573be9fa1d605a5a1e33
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.6.Final		ed976832fd75afabfc6f404cc11734aa6abb8a3b
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.7.Final		fd968acdf9e7f1e36eb818348fef81f156d2bfe0
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.8.Final		4a67460b209d639f7e98b96a599f0c17689e9664
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	5.0.9.Final		248236f8090c8909d6cf2d5e4863521222965b37
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	6.0.0.Beta1		e8ef42dadbdc13f85c2fc2591812c74467f1165e
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	6.0.0.Beta2		fa9d083c5306ee66233a9a833c09349e2d5835aa
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	6.0.0.Beta3		4b4a36accff8308655d74f11ae8cf6422b1179df
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	6.0.0.Final		f9517c959ec40f3d82fe6598d14d1c5d5cb636a8
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	6.0.1.Final		a9e8066474c93810ef49d8c55e22776bf1734f3f
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	6.0.2.Final		f62ff64d1466b558644b1297efb82ab4360c53cd
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	6.0.3.Final		1a3b152e01d3ea13c1995dc01d931fb49012dfff
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	6.0.4.Final		029036fe1432631fe1066965ce04a57fed3ecd6e
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	7.0.0.Beta1		e0ec7202b717db7ec6b3c2fa96f6ce25bb6e799a
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	7.0.0.Beta2		d7e67e618c3a5b3fd539ac597f3263b64624603b
org.wildfly.clustering	wildfly-clustering-marshalling-jboss	7.0.0.Final		3c5647b47bfcbf09ba112389c34e37d0a064e392
org.wso2.carbon.devicemgt-proprietary	ios-plugin-impl	3.0.10		N/A
org.wso2.carbon.devicemgt-proprietary	ios-plugin-impl	3.0.5		N/A
org.wso2.carbon.devicemgt-proprietary	ios-plugin-impl	3.0.6		N/A
org.wso2.carbon.devicemgt-proprietary	ios-plugin-impl	3.0.7		N/A
org.wso2.carbon.devicemgt-proprietary	ios-plugin-impl	3.0.8		N/A
org.wso2.carbon.devicemgt-proprietary	ios-plugin-impl	3.0.9		N/A
org.wso2.carbon.devicemgt-proprietary	ios-plugin-impl	3.2.0		N/A
org.wso2.carbon.devicemgt-proprietary	ios-plugin-impl	3.2.1		N/A
org.wso2.carbon.devicemgt-proprietary	ios-plugin-impl	3.3.0		N/A
org.wso2.carbon.devicemgt-proprietary	ios-plugin-impl	3.3.1		N/A
org.wvlet.airframe	airspec_sjs0.6_2.11	19.12.4		f9ddf7e6ed43ee97c5037a5a015f3bfb0bbe43a7
org.wvlet.airframe	airspec_sjs0.6_2.11	20.1.0		ed60a2492c2a37489dd20395aca3a2f345ba30fc
org.wvlet.airframe	airspec_sjs0.6_2.11	20.1.1		deb65f75d54cf4f98c5a5cea290ec970fdae0afd
org.wvlet.airframe	airspec_sjs0.6_2.11	20.1.2		c5b21202641ed2a0cfcd66997e49b61efae5118a
org.wvlet.airframe	airspec_sjs0.6_2.11	20.1.3		a3f798eb01fe4acc1c98d227532e9678e39dcd2e
org.wvlet.airframe	airspec_sjs0.6_2.11	20.2.0		e0ff38dc080748bccf549353febbe90b79fa854e
org.wvlet.airframe	airspec_sjs0.6_2.11	20.2.1		23b88b5fe2bd16429e92eadb4e1ef17cb84942a3
org.wvlet.airframe	airspec_sjs0.6_2.11	20.3.0		bf840581255d4fd5ea5c1e55d2ac9ab7e6220113
org.wvlet.airframe	airspec_sjs0.6_2.11	20.3.1		8aa829bbc0ffcedc269d668e31c1326166e9862e
org.wvlet.airframe	airspec_sjs0.6_2.11	20.3.2		bcde5927b494d561a6499b73b322cfbb93c5f888
org.wvlet.airframe	airspec_sjs0.6_2.11	20.3.3		a41902a8257a526eaf83392d445330651ffc8ac2
org.wvlet.airframe	airspec_sjs0.6_2.11	20.4.0		6c5b22d23e59ebb4a4354d9b1bdd9282e8bccdb0
org.wvlet.airframe	airspec_sjs0.6_2.11	20.4.1		9225cc6a14fa327bd215e1f6f2e560e9998b686d
top.crystalx	crystal-core-boot	1.2.6		3f9a980bd511981212eb6b757fd1eddb9a2b91c2
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.5.0		1ae00bc27af5ebec5d0421ec7d7ceff81438d070
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.5.1		f6a7d277a0cd8b7ead87ce62960a40a9ad8b8854
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.5.2		0186fe230327e7fe470c66643866dbef9b928352
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.5.3		5151858c15459bca8341a22810933f6ab4aa6c32
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.5.4		dd127fc2686656071164fe7186bd1302fb57674b
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.5.5		63fbc491fb8d0e6c58163f7ca49c44e2efaceb23
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.5.6		e2e828357927f3138677ee0c0e5c31810cf47c7c
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.6.0		8c585d9f7b0263aee6a13137dc4003dfb0ddf1c8
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.6.1		7c9f00e526a6371637515c028c4621bb6dcfbb17
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.6.2		dd21e019ed04edef19de2c1c693bca94bc398d0f
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.6.3		332e34cb6acdbdbc8b15e94b06dde2a70268cf14
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.6.4		874e408da9c7a5add03cb7c7f23899c14ead1408
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.0		ec79aaf8af41b4f2cfc05b6a04bfe6d2173103b4
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.1		d6016b55a6da4682011c2465453b1bd36c3eb63a
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.10		abd68658a974ba9ae72f99d8ea330ca5306cb983
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.11		21ae5667c0a290f6aa5c89dfd479399cfded7b51
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.12		2795caf42e4e8254a5369441aefe04dc2149a9d5
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.13		58e9bfee9353349745ac2b476b29d2a53dea11ac
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.2		8ddf38b59bc79392af99b9a839aeebe1821b64db
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.3		41452aafd82d32b9858363a2f5d41101b0c8c9fa
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.4		c1137c29fd1eaae2697792cc1e1aac9a65f9ba33
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.6		ae546137ff6aad27df80d4ef43a185ed4394bc1f
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.7		1de1a08f20124c9fd6f061857f60a26e6ae25a11
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	0.7.8		c4a6bb78699308fb7276af5a2f0b9b7bf8f32033
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.0.0		884d0f02c70370cbf2f5c3b78eda325a05b23cc3
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.0.1		1bdd68219b36f388c65c4ada517fd222bee7926a
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.0.2		3ae529607286cb99f951f4c673cc7a913beb1925
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.0.3		3d617878e2a71ae069128ee41871b668615f1b84
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.0.4		6bb03790ffb11729f15cd594e9fd54036538c491
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.0.5		a7e047152f1405b2d8a2a76e21ec0e21badee39a
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.0.6		654d8a2b43f2380a149964e3e4ef9460fe16465f
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.0.7		281faaa707824692ada8382d4a0fac54f70b946d
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.1.0		ec6950eaf7e6597974bef1a088e8a849563cfeca
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.2.0		35ba59c268ae21c689006f24be925815755757b1
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.2.1		6693711ff48e22693e022d5ff21f095c31b0000b
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	1.2.2		d1a73f604baf3a22e5972d48dd0468211b23836f
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	2.0.0		e98eb6a7b988b9389cbccccfe04f1f7d530d0f5d
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	2.1.0		8aef7da07aeffeeb9b03e1e4ff72202605f3e74e
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	2.2.0		28c4d6999685d1e9a1faa5e2b53c1d5c04d1dece
za.co.absa.spline.agent.spark	spark-2.4-spline-agent-bundle_2.12	2.2.1		eef1e47b994046f99c9118a87b652e41e359fe8b
