at.released.weh	filesystem-linuxx64	0.1-alpha01		N/A
org.nuiton	nuiton-utils	3.1-rc-1	jar-with-dependencies	50fa2d71185a0238a832be0c822d9d113ed862ef
org.ow2.petals.samples.orchestra	su-orchestra-factorial-document-provides	1.0		N/A
org.pastalab.fray	fray-jvmti-linux-x86-64	0.1.10		dd6b8c8fa2416efe14aa2097bf83ce81b486563d
org.pastalab.fray	fray-jvmti-linux-x86-64	0.2.0		fc8752ac4b679d3eb66d5f02cafe2bcf55b0d29e
org.pastalab.fray	fray-jvmti-linux-x86-64	0.2.1		863844a1452c5bfa61d173358fe6f5666e8a9682
org.pastalab.fray	fray-jvmti-linux-x86-64	0.2.4		34718032cd0971abd0a3d72de1976ab777b7872c
org.pastalab.fray	fray-jvmti-linux-x86-64	0.2.5		b311d0892e9bd79c6829be92a5352ffd5c70bec3
org.pastalab.fray	fray-jvmti-linux-x86-64	0.2.6		e3b129a4023131817152c7bed482f6e05d7d93c1
org.pastalab.fray	fray-jvmti-linux-x86-64	0.2.7		b498caea13cd93b1b09cd6f1bd35e589799872fa
org.pastalab.fray	fray-jvmti-linux-x86-64	0.2.8		069edb8530441dcebd9e70ade6bfb19462c932c0
org.pastalab.fray	fray-jvmti-linux-x86-64	0.3.0		f0761d91f763b9455906c818f20ea22a0cfb130b
org.pastalab.fray	fray-jvmti-linux-x86-64	0.3.1		a5753bd602f7dcaadfe934228c4e5bc42888eb5a
org.pastalab.fray	fray-jvmti-linux-x86-64	0.4.0		b6f8babf94bb00a3df58127671f256d9eec13452
org.pastalab.fray	fray-jvmti-linux-x86-64	0.4.1		acf64addc7f4a55b0307dbd3d21a61470c7fec8f
org.pastalab.fray	fray-jvmti-linux-x86-64	0.4.2		42054b9bb28326952b16a8e58e4cabeb8532c206
org.pastalab.fray	fray-jvmti-linux-x86-64	0.4.3		9a6d9195e676da63cc46a08a32848053d83c1e7a
org.readium.kotlin-toolkit	readium-navigator-media-audio	3.0.0		N/A
org.readium.kotlin-toolkit	readium-navigator-media-audio	3.0.0-alpha.1		N/A
org.readium.kotlin-toolkit	readium-navigator-media-audio	3.0.0-alpha.2		N/A
org.readium.kotlin-toolkit	readium-navigator-media-audio	3.0.0-beta.1		N/A
org.readium.kotlin-toolkit	readium-navigator-media-audio	3.0.0-beta.2		N/A
org.readium.kotlin-toolkit	readium-navigator-media-audio	3.0.2		N/A
org.readium.kotlin-toolkit	readium-navigator-media-audio	3.0.3		N/A
org.readium.kotlin-toolkit	readium-navigator-media-audio	3.1.0		N/A
org.scalaxb	scalaxb_2.9.0.RC1	0.5.4		ebeb306cf67ad508ca01fc9df57a5fb10e91529c
org.soulwing.jwt	jwt-webapp-demo	1.0.0		N/A
org.soulwing.jwt	jwt-webapp-demo	1.0.1		N/A
org.soulwing.jwt	jwt-webapp-demo	1.1.0		N/A
org.soulwing.jwt	jwt-webapp-demo	1.2.0		N/A
org.soulwing.jwt	jwt-webapp-demo	1.2.4		N/A
org.soulwing.jwt	jwt-webapp-demo	1.2.5		N/A
org.soulwing.jwt	jwt-webapp-demo	1.2.6		N/A
org.starrier	commons	0.0.1		7466b8757780ff83a987e01656355bd49778489d
org.webjars.npm	types__react-addons-test-utils	0.14.14		aef5f7d2e758e54706709ca539dd3709caca4062
org.webjars.npm	types__react-addons-test-utils	0.14.15		09258f196b386351596dd006e2467e9435dfd579
org.webjars.npm	video-react	0.13.0		dae8bdd6ec4a372e14821f365506335b70c60cec
org.webjars.npm	video-react	0.15.0		776037abf8202bd87c7af619d97077143bec1519
org.whitesource	wss-unified-agent-reports	19.2.2.2		5dd1f63ee36e1487766c7fc519667883d8534df2
org.whitesource	wss-unified-agent-reports	19.3.1		3c580788097bb9ce0fc9877d0f1319a25db4237c
org.whitesource	wss-unified-agent-reports	19.4.2		6a1ad8e62319c875328a02c9d94fce1ed83655a8
org.whitesource	wss-unified-agent-reports	19.4.2.1		cd9637cb2652e30595d9ee9c5ea47fae765a3ba8
org.whitesource	wss-unified-agent-reports	19.5.1		7ffa3560bc8bae204077985d74ddaf56bf2fd309
org.whitesource	wss-unified-agent-reports	19.5.1.2		1a4fc0b7417992b7d9a11b2f05745401d3023a48
org.whitesource	wss-unified-agent-reports	19.5.2		0231dd1335ecddea990529eb5be4e3072a05f5c4
org.whitesource	wss-unified-agent-reports	19.5.3.1		f41c6eef199e2673422a0c544f621892bd7b9fc2
org.whitesource	wss-unified-agent-reports	19.6.1		3b0768a4678b85320a7a2d79dfa7614a5856927c
org.whitesource	wss-unified-agent-reports	19.7.3		5efbbb6578662007350ab11cb0fa754c1c4d2f32
org.xujin.halo	halo-base	1.0.4		c7dac864bae7f1df70c08bee3f26418a667673ad
pl.mareklangiewicz	kommand-line-linuxx64	0.1.01		N/A
pl.mareklangiewicz	kommand-line-linuxx64	0.1.03		N/A
pl.mareklangiewicz	kommand-line-linuxx64	0.1.04		N/A
pl.mareklangiewicz	kommand-line-linuxx64	0.1.05		N/A
pl.mareklangiewicz	kommand-line-linuxx64	0.1.07		N/A
pl.mareklangiewicz	kommand-line-linuxx64	0.1.08		N/A
software.tnb	system-x-gitops	0.0.14		b465e09e74484760c76cc10f80b7652883728be2
tech.hdis	framework-data-mongo	1.0		313720c6ab07ffad319dab571143e2bb0ac5a223
tech.hdis	framework-data-mongo	1.1		8dc7dfb50e14530a908b90dc1d9e9f8e30d4e377
tech.hdis	framework-data-mongo	1.2		fef9c847519677e15b4a39973f3911a7ae1c4395
tech.hdis	framework-data-mongo	1.3		2ecccf927d5bdf8392041681bed9fc75a53f07c4
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	2.0.16		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	2.0.17		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	2.0.18		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.1		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.11		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.12		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.13		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.14		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.15		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.2		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.3		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.4		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.5		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.6		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.7		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.8		N/A
tz.co.asoft	koncurrent-executors-coroutines-linuxx64	3.0.9		N/A
xyz.cssxsh.mirai	mirai-skija-plugin	1.0.0		1b105266ab8aaa90e8380ca970f4f696a6e59821
xyz.cssxsh.mirai	mirai-skija-plugin	1.0.0-RC1		8025081044dd44bceb39b2233a44cb243a174cad
xyz.cssxsh.mirai	mirai-skija-plugin	1.0.0-RC2		59f57cc85c98854cfb576ab703d683483e4c3372
xyz.cssxsh.mirai	mirai-skija-plugin	1.0.0-RC3		20cab60623f835e74c8c0f711e264e596ec5f3d8
xyz.cssxsh.mirai	mirai-skija-plugin	1.0.0-RC4		24a395111e88a26da25e1046814111f6f6c0be8f
