ai.swim	swim-kernel	3.10.0		ebefad0d919f08e3462fa626dc88be0aebbd1738
org.finos.legend.engine	legend-engine-xt-text-protocol	4.83.3		1f9f3d9bf9341129faeea8e802ba2d2ae1045cd7
org.finos.legend.engine	legend-engine-xt-text-protocol	4.84.0		61c0f56ec8b2b126c28750da0910d1cb7d630b43
org.finos.legend.engine	legend-engine-xt-text-protocol	4.84.1		f423ac7dd95a4e8b4c4b8ff70085aa7368b8556d
org.finos.legend.engine	legend-engine-xt-text-protocol	4.85.0		bd32bcca6f42230a5edf644b3606a9f4e27cbbf4
org.finos.legend.engine	legend-engine-xt-text-protocol	4.85.1		bc3c1bcf9fc6aeb35b9c69bdce6f884e02764345
org.finos.legend.engine	legend-engine-xt-text-protocol	4.85.2		841edbbf8ff958ee2f48d7dd1df74efa9795108a
org.finos.legend.engine	legend-engine-xt-text-protocol	4.85.3		8d3a18343ab80c995eb082fb616c5e427db40db7
org.finos.legend.engine	legend-engine-xt-text-protocol	4.9.0		dde41e0bb95c46a1e8d0c0cdd059bc31892bbefe
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.2.0	metadata	35762446c6b483ad45542307400619aebeac75c8
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.3.0	metadata	e7b4c5ddc952803f4f5f0993ee821cec6d282f6d
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.3.1		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.3.1	metadata	25cd30d11f9feea45f35adde1fd9253a951081b3
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.4.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.4.0	metadata	05081b2773fcada1b44a7cfa02d22824343fa7f9
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.5.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.5.0	metadata	a9cd7f646a5e81205b0a76c8a152c31decd8ab25
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.6.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.6.0	metadata	fb4906fec1801fcf1ce356a9096661713c7e5782
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.7.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.7.0	metadata	ada67c131678ea5d708a6ef2b9f4a70dcd3b9464
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.8.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	3.8.0	metadata	a0c4c53ac6449bc53e26b60a514301c1e6285f1a
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.0.0	metadata	cc4a5c340f4b748c65f7385b85365ecaa1f64fc0
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.0.1		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.0.1	metadata	b8c4e124a34127b2b965eab79351fa04bec32b5a
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.0.2		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.0.2	metadata	32b7b74552104cd7585ebd192362690fcc8acec9
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.0.3		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.0.3	metadata	9d14f81c5378735e416a958125c675b6cf33946e
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.1.0	metadata	9b6f2eb2a0fa828d5dfe29a68c81020574c2be70
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.2.0	metadata	aca331c7f55cf865591f3db96bbf501dc455d6a1
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.3.0	metadata	81bde5a7aad3e6e5237f0f9bdcec6961761fb430
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.4.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.4.0	metadata	bc1fbc558e3731edb70627f693c37788776f04c2
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.5.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	4.5.0	metadata	c0adf00caf6401ee909706bd87ff56aa44c16715
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.0.0	metadata	6f878f2f00adee786ef577e493b864369f318387
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.1.0	metadata	7b9becdb64d8ec647e6f5fb82195e2b6ca47ac90
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.10.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.10.0	metadata	fd3344ac5779b8ddca3699ff87fccbf320c73d39
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.11.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.11.0	metadata	a868bdbe832fd9de97117268db89e3999abf1537
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.12.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.12.0	metadata	aab8c9ad2026bb0b9d35753bca0064f58f7cbbab
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.2.0	metadata	dd666fcdfce06927ee1fb33ca97d1ed92343791b
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.3.0	metadata	9870fe991d6fbb9a07b81c3847904c13e33efc28
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.4.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.4.0	metadata	7c695b33b5caa8ffd070fbf4bf43fe1561115ecc
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.5.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.5.0	metadata	9ae120f1f03c14241d952bafeb817139afbcfcd9
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.6.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.6.0	metadata	15cc7b7a73c46a1698886a0a52152f2180fdbcd3
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.7.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.7.0	metadata	0dcaaddf4bfadc3b85bb232533dc6ddfd880a72e
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.8.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	5.8.0	metadata	c44f07b622ea2322a9d7b0e53b91e2449d47154f
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	6.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	6.0.0	metadata	f0bb38a291cbff9c85e091f1717f7493ca7c42b0
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	7.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	7.0.0	metadata	dfb8581562fb3ff3bff5c647f362099de569cb3e
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	7.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	7.1.0	metadata	da2efa9c1d0c1c17dc32ba1991d138b31a914f53
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	7.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	7.2.0	metadata	92332fa3d58e2ced0d825e5aea73b87e5652f703
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	7.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	7.3.0	metadata	e6c807d8502a6f87b0f609e50b66a0a2c9f7b5fd
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	8.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	8.0.0	metadata	aa44345fb1f3577d993c6af3166fa1430d494438
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	8.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	8.1.0	metadata	3c04d3d4edfec5f49cc476e899f8d2552cf89fca
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	8.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	8.2.0	metadata	48d1e4c06c6941601a71bf7609bb9aee777c7ec3
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	9.0.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	9.0.0	metadata	663f1a346edf7b4bf9c4a48c9185c5ffc1ae1047
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	9.1.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	9.1.0	metadata	17f15a3810a98c4d777063d65864e9fe6541a6e1
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	9.2.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	9.2.0	metadata	cc4cf1b7287f8ba68f33565e74d7d657bc076e6b
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	9.3.0		N/A
org.hildan.krossbow	krossbow-stomp-kxserialization-watchosarm64	9.3.0	metadata	714fcaa305cec097977f1ab165f89efe1d71a2ce
org.metaeffekt.core	ae-core-inventory	0.1.0		42c2a5b721974f1c29477d83caf30d086ebcd737
org.metaeffekt.core	ae-core-inventory	0.10.0		9f3230f1bb81c58b65ce1927d91a83b2b31c7092
org.metaeffekt.core	ae-core-inventory	0.100.0		dad6662a7336ccb73428104cd0db7478b3899e00
org.metaeffekt.core	ae-core-inventory	0.101.0		5444fb1d617bd08fde9940cf7b74358dc4bb5c15
org.metaeffekt.core	ae-core-inventory	0.102.0		e4d8d21b4f89e4b67b7395ee7fb1e0082ce09cf6
org.metaeffekt.core	ae-core-inventory	0.103.0		28a767775e263d01a9c63315daa3dc2dce07eacd
org.metaeffekt.core	ae-core-inventory	0.104.0		b83364c894c28695bc869ac5d1662626f2200395
org.metaeffekt.core	ae-core-inventory	0.105.0		72261a8e80e88e3c33b55622960dfe66de1f3832
org.metaeffekt.core	ae-core-inventory	0.106.0		eb7b786e37abc9ed9b50f0c0f8efaff5c54dc725
org.metaeffekt.core	ae-core-inventory	0.107.0		e3ffec36a2dc9569f4344894c6b29a7fa0980854
org.metaeffekt.core	ae-core-inventory	0.108.0		8ed8248a210f8fe3c1d853b07a83dd8bbdbc3dbe
org.metaeffekt.core	ae-core-inventory	0.109.0		278511c6ae2054808840d34f1c76a288d89d7440
org.metaeffekt.core	ae-core-inventory	0.11.0		aaeffdd569d2a5d91c19a3cf81a87d75f9d1bdc0
org.metaeffekt.core	ae-core-inventory	0.110.0		cec70ff1adb83901502d4bb577efb237d60dd011
org.metaeffekt.core	ae-core-inventory	0.112.0		6bec9c9ebd856b4915d93f64ffe75525f820123f
org.metaeffekt.core	ae-core-inventory	0.113.0		bf7f47caeff2198a31575c1312cc4ec5b4816df7
org.metaeffekt.core	ae-core-inventory	0.114.0		8cc64774d1bd3677107d712f7ac9b7fa63294a38
org.metaeffekt.core	ae-core-inventory	0.115.0		f1d0c391010f36d203acf7c8ce45d52a78437148
org.metaeffekt.core	ae-core-inventory	0.116.0		b572d0445d8c5966335bd6f51c76449a70a91a73
org.metaeffekt.core	ae-core-inventory	0.117.0		51d1470c2673b63cc79fea0204feb77ac6230718
org.metaeffekt.core	ae-core-inventory	0.118.0		8917e5de3d6e7137182d7be33caee27ed446883b
org.metaeffekt.core	ae-core-inventory	0.119.0		64730df5c156ec7e9ee80ca541a991e1a49d6fef
org.metaeffekt.core	ae-core-inventory	0.12.0		7e0cfb038ad83f5b89566b013edee5a60b3380ce
org.metaeffekt.core	ae-core-inventory	0.120.0		504f4973762fdbdb3f15d7a9ef2141c1720c306e
org.metaeffekt.core	ae-core-inventory	0.121.0		ff02d3dde62f92056ee6142e128056c095dffba3
org.metaeffekt.core	ae-core-inventory	0.122.0		515a3d21861c2820696bf4cdfdd9f51dd6a7c45d
org.metaeffekt.core	ae-core-inventory	0.123.0		cecdacdbe129b31fbe152b8721b236e259d97dc7
org.metaeffekt.core	ae-core-inventory	0.124.0		0102ef5c13c681b033ee041c4a81690415abef14
org.metaeffekt.core	ae-core-inventory	0.125.0		fc60689186a7d1618b204e87a6113c39b4cc5021
org.metaeffekt.core	ae-core-inventory	0.126.0		e9bae936ba4c75c1068deea69ca172f1e3562259
org.metaeffekt.core	ae-core-inventory	0.127.0		f568c3f452950e20a0812bb58f4e960ccd683f6b
org.metaeffekt.core	ae-core-inventory	0.128.0		8ca2bebecd7c98680b4971ccd39970360ba97058
org.metaeffekt.core	ae-core-inventory	0.129.0		133f69d8283c39a8c584d17d1b3894a76fa70168
org.metaeffekt.core	ae-core-inventory	0.13.0		34e52d55fd26d326be35adfcd9ba3a00d71068af
org.metaeffekt.core	ae-core-inventory	0.130.0		3155411d3d90f54fb82d70f6ee06d0212e45f06d
org.metaeffekt.core	ae-core-inventory	0.131.0		cac880c2a58b8b5b5b2a9ceace155f5a011d0f30
org.metaeffekt.core	ae-core-inventory	0.132.0		2144d9d95081f09df14936035d5f1cd82820d560
org.metaeffekt.core	ae-core-inventory	0.133.0		96552e02ed99e5bc912c1616f3470295ed1a1eba
org.metaeffekt.core	ae-core-inventory	0.134.0		e61de665b6367e2cea6f5857f702caf32dffb580
org.metaeffekt.core	ae-core-inventory	0.135.0		8429d19afe0836fe750a1c89d947ebd142d6ef26
org.metaeffekt.core	ae-core-inventory	0.135.1		faf3f9e18dffb8a74c2911264f9e80449a094245
org.metaeffekt.core	ae-core-inventory	0.135.10		489de421b80adf31efb251d8894426f57bbf8e0e
org.metaeffekt.core	ae-core-inventory	0.135.2		ec4ad7333b16f3e5770a335c2bd652b4b996de91
org.metaeffekt.core	ae-core-inventory	0.135.3		81b61c7a88d7d3b838ffe97a63ac52037842987e
org.metaeffekt.core	ae-core-inventory	0.135.4		e34e6797e2023bc22d7f656495b3a1aca0d172e5
org.metaeffekt.core	ae-core-inventory	0.135.5		beebc47924cd9eedbe4246c22cf605d4486b77bd
org.metaeffekt.core	ae-core-inventory	0.135.6		f772035c40acca18ea73a522bd33b0feeb486e98
org.metaeffekt.core	ae-core-inventory	0.135.7		66822dc4b9dbd4c1c4696eafebd0731f1ca0849c
org.metaeffekt.core	ae-core-inventory	0.135.8		4151d2086106cf2143f1bd875dcf76dfa68dcf32
org.metaeffekt.core	ae-core-inventory	0.135.9		0f1d4ec3487cc275df90d79d2ba2bfff328e34aa
org.metaeffekt.core	ae-core-inventory	0.136.0		959e60ed335c4bfe164ef014788a95e22a4d0b17
org.metaeffekt.core	ae-core-inventory	0.137.0		a6025439c8c9fcb3d883ae9caf1c272f63ea827b
org.metaeffekt.core	ae-core-inventory	0.138.0		7530b04617f636b8bf71e8b3b4a25668f976bbde
org.metaeffekt.core	ae-core-inventory	0.14.0		84f07bc24e339c1fe09e5d2081084d11370cbbf8
org.metaeffekt.core	ae-core-inventory	0.15.0		58a0266c80022982d149cfa9b8287c6567cc31b3
org.metaeffekt.core	ae-core-inventory	0.16.0		6c119a5313dc04a61baa8db13dcbfc7d777da960
org.metaeffekt.core	ae-core-inventory	0.17.0		dd86c7125029800bcbcd07072c65892f16e51f20
org.metaeffekt.core	ae-core-inventory	0.18.0		a64ef6eef937a5ac663b3425f17608204012f549
org.metaeffekt.core	ae-core-inventory	0.19.0		27af21abf1f7eebf311e0a9b4be3e4a1ef000447
org.metaeffekt.core	ae-core-inventory	0.2.0		4d9748555bb61c424bf9c83683e3a16dee74fd0a
org.metaeffekt.core	ae-core-inventory	0.20.0		ff6a1126dc03ae3ce846aff0201fd7125ca98908
org.metaeffekt.core	ae-core-inventory	0.21.0		92a756081d12d438b53a1aca3b369420af050edd
org.metaeffekt.core	ae-core-inventory	0.22.0		53be51a0e423bf24c7e7f0ff965bcf9493f2d88d
org.metaeffekt.core	ae-core-inventory	0.23.0		2bec320c14d938b67fe09ec8a95e47fd61b8342b
org.metaeffekt.core	ae-core-inventory	0.24.0		de8effa74a27066227397cb5e04d04cc3c3538b5
org.metaeffekt.core	ae-core-inventory	0.25.0		28f58ede33fe699c401a035ca2de70f5a13fab51
org.metaeffekt.core	ae-core-inventory	0.26.0		a1d0b9999ac66a29443cfcb37a40c15d2f329005
org.metaeffekt.core	ae-core-inventory	0.27.0		b9925d69b240679222b56563df8442c1d5d834f1
org.metaeffekt.core	ae-core-inventory	0.28.0		6342a32cbcc1db42932ab2245a8cce5f5341293f
org.metaeffekt.core	ae-core-inventory	0.29.0		49f9dac551d81f461c1996261d935fd55c4dd9d0
org.metaeffekt.core	ae-core-inventory	0.3.0		82cbb6afad954824e9b0b93e7d82658bfe235d86
org.metaeffekt.core	ae-core-inventory	0.30.0		fd7c4fc09db2870798f545446e65d334a0303faa
org.metaeffekt.core	ae-core-inventory	0.31.0		be231c13471e5b4790f7a67c5f1cee04984cf178
org.metaeffekt.core	ae-core-inventory	0.32.0		6e73261d1a15675d52c5aa88b132e6d4997e3db2
org.metaeffekt.core	ae-core-inventory	0.33.0		41172a11b11f862c3a36d1ddd1b879cfc19ff4b1
org.metaeffekt.core	ae-core-inventory	0.34.0		896d64aada657343d95041bfac6a0893135ada82
org.metaeffekt.core	ae-core-inventory	0.35.0		ab8e4e31a9830b48fa7b3381e500c88d5757e35f
org.metaeffekt.core	ae-core-inventory	0.36.0		3540717fdfac566344d49a24fe54162c722f3f78
org.metaeffekt.core	ae-core-inventory	0.37.0		37274aabfa92864966130e9f8a4ef9beca74d0c6
org.metaeffekt.core	ae-core-inventory	0.38.0		5591249a2489316e96ceabd3719026faee953952
org.metaeffekt.core	ae-core-inventory	0.39.0		50722233a0fc90476a75758b5723d8d76bcf140e
org.metaeffekt.core	ae-core-inventory	0.4.0		411c720ce73f1d41b7005f1507257fb50336f783
org.metaeffekt.core	ae-core-inventory	0.40.0		b80ea0b47209f9a995f2e5f3e6f5e95fb4afdb6d
org.metaeffekt.core	ae-core-inventory	0.41.0		f5edf4d3db635e33ea38e0229e927342cdecec60
org.metaeffekt.core	ae-core-inventory	0.42.0		015367139f08bbba447a03ae042bbfae583c23c1
org.metaeffekt.core	ae-core-inventory	0.43.0		8c7c08ca5cedecd4b57ae88cfcbd63084d17b4cd
org.metaeffekt.core	ae-core-inventory	0.44.0		d59a8c80d1bd47123fc1a3562d1ae6867300393e
org.metaeffekt.core	ae-core-inventory	0.45.0		3130a351d9500e31af29b0a7e82678531998faf2
org.metaeffekt.core	ae-core-inventory	0.46.0		22b59b71ed548d5d62d35bc77ab4b0026af91c5c
org.metaeffekt.core	ae-core-inventory	0.47.0		feb67db4df3e218a639fad1797af18e93b3cd2d3
org.metaeffekt.core	ae-core-inventory	0.48.0		852e89b2950fd61affeb41221545f79dc4000401
org.metaeffekt.core	ae-core-inventory	0.49.0		e588483319fe85221594ad1cb314d4b8a53fddda
org.metaeffekt.core	ae-core-inventory	0.5.0		ba8a045cfb3bc652775ca6112635a4a12fa21ea1
org.metaeffekt.core	ae-core-inventory	0.50.0		31f1ae85c3b16c934f99fb0b0fde5103e5d9c1a7
org.metaeffekt.core	ae-core-inventory	0.51.0		baaf00055df954db45862f7dd2bf81f7611f3348
org.metaeffekt.core	ae-core-inventory	0.52.0		11f042e685c8291a2685cf13b2f806aabf3c381f
org.metaeffekt.core	ae-core-inventory	0.53.0		6d8a4608e6cca97768cdcc2a1c43d608bc22143e
org.metaeffekt.core	ae-core-inventory	0.54.0		37fd4653722fd293732055516b81aaa7e4c40a06
org.metaeffekt.core	ae-core-inventory	0.55.0		b785846dbdab00e5c754a5d309eac37e3efdbc56
org.metaeffekt.core	ae-core-inventory	0.56.0		b1c05afdb9075543d31cbaa2df5ac7eadcaab166
org.metaeffekt.core	ae-core-inventory	0.57.0		0af2e0d6fd67160661a1b9016af48c8ea2f89091
org.metaeffekt.core	ae-core-inventory	0.58.0		49c67ad6059c44ac176c564f486eaf30856f35d9
org.metaeffekt.core	ae-core-inventory	0.59.0		42bd5c52824a1afc903c11266c49ea769a25c330
org.metaeffekt.core	ae-core-inventory	0.6.0		a13f16b3a271c2d21088edf838e0c4d5c4d49641
org.metaeffekt.core	ae-core-inventory	0.60.0		be829c3c878fd98818ad49a88c07b16fa1cf505e
org.metaeffekt.core	ae-core-inventory	0.61.0		5881b4e2fa547dd33a4e21afe86e61df74e225da
org.metaeffekt.core	ae-core-inventory	0.62.0		cc0c93471c0be6e43f82aac65b7777cea837b9e9
org.metaeffekt.core	ae-core-inventory	0.63.0		2577231dcf99949b76e30f8ba3a3ba1edf6a895a
org.metaeffekt.core	ae-core-inventory	0.64.0		e644a83210778672c4ac1ba03e4d1f9bfdf6a765
org.metaeffekt.core	ae-core-inventory	0.65.0		bd411533ccf7b2406623a4fd5c272beb116fcd74
org.metaeffekt.core	ae-core-inventory	0.66.0		bb85c730eefa813c4c041b35826e1ea25a544807
org.metaeffekt.core	ae-core-inventory	0.67.0		643896c82c67eecad2744c164e7ebe4a857abb34
org.metaeffekt.core	ae-core-inventory	0.68.0		99f436a6c81291bff5a2a6f3c73d3d45079b6154
org.metaeffekt.core	ae-core-inventory	0.69.0		a0266a23eea65ee6501cf2cf8d43bb16d4cf265d
org.metaeffekt.core	ae-core-inventory	0.7.0		0e9c87d10642cd005cbd8d5681b2e624b30d498b
org.metaeffekt.core	ae-core-inventory	0.70.0		238d7a20fec882c62a82d94686ba94c4be369c35
org.metaeffekt.core	ae-core-inventory	0.71.0		27dcd1e39f9e58bc8dc8d2800f65ed09b8e4c6fd
org.metaeffekt.core	ae-core-inventory	0.72.0		eda9a29e6110ba7b5e157a15271c8c1a994f0447
org.metaeffekt.core	ae-core-inventory	0.73.0		572df0e26d57c641535026686ddc22a9a1a9246d
org.metaeffekt.core	ae-core-inventory	0.74.0		ae275dae47e52d778b2eb942c2187a1332583ee3
org.metaeffekt.core	ae-core-inventory	0.75.0		235779c17f032aa16d07b9af5e17b63c5f7edcad
org.metaeffekt.core	ae-core-inventory	0.76.0		82708f318b6acd88cb5bfca6e64e991c95ec4725
org.metaeffekt.core	ae-core-inventory	0.77.0		85cf3b62e1b6d03d12f3f292f210efdf230528bf
org.metaeffekt.core	ae-core-inventory	0.78.0		66ce2925c726b19718e50581b7f14948c5a08a0d
org.metaeffekt.core	ae-core-inventory	0.79.0		1680b13d56462e5403d3e90a7350074625b46f56
org.metaeffekt.core	ae-core-inventory	0.8.0		c5fd09d61c284ac7572018ce45ae2e09b164dedf
org.metaeffekt.core	ae-core-inventory	0.80.0		615552757f44352e63b658ff57b5a9f563d45afe
org.metaeffekt.core	ae-core-inventory	0.81.0		eea42e79d7657d79904fd5bb0b3293d0830cea5e
org.metaeffekt.core	ae-core-inventory	0.82.0		1028ce5090a1f7325820dd7ebd97e69221bca44c
org.metaeffekt.core	ae-core-inventory	0.83.0		7225500b3d99bfe9fbef046e5f9f56e210968409
org.metaeffekt.core	ae-core-inventory	0.84.0		6742c83ae7a3f4e9fcdea14efb09c015e8bdd21f
org.metaeffekt.core	ae-core-inventory	0.85.0		175fb2e082400a9fd335466bd9b90375050d638e
org.metaeffekt.core	ae-core-inventory	0.86.0		d6b083a0c8c67e23c1a8722da0ac140ff899c58f
org.metaeffekt.core	ae-core-inventory	0.87.0		e28e42530427971673783041bf4f3e648b8af317
