ch.epfl.scala	zinc-ivy-integration_2.11	1.0.3+30-660ed3cb		7874c8addabba00f7dcd17538d8afb9dbf816892
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.24.2		7a9a859920e391210233faec2d220f76fd65e235
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.25.1		5689c9207ccc17e86cc467e03dd74f33193df2fa
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.26.1		3e721a8c877ac45e74867ce183bee8f7e9e3ea75
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.26.2		25c978888db3ebc0f6af1d9c802208d2f737127f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.27.1		4d3f6aab3d570563ae0739fac63667423e95eb38
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.27.2		62d87aabc7867ef88217110ac29406da82a50885
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.29.1		9344b8c443c51871ba11b070c0213c3208b2c508
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.30.1		bdd3590398da5e55de79c1b8373b63ee5e6223a3
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.31.1		2db0d155f8d6f50502e3e08f9470f32b2d30d58e
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.31.2		0b04fb6ea6a57016d2a431caccf669261ed05f26
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.33.1		46b7bc5b8a9769759087f9f7caa9a180c7a39bf2
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.34.1		dad1b5ce7848a933a4e327b64b1a2b3565645bb7
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.35.1		291baa8806bb1116a873a224c53c572bb809e89f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.36.1		8859dbc6a22a3a9c307ba274a9ecffc52668ac7a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.37.1		7065723aea7b32d28b11ae63b8c28f977a5af62f
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.38.1		3504bb334e685271150b6ffcf1a171541f83fd7c
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.39.1		18fd6a2878255bac4774435c9cd26e6a0425a59d
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.40.1		b1c328ed631e11c69708e1a55ac29c4bffd75854
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.41.1		f64e3e4735a9b4c2c9613b9c19f00c3190fb35fb
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.41.2		791ba2608629a4334b811b4ea26e359cfb9e91f1
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.42.1		8fc873940195079073ff1667ffa7a03d56c6d017
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.42.2		109f54ca48c6339a91f2f01f1a50cd7d865a15b4
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.42.3		5c4ef59f32aeb4018894b9d8f89d8acbe521fb50
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.42.4		8825175693f762e1d6fe4650e0650062b84a6bc6
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.42.5		0d3c8e7dd82f7b28d7379649612b6b85dca3fa83
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.42.6		577559a3f9ad507c3899be24527719f81e5304ef
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.42.7		43e465b358ab5cf58f4d190c7954ba7748d7f220
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.42.8		0a30bd4540068d57e23ec9d6712250bfd284c4ca
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.42.9		c599af5399af2a68dba0de0469f325061e043bb8
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.5.1		a5ca2894bd8b0ef3b6f45fe5177c3bfc0722ad45
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.56.1		233deb2933a107598d262105b4e643cb98a8bda4
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.57.1		81d14f782ba7db236c1a8a5c219c71434752d2c4
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.57.2		7fe3ddd702644ddaeefec63c28e3d8fafe8c6eb9
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.58.1		2179b18b5906c5661ad5fa3948b1b1f837e566ba
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.59.1		d881e78ab4694567c0636da0aea248cc6de06657
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.61.1		f3acf1e52db6be96b806027583d2f619f670e33b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.61.2		bfe3112111ccf0b8bdd553089fd729ade5666955
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.62.1		1e3a1066e6858ccc3fda50051d0e8139fb8765ee
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.63.1		b4e6dd9c2f53b143556bab1ea2960efd881eda2b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.63.2		ef8ca5a34c4822c13f36481dd198b9533bc44e02
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.64.1		c02edbdcc3b9b0f6bb5aabb4e69790e51728da01
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.65.1		c2bb1c7155411fcac60b3825520acb0226f40c2b
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.68.1		2f67b48c796def13cad3a32fa25c083fd40b6a38
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.70.1		b044c2fa837d25fe133bf8e6121e891c108782d8
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.71.1		6ed73e1eb7e47d0d5324724c062e37bfee11bc86
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.71.2		b9798e3ffc6aee568c03e6f32e3c3d961d734d4a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.71.3		40044d72bb2729351997cf586b1d84a6b381855a
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.74.1		840af8cef71b3088c2c4f5e0d8e8e47129c33870
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.75.1		8b94d35c5a0f39733e8b36300709908ff4ba61da
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.76.1		0fb75c621eeb1301d3d1f4f4bd09fe1273bd66bd
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.77.1		41e617b8c1ab746c99f29c399df0c41173c73f08
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.78.1		bc65a6c3624e228e744f8ee2992f7f7311790a60
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.79.1		47f6172f7164625928cd26290fa7cec114ea03fb
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.8.1		5dcc1d47f6be27229bc1efc826cddda32eec236d
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.8.2		e5f135f2c5d40fd5821f364b655951bf22539699
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.8.3		fe26e977f38b4e232c2e865fb57642233bf6aa87
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.8.4		9a4aa616d7875611e4aaff8aa4394b22f9351734
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.8.5		6836480a89284c94a049a223359c5d443750e369
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.80.1		4d8ef86b1a18fcee3e28ec17b442f1ab0860fd48
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.81.1		937386ac54aec8ccf5ed29596279e251c3d1999d
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.87.2		d522b32c5a6a3612ba6b171dc6b8002ec4dd44c3
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.88.1		e3d1e709b1d58fafdc8fc87963379ba5f8d40156
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.9.1		f24fe5ef7536a517889e91313fdc3ecb2e7c9cc1
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.90.1		ed5cc8d602922f0f1543e8cc62310a84db2bb7e0
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.94.1		f45275ef42cf17002abacab596fe86f142a5a1ec
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.94.2		38c314044df50b85615250e86189d79c237d9528
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.97.1		e11e3d57f4cbff3f6b74c7af3750e3d5389287b8
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.98.1		41aded9a8a3771d01973e54fedbd266ee1f92837
io.github.vigoo	zio-aws-amplifybackend_2.13	3.17.99.1		c63182c5813da0f3b9993bd893547ae78fe9e6b7
io.github.vigoo	zio-aws-amplifybackend_2.13	4.0.2		3d01c335d3fb9bbadd9263e1f9fae5d03b78953d
io.github.vigoo	zio-aws-amplifybackend_2.13	4.0.4		1686e1c3b620ae635864398d896ab0527864ce0a
io.github.vigoo	zio-aws-amplifybackend_2.13	4.0.5		5152396e49a29733583aadcb33b24bc145048098
io.github.vigoo	zio-aws-amplifybackend_2.13	4.17.104.1		eb9113db9c8a6339f4eb38f02b909a4409e57f70
io.github.vigoo	zio-aws-amplifybackend_2.13	4.17.104.2		01019158a9914c413b3c4eed8b13f457d4b0eee6
io.github.vigoo	zio-aws-amplifybackend_2.13	4.17.280.4		6c54ff3be9673167a1b393e0ed21853bba86fd65
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha-03		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha-03	metadata	e2ae52ef08126d00e61446c5f5b3b86e9a96bbc4
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha-04		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha-04	metadata	7dd077e43afe3b66703e4faef9ebb006ead8273b
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha-05		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha-05	metadata	93b71217b6c7923f82cf4803a2dcba3439f336a1
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha-06		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha-06	metadata	93b71217b6c7923f82cf4803a2dcba3439f336a1
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha07		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha07	metadata	87e0e4c67bfede5e35f41a433f60dde11db78251
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha08		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha08	metadata	72e1964473de3f0bdd1a8cbbcbd040ed839c23e0
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha09		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha09	metadata	0c97ab0d2846a220c662c46e6e3ce8e38d17064f
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha10		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha10	metadata	d7839b8a320ecb53c92fe3f2d12e90ae7ba3c0ba
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha11		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha11	metadata	93694259636e3d9fb2ce38a5c9a2112cf020c30a
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha12		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha12	metadata	9a2154e598c5074eae009f48a4582a062908dfe1
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha13		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha13	metadata	e74970917880955f9e731b03980d0fbdf3583be3
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha14		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1-Alpha14	metadata	0e769ab86734dd9b7b2735fe3886514ddea5d86d
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1.1		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1.1	metadata	2235ace9c0e190e6d79e8f21c7ddd66a07ac6558
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1.2		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1.2	metadata	0d1b0a969ab7b64b3bfcb0cda9f8bd225f8ddec8
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1.3		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1.3	metadata	28401be72bdcb91826d71209eb51c33c90151ae8
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1.4		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1.4	metadata	f7d811498a91fff4762ffa25e29d0705fe171ef7
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1.5		N/A
io.github.vitebc	kmp-yandex-ads-iosarm64	0.1.5	metadata	947b85edd86f2c70eb9b26d4bad62c430735ed50
io.jvm.uuid	scala-uuid_2.8.2	0.1.7		3a08adcfe48703b3806524b3777b70d35d8d3c14
io.jvm.uuid	scala-uuid_2.8.2	0.2.0		678d2b559050806393260211284b99a1401dd6cf
io.jvm.uuid	scala-uuid_2.8.2	0.2.1		caa25fc6e418bc2fdd04dedb0ee91b7416eaea0b
io.jvm.uuid	scala-uuid_2.8.2	0.2.2		bb104a59d91431012d76c598f22c680a4c76f6a2
io.jvm.uuid	scala-uuid_2.8.2	0.2.3		48ae4f88624d212c8b79909915a06e30adaa7955
io.jvm.uuid	scala-uuid_2.8.2	0.2.4		a42089278015d333c0a52e4d255fd7c0a19d5ef3
io.jvm.uuid	scala-uuid_2.8.2	0.3.0		819c83069eaa17777c9cff5bbdb01c76445f007c
io.jvm.uuid	scala-uuid_2.8.2	0.3.1		a61444f2d51b8da0917db26b3d647118c988b1fb
io.paradoxical	paradox-scala-util_2.12	1.2		a5a99055e915ba823c60053d5d47da5bf918cbaa
io.paradoxical	paradox-scala-util_2.12	1.3		a0abf3bbdca65dd8b422c7e515c55260b2793820
io.spot-next.archetypes	archetype-empty	1.0.10-BETA-20180923		a6dcb618b6a573b38ace2b43bb9e9253183b9645
io.spot-next.archetypes	archetype-empty	1.0.11-BETA-20181019		212daac5fa9592a418d8de0a97e993a2bdf91e47
io.spot-next.archetypes	archetype-empty	1.0.12-BETA-20181023		7b5fc0e34fdfb43b8022e219966977a90a8badc4
io.spot-next.archetypes	archetype-empty	1.0.13-BETA-20181029		c7f5846f57804791d2c55294ec2d2146688d2852
io.spot-next.archetypes	archetype-empty	1.0.14-BETA-20181107		b799045b57e2b14e33b5497bfc2c84d3ddbd2503
io.spot-next.archetypes	archetype-empty	1.0.15-BETA-20181112		c440a52f7260aef0f4ac1e6d0614e013e80168da
io.spot-next.archetypes	archetype-empty	1.0.16-BETA-20181113		09216696d9f34189b9125160f257cea35ef068e6
io.spot-next.archetypes	archetype-empty	1.0.17-BETA-20181114		385239613a65df23c56163d300a046a2de728273
io.spot-next.archetypes	archetype-empty	1.0.18-BETA-20181115		b8fa1ef68fcfec473a06e36efbba62bfd72a7c67
io.spot-next.archetypes	archetype-empty	1.0.19-BETA-20181127		49b87fb59e3c38c1940a42439b7bbd45668f47cf
io.spot-next.archetypes	archetype-empty	1.0.20-BETA-20181129		31e9327ba7f499aac23a80221f095d64cf918915
io.spot-next.archetypes	archetype-empty	1.0.21-BETA-20190513		f78c26cb1efa4cc853ad2d30365cc881cb3a75b1
io.spot-next.archetypes	archetype-empty	1.0.4-BETA-20180811-00374fa		083e43828e7c194882531a16090c2279703800ff
io.spot-next.archetypes	archetype-empty	1.0.5-BETA-20180813		ac198a3a1f13dd04eeeeb77ad67c1aa16463622d
io.spot-next.archetypes	archetype-empty	1.0.6-BETA-20180817		036d1815aa2bcaeea1bd3a152d5f18cdb1831485
io.spot-next.archetypes	archetype-empty	1.0.7-BETA-20180827		1a8d421b799e83ac1ded96c6110c598a3066f984
io.spot-next.archetypes	archetype-empty	1.0.8-BETA-20180902		e5ffed934e5b328ee5b7e8833273bcb9799d3d20
io.spot-next.archetypes	archetype-empty	1.0.9-BETA-20180913		64d65858594aea5db973df7bb0672e06edaf8230
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0	metadata	96495e74045a8d568df99929b8004a996e055215
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M1		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M1	metadata	eefd16fa827922bc96212119ecef5af4937885c8
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M2		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M2	metadata	7e3e2adc08fd9c62d676203f5728fb57194b1789
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M3		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M3	metadata	607bf083719182ee2ff011b464bb5d1aec3f380f
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M4		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M4	metadata	49bf0f2ce497351928bd11b2fce091bebcd8caa9
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M5		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M5	metadata	705b55a6473172568fecd96b5f6e2358edadbcaf
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M6		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-M6	metadata	ab68c914a76f380c41a854114200dfa82cc6427e
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-RC		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-RC	metadata	4087827bba892864648b19f100fc8dda0914784e
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-RC.2		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-RC.2	metadata	4541d7e98542719589c1482eea78b469157fadbf
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-RC.3		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-RC.3	metadata	88f072c93811893b60064b680038d336fab6d5aa
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-beta.3		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-beta.3	metadata	a952d0c1b31b8660be072517086ac5cdeaac91c9
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-beta.3-dev.7		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-beta.3-dev.7	metadata	a1a53a00929c8f45b66856eeaf08bfbbfa84f57f
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-beta.3-dev.8		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-beta.3-dev.8	metadata	67d3e05a8df99bdd21c999e4dd87dcfc142dc9ab
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-beta.3-dev.9		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.0.0-beta.3-dev.9	metadata	e2e147f685cd8ce896bfe5a69f8764f6ca6d55ee
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.1.0		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.1.0	metadata	b7ea0303485bbabb68b0ba4462cdf25141ca8d33
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.2.0		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.2.0	metadata	5bd1372bd697cefedac68a8670bd858378ff01db
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.3.0		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.3.0	metadata	e93dc3f10ee364c13bf11ac0a890f44c499ab7b5
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.3.0-beta1		N/A
love.forte.simbot	simbot-logger-watchossimulatorarm64	3.3.0-beta1	metadata	19a8ad43faae5ae335ccd80e30d8710eb101565c
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.0.2		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.0.3		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.0.4		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.1.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.1.1		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.2.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.3.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.4.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.5.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.6.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.7.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.8.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.9.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	0.9.1		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.0.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.0.0-RC		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.0.1		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.1.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.2.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.3.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.4.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.4.1		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.4.2		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.4.3		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.4.4		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.4.5		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.5.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.6.0		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.6.1		N/A
love.forte.simbot.component	simbot-component-onebot-v11-message-androidnativex64	1.7.0		N/A
net.andimiller	cats-parse-interpolator_2.12	0.1.0		964e19aba8eb77e5538a3c179a129b0ffaaead1f
net.katsstuff	ackcord-voice_2.13	0.15.0		18ef4341a4530a855944f168074e8317cf18762c
net.katsstuff	ackcord-voice_2.13	0.15.0-M1		e47f3019a9a3d2f8b2049e92a0066809543e7841
net.katsstuff	ackcord-voice_2.13	0.15.0-M2		e9cea69fcfd63e99355f0de4a4a59462cbc525f2
net.katsstuff	ackcord-voice_2.13	0.15.0-M3		208e947e1cba5dfd4cbb45a6db86837973ab661d
net.katsstuff	ackcord-voice_2.13	0.15.0-RC1		ea9a5eb83b71cbc7ad8276fc38ae398c7355c7b1
net.katsstuff	ackcord-voice_2.13	0.16.0		e16d1815cf1bf99799b393a6f986ba8141b5aa82
net.katsstuff	ackcord-voice_2.13	0.16.1		ed299a4cc93f98b4aaa66ae96fa6c03a54077982
net.katsstuff	ackcord-voice_2.13	0.17.0		980287e71db31f83273786118a3ab3e71b85b4a5
net.katsstuff	ackcord-voice_2.13	0.17.0-M1		4ea51ebc253223036e2d27bac864e28271697d34
net.katsstuff	ackcord-voice_2.13	0.17.0-M2		ea2e344ff102c88fff0d4b106a57733707f0b710
net.katsstuff	ackcord-voice_2.13	0.17.1		0383f049580d3d4292216d1bf1829d193a1fce77
net.katsstuff	ackcord-voice_2.13	0.18.0		9da300ff7f83d237d6455d42c67ea01bed8ac133
net.katsstuff	ackcord-voice_2.13	0.18.0-RC1		49e0267f6323bff71b5baec2b96eb9f5d15b8c81
net.katsstuff	ackcord-voice_2.13	0.18.1		798abaecdd561adf92bc3e510ae16de969206870
net.kigawa	hakate	1.0.0		1ee606107510705df773e7407305a0d269246f58
net.kigawa	hakate	2.0.0		f01a439fd9483743dfde23a4b5e82a64a8506253
net.kigawa	hakate	2.0.1		f01a439fd9483743dfde23a4b5e82a64a8506253
net.kigawa	hakate	2.1.0		dc12cdfa684ef377524027ac32d6350180be4311
net.kigawa	hakate	3.1.0		60951f32b6a8e85f84a54bdcff13b931e47ad192
net.kigawa	hakate	3.2.0		3150bc6d3994059c5437f07a06d9d704e78a83ae
net.kigawa	hakate	3.3.0		7a3bb1db955d86a5cde76e7fe7c3b2f7241ddc73
net.kigawa	hakate	3.3.1		7a3bb1db955d86a5cde76e7fe7c3b2f7241ddc73
nl.bebr	mapviewer-nb-swing	1.5.0		faa0d2f050073ed464dde40b7ec168d101a5fcfb
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2018.11.06-01.45-c7f37fed0647		e4550fe5535fcdacaa02c479126da5afc62c69b7
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2018.11.07-10.39-84c1211a7d2e		7ed518e82adb16f02ada92359cc6a410def0838a
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2018.11.20-18.20-f058c54de62c		155c4a31e35207e759fe567fabaa4103a0bbfe12
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2018.11.27-14.49-88288e06ce21		62a6824db9e81a413e5f46f08136263982892fef
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2018.12.04-11.46-61d4477c977b		96ad8a4ff824b6c09f2b56e9267afc025a0d6f20
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2018.12.04-14.21-97584b2f5307		a34f197e6dc0a4b0d8237994f11f5b0959ab09f9
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2018.12.06-09.10-d808330f40d2		f3c794be354b0dd3bee0433dd5af43b2622d7343
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2018.12.06-12.56-1b95d786fddc		c332a683a952b7067cd32ab2629e4f3531715554
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2018.12.06-13.02-6378e08240a9		9e6b084da0d29735f2a88a12d327d3c573ab3def
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2018.12.07-12.38-73cf10f9640d		01ec27d54391a52014011e3d54d348b85a2a098a
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2019.01.04-15.24-b819e9793a12		8bd407f8e695a14591f0786950c055c14229274d
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2019.01.04-19.15-2a19721005cd		612e5e8766e08449e78f754fff711a8879cb76e4
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2019.01.07-12.34-f79cb7a9ec30		6cc26f15a8c56852c30bbd934dbd8ed8fe475810
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2019.01.07-12.47-bc696e8da670		c70d5ff49e2acce373a06baac083db60020792e4
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2019.01.07-13.09-68c5e29efdaf		c33306c98b379dfcc15716889a43238a4a8b8b1b
no.nav.tjenestespesifikasjoner	medlemskap-v1-tjenestespesifikasjon	1.2019.01.07-13.22-15d4168c3489		313729791d6dbd51a4b3afc45b6f2e6fa1594d46
