ai.yda-framework	openai-assistant-generator	0.1.0		267dd6fa50cfd4d5bd4b9f92de38de62d5ad8fd3
io.quarkus	quarkus-container-image-s2i-parent	3.1.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.1.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.1.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.1.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.0.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.1.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.10.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.11.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.12.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.2.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.3.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.4.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.5.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.6.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.7.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.8.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.2.9.Final		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.3.0		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.3.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.3.1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.3.2		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.3.3		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.4.0		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.4.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.4.1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.4.2		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.4.3		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.5.0		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.5.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.5.1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.5.2		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.5.3		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.0		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.0.CR1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.1		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.2		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.3		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.4		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.5		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.6		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.7		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.8		N/A
io.quarkus	quarkus-container-image-s2i-parent	3.6.9		N/A
io.springfox	springfox-data-rest	2.10.0		12a6068f394d213f28389d68d3375650027ef3fd
io.springfox	springfox-data-rest	2.10.1		d204bce55cd595578a92bafa5ea32257e4fc7e2c
io.springfox	springfox-data-rest	2.10.2		48657bc4a79c408ac0e0ff9c45424bb26fec1efb
io.springfox	springfox-data-rest	2.10.3		8bf9efd1374d1c27e89d36ea8bed84cdae9f15b5
io.springfox	springfox-data-rest	2.10.4		a05d22824389c7bdee18feb7db72fe08111f4f2e
io.springfox	springfox-data-rest	2.10.5		f254eb1aae6d5f92efaf14f175a17c0e1dbf6920
io.springfox	springfox-data-rest	2.6.0		049f7d8aa6b0bbe98ff8b1ad684cfb46bdf4520b
io.springfox	springfox-data-rest	2.6.1		6fb01b4a03b779ce0e7464517d5f38b823754953
io.springfox	springfox-data-rest	2.7.0		c65f2299d064e63e75e0e2c1da137c82ac2a1c11
io.springfox	springfox-data-rest	2.8.0		e8d1c86cbd34f5c21640624d0258d3bcb4724fe0
io.springfox	springfox-data-rest	2.9.1		8710f38d444f46192654af65956d4c4b7eaec6a1
io.springfox	springfox-data-rest	2.9.2		9eccf15ef273c35d662a3306e85a5b0297cfc4a9
io.springfox	springfox-data-rest	3.0.0		40f5e834d6696ae1d3212fa5a2d5e1ec406bedc0
io.sundr	sundr-codegen-st4-nodeps	0.100.0		b0c9cd26f1be61f09f9922b9045ff4782536d77a
io.sundr	sundr-codegen-st4-nodeps	0.100.1		5410881b9523dc8b955fce5a6027d39ccf9ea734
io.sundr	sundr-codegen-st4-nodeps	0.100.2		6411231cc5310091f2535cea3cb1213968251009
io.sundr	sundr-codegen-st4-nodeps	0.100.3		f46c94821e7c52d3ca50a3451604c6b8ee079dfe
io.sundr	sundr-codegen-st4-nodeps	0.101.0		a9a9b654c633a9ae567c1caa6b0d3a15e9a53817
io.sundr	sundr-codegen-st4-nodeps	0.101.1		f9743ee08c4576aec759614166a9dbdad6b8834e
io.sundr	sundr-codegen-st4-nodeps	0.101.2		59d1510f8fa67818077100a0061917317174adeb
io.sundr	sundr-codegen-st4-nodeps	0.101.3		81d6889b37084900bf48173e81416681982bc6ec
io.sundr	sundr-codegen-st4-nodeps	0.103.0		d4a7d81af8b1d843845f75f635262eada31f7ced
io.sundr	sundr-codegen-st4-nodeps	0.103.1		d97046853cb566b14dae532365b68e776be4bbeb
io.sundr	sundr-codegen-st4-nodeps	0.200.0		da6891550828f1ecba0fdc1447edf77f9ae60b65
io.sundr	sundr-codegen-st4-nodeps	0.200.3		76c195809d83561db157ac2cffd1b3b6398c98ef
io.sundr	sundr-codegen-st4-nodeps	0.200.4		d540aebbf859d32b83e885a52fadc384a254e467
io.sundr	sundr-codegen-st4-nodeps	0.50.1		3ca8b31314de758da0dcc15e5ffc4f7a1f15a149
io.sundr	sundr-codegen-st4-nodeps	0.50.2		d7d3830dfda7346974c6f7f2d468ca35d66a7d3d
io.sundr	sundr-codegen-st4-nodeps	0.50.3		ff84a6afed921ee1b1b58e0099b549029582e883
io.sundr	sundr-codegen-st4-nodeps	0.50.4		289c948a4c82fc5d79cf23eb3b3efa00ce09a776
io.sundr	sundr-codegen-st4-nodeps	0.60.0		4afd6e42992abb3326c92a559b7d5d51ec65b510
io.sundr	sundr-codegen-st4-nodeps	0.70.0		323eee08f9fc3ce8c23c7cbb4ab99ac3e3287bd2
io.sundr	sundr-codegen-st4-nodeps	0.80.0		87a932fe6acfacacd8787a7758c51bbff3c2f30b
io.sundr	sundr-codegen-st4-nodeps	0.80.1		f05b42cc2bd72dc1c82b7e61b3b2e7935c1a67a1
io.sundr	sundr-codegen-st4-nodeps	0.90.0		e9d74b1217c53d240233eb0daa3f6313afe72d5d
io.sundr	sundr-codegen-st4-nodeps	0.90.1		c3602e43d87bf7c061ad8fa62caba6e4be325019
io.sundr	sundr-codegen-st4-nodeps	0.90.2		79a64cc1197108eeabc42405af7e5619f348cb65
io.sundr	sundr-codegen-st4-nodeps	0.90.3		82d6543c108388f3407b30a1de0b8c004b8ae92a
io.sundr	sundr-codegen-st4-nodeps	0.90.4		2e902cc2c70fbca8984dbb75fe4dd4b74989de68
io.sundr	sundr-codegen-st4-nodeps	0.90.5		9bc36c8a14778bba97958024907db87f311ed3c7
io.sundr	sundr-codegen-st4-nodeps	0.90.6		916fd70efd83c2a5c8d4f1e92e8fe68cdd620629
io.sundr	sundr-codegen-st4-nodeps	0.91.0		4095a5514682956883646ec31144c8f61f00dd8e
io.sundr	sundr-codegen-st4-nodeps	0.91.1		948a5007251f258d7742f817660642af1fd6d903
io.sundr	sundr-codegen-st4-nodeps	0.92.0		078d6575e062b61423c98b7eb0bc795720903c4e
io.sundr	sundr-codegen-st4-nodeps	0.92.1		a16e08fa263c58c64c29f67f1b7c5489461c740b
io.sundr	sundr-codegen-st4-nodeps	0.93.0		50997d85a5242d31b9e44a1e1a850bcd818a603f
io.sundr	sundr-codegen-st4-nodeps	0.93.1		702379645b0c46a815a4c3b390e61df98d0c88ed
io.sundr	sundr-codegen-st4-nodeps	0.93.2		870232df15d4af659646a32f3d01572d6006d834
io.sundr	sundr-codegen-st4-nodeps	0.94.0		545e2cd4172bd9bf1eed89b6719b576aa6650610
io.sundr	sundr-codegen-st4-nodeps	0.95.0		cf9a6b0ced2cbc9ce8475a8a63252e998a3881e5
io.syncrasy.dynamic	feature-root-iossimulatorarm64	0.0.7		N/A
io.syncrasy.dynamic	feature-root-iossimulatorarm64	0.0.7	metadata	45b8f8c863351f57bcd3be2cf4fc12accb45dcc9
io.syncrasy.dynamic	feature-root-iossimulatorarm64	0.1.0		N/A
io.syncrasy.dynamic	feature-root-iossimulatorarm64	0.1.0	metadata	84c806cb452ec11a58164323920052f0d8e6d155
io.zatarox.satellite	satellite-api	1.0.0		d0572c2e9731034a049a9c7fabdb50093ffea505
me.nathanfallet.zabricraft	zabricraft-datetime	0.1.0		9ea91aa9c03a73818d33839e68677395c0eb9b98
me.nathanfallet.zabricraft	zabricraft-datetime	0.2.0		a9c20b5c3e48cd72b2c38e93df37e8a500089575
me.nathanfallet.zabricraft	zabricraft-datetime	0.2.1		b302e8e20becb08a1c5691ce5b0cf3cd30f9077d
me.nathanfallet.zabricraft	zabricraft-datetime	0.2.2		7a2e6e99db7f3e8a5205499d9fd1e6361dc0f641
me.nathanfallet.zabricraft	zabricraft-datetime	0.2.3		128ebf1ac28252ad21951184ad453943d600bfa2
me.nathanfallet.zabricraft	zabricraft-datetime	0.2.4		80565974cc7a247ab18b4292da28ca64ce20e49d
net.codinux.banking.client	banking-client-model	0.5.0		c752a6ba44433745e99933ccd0514dc909f87dd2
net.codinux.banking.client	banking-client-model	0.5.1		6ed4e7554cfd362210579b408c29343e86b18663
net.codinux.banking.client	banking-client-model	0.6.0		7c4eda71354dba202283eb95f4d5a2fd2c3bc08f
net.codinux.banking.client	banking-client-model	0.6.1		30a9c4c4c0b46b005279c46f3179be9c10be0f79
net.codinux.banking.client	banking-client-model	0.7.0		85a8ac28d9a33fc2ffaefa3caaa5f30b4d6009e3
net.codinux.banking.client	banking-client-model	0.7.1		104e845f87273850e48ffbe30b9aa5c17e125c36
net.codinux.banking.client	banking-client-model	0.7.2		104e845f87273850e48ffbe30b9aa5c17e125c36
net.codinux.log	kmp-log-js	1.0.0		N/A
net.codinux.log	kmp-log-js	1.0.1		N/A
net.codinux.log	kmp-log-js	1.1.0		N/A
net.codinux.log	kmp-log-js	1.1.1		N/A
net.codinux.log	kmp-log-js	1.1.2		N/A
net.codinux.log	kmp-log-js	1.1.3		N/A
net.codinux.log	kmp-log-js	1.5.0		N/A
net.codinux.log	kmp-log-js	1.5.1		N/A
net.emphased.malle	malle	0.1.0		N/A
net.emphased.malle	malle	0.1.0-RC1		N/A
net.yangkx	mmkv	0.1.0		N/A
net.yangkx	mmkv	0.1.7		N/A
net.yangkx	mmkv	0.1.8		N/A
net.yangkx	mmkv	0.1.9		N/A
net.yangkx	mmkv	0.1.9-fix.1		N/A
net.yangkx	mmkv	0.1.9.1		N/A
net.yangkx	mmkv	0.2.0		N/A
net.yangkx	mmkv	0.2.0.1		N/A
net.yangkx	mmkv	0.2.0.2		N/A
net.yangkx	mmkv	0.2.1		N/A
net.yangkx	mmkv	0.2.3		N/A
net.yangkx	mmkv	0.2.4		N/A
net.yangkx	mmkv	0.2.5		N/A
net.yangkx	mmkv	0.2.6		N/A
net.yangkx	mmkv	0.2.7		N/A
net.yangkx	mmkv	0.2.7.1		N/A
net.yangkx	mmkv	0.2.8		N/A
net.yangkx	mmkv	0.3.0		N/A
net.yangkx	mmkv	0.3.1		N/A
net.yangkx	mmkv	0.3.2		N/A
net.yangkx	mmkv	0.3.3		N/A
net.yangkx	mmkv	0.3.4		N/A
net.yangkx	mmkv	0.3.5		N/A
net.yangkx	mmkv	0.4.0		N/A
net.yangkx	mmkv	0.4.1		N/A
net.yangkx	mmkv	0.4.2		N/A
net.yangkx	mmkv	0.4.3		N/A
net.yangkx	mmkv	0.4.4		N/A
net.yangkx	mmkv	0.5.0		N/A
net.yangkx	mmkv	0.5.1		N/A
net.yangkx	mmkv	0.5.2		N/A
net.yangkx	mmkv	0.5.3		N/A
net.yangkx	mmkv	0.6.0		N/A
org.apache.airavata	messenger-client	0.2-incubating		7a31bc19dafcb61cebc5674307c5ca4d13dbce52
org.apache.aries.samples.twitter	org.apache.aries.samples.twitter.itests	1.0.0		29974314dec9d33378ab0838805e18b46f5b7ce0
org.apache.geronimo.plugins	console-jetty	2.1		N/A
org.apache.geronimo.plugins	console-jetty	2.1.1		N/A
org.apache.geronimo.plugins	console-jetty	2.1.2		N/A
org.apache.geronimo.plugins	console-jetty	2.1.3		N/A
org.apache.geronimo.plugins	console-jetty	2.1.4		N/A
org.apache.geronimo.plugins	console-jetty	2.1.5		N/A
org.apache.geronimo.plugins	console-jetty	2.1.6		N/A
org.apache.geronimo.plugins	console-jetty	2.1.7		N/A
org.apache.geronimo.plugins	console-jetty	2.1.8		N/A
org.apache.geronimo.plugins	console-jetty	2.2		N/A
org.apache.geronimo.plugins	console-jetty	2.2.1		N/A
org.apache.geronimo.plugins	console-jetty	3.0-M1		N/A
org.apache.geronimo.plugins	console-jetty	3.0-beta-1		N/A
org.apache.geronimo.plugins	console-jetty	3.0.0		N/A
org.apache.geronimo.plugins	console-jetty	3.0.1		N/A
org.apache.juddi.example	juddi-examples	3.1.5		N/A
org.apache.juddi.example	juddi-examples	3.2.0		N/A
org.apache.juddi.example	juddi-examples	3.2.1		N/A
org.apache.juddi.example	juddi-examples	3.3.0		N/A
org.apache.juddi.example	juddi-examples	3.3.1		N/A
org.apache.juddi.example	juddi-examples	3.3.10		N/A
org.apache.juddi.example	juddi-examples	3.3.2		N/A
org.apache.juddi.example	juddi-examples	3.3.3		N/A
org.apache.juddi.example	juddi-examples	3.3.4		N/A
org.apache.juddi.example	juddi-examples	3.3.5		N/A
org.apache.juddi.example	juddi-examples	3.3.6		N/A
org.apache.juddi.example	juddi-examples	3.3.7		N/A
org.apache.juddi.example	juddi-examples	3.3.8		N/A
org.apache.juddi.example	juddi-examples	3.3.9		N/A
org.apache.shardingsphere	shardingsphere-system-datetime	5.0.0		30ee06c0b3237768ab122fbe5bd29e2effbd8c4b
org.apache.shardingsphere	shardingsphere-system-datetime	5.0.0-alpha		4f28dc70e27bbdb93e7eaaffe53ab2e760f1bba4
org.apache.shardingsphere	shardingsphere-system-datetime	5.0.0-beta		0a60f6500afd4081ee4dd2185078682cf1d0f8c0
org.apache.shardingsphere	shardingsphere-system-datetime	5.1.0		519fcffe05c3b56d0e2722f38ddd4996584f681f
org.apache.shardingsphere	shardingsphere-system-datetime	5.1.1		bdd43714290d4ff9b031a723ef5342629b94be9d
org.apache.shardingsphere	shardingsphere-system-datetime	5.1.2		d285caec3ea4cbab01196b3520f5e98afb5339b8
org.apache.shardingsphere	shardingsphere-system-datetime	5.2.0		245d3fd45615f26e9605dbc60ac62b3fa6bbe60f
org.apache.shardingsphere	shardingsphere-system-datetime	5.2.1		853e80657cd798ee3ffec0351872e43bd181260b
org.apache.shardingsphere	shardingsphere-system-datetime	5.3.0		18dffcb4a6197331c65d46d22823c6824fb46860
org.apache.shardingsphere	shardingsphere-system-datetime	5.3.1		0c46c4eb6dc3333ae9943363a7f47b863e3f5594
org.codefetti.proxy	proxy-handler	0.0.8		ec01678cce6042ef8f1281fd2685956d79644dbb
org.codefetti.proxy	proxy-handler	1.0.0		43092c0d037d9c5b1e78cc366a689a080e373da9
org.codefetti.proxy	proxy-handler	1.0.1		51ee53f440214a340f788ff4d8bc12e4b345c998
org.codefetti.proxy	proxy-handler	1.0.2		3e732691bbb4e5d4c81fc867a3b086e29f742ea0
org.codefetti.proxy	proxy-handler	1.0.3		9d65ac950770ba72b51a9f86e3a76f356db10154
org.cuongnv.disklinkedlist	disklinkedlist	0.5.0		cbbbd1d5233f2c9e148b9a205516d967fa406c0a
org.dmonix.util	io-util	1.0		fa1fc96cd9c06c7d3a41966e3244cf8a9661366f
org.dmonix.util	io-util	1.1		1918f48df99b616ab95a1c698e82c33f3f970a1d
org.eclipse.neoscada.ide	org.eclipse.scada.configuration.infrastructure.editor	0.3.0		98244770eab58c4a20b8e04c056b780c45081c07
org.foundweekends	knockoff_2.13.0-M2	0.8.7		19495f6979b062511279e91fcfac0c544c72d21f
org.immutables	criteria-elasticsearch	2.10.0		15284cce75bf61f8b2f313e346c4f98020d04d1d
org.immutables	criteria-elasticsearch	2.10.0-rc0		3bedf138e56c02cb1b5491aeb2b97f611ca8a031
org.immutables	criteria-elasticsearch	2.10.0-rc1		f9becd761ba7bf3165f44d327feb361c81e2091e
org.immutables	criteria-elasticsearch	2.10.1		0b3c4815144788382f5301529ae561440197b5a1
org.immutables	criteria-elasticsearch	2.8.0		88fb0e23b7a7ad4fe84a0ce884c878ba1f6218c5
org.immutables	criteria-elasticsearch	2.8.0-CriteriaPreview0		ba6268bf99c131fc527d2c6bf9daf7bbe3ef565e
org.immutables	criteria-elasticsearch	2.8.0-CriteriaPreview1		7acb9d216c2eb30857eaf147f88431ecb23666bd
org.immutables	criteria-elasticsearch	2.8.0-CriteriaPreview2		f95489372f3403b8ccc14264259008004db02139
org.immutables	criteria-elasticsearch	2.8.0-CriteriaPreview3		84969d6fbd1f9ec0016c714b72232e3b8045d059
org.immutables	criteria-elasticsearch	2.8.0-CriteriaRc0		10c4cee1286f3a9139b569244e96b67b91f3bed4
org.immutables	criteria-elasticsearch	2.8.0-dt-experimental-1		08608a23f3240dc4dd3b5886bd6f4235026b6ac8
org.immutables	criteria-elasticsearch	2.8.0-dt-experimental-2		232fc9af343caad8d69c62127ca328e73dedd3aa
org.immutables	criteria-elasticsearch	2.8.0-dt-experimental-3		7f54df533c9d849a940934f4cb676449c89af83a
org.immutables	criteria-elasticsearch	2.8.0-dt-experimental-4		856aec34cd6d69d54e3437a1cf4005cf71ccfa4a
org.immutables	criteria-elasticsearch	2.8.0-dt-experimental-5		57e38b45eb0334dcf79158f503622dd0aae2b0a7
org.immutables	criteria-elasticsearch	2.8.0-dt-experimental-6		97e4e3ca7a93ad3a7d44cfe8c0af2d607d96a8bc
org.immutables	criteria-elasticsearch	2.8.0-dt-experimental-7		363b942f06efa73aa6252a69cca76e7f30e4fc56
org.immutables	criteria-elasticsearch	2.8.1		c020fc94d5db99e9a515d085519f070870bdde49
org.immutables	criteria-elasticsearch	2.8.2		47a7c09c08ca5940ab29c21c8990994463206817
org.immutables	criteria-elasticsearch	2.8.3		f30a847f5cbbe8e34bc5e29030f84c8eeecfa42b
org.immutables	criteria-elasticsearch	2.8.4		5555b61c5020c7c3b80646c9f501f33403c3a1d2
org.immutables	criteria-elasticsearch	2.8.6		e408a143255910e571e83cf72b066242de4ba18f
org.immutables	criteria-elasticsearch	2.8.7		633471bc9f253cb691409438f1c8f6a6f7542a46
org.immutables	criteria-elasticsearch	2.8.8		444a4978fb08ec42777d32057c77a05c3c96e185
org.immutables	criteria-elasticsearch	2.8.9-ea-0		b0a18161f7d651ab3f3e01ca9fbb0abd3cf47b43
org.immutables	criteria-elasticsearch	2.8.9-ea-1		8b59aaaa9e5c5c9648cc15c50b20ff6c95770419
org.immutables	criteria-elasticsearch	2.9.0		f416fef19e7e5f82893e15e27a360e6f41a930b6
org.immutables	criteria-elasticsearch	2.9.0-beta1		a393b4d0ab05c0fd1c289a33184f57f04c81cc4d
org.immutables	criteria-elasticsearch	2.9.0-beta2		34a26ded0c5eb58a43d0692ede940cd4875207bc
org.immutables	criteria-elasticsearch	2.9.0-beta3		5061673ebb2332b78f88afebd698110dbae495d4
org.immutables	criteria-elasticsearch	2.9.0-rc1		8baa5c233ea60d6cf77cd8961a3a83226bc5e200
org.immutables	criteria-elasticsearch	2.9.1		0abb93b9324c0c0cfad71c0d1b98265a7d9e8d4f
org.immutables	criteria-elasticsearch	2.9.2		216ae68041bfd130707728217628a19d81c7796d
org.immutables	criteria-elasticsearch	2.9.3		1aaeed7fdc7e524d49f89098619ddd5a5abb5863
org.jetbrains.kotlinx	kotlin-deeplearning-impl-android	0.5.0		N/A
org.jetbrains.kotlinx	kotlin-deeplearning-impl-android	0.5.0-alpha-1		N/A
org.jetbrains.kotlinx	kotlin-deeplearning-impl-android	0.5.0-alpha-2		N/A
org.jetbrains.kotlinx	kotlin-deeplearning-impl-android	0.5.1		N/A
org.jetbrains.kotlinx	kotlin-deeplearning-impl-android	0.5.2		N/A
org.jetbrains.kotlinx	kotlin-deeplearning-impl-android	0.5.2-alpha-1		N/A
org.jetbrains.kotlinx	kotlin-deeplearning-impl-android	0.6.0-alpha-1		N/A
org.lable.oss.uniqueid	uniqueid-zookeeper	1.12		4c34f05579bed14711228239cd219bd4f7926aad
org.lable.oss.uniqueid	uniqueid-zookeeper	1.13		9397b53e872072dd812849c7be436c421b78b635
org.lable.oss.uniqueid	uniqueid-zookeeper	1.14		7703eb0209c7ab7c53a0482d8c3685da05135942
org.lable.oss.uniqueid	uniqueid-zookeeper	1.15		aeab021f637381c49d4f9225af3bcf5678d4f0d7
org.lable.oss.uniqueid	uniqueid-zookeeper	2.0		36ed1754722c2638eaabea264d8e9bc3c13b47fe
org.lable.oss.uniqueid	uniqueid-zookeeper	2.1		ff63b4e34afef0e5e744473cff7b3461169fb0d6
org.lable.oss.uniqueid	uniqueid-zookeeper	2.2		b2a56848c6f73187f8bc6cc5c2bfc6b16a1ea885
org.lable.oss.uniqueid	uniqueid-zookeeper	2.3		36beaaed1b8840968669c2eb5e74389ba39a2b00
org.lable.oss.uniqueid	uniqueid-zookeeper	2.4		7468789d42f1bbb6b64e9e1c5830654bcb43fc4c
org.lable.oss.uniqueid	uniqueid-zookeeper	2.5		044bc7de398fae5f6c9c5659877525b207d54923
org.lable.oss.uniqueid	uniqueid-zookeeper	2.6-beta1		1c0c42b6d971d71c06422dbd8c22b45d6e23e046
org.lable.oss.uniqueid	uniqueid-zookeeper	2.6-beta2		cb438272062c276bf819ee86db51abde62072211
org.lable.oss.uniqueid	uniqueid-zookeeper	2.6-beta3		94205151c853f7b28120f9a7e038acd6a21aa528
org.lable.oss.uniqueid	uniqueid-zookeeper	2.6-beta4		7d9a694de2d05bb0300e147b811e71df33ce202b
org.lable.oss.uniqueid	uniqueid-zookeeper	3.1		9b363907bf307ed75444478bac2f05cffb006478
org.lable.oss.uniqueid	uniqueid-zookeeper	3.2		3aa9764ecaa53b6c519a0aa517f24f1d35032ac2
org.lable.oss.uniqueid	uniqueid-zookeeper	3.2-beta1		974cee7c91b1bbbe384f55371b8ef5f4d5169044
org.mvnpm.at.material	list	14.0.0		c1eb9d15a266d9126177710886f8afa5ab3de8a6
org.mvnpm.at.material	list	14.0.0-canary.53b3cad2f.0		429cc9d2af8fd2612ad149ce3bae94f05eb6296b
org.objectweb.fractal.juliac.osgi.examples	helloworld-interfaces	2.2.3		f28c2719bbd8ec4d9ab3e1405b96aec8a86e7469
org.openbase	jul.extension.rst.util	1.1.0		2c6f4bdb9090db104b8273de930acbce2f1254b2
org.openbase	jul.extension.rst.util	1.1.1		a013540ac45ecfbbac2b633c3a837b321b4d0559
org.openbase	jul.extension.rst.util	1.1.2		5b0eb7cf3c07c84dd02d3be1ad70e14df0ebbd80
org.openbase	jul.extension.rst.util	1.1.3		cdae54931cca054661b1c34132a5bd2f42268028
org.openbase	jul.extension.rst.util	1.1.4		b4f7d9c75df9e13cbb90e43925165961fc697bef
org.openbase	jul.extension.rst.util	1.1.5		9c01a7f45533a0a3d910be3c0b9496f1605b4ae6
org.openbase	jul.extension.rst.util	1.1.6		d35fd2d2cb941677c387cc1f281309f55484c76a
org.openbase	jul.extension.rst.util	1.2.0		03744f377da891257ff27f6db5425698f49950e3
org.openbase	jul.extension.rst.util	1.3.0		a711419fa6965b2a7c7deabde6ffa1c30bf58363
org.openbase	jul.extension.rst.util	1.3.1		19d7a8dfc0b4f39b704fcdef00c02a99c20dc06b
org.openbase	jul.extension.rst.util	1.3.11		4c8a83da65760e5b7d3fd3054dbc0bfc99cb4043
org.openbase	jul.extension.rst.util	1.3.12		b76fbf9a7f3b37b0111018eae97f5929031cae8c
org.openbase	jul.extension.rst.util	1.3.2		f82471cf9ccd335b55d9b9cdf98fd607481437bf
org.openbase	jul.extension.rst.util	1.3.3		29154f694fb34ac23f9b72f176d310ec4bfab4a9
org.openbase	jul.extension.rst.util	1.3.4		7412da4591bfdffb5113c07a9c47445abe1ca0eb
org.openbase	jul.extension.rst.util	1.3.5		23f95f59038e4516fd0d843a2538a95c706b69f1
org.openbase	jul.extension.rst.util	1.3.9		176a40e46f9f33d31cbaa53a6dbe89bb07e8ad57
org.openbase	jul.extension.rst.util	1.4.0		6ff9b9ccf0902083c4d38b99bb161b6f6110ba0a
org.openbase	jul.extension.rst.util	1.4.1		37ace845eabf54415833d17c48d50562db57f7a9
org.openbase	jul.extension.rst.util	1.4.10		8209623363b79841d7a7a28842509b3669becfc6
org.openbase	jul.extension.rst.util	1.4.2		a6c4d194391858fe01c0dedc26c35dba2a2d871c
org.openbase	jul.extension.rst.util	1.4.3		a468d4b635aface3b450c7dea6ae89dfef20c3c5
org.openbase	jul.extension.rst.util	1.4.4		ca0bc52d4d1c9f31de1f6b703429168331b08570
org.openbase	jul.extension.rst.util	1.4.5		e9b70906a55caa7d4693d51b57484dcda65add24
org.openbase	jul.extension.rst.util	1.4.6		0a504d8bffcd701924bccd9ac33b9031ea2f4d5f
org.openbase	jul.extension.rst.util	1.4.7		0dbb2d09b5e873f5f8e29eadd0ea060ab380f78f
org.openbase	jul.extension.rst.util	1.4.8		e441561ff5ebc0f83c5cd9e124c01ef5476958c3
org.openbase	jul.extension.rst.util	1.4.9		0c40ca54a4e22e723f35531897a6767cdf0ecca3
org.openbase	jul.extension.rst.util	1.5		58dc74abf2ea84a0d8f7a340781843be2cd8af1c
org.openbase	jul.extension.rst.util	1.5-alpha-0		ffcee36725462235ccae86823bf635c024086089
org.openbase	jul.extension.rst.util	1.5-alpha-1		3d1678545f3b119c51632a4b0c25c64b51c5a1c0
org.openbase	jul.extension.rst.util	1.5.0		4d6ef37fa08a411d1babc9a14b272b4fb2a596f6
org.openbase	jul.extension.rst.util	1.5.0-alpha-31		cd007df0a69e69d2ccb7fb14a5368c67ae246810
org.openbase	jul.extension.rst.util	1.5.0-alpha.0		d904c6d913246fce079f42f8e66bf83baf10cc83
org.openbase	jul.extension.rst.util	1.5.2		64342742657a755b8b190aa9e816a0ef018465ee
org.openbase	jul.extension.rst.util	1.5.3		88b6ea8271c032a68e8e2fa9bf141ccc317b3d8c
org.openbase	jul.extension.rst.util	1.5.4		29eb502f9a3572241753ffc9548a2bb68720b795
org.openbase	jul.extension.rst.util	1.5.5		88af69335eb71a7b12e89c31335eb0dec2f519d2
org.openbase	jul.extension.rst.util	1.5.6		5a157a0ab17ec5dea0a3b1b12bf908cde89de8bc
org.openbase	jul.extension.rst.util	1.6.0		d0a9fccece70fad5a8385eb32b8586cf0000397e
org.openbase	jul.extension.rst.util	1.6.1		a72a47b7bd8494555a1ce3882d620628f30f9c15
org.openbase	jul.extension.rst.util	1.6.10		5b291d602d12942c357380b0bd7da04657478263
org.openbase	jul.extension.rst.util	1.6.11		fe7a851aedc64dd296d773c547a490bd3130d6b5
org.openbase	jul.extension.rst.util	1.6.12		0be0101d7d83a68deba709dcee6567cd02e013a0
org.openbase	jul.extension.rst.util	1.6.2		9203ef258656a8a26c73a5b4bcd9a3b925100309
org.openbase	jul.extension.rst.util	1.6.3		2570a4201272b075b6b869c1ded4b3dc7c7c96a3
