africa.shuwari	version-codecs-zio_native0.4_3	0.4.0		caad64da066acbaff5b8a31e890cbc49fd132c9d
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.740		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.741		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.742		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.743		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.744		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.745		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.746		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.747		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.748		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.749		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.750		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.751		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.752		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.753		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.28.6-pre.754		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.40.1-pre.755		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.40.1-pre.756		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.40.1-pre.757		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.45.0-pre.758		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.45.1-pre.759		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.45.1-pre.760		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.45.1-pre.761		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.48.0-pre.762		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.48.0-pre.763		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.48.0-pre.764		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.48.0-pre.765		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.49.2-pre.766		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.49.2-pre.767		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.50.1-pre.768		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.50.1-pre.769		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.50.1-pre.770		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.50.1-pre.771		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.50.1-pre.772		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.50.1-pre.773		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.50.1-pre.774		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.50.1-pre.775		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.15-pre.782		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.15-pre.783		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.15-pre.784		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.18-pre.785		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.18-pre.786		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.18-pre.787		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.23-pre.788		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.23-pre.789		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.23-pre.790		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.23-pre.791		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.23-pre.792		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.23-pre.793		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.23-pre.794		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.23-pre.795		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.9-pre.776		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.9-pre.777		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.9-pre.778		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.9-pre.779		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.9-pre.780		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.51.9-pre.781		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.52.0-pre.796		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.52.0-pre.797		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.52.0-pre.798		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.52.2-pre.799		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.53.1-pre.800		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.53.3-pre.801		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.53.3-pre.802		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.53.3-pre.803		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.55.0-pre.804		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.55.2-pre.805		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.55.4-pre.806		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.55.4-pre.807		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.55.4-pre.808		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.809		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.810		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.811		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.812		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.814		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.815		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.816		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.817		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.818		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.819		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.56.2-pre.820		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.16-pre.821		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.16-pre.822		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.16-pre.823		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.16-pre.824		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.16-pre.825		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.20-pre.826		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.20-pre.827		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.20-pre.828		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.20-pre.829		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.20-pre.830		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.20-pre.831		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.20-pre.832		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.59.20-pre.833		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.60.5-pre.834		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.0-pre.835		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.0-pre.836		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.0-pre.837		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.3-pre.838		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.839		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.840		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.841		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.842		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.843		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.844		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.845		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.846		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.847		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.848		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.849		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.850		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.61.4-pre.851		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.62.10-pre.856		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.62.10-pre.857		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.62.11-pre.858		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.62.12-pre.859		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.62.12-pre.860		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.62.7-pre.852		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.62.7-pre.853		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.62.8-pre.854		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.62.8-pre.855		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.8.7-pre.649		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.8.7-pre.650		N/A
org.jetbrains.kotlin-wrappers	kotlin-tanstack-react-query-js	5.8.9-pre.651		N/A
org.laganini.lagano	lagano-testcontainers-jdbc	1.0.0		496a0da13b8458a029cf0786de6b5a394bd88658
org.liveontologies	protege-justification-explanation	0.1.0		4e91da510a9535faa4299710ebf3ce40badcde96
org.lucee	hibernate-ehcache	5.4.29.Final		6cc5f31fc48e89df07b9a986f879f2ad78d3bfe6
org.nd4j	jcublas-windows64	5.5		703cc45e15ec48824c22f8e966e413b324a44d79
org.nd4j	jcublas-windows64	6.0		48807f16ba14a35f6d74c92ffaf58e5f45f3ebe1
org.nd4j	jcublas-windows64	6.5		5066a0be75b6c00e226cdb95b78f284cce38c1aa
org.opencms.modules	org.opencms.workplace.tools.link	8.0.1		5591a88a6a24971ff97c62446e6127dbaf3b6611
org.opencms.modules	org.opencms.workplace.tools.link	8.0.3		8dc8a19fba4dbc48c7e419bd9d22e7cda63f6ca3
org.opencms.modules	org.opencms.workplace.tools.link	8.5.0		4cc0c4db7c914489f3788a9c695ea65f2a1fcf60
org.opendaylight.odlparent	bundles-diag	13.1.2		3133f49808d79fd1af1d564a1ba8fd325a30a4df
org.opendaylight.odlparent	bundles-diag	13.1.3		d64727dda502a5cf61de01c8d5d07be205cee3d9
org.opendaylight.odlparent	bundles-diag	13.1.4		a6975adf5f65f1855d7c2382762ca1295c57ed98
org.opendaylight.odlparent	bundles-diag	13.1.5		b0f4f0f759a894e119ca65940a6e63b4fb60535f
org.opendaylight.odlparent	bundles-diag	14.0.0		d94fa9e1e4205316bbd071610f0632e4baf7eb19
org.opendaylight.odlparent	bundles-diag	14.0.1		c2e8e155f6e01561eb81d642d12e224589a3c61c
org.opendaylight.odlparent	bundles-diag	14.0.2		ac6bbcbff5d9833e1401f0233d9eddab9a2a83be
org.opendaylight.odlparent	bundles-diag	14.0.3		9fb7acfb756580e275eae993ec672724f31a6b78
org.opendaylight.odlparent	bundles-diag	14.0.4		66b3b14e35d3e8f2bfa0916e64034b6706770189
org.opendaylight.odlparent	bundles-diag	14.0.5		8f940c11819febb031da1f5e84549afeaada42fa
org.opendaylight.odlparent	bundles-diag	14.0.6		ed5d41b6647c836dd5d56886b0a9fa717a1fd73a
org.opendaylight.odlparent	bundles-diag	14.0.7		ddc3f23134781857f151b7c3bbffb04aa3746240
org.opendaylight.odlparent	bundles-diag	14.0.8		54bc021273d0dc17780b3922c29ab6b50171935f
org.opendaylight.odlparent	bundles-diag	14.0.9		56f7e16dba85ede8b08df8c809db50871f85fd02
org.openurp.spa	openurp-spa-parent	0.0.4		N/A
org.partiql	pig-runtime	0.6.3		169c45e80a9ab84addb884fbebefbbadd5d39041
org.scala-js	scalajs-logging_sjs1.0.0-M5_2.12	1.0.0-M5		07964e0ed2e32e757322d7fa5678dfaa60d5cd3c
org.sikuli	sikuli-core	1.0.0		259306e2a0fe024291d107b754559c1a11fff08b
org.sikuli	sikuli-core	1.0.1		8d722f6fcdf8839ee839e6eca4b24403713e2992
org.sikuli	sikuli-core	1.1.0		7936db78d4b4b118906dd6e16ae92a48fdd89548
org.sikuli	sikuli-core	1.1.2		afc65bd51c1863eac4da059bcde57c6623c6d1fd
org.sikuli	sikuli-core	1.1.3		e4dae70621d0ff8de74523d4bfbc11fc24e32627
org.sikuli	sikuli-core	1.2.0		336b21fd0e37730f4b1cd2f9695c2218478ed063
org.sikuli	sikuli-core	1.2.2		853f8b712b4caa8cd9661ca203567d4201d5a6de
org.talend.esb	ds-service-db2	$%7Brevision%7D		de3e03629f13e981f931e0c465f1a118f9f65b38
org.talend.esb	ds-service-db2	5.1.0		908acd627eae1afc9f27ea845d9c4f9046b4b169
org.talend.esb	ds-service-db2	5.1.1		ccf6f0bec6507ff7512dd0893cd2efcd4e8e7ae4
org.talend.esb	ds-service-db2	5.1.2		31e4bc7e92df7e03d3d88b0e41d0be9ea4ea0865
org.talend.esb	ds-service-db2	5.1.3		7a339b8b1d0475acca3beb1ffdd734417ef59f4f
org.talend.esb	ds-service-db2	5.2.0		1c3cd86dbe2cd51390c027123e1db700a01ceaa8
org.talend.esb	ds-service-db2	5.2.1		b0dc954d038ad60c99a6d7969419afff893eec4d
org.talend.esb	ds-service-db2	5.2.2		65c233c39422617b9760e73d70ef5dd80d531df4
org.talend.esb	ds-service-db2	5.2.3		e76abf27eefb3c4b636818a31679920c0ab985a2
org.talend.esb	ds-service-db2	5.3.0		1001030685d69e3a4bdc87d10b29ca69ee71e556
org.talend.esb	ds-service-db2	5.3.1		7ce09f965b0358937523b88d48af950088ed50eb
org.talend.esb	ds-service-db2	5.3.2		2e7e68c116670ada136cee7360cf570d4a6db748
org.talend.esb	ds-service-db2	5.4.0		4de27b586102c28fa3584a7b51942a13f59352a5
org.talend.esb	ds-service-db2	5.4.1		99b418e8478a53d06d9763419b5203bad6943a8a
org.talend.esb	ds-service-db2	5.4.2		891e80e96079e016599abca105f11ae42ba071ce
org.talend.esb	ds-service-db2	5.5.0		93f56e2f2f44869540592a4ca28678bdf9b9a029
org.talend.esb	ds-service-db2	5.5.1		e63d43dae645a6f5bafab3c61148e932b23ed39c
org.talend.esb	ds-service-db2	5.5.2		e8ac9a678639e9d596970297d1fde46bf6f025f2
org.talend.esb	ds-service-db2	5.6.0		bdea0d48ba6b143738b957bc6fb5d3fe0a00182f
org.talend.esb	ds-service-db2	5.6.1		4ce485a7da9d7e7ef8c96bdd965786ed8de3953f
org.talend.esb	ds-service-db2	5.6.2		54552b7a69321ec944309b56f0f9bfd29cdc76fe
org.talend.esb	ds-service-db2	5.6.3		eb53d1ccdf8c86d5b4ae0d31e60fceeadcf9bb60
org.talend.esb	ds-service-db2	6.0.0		a8da2b919a0ddf2562153ce5fd3dcf2ddc1e45df
org.talend.esb	ds-service-db2	6.0.1		891e477a4c16a82920472e46c8f0c391ed50e4da
org.talend.esb	ds-service-db2	6.1.0		d0cb0046db5e012089d03af05bd18590a6fc3839
org.talend.esb	ds-service-db2	6.1.1		9ccbc80cfe451bfa725ddaae9523390ecf452133
org.talend.esb	ds-service-db2	6.1.2		2d5acfe8d59eda7b084beed12f51c22c6ba55ee8
org.talend.esb	ds-service-db2	6.2.0		62bb56e03b24f3e01e3bc1f18cd0991639344142
org.talend.esb	ds-service-db2	6.2.1		a9c48be2a6b547f27371756705fd8b3370f821b3
org.talend.esb	ds-service-db2	6.2.2		eef6fb3f6acb9e8d926bd2bff61bf99a80ef14b5
org.talend.esb	ds-service-db2	6.3.0		8f5da4d3523045009c3fd21de966e20b2b093a37
org.talend.esb	ds-service-db2	6.3.1		cad3f91746c73f99e3c2c8d18534b0189140d2f1
org.talend.esb	ds-service-db2	6.3.2		cc624b1132c70351ec436a1be9b0da19b9d45943
org.talend.esb	ds-service-db2	6.4.0		424b2e5553c11935ad1a21d9d9c9d36347ee6580
org.talend.esb	ds-service-db2	6.4.1		0e83a64026dc5cc623434050104a7d8ffc915368
org.talend.esb	ds-service-db2	6.5.1		eae58b588fd70860b0aaf99fba157034dd994c2d
org.talend.esb	ds-service-db2	7.0.1		f46c5c9803823fc48b17b33fba4d47e8fa2df68c
org.talend.esb	ds-service-db2	7.1.1		6954a84621e8ea091df544c94713973623826fc5
org.talend.esb	ds-service-db2	7.2.1		69c63a0cc698d8ea32f344c3772566f5c984418d
org.talend.esb	ds-service-db2	7.3.1		b84555f8f78f7998f6d6f6887488dccd0a592224
org.talend.esb	ds-service-db2	8.0.1		3bb259b0c0d6e9c743e55a4ab39baf11b619dbb5
org.talend.esb	ds-service-db2	8.0.1.R2023-10-RT		0d5485786663a3d03ceab5f5ef61cf506ead8be6
org.talend.esb	ds-service-db2	8.0.1.R2024-05-RT		5ad086b8e27bebf2cd503c7ee51941fe0f02a5b0
org.tiogasolutions.notify	tioga-notify-sender-http	1.0.0		64326ae326f8e09ca1853bca5b472b9f179c5b11
org.tiogasolutions.notify	tioga-notify-sender-http	1.0.1		a4404394697cfe97431b5d14907e0f64a91f8b9a
org.tiogasolutions.notify	tioga-notify-sender-http	1.0.2		f16a8d496652d9e9a9010671f2b6eac59b282f16
org.tiogasolutions.notify	tioga-notify-sender-http	1.0.3		de9c985fc88d13e772c933fa5084a68ac6d68303
org.tiogasolutions.notify	tioga-notify-sender-http	2.0.0		6ceeac0a196bb907ca594035ead1207f71909415
org.tiogasolutions.notify	tioga-notify-sender-http	2.1.0		cc2fdb5e5945180cd0cec97efd07f2a869b14441
org.tiogasolutions.notify	tioga-notify-sender-http	4.2.0		074eafc7a1b62de1f8632de2ed6acd0843b205bd
org.tiogasolutions.notify	tioga-notify-sender-http	4.2.1		96c061561091b8768f93bdad44edbb6182ddab04
org.tiogasolutions.notify	tioga-notify-sender-http	5.0.0		6a397f4d2ae13ac51bcc773a1c1853948dad6804
org.tiogasolutions.notify	tioga-notify-sender-http	5.0.1		fb6c1116ba162df3d4b98d46271fae2b4cbce40e
org.tiogasolutions.notify	tioga-notify-sender-http	5.0.2		0f3430bf65b55afda3d6d2e86722b3d81e7071fc
org.tiogasolutions.notify	tioga-notify-sender-http	5.1.0		e9a51bee2a0abb4e31245163893d391a09d75d8e
org.tiogasolutions.notify	tioga-notify-sender-http	5.1.1		6c782171a7d6da3a17f10f58674c05d84de1d988
org.tiogasolutions.notify	tioga-notify-sender-http	5.1.3		f1c2cd25517af6df772b595b01e52ab6c046bb6f
org.tiogasolutions.notify	tioga-notify-sender-http	5.1.4		4f1f0d42525064f01c109315f7bc43e22422a8c4
org.webjars.npm	umask	1.1.0		4c06718430c921583346ad569937fedd9d5729af
ru.marisov	ktor-dadata-client-core-android	0.1.0		N/A
ru.oprosso	hazelcast-ssl	1.0.11		N/A
ru.oprosso	hazelcast-ssl	1.0.12		1d404a5378cfff0730f4940175111603d4131ecb
tz.co.asoft	name-core-js	0.0.1		N/A
tz.co.asoft	name-core-js	0.0.10		N/A
tz.co.asoft	name-core-js	0.0.20		N/A
tz.co.asoft	name-core-js	0.0.30		N/A
ws.ament.hammock	dist-microprofile-cochise	1.1		1564cba5e662e178d18d62a1fa017d5a39e4f769
ws.ament.hammock	dist-microprofile-cochise	1.2		84f6c38f8e7b519c5b548df21c6237e848c19c98
ws.ament.hammock	dist-microprofile-cochise	1.2.1		580b230c20d30b1d57b558be6fc41c8eb02734ac
ws.ament.hammock	dist-microprofile-cochise	1.3		c6a54ea3da68640d6d3e17e2b32c32224e3e43a2
ws.ament.hammock	dist-microprofile-cochise	1.5		6cf231feefb0b81f87b73edf6b144bdf5899825e
ws.ament.hammock	dist-microprofile-cochise	2.0		f2fe3a0c1de515ae23095ea63d482d9939edc270
ws.ament.hammock	dist-microprofile-cochise	2.1		a81edebf538d3cfc48b5137e1926c4ce6db9019b
