br.com.onges	DBRepository	1.0		52a3d6e46756c7c4c30d185e3a7ca4f0b48ca194
com.vaadin	vaadin-crud-flow	23.3.29		a8e848cc277d4a23b1647fe35f51097d99df0f0b
com.vaadin	vaadin-crud-flow	23.3.3		4eedae07b6ddae562f0a295411505a9223d1122d
com.vaadin	vaadin-crud-flow	23.3.30		7c29257c08449c8446cfc27dbd849c17b9332c8d
com.vaadin	vaadin-crud-flow	23.3.31		c8ed87a3df0e59ff42e54c4fd22fc74bee1b7a7a
com.vaadin	vaadin-crud-flow	23.3.32		29f69425ad5762d9b44a5bbded424feb86ca8078
com.vaadin	vaadin-crud-flow	23.3.33		16dabb4acfcf4187c12207f7a1d433c5c40de2fd
com.vaadin	vaadin-crud-flow	23.3.34		240459db2b4511425893c0cbb1f44ff1a1f89150
com.vaadin	vaadin-crud-flow	23.3.35		03111caef48434869e64df7a8217c0f19cfaf3f6
com.vaadin	vaadin-crud-flow	23.3.4		cc1c68ca7cde006eab800e98545781be9290d3dc
com.vaadin	vaadin-crud-flow	23.3.5		28474ab2ad059b969c4713a320d19d0c305975c2
com.vaadin	vaadin-crud-flow	23.3.6		ef9b78015fe7f8a095990d9605ba07e8adc07c6d
com.vaadin	vaadin-crud-flow	23.3.7		6068e3efc1e940765ca24151760ff5207b012b84
com.vaadin	vaadin-crud-flow	23.3.8		54af309ace819f49b80f5a1461398b66821a302d
com.vaadin	vaadin-crud-flow	23.3.9		50361a5424ce61ae8a14005c974055386f726bc7
com.vaadin	vaadin-crud-flow	23.4.0		86d39d121e607b1f52f06c6ec8c8907d24f10e4b
com.vaadin	vaadin-crud-flow	23.4.1		976e57cba93874104b302188059d3d2cec2cc082
com.vaadin	vaadin-crud-flow	23.5.0		6be6f0ccbf24434edd95604c618c13af5267bde2
com.vaadin	vaadin-crud-flow	23.5.1		770b2e750ca7c56cdca7b6ec4dbf9325d860d15b
com.vaadin	vaadin-crud-flow	23.5.10		252743242cd810c362741c01f5f684c03d9f1eb0
com.vaadin	vaadin-crud-flow	23.5.11		b56b55ad1bf2cacd8d8db0877c5fa148497f7131
com.vaadin	vaadin-crud-flow	23.5.12		f4ff9895c9b9fff62dfd0ca7e710e149e0e29d9a
com.vaadin	vaadin-crud-flow	23.5.13		ad2f89ef253484a68cb151aba335c721b806ad2a
com.vaadin	vaadin-crud-flow	23.5.14		923adca418b0d296114fe652fccb54e9d1f72531
com.vaadin	vaadin-crud-flow	23.5.15		fad41d44298a690a8699ff13d1685c6765685709
com.vaadin	vaadin-crud-flow	23.5.2		e1a9d55dff4e8278966df140b27265e1a880e1b8
com.vaadin	vaadin-crud-flow	23.5.3		fcf102dc9e656157b15f4628d6b671a139d95cc2
com.vaadin	vaadin-crud-flow	23.5.4		255370f1a7d173e121c015c5920c27ad086fad56
com.vaadin	vaadin-crud-flow	23.5.5		7e8d390cab19361796b30224794265fa778067ad
com.vaadin	vaadin-crud-flow	23.5.6		21304c1702288e7bb57c412dbaba063db5f4c191
com.vaadin	vaadin-crud-flow	23.5.7		bb9f34a5a4217113e62fca4aa30b5412107adbf2
com.vaadin	vaadin-crud-flow	23.5.8		63bcd383adf3f908e9d55459bfadd6bb73e0fe33
com.vaadin	vaadin-crud-flow	23.5.9		5b90a44bdcc6ac26a611d7e47ab63b2f822a398f
com.vaadin	vaadin-crud-flow	24.0.0		bdba77e2e3ebbfa806d189175d50dd2cf8aea8e6
com.vaadin	vaadin-crud-flow	24.0.1		e781fdfcae0a3cc29dce369adcb4873f73f11b4d
com.vaadin	vaadin-crud-flow	24.0.10		ca6f936941544154d9be69e94d463527ddf35694
com.vaadin	vaadin-crud-flow	24.0.11		c05b4f5b276ed2d83785971d4cf4ec871668923a
com.vaadin	vaadin-crud-flow	24.0.12		979727e96d3211b02ba337a0f9db610f3db253b7
com.vaadin	vaadin-crud-flow	24.0.13		c8bdb123dc35178523b9e0b6de992c771530192b
com.vaadin	vaadin-crud-flow	24.0.14		3db8a1d3e1669d0309603f71c59c6f2b0b247915
com.vaadin	vaadin-crud-flow	24.0.2		8b7f250f2ed44cd1133482b32ddee3c235f82c8b
com.vaadin	vaadin-crud-flow	24.0.3		19a717b6556a3695103e1743279b28afa071c798
com.vaadin	vaadin-crud-flow	24.0.4		4fa0c60c038be08606bf3e6558faee58587bb660
com.vaadin	vaadin-crud-flow	24.0.5		a5d55ad728af0200cc6ede020ceaba562de8fdf3
com.vaadin	vaadin-crud-flow	24.0.6		7e795122cce5d321f7c23d569fb1f4146159f066
com.vaadin	vaadin-crud-flow	24.0.7		9d28ae13a0ffd7f926a83ea9132233e642f797a7
com.vaadin	vaadin-crud-flow	24.0.8		08eb555ff3767e235230e2802afb6e083c47c6ef
com.vaadin	vaadin-crud-flow	24.0.9		bbdc0cb358a0acc09f4d446f01d6170f94e4cbd9
com.vaadin	vaadin-crud-flow	24.1.0		4a318dba0196efe54957e16288ae055b13bcc33b
com.vaadin	vaadin-crud-flow	24.1.1		35a8c1fc0c19eeaa639bce980666c23b2beb8088
com.vaadin	vaadin-crud-flow	24.1.10		531e22ded502e45f688955ed4bc13e06dd26a84e
com.vaadin	vaadin-crud-flow	24.1.11		89e5c3eb31512df35aa63af558fbd2a9c570aec4
com.vaadin	vaadin-crud-flow	24.1.12		38cae02fa6ee0541ac0b7916c2c2f03c8cf4c8da
com.vaadin	vaadin-crud-flow	24.1.13		45e0c49352c614d9a32f682bb33278452aee50af
com.vaadin	vaadin-crud-flow	24.1.14		e20991116cf09727a8c2b49a935ca324aa730b6f
com.vaadin	vaadin-crud-flow	24.1.15		36c18670571fe86cc153e64eb7540ccec378fa96
com.vaadin	vaadin-crud-flow	24.1.16		d6d44e8591abde32c9bc6cbb9327b85605fc6a26
com.vaadin	vaadin-crud-flow	24.1.2		cb991deb0a38bc4d9f30bde7f181904571659015
com.vaadin	vaadin-crud-flow	24.1.3		a800bcf1e477be18f9c3295f53d7f94dfbcd0bbd
com.vaadin	vaadin-crud-flow	24.1.4		4427f0a4555e6973da2f121613022339aed92fa2
com.vaadin	vaadin-crud-flow	24.1.5		b6c3ddf464ae77f80cb42ff51f9ea1fbcf30008b
com.vaadin	vaadin-crud-flow	24.1.6		2b48998000f9108f46c0670d3c53b1de746c7e4c
com.vaadin	vaadin-crud-flow	24.1.7		c50a1b0a74f478ed885447c1cdbb097a0d28bbfa
com.vaadin	vaadin-crud-flow	24.1.8		eab48b4e3c5d8539661574878c82ba9be5104298
com.vaadin	vaadin-crud-flow	24.1.9		dd8cadaff5e0fe01c2e657ca62e2c19175767015
com.vaadin	vaadin-crud-flow	24.2.0		55fd9a2095cc0befd52aced3d10c3cca0498db1b
com.vaadin	vaadin-crud-flow	24.2.1		0fd8ade176ee5e1977f5a4f7f949f44096f94040
com.vaadin	vaadin-crud-flow	24.2.10		45779b6e45beb087520b831bcbd55fce2ff854cb
com.vaadin	vaadin-crud-flow	24.2.11		3611ed0ea67c05302874dcd05e69a0f23571d583
com.vaadin	vaadin-crud-flow	24.2.12		06892bed000ca49f936676d4757d450742403f78
com.vaadin	vaadin-crud-flow	24.2.2		bfc43b2d4878dcc0d1b0948b384f97476aac6609
com.vaadin	vaadin-crud-flow	24.2.3		89b852fcf95fb6f52ffaa5539430ce22a96028d9
com.vaadin	vaadin-crud-flow	24.2.4		fe753f039b4c670d7a55b0881d0956f76155c4ec
com.vaadin	vaadin-crud-flow	24.2.5		bd89d77af5100e93bdc2c8ceeeb60f91107caedf
com.vaadin	vaadin-crud-flow	24.2.6		d893dec2ee56659c1d51a24a99ee2d3382cbffc6
com.vaadin	vaadin-crud-flow	24.2.7		b0b148ee431a5aabb8240f58befbd4d446c83dbe
com.vaadin	vaadin-crud-flow	24.2.8		07c46d849bf00f66a66070dfef0d9b63d23d18a1
com.vaadin	vaadin-crud-flow	24.2.9		6f8c28e8b67976b3e4811687ed27f60384dc95b2
com.vaadin	vaadin-crud-flow	24.3.0		70acb1fe73c425fab077115951ee115d83310b9e
com.vaadin	vaadin-crud-flow	24.3.1		0397d52394b4a4e9d60b3a4176df921c414cd9a5
com.vaadin	vaadin-crud-flow	24.3.10		2caa19aa37c01e556ac707a1da6b1116c6dff98c
com.vaadin	vaadin-crud-flow	24.3.11		3dd0c3796b577cb02dbccc4ce343608e112bf97b
com.vaadin	vaadin-crud-flow	24.3.12		0a1eee9b0d676ee730192b90fc430bbbeeb1f3de
com.vaadin	vaadin-crud-flow	24.3.13		3fbfc8d20a2deb8449f500fe6518708a5338afe0
com.vaadin	vaadin-crud-flow	24.3.14		9b45e2a947f1a0d475332f0620bc108cfad0e654
com.vaadin	vaadin-crud-flow	24.3.15		0023e428d7bd1d6fe41750ce4cdc67390b8f2851
com.vaadin	vaadin-crud-flow	24.3.16		9e2d7c06341d72f087ac597f0d967e1b12a16058
com.vaadin	vaadin-crud-flow	24.3.17		dcf5fca4822f185bbccc234327921c7b6fb2780d
com.vaadin	vaadin-crud-flow	24.3.18		347e36b778c896557f1ba855ea266ede1827c4d6
com.vaadin	vaadin-crud-flow	24.3.19		e5bf2ca055e73bed5f151b521a41114312870ff7
com.vaadin	vaadin-crud-flow	24.3.2		66cc98dc80389acaf12a96f989e8fb3131862a74
com.vaadin	vaadin-crud-flow	24.3.20		866a222edae07bf5ef1518914fb5afab0f391feb
com.vaadin	vaadin-crud-flow	24.3.3		405065c318ef26b783dedf75b1bb1612f32494f3
com.vaadin	vaadin-crud-flow	24.3.4		fcd2b0869ad1198ab12e762e7fd002b3ecf1011d
com.vaadin	vaadin-crud-flow	24.3.5		32d14e3c8df833bbc7822e328de57e7736e8d6a1
com.vaadin	vaadin-crud-flow	24.3.6		5eab35d8932472edd4a2b9edba79620ad430b678
com.vaadin	vaadin-crud-flow	24.3.7		46ac4242d187d3dacb0d02425849f438bde9b42c
com.vaadin	vaadin-crud-flow	24.3.8		70d3c0070758099261b0b9c64b17e87c9f0c335e
com.vaadin	vaadin-crud-flow	24.3.9		ad53cd870bd868dd08ae4849258bf51c3cf37639
com.vaadin	vaadin-crud-flow	24.4.0		d3f531948510e689f76566ed8b80cd490a428f73
com.vaadin	vaadin-crud-flow	24.4.1		cc0e6b619699e354aaad8806204a5c2c591c7eb8
com.vaadin	vaadin-crud-flow	24.4.10		72b73faf92f0ecd05393d2d0638823b2984e94b1
com.vaadin	vaadin-crud-flow	24.4.11		e455f670e835be5ef7a8f8d359a8d29430295219
com.vaadin	vaadin-crud-flow	24.4.12		067fc934557f7ea9f3c727b0147338ef8ef519a5
com.vaadin	vaadin-crud-flow	24.4.13		8b89a7dfdc6b6c5346d3d0b8b240b5a52609452c
com.vaadin	vaadin-crud-flow	24.4.14		9d261187dbffe2f615a7f4375f082a66fdbdefa4
com.vaadin	vaadin-crud-flow	24.4.15		d77f5056609cad1f6ebcf721ebc0a154b31dc3c5
com.vaadin	vaadin-crud-flow	24.4.16		e1fadd921f79c1da0f880b5e7f9c23e3f28c59a4
com.vaadin	vaadin-crud-flow	24.4.17		d7a7a8b0f7e7798621983117c6dcd0a2c0aab3b6
com.vaadin	vaadin-crud-flow	24.4.18		f854c001ed648487855eab51b7ff97cb465c769a
com.vaadin	vaadin-crud-flow	24.4.19		fa76eb5f989c80fd2b9132edb8e8e5b252f9f964
com.vaadin	vaadin-crud-flow	24.4.2		674309d2a32fdd60ed24fe0d0a6175057e943181
com.vaadin	vaadin-crud-flow	24.4.20		e8c5a32f1ca8715a0d6888da1825cbc12617681f
com.vaadin	vaadin-crud-flow	24.4.21		2c96e59fd0c14e05ae8f510e1b8251fe1c026d06
com.vaadin	vaadin-crud-flow	24.4.22		59a6a634f3624d014503e89f0b97d751cbd2b269
com.vaadin	vaadin-crud-flow	24.4.3		f4b5300bede37881394b93da1d2cc658007ae255
com.vaadin	vaadin-crud-flow	24.4.4		64f9f0d6d55d88624551ed8e91355da0e4abaaf3
com.vaadin	vaadin-crud-flow	24.4.5		61b8ec5acf14c76b3befb20536d1f08fd5d471c9
com.vaadin	vaadin-crud-flow	24.4.6		7f66758361394f6ad12c70d6f54419a2fa9ade2c
com.vaadin	vaadin-crud-flow	24.4.7		cba42c031c2ac9d95777fd1bae9586b700a3b592
com.vaadin	vaadin-crud-flow	24.4.8		e22a90d861d8a90d0a991607a0687f59de31d532
com.vaadin	vaadin-crud-flow	24.4.9		1028905a8423118d3b4ec5f7273ce2e266f5b6b2
com.vaadin	vaadin-crud-flow	24.5.0		9717d061f4e60af7178bb0d7565784d548aa2df3
com.vaadin	vaadin-crud-flow	24.5.1		afb7eaf145508da3a8e4a0d149becb0c31ea10c5
com.vaadin	vaadin-crud-flow	24.5.10		a0f303a41f7737735fb086a6089ece1e1c84b371
com.vaadin	vaadin-crud-flow	24.5.11		7845b47d24f7d505c0fa6516ed6f5068f6db0632
com.vaadin	vaadin-crud-flow	24.5.12		68ca3e57b4f4c210d1950096e22b069712960c8c
com.vaadin	vaadin-crud-flow	24.5.13		40218aae9ee8764c9a21945100ccdafaeb780474
com.vaadin	vaadin-crud-flow	24.5.14		cbc0e09480ddded102bbe0a6df42ef080f49a7d9
com.vaadin	vaadin-crud-flow	24.5.2		74616e1a2f0b805bf1925aadad7d9c892849f3c0
com.vaadin	vaadin-crud-flow	24.5.3		7de6740b5a26e664357a0301514d66f2d6bcae9e
com.vaadin	vaadin-crud-flow	24.5.4		31ef2450f204fe26ac74e1601e23caa5597bb14d
com.vaadin	vaadin-crud-flow	24.5.5		3c064ef2419a5d17bef3f86406957d17bbc69040
com.vaadin	vaadin-crud-flow	24.5.6		168e70d51ee4fcd45a1756ba76366a60e3ca5901
com.vaadin	vaadin-crud-flow	24.5.7		35d1e9e212e9ebf0a5baaa5c097fb535ee4d7cdd
com.vaadin	vaadin-crud-flow	24.5.8		dcb3cbbc9c59ae752a86bf86294096d7787fa4a9
com.vaadin	vaadin-crud-flow	24.5.9		6e61a7ef9e09dd3fede5795cb3bc5ae8ddb8e57d
com.vaadin	vaadin-crud-flow	24.6.0		736212dca0322e70f3e4e028d994d9b2d3577c7d
com.vaadin	vaadin-crud-flow	24.6.1		3873f45bfeabdbb1d438a7ec03d1c962412b6186
com.vaadin	vaadin-crud-flow	24.6.2		1c94f5cdcab424848bde4fe3b432a29f7f2117f0
com.vaadin	vaadin-crud-flow	24.6.3		3c2a659cc21be921529a4cf6008c9604a588002e
com.vaadin	vaadin-crud-flow	24.6.4		cd84f1ec806c7b59b2b6b351b221d883be6a00db
com.vaadin	vaadin-crud-flow	24.6.5		3c37276636a17d4297f379e29d47b5a15b5a2410
com.vaadin	vaadin-crud-flow	24.6.6		509568d39d0fff9f7eceeedb0a5554aa75c26b27
com.vaadin	vaadin-crud-flow	24.6.7		75484ffad94646a90bd9afbc474692ad24d0cbe4
com.vaadin	vaadin-crud-flow	24.6.8		0288615524bdce52a41bc7d429c7ed359c8bdaa0
com.vaadin	vaadin-crud-flow	24.6.9		9b6dc4abc4a381d743cdf64b1ea94cbc6bfe89fc
com.vaadin	vaadin-crud-flow	24.7.0		4840dc67c2ba1052f59c76e963382d230a2af1b2
com.vaadin	vaadin-crud-flow	24.7.1		1e182946e724f5f473fc4681d4795e37e093f9c7
com.vaadin	vaadin-crud-flow	24.7.2		1ef22d1af403054ff6f9f34c7454772492a987d0
com.vaadin	vaadin-crud-flow	24.7.3		61e1b35b9726ceff1230c67248dda0c1e37bdd7d
com.vaadin	vaadin-crud-flow	3.0.0		2b9ef9f9f222a6ebd530ec3d9f16927d48afcb9e
com.vaadin	vaadin-crud-flow	3.0.1		b0f32356cc9e3c9011b18f3a557a4fe8106d5aef
com.vaadin	vaadin-crud-flow	3.1.0		ac5b320f43b5e15f009c3dbb6a77fede3242ec9b
com.vaadin	vaadin-crud-flow	3.1.1		cd2a7404203a0425a4259aabc7fe8fe452e40b1b
com.vaadin	vaadin-crud-flow	4.0.0		987516a9c76f4f98759c86474db8c837173bceb4
com.vaadin	vaadin-crud-flow	4.0.1		f97eb0686a1cd4d6c30a0683401e246e2ccd7580
com.vaadin	vaadin-crud-flow	4.0.2		9a7c81aa0e18f96d2fe95f7ce2f13bc131d3770d
com.yiruibim.cairo	cairo-jackson	1.1.6		4c298ff31deb884f78ecf82bea650dc010e56200
com.yiruibim.cairo	cairo-jackson	1.1.7		80e684f9a397114148e5b4ffc82e28f64d393ff9
dev.programadorthi.routing	uikit-tvosx64	0.0.13		N/A
dev.programadorthi.routing	uikit-tvosx64	0.0.13	metadata	2f8335265980e3fca52d29228d3a1fd0a1e26c14
dev.programadorthi.routing	uikit-tvosx64	0.0.14		N/A
dev.programadorthi.routing	uikit-tvosx64	0.0.14	metadata	764a06c15e8bd3045a1d6920ddfb49664844e2c2
dev.programadorthi.routing	uikit-tvosx64	0.0.15		N/A
dev.programadorthi.routing	uikit-tvosx64	0.0.15	metadata	21044d4333f2a664fc304163dc69bf1760484c68
dev.programadorthi.routing	uikit-tvosx64	0.0.16		N/A
dev.programadorthi.routing	uikit-tvosx64	0.0.16	metadata	5a979437b61e9e24e6026e016643683d2e37e067
dev.programadorthi.routing	uikit-tvosx64	0.0.17		N/A
dev.programadorthi.routing	uikit-tvosx64	0.0.17	metadata	364791eb5e12c24018a628a7d15f3a210c2cee02
dev.programadorthi.routing	uikit-tvosx64	0.0.18		N/A
dev.programadorthi.routing	uikit-tvosx64	0.0.18	metadata	16f5dd59e7e8b2e889f3b67a6ca41f33ceed15fd
dev.programadorthi.routing	uikit-tvosx64	0.0.19		N/A
dev.programadorthi.routing	uikit-tvosx64	0.0.19	metadata	491290730802711660d1c1d015df2d7f7653816c
dev.programadorthi.routing	uikit-tvosx64	0.0.20		N/A
dev.programadorthi.routing	uikit-tvosx64	0.0.20	metadata	2072db5f512aabc35b8579346a4ae74d81b9d3bc
dev.programadorthi.routing	uikit-tvosx64	0.0.21		N/A
dev.programadorthi.routing	uikit-tvosx64	0.0.21	metadata	ba3d3595ac4cfc778d7bb35d673cd4d27678a331
dev.programadorthi.routing	uikit-tvosx64	2.0.0-alpha01		N/A
dev.programadorthi.routing	uikit-tvosx64	2.0.0-alpha01	metadata	0aad90d42f6ab8d0985c248a2a5b02be2281b036
dev.programadorthi.routing	uikit-tvosx64	2.0.0-alpha02		N/A
dev.programadorthi.routing	uikit-tvosx64	2.0.0-alpha02	metadata	a191513c59adbf5448524170511553db413e0134
dev.programadorthi.routing	uikit-tvosx64	2.0.0-alpha03		N/A
dev.programadorthi.routing	uikit-tvosx64	2.0.0-alpha03	metadata	87b6c5987b1656304ebfe636f2c85364517e94ed
dev.taie.nacos	nacos-consistency	1.4.2		4109ddb5d829391fb16f180882add15797b9decf
dev.taie.nacos	nacos-consistency	2.0.4		b689c3a860c3a78033838282197f37d3b028ec05
dev.zio	zio-interop-scalaz7x_2.12	1.0.0-RC8-10		ed85e50716c352da3d66c71fe6622affc7692c04
dev.zio	zio-interop-scalaz7x_2.12	1.0.0-RC8-11		c54b2bca3196dbbe27aa735d3cca7c0c867ec360
dev.zio	zio-interop-scalaz7x_2.12	1.0.0-RC8-12		40c1d2163c09faf011d33ab456f8c268e0d93325
dev.zio	zio-interop-scalaz7x_2.12	1.0.0-RC8-4		883573ebaccc1813715a14ae5cd11a536e3d4456
dev.zio	zio-interop-scalaz7x_2.12	1.0.0-RC8-5		b94b92880d2a8cc7cbe036ef44374f3a9ca2a311
dev.zio	zio-interop-scalaz7x_2.12	1.0.0-RC8-6		d1a8a93a3af31c98243c72ae73177435f3532a98
dev.zio	zio-interop-scalaz7x_2.12	1.0.0-RC8-7		4bf0177fc192ceaf47fe09ab64bc1e0411553744
dev.zio	zio-interop-scalaz7x_2.12	1.0.0-RC8-8		f3d1377f717cfafac8db98da83f9c13069d287ca
dev.zio	zio-interop-scalaz7x_2.12	1.0.0-RC8-9		25e7192cef4986e97cdf6b15f65af73e81fea688
dev.zio	zio-interop-scalaz7x_2.12	7.2.27-RC4		e25ec3d68258c60dae39a955c0b22b428f97934b
dev.zio	zio-interop-scalaz7x_2.12	7.2.27.0-RC1		11b586af520bce0474106d0776beda0349c483e8
dev.zio	zio-interop-scalaz7x_2.12	7.2.27.0-RC2		37372733a225df1514d2133606b4f88107826fa4
dev.zio	zio-interop-scalaz7x_2.12	7.2.27.0-RC3		293c7aeb2970176c5c908d628321f1db320bb034
dev.zio	zio-interop-scalaz7x_2.12	7.2.27.0-RC4		952f33063593ee8b7a01eb60c31f1b8fa0aaa4ec
dev.zio	zio-interop-scalaz7x_2.12	7.2.27.0-RC5		e20eb0a7ebc9265a58f39ce257628540b30aeef6
dev.zio	zio-interop-scalaz7x_2.12	7.2.27.0-RC6		f4d6ac06a06041b429c1d48587f353b4c33671b0
dev.zio	zio-interop-scalaz7x_2.12	7.2.27.0-RC7		aecd26b819a0cc528cc1acb89fd7ae791046d80e
dev.zio	zio-interop-scalaz7x_2.12	7.2.27.0-RC8		3c53469d52637d39ea0d4a3c7b96986b26cfc881
dev.zio	zio-interop-scalaz7x_2.12	7.2.27.0-RC9		67c7f92ce19bd6c85f9ba3d4e5af555292c50d15
dev.zio	zio-interop-scalaz7x_2.12	7.3.3.0		ea13a748b90838612f9f9d22ca58a1445a74e86f
edu.gemini	gsp-graphql-generic_native0.4_3	0.13.0		e192d144dad142e9468af91808ef3426668293b2
edu.gemini	gsp-graphql-generic_native0.4_3	0.14.0		49cc4032035a9071dd79b23869dbc010d76827fd
io.advantageous.boon	reflekt	0.5.0		3311a2ffde675f9014cfce5bcfe0b2e86d01c881
io.bitbucket.supportomateinc.servlet.sip.arquillian.showcase	Showcase	1.0.3		N/A
io.bitbucket.supportomateinc.servlet.sip.arquillian.showcase	Showcase	1.0.4		N/A
io.bitbucket.supportomateinc.servlet.sip.arquillian.showcase	Showcase	1.0.5		N/A
io.bitbucket.supportomateinc.servlet.sip.arquillian.showcase	Showcase	1.0.6		N/A
io.gitee.rocksdev	wrapper-spring-boot-starter	1.0.0		29864da0a7823014517975073f5456dc1fcd38be
io.gitee.rocksdev	wrapper-spring-boot-starter	1.0.1		546688f642e856afc2c3e18446297af2fbe9c91e
io.github.guymers	foobie-free_2.13	0.14.0		a58e17caf54c3758dc603bd96ee37cfe19fbba36
io.github.guymers	foobie-free_2.13	0.14.1		e546e7fa42a5096a78d57315ee327ccdf3fe2388
io.github.guymers	foobie-free_2.13	0.14.2		cc76deda236a10b84aa3528b32717797946c2779
io.github.guymers	foobie-free_2.13	0.14.3		4d70301ca7a152521e95322c2624c6be129013ff
io.github.guymers	foobie-free_2.13	0.14.4		fc3ebb35ecaa21eff5377bcba2d5e567c7b4a427
io.github.guymers	foobie-free_2.13	0.14.5		865fc0772778f9b320cfcfd1ad4a46ba7f7a076b
io.github.guymers	foobie-free_2.13	0.14.6		a6c108528823864b3e6e9847538f488e07e0b319
io.github.guymers	foobie-free_2.13	0.14.7		d774badb881817d89960a90a25cee127332cef20
io.github.guymers	foobie-free_2.13	0.14.8		d91049a25e74665f62629e0ccba0c91584ece534
io.github.guymers	foobie-free_2.13	0.14.9		2cc58f28af1e8610f9672f82b257d6fef367684c
io.github.guymers	foobie-free_2.13	0.15.0		17e1351671d0b64f7c909e6ca9fec1cfa02605b9
io.github.guymers	foobie-free_2.13	0.15.1		e5b2d9863282ad75aee43c6f7f7a06168b651219
io.github.k3nder	mclc	0.3.0		985b04a7ecd9775493396cf14786bc190d3e31ff
io.github.k3nder	mclc	0.4.0		96194498c16107448651a6ac4c6f5b9fb29c8c30
io.github.k3nder	mclc	0.4.1		8d4aa402795a8ea7205e23bbbb7a9f513e98983a
io.github.k3nder	mclc	0.4.2		c0fc9f63c3f08ba5a850f9745d9c98c1cf0f9d5f
io.github.k3nder	mclc	0.4.3		f8413cbd1344f87e1b5c23b8cd834eb3cfacad46
io.github.k3nder	mclc	0.4.4		2e396d0275dd075b543596733327335f24444b9a
io.github.k3nder	mclc	0.5.4		5d523d70e0f747ad8aefede17faa779b3ee0b8fa
io.github.k3nder	mclc	0.5.5		4b63ae0b9fb8d73cb6c34e9e8b99cff1af7de2cb
io.github.k3nder	mclc	0.5.6		1c1b8d8976536ada8a857526bb48d53da0fc11ab
io.github.k3nder	mclc	1.0.0		2e65110e332f8e16acb7e78c9c8ed0f335c8e05c
io.github.microutils	kotlin-logging-iosx64	2.1.23		N/A
io.github.microutils	kotlin-logging-iosx64	2.1.23	metadata	238f3caf40bfd6b8c351e9856ce65bdf1c49fe5d
io.github.microutils	kotlin-logging-iosx64	3.0.0		N/A
io.github.microutils	kotlin-logging-iosx64	3.0.0	metadata	3e1af1c6783906e3eadb6b0d30ba3c67c6c3e029
io.github.microutils	kotlin-logging-iosx64	3.0.2		N/A
io.github.microutils	kotlin-logging-iosx64	3.0.2	metadata	dd475fd48dfc943f38a4d8b73e29193c1e531b84
io.github.microutils	kotlin-logging-iosx64	3.0.3		N/A
io.github.microutils	kotlin-logging-iosx64	3.0.3	metadata	46f5b4c1464a75b9a1b074884ff4b00d29d10003
io.github.microutils	kotlin-logging-iosx64	3.0.4		N/A
io.github.microutils	kotlin-logging-iosx64	3.0.4	metadata	76db096d644fc79bbb17db96981c444db2800f03
io.github.microutils	kotlin-logging-iosx64	3.0.5		N/A
io.github.microutils	kotlin-logging-iosx64	3.0.5	metadata	916791d59c33ab421236cbcd172993d2b2434d30
io.github.microutils	kotlin-logging-iosx64	4.0.0-beta-1		N/A
io.github.microutils	kotlin-logging-iosx64	4.0.0-beta-1	metadata	5ed915391802bb086cc4f3fead8ed775f8d3f54c
io.github.microutils	kotlin-logging-iosx64	4.0.0-beta-2		N/A
io.github.microutils	kotlin-logging-iosx64	4.0.0-beta-2	metadata	9825858d7aea693491ff4c20f1ea841b860dcdbf
io.github.nilshoffmann	maltcms-statistics	2.0.0		8f994ef8fe6faa334b59c8d9e9725b1736d2c4ec
io.github.pluto-whong	reactive-cache	1.0.0		3035f7a8cacafa812144da879cdc0210ed3381a2
io.github.rhdunn	xqt-platform-xml-macosarm64	0.2.0		N/A
io.github.rhdunn	xqt-platform-xml-macosarm64	0.2.0	metadata	d81b5cb03638f6e93ae11210927a6ccdced10b21
io.github.taetae98coding	oauth-google	1.0.0		a4766a0ddcb82858f81a2c8a7d273c4a4cd7254b
io.github.taetae98coding	oauth-google	1.0.1		a4766a0ddcb82858f81a2c8a7d273c4a4cd7254b
io.gitlab.easy-pay2	thermal-invoice	1.0.0		N/A
io.gitlab.easy-pay2	thermal-invoice	1.0.1		N/A
io.gitlab.easy-pay2	thermal-invoice	1.0.2		N/A
io.gitlab.easy-pay2	thermal-invoice	1.0.3		N/A
io.gitlab.easy-pay2	thermal-invoice	1.0.4		N/A
io.gravitee.am.management	gravitee-am-management-api-core	2.0.0		bfde34b81e1bef8f7ca1651dea7f63c1c4c79971
io.gravitee.am.management	gravitee-am-management-api-core	2.0.1		038ba092a7b6f09f959aa6587d17c35ad914fff7
io.gravitee.am.management	gravitee-am-management-api-core	2.0.2		a185e4da06fe4419d69427930ce0864a5f273304
io.gravitee.am.management	gravitee-am-management-api-core	2.0.3		9f415ced49f3bb61a1146366b9a4990eff90ddec
io.gravitee.am.management	gravitee-am-management-api-core	2.0.4		d798881defdf2a3c3ab30558f14f6979cc0b20fe
io.gravitee.am.management	gravitee-am-management-api-core	2.0.5		a4ddd57927463813390370fe88a0b3d30a403dd1
io.gravitee.am.management	gravitee-am-management-api-core	2.1.0		bae62f6169ecc05e0607392513f0f6db2fa7d268
io.gravitee.am.management	gravitee-am-management-api-core	2.1.1		6191901f99b9aacaa6fa3bdb1ef9833da95ce784
io.gravitee.am.management	gravitee-am-management-api-core	2.10.0		3229c834ab010813d9456a257564ba4bd16b3446
io.gravitee.am.management	gravitee-am-management-api-core	2.10.1		3ae4188ea747638f84b0afde58714b9f3acebdcc
