br.com.thiagomoreira.liferay.plugins.setup-brazilian-regions-app	setup-brazilian-regions-hook	1.0.0		N/A
org.scalameta	scalafmt-cli_2.11	2.7.3		2ee5b27b06d0498610f9d46bc3dd0fc802d0d49b
org.scalameta	scalafmt-cli_2.11	2.7.4		733af64430463dc5017abba685473322787d237f
org.scalameta	scalafmt-cli_2.11	2.7.5		d9cb3988a7a78ff252128aa951bc037b1e23cc2b
org.scalameta	scalafmt-cli_2.11	3.0.0-RC1		0c750542656c5e52d2c5539d2256b1c38b3fdcb1
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.0.0		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.0.1		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.0.2		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.1.0		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.1.1		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.1.2		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.2.0		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.2.1		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.2.2		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.3.0		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.3.1		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	12.3.2		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	13.0.0		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	13.0.1		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	13.0.2		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	13.0.3		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	13.1.0		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	13.1.1		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	13.1.2		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	14.0.0		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	14.0.1		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	14.0.2		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	15.0.0		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	15.0.1		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	15.0.2		N/A
org.teiid.wildfly.connectors	feature-pack-salesforce-34	16.0.0		N/A
org.webjars.npm	colord	2.9.3		9bf1c8b633710b9c5a011a20a5f5bb41efc7ce5d
org.webjars.npm	polybooljs	1.1.1		0f3a45ef2e8eb33c728e0d747c1a3ea4fa7c15f4
org.webjars.npm	polybooljs	1.2.0		59c871f25896ec55dfd9ade01e96b81be233d3ec
org.xipki.scep	scep-parent	2.3.0		N/A
org.xipki.scep	scep-parent	3.0.0		N/A
org.xipki.scep	scep-parent	3.1.0		N/A
org.xipki.scep	scep-parent	3.1.1		N/A
