app.softwork	kotlinx-serialization-flf-wasm-js	0.0.20		N/A
com.netaporter	scala-uri_2.10	0.4.7		c1b582641ed202f2289f48656000aba9ee114631
com.netaporter	scala-uri_2.10	0.4.8		108f5c23a61dae9bb68ca6457aa2578e3fcf482e
com.netaporter	scala-uri_2.10	0.4.9		1b14973823cda61d943560186ea157338cf35f35
com.nilcaream.utilargs	util-args	0.1.5		fad613e60995d2692ee751eb3872820de8285f96
com.nilcaream.utilargs	util-args	0.2		c80e6849ce0962c437e6ac3d697a057c4a7f5ed8
com.nilcaream.utilargs	util-args	2.0		e0ee11e2f7fc1cb063a7eb6724698f1f8328723a
com.nilcaream.utilargs	util-args	2.1		73b59d9ea38dd28bc89f9d9eb0a808fb7fdaa22b
com.portto.sdk	wallet	0.1.0		N/A
com.portto.sdk	wallet	0.1.0	release-sources	18418c76ff8c72d0ff3caae25de331cd8089ac4a
com.portto.sdk	wallet	0.1.1		N/A
com.portto.sdk	wallet	0.1.1	release-sources	18418c76ff8c72d0ff3caae25de331cd8089ac4a
com.portto.sdk	wallet	0.2.0		N/A
com.portto.sdk	wallet	0.2.0	release-sources	ed023b51c3e1dd03099dad216112e20820564157
com.portto.sdk	wallet	0.3.0		N/A
com.portto.sdk	wallet	0.3.0	release-sources	6f0f341d19c20c5f204e8b2ac41c59e64627f95e
com.portto.sdk	wallet	0.4.0		N/A
com.portto.sdk	wallet	0.4.0	release-sources	f62c78c1b3b17f7c77778c89a6a2ace1608ef098
com.portto.sdk	wallet	0.5.0		N/A
com.portto.sdk	wallet	0.5.1		N/A
com.quantarray	skylark-natural-language_2.11	0.0.1		2c2d3afe53fde916484f1b0d95d44dac25290491
com.qvantel	jsonapi-scala-core_2.13	10.0.0		085b07e33579724e728589311ed83e3ff4c976ec
com.qvantel	jsonapi-scala-core_2.13	10.0.1		b5239de02802c706863b668077dca97558e64e10
com.qvantel	jsonapi-scala-core_2.13	10.1.0		da9029eebd4c70defbd6c007ef19ce2f624060f8
com.qvantel	jsonapi-scala-core_2.13	10.2.0		55a3f1b039af4852e2884b8ab13caf8de4c386b6
com.qvantel	jsonapi-scala-core_2.13	10.3.0		1637ad43d63d3330b6f1772f968f7fd1c0c44faf
com.qvantel	jsonapi-scala-core_2.13	10.4.0		a830b4037f0387aea73958bb4487e49294b2dbba
com.qvantel	jsonapi-scala-core_2.13	10.4.1		59af7b135b97eeaa8bf1693b886f810aa1388cf5
com.qvantel	jsonapi-scala-core_2.13	11.0.0		f4e7b76906b0e176f2900df5556a560d76eaf255
com.qvantel	jsonapi-scala-core_2.13	11.0.1		da5f30be168fde6c575eb6bc528db4e855178f82
com.qvantel	jsonapi-scala-core_2.13	11.0.2		3e405d62f41a7cd75a3d83c066da332a805eb152
com.rallyhealth	weepickle-core-v1_2.12	1.4.1		0ad856313a6bc4a616d24dc87c637c3590bb46db
com.rallyhealth	weepickle-core-v1_2.12	1.4.2		b68e2f85d20d2ed0425f8b571544d69c1fefaaba
com.rallyhealth	weepickle-core-v1_2.12	1.5.0		7ddb3d7276c3e9fba85b1e6499fdb0d3796a89ad
com.rallyhealth	weepickle-core-v1_2.12	1.5.1		cf7c742c171049e41c4c3c8d7be6acf1c77d50ae
com.rallyhealth	weepickle-core-v1_2.12	1.6.0		bafba5f580ac04ec8d261558c80f3358ebb8904f
com.rallyhealth	weepickle-core-v1_2.12	1.7.0		c1d528ff5badd7cee55217c69f087d932f53d5d6
com.rallyhealth	weepickle-core-v1_2.12	1.7.1		9f93c4c04e12aee69dd3d603ea80c64832728530
com.rallyhealth	weepickle-core-v1_2.12	1.7.2		7e50acddd905e6b8ad1aebf90ac358b29b95a844
com.rallyhealth	weepickle-core-v1_2.12	1.8.0		8a6cd08d9346b9f1cc3671aa9424c65677335c0e
com.rallyhealth	weepickle-core-v1_2.12	1.9.0		62fe0bf6109c30ca6e451f857beef32efd3a74ce
com.rallyhealth	weepickle-core-v1_2.12	1.9.1		e34155509ad748e1d7a4dac50cfc0f1b26513680
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.0		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.0	metadata	4d274da1b072bad5762caf7f30f29fff30528ae6
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.1		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.1	metadata	b536eeffe0e987fb1ae8a66c0c51bffc9cf0aa2a
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.10		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.10	metadata	a022f530949f40ba21b0a73bd9854f45811a5fd4
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.11		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.11	metadata	0d6dd6cd07390f9f3adc6cbbeb8cbf83367ddaeb
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.12		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.12	metadata	b37678f605fa89618ad3a8bdbec1f55f4752a762
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.13		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.13	metadata	f8d0344f43c863cff08815d70510ceabc93850f6
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.14		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.14	metadata	1f078a537c7740b1d95fda88c43caade8a4c8f7c
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.15		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.15	metadata	38cc0ae518693eb0ff48c666f20f1794315daed1
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.15-kotlin-2.0.0-Beta1		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.15-kotlin-2.0.0-Beta1	metadata	bd57ce908406e7b01a58af025657f4fffaed63bb
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.15-kotlin-2.0.0-Beta2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.15-kotlin-2.0.0-Beta2	metadata	59e6e6659211fd2c8d651b26b3e6028e1ca239f4
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.16		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.16	metadata	f83183bcadfb8412c4542fc743c3edddd76762ea
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.17		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.17	metadata	acf2d48c89b0f4c77bc9790d589f2189f2887dd6
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.17-kotlin-2.0.0-Beta3		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.17-kotlin-2.0.0-Beta3	metadata	fdd6e30d37e36fdbc77ce14e5b8fbaab4b7469e7
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.2	metadata	c13fcd7079917d2c3e6798602a2793fae84d3894
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.3		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.3	metadata	5c2e34f0aa878d6a532a237ef5d1013ecb32c5a0
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.4		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.4	metadata	a5300a458a567961f51979693efe6c0b1b53f71f
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.5		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.5	metadata	8de63251384dc29d591f8b8dda9d68458d7de1f4
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.6		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.6	metadata	f9c28adbe599f03842bc9bfb3956aaf3030e6312
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.7		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.7	metadata	198c0eb5f36c1edf01b70e732427cc35447befbc
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.7-kotlin-1.9.0-Beta		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.7-kotlin-1.9.0-Beta	metadata	220dc68833242917b35204f1e49e2298440626bc
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.7-kotlin-1.9.0-RC		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.7-kotlin-1.9.0-RC	metadata	5be7c539aefbb7a8aef3aec3066f1a4f422f6473
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.8		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.8	metadata	4f89d5a931ef912cb1115306d37750be06a5e789
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.9		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	0.1.9	metadata	de3e17dee2b15a8a53dd68ccb60db0b375608d64
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-1		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-1	metadata	2b941891c21a46697a9cf84ff86d453bbcc0260a
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-1-kotlin-2.0.0-Beta4		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-1-kotlin-2.0.0-Beta4	metadata	9222600da9b9d7ccc313c6dfd3bf36d31b0b055f
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-10		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-10	metadata	e72dfe942f1d423f47099321a907237640f06145
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-10-kotlin-2.1.20-Beta2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-10-kotlin-2.1.20-Beta2	metadata	df9ebd48e6ac496e8b6163ccc096d8a1e261d62a
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-10-kotlin-2.1.20-RC		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-10-kotlin-2.1.20-RC	metadata	01dfe0f313f87e8bfa47d7bea806955b5b0ce506
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-10-kotlin-2.1.20-RC2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-10-kotlin-2.1.20-RC2	metadata	5e9db5eb1da50a1970caddc81e95534cfc59dabf
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-10-kotlin-2.1.20-RC3		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-10-kotlin-2.1.20-RC3	metadata	0f482a917dae25afc00bc29b310cd714e29c2c18
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-11		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-11	metadata	106df00aee1769be64587483130e44ee4783db64
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-11-kotlin-2.1.21-RC		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-11-kotlin-2.1.21-RC	metadata	ab45876329a901ae0136c07c08e9ebd8502cb11b
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-11-kotlin-2.2.0-Beta1		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-11-kotlin-2.2.0-Beta1	metadata	899b90cfa6c5cbc4399d330ce31f3566aa31ecdb
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-2	metadata	953830487afdb2de68c8fd6dd7d153950a58db76
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-2-kotlin-2.0.0-Beta5		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-2-kotlin-2.0.0-Beta5	metadata	03c5ab18a7478f3f9ea1b4acea17b1d0bc63067f
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-2-kotlin-2.0.0-RC1		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-2-kotlin-2.0.0-RC1	metadata	9e6f5bb299e95b51d43fe3b34d6a7d974205a028
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-2-kotlin-2.0.0-RC2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-2-kotlin-2.0.0-RC2	metadata	15045fa33720450abdaf4404532d23f98d6e11c9
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-3		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-3	metadata	042e680e99545cb3f9bee517ce776a06bdbc69b7
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-3-kotlin-2.0.0-RC3		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-3-kotlin-2.0.0-RC3	metadata	6df2af56ecd6135df257d4bc6d33659ca9b616c9
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-4		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-4	metadata	64072e6210a3f1b525e0d6626dc4c2e1c0560cdd
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-4-kotlin-2.0.10-RC		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-4-kotlin-2.0.10-RC	metadata	e5d96141c1cfb77e5780f0f96f06bcfb09e06e96
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-4-kotlin-2.0.20-Beta1		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-4-kotlin-2.0.20-Beta1	metadata	1cde0f6b9b355e095567aba99843b3bfd79c656c
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-4-kotlin-2.0.20-Beta2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-4-kotlin-2.0.20-Beta2	metadata	6ad029183a7e7e42423f2384b2d70d5acd2d302a
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-5		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-5	metadata	c8978b493b3df39eb90ff17a1cddec5677681ea4
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-5-kotlin-2.0.10-RC2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-5-kotlin-2.0.10-RC2	metadata	9f7be8509c5225110f425098d360a59cecfc0cce
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-5-kotlin-2.0.20-RC		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-5-kotlin-2.0.20-RC	metadata	7bd627054b5a704c5a9828fbd30306d58dec3f64
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-6		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-6	metadata	ca5dd442d53503e57bcbb5cf0ce4627ae3a600ff
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-6-kotlin-2.0.20-RC2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-6-kotlin-2.0.20-RC2	metadata	2bb2cd291234a78cb1a6669097c34b6db91b2672
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-7		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-7	metadata	9883b1177e48a1a27758167d1c124e381fc85f47
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-7-kotlin-2.1.0-Beta1		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-7-kotlin-2.1.0-Beta1	metadata	435b0f18969b215aa3776b5f12844476b165f246
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-8		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-8	metadata	40183e535ee99ed25a0f6ef250f20480aa6393b5
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-8-kotlin-2.1.0-Beta2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-8-kotlin-2.1.0-Beta2	metadata	838f14ac892302deba40d0529123970c0a648100
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-8-kotlin-2.1.0-RC		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-8-kotlin-2.1.0-RC	metadata	8e0fb3f7f9fe8e03e451b5587d64bf2ae9bd7495
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-8-kotlin-2.1.0-RC2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-8-kotlin-2.1.0-RC2	metadata	44ded7753ad3e8197f0cd5c551fe0206b837a85a
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-9		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-9	metadata	2b7c43c31da7ff8d3488799429eb1df70480305e
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-9-kotlin-2.1.10-RC		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-9-kotlin-2.1.10-RC	metadata	331b5aa59e81201725068ffa1b9b6f1e32422e3c
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-9-kotlin-2.1.10-RC2		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-9-kotlin-2.1.10-RC2	metadata	03fb0ab071a064968e467b7cbac6d8018cbe194f
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-9-kotlin-2.1.20-Beta1		N/A
com.rickclephas.kmp	nsexception-kt-crashlytics-iossimulatorarm64	1.0.0-BETA-9-kotlin-2.1.20-Beta1	metadata	f2247b4bde073ba6ba3af277f49491bda5128979
com.sideyf	timer	1.0		35c039f17141e8a881e079592798e8bae93530cc
com.softos.net	snmp4j-wrapper	1.0.0		de59bef5c219882d0d59c155a4ba3dd802d09f12
com.softos.net	snmp4j-wrapper	1.0.1		681d41791813b06bfe284436eca2966fa84a11dd
com.softwaremill.sttp.client3	zio_2.13	3.0.0		b357d067da7585bbb1cc878691bf829ce9b18f4c
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC10		29e829d46be727d843c3f38120aab3f1621bcd51
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC11		a833322f1a2d5a4d6e8897ee5710f6fce586f2d3
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC13		1ced021f194069894f3b917ce89e8515aff9c4cb
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC14		178597aee046c979dd9455fb33e1139ef124d037
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC15		ce001f8b2ddecb90ad8c9eff9cebb11010f8170b
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC4		4e923a54993ffbf1de3122f5a56e19768ea5ed9e
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC5		497a7aa521b26c73870be84acebcf19b9e2b4b39
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC6		5f1ed38f314a37beecb8de15406ea54f0bd0e31f
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC7		2af6331432e236c8de198bb42e3c6f108be714fe
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC8		92668f6aa077fa10787eda3434f4d325a11c18db
com.softwaremill.sttp.client3	zio_2.13	3.0.0-RC9		9ac00248db5a48abceb990351a6a696a2dfeb7a5
com.softwaremill.sttp.client3	zio_2.13	3.1.0		05a4346bc57a7d3f07e77f6af13e5609f9520285
com.softwaremill.sttp.client3	zio_2.13	3.1.1		328b29f50bbe2820c76ba0e0a50dfda7d63e8573
com.softwaremill.sttp.client3	zio_2.13	3.1.2		30d3757d5555a6d6a3e6ba273fa8076287a289f8
com.softwaremill.sttp.client3	zio_2.13	3.1.3		ae373280a819d2c220650dbb30df4fbbd056ee7f
com.softwaremill.sttp.client3	zio_2.13	3.1.5		e90c0c73e0c5a71f1ff3304a0b305994c1baa740
com.softwaremill.sttp.client3	zio_2.13	3.1.6		176650a77f9feed177d71dc33086284dd7947343
com.softwaremill.sttp.client3	zio_2.13	3.1.7		c832c88ef05ef2d18bd77f5bcc9d18ee1dee7655
com.softwaremill.sttp.client3	zio_2.13	3.1.9		cb89a4c12c1c405f561a09514e87aca89c3a08dd
com.softwaremill.sttp.client3	zio_2.13	3.10.0		22e8004d3b3d32c1ccb61b6df949c127ff10e1a9
com.softwaremill.sttp.client3	zio_2.13	3.10.1		48540cec81312d1b141e132f2d90badb8b5d3f0f
com.softwaremill.sttp.client3	zio_2.13	3.10.2		59444c63c1fb4c1899517f7ab00b97a4a5a3d7f4
com.softwaremill.sttp.client3	zio_2.13	3.10.3		c9b2b67cb7506a99838fb603c8b8d3445883f0ae
com.softwaremill.sttp.client3	zio_2.13	3.11.0		a3441954702ab06658c8fe15a229a9803636f116
com.softwaremill.sttp.client3	zio_2.13	3.2.0		28850f18c94710e1f92e3c7c71bbe8674f755239
com.softwaremill.sttp.client3	zio_2.13	3.2.3		3b2f266fdd6bcba45ceebd3776b59950993bf493
com.softwaremill.sttp.client3	zio_2.13	3.3.0		77e7ee1ac709282528fa5a3260cda1dc6e5287a5
com.softwaremill.sttp.client3	zio_2.13	3.3.0-RC1		7efde4d22f112ef5ca731cda0f3510c3f840c879
com.softwaremill.sttp.client3	zio_2.13	3.3.0-RC2		60c6d9b4dd3c295acb91a314f42af48b48b5040b
com.softwaremill.sttp.client3	zio_2.13	3.3.0-RC3		92082679fec270f4ffc524369fdd54d150cdacab
com.softwaremill.sttp.client3	zio_2.13	3.3.0-RC4		e1828d22d9bb7034d280a73a54e0ba7282ecf93b
com.softwaremill.sttp.client3	zio_2.13	3.3.0-RC5		33d72c3ebe0a6bb6b9647ab9c3e7cc223611e3ce
com.softwaremill.sttp.client3	zio_2.13	3.3.1		0d2d3d1fc4152075782a9e73b5b6be3e4c70cd77
com.softwaremill.sttp.client3	zio_2.13	3.3.11		281a9493eff4d37ac8768b39260cfb63d1a062b9
com.softwaremill.sttp.client3	zio_2.13	3.3.12		d568ae466cf21f55fcdc1f4bc0e6198e96041ebe
com.softwaremill.sttp.client3	zio_2.13	3.3.13		e58bfe6893ca470deda0d331aedbc87db46c20d8
com.softwaremill.sttp.client3	zio_2.13	3.3.14		ca48aad4a49b42a2834197a33c7c2b3ebbd67e06
com.softwaremill.sttp.client3	zio_2.13	3.3.15		1125e24dc8e09bd48238907a685c4df26f83161e
com.softwaremill.sttp.client3	zio_2.13	3.3.16		403cc349152e18c17456a888844d6c700837515b
com.softwaremill.sttp.client3	zio_2.13	3.3.17		2a42e2c6e82a028875579a133b712a3490395cd4
com.softwaremill.sttp.client3	zio_2.13	3.3.18		c8148e33c9d27fa332052fe99a6a2631bc531486
com.softwaremill.sttp.client3	zio_2.13	3.3.2		ea73176725bb9e2b8b52891bf31ed0c992faacb5
com.softwaremill.sttp.client3	zio_2.13	3.3.3		a6fd041b251e01d669c9f0ffb5e64ba141701557
com.softwaremill.sttp.client3	zio_2.13	3.3.4		2b1f01e9adc54b995d6bdfead53392f070b5038d
com.softwaremill.sttp.client3	zio_2.13	3.3.5		28a9a00e5ed10133a6637a1ec5ab3b358f8ac00b
com.softwaremill.sttp.client3	zio_2.13	3.3.6		18d4d8b69d63b2ee34cb6876fa16e00b3d4cfb46
com.softwaremill.sttp.client3	zio_2.13	3.3.7		f0212142ac8c7b4f7cbe195018f8fefcc21e09fc
com.softwaremill.sttp.client3	zio_2.13	3.3.9		857c95f4660d42a30b58d6bf1d80a67983990482
com.softwaremill.sttp.client3	zio_2.13	3.4.0		13b4141e474921a99448cf8ca9296a16c75f10a9
com.softwaremill.sttp.client3	zio_2.13	3.4.1		dba0269a3c22deaa2eb4f1f31857eed7ea29c0c4
com.softwaremill.sttp.client3	zio_2.13	3.4.2		19c2d9ce163474af93179d07fa5e8a8322510dbb
com.softwaremill.sttp.client3	zio_2.13	3.5.0		39d7f4d3070d23f36231643ec8bf2ff851f97f9a
com.softwaremill.sttp.client3	zio_2.13	3.5.1		2416efe9b0eca5e848838257fe303d5ffb179611
com.softwaremill.sttp.client3	zio_2.13	3.5.2		402246447f5119d5ee3f2fc54825618a129372f8
com.softwaremill.sttp.client3	zio_2.13	3.6.0		06372624f11b4cf718aaf2298b45b94619e43aba
com.softwaremill.sttp.client3	zio_2.13	3.6.1		a66cc94158d5bfa23477ccb5bf7c7577447bb6a4
com.softwaremill.sttp.client3	zio_2.13	3.6.2		536268ead8c273a830c66bfed5f9b6d45d702ac2
com.softwaremill.sttp.client3	zio_2.13	3.7.0		8c924289b789ccaefc7cd57e8df8c0057e7dc391
com.softwaremill.sttp.client3	zio_2.13	3.7.1		069d98182b6baf7285d8fcb2be4f63dd52902bb1
com.softwaremill.sttp.client3	zio_2.13	3.7.2		9f0ef06af267e1590ecf08af04581dd63533964e
com.softwaremill.sttp.client3	zio_2.13	3.7.4		4aee72610d8b954c4c2da4800a0f71d459b3b2ac
com.softwaremill.sttp.client3	zio_2.13	3.7.5		c94e472dbdeb1fda7ed2a201965345e411ea54a5
com.softwaremill.sttp.client3	zio_2.13	3.7.6		93e936e0c704ff334736ff510a339d7a61fe0e34
