black.door	jose-2.13.0_2.13	0.3.0-M1		96d7ec582e952522f19c902d665f3ac2df87c26f
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-beta2		cc64041854610ecb0f1fc702696863a91949b1f3
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-beta3		99da1a6f51317b0b08d456e2e3c674de77a071e6
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-beta4		72d95f7d39b9377005e5e94e66b712e67ca68306
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-beta5		63770279140b03817a1eddc8df0ba26217787c34
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-beta6		45d203560d9c5c00f5cb999d147854dc23adeac3
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-beta7		5647b88929dde4f1f708611b1f1a49b7fcb9f8dc
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-beta8		89ba53f12f6393d247f4e1a563283f0878d15a62
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-beta9		88490d26064fd5b5b79f1b1cba3ef64df1aa049e
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-rc1		6a1dff70951f5ea8d6ae1e0a5e2ef5bf03df2bb2
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-rc2		abc1193097b9ab509a7b5df9320790b75dddb074
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-rc3		fd835e865bb2867828ec6cfe5db49672c3b30453
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-rc4		151e481d0467a9f395a8d31b27dc46b8fea0dff5
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-rc5		33e7b1452b310db9d2c9e3355a82820585c71d3e
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-rc6		c1d4c5d2b6e7b784f43a6838e5fdd3e0073736da
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3-rc7		c16679ff3d56a183a77ca789171e8a1330f9be1b
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.1		53402a794cc8758b97da695b9cfc8f9d9e04d621
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.10		f13155944d57d1b9a0470d8f5926ac5bdff8b4b7
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.11		49b1b7bb03011d8e84c7e2fb7174d29eeaabd423
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.12		05f9954c62b4b2eca1af337c7ce7201c70a799d2
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.13		9926db763fda30cf6b6ccd57efbf0e61ca74c58e
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.14		48a7c631341b172446f8943aa4817ecceb073f95
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.15		8aa0ce1e4896938217d200fa6ecf4e6cf8ea04da
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.15-gfa		afe503e70f9c402ba711d4314e202e5425035f40
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.16		1c9386f559f7876136d819ba730bc5514ba6c77a
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.17		4226d0b1fef2352f939569522aa01add1b51c3c4
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.18		8e13bf8678fcf47e6bfa171ebdac318ed964daec
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.19		2a4ddec370faa79ec0167be605958c68cb239644
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.2		26086a897e7a81caf4ca805753a0dc94326a584b
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.20		4471f9ad5e5c1633d1aa4d62a0692742dc1e0905
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.21		87b8d6a67388406ec24571d8efa091fe45b954e5
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.22		f9b13e9df723ef2b4cb685f06c3e354c35d29ec2
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.23		a78d9e8114890da2e7ce2faa22111725e422085e
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.24		575ab3946dc7384416d14ccc55297ee78f2a1de0
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.25		e4aa8f3465dab43c76f79338b92c9417f347563b
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.26		93f336df0e2279016bee0a68545b1e5443cafe9d
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.27		695e488ec328297e6267190bf5b0df1b8eda53ef
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.28		ff59c45f0330874d59f80b467ebdb5a4c602e201
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.29		1cbb79c50acfd878f58844257b3f031acb0549a2
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.3		750225e86b48609c497906e37d7f6ff4b94fe41e
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.30		6ded8b32e38d169c60f16e264422a52e75a0edb2
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.31		bc54b80688c1a4046bf255fa71e66383c4d00825
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.32		03a54232c3952848979aaf32b584b2e082485e5e
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.33		ab9acb158f5945b8cded4b7496a20fdd22adfc55
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.34		cdf904d0da477c263902cc7806c475bff79c1adc
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.35		061b6d2c0315001e4b9aa7680db34f1d14f93776
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.4		06b6534ab0a6d6c4074be219ab8b246a44630490
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.5		2b64655526b78e1115d6bfb4e4000bd7cd815ef7
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.6		7723357801f732faab9f1b3ecd090ffb1011ea51
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.7		166f1e92d5773551f2b0665f5a63980f1edf3590
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.8		e346fea1ac83ce459257466de2d3349398a49a36
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.8-beta1		b4cc778da511ec497276d80ee202f8327304f38c
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.8-beta2		6ea92eee4a05547c31e8e79fa8abf7da725f64d1
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.3.9		cd95b48646487fcc5a66d5e569fa21aaadb7ca19
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0		e05ddefa26773d4e6365cde3b535cdfe5a386722
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta1		f72da0d48a0c2b9990f529acd922f891232ddf82
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta10		b8c07b00676d325a8f583967dd8fcc6e52cee695
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta11		83bee31b1c700c3758441b0ff9453072ef0b53e8
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta12		93322f1a4a34ae352115e9c33703176e70bfa53a
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta13		8d0268cffb5545c8fd3e46cfd1c4f7240fbe1627
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta2		df04ec7acea4251bd59d7e5d16f6a4a9fe267114
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta3		da4207413508569f5d2a8aba19da17fc68541593
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta4		be8e095d7b3e20f0b507ccc08c2ae880276ed01d
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta6		cf21958f86e99be303cbccbfcf9d6aa54c201317
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta8		10ce7171a5f47c4907a4190a2584b38da9ab54f4
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.0-beta9		0fb23561d9846f471ab9e9f67268b35728b81a4b
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.1		da0b3c3370b3a07fcb57cc0a388f2b6f116de8b7
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.2		6b41714f5ad637b037b43741458ca230c500c32a
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.3		614d5647b48eaa1feb090c63c1b6386852a1c26d
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.3.1		56f53bad734a639ca07c4e8a72a26bc512a38aee
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	2.4.4		336bd9d0d5698079879a4bbc102e9e1d5e9e72ee
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	3.0.0		7365d4d17ef5d038edbc13f765b07168923a7be2
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	3.0.0-M1		f6c8834267f8e4a6f0a4b1e4acb318850801be55
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	3.0.1		8f161ee1a309aa2b6ba12463e51d3ac2d97e7f81
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	4.0.0		71b42b9bb1ad8b0492de72c51710d7898aa9efc0
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	4.0.1		73cab8a5a749374b5c1fd464d217543df1d2e3f0
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	4.0.2		8f2a669a2647c0d2442db15a60a24a77fe1d2dc2
org.glassfish.grizzly.samples	grizzly-http-jaxws-samples	4.1.0-M1		6b90900c96876c947e0bca6ccc904e15047f1a0d
org.jboss.errai.archetypes	cordova-quickstart	2.4.0.Beta1		1a4e96e4dc17b64fbc75749f54e92158732d74e7
org.kie	kie-pmml-benchmarks-regression	7.40.0.20200703		d521f2ac51665db163eb47ff644ce2034e9a94b7
org.kie	kie-pmml-benchmarks-regression	7.40.0.Final		1954c6f693791646db58d451660fa3ffeedfb549
org.kie	kie-pmml-benchmarks-regression	7.41.0.Final		fd314baf690c264214b88a892a5b26b4ea9c47e6
org.kie	kie-pmml-benchmarks-regression	7.41.0.t20200723		c244f15ed50798a7a0a7da6d7c72bd90353b5635
org.kie	kie-pmml-benchmarks-regression	7.42.0.Final		25fa69bfe82233198235928f4b72e33cffab6416
org.kie	kie-pmml-benchmarks-regression	7.43.0.Final		8f629fb14402a421356881dca5b19bede5fae439
org.kie	kie-pmml-benchmarks-regression	7.43.0.t20200824		1c0ec63273f570661f214d7965a15566c6f7be65
org.kie	kie-pmml-benchmarks-regression	7.43.1.Final		6b1506ccc8ec9ec598b0b683087719164089d99c
org.kie	kie-pmml-benchmarks-regression	7.44.0.Final		be245c6cf4e77ca2dbea813794eed1bb65b6d37c
org.kie	kie-pmml-benchmarks-regression	7.45.0.Final		b57f578132e8be5c0eccb7d063ff18da88246fa4
org.kie	kie-pmml-benchmarks-regression	7.45.0.t20201009		1571fb3cde325c16c76dc6f712544d9ff7f6e693
org.kie	kie-pmml-benchmarks-regression	7.45.0.t20201014		957ea7520cb333f64c339c9bd68d05c6930dfa56
org.kie	kie-pmml-benchmarks-regression	7.46.0.Beta1		34e349d9465ab0ebe100004fce7d3bb645cc7ffc
org.kie	kie-pmml-benchmarks-regression	7.46.0.Final		7cae37368a998d26fb25f0f997127d793e387b49
org.kie	kie-pmml-benchmarks-regression	7.46.0.t20201030		48a072a4281057b561b367c21626179d3b8bcbd2
org.kie	kie-pmml-benchmarks-regression	7.47.0.Final		4cfaf3456f2460d51cd9b78acb59b2550db045b6
org.kie	kie-pmml-benchmarks-regression	7.48.0.Final		e6f994023253cba71a9d1883e4e46053340bb4fe
org.kie	kie-pmml-benchmarks-regression	7.49.0.Final		4a96c19588bb64eaa16e30763e52fdc002ff69ea
org.kie	kie-pmml-benchmarks-regression	7.49.0.t20210118		f3526fb15315ed48dc304e3d2b2d3a17711846aa
org.kie	kie-pmml-benchmarks-regression	7.50.0.Final		83083805769b4ec499763010e022009b00bccffe
org.kie	kie-pmml-benchmarks-regression	7.50.0.t20210209		5f75f0ec72bfe5adc0ddefc39884541cf35de7ec
org.kie	kie-pmml-benchmarks-regression	7.51.0.Final		d52c289d79dd5ab99dd0187e14cf2ad72a0b532f
org.kie	kie-pmml-benchmarks-regression	7.51.0.t20210303		22f0ca3c4fbc4efa9923454f9e6d14830cd777b8
org.kie	kie-pmml-benchmarks-regression	7.52.0.Beta1		901522dd70f2dfce0f47375510f0fcefd17f5385
org.kie	kie-pmml-benchmarks-regression	7.52.0.Final		af8cd9d415065cf78f665a6f7662b238b38697f9
org.kie	kie-pmml-benchmarks-regression	7.52.0.t20210322		5b0de334d8dd94d2e3e2a3d4e3646483d3426cfc
org.kie	kie-pmml-benchmarks-regression	7.53.0.Final		1a2623282232ae2f4dbed0cf84397924e4fb598a
org.kie	kie-pmml-benchmarks-regression	7.53.1.Final		7a7de5bbc54110c48e0732429e213c65b49d58c2
org.kie	kie-pmml-benchmarks-regression	7.54.0.Beta1		bca0d425af37cfb08f53acdc848fd123f65af5f8
org.kie	kie-pmml-benchmarks-regression	7.54.0.Final		1b69f1649f21b5044bc22e51df48d07b3ba7290c
org.kie	kie-pmml-benchmarks-regression	7.55.0.Beta1		ce4d706cd3531f55bdd37e07dde950e93ecb9178
org.kie	kie-pmml-benchmarks-regression	7.55.0.Final		b43b1cd48679abb853af28d0973233cc24f2b67a
org.kie	kie-pmml-benchmarks-regression	7.56.0.Final		c42deb48ae7a31b46e66324cdd857b2bda38f99a
org.kie	kie-pmml-benchmarks-regression	7.57.0.Beta1		1f2c916681940c2ea3312554cfcacd2b8565ec8b
org.kie	kie-pmml-benchmarks-regression	7.57.0.Final		dc28646e9b75d1e12dd39790d53ebaa8756223b7
org.kie	kie-pmml-benchmarks-regression	7.58.0.Beta1		11d57559aee41c152b84450c38973fb99576836c
org.kie	kie-pmml-benchmarks-regression	7.58.0.Final		8ca1469771f13e0d5d63231dc8a41a140454efc1
org.kie	kie-pmml-benchmarks-regression	7.59.0.Beta1		b0d8e303ce43515ef36a51b08d7f191a1d160912
org.kie	kie-pmml-benchmarks-regression	7.59.0.Final		037d7957a41796c180e449aefa172cb40135456c
org.kie	kie-pmml-benchmarks-regression	7.60.0.Final		7b966a49d43dc4457bbb5f68fdaee6b37496ba00
org.kie	kie-pmml-benchmarks-regression	7.61.0.Final		19042bcb4f1989811a941bfac19687f150e54d40
org.kie	kie-pmml-benchmarks-regression	7.62.0.Final		48b0518690ae4aa163523966ec9fc063f45f4a52
org.kie	kie-pmml-benchmarks-regression	7.63.0.Final		f0feec82884360f28f2d45cd78d331cfab8ebd44
org.kie	kie-pmml-benchmarks-regression	7.63.0.t20211129		eca3c551db3392b5c957f1fda15423ab14caf303
org.kie	kie-pmml-benchmarks-regression	7.64.0.Final		ff070524bcc5cde5020b8ce31f222afd47f2ff35
org.kie	kie-pmml-benchmarks-regression	7.65.0.Final		b011f1ac36b3ab912180a89b7a73617442423122
org.kie	kie-pmml-benchmarks-regression	7.66.0.Final		6701f67358758fceaa331e15e8b186dd0fbbd192
org.kie	kie-pmml-benchmarks-regression	7.67.0.Final		b3c4b5093c77a456fe2412da4eca57287257269c
org.kie	kie-pmml-benchmarks-regression	7.68.0.Final		eb3e3d1d4343bda894d7cb2bfb88a50bcdd4fbf2
org.kie	kie-pmml-benchmarks-regression	7.69.0.Final		42666d3df7d183b15c1187ed1108245be8c5db3b
org.kie	kie-pmml-benchmarks-regression	7.70.0.Final		10e0e8a06ab3ca7c5edec61f14180d0c308fb6f6
org.kie	kie-pmml-benchmarks-regression	7.71.0.Final		1b06ae2e6316940c4afbbd71be990cd297371d8f
org.kie	kie-pmml-benchmarks-regression	7.72.0.Final		043d81c58ed8718acb9b085997c3f3be59b68170
org.kie	kie-pmml-benchmarks-regression	7.73.0.Final		5427c6cbcc33300d936f5a5e6094eb008639b9a6
org.kie	kie-pmml-benchmarks-regression	7.74.0.Final		43d973571a62eec49f0d1781a52581d743a771f8
org.kie	kie-pmml-benchmarks-regression	7.74.1.Final		b35bcd657c7efcfc5b0ad23ef8e41fe9076c712b
org.kie	kie-pmml-benchmarks-regression	8.13.0.Beta		94fd28d94039c8b073fd611c6cfe5702aa8e6c69
org.kie	kie-pmml-benchmarks-regression	8.14.0.Beta		09f1244aca02011b7d5be5a813a036c9ac748023
org.kie	kie-pmml-benchmarks-regression	8.14.1.Beta		a98fade23a6a80d1a5728d1f4edb42e11c385854
org.kie	kie-pmml-benchmarks-regression	8.15.0.Beta		09682a0d644d5b58b5b22edcd265781393f916c4
org.kie	kie-pmml-benchmarks-regression	8.16.0.Beta		a885ca81bc829346a4d26ac0a9b6885dbdb630f6
org.kie	kie-pmml-benchmarks-regression	8.16.1.Beta		e12ae61f2d4b66621707df0e9e206f42d0acf9ac
org.kie	kie-pmml-benchmarks-regression	8.17.0.Beta		e2ccbc44e50da3f0ab4fa73d057eda0da526b21a
org.kie	kie-pmml-benchmarks-regression	8.18.0.Beta		323516a2ce3f524d1a7fa784d9c952d7b5414e68
org.kie	kie-pmml-benchmarks-regression	8.19.0.Beta		15b4f1ae46925b7528d624918f3978e70c503429
org.kie	kie-pmml-benchmarks-regression	8.20.0.Beta		91c51685154c04fbb2cc11f5968582b3eeed2535
org.kie	kie-pmml-benchmarks-regression	8.21.0.Beta		ef08c45996daf613cb7939aa85bab57c3624c1ff
org.kie	kie-pmml-benchmarks-regression	8.22.0.Beta		639026bc673ad8f0bd0a6f9c24075eece4b6ebb6
org.kie	kie-pmml-benchmarks-regression	8.22.1.Beta		9530b80d27d7b1d07980dc3c4ea0dfeef6fffd1d
org.kie	kie-pmml-benchmarks-regression	8.23.0.Beta		8acfae39efbcb32af87bc86f54ef9e2373fbf7ac
org.kie	kie-pmml-benchmarks-regression	8.24.0.Beta		68582155341c312c393a167974fa6912bc0dbe1b
org.kie	kie-pmml-benchmarks-regression	8.24.1.Beta		bb810ecf9fa82ad1fcf6a494c1b35a1473713d00
org.kie	kie-pmml-benchmarks-regression	8.25.0.Beta		0f9592df214cd0a1a5b05755eb59cb87caddd023
org.kie	kie-pmml-benchmarks-regression	8.26.0.Beta		e9809cc83522e86424305b83d30821a952b00075
org.mvnpm	language-tags	1.0.5		e6412cc37909e96b58e133894f182f8b3d732c19
org.mvnpm	language-tags	1.0.9		7ba0483b8052c415e2206085e7990aa303f82b47
org.mvnpm	language-tags	2.0.1		f8a31f80bf6e7898dd8c18e87a9e4d2e1e16855c
org.netbeans.cluster	ide	RELEASE100		N/A
org.netbeans.cluster	ide	RELEASE110		N/A
org.netbeans.cluster	ide	RELEASE111		N/A
org.netbeans.cluster	ide	RELEASE112		N/A
org.netbeans.cluster	ide	RELEASE113		N/A
org.netbeans.cluster	ide	RELEASE120		N/A
org.netbeans.cluster	ide	RELEASE120-1		N/A
org.netbeans.cluster	ide	RELEASE120-u1		N/A
org.netbeans.cluster	ide	RELEASE121		N/A
org.netbeans.cluster	ide	RELEASE122		N/A
org.netbeans.cluster	ide	RELEASE123		N/A
org.netbeans.cluster	ide	RELEASE124		N/A
org.netbeans.cluster	ide	RELEASE125		N/A
org.netbeans.cluster	ide	RELEASE126		N/A
org.netbeans.cluster	ide	RELEASE130		N/A
org.netbeans.cluster	ide	RELEASE140		N/A
org.netbeans.cluster	ide	RELEASE150		N/A
org.netbeans.cluster	ide	RELEASE160		N/A
org.netbeans.cluster	ide	RELEASE170		N/A
org.netbeans.cluster	ide	RELEASE180		N/A
org.netbeans.cluster	ide	RELEASE190		N/A
org.netbeans.cluster	ide	RELEASE200		N/A
org.netbeans.cluster	ide	RELEASE210		N/A
org.netbeans.cluster	ide	RELEASE220		N/A
org.netbeans.cluster	ide	RELEASE230		N/A
org.netbeans.cluster	ide	RELEASE240		N/A
org.netbeans.cluster	ide	RELEASE250		N/A
org.netbeans.cluster	ide	RELEASE90		N/A
org.objectstyle.cayenne	cayenne-client-nodeps	1.2		77969c4de094a66acc9fe2e68c5d8aeaa013a44c
org.objectstyle.cayenne	cayenne-client-nodeps	1.2.1		ee608895b3cb6d559d9572ef42f169ef111d4245
org.objectstyle.cayenne	cayenne-client-nodeps	1.2.2		01d39025f686bfed9189b9a677b721467c8981e3
org.objectstyle.cayenne	cayenne-client-nodeps	1.2.3		e04a4fbe03486cc166c2fadb8fe7a187b2cd0455
org.objectstyle.cayenne	cayenne-client-nodeps	1.2.4		d8ca02049c4308f2a87c8c1296b550e8d0e46218
org.objectstyle.cayenne	cayenne-client-nodeps	1.2B1		f64af799347f0ea8f04219ab684c5d801def9cd9
org.objectstyle.cayenne	cayenne-client-nodeps	1.2B2		f9882aa16ccf897bf60a7d2cdce8b5ddfaaf0f32
org.objectstyle.cayenne	cayenne-client-nodeps	1.2B3		e0cd60075f1ab8446310e2fb06bf2f6278d5a1d4
org.objectstyle.cayenne	cayenne-client-nodeps	1.2RC2		5ff5d4e9bc1ac0ac0e006576384def61ca4d4e57
org.ow2.petals	petals-junit-cxfserver	1.2.0		61eb105e5b1b351387acf1165fb0e2ccef581aa0
org.saatsch.framework	saatsch.framework.base.simplescript-jface	0.1.7		20a881b8f35720de8d931c5f0c82ea41e94addf8
org.sakaiproject.oauth	oauth-dao-server-config	11.0		2bb0a25a6cd2c93ff5d8859ec88ed2bdce382543
org.sakaiproject.oauth	oauth-dao-server-config	11.1		98a66a6cbdd542ea4094d13c94547daef6f26c49
org.sakaiproject.oauth	oauth-dao-server-config	11.2		797c9062fe73fd236fedd6d62b06bfb3a5f9817c
org.sakaiproject.oauth	oauth-dao-server-config	11.3		79d583eafaf1670726495a01db759bd32e03be59
org.sakaiproject.oauth	oauth-dao-server-config	11.4		389612715605570530562a9855f02860c1bdf501
org.tango-controls.atk	beaninfo-maven-plugin	9.3.28		b15a2802e380cc6dba709d171690c0bfd29b3cff
org.tango-controls.atk	beaninfo-maven-plugin	9.3.31		0ab573ce89c6cc63e6121d2dfbfeae950e5d3333
org.tango-controls.atk	beaninfo-maven-plugin	9.4.10		d20da872ee8eb08d887f4299ebbc8f4852d5be73
org.tango-controls.atk	beaninfo-maven-plugin	9.4.11		9914fcdc6d3c322cd71c17e7e1e547e051b52e9b
org.tango-controls.atk	beaninfo-maven-plugin	9.4.12		2661f95599829c229e863739e628e2ef0beb4c5d
org.tango-controls.atk	beaninfo-maven-plugin	9.4.13		3c9cf81e3a762963ad10f4fdd188d2600ed9b332
org.tango-controls.atk	beaninfo-maven-plugin	9.4.4		4aba4407e6403bb1e0dfb7184206781d7f726816
org.tango-controls.atk	beaninfo-maven-plugin	9.4.5		544c7b4418bd58262b708a3a846289ab780ba0fc
org.tango-controls.atk	beaninfo-maven-plugin	9.4.7		d854acb3ef3260b523b7d3a119dc56fecbce8945
org.tango-controls.atk	beaninfo-maven-plugin	9.4.8		9c6fd52c1c5b598bcf29549b47d14c2bcae7644d
org.vesalainen.comm	javaxcomm	1.0.0		455217f21f12a071c90e1d69543aed34ddf84501
org.vesalainen.comm	javaxcomm	1.0.1		4e09a39f01c8b13bf9bdb5870b628414ebf62666
org.webjars.bower	github-com-anomal-RainbowVis-JS	1.0.1		8cad444024a0130ef4127717fc7c42cfef33ee33
org.webjars.npm	atomico__use-keyboard	1.1.0		fc94f0da8f3f948e89b8996765fa685a25649bd7
org.webjars.npm	cell-orientation	1.0.1		95fc5261b15b3a6c8eb642d5cc922e4d70950426
org.weixin4j.spring.boot	weixin4j-spring-boot	1.0.0		N/A
org.wicketstuff	tinymce-examples	1.4.10		N/A
org.wicketstuff	tinymce-examples	1.4.10.1		N/A
org.wicketstuff	tinymce-examples	1.4.10.2		N/A
org.wicketstuff	tinymce-examples	1.4.11		N/A
org.wicketstuff	tinymce-examples	1.4.12		N/A
org.wicketstuff	tinymce-examples	1.4.12.1		N/A
org.wicketstuff	tinymce-examples	1.4.13		N/A
org.wicketstuff	tinymce-examples	1.4.14		N/A
org.wicketstuff	tinymce-examples	1.4.15		N/A
org.wicketstuff	tinymce-examples	1.4.16		N/A
org.wicketstuff	tinymce-examples	1.4.16.1		N/A
org.wicketstuff	tinymce-examples	1.4.17		N/A
org.wicketstuff	tinymce-examples	1.4.17.1		N/A
org.wicketstuff	tinymce-examples	1.4.17.2		N/A
org.wicketstuff	tinymce-examples	1.4.17.3		N/A
org.wicketstuff	tinymce-examples	1.4.18		N/A
org.wicketstuff	tinymce-examples	1.4.19		N/A
org.wicketstuff	tinymce-examples	1.4.20		N/A
org.wicketstuff	tinymce-examples	1.4.20.1		N/A
org.wicketstuff	tinymce-examples	1.4.21		N/A
org.wicketstuff	tinymce-examples	1.4.7		N/A
org.wicketstuff	tinymce-examples	1.4.7.1		N/A
org.wicketstuff	tinymce-examples	1.4.8		N/A
org.wicketstuff	tinymce-examples	1.4.8.1		N/A
org.wicketstuff	tinymce-examples	1.4.9		N/A
org.wicketstuff	tinymce-examples	1.4.9.1		N/A
org.wicketstuff	tinymce-examples	1.4.9.2		N/A
org.wicketstuff	tinymce-examples	1.5.10		N/A
org.wicketstuff	tinymce-examples	1.5.13		N/A
org.wicketstuff	tinymce-examples	1.5.2		N/A
org.wicketstuff	tinymce-examples	1.5.3		N/A
org.wicketstuff	tinymce-examples	1.5.3.1		N/A
org.wicketstuff	tinymce-examples	1.5.4		N/A
org.wicketstuff	tinymce-examples	1.5.5		N/A
org.wicketstuff	tinymce-examples	1.5.7		N/A
org.wicketstuff	tinymce-examples	1.5.8		N/A
org.wicketstuff	tinymce-examples	1.5.8.1		N/A
org.wicketstuff	tinymce-examples	1.5.9		N/A
org.wicketstuff	tinymce-examples	1.5.9.1		N/A
org.wicketstuff	tinymce-examples	6.0.0		N/A
org.wicketstuff	tinymce-examples	6.0.0-beta1		N/A
org.wicketstuff	tinymce-examples	6.0.0-beta1.1		N/A
org.wicketstuff	tinymce-examples	6.0.0-beta3		N/A
org.wicketstuff	tinymce-examples	6.10.0		N/A
org.wicketstuff	tinymce-examples	6.11.0		N/A
org.wicketstuff	tinymce-examples	6.11.1		N/A
org.wicketstuff	tinymce-examples	6.12.0		N/A
org.wicketstuff	tinymce-examples	6.13.0		N/A
org.wicketstuff	tinymce-examples	6.14.0		N/A
org.wicketstuff	tinymce-examples	6.15.0		N/A
org.wicketstuff	tinymce-examples	6.16.0		N/A
org.wicketstuff	tinymce-examples	6.17.0		N/A
org.wicketstuff	tinymce-examples	6.18.0		N/A
org.wicketstuff	tinymce-examples	6.19.0		N/A
org.wicketstuff	tinymce-examples	6.2.0		N/A
org.wicketstuff	tinymce-examples	6.2.1		N/A
org.wicketstuff	tinymce-examples	6.20.0		N/A
org.wicketstuff	tinymce-examples	6.3.0		N/A
org.wicketstuff	tinymce-examples	6.4.0		N/A
org.wicketstuff	tinymce-examples	6.5.0		N/A
org.wicketstuff	tinymce-examples	6.7.0		N/A
org.wicketstuff	tinymce-examples	6.8.0		N/A
org.wicketstuff	tinymce-examples	6.9.0		N/A
ru.aslcraft	runtimeclassloader	1.0.0		857af0141e0e3232c74007e0e14d2e2ba1fadf01
ru.aslcraft	runtimeclassloader	1.0.1		2e311ab84e1cbc0acd50bf6706591b87e99fd514
space.iseki.executables	executables-pe-androidnativex86	0.0.16		N/A
space.iseki.executables	executables-pe-androidnativex86	0.0.17		N/A
space.iseki.executables	executables-pe-androidnativex86	0.0.18		N/A
wtf.metio.maven.boms	maven-boms-ant	2021.10.15		N/A
wtf.metio.maven.boms	maven-boms-ant	2021.10.29		N/A
