activemq	activemq-ws-xmltypes	dev-1		1b6b211eef360d8de1811019481c939112f1a959
com.github.fangjinuo.agileway	agileway-web	3.1.12		fc7a42a0193bc6831215a7073aa47119a40b20a9
com.github.fangjinuo.agileway	agileway-web	3.1.2		40e06edb2106db98e60f78245b40c5d113f9a111
com.github.fangjinuo.agileway	agileway-web	3.1.3		bd0a4868a7a6b2161fba111b64c359884a7ed66f
com.github.fangjinuo.agileway	agileway-web	3.1.4		f8cfc60aa74373ab820bb5deb122d7900ae01e92
com.github.fangjinuo.agileway	agileway-web	3.1.5		ae46dfb94bfff37ad3780ac016cda085f416f343
com.github.fangjinuo.agileway	agileway-web	3.1.6		d36d05fa924a7c779d24d1ba8a7a503614d590ae
com.github.fangjinuo.agileway	agileway-web	3.1.7		e09f837fd98475ad5430adaa41986990eafdbd52
com.github.fangjinuo.agileway	agileway-web	3.1.8		362e9afbd7c3a96b0fb16d91752bdf55b56f0fde
com.github.fangjinuo.agileway	agileway-web	3.1.9		125a5e17bf5b08809872f35ec06519cfcd90678a
com.github.pshirshov.izumi.r2	idealingua-format-circe_2.12	0.4.18		adaa26c3633a8dd47706a38da687bf5ee6f8bc63
com.guardanis	sigcap-androidx	3.0.0		N/A
com.hedera.hashgraph	app-service-schedule-impl	0.51.3		6efd9e804990bc647239c81051f2c0e4d1bd383c
com.hedera.hashgraph	app-service-schedule-impl	0.51.4		2de21f6c7204ca216942bfe6ad0caeaedf67bdce
com.hedera.hashgraph	app-service-schedule-impl	0.51.5		6213bf1883cb555cc65c641341359e7caebcd4c9
com.hedera.hashgraph	app-service-schedule-impl	0.53.4		f71ef90ac9463e8e7eb405725ae37fbb4855b6e0
com.hedera.hashgraph	app-service-schedule-impl	0.53.5		26ce8eded9ea3eb78f3a4d1b4404b5763d641f99
com.hedera.hashgraph	app-service-schedule-impl	0.54.0		b9aad3b9c35509f9c983246aef45fbb0f727dbaf
com.hedera.hashgraph	app-service-schedule-impl	0.54.1		adfe37e13779021364fb1ea8eab00b7c8be88eb8
com.hedera.hashgraph	app-service-schedule-impl	0.54.2		3c3060c0c6fcc25da8675f033615884a7bb3f457
com.hedera.hashgraph	app-service-schedule-impl	0.55.0		dd97a139a698dc72fd514e2a114bc6b9494c72ea
com.hedera.hashgraph	app-service-schedule-impl	0.55.1		3a3c85e54f760765670695bcb23c0221da894c3a
com.hedera.hashgraph	app-service-schedule-impl	0.55.2		19d2de8a3313525f7103d3e9c019df4a1c038df0
com.hedera.hashgraph	app-service-schedule-impl	0.56.4		54e135deafa19d101fad86b01e357a15ecd6e59d
com.hedera.hashgraph	app-service-schedule-impl	0.56.5		123579c817abc80296f69def1462d120ccf03f01
com.hedera.hashgraph	app-service-schedule-impl	0.56.6		7a92425a3d2982a34af1c07ecdedc1232f78780f
com.hedera.hashgraph	app-service-schedule-impl	0.56.7		30f25094ef1d3579c61859e0f42914615e7a94ff
com.hedera.hashgraph	app-service-schedule-impl	0.57.0		6259434fae0c0089a64cbf92de60322eb62b8bf0
com.hedera.hashgraph	app-service-schedule-impl	0.57.1		1d86f963f3a990ffab13a08ca974dcfd098357fd
com.hedera.hashgraph	app-service-schedule-impl	0.57.2		d838dec7e2e458c42d2ca9aef894c5e61741a184
com.hedera.hashgraph	app-service-schedule-impl	0.57.3		023573fe01313c56a07c3658a6dae87c4cdc1c73
com.hedera.hashgraph	app-service-schedule-impl	0.57.4		fd955c1906873f4e29412cf9982e643184d881b0
com.hedera.hashgraph	app-service-schedule-impl	0.57.5		76c37043d301d72c0e79b5c3b142babcb333c022
com.hedera.hashgraph	app-service-schedule-impl	0.58.1		ec99057ba886cf3f8e59edc1b4f7523ca5df8668
com.hedera.hashgraph	app-service-schedule-impl	0.58.10		39d718e001f8ced31f3fc53b5452186422f43a17
com.hedera.hashgraph	app-service-schedule-impl	0.58.11		1a525b693f7209cfed8102ce102e925367588d26
com.hedera.hashgraph	app-service-schedule-impl	0.58.12		a67c08bcc9a6ac1225528937df9494189734d11d
com.hedera.hashgraph	app-service-schedule-impl	0.58.13		caff2e29bb31e6e8efca3659dfc477137d22c399
com.hedera.hashgraph	app-service-schedule-impl	0.58.2		4ede2d3ab1c839d20fa15740bffbe6d280a6be56
com.hedera.hashgraph	app-service-schedule-impl	0.58.3		8eb0c7a2a114d0221d22692826b18cab5f6dac1a
com.hedera.hashgraph	app-service-schedule-impl	0.58.4		515fc74fb59b1c04f8f76c1bdd02c5bf97570167
com.hedera.hashgraph	app-service-schedule-impl	0.58.8		cd6463db32902a5a4893288e30f226084c416c66
com.hedera.hashgraph	app-service-schedule-impl	0.58.9		670db02486c6a64c3ce8f5124820ac653665bc3e
com.hedera.hashgraph	app-service-schedule-impl	0.59.0		90f01a4a4a3308c053493a9372d6a9a1140f44a0
com.hedera.hashgraph	app-service-schedule-impl	0.59.1		f9a50cc51e2bfd915cb6b7c7e8b1400cf27c3dfb
com.hedera.hashgraph	app-service-schedule-impl	0.59.2		1b1491279a13b470899cbd757585d99f4ac998b8
com.hedera.hashgraph	app-service-schedule-impl	0.59.3		d6616b5f9d38e777be597de38e92505dcae78541
com.hedera.hashgraph	app-service-schedule-impl	0.59.4		47fba7ade707a73a7d4f6209d37300c26c5d0831
com.hedera.hashgraph	app-service-schedule-impl	0.59.5		714421786335102ef783a768b147f1987c1ca42f
com.hedera.hashgraph	app-service-schedule-impl	0.60.0		13dee364719984323ff13160ed95664d2ecbb18b
com.hedera.hashgraph	app-service-schedule-impl	0.60.1		80bc8749d754e740fd48b55c3f794f22d1a69066
com.hedera.hashgraph	app-service-schedule-impl	0.60.2		a59e547b4990e000657b9c230ed3d5f59f9edea4
com.hedera.hashgraph	app-service-schedule-impl	0.61.0		b85e5aacd3066f5f86509b231567b14bf9907019
com.hedera.hashgraph	app-service-schedule-impl	0.61.1		19c5592c410682c4b415b29063de790856149b8f
com.hedera.hashgraph	app-service-schedule-impl	0.61.2		00a7bdd1fd7ce2a56d6bb38bd2075b63dabb09e7
com.hedera.hashgraph	app-service-schedule-impl	0.61.3		45a974c67b752a7b284799cb868ac029beb1573a
com.hedera.hashgraph	app-service-schedule-impl	0.61.4		5a6e9555c8d23cf94b8f3dc76a47fc2495a8b090
com.hedera.hashgraph	app-service-schedule-impl	0.62.0		caba899a4e43f7aad57591b04afd8c39cb7ac5df
com.lifeonwalden	app-example-bean	1.0.5		e89bfe8c4197088e7831654c34a848a8e4196aa2
com.lifeonwalden	app-example-bean	1.0.6		95b52e782b0843a3a42617ac23adf6a712bae5de
com.lifeonwalden	app-example-bean	1.0.8		eddb04ef7146ba3716dc159bfd021992df75be7b
com.lifeonwalden	app-example-bean	1.0.9		6cfec4c5c9bdab5a4a75b94c5731d29bfbcc8cdd
com.lyncode	jtwig-functions	2.0.0		2e2c5193a1f30c70932112058862f252dc51dd1f
com.lyncode	jtwig-functions	2.0.1		b21ec8516d735328fb38bd0732fd8b868cccd381
com.lyncode	jtwig-functions	2.0.2		6278f65294500390299283664959387d2cc88096
com.lyncode	jtwig-functions	2.0.3		720d27f505f9bf8f67e93159fcda513f1ab9bb6c
com.lyncode	jtwig-functions	2.1.0		b152e85b5b36fa48856fc8eeecbe7229adaa174a
com.lyncode	jtwig-functions	2.1.1		c933c7980c1c35578c3062febe46ac106cc0054e
com.lyncode	jtwig-functions	2.1.2		3f3db80524da1909dc346a5c6a0c74fd408d09a1
com.lyncode	jtwig-functions	2.1.3		9d514f3c091edebc0dc33e09aec7473ca4ef5bd9
com.lyncode	jtwig-functions	2.1.4		a5a37e258351ab625c8b43915672624a4fd2288e
com.lyncode	jtwig-functions	2.1.5		825010be0539022731fba6dfe79ba53b65b26af1
com.lyncode	jtwig-functions	2.1.6		86587f73f6bd3446f7ea812590bd5d68aa0a6b9e
com.lyncode	jtwig-functions	2.1.7		8bbbbb1d78f904e9a2101d1552c787978c537c84
com.lyncode	jtwig-functions	3.0.0		53c8846cae407984b7ba33f59136f6fdae314714
com.lyncode	jtwig-functions	3.0.1		34bcabd124862a18db00ae2bb4dabcbcdf07efa4
com.lyncode	jtwig-functions	3.0.2		613a0f12bd81da5d7a41e8536779506e9e05f213
com.lyncode	jtwig-functions	3.1.0		deb32b79394a6551aeb24fdc46685c43af360374
com.lyncode	jtwig-functions	3.1.1		078d2881b958f8338719df840cfa252c74c9940f
com.michaelpollmeier	swiftsrc2cpg_3	2.0.365+25-98122e9b		9215bcae9dea7f3f0f77434c3cb83249e44d2636
com.michaelpollmeier	swiftsrc2cpg_3	2.0.365+26-3e49c273		2592c89f5b3bc74653265c8e8952310753914607
com.michaelpollmeier	swiftsrc2cpg_3	2.0.381+25-cf0f1be4		a6bb34289db37b521e39f2f290c7bd68aab22fbc
com.michaelpollmeier	swiftsrc2cpg_3	2.0.428+7-e0ebe60f		e4223f4d3f7e8fd708aceef274499378bc9b8c8f
com.michaelpollmeier	swiftsrc2cpg_3	2.0.431+5-e48d4785		abf90edff4c728c324faa619f987f0cc16e2fd92
com.michaelpollmeier	swiftsrc2cpg_3	2.0.440+7-e7df7a79		2ffecceb490d32d54d1070dfaa10b7fadb1df1dc
com.mounacheikhna	decorators	0.2		N/A
com.mounacheikhna	decorators	0.2.1		N/A
com.mounacheikhna	decorators	0.2.2		N/A
com.mounacheikhna	decorators	0.2.3		N/A
com.mounacheikhna	decorators	0.2.4		N/A
com.ocadotechnology	OcavaCore	10.10.14		bed2b1dca1b2613dcdea794b9b16896130ed1fde
com.ocadotechnology	OcavaCore	10.11.11		f0564de5e1d9cb481276cd4ad2da76dfe6048573
com.ocadotechnology	OcavaCore	10.13.16		128e98c16e5668a090a0fde0fda82d86c1801e0d
com.ocadotechnology	OcavaCore	10.13.39		5511142884212ce5af63a903a84938053d79edf2
com.ocadotechnology	OcavaCore	10.16.13		c8bb04d85fb2c803f195b85d7b64eec7005915c6
com.ocadotechnology	OcavaCore	10.17.5		d1ad795e4d8c19ea80e474a150e0e28da9633806
com.ocadotechnology	OcavaCore	10.20.5		f2c1d6260207d2c770b307ff9d1cc6c8ace62781
com.ocadotechnology	OcavaCore	10.21.10		b254db095955e5ce14aff047fc83f955227bba10
com.ocadotechnology	OcavaCore	10.22.5		4a8b1c25f0890d6b5165cbfc786cf3fa789f33a0
com.ocadotechnology	OcavaCore	10.24.4		71bd1b35c22512366b5073de1b495362669f5223
com.ocadotechnology	OcavaCore	10.4		f15340cc680bde11e918e010a1dea0f7316b1cd2
com.ocadotechnology	OcavaCore	10.8.17		26b11e6f497e190fc967662cfe1bbbdbc4c1c36a
com.ocadotechnology	OcavaCore	11.0.11.1		0757d440f1894915f2928218396c403ef5ef7621
com.ocadotechnology	OcavaCore	11.2.9		e4579204b7275cc4e71019fef8fae62575fe1689
com.ocadotechnology	OcavaCore	12.0.7		1341c8acf0fe5441fb02810271c9922181d4da65
com.ocadotechnology	OcavaCore	12.1.31		bccb76891d51ca9ce8f08929d7812a66c4a34c2b
com.ocadotechnology	OcavaCore	12.11.12		36edf0cf16126731d67afa97ea1c3df8dc459bfd
com.ocadotechnology	OcavaCore	12.8.2		11c010d7b7a9024a847f5a8123a72210d189c96d
com.ocadotechnology	OcavaCore	13.0.0		969957763db1ec655f8bccc7e9baef7ab4b74365
com.ocadotechnology	OcavaCore	13.0.114		034d3f687a4c1df2c72083551083b72c74383ac9
com.ocadotechnology	OcavaCore	13.0.17		d1b8bc192a3a9dd78f6565d473d53f85be9e3d37
com.ocadotechnology	OcavaCore	13.0.66		712bb91cbd297b1c7378331b5baa51b02f531c52
com.ocadotechnology	OcavaCore	13.1.28		0563300fe299a86be10c6980f547cc01638928db
com.ocadotechnology	OcavaCore	13.11.9		9f4b48228faa9d66b6df49ec75ab3d5ee4c41b48
com.ocadotechnology	OcavaCore	13.3.2		d134cd59d0ea960894bd8df6889450a50a9503a5
com.ocadotechnology	OcavaCore	13.3.67		0a8dfe50a05718da2e640ab671e18dcc87eb0c30
com.ocadotechnology	OcavaCore	13.5.36		c6fdf9fd2909e9702bff8b01e1059c5ac84228ed
com.ocadotechnology	OcavaCore	13.6.44		802236292576572322955e7a342c5781009e85ff
com.ocadotechnology	OcavaCore	13.7.109		beab0e361a467a46dba019b85c6286c8c6d472d8
com.ocadotechnology	OcavaCore	13.7.189		3d2f012b3c1ea39bd5fbb0957216a66d20a6e0b3
com.ocadotechnology	OcavaCore	13.7.21		c30bfdd3c74608d8a18bf6583d07e2497c2aee83
com.ocadotechnology	OcavaCore	13.9.6		3d304cdc72edac6dc9dd6c0afadda0a797aea5b6
com.ocadotechnology	OcavaCore	14.1.3		29a28507a3f3731dcf2bb59bcc3298e04e269722
com.ocadotechnology	OcavaCore	16.0.84		ba7ec0487eab2fc1d31be4507c1c016a1ec55cd8
com.ocadotechnology	OcavaCore	16.3.34		6d6d8480f10817071c64ed31fb12a52928f7daf3
com.ocadotechnology	OcavaCore	16.4.25		0194b9ff2b9c4c73f64484b8e5b0a1847498e296
com.ocadotechnology	OcavaCore	16.6.21		e45c947a9aa8fdfe96344c3ec5eb78a871fbf01e
com.snowplowanalytics	schema-ddl_2.10	0.4.0		dad8d880e582cb58723f3708d43a098bfa01ddba
com.snowplowanalytics	schema-ddl_2.10	0.4.0-M1		d1549de650feaa74614c833e48854d35433db1eb
com.snowplowanalytics	schema-ddl_2.10	0.4.0-M2		81b13e7faef98122cbe04bc8b897c1830f31c3ac
com.snowplowanalytics	schema-ddl_2.10	0.5.0		2b83058192753c939260e692e9bbe10024b7652a
com.snowplowanalytics	schema-ddl_2.10	0.5.0-M1		5d48e4ae3c1cff6e0f0dde2bc34931744ec6de77
com.sun.electric	electric-minarea-parallelbitmapscala	0.1		dd2d2ee49af1dc6c1ad8637e3a63025feb89b270
com.sun.electric	electric-minarea-parallelbitmapscala	0.1	jar-with-dependencies	343bbc413d0c3427ed898d56d5d9a0f9c6bf436d
com.turbomates	hoplite	0.1.4		f71b518f2c5bcb80b030ae2cb97c8fe79cb691de
com.turbomates	hoplite	0.1.5		9749e2690398f0bb9f149a88b5a6853e7a271ce1
com.turbomates	hoplite	0.1.7		b1db1f8cfe3657e21e65c14467df6dd9b17ead16
com.turbomates	hoplite	0.1.8		db19ea60e4518a460c6aa7a86b3d542e1f4f7594
com.turbomates	hoplite	0.2.0		5a2ef8b89db2da8664bd6d347e70dae119d43eeb
dev.getelements.elements	rt-server-git	3.0.49		a30f99e3b38fa58b2733e775cf99e410f52ee2bf
dev.getelements.elements	rt-server-git	3.0.52		0a6268812f35d3199794edb77fba8b66e74b07df
dev.getelements.elements	rt-server-git	3.0.54		b4f3d442c6a617b22d71be0f9978ea8fd7a56985
dev.getelements.elements	rt-server-git	3.1.4		f87502c2180246217fd0e6c3a0df4617c8469f67
dev.getelements.elements	rt-server-git	3.1.9		5cbbbedfc938f67e91013dd03f8da78dd9fac841
dev.opensavvy.prepared	compat-arrow-watchosarm32	1.5.0		N/A
dev.opensavvy.prepared	compat-arrow-watchosarm32	1.5.0	metadata	4901f7a81123e24651ee66d0414b4a3507f4558f
dev.opensavvy.prepared	compat-arrow-watchosarm32	1.5.0-rc.1		N/A
dev.opensavvy.prepared	compat-arrow-watchosarm32	1.5.0-rc.1	metadata	d68cdd41b6f3782074071595dafb28567bc5319d
dev.opensavvy.prepared	compat-arrow-watchosarm32	1.5.1		N/A
dev.opensavvy.prepared	compat-arrow-watchosarm32	1.5.1	metadata	899cc94fb928a4652a8fba2e4c21c8f456a8d6fb
dev.opensavvy.prepared	compat-arrow-watchosarm32	1.5.2		N/A
dev.opensavvy.prepared	compat-arrow-watchosarm32	1.5.2	metadata	29ee95dc59cb66fbe83615f8119388e993cf8405
dev.opensavvy.prepared	compat-arrow-watchosarm32	2.0.0		N/A
dev.opensavvy.prepared	compat-arrow-watchosarm32	2.0.0	metadata	705c60053a4a335b44d756b581bcaf9f33e4f94b
dev.opensavvy.prepared	compat-arrow-watchosarm32	2.0.0-alpha.1		N/A
dev.opensavvy.prepared	compat-arrow-watchosarm32	2.0.0-alpha.1	metadata	2b0a4b47ed409a0d5c5134a28f43e3202d0bc031
dev.opensavvy.prepared	compat-arrow-watchosarm32	2.0.0-alpha.2		N/A
dev.opensavvy.prepared	compat-arrow-watchosarm32	2.0.0-alpha.2	metadata	60dd876055fc6674a67d626726e2df4809ab75ce
dev.opensavvy.prepared	compat-arrow-watchosarm32	2.0.0-rc.1		N/A
dev.opensavvy.prepared	compat-arrow-watchosarm32	2.0.0-rc.1	metadata	2d23f656252ebcda5185b3d38c2c5b37b1d342fa
eu.agrosense.server	storage-tinkerpop	14.02-beta		98f3f99d3ba3e77961d523b087bba84e18946386
eu.agrosense.server	storage-tinkerpop	14.04-beta		88d10676070e2d3b915f10fcc22335a54cb21829
eu.agrosense.server	storage-tinkerpop	14.06-beta		ffcdd766fa6f69cb8ab3b67ca5db70b20ec2fefd
io.axoniq	axoniq-client	1.0		N/A
io.axoniq	axoniq-client	1.0-beta1		N/A
io.axoniq	axoniq-client	1.0-beta2		N/A
io.axoniq	axoniq-client	1.0-beta3		N/A
io.bfil	automapper_2.11	0.6.0		c09c838e908bb5b4d151d72566652f58a2f1e74c
io.bfil	automapper_2.11	0.6.1		e5436a39dafcb31cb69ff932d3e404e40c747b94
io.clarify.api	clarify-api-sdk	1.0.0		31bfa124d97124cb735f2e88b6ba0dcac1fbedab
io.deephaven	deephaven-csv-fast-double-parser	0.10.0		daa3a77e59c326468fb55918e0ef26665ccab898
io.deephaven	deephaven-csv-fast-double-parser	0.11.0		2decb268bc7dfab5c7c833b14771c5b9978154d1
io.deephaven	deephaven-csv-fast-double-parser	0.12.0		38939a4bfd54f7a63b74a7a27e980def4cb1307f
io.deephaven	deephaven-csv-fast-double-parser	0.13.0		63fd66c2d3b1ab529a5b2a0cadb96256d4380cb7
io.deephaven	deephaven-csv-fast-double-parser	0.14.0		370a18074de3449f823be40fdcf5c740a7bc5e5b
io.deephaven	deephaven-csv-fast-double-parser	0.15.0		57f05614d43a82618d03093792241d609a61b430
io.deephaven	deephaven-csv-fast-double-parser	0.2.0		2c4bb61b5ba98dc0dccb472f2f82fa5467dc6b03
io.deephaven	deephaven-csv-fast-double-parser	0.3.0		0cd49ae443053a9a2eab8d17833cdc9d291eb2f1
io.deephaven	deephaven-csv-fast-double-parser	0.4.0		00b654c00a675e35a3e01e664e959c03b7b7d58b
io.deephaven	deephaven-csv-fast-double-parser	0.5.0		b2917fe8f4c90f9284a126dcbe1ce124649e902e
io.deephaven	deephaven-csv-fast-double-parser	0.6.0		6d5c30908b6d0ba0a05a1441bb339af697b3f8a6
io.deephaven	deephaven-csv-fast-double-parser	0.7.0		8cd20ffcb175ee1767bc40d299e8277bf81976fd
io.deephaven	deephaven-csv-fast-double-parser	0.8.0		f631e8709de7e49ba3848ee84eab2d0533885a04
io.deephaven	deephaven-csv-fast-double-parser	0.9.0		b1303085c24726c857654267812e9b13ee14452d
io.github.amitkma	extensions-network-macosarm64	unspecified		N/A
io.github.amitkma	extensions-network-macosarm64	unspecified	metadata	7ec2d442d89951a332436f73954009fd001439ac
io.github.easycode8	easy-log-spring-boot-starter	1.0.0		b3f4f2c29ae5af7f49f57aed47eff08e2ae03067
io.github.easycode8	easy-log-spring-boot-starter	1.0.1		143c9662b352c063fa505816646143a5baae9c52
io.github.easycode8	easy-log-spring-boot-starter	1.0.10		687c38e0ce95e9bee9e6c6b7808a66bad85c455b
io.github.easycode8	easy-log-spring-boot-starter	1.0.11		415f2e84105b5a006ec9f1244ac31148813650cb
io.github.easycode8	easy-log-spring-boot-starter	1.0.12		f7e98ce4dbb374963917ca029c3ef3f40f18b424
io.github.easycode8	easy-log-spring-boot-starter	1.0.13		b02828cd56223438b6b5d961d3cd0fc117109009
io.github.easycode8	easy-log-spring-boot-starter	1.0.2		cd562eb12ab2cca176248b11938cd392b6ccd08d
io.github.easycode8	easy-log-spring-boot-starter	1.0.3		59f401eac6c93b2174df8be4a03ac62eb9f59086
io.github.easycode8	easy-log-spring-boot-starter	1.0.4		826e6db4678640368518a114ac55724f4d806e84
io.github.easycode8	easy-log-spring-boot-starter	1.0.5		de991429edb371f83f1239713bcf165972982512
io.github.easycode8	easy-log-spring-boot-starter	1.0.6		659197803e8f83a579617eab0c358ca7e213d6b9
io.github.easycode8	easy-log-spring-boot-starter	1.0.7		43eb4c16b7783dc840c3ac9ad46ba1de3a87ea06
io.github.easycode8	easy-log-spring-boot-starter	1.0.8		b1ec27976729670ba8fbb489709750bcb7f7f2ba
io.github.easycode8	easy-log-spring-boot-starter	1.0.9		a18d95f996f18bb886fcd6e2ed7a3b28365f4cbf
io.github.sivalabs.maven.archetypes	spring-boot-java-rest-api-archetype	0.0.1		c48e81a0b0c01be0706568bca8c3a68476eef104
io.github.sivalabs.maven.archetypes	spring-boot-java-rest-api-archetype	0.0.2		556fac13f5cec562c872c98e1146ab2975fc08f7
io.github.youmi-obg	offerswall	1.0.0		N/A
io.github.youmi-obg	offerswall	1.1.0		N/A
io.github.youmi-obg	offerswall	1.2.0		N/A
io.github.youmi-obg	offerswall	1.3.0		N/A
io.github.youmi-obg	offerswall	1.3.1		N/A
io.github.youmi-obg	offerswall	1.3.2		N/A
io.github.youmi-obg	offerswall	1.4.0		N/A
io.github.youmi-obg	offerswall	1.4.1		N/A
io.github.youmi-obg	offerswall	1.4.3		N/A
io.github.youmi-obg	offerswall	1.4.4		N/A
io.github.youmi-obg	offerswall	1.5.0		N/A
io.github.youmi-obg	offerswall	1.5.1		N/A
io.github.youmi-obg	offerswall	1.5.2		N/A
io.github.youmi-obg	offerswall	1.6.0		N/A
io.github.youmi-obg	offerswall	1.7.0		N/A
io.github.youmi-obg	offerswall	1.8.0		N/A
io.github.youmi-obg	offerswall	1.9.0		N/A
io.github.youmi-obg	offerswall	2.0.0		N/A
io.github.youmi-obg	offerswall	2.2.0		N/A
io.github.youmi-obg	offerswall	2.3.0		N/A
io.github.youmi-obg	offerswall	2.3.1		N/A
io.github.youmi-obg	offerswall	2.4.0		N/A
io.github.youmi-obg	offerswall	2.4.1		N/A
io.github.youmi-obg	offerswall	2.5.0		N/A
io.github.youmi-obg	offerswall	2.5.1		N/A
io.github.youmi-obg	offerswall	2.6.0		N/A
io.github.youmi-obg	offerswall	2.7.0		N/A
io.github.youmi-obg	offerswall	2.7.1		N/A
io.github.youmi-obg	offerswall	2.7.2		N/A
io.github.youmi-obg	offerswall	2.7.3		N/A
io.github.youmi-obg	offerswall	2.7.4		N/A
io.github.youmi-obg	offerswall	2.7.5		N/A
io.gridgo	gridgo-community-beans	0.6.1		N/A
io.gridgo	gridgo-community-beans	0.7.0		N/A
io.gridgo	gridgo-community-beans	0.8.0		N/A
io.gridgo	gridgo-community-beans	0.8.1		N/A
io.javaoperatorsdk	operator-framework-samples-quarkus	1.7.0		b7f23854e49d07d3b0d265cae370da7d89c5cde7
io.javaoperatorsdk	operator-framework-samples-quarkus	1.7.1		72edccc63182ba71ec9e5c25f82ff1afd137de84
io.javaoperatorsdk	operator-framework-samples-quarkus	1.7.2		bc37d6dc732f110127a8c237d3a9bbec48b57637
io.javaoperatorsdk	operator-framework-samples-quarkus	1.7.3		dff1f035e46dc7b2b49f47bb75f3713825c42438
io.javaoperatorsdk	operator-framework-samples-quarkus	1.7.4		712e3b69674eb2fe278c717795c273833d57faf7
io.javaoperatorsdk	operator-framework-samples-quarkus	1.7.5		65a779541882084dee65ec6247c5c7afc56b754d
io.javaoperatorsdk	operator-framework-samples-quarkus	1.8.0		729b27a0fc051ccc293157abdf4365639cb4e954
io.javaoperatorsdk	operator-framework-samples-quarkus	1.8.1		dfc35ebb89b1692a3873e3bde1d155c9b5987248
io.javaoperatorsdk	operator-framework-samples-quarkus	1.8.2		bf30a8045cd2722896c4ccadc3763d179d9d15f8
io.koalaql	kapshot-runtime	0.0.2		4befd645468b81ee1a8e6378fc188482e5daa450
io.koalaql	kapshot-runtime	0.0.3		17f902fd38311d746a102ed4eaae8ed2fe6e16b0
io.koalaql	kapshot-runtime	0.1.0		bad2324a4e7429a10839d30dbcef09d218586fb6
io.koalaql	kapshot-runtime	0.1.1		3d00ba17494e875ea369a606910064e22e69ba22
io.koalaql	kapshot-runtime	0.1.2		a0ec430b5862b493c14af2687203d1bf6f2f9995
io.koalaql	kapshot-runtime	0.2.0		ffe300b232c2615927886191d5353d6a6d28fc33
io.rsocket.broker	rsocket-broker-http-bridge	0.3.0		80fe13992c06401bca0ddbe15ac9cc52f5e44f1b
io.staminaframework.addons	stamina-repo	0.1.0		N/A
love.forte.simbot.extension	simbot-extension-continuous-session	4.0.0		bb132be63cb132cb80b1ca2f4bb612ff39f23ae2
love.forte.simbot.extension	simbot-extension-continuous-session	4.0.0-RC1		d4d1c5bfa4d1d0be53b5ef7ce623b19b3d7a1f9b
love.forte.simbot.extension	simbot-extension-continuous-session	4.0.0-RC2		d4d1c5bfa4d1d0be53b5ef7ce623b19b3d7a1f9b
love.forte.simbot.extension	simbot-extension-continuous-session	4.0.0-RC3		bb132be63cb132cb80b1ca2f4bb612ff39f23ae2
love.forte.simbot.extension	simbot-extension-continuous-session	4.0.0-beta1		92e6522de1ed801eeb6d0f77a1b2e64c27acdabd
love.forte.simbot.extension	simbot-extension-continuous-session	4.0.0-beta2		dd318090ff7b864f32c5f46a02950d3b6f505d6b
love.forte.simbot.extension	simbot-extension-continuous-session	4.0.0-beta3		dd318090ff7b864f32c5f46a02950d3b6f505d6b
love.forte.simbot.extension	simbot-extension-continuous-session	4.0.1		bb132be63cb132cb80b1ca2f4bb612ff39f23ae2
love.forte.simbot.extension	simbot-extension-continuous-session	4.1.0		bb132be63cb132cb80b1ca2f4bb612ff39f23ae2
love.forte.simbot.extension	simbot-extension-continuous-session	4.10.0		203ac8ae75f6beeaa7e9250912e97176e3703e5f
love.forte.simbot.extension	simbot-extension-continuous-session	4.11.0		203ac8ae75f6beeaa7e9250912e97176e3703e5f
love.forte.simbot.extension	simbot-extension-continuous-session	4.11.1		203ac8ae75f6beeaa7e9250912e97176e3703e5f
love.forte.simbot.extension	simbot-extension-continuous-session	4.12.0		d0bb001e7a9df24870b196df585245aa9b08f658
love.forte.simbot.extension	simbot-extension-continuous-session	4.2.0		bb132be63cb132cb80b1ca2f4bb612ff39f23ae2
love.forte.simbot.extension	simbot-extension-continuous-session	4.3.0		bb132be63cb132cb80b1ca2f4bb612ff39f23ae2
love.forte.simbot.extension	simbot-extension-continuous-session	4.3.1		bb132be63cb132cb80b1ca2f4bb612ff39f23ae2
love.forte.simbot.extension	simbot-extension-continuous-session	4.4.0		bb132be63cb132cb80b1ca2f4bb612ff39f23ae2
love.forte.simbot.extension	simbot-extension-continuous-session	4.5.0		bb132be63cb132cb80b1ca2f4bb612ff39f23ae2
love.forte.simbot.extension	simbot-extension-continuous-session	4.6.0		14f0076e1e4af64653718a38244af2125e34a29a
love.forte.simbot.extension	simbot-extension-continuous-session	4.6.1		358eaed67000cc424be89139a7f6aef7a5485227
love.forte.simbot.extension	simbot-extension-continuous-session	4.7.0		358eaed67000cc424be89139a7f6aef7a5485227
love.forte.simbot.extension	simbot-extension-continuous-session	4.7.0-beta1		358eaed67000cc424be89139a7f6aef7a5485227
love.forte.simbot.extension	simbot-extension-continuous-session	4.8.0		358eaed67000cc424be89139a7f6aef7a5485227
love.forte.simbot.extension	simbot-extension-continuous-session	4.9.0		203ac8ae75f6beeaa7e9250912e97176e3703e5f
net.mdatools	modelant.conversion	3.3.0		N/A
nz.ac.auckland.scriptella.driver	scriptella-http	1.1		ca7bc8acbe1781da0d194b555c30ecc187e4d410
nz.ac.auckland.scriptella.driver	scriptella-http	1.2		29aa5a9572ea4ab730d544a2cae6f20277236fba
org.aksw.commons	aksw-commons-objectstore	0.9.2		a3e15a2e258b498917f65d20c690a0ff9d0248f1
