be.vlaanderen.informatievlaanderen.ldes.ldi.nifi	sparql-interactions-processor	2.12.0		N/A
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.88		75e83994c85cd2c8d09b6c8ef73b076682f007af
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.89		badeb6032e92e6bffd21f48386cd386bc231626b
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.90		659786b4ac39c075644d820b3950eadf39274824
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.91		af206fb0ec840b2a656ea883fd4e9997e5aea2ad
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.92		462ca84f12160dad8cbf64264c603e13cf9efcdb
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.93		668a4886d1b5ac95dca5c92f562cb45894a7b1cf
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.94		552fdaab1ef3de95b1ac44120c9ee8ff3d7f7df4
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.95		eac011c523fdf0b70f091e31df78bb64ed791934
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.96		9b0d14f28957239dfe9529a37d02a793e0d14224
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.97		a179c8e7b647161a78bc9ec2eeae603d349b67c3
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.98		3e358aea358eab72650405500d1067e13be01025
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.6.99		6cfa5b6c9581c4b10dfa892323a56295e111a1e0
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.100		456aeb87b62a4dbeac109ec1f3cc9d3b3266eb8a
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.101		ee5981d6e85ca43d071cda4d3a6f8d149ecad6a4
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.102		f8075f9d13ee8b7e2efe35ff3776aa29c03b8541
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.103		45d121262cf8f67c6fe825ebe727f48a66a71a95
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.104		87c602f90dd2fbba7f88c57ba886c272d56b024f
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.105		71d319dd3e0c2a7b9be7555f77afef3ad4792390
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.106		60c87a281334c5f631db268430808a5454f9f8f3
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.107		2cd1d800a2dbc54eaa7cd337b2c7373dd8be9bac
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.108		ca01718d08e3a5b98d70a38ff33ad4b65fa736df
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.109		1312de9615e478dafcf71f7e9c67dbdf48ecb2a5
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.110		2c012d66274846e1ccec607e75c23a773cf54eaa
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.111		e32887a07ccbdadec249f6171d2c8dd69ab849bd
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.112		7c95a9fc4e9252726e25e1ca5be7b087f4365a8d
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.113		f691aa730c1e9727ad7811d3eddf8386ced449cf
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.114		203db1238aeaf78fd1a20fe6ea9c09eaeb064b35
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.115		c0c69a6f7a1a2f19aa8fbc05f9aeea2191872522
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.116		1b68eee4831ad22502f31e0fb651feab30ba1ee1
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.117		4cedc17fd2c79dfa81bf9e9fe57bfb5d4b6122ca
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.118		696c75050d4db5545bef56dbc86012116ed6c99e
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.119		2d0d1c53ae200b82d4ab9c8d679140ab4cad54b0
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.120		a37ad7dfe7b3f5f3fda779034ec90ff7b9d76f17
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.121		98131cc0a941ac5bc3752584c7d064a8f177cbb7
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.122		28ef96b268302809339214c6794066bb676ce05e
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.137		dbe86a226b9aa29872673fc9dc42abe07b7c2eb4
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.138		32e4977d5c000a5232adf0baf0cc173843374027
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.139		37ac76ffecbf01f809d6f82809c6638c70d46db5
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.140		2618e588a7d166475c509c7083f73e12f3c91053
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.141		4094336de97a44d775e540bddb7355a6c2cad185
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.142		8ffdc78166d29ec63b82069ca86bd4ebd2b7202e
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.143		5db488336e24b91d0d858be609d2ece64ef967c8
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.144		9cdd8b50ba88b7fafc6cf9b76800e662bd274dfb
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.145		187bd09bf0ac6ca0132cedb2f8f133a1da93eb6d
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.146		e4c341d555e5c328a1e56055887dffa2144925b5
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.147		427d20403425045aee228cd5d8119bb76c856c8e
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.148		3942290b1098e99868d0e6b325653675af49f7b9
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.159		4f1bb5e6958bb9e29b0e58fe6e76239ac5184d87
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.16		372ff80f6ef3f91a60e01ca02ae4277c0a1b7feb
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.160		e3e911d79ecf0a145cb1ce243a5cca3535f6e638
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.161		e882c6b67efd4e41400a1fbc7e738e7b37db4706
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.162		0941d8b06c367e288b4ff875ad39a08beffbacc4
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.163		74a81f6651790a43780a7f66980cf9bc9fd2ec67
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.164		25d0f9779c60f3ffbd735161792a2bb4ce7e492a
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.165		93dc9e37b875dadfa22e621a51b1688aedac77b5
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.166		1a1589136ecbddf4904ecbbaa58829089a1d54a8
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.167		e708497069beddea8dffbc91d581346d8f8cd82a
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.168		1a1c417e4231bccaf3e27f609fef95e084de1d82
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.17		ca7155c9ce5056fcbfc11bda71a5747a9246e7a0
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.170		01ff40e6cf5aab4866742325d676b23bfc636818
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.171		d4399386eadf16ba6e9ee6cb789c84fa5bb07c0b
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.172		18db4eabb81605e5c7eadeaf9f826eb018e38ffe
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.173		a4c177fc9571ad04312ae0bf289817ebc3126af0
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.174		fe397679e9b58c11e05ffaa54fdadfe58727b6e3
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.175		3ff278d3ce0bf5c4054be984b604fede667fc48f
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.176		7c8ec02ff384e39cd4a818b089cf5a794886a7fd
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.177		3ccaa0b1866db7314a8a9d9f4e2d37b915c55602
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.18		f55d01249ed882dfd3c3c93f08e98a83d1aa9df5
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.19		c43be492d3870e8c97ceb97355ebc23360add54a
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.190		08e65519159db6e48464797235f13002cda46970
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.191		191202b510b1c5e7c9fa905b76aeb4d9a49ba042
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.20		0684a463978c27952b1a26827561e12c3ceba0bb
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.200		085c01a470df050b0e42c5c1aa59bf0f47d72ab2
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.205		f1a27f907dcafe00b1caef6a182c509a032acca7
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.206		60d0f493bb0987decbc0d81888c2107dc3f5db5a
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.207		db2c9e04b0437f02b2e2cf526bf762041b192dcd
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.208		5d25698db4c78db1fe1adb68367bb93549528500
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.209		cfe34f75472d5b45cab84cc91629006a4cb26693
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.21		0a4ae2bb57303e7270babc036930171c0313e8e2
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.214		1d7cc5b554c4d3a85d7b6b918b9205116ff78379
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.215		e3b54b62e573c5a39e4539604b098ea80fe30d74
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.217		f5f7f549400d7be7b59a2bc5a5894ee32bda7041
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.218		f0e088d28fb0326844e739cfe8cad4b7bbac6cb1
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.219		97812dcbc9bc3f2756882f85c19d0268e4b55cfa
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.22		1052ea3bd5def832cb56650088d9ab695bce77bc
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.224		6add85e03741e80a20011062d1ac5bbf0b40f72e
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.23		f1e07b46dc1ae5d42694bda9670cf79d73cc3b8c
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.30		8a6413e02a9d8df7b4a1ccafeea1f9d22840b15e
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.34		1cd48334025b6eafc32ac3c1f7aecc447bd659e0
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.35		5c8c0ea286186bcb73fef8838e0b874649030849
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.36		73596bf33ce4c3205f85f95a62249ba71be50994
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.37		34d5a8998e953211827fffb6fdfb6ab61b0f69d1
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.38		c1c70d0a6510ea2ea797d7ad4d86f383b5990bd4
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.39		4869d3d983968f99c6e4cef2104cc244e1ebfc5f
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.41		29ec41ec91d198eb5e7aa6b2bd673f05eeddeb4f
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.42		a499f19f336dbd43eb6b37dd67280a29607778e1
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.43		c8019c4fd2e81b193608af3d03d46189ed25b51e
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.44		60ef7ba20c2600aa5194b3aac5e0a73ceb4290a6
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.45		fc366e62ad11351b65a5e566c256f67518727957
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.46		2cfd96b21c06a6ecd5b6cfb091bde987aff369be
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.47		f7d266591dbbb80ecef3ae92bf336f4b2e74ff66
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.48		4cdb93c6fd91e361171e52f4febab1eebf44c81a
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.49		12c7cfe160e4fef8b42a1e2aa7a4c55dd676332a
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.50		ea984a5376985c23f4c56d746dfd8bf6a4ffabbe
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.51		4cce732bb153d2de07d40c1fa71ed1ad362191d5
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.52		271a502f07ea35abc963a2baa9e085d2fe2723b0
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.53		4be020e8edf8db77c926a74d78a253cb7891bf81
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.54		0db6654a29275e197bf3d780ba7c430645494f49
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.55		7ba96f80d682510c1b9deec6b4755e5fcf3f0c67
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.56		e159bc54653c154a80614b983d6b6df834dff145
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.57		11325fd29c2f8696e87086ea1f42c6e6118e5722
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.58		a9ae0bf94e26f0a9d16b1b36ea8d2b85f629313d
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.59		1cdea20028c8703aa23c428621b1c8543d7210bd
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.60		8a86c4e1d9abeb81af6b31ae0dedd2916e3c348d
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.61		d0fb584e37a46ad22a688e19e91a7019b893733a
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.62		5017b46a5375358c47f0932246dbd66de17b84a4
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.63		382dac4875fb42b12eb3d54df2b83a4468188f00
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.64		20959a14edb269ab709f3a5d76df282244f7f5ed
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.65		3f57589337b9598a24d059dfcc7dd881e9633bf6
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.66		2234d4eace4d6c85e313c307ee3c2a086a351dfb
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.67		18c7a65e5a1e9708ab2b22836737a2ec2e54ac56
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.68		5b4916950ca7397a2d7cf2d8c2692b17374a0b16
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.69		12bc8448c8e839b2ec3af97cf5390d84818c60fa
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.70		ef5a50ee3d455f35081b7af65ae7ee4dfaa7b63a
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.72		b26010d9ff5577b0c29d8c3d0e6e3900b5d88af3
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.74		b7b41295500d3cf87a3e6dec650b8b85fe5a2777
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.75		1edcf0b1748473b99ac6f40db1964cf5413a7f35
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.76		07e6bd05028d6f1d5d3e2ae0e30160d2c62d34ea
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.77		357fc4c2d88aa08c2a76a7a7d498afba40b4b6be
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.78		006264ab95578b44fdc4278817b4c1b38f47a167
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.79		432ce397b5c87ab461eda3c8c9c9434f2864ae3b
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.80		48fabfe24d669571c5e1777e6602e8c3d0ee6f66
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.81		3bec795cc9646392e7b4e242b8d33f781c8512be
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.82		fb35e959b8c1d73a703bb953979e894dfeab61ee
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.83		0d712b88d88baee03b526395cd47c56e62d4278c
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.84		11ce91e432feda338ab41ade136b568c0f094ef5
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.85		82c7784d75ac573a639d455014b516c478a03521
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.86		2dccd75b3361d53fe8f3e6aa1d8cdb4113e20311
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.87		7803d11bb26b3605e375d83ae345a35dcd297728
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.88		1df69de82e87e2d18b41363e83595ba3f5b284c6
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.89		c112fcc852b785eca833de1a28262f8cd1f03685
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.90		49feb6c14382414ae16173baf8fb5af8093b1e3e
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.91		75b4897ffefcadf841acdde1ea47dc351cf51a9c
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.92		68f974c6fc2db86a66f2d501bba78a7f9e883dd0
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.93		f71ccda0b6f9fc4f2e6ff6e2f5cd738568935d01
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.94		4eeeb94a25e2e9c7bb74ebc0bb7ad03396364968
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.95		6f22b7f9f8dc1679503c55d8c6c6d88a4e59893b
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.96		8f027c3db8c26ff1fabd80d5c36a00e7156d6fef
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.97		bdd5e8a865c1756444405984dfcaaf4f0587eed2
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.98		a7ce55b443db229da917ceb881c661dc78d902db
org.wso2.carbon.mediation	org.wso2.carbon.mediator.publishevent	4.7.99		2b4d0a6acf4813eab2bc213c098cab3fe3aba040
ru.iopump.pumpfw	commons	0.1		45beb0984fd5ffc003daefbaf773185289700382
ru.iopump.pumpfw	commons	0.2		e320837da30721babedf58e34214746e71db5184
ru.iopump.pumpfw	commons	0.2.1		18996ca78cc81f90765c7b80d075813856c2e7bd
ua.profitsoft.social	spring-social-botframework-core	0.0.3		ee31b3e868c171981860d2103fe4f4a1d6008d72
ua.profitsoft.social	spring-social-botframework-core	0.1.0		5caad42f29f33b075a12712d4f52f98f4a9dcf44
uk.gov.gchq.palisade	example-user-library	0.5.1-RELEASE		94f6357869bd2438c59458e3634dbbde0ce8e4bd
uk.gov.gchq.palisade	example-user-library	0.5.1-RELEASE	jar-with-dependencies	814751a17d4b17ce9a17fa938a38a05ec0092d40
xyz.raylab	basic-support	0.3.7		75834e33563c1d08d2059ef1e209a54ae90a113d
xyz.raylab	basic-support	0.3.8		30c85a3609409f4be9be3aa00cd61b75c3e9048a
