br.com.objectos	metainf-annotations	0.4.0		ff706e50d3e2f8c52c63cedf96b67b124e1ceee3
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.42.0		bfd8504bf3ea6cce7614232ce2261cc7f1d34c65
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.43.0		3cdbd0bbd8c3023326cb382498bd86802d720524
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.44.1		e687172270f1d0e07900cac73c1f326968bd5eb6
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.45.0		0c47fe20184cac24719977d715b853887a009584
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.46.0		055afb3fd10af39f2472b6cb96734c89e5d9ffb0
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.47.0		785f2dda8b7d084dbc51a99d8cc481c5b4d5e966
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.48.0		e1da004fe68dc00f835d7c2ec24a25a427071300
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.49.0		e25b3ce266430580313c308b05e049d13a53eb5e
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.50.0		6b8a08f6169798c3524d253152b0cff1e4901d36
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.51.0		2f19ce4bf3e80ba8c8e7a3c0530c3dd667cb3859
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.52.0		27d1be9e2d18ccda89aebcd0c1f03d9b0ef0d135
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.53.0		5897c1d563d2cc25fe36ac2ace202f65937f675c
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.54.0		fafb7aaa47d1eea4c0d565dadfdadbacae3acb19
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.55.1		62e4cfcacfcdedcaa7142831c7862d361152273e
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.56.0		a6875b523d82e3a0df0100019a271f8bde7204d8
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.57.0		fafc1d16db5e18c979b6b22942ba4b598c40c657
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.58.0		6066e82060a6aba8941d266c8b5dc70d196aa7a1
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.59.0		1f1607f16699f973785897fd6836545c67a3d0dd
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.60.0		1dcbc2cc92750be3abd4ebb4716c04e07109ce1b
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.61.0		be4a074ddbc6367e8f7578a3572ed789d3441792
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.62.0		5728b10bef2dbc288e55355f888fa68586b409f0
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.63.0		aa49c0e7f0de4a99de0b3166a18778e0bd37f288
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.64.0		0bcc660d02e321f4d9123549a7c4ab30393ecb6e
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.65.0		06ccb640444a9609ee28bcace95493334332d9e6
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.66.0		c25b78e94859624a0413ed4c72a1f6d7c2b57da7
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.67.0		fd8cae751c0da8715aa3b47750c8268a694e8fb5
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.68.0		b7b628571d5964d488865430d6af6735705e99db
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.69.0		4e693d6bf94c96e5a7976ca9f7faf9e5cacbc75d
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.70.0		aab90665cb69336803047c2745c6b2fd6ef0c3d2
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.71.0		e9a2df54cc66de65bd7054a32ec8aca95ee1fc36
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.72.0		a11fd6a4836fe990aafe50a5cea95233a323a125
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.73.0		319e05e6f2afa6eba3ff7314bb6a222a6ff2ef6f
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.74.0		7c5e0c51e6563cf1ac768ed45296f5689179fb28
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.75.0		7b358b7246c9cb438225292ee45884c9ee6df84a
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.76.0		34cb7c18ab93ba91ce404dbeffaa0b4181892efe
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.77.0		db68517550a17d8c8eb2fb59cba7f1022cf877e9
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	3.78.0		086d4e53911571e4c5e4e829d47fc7c2f422aa80
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.0.0		4543fc9df0e9d99097708a8bff91a8521ec68a7c
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.1.0		b45d1442221042ffffae974ed20152cad363ee51
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.10.0		31cd425e8bd7fcd5d6bcc42a560a91bdabfd2988
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.11.0		addd3336bc1b34d89c9147061ffeaea112baf349
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.12.0		5da4fba69a9a8366788038a6ab0c00cde7ebc199
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.13.0		b039aa549f2443d14004b62c9212e1e2c4e5c709
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.14.0		7d70331d90ca01daef75152b9502b8b8292b31b1
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.15.0		23028cf2900b4775d8a754fbaaea3299294f77e8
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.16.0		1fe73fac0693affb11b0f13af17f7b7923ad86f1
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.17.0		ddd5c9f0b48eba0293ed61e26a653d498ca650b8
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.18.0		d9fd0e9eeaf1fc56292ec52d7c88cf140f43e6a6
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.19.0		bac3e8a2e984fb7e7399eb6cc9245909867fa8b6
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.2.0		4a4cea276516eb38a09b8c016b2f7b156fb6522d
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.20.0		1b8c982508f3d7ef407d4d24ee79b3effccf24d6
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.21.0		662d78db784ae38ac6dcc94e935d1de2ed2b09be
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.22.0		7775e75ed1a6447ba62e0f99ac2d84da8aa6e016
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.23.0		08f470c04d588130a986616bf28c586063f10839
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.24.0		59a16142a62c8c84d4d3b23b373b377fad9d533f
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.25.0		ff1406851f44dac4136f2129bc6d60515d5f1812
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.26.0		a7d7065afcf3b75e3a66e9f8a530509e8d1b4ef7
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.27.0		82042d771c6efad478997e2848c0f32077bca032
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.28.0		bc2805ad6ea213a743a390b36f4b20ccdfedc75d
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.29.0		4a9f9b74d9a82ae2f13ceaaa7369879d132d22e2
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.3.0		456fda35f441e0b9bc806e8a00d396eab5030d32
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.30.0		bf082438b4c1049993d35d712cd394bf33b3ca0c
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.31.0		7414e25d1457a37df8bfeb043dd436cb3a791999
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.32.0		c19da975462e34c229fc7119e5c09a99320388b4
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.4.0		5b101fb52994b3efd7262b5b9d903eaf55af2ac8
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.5.0		27a3772ce977a25dbadaad25e332e9d10d3b09b7
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.6.0		fa467515cacc944e3badaa6f881a5fad173f7f5e
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.7.0		b60189a08b12095f902498c8334ae61a89557745
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.8.0		2eee483b3878b1be8bb1dc3324de3ce3cb386edd
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	4.9.0		5600d94c7d1463dd71441abb03ca4cc3bc20c829
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.0.0		a22bb4d5b3beb76dbaf0e11098b63f156572a5dd
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.1.0		def2a97528bc806cd7ad631ce8108c024acc72ff
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.10.0		b5b3f0f02626cd15ce4b480f971d185ca27975b7
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.11.0		4bbc98f8cdab9b0e52d82038899f07c2e8f0ec35
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.12.0		6e52c10a36986c5b907cdc805066cdaffd8cf370
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.13.0		86b9e614d099819e12083f3b047e18e475913efe
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.14.0		1ad010216de25a0467ed53f60eade2bc38b1d51f
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.15.0		6e2cfc4ffdff6349e9ce19e8781cf14a9e1e788d
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.16.0		73215b6b3154f2e3ee1edd4088b991c0174ab3ad
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.17.0		a6abfad1ec4be543a10c9d6c096a5eca251f4d29
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.18.0		22639c0f23c6d0e20a0444e39c6a3b809b42495c
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.2.0		89914668e0edda7ea1d49da16aad16efd1212b9d
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.3.0		4b82d6376abeff1c54e958a3e5e3d57115279f72
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.4.0		7ebed0b54f839ca115de6248d31e6e6564f7abc4
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.5.0		7591602f8ea7721ceb12d9a9efebe1f741c4843c
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.6.0		e61cf9c2a8368737132b0b14ccfa82a8e2fedb0a
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.7.0		097fb8ab4e52692b97f2a8b23597be0e9674a282
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.8.0		93fd6d49392695336cbd9760d694ca5c021c3151
com.sap.cloud.sdk.datamodel	odata-v4-generator-maven-plugin	5.9.0		4b6e423c8a77cea4a761a407b0d4cc0cd50c41a6
com.semanticcms	semanticcms-section-taglib	1.0		d0e926e8afb88d10e2ac5f895938bdfe5eb047fc
com.semanticcms	semanticcms-section-taglib	1.1		5876b5c50bd6355d53c20a87f9165c8600333e98
com.semanticcms	semanticcms-section-taglib	1.10.0		999038c2afeb5543d44b091ace7441219738a2a1
com.semanticcms	semanticcms-section-taglib	1.2		804130ba1bf94912a58631bbf2289bba33bad747
com.semanticcms	semanticcms-section-taglib	1.3		5bdfa48a1ea79c7fbb7999efdd6609e070664367
com.semanticcms	semanticcms-section-taglib	1.4.0		d35203f6bcae023485f5a33b952ecd049d7ae701
com.semanticcms	semanticcms-section-taglib	1.4.1		5e3b99a20fa38562747908d8ad0796c58f1176a3
com.semanticcms	semanticcms-section-taglib	1.4.2		a33dd91a9b95204e5fe2a417a515278c062381b1
com.semanticcms	semanticcms-section-taglib	1.4.3		17b06f001ac6f5704d78b8aeb02cfbe9a405fe41
com.semanticcms	semanticcms-section-taglib	1.5.0		b5e4f53f935e654c357b472b3f01d8d27e3edda1
com.semanticcms	semanticcms-section-taglib	1.6.0		126475aa4aabd383c6ca36c879b22e9ac42cc020
com.semanticcms	semanticcms-section-taglib	1.7.0		a1e4d75f85fe61221d97d0ea515471a1323aca00
com.semanticcms	semanticcms-section-taglib	1.8.0		21db84c1b6ddc186623c4454209136bc5be84916
com.semanticcms	semanticcms-section-taglib	1.8.1		c7762f97f807d3657623bdbf66f7ff108c4489e4
com.semanticcms	semanticcms-section-taglib	1.9.0		ac06b9f9e43e57ee95632bb639f742e9f2bde5fb
com.semanticcms	semanticcms-section-taglib	1.9.1		05e5d12f94d509a8faef4b634aa5adf83609e6e8
com.spinoco	protocol-stun_2.12	0.1.3		f2a957e7590652ef44f3eba7138bf23d2a31c530
com.spinoco	protocol-stun_2.12	0.1.4		26cf659bf2dd0f852800a36d364f33fe30b2c11a
com.spinoco	protocol-stun_2.12	0.1.5		b34a1d3fa89a1f0cbafb6e50d6b45d4272d9eb72
com.spinoco	protocol-stun_2.12	0.1.6		a1c66b47470fc65ba4dde28989e22d127a2079b1
com.spinoco	protocol-stun_2.12	0.1.7		9aa443f6dec1fd8b152fbf69bf624dc94d027810
com.spinoco	protocol-stun_2.12	0.1.8		4f0190eb787145253e7732aa277bca221212ce3c
com.spinoco	protocol-stun_2.12	0.2.0		4f8930f1c27e0dba7ab3ca18439dd7ae66b5a617
com.spinoco	protocol-stun_2.12	0.2.1		f4c60f38147b52147f5d6c1cb9f6c9c54ff83e9a
com.spinoco	protocol-stun_2.12	0.2.2		8b9055b5aff24de54e524f5186708256d7cb462e
com.spinoco	protocol-stun_2.12	0.2.3		e54a75c73976466dc63b7c57cf1050633b6a6fcb
com.spinoco	protocol-stun_2.12	0.2.4		d07dd94219a8c62a84b8bb940a3e39d67bd84f91
com.spinoco	protocol-stun_2.12	0.2.5		b558b3ba8a4f884861d93ceafbe16ffa1d153f41
com.spinoco	protocol-stun_2.12	0.3.0		115def45d4dae094910ef3a496fbc448cd42479a
com.spinoco	protocol-stun_2.12	0.3.1		e6be8c2de07575da4815dccdf421604c97d66a20
com.spinoco	protocol-stun_2.12	0.3.10		2b13067b1d23e4b44fe2c7a4d379ba3a7fb13c03
com.spinoco	protocol-stun_2.12	0.3.11		fc208f9fe1dbaf46776cfc854bade742977bc6e2
com.spinoco	protocol-stun_2.12	0.3.12		3d3aeaf30eca0df9b6a599b3bcfc567f202856fa
com.spinoco	protocol-stun_2.12	0.3.13		4f59a8863e7ce599a70abe848ac810129d2a7cc9
com.spinoco	protocol-stun_2.12	0.3.14		a228c79d781be7e48577e4ac6d62e2090b920ff8
com.spinoco	protocol-stun_2.12	0.3.15		2e101d6c14aca9553f482cc23d25a1e94e64ac26
com.spinoco	protocol-stun_2.12	0.3.16		9a263973ccb8924fd7c8a5bb2b391cd8589e334b
com.spinoco	protocol-stun_2.12	0.3.17		339b682a0bd3397fd375d90a6105849f00589311
com.spinoco	protocol-stun_2.12	0.3.18-M1		33ed0eb5521bd8c454e4cdb6aa5fa732bfe86939
com.spinoco	protocol-stun_2.12	0.3.18-M10		8342dabe1f83c20cc769e6a2dc073e1dac8f387c
com.spinoco	protocol-stun_2.12	0.3.18-M11		4e56f43c787de397c484175a80af2499703eedac
com.spinoco	protocol-stun_2.12	0.3.18-M2		10b48760ce31a0c882ef9e916f2ca5b8cf471a14
com.spinoco	protocol-stun_2.12	0.3.18-M3		b7bd65141af2d52566a7fd5a28ad36a361dc523b
com.spinoco	protocol-stun_2.12	0.3.18-M4		005f4006509a5262c49996f91877382a014696e9
com.spinoco	protocol-stun_2.12	0.3.18-M5		cc0ff0fe0a89961dc791ad889a5c745d1778ea4d
com.spinoco	protocol-stun_2.12	0.3.18-M6		1c4b9c635319d54a97100888375d34e70d52fbaf
com.spinoco	protocol-stun_2.12	0.3.18-M7		7031d5cae5d700ea72476d55c84a597cfca978f2
com.spinoco	protocol-stun_2.12	0.3.18-M8		be4cb75e6c9116e05bb0aa36ca65afb26ac7c6ad
com.spinoco	protocol-stun_2.12	0.3.18-M9		3d2d36745d8b13a6168c21777126b48c895fa0c1
com.spinoco	protocol-stun_2.12	0.3.2		72d6c3fd2c916fc853620fb5c25c393d04482362
com.spinoco	protocol-stun_2.12	0.3.3		c80707ee25e61be52fa66e321f0e70b3383e0693
com.spinoco	protocol-stun_2.12	0.3.4		3588408860082f6bde54b80520c8fe586cfdeaac
com.spinoco	protocol-stun_2.12	0.3.5		1eb9860caa48e37500c678747f36fb7dbdd39685
com.spinoco	protocol-stun_2.12	0.3.6		d9ecc6f26c51663389e187c1a4e072b3f7eb8f28
com.spinoco	protocol-stun_2.12	0.3.7		5a1f9049bc08fe51b5b771a6e031c939026a0625
com.spinoco	protocol-stun_2.12	0.3.8		4b7f82e132d34cc339e06099c963e3934e1a44da
com.spinoco	protocol-stun_2.12	0.3.9		79852f516823331f450f77fc35ff50b9308dca6c
com.spinoco	protocol-stun_2.12	0.4.0-M1		ce4c2a028811daf7da8b2ebd0e36e9210ecb73e7
com.xundacloud.dubai	xd-base-starter	1.0.0-release		330007005f8ae56694fbc701114f38cfe9c71504
com.xundacloud.dubai	xd-base-starter	1.0.1-releases		044a4b2406126ed3cf09fa6f901a84d0c10edb7f
dalma	dalma-endpoint-irc	0.1		512cd71a45a2a15b7ef096598c3b3e0dd80113da
dalma	dalma-endpoint-irc	0.2		0cbb0654a37dde2c1123f94c97547a3df86edf8f
dalma	dalma-endpoint-irc	0.3		6f0d4763fffaad83174cb641b4d370146bcfe4a2
dalma	dalma-endpoint-irc	0.4		f6e803502336c264f002d8440890a9e7399ff003
dalma	dalma-endpoint-irc	0.5		d817fad42f6e8f44a870c93704dc8be58ca84900
de.alpharogroup	model-api	1.0.0		bef55dd199d1a7863766f930e5229a946ec5a9d7
de.alpharogroup	model-api	1.1.0		aa6608a89ebbeed7d46f5baca70bccf4e3eb539d
de.alpharogroup	model-api	1.2.0		25e63e4c754d20a9e4b7f30e48e6bb6b9a83c9bc
de.alpharogroup	model-api	1.3.0		56494aed059168735f235c5b9bfda66e40c0f282
de.alpharogroup	model-api	1.4.0		f2dddb037ca5785cffe6e3d1861959c5e9853697
de.alpharogroup	model-api	1.5.0		c65f56735647c13354356e28780cf8adbb2b1fcd
de.alpharogroup	model-api	1.6		34d791df2551c7fe80f6b3bacc2028ef0692c890
de.alpharogroup	model-api	1.6.1		3295f19fb7842cf1d1e6b06fcb44bcce6fcc1be6
de.alpharogroup	model-api	1.6.2		ab9f396e6c7d0bbbce61188b5a785e72cd119b86
de.alpharogroup	model-api	1.7		1912827e66259f8c345fa549483195625dde73e4
de.alpharogroup	model-api	1.8		a7e0da4c4b04d7a1d46597e4f22f9638f2255e8c
dev.drewhamilton.poko	poko-annotations-linuxx64	0.15.0		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.15.1		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.15.2		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.15.3		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.16.0		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.16.0-beta01		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.17.0		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.17.1		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.17.2		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.18.0		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.18.1		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.18.2		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.18.3		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.18.4		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.18.5		N/A
dev.drewhamilton.poko	poko-annotations-linuxx64	0.18.6		N/A
dk.nykredit.resilience	bel	0.9.0		c49abab3829bad294a00261f1dfdd0927aa7cd3f
dk.nykredit.resilience	bel	0.9.1		e68b2ca4636154ffef2cfaef53f1218183536068
dk.nykredit.resilience	bel	0.9.2		b2ecfe276787acf551a39c9f0dbf0e316c17c4e1
io.buoyant	namerd-iface-destination_2.12	1.4.6		6e585bc6a137abab27cbc3467538fe27929cc571
io.buoyant	namerd-iface-destination_2.12	1.5.0		72ea8a8c05787f3cb944636ad1c3b48841ddbfa8
io.buoyant	namerd-iface-destination_2.12	1.5.1		e9a19833f7587b7df9328ea37d0919557d888764
io.buoyant	namerd-iface-destination_2.12	1.5.2		74b247f02548155acf667b7151762be2acc63e92
io.buoyant	namerd-iface-destination_2.12	1.6.0		ef7fe7de7568b9c2d0058dc778ea02e460d97577
io.buoyant	namerd-iface-destination_2.12	1.6.1		e0f15833127de1e25674e824244c05a7a6256de1
io.buoyant	namerd-iface-destination_2.12	1.6.2		112a87a6ca6a8c727fdf602259c269ca9732c1ed
io.buoyant	namerd-iface-destination_2.12	1.6.2.1		a880771a827db07f667aa499190ff4caf0283072
io.buoyant	namerd-iface-destination_2.12	1.6.2.2		dd5c3a4481908001f7e6b1d121e57bbab89794ea
io.buoyant	namerd-iface-destination_2.12	1.6.3		524ef782e1ea6e4d7c15f93a9e0b6ef60a93dc7d
io.buoyant	namerd-iface-destination_2.12	1.6.4		cb23bf030823447b9844049471ca8cf7617fc847
io.buoyant	namerd-iface-destination_2.12	1.7.0		cb8ad82db63027fc284893124c58919bc172b327
io.buoyant	namerd-iface-destination_2.12	1.7.1		bfa9bd4662c9353f2f45a47da275350d7235a036
io.buoyant	namerd-iface-destination_2.12	1.7.2		d7b067bc5d3d0ebf2895b27e3ddf52118a6f7a68
io.buoyant	namerd-iface-destination_2.12	1.7.3		0b23b576f2645f75ee3cc4b32d3530bde66b810d
io.buoyant	namerd-iface-destination_2.12	1.7.4		c3ba0979c07ffc942186d9963e686f32147952c6
io.buoyant	namerd-iface-destination_2.12	1.7.5		13c18d13d061cbe80be562424f478410b1f608cd
io.buoyant	namerd-iface-destination_2.12	1.7.5-rc1		1ef2fcf4a73c3b1893ddc4c8f5d0890069184893
io.github.lgp547	any-door-attach	1.3.3		30e5686847b4ea3452045d5bbe4cac94f743932e
io.github.lgp547	any-door-attach	1.4.0		b71aa6848c03baa10f0489ba459f77a4e21fc1e9
io.github.lgp547	any-door-attach	2.0.0		552885ed1cf95280e32014332ac63ef69ef234d4
io.github.lgp547	any-door-attach	2.0.1		5987603f479441f938e2889724d9f37c9ea69e1f
io.github.lgp547	any-door-attach	2.0.2		4ff86fb784fc7955b3e562c885a5724150f6c9ba
io.github.lgp547	any-door-attach	2.1.0		6bf0f144ee5fe668f583a18827efae3a5462e765
io.github.lgp547	any-door-attach	2.1.2		dfdb6365f195368d9e5a69fc13650b497d7b2281
io.github.lgp547	any-door-attach	2.1.4		f1fae88559bdb46087f59f0df288307f772d325e
io.github.lihongfeng0121	sprint-converter	1.0.1		2cf42079b6a319d39390f331b53505ba33479b0e
io.github.lihongfeng0121	sprint-converter	1.0.3		da4ccd7fc4935ac150874cc74268fca17d39c2c5
io.github.lihongfeng0121	sprint-converter	1.1.0		6f04517f7eff7acd6016cb36e71253ac473ce2e6
io.github.marwanm7moud	imageCropper-desktop	Beta-0.0.1		ff6ac915f6d0af0656082de66136c0026f69b315
io.github.open-accelerators	e-trading-workbench-common	1.0.2		a30c4b699c622406f7c26ddad498aa992be980f8
io.github.sogis	metabean2file	1.0.10		2eb102fdb18a6450c8f12395e4de7306a40ea272
io.github.sogis	metabean2file	1.0.11		78661c1be3a0650480e27a0056f7cb6196b0c5df
io.github.sogis	metabean2file	1.0.12		17f009ad6ea2910c310fe3cf443360452e0b3828
io.github.sogis	metabean2file	1.0.13		e1890c01966f3e9ce4177c3d53a196a3776671a8
io.github.sogis	metabean2file	1.0.14		69244ce477f82c5897ca0dd5b1ed78d8bdbabe5f
io.github.sogis	metabean2file	1.0.15		d4ccbb44002221c89c35c94a592fd91e8da6149e
io.github.sogis	metabean2file	1.0.16		1465f96b1db169427a607da4d40cb5a7ebde6600
io.github.sogis	metabean2file	1.0.17		4ea38861c06071b60fd9653ff3c4e0785dbfa59e
io.github.sogis	metabean2file	1.0.18		c94b00441463100921d9e5b3757ead1007d2989a
io.github.sogis	metabean2file	1.0.19		3e3e2b56a47a54dfd38144631b5bd02b31f1a4f1
io.github.sogis	metabean2file	1.0.22		b881c06a5482579dc342bdd09dcb69281f31914b
io.github.sogis	metabean2file	1.0.23		d916725b49754315c8cb4f35c9795d1c37d11b73
io.github.sogis	metabean2file	1.0.24		03c54548e0d240257a3831b6488fb685a8b66b55
io.github.sogis	metabean2file	1.0.25		f0e0980d4aee2676d03d5bf2f7ccca9c4f7935f6
io.github.sogis	metabean2file	1.0.26		9205e45a0b95f6d31d2a2f9d228e2eeb6e94ae00
io.github.sogis	metabean2file	1.0.27		64924fc8596af916fd9e4358fcbfca9bef228a2f
io.github.sogis	metabean2file	1.0.28		b97322928356316b2ebe3d0b61578bdb846c4dd7
io.github.sogis	metabean2file	1.0.30		c759179d71ccacf081ca810c2659c4d65a085446
io.github.sogis	metabean2file	1.0.31		c9d199cad639b2a3fbd7880ae0614783c0857f58
io.github.sogis	metabean2file	1.0.32		68c0a7dc6ca3cd99b73873bda8b47e93c5305ee3
io.github.sogis	metabean2file	1.0.33		f7d772dffb77770856d58c989f97e7b725c38eec
io.github.sogis	metabean2file	1.0.35		40429675e276fb19841d76e1adfdebc7e3e2af6f
