at.released.tempfolder	tempfolder-sync-androidnativex64	0.1		N/A
za.co.absa	enceladus-kafka	1.0.0-RC1		a7887daf97dec8e505f56d92542a30161f7dc736
za.co.absa	enceladus-kafka	1.0.0-RC2		861772c4d3c3034897b688fd7401c5241e30baed
za.co.absa	enceladus-kafka	1.0.0-RC3		38c13e45e5b4689199fd5ea98f55ef38b640d245
za.co.absa	enceladus-kafka	1.0.0-RC4		4c7ecd55aa1e3aa518535c358035a54a2cfcf9dc
za.co.absa	enceladus-kafka	1.0.0-RC5		1996cdcceca96cc64062f82f9508492d4d9f6a0b
za.co.absa	enceladus-kafka	1.1.0		2b348a65429227d756e23976e441927754b16ed5
za.co.absa	enceladus-kafka	1.1.1		6af830bd4f51a79735aec1d6d2e37062cc1222d7
za.co.absa	enceladus-kafka	1.2.0		d719a5df74db5617fa6dafd79158c3d7a7300eb6
za.co.absa	enceladus-kafka	1.2.1		7d3617a7f4a13ea8b82c8a732286984000c45c15
za.co.absa	enceladus-kafka	1.2.2		5983346e2297b6d81006ff83f5b60e5c30b9508a
za.co.absa	enceladus-kafka	1.3.0		1a216b500d165c07c7baf922c3772f1763fb6eeb
za.co.absa	enceladus-kafka	1.3.1		703ce7148f195153e562fb0cdc50be8d00e50036
za.co.absa	enceladus-kafka	1.4.0		a8271b527a00642429b7750ec5da120a241969d8
za.co.absa	enceladus-kafka	1.5.0		2f0dbee661a005ca6178c6d8250a602308cfe724
za.co.absa	enceladus-kafka	1.6.0		2565e78c1cfbfc8a2b4832d85da17cb23f11230a
za.co.absa	enceladus-kafka	1.6.1		c6aa10e9c4b1d3e3902bc703f9a78ea8b7236449
za.co.absa	enceladus-kafka	1.6.2		8cd6a5c5a5604c170a2bb23ed5c66c97268db97c
za.co.absa	enceladus-kafka	1.6.3		f9460a7a2155b3be06babae63095d0b7f42767cf
za.co.absa	enceladus-kafka	1.7.0		6ddd570b8957d9386b046797c5dc523129d548ec
za.co.absa	enceladus-kafka	1.7.1		0bac6c8779a9db92487dfd662a172d1778af2563
