ai.nextbillion	nb-gestures-android	0.0.1		N/A
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.7.1		4c71b6802bde18e766eb22611f88b7ccb7b75a68
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.7.2		4c5ff2df1081f6e3c6561d8d8adadfdd210af488
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.8.0		4440225e3713029df9ca679519acf2a19b1e74c4
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.0.9.0		245cb4d07f5a94d8f9658448e00801caef73a41c
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.0.0		fba171124a66f02a407050d1617b561fe465eb68
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.0.1		8452cca2d5925a1f3d3ffc78082961b3d4f546cf
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.1.0		f6d506ceb4f309a3db56e0dddc2b56f5d8736111
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.10.0		563b7769c0f62c9a10da7e25424d12209d20eef7
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.11.0		07dbc9fb7228560b497299f8435ef4bd0cbcf346
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.12.0		508f6a296a4a7ebdb3e9de649c4168ecaab8edee
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.12.1		11c1dbe5d2324af1f6c548c7422ccf4007177260
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.2.0		d9f6e4d2c8d8e8b22d955e6b132dfe5dffdbeb49
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.3.0		d7501fdce963c3890d6cab3c30cb7c1a68249835
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.4.0		d7db3ea8218d5461a1bbcfbc54b255947d00b30a
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.5.0		67343f36a756ca6dbd5b8e49b65abe169f62ab49
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.6.0		17a7992f50f3a1f3c1e0c3db94c12764d729ffe6
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.7.0		4b1ec0b3dc3e883cda15f5c2a9dbf3f764ca9937
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.8.0		a1ff6fb208ced0463036f914dd45946fdda334a5
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.1.9.0		194c07217cb80ce29d4239e85509e15b84ae1a1b
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.0.0		947da69f5b8de10c1e5915e7320463da607e9882
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.1.0		5da4146e6880553e92a0d6b602f980323e81b0a9
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.1.1		0edbe623938bfdbca536765c1d7136287e4f6575
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.10.0		eabdba33d310fd066a8d98703fd312a93f74d852
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.11.0		5d5ef8037c40a115827042d6156287f6d690efcb
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.12.0		175afcb025a0213b4f8ee727c7c5d59fe7010f46
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.12.1		ba50effbe0d75539128c1bae368777d77be7a11d
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.12.2		0de6bf06fc54677512040ac118f702223842a246
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.2.0		7efc38ab6f3321fd235e87b1becd61ce2356fd34
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.3.0		c2a14b075354f65b37aa6ea04b5530e6fdef5571
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.4.0		1c4e660a1de7ab4fe537c8d5d7e57e76fd44ab9a
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.5.0		aaa0553d3644f1c53078188a4914b5ee4667495c
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.6.0		46c5cd55e8337aff427fb2617551783f5329b932
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.6.1		49c4bc28375a51d4e5a3d981b7c173d49e09e5bf
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.7.0		d6fca4c117cdec10a2006d9df6ee9a0a13c86a1d
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.8.0		55de895619ecc2de9accb276480aac1b7801d13f
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.2.9.0		58fd1c80a71cdca4c0c1a11de4bc1668bcfd9854
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.0.0		aba208d68d3a6fefd0c8a5eccac4438b321d6a03
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.0.1		de7ce70af1675763596cc7832362c3ee7d16520e
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.0.2		6b6cd88df216fb7056c72e63521d3f1c4610454e
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.1.0		07f186ffc583c7e814538d6414bd068a1449cf47
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.10.0		8452602eb50e0f2d65154acc7cf9d2a0392f7e47
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.11.0		eda21a62e6315ade4c1172d5e8f6805be0577145
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.2.0		4b051faaafb0afce5b0de4b3a9bd65ccd9807a93
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.3.0		fc905f23b93d0a736d7a783ce9fa661a95bfca86
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.4.0		769ca1c4925b1faa8eec399483d28b7b9c433c2b
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.5.0		c6e9a6c0dfa6eff9ac263f4369f6c550ee3ea94d
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.6.0		9df12639de9cb928198ad951a4b6c1ad9384ae9c
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.6.1		d8270cbc3820d967777d5a8d50806cf4d8d00ac5
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.6.2		423ddedc4a00a737233903cc6fb5ca5b200dcbb9
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.7.0		2bf8c253a02c99202f8cb2d52a111105dc70bc36
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.7.1		1d28f3a3593155f3aa69759c0087bfffc93a4fea
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.8.0		78045661c2d0f5df0c42220b47fc8ab0464b177b
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.3.9.0		eeb34003fc8dc39d01a888beaa9be361fb89fb07
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.4.0.0		a5ad7aa503978bf2def557bf81c0837459f2d996
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.4.1.0		e7a924c569e6ffabeec60c6fd5db5f992e59faa8
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.4.2.0		3aa55f5884e255ee20d7ad97d64e295313cd84d5
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.4.3.0		6bc272fc0c36a16b6a9995be8d4980cdcffb2ee8
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.4.4.0		1d96d9d2cb00d60ea836478c5ebe20111e37de89
xyz.opcal.cloud	opcal-cloud-commons-autoconfigure	3.4.5.0		97ca0b24185c9c8025a2e569328555ad1e146ed0
