au.csiro	elk-distribution-parent	0.5.0		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.7		N/A
io.gitlab.arturbosch.detekt	io.gitlab.arturbosch.detekt.gradle.plugin	1.23.8		N/A
io.glutenproject	gluten-data	1.0.0		f1444974192e6200209b6160ce3769ab0d89ef16
io.glutenproject	gluten-data	1.0.0	3.2	f1444974192e6200209b6160ce3769ab0d89ef16
io.glutenproject	gluten-data	1.1.0		a198f8658e229956cb95baf1bf2bfb5848d96c3f
io.glutenproject	gluten-data	1.1.0	3.2	56a86354140c6edc0a3705b67394a82bf5549e51
io.hawt	camel-catalog-schema-generator-plugin	1.0.0		64eecc8b464ec0983ba297203be347bec182c549
io.kevinlee	effectie-monix_2.12	1.10.0		259323d1b50bd73c59daa0909bf89a052ba6ec73
io.kevinlee	effectie-monix_2.12	1.11.0		f44311dbf41d9ffd9e2092212eb3996faf7ad0d1
io.kevinlee	effectie-monix_2.12	1.12.0		cb51d03ab5fa5f029c4aa7756096bde59d6d4ea0
io.kevinlee	effectie-monix_2.12	1.13.0		1a9ace1f13ae3e9d47a9df984163cb7e8fa9310c
io.kevinlee	effectie-monix_2.12	1.14.0		540b696e68fbf0bbeaf0875bff8597c849a027c6
io.kevinlee	effectie-monix_2.12	1.15.0		0e57e10eea7efac00bd99870974ca48c417684fc
io.kevinlee	effectie-monix_2.12	1.16.0		a48e79c780539ffc7aae40ad2500c9afdb1d20d5
io.kevinlee	effectie-monix_2.12	1.8.0		8536570285185813a362e7ae7fb7da20fd02a4b9
io.kevinlee	effectie-monix_2.12	1.8.1		1cf1842902d467b886c99a80b4b8a1bde6b36c8b
io.kevinlee	effectie-monix_2.12	1.9.0		dfbf12df74b8de02964085c7d105f43757c74f8b
io.kevinlee	effectie-monix_2.12	2.0.0-beta1		b7dd69bae42daaec36f2f211c36c2301e28c8ff6
io.knotx.acme	acme-template-engine	1.5.0		7d1557a46529baccff96122ff5dce7dec4ca5c69
io.kotzilla	kotzilla-client-ktor3-iosarm64	1.0.0		N/A
io.kotzilla	kotzilla-client-ktor3-iosarm64	1.0.0	metadata	c7c886eedf8cc9454ff2239e06f9a0aeba51442f
io.kotzilla	kotzilla-client-ktor3-iosarm64	1.0.1		N/A
io.kotzilla	kotzilla-client-ktor3-iosarm64	1.0.1	metadata	f1f2e6b158601b9eb2b4be721a2926cd1c1a9532
io.kotzilla	kotzilla-client-ktor3-iosarm64	1.0.2-RC2	metadata	18c95075052034fc498728b89fe8109e7ea26170
io.kotzilla	kotzilla-client-ktor3-iosarm64	1.0.2-RC3	metadata	5f8735ce5e7202d0328a03abfdcb4fa8846d69dc
io.kotzilla	kotzilla-client-ktor3-iosarm64	1.0.2-RC4	metadata	2d1e7ce4b62b83160c50dfa305a491b086142744
io.matthewnelson.encoding	core-watchosarm32	2.0.0		N/A
io.matthewnelson.encoding	core-watchosarm32	2.0.0	metadata	06fe4fc833432e42c0c1a27f97a618b46d7cf934
io.matthewnelson.encoding	core-watchosarm32	2.1.0		N/A
io.matthewnelson.encoding	core-watchosarm32	2.1.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	core-watchosarm32	2.2.0		N/A
io.matthewnelson.encoding	core-watchosarm32	2.2.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	core-watchosarm32	2.2.1		N/A
io.matthewnelson.encoding	core-watchosarm32	2.2.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	core-watchosarm32	2.2.2		N/A
io.matthewnelson.encoding	core-watchosarm32	2.2.2	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	core-watchosarm32	2.3.0		N/A
io.matthewnelson.encoding	core-watchosarm32	2.3.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	core-watchosarm32	2.3.1		N/A
io.matthewnelson.encoding	core-watchosarm32	2.3.1	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.matthewnelson.encoding	core-watchosarm32	2.4.0		N/A
io.matthewnelson.encoding	core-watchosarm32	2.4.0	metadata	2ad14aed781c4a73ed4dbb421966d408a0a06686
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.10.0-alpha		70efd4a191ab05aeba6aab2ca3d0bc9391a6a054
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.10.1-alpha		80692cb763b5a173129362a626f9ffa4086edd46
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.11.0-alpha		bd996b7dea5f93df02475100b0d7a0983b6228af
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.11.1-alpha		3d54287ed349486c3beab875b85b334b47e4d528
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.12.0-alpha		b5517acd9663aac45076b63edcdb2810b6dffa9e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.12.1-alpha		aa5a5f532578748e9e8adf7eb209ebe78d5cedbc
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.13.0-alpha		6beca9b32850d89d828ce5d06aaccc540ea65efa
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.13.1-alpha		64f82069a35c727973ee2a8fb29d15e3ee5a6382
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.14.0-alpha		20e7efe525e9ec35ef518420733c9aa615b0019d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.15.0-alpha		ae341fd9990dd3c4737f05cc72449fdb08e382e8
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.16.0-alpha		49bec5c9b063bfa33ec2980091f73be1ec8c3575
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.17.0-alpha		99cbb381982131264facca9fd99a84ff32be592b
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.18.0-alpha		124f6543da7059a3c985557bc4665c40f4e18541
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.19.0-alpha		1138a34db3f604b7067c6d81dd19ad8bae74e6be
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.19.1-alpha		f51e8e4472ab9ffd2d27e28f32b91adf1da3587a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.19.2-alpha		41b4aba84a6de8e9edbb7f9ca4abdbb3cfa2bfae
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.20.0-alpha		077e458a595b9067e52bb8fd5e2babc9579290de
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.20.1-alpha		cdd01c7ac5aa290b44c85460ad951b4d9f783c4a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.20.2-alpha		3bc48ad7f03f1e8dbd41465c0ac32730cbc014c0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.21.0-alpha		62ead91d204dfd927e2bd47d10977da2a8538a8f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.22.0-alpha		7437d2ee88de8ce948d2ba7972e12ea0726f24ab
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.22.1-alpha		9770d7c8a181ad3decf82350d06709691a75dfe2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.23.0-alpha		1137a886b2976b58b302a32824dbe6eaaba2105f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.24.0-alpha		00a742be75745ba9c1b54e6c8d71266a5cc5c30d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.25.0-alpha		e3a79927d5408c9c6bba6f89709378be553a7b6e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.25.1-alpha		cfcdb228be911ef6d05bba6e5b1630df677297de
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.26.0-alpha		569bd97f10fbb4f43adb0326462976df17c0edde
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.27.0-alpha		c7cba2743f3eb753b4aee35b6d5e1c05871b08de
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.28.0-alpha		4d32961f2eaed2849f1c610b1490dc4a174d5e13
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.29.0-alpha		eb4b5e4ba79518df5f7099bd6e2cde2348eadb9c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.30.0-alpha		d9baa42c4f38e59108f2c491e0c31c84953f6c01
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.31.0-alpha		0b3c8da668b1c0bdd67720ebd27a2168c6aeeb65
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.32.0-alpha		9dd2beece397e9a7c1dbfb20afeeb5e51c9d2b03
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.32.1-alpha		842e20995f01cb0df8220fe79275fda7c096edf2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.33.0-alpha		0c567f1d860cd10dc7d407b67ec1996553c39e6d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.33.1-alpha		57e7f3001d5dda6ee8d33a9e44bac97afe5bc390
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.33.2-alpha		66860b5a142194f641867da0d02a5d7fdb632d67
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.33.3-alpha		46c5dbfdc8b75a210b81f4d58ed0e9d347450a2d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.33.4-alpha		34fb8efb8cd3e71659170d48e93b7f9cc3151ec0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.33.5-alpha		d25fea9ee15759b1ac0e0f0d2eaac1f8e1a74862
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.33.6-alpha		ce59803c56edb22fe189bd14c83a936db647323e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.9.0-alpha		7e9e52683c710ae5d4a6b8a67fbeb88cd57fe846
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.9.1-alpha		0bc7cb3905d75a0e347822bd9d56c5378b43c19a
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	1.9.2-alpha		8a2c8df381af00a1a03415fd8c939e63b02319b3
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.0.0-alpha		cc577e5786dc4601ef1687d0513589ae02bcce37
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.1.0-alpha		72a3cc26ff24abb356a6464ff8b8d6d9131d1802
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.10.0-alpha		5076ba2f964a76a2032155719de90052efd76a1d
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.11.0-alpha		5d52402316de3aaeaea4706884a2ca2309e2b2c8
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.12.0-alpha		e0c1a2a1a9531e965c5ac1e8b9ad38e6d92c86dd
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.13.0-alpha		440455939558c3ea75ca0c7fc8659f56df3ec2af
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.13.1-alpha		196f3e9c566b6353669133bdfb4c16c4968dbd06
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.13.2-alpha		2b2ced6a26926c3a1b37b33216f36138dbef6e2e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.13.3-alpha		4bba21f62420536ff2bde207ab83c9ce46a82573
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.14.0-alpha		df7f33241d4f401438772d124cfe7db33aaee483
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.15.0-alpha		b26d38e65ebf29870460148ed4ae1455a33eedb2
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.16.0-alpha		f730710512e44accb8664b72541ef0db1a4c9702
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.2.0-alpha		13d2240fe7d269d3f055b54b60c41dc325342c9e
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.3.0-alpha		0fe130dc146ed16d188ca6f0c8ba254b454a962f
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.4.0-alpha		4e9853ee9b980171444ac055e27132702110f406
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.5.0-alpha		4203a51b668549feaad1f88ea18693aa1d9772dd
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.6.0-alpha		7f095dd6cb5082b113e8e9d11fd41f1bc908aecd
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.7.0-alpha		89c043f9dc5660a9003c379db83277ed32ecf8e6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.8.0-alpha		52d96dfc9e8f0f979ed8de771d89ba6ad1518260
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-jsf-myfaces-1.2	2.9.0-alpha		de19cdc7424bad84bd9db2d4586b72fc82081f39
io.orkes.conductor	conductor-server	3.7.3-a		N/A
io.orkes.conductor	conductor-server	3.7.3-a	boot	43b70bc371511d8d1e9657e191b75d5118c5b8f4
io.orkes.conductor	conductor-server	3.9.0-orkes-g		N/A
io.orkes.conductor	conductor-server	3.9.0-orkes-g	boot	5b663b87184c1e3204536d21a6f4794f70667392
io.orkes.conductor	conductor-server	3.9.0-orkes-h		N/A
io.orkes.conductor	conductor-server	3.9.0-orkes-h	boot	71c869ee8936159836d1cf71f5ae2559fdb66106
io.orkes.conductor	conductor-server	3.9.0-orkes-j		N/A
io.orkes.conductor	conductor-server	3.9.0-orkes-j	boot	2a7a1fc6ff0c2e5d74d41fe01b46f5f49d155123
io.orkes.conductor	conductor-server	3.9.0-orkes-m		N/A
io.orkes.conductor	conductor-server	3.9.0-orkes-m	boot	4442bc692d381bfbbcb07713aa943bebe6042261
io.orkes.conductor	conductor-server	3.9.0-orkes-n		N/A
io.orkes.conductor	conductor-server	3.9.0-orkes-n	boot	021bf72b68bb9455c5a8aa6628f57cbd696fcf8a
io.orkes.conductor	conductor-server	3.9.0-orkes-o		N/A
io.orkes.conductor	conductor-server	3.9.0-orkes-o	boot	666a78623fbfa5eaab51710e35791e872e8f588a
io.orkes.conductor	conductor-server	3.9.0-orkes-p		N/A
io.orkes.conductor	conductor-server	3.9.0-orkes-p	boot	1db68aabba8150f5d43063e1ae89341557f2baa0
io.orkes.conductor	conductor-server	3.9.0-orkes-p-rc		N/A
io.orkes.conductor	conductor-server	3.9.0-orkes-p-rc	boot	559cc34c253d60533c9cb659e824b20b3e340cc5
io.orkes.conductor	conductor-server	3.9.1-orkes		N/A
io.orkes.conductor	conductor-server	3.9.1-orkes	boot	eb1992637a28f6d49f77ed3ccfbbe9629620a89a
io.orkes.conductor	conductor-server	3.9.11-orkes		N/A
io.orkes.conductor	conductor-server	3.9.11-orkes	boot	5059487358911b922f480df9d6ca831bf54609c4
io.orkes.conductor	conductor-server	3.9.12-orkes		N/A
io.orkes.conductor	conductor-server	3.9.12-orkes	boot	9862a19ac919aad5f57f955669a3e78ca3f932c0
io.orkes.conductor	conductor-server	3.9.13-orkes		N/A
io.orkes.conductor	conductor-server	3.9.13-orkes	boot	341f4dce443f19065eba28a121f47631184928f2
io.orkes.conductor	conductor-server	3.9.15-orkes		N/A
io.orkes.conductor	conductor-server	3.9.15-orkes	boot	fc7f5f9fb3ffe9194b30816778012e1fa4e58475
io.orkes.conductor	conductor-server	3.9.16-orkes		N/A
io.orkes.conductor	conductor-server	3.9.16-orkes	boot	c8c1ac3a6bf4e920d814fa62499a92c1828f85b4
io.orkes.conductor	conductor-server	3.9.17-orkes		N/A
io.orkes.conductor	conductor-server	3.9.17-orkes	boot	7bc4c440adc85c3524f40ecec7f087b0a9c2c488
io.orkes.conductor	conductor-server	3.9.18-orkes		N/A
io.orkes.conductor	conductor-server	3.9.18-orkes	boot	ad47a47c9a799518bb2f0f25b86ad48aa8732daf
io.orkes.conductor	conductor-server	3.9.2-orkes		N/A
io.orkes.conductor	conductor-server	3.9.2-orkes	boot	4b12a154631ecd2a3220d624c86c34b452653762
io.orkes.conductor	conductor-server	3.9.20-orkes		N/A
io.orkes.conductor	conductor-server	3.9.20-orkes	boot	4ea1f9d0b3f5dcbd250d477b46e2a7e2672a3c71
io.orkes.conductor	conductor-server	3.9.21-orkes		N/A
io.orkes.conductor	conductor-server	3.9.21-orkes	boot	c1e724dd47d59d993d132ec4b24459734826b3b5
io.orkes.conductor	conductor-server	3.9.22-orkes		N/A
io.orkes.conductor	conductor-server	3.9.22-orkes	boot	411dd87e7795bbc2b1a02e774228d30cd977b2be
io.orkes.conductor	conductor-server	3.9.23-orkes		N/A
io.orkes.conductor	conductor-server	3.9.23-orkes	boot	a2cf6ffd2ff59ab427f55094c4720d13b8844904
io.orkes.conductor	conductor-server	3.9.24-orkes		N/A
io.orkes.conductor	conductor-server	3.9.24-orkes	boot	47358ed23204ce3436e1902968f729925372fd54
io.orkes.conductor	conductor-server	3.9.26-orkes		N/A
io.orkes.conductor	conductor-server	3.9.26-orkes	boot	4656c71d31dbb7da0f02fd1534144023f3d87627
io.orkes.conductor	conductor-server	3.9.27-orkes		N/A
io.orkes.conductor	conductor-server	3.9.27-orkes	boot	5859ba7accb1ba721d2330326b6319b1053d5639
io.orkes.conductor	conductor-server	3.9.28-orkes		N/A
io.orkes.conductor	conductor-server	3.9.28-orkes	boot	b72125b351493f6ad49cecb4f137249c0c51aac8
io.orkes.conductor	conductor-server	3.9.3-orkes		N/A
io.orkes.conductor	conductor-server	3.9.3-orkes	boot	03d4eefb7755006f5b94e0d483d8a05e68f84f64
io.orkes.conductor	conductor-server	3.9.30-orkes		N/A
io.orkes.conductor	conductor-server	3.9.30-orkes	boot	112c89f012348f2a795db77c6c9b5be5b424ef74
io.orkes.conductor	conductor-server	3.9.31-orkes		N/A
io.orkes.conductor	conductor-server	3.9.31-orkes	boot	80f453dda55839144317c3c634086435bdf4b196
io.orkes.conductor	conductor-server	3.9.4-orkes		N/A
io.orkes.conductor	conductor-server	3.9.4-orkes	boot	ddf2defba07e4eb55c7e70b24cb7c265657dcc98
io.orkes.conductor	conductor-server	3.9.5-orkes		N/A
io.orkes.conductor	conductor-server	3.9.5-orkes	boot	188aa0c018d1c610530ca543130c9662e7a9ae4b
io.orkes.conductor	conductor-server	3.9.6-orkes		N/A
io.orkes.conductor	conductor-server	3.9.6-orkes	boot	cfd4250acc7dfc85463ab3380b4420a1de80b536
io.orkes.conductor	conductor-server	3.9.8-orkes		N/A
io.orkes.conductor	conductor-server	3.9.8-orkes	boot	e9b8bfb33f6c6e64fa0a6b2ce8645b2bbf53f0a6
io.orkes.conductor	conductor-server	3.9.9-orkes		N/A
io.orkes.conductor	conductor-server	3.9.9-orkes	boot	507da1268a2fa98d4776c59d72052df9f70b810f
io.snappydata	snappy-tools_2.10	0.1.0-PREVIEW		5b3179b2c63ed47fabd7513642e256cf8f195db5
io.snappydata	snappy-tools_2.10	0.2.0-PREVIEW		4291780d2f34eb3578d6fc1a091733205fd483bb
io.snappydata	snappy-tools_2.10	0.2.1-PREVIEW		f2766352010cd877a794eb9f367eab1ce65057e2
love.forte.simbot.util	simbot-util-suspend-transformer-jvm	3.0.0		cb46dd128f2de2da4057d6c892522d78b61bb693
love.forte.simbot.util	simbot-util-suspend-transformer-jvm	3.1.0		0f140b62d787f2f1131a685ff6718f4344bcbd07
love.forte.simbot.util	simbot-util-suspend-transformer-jvm	3.2.0		2cf3d15608f7e35656ab989e1a6d2591530354d7
love.forte.simbot.util	simbot-util-suspend-transformer-jvm	3.3.0		bca8974da75ae7deda2be74ea254222756c19d67
love.forte.simbot.util	simbot-util-suspend-transformer-jvm	3.3.0-beta1		bca8974da75ae7deda2be74ea254222756c19d67
ml.combust.mleap	mleap-spark-extension_2.10	0.5.0		e3d6989c781061bb8f9b79580b025b95e28651d4
ml.combust.mleap	mleap-spark-extension_2.10	0.6.0		05a106a13327dd29d6741ed98870bef0fa9e22dc
ml.combust.mleap	mleap-spark-extension_2.10	0.7.0		c11c3ae88313340cfd54b4391dba04140f8981f5
ml.combust.mleap	mleap-spark-extension_2.10	0.8.0		0f511ef58ffb06f751c7e2ac69dbe17483af1af3
ml.combust.mleap	mleap-spark-extension_2.10	0.8.1		8ea518a87c31ce04be1d7ad8dd1f31050a992dcb
ml.combust.mleap	mleap-spark-extension_2.10	0.9.0		12cb1bfd031306dde7c3fa03502fc6f5da2ca256
ml.combust.mleap	mleap-spark-extension_2.10	0.9.1		7f3df136d341bba387b5a4f5ce4228bdd2f57298
ml.combust.mleap	mleap-spark-extension_2.10	0.9.2		8c4954e3e13af05073ab85b182518751b22c760d
ml.combust.mleap	mleap-spark-extension_2.10	0.9.3		ab5650714a939de7da16cc3195dcdeeb05ef9dee
ml.combust.mleap	mleap-spark-extension_2.10	0.9.4		3da02dbe312d05f8d765c4107362357ba275724f
ml.combust.mleap	mleap-spark-extension_2.10	0.9.5		7d1244a2563b75287f04f460427d353c05964c14
ml.combust.mleap	mleap-spark-extension_2.10	0.9.6		e3e06756ec26acb85bdd1c734c0584d734b8a3ca
net.folivo	trixnity-olm-iosx64	2.2.0		N/A
net.folivo	trixnity-olm-iosx64	2.2.0	metadata	14d08e0f05905ca5ab5f212d9836e89e882ff10b
net.folivo	trixnity-olm-iosx64	2.2.1		N/A
net.folivo	trixnity-olm-iosx64	2.2.1	metadata	7043fbbd5fb24b14f60ceff6d3258e60c489b178
net.folivo	trixnity-olm-iosx64	2.2.2		N/A
net.folivo	trixnity-olm-iosx64	2.2.2	metadata	7f94cce5e8b85aefc4114a39e8cff5d9e3227da1
net.folivo	trixnity-olm-iosx64	2.2.3		N/A
net.folivo	trixnity-olm-iosx64	2.2.3	metadata	92c0b825f3ea0331aaef44d7a6b1f6afff7b4723
net.folivo	trixnity-olm-iosx64	2.2.4		N/A
net.folivo	trixnity-olm-iosx64	2.2.4	metadata	a5a36277d90c71525f75026530edc75e846e8316
net.folivo	trixnity-olm-iosx64	2.3.0		N/A
net.folivo	trixnity-olm-iosx64	2.3.0	metadata	702371f471f556eb380cb72eb421243e13d1bbe7
net.folivo	trixnity-olm-iosx64	2.3.1		N/A
net.folivo	trixnity-olm-iosx64	2.3.1	metadata	9006696d1c4337790b28be73f007e53c02fec9db
net.folivo	trixnity-olm-iosx64	2.3.2		N/A
net.folivo	trixnity-olm-iosx64	2.3.2	metadata	4f3d7255811342c574569d835451a712f71b7d68
net.folivo	trixnity-olm-iosx64	2.3.3		N/A
net.folivo	trixnity-olm-iosx64	2.3.3	metadata	7970274870b8bc8ce184555d15a29ed5d0ff4efc
net.folivo	trixnity-olm-iosx64	2.3.4		N/A
net.folivo	trixnity-olm-iosx64	2.3.4	metadata	78a6e064b7484ffc560b156b5ce07f2b7e1f1219
net.folivo	trixnity-olm-iosx64	2.3.5		N/A
net.folivo	trixnity-olm-iosx64	2.3.5	metadata	2d57091e936bc16ec446b693d617c14f1a2eadcc
net.folivo	trixnity-olm-iosx64	2.3.6		N/A
net.folivo	trixnity-olm-iosx64	2.3.6	metadata	5d5c704c22bd7b15ee0c64935a6f41d2ce90723b
net.folivo	trixnity-olm-iosx64	2.3.7		N/A
net.folivo	trixnity-olm-iosx64	2.3.7	metadata	84774a216f636d8270f75505fe51255799b3f92f
net.folivo	trixnity-olm-iosx64	2.3.8		N/A
net.folivo	trixnity-olm-iosx64	2.3.8	metadata	d92b1b8458b9b6db8a220090807c0b32afa22508
net.folivo	trixnity-olm-iosx64	3.0.0		N/A
net.folivo	trixnity-olm-iosx64	3.0.0	metadata	63241ff77e5c70e0676053ffd82e0dd2aefa5476
net.folivo	trixnity-olm-iosx64	3.0.0-beta1		N/A
net.folivo	trixnity-olm-iosx64	3.0.0-beta1	metadata	663f5889138797ec19b1fc9899a3f936bbd42aa3
net.folivo	trixnity-olm-iosx64	3.0.0-beta2		N/A
net.folivo	trixnity-olm-iosx64	3.0.0-beta2	metadata	0e458e6443233e4e6a008a67add9cab0583f6400
net.folivo	trixnity-olm-iosx64	3.0.0-beta3		N/A
net.folivo	trixnity-olm-iosx64	3.0.0-beta3	metadata	05e54649b165dec37f87b2655f527fbd8211658b
net.folivo	trixnity-olm-iosx64	3.1.0		N/A
net.folivo	trixnity-olm-iosx64	3.1.0	metadata	17e0452b3cb8448b84dadf788204104ee3346206
net.folivo	trixnity-olm-iosx64	3.10.0		N/A
net.folivo	trixnity-olm-iosx64	3.10.0	metadata	a33153f6329192b5005b37b46bc639c0fd973c9a
net.folivo	trixnity-olm-iosx64	3.10.1		N/A
net.folivo	trixnity-olm-iosx64	3.10.1	metadata	3cf78727037920f5bc6aaf27745e0336fd3acc5c
net.folivo	trixnity-olm-iosx64	3.10.2		N/A
net.folivo	trixnity-olm-iosx64	3.10.2	metadata	8a26efaee13d1e73254df73dae7793074db1ec89
net.folivo	trixnity-olm-iosx64	3.10.3		N/A
net.folivo	trixnity-olm-iosx64	3.10.3	metadata	ba02eae646b8ef4e649563244588dc3d74f38c6f
net.folivo	trixnity-olm-iosx64	3.10.4		N/A
net.folivo	trixnity-olm-iosx64	3.10.4	metadata	656308fe27869cdfb9458f33b9b20e504dfcfa90
net.folivo	trixnity-olm-iosx64	3.2.0		N/A
net.folivo	trixnity-olm-iosx64	3.2.0	metadata	869c2620311b410a3c60ad59817fd8bd8e457fbe
net.folivo	trixnity-olm-iosx64	3.3.0		N/A
net.folivo	trixnity-olm-iosx64	3.3.0	metadata	5359f39d7a273bea7adc40e409ca10297142c375
net.folivo	trixnity-olm-iosx64	3.3.1		N/A
net.folivo	trixnity-olm-iosx64	3.3.1	metadata	77fed153eb88ce016fc80228c4876058bd44996c
net.folivo	trixnity-olm-iosx64	3.4.0		N/A
net.folivo	trixnity-olm-iosx64	3.4.0	metadata	bfb5e270ec2aa11cf274d3c8d3345aa1643ab492
net.folivo	trixnity-olm-iosx64	3.4.1		N/A
