ai.djl.android	pytorch-native	0.30.0		N/A
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	1.44.1.Final		aede5c6c0765ba5abae799b0dfe02440d797b107
org.kie.kogito	kogito-addons-quarkus-data-index-infinispan-deployment	2.44.0.Alpha		6c4677e3c70d4429749664da2bd307db19b3f782
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.2.0-Carbon		04fba641f6adb93edbd584c6d12933034e1097a2
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.2.1-Carbon		f09fa07e2c9b7ba320487f72f070a41212be353a
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.2.2-Carbon		9a7032f8898b4eac35610c20e27fa3d8e1858451
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.2.3-Carbon		a7a3665cd2215ac64b279bd6aa806d0e24965dbe
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.2.4-Carbon		e4bc984c2bf566d3f2d9f637f2a1a95d4639dfe3
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.3.0		0c282babd102aa8e71bfb6c660fc89c99ab35c2d
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.3.1		0f96f97d01499c4674b1d19e59cd001abf4db04f
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.3.2		15d1f6caf1f8bbbb9d51087616da5f4e73cf2c1d
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.3.3		df15ddaa644dd693df716eed6a2ec2728421b4a6
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.4.0		86e1002ad4de388bf917e9147d47d59a8c501458
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.4.1		b9e80715a5489a33201f878fa277f6ad81857dd7
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.4.2		0e752b78fe353cc3d2ea68a55459e60cbb5a457e
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.4.3		de27590e8f88a4d0450e4f44c6a6d229d070334a
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.4.4		618760d9ee991e0caa78bfb0a46176bd562a275a
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.5.0		4b459fccb4cfee0d37648d1780d88ec4d8181357
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.5.1		05456b9edefa7bfe3cf80a988a7940fb7324cbae
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.5.2		029918496f78d35e522380bb0cfc697b1a0452f5
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.5.3		679d037779f1cf280cb89a111b12360608445304
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.6.0		7fdc1e0635ac8ab01d9d5ebafd63b7bd7edeadee
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.6.1		086d4d2ba430c54f840f1cb9e5933f26aa80b722
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.6.2		eb5519dfc7e4357f7bbad7ffa06693d6f6a083cb
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.6.3		0d836d8523138493beedadf213c8d7520018db2a
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.7.0		2b98e49533a69d9ebe2fc36eff3aabec3aaa5b9a
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.7.1		5c9de577e6c0a29bb6afe966b932aaf8c667dad9
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.7.2		0058cfd102197bf04db6d6ec8d2d547f1b7490f1
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.7.3		fc8eabf972e932fc328c8110927e7cc944d85a12
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.7.4		7301acf325f6c569c6b1af978a22ccdcb53418f8
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.8.0		b4ba122a0a4450765742d2e2fd2f2a669673b90a
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.8.1		a0e74f3cf88b0ba2a43689ba9c4a406453ba33f9
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.8.2		b8d277aa65922ce6d7885512dcdd31208738e6eb
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.8.3		cc5b58419dd50d9fb9aa6fb7ca425b9f8ba48afa
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.9.0		c94003564415057ec27a0acb14f310dd30ad58c7
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.9.1		27f4594a7316fe4c515aed7634bce58c5f755fbd
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.9.2		c94eaff8871d21caa91d0d40a630c62708ee72cb
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.9.3		2266beba021475f09dca501cb81a80da64a4dbbf
org.opendaylight.genius	alivenessmonitor-impl-protocols	0.9.4		86b62052fa7498a7028c84d55bdb58ec7ad63388
org.openengsb.ports	org.openengsb.ports.jms	2.0.0		42bfb685f491adc5aa0f01de299559ee1d3f607b
org.openengsb.ports	org.openengsb.ports.jms	2.0.1		35fdff36b12ca317b621e1e44171a51eba9d7241
org.openengsb.ports	org.openengsb.ports.jms	2.0.2		1880459c9daf8b01b87b81bf05f97a0efe77595a
org.openengsb.ports	org.openengsb.ports.jms	2.0.3		4abeb3ee9dd4fee9eb5b87535d48fc70243f036a
org.openengsb.ports	org.openengsb.ports.jms	2.0.4		57e1994078fc4022748f5cc9424aeb33c3ee53ec
org.openengsb.ports	org.openengsb.ports.jms	2.1.0		b29a981767021310dc95af3f6462f4f3ea2bda47
org.openengsb.ports	org.openengsb.ports.jms	2.1.1		4b014ec8da773cbd644d99b9f6649a23912baeee
org.openengsb.ports	org.openengsb.ports.jms	2.1.2		7b14b7bc84d25885e3faaba98365b5d7558fbb84
org.openengsb.ports	org.openengsb.ports.jms	2.2.0		56f3b9650293a85456ac7c72bc054fde744a4e6e
org.openengsb.ports	org.openengsb.ports.jms	2.2.1		6639e66825cb124846d88fe72ff7015430ee0154
org.openengsb.ports	org.openengsb.ports.jms	2.2.2		a30bd91e920a29a1650e1ef1538b0895332c1999
org.openengsb.ports	org.openengsb.ports.jms	2.3.0		56dbbd5196eaa5c32ba014774eedb714127312fc
org.openengsb.ports	org.openengsb.ports.jms	2.3.1		a22e1bf63527e6463a45f0fbd03a547a43884107
org.openengsb.ports	org.openengsb.ports.jms	2.3.2		269b4101f19fc9a59c055dda63bc9cbe38948662
org.openengsb.ports	org.openengsb.ports.jms	2.4.0		424021cf2795d4f2236203b95ad6f7217f401544
org.openengsb.ports	org.openengsb.ports.jms	2.4.1		fc5a9a3d38f0007399125d5ccc402ab545876d1d
org.openengsb.ports	org.openengsb.ports.jms	2.4.2		98049bf4e10b56fe963bc792d753a83d80597789
org.openengsb.ports	org.openengsb.ports.jms	2.4.3		4e6b45ca5404ab5f7b7cce7f4e802579631190bb
org.openengsb.ports	org.openengsb.ports.jms	2.4.4		88a72d41ea7b3e17f2c7282dfd72693f6a287276
org.openengsb.ports	org.openengsb.ports.jms	2.4.5		814aabbfe36b0fb567bb0582d588928ea87a79e8
org.openengsb.ports	org.openengsb.ports.jms	2.5.0		569615925f8c56fa41b48ac33b18ce8d7975daf7
org.openengsb.ports	org.openengsb.ports.jms	2.5.1		81b5ce240bbcd433ba1b18e57df3468b17edd8b8
org.openengsb.ports	org.openengsb.ports.jms	3.0.0.M1		679ba1db16b1c7bf2f1c920a580bbe8e80ecf8ae
org.openengsb.ports	org.openengsb.ports.jms	3.0.0.M2		ea13474e64df8a0e8f345668e82134aae684a441
org.playframework	play-grpc-specs2_3	0.12.0		ba3a7e67e7ea88c6a1392a467ee1a8488a6d82ba
org.playframework	play-grpc-specs2_3	0.12.1		5f3cedadb40904ca0e588513cc82cdb5ff4ebe62
org.playframework	play-grpc-specs2_3	0.12.2		7a6e0b0aad369852bfa7fd2062da7b7f6ebbe33c
org.playframework	play-grpc-specs2_3	0.13.0-M1		dd4cacce8d749f70e46996478b45252ddb38379f
org.springframework.cloud.stream.app	pgcopy-sink-kafka-09	1.2.0.RELEASE		6cfd19c882ce9659c70786a1f84d14e2a154b2d5
org.springframework.cloud.stream.app	pgcopy-sink-kafka-09	1.2.0.RELEASE	metadata	fed7d4984213aa2cd43fc0797e640380d9273eb6
org.stagemonitor	stagemonitor-logging	0.10.0		695932b0a30fdbfe55ed76b32212e1b4f854f226
org.stagemonitor	stagemonitor-logging	0.11.0		115153744f3b97c67f690819376358ea6a6ea8c7
org.stagemonitor	stagemonitor-logging	0.11.1		c5ae56b4b4a9aa29e29b36eeeb0eed15ccf83b61
org.stagemonitor	stagemonitor-logging	0.12.0		198bf95d5a0467ad03a77d72f7fd7fe57034d053
org.stagemonitor	stagemonitor-logging	0.13.0		9fc2650e6ccaa76457f105c2d9cda7b228b99f3c
org.stagemonitor	stagemonitor-logging	0.14.0		632e40cce2e14f788c36e4979c52c7630f3ae506
org.stagemonitor	stagemonitor-logging	0.14.1		80e716f8bbb298edef1ce72613d35afb821f48a0
org.stagemonitor	stagemonitor-logging	0.15.0		cfb7d6232dc263e3710886abb5bea755da18f6d6
org.stagemonitor	stagemonitor-logging	0.15.1		869212b923e89685219f1c6ca739fcad628b94fa
org.stagemonitor	stagemonitor-logging	0.15.2		e1193522106164bb34a533c328f409d8496e7f50
org.stagemonitor	stagemonitor-logging	0.16.0		e0cd6c98545d98bd545bc43b2c6826becf300cf6
org.stagemonitor	stagemonitor-logging	0.16.1		3428cadefbe905caeec720d0ff2951fe73af1504
org.stagemonitor	stagemonitor-logging	0.16.2		a0538dbff8a4200268af4e416d970373abde11e8
org.stagemonitor	stagemonitor-logging	0.17.0		4da75612787fd9a30dd707a7550eb35872f444b0
org.stagemonitor	stagemonitor-logging	0.17.1		e5bf0b1c5aed411c0907c73e4ea01d0d54c98dab
org.stagemonitor	stagemonitor-logging	0.17.2		69b86885d80c41940275c0e6ae75d773cb1b3735
org.stagemonitor	stagemonitor-logging	0.17.3		1fe0d60dc719e7e6291b92e0c790e78743a935d8
org.stagemonitor	stagemonitor-logging	0.18.0		ac41addef6c99d1baab1e4e86af4a6fb0f550cb4
org.stagemonitor	stagemonitor-logging	0.18.1		30d8aee247f8cf3900a48452757a98cd074299e5
org.stagemonitor	stagemonitor-logging	0.19.0		227b329ccdd5e0331702fa39c8b660d4fb9b1211
org.stagemonitor	stagemonitor-logging	0.19.1		0957f5d42b35cb4b061bdd96c6351a8b33690185
org.stagemonitor	stagemonitor-logging	0.19.2		e54326d0f80538b27f22b46d40efafd376daa079
org.stagemonitor	stagemonitor-logging	0.20.0		f6c0a3d12ca8057d46d483b0a1a0d810ccac2eea
org.stagemonitor	stagemonitor-logging	0.21.0		69c6bf00968d893707d008047227d8739291e6b6
org.stagemonitor	stagemonitor-logging	0.22.0		b929b951fccd50136e3c61932191fd2f0a822a29
org.stagemonitor	stagemonitor-logging	0.23.0		bd6ef2ee9156f67a22813822c57712c52cc3b7b6
org.stagemonitor	stagemonitor-logging	0.24.0		ce75fcc779034f64c8bbf49d220c3b9e268f06a3
org.stagemonitor	stagemonitor-logging	0.25.0		e1356d8a635d08cfe78c47a8e9fe2b2d74d4b5f7
org.stagemonitor	stagemonitor-logging	0.26.0		49a9b12dd83f1c340107f2cfaef7ea47e2aa5eb6
org.stagemonitor	stagemonitor-logging	0.26.1		233328639ebfd4f6c287a56d511ba7a2a7925ca1
org.stagemonitor	stagemonitor-logging	0.27.0		44245ed760190522d47d205729dc138cd7c633dc
org.stagemonitor	stagemonitor-logging	0.27.1		d0135d98c253f832c2bcd249bafbdad5bf3c9167
org.stagemonitor	stagemonitor-logging	0.27.2		3ba110f3a31d885aadcd759e9dbee651443f2aa4
org.stagemonitor	stagemonitor-logging	0.28.0		4b6432ce3e09647a001ca7729d742ac791860601
org.stagemonitor	stagemonitor-logging	0.29.0		01f5ca60444b354405732d857ee89acc352f097d
org.stagemonitor	stagemonitor-logging	0.29.1		7c5723dca1eb05260b835078aa425f99222ab188
org.stagemonitor	stagemonitor-logging	0.30.0		bbf0aa9c30ca77664d7615d7a44c208b7183f412
org.stagemonitor	stagemonitor-logging	0.30.1		5524b261490736c2a791804b8db3b5f6bf73560c
org.stagemonitor	stagemonitor-logging	0.31.0		607ab1cceda01a69f956d0c77f3f1a321ec2c1f1
org.stagemonitor	stagemonitor-logging	0.80.0		3ad15277db84efc86afdfba2a48d2e87ec69ad6a
org.stagemonitor	stagemonitor-logging	0.80.0.RC1		c421edb9ec6795cfc03c9f40963261bfe522f6e5
org.stagemonitor	stagemonitor-logging	0.80.1		3aa2b9de3696f6b778d8b9e1653b2b0dae8444fb
org.stagemonitor	stagemonitor-logging	0.80.2		10323e53e09810361589d6b8c842ca880b66b57f
org.stagemonitor	stagemonitor-logging	0.81.0		bbdc2cee01b7a1dbf142f83cf2d1c9cf97597e90
org.stagemonitor	stagemonitor-logging	0.82.0		6de0e04d1af9ef2dcc1d3e7e57974416d5732c9a
org.stagemonitor	stagemonitor-logging	0.83.0		e0583505ac1fcd467f6ee589d6da28336b2fab5e
org.stagemonitor	stagemonitor-logging	0.83.1		07641cc4f95c8b7149679cddb155657ee24d6620
org.stagemonitor	stagemonitor-logging	0.83.2		2392c5f7b6670359a2d68039d223bccb0547a32e
org.stagemonitor	stagemonitor-logging	0.84.0		274384f090d2b5be6ab692e741a60c946ea3795b
org.stagemonitor	stagemonitor-logging	0.84.1		851532aed8c5c1be469982602eaa44ca15304b51
org.stagemonitor	stagemonitor-logging	0.85.0		7093abc965221e3be05884765b4825d4ce142933
org.stagemonitor	stagemonitor-logging	0.85.0.RC1		0475988908283ee864df6ca4589d77643e39df0c
org.stagemonitor	stagemonitor-logging	0.85.1		85d200b7fff9118ff4c1fc889105a93fbb154c98
org.stagemonitor	stagemonitor-logging	0.86.0		373abaa7775f581384cb4ad2cc373c08545db2e3
org.stagemonitor	stagemonitor-logging	0.86.1		0f8513a588caf88c5d57f7574865a658a16e4cc3
org.stagemonitor	stagemonitor-logging	0.86.2		8e32583749b557205d503bc53336602a9d25596a
org.stagemonitor	stagemonitor-logging	0.87.0		4440bf2518038dc3c862b26810f995cbabbb8c05
org.stagemonitor	stagemonitor-logging	0.87.1		d044ce32b0bfaaeed5c368157e3559e9b8e69d21
org.stagemonitor	stagemonitor-logging	0.87.10		9e73f66c6b288f28a7d3c4de325673fd1ba8b0fb
org.stagemonitor	stagemonitor-logging	0.87.11		6c0c93f58e9491bf9f28bdc0d1463d3fd203eea3
org.stagemonitor	stagemonitor-logging	0.87.12		426e1b167d2439e16699b1234628265606443019
org.stagemonitor	stagemonitor-logging	0.87.13		a32b7a862ef6d2de31fcfb350c9c4530127d9be1
org.stagemonitor	stagemonitor-logging	0.87.14		7a7c7575d7e841479989967828f19332811a76de
org.stagemonitor	stagemonitor-logging	0.87.15		2a5c72a234246369b7d133155b3bc9bbe3b4381b
org.stagemonitor	stagemonitor-logging	0.87.16		3e108fdc7539aa446a527b0d1ad5067e632221fa
org.stagemonitor	stagemonitor-logging	0.87.2		3cb2b430d8f7525b4a9badeb041399bf6a7a6e4a
org.stagemonitor	stagemonitor-logging	0.87.3		ecd70d6624491ce84962ae6c7cc9529c5866076d
org.stagemonitor	stagemonitor-logging	0.87.4		fa2efea39893b2968d24fc5b2e96beae510795ff
org.stagemonitor	stagemonitor-logging	0.87.5		fe1e7dba6ce04ff3962d64d2cbfc954f6f1bfa13
org.stagemonitor	stagemonitor-logging	0.87.6		334fbf2b2e5d3c48ea009f09171410f5d00b77e5
org.stagemonitor	stagemonitor-logging	0.87.7		db62efa546c8cf06828f33ca03ff2ce7d9736ba9
org.stagemonitor	stagemonitor-logging	0.87.8		213fde557097f331f1a827e5bf338acd2b34e495
org.stagemonitor	stagemonitor-logging	0.87.9		1acfeaf69748cd751867e0687bb1d8400c0eeccc
org.stagemonitor	stagemonitor-logging	0.88.0		9ba0f06e5fc8773a17ac551c3d3ccabc4653f66e
org.stagemonitor	stagemonitor-logging	0.88.1		cdbefb551b20aaf7bb6cfb39a7005166080b166f
org.stagemonitor	stagemonitor-logging	0.88.10		ed80cb8462afb54dc75681824fb6ada18e683f89
org.stagemonitor	stagemonitor-logging	0.88.2		f6c0f67448d4e0d9b6219de2ceb92ed13fd19671
org.stagemonitor	stagemonitor-logging	0.88.3		743015e3a748895cd03cda7e95db730b6ea3a8e3
org.stagemonitor	stagemonitor-logging	0.88.4		bd31b9d86d2c482a3dd22f28b0eaaca7d342de7c
org.stagemonitor	stagemonitor-logging	0.88.5		0264fa99d54859517449a1087bec334d1a12d86e
org.stagemonitor	stagemonitor-logging	0.88.6		65295ec2d9e445a207a65e8df045bde775195c63
org.stagemonitor	stagemonitor-logging	0.88.7		666c424e7e6bb78f391d9ea4adcc9fbe346e3759
org.stagemonitor	stagemonitor-logging	0.88.8		4ec109000adc032de0142d485f815d9e72f1a4d2
org.stagemonitor	stagemonitor-logging	0.88.9		7784b5ce0c492f0cf627deb5103fc2090e9d9880
org.stagemonitor	stagemonitor-logging	0.89.0		bcd0bd314656f22d1d27424d814fb26e2b1e423b
org.stagemonitor	stagemonitor-logging	0.89.1		731f0530f005ae25bfa4346a5dec20d2a51648cf
org.stagemonitor	stagemonitor-logging	0.9.1		12102ec32aec4a8421a004504c67387ad6c24108
org.stagemonitor	stagemonitor-logging	0.9.2		0f84ffcc59d124bbfc8161e673f4380a01641fe5
org.telegram	telegrambots-webhook	7.0.0		7e7b8ca9a21b8111766a866c2eb79c6adcf6c390
org.telegram	telegrambots-webhook	7.0.0	jar-with-dependencies	910a2595719daa023eb63386ba2df79878e80f66
org.telegram	telegrambots-webhook	7.0.0-rc0		a48a5d6c7a3fb63e0f30aed52edf0073cee82663
org.telegram	telegrambots-webhook	7.0.0-rc0	jar-with-dependencies	4832fb8b048b1500af9be3104b62d3855cf64205
org.telegram	telegrambots-webhook	7.10.0		e27fcadd6f50ca2e39f34914e524d87450fcd112
org.telegram	telegrambots-webhook	7.10.0	jar-with-dependencies	c9b9dcdea1402d3ba9c792e5d7d7a1b935a03f31
org.telegram	telegrambots-webhook	7.11.0		a63e42342272a19e864038a479e41b2e769b0391
org.telegram	telegrambots-webhook	7.11.0	jar-with-dependencies	bb9253005df3e23eaa8e38e56645c39f1f61d59c
org.telegram	telegrambots-webhook	7.2.0		6684ec7bb2adbf8a05f17df34893131d44329dd3
org.telegram	telegrambots-webhook	7.2.0	jar-with-dependencies	8ff71faa1dbda74574e24d5bc078590c1e649f5e
org.telegram	telegrambots-webhook	7.2.1		657a291e027d97aab350e1e343fc2ca27eb43361
org.telegram	telegrambots-webhook	7.2.1	jar-with-dependencies	91a53eca0a3c45e46a06dc10b0a73e50a5264dfb
org.telegram	telegrambots-webhook	7.3.0		169ae7aa50e04c5e29bb2f6e7978677b7fbae4d2
org.telegram	telegrambots-webhook	7.3.0	jar-with-dependencies	bea6312b7a9078e9497c24c6c35d17c2ce5f821f
org.telegram	telegrambots-webhook	7.4.0		1a02948bd1939765c7d58404223b233d80e9fe8b
org.telegram	telegrambots-webhook	7.4.0	jar-with-dependencies	7d39c0f8c681ab5e10a012f540b636a2dde86647
org.telegram	telegrambots-webhook	7.4.1		5e533bc4db8039d0e85acfc6f7863d45cd0709d3
org.telegram	telegrambots-webhook	7.4.1	jar-with-dependencies	6c4c2ca0ea92476db4f9a365224c31c9db0732d4
org.telegram	telegrambots-webhook	7.4.2		4a093c909d8dd678161aa9f68ec0499cba5152d2
org.telegram	telegrambots-webhook	7.4.2	jar-with-dependencies	411681f7ceb47c46e9d6bead3f155fe6102f9f7d
org.telegram	telegrambots-webhook	7.5.0		2feadb45592d939c7d4b6e15d0c198def41e70b7
org.telegram	telegrambots-webhook	7.5.0	jar-with-dependencies	b17609a339865776c1ed9c2f9e2ae88893ddfb9e
org.telegram	telegrambots-webhook	7.6.0		087b4832715145f142dc2cd6078f3df7b8cb64b7
org.telegram	telegrambots-webhook	7.6.0	jar-with-dependencies	8d9d0cff41e8af336b25ec8292341901f6c4b064
org.telegram	telegrambots-webhook	7.6.1		b04238e8e9f53bbdfe0357e2e79f416088e9cc7e
org.telegram	telegrambots-webhook	7.6.1	jar-with-dependencies	7aa00882549556ecf1522a311bdfe062310e83f1
org.telegram	telegrambots-webhook	7.7.0		06b6bee5a81d5a25e98827749a88193577df811e
org.telegram	telegrambots-webhook	7.7.0	jar-with-dependencies	f412ac69fb5e1766b7ba31259d013dfcc5232d48
org.telegram	telegrambots-webhook	7.7.1		b047e93553d9f03dad593cb664945e2a9284e607
org.telegram	telegrambots-webhook	7.7.1	jar-with-dependencies	501068402e1f48c46b6c0a542e5e250c62298e69
org.telegram	telegrambots-webhook	7.7.2		6094727b9238226c4d2f5f0366ad5ae61f04c901
org.telegram	telegrambots-webhook	7.7.2	jar-with-dependencies	77366b9cda3f946aa0d91fb9d369e2f7683c953b
org.telegram	telegrambots-webhook	7.7.3		5dfd43f3f3e6fcceab49ab5ca84f9eb64a842f32
org.telegram	telegrambots-webhook	7.7.3	jar-with-dependencies	909019408379bcf2ac41b30e3e22b13075fdf3a7
org.telegram	telegrambots-webhook	7.8.0		3660bf9119c831b685ac60ced763b868809b59dc
org.telegram	telegrambots-webhook	7.8.0	jar-with-dependencies	aa3f1091a52457bb7803bb84898444ca261bf37d
org.telegram	telegrambots-webhook	7.9.0		329626e381c97b7f09fd3529ec60beff13c50919
org.telegram	telegrambots-webhook	7.9.0	jar-with-dependencies	5826209b654581f478935431239a6691d9d11527
org.telegram	telegrambots-webhook	7.9.1		5c2c75bda6a7be62c197fd7f9fe352df20f33012
org.telegram	telegrambots-webhook	7.9.1	jar-with-dependencies	27d53d8737d1b5ba85323d17b9d014b5cb823338
org.telegram	telegrambots-webhook	8.0.0		cac3977c7ed66781bba5165c8195bb7211e6cc12
org.telegram	telegrambots-webhook	8.0.0	jar-with-dependencies	7fec80d1f17c93de746d9721c22835ed1a6f39ea
org.telegram	telegrambots-webhook	8.1.0		854c22a514f102014da1f32c01b453ed4652d717
org.telegram	telegrambots-webhook	8.1.0	jar-with-dependencies	66bd1fd1f7c9296e8313628bcd3196b3c45dbdd4
org.telegram	telegrambots-webhook	8.2.0		6210929fa1b7cc68b0b9a8dcd2e4c2b551c08688
org.telegram	telegrambots-webhook	8.2.0	jar-with-dependencies	8bb5d262e3d9382df64c5a09f904dbb07b014836
org.telegram	telegrambots-webhook	8.3.0		a2a439309b97c4f279fdf48fa93648f23e2d85ba
org.telegram	telegrambots-webhook	8.3.0	jar-with-dependencies	b2d9d7ce908a52ed211aa4b6edf8b083d6d5c41c
org.wandledi	wandledi-scala_2.8.2	0.9.0		348086f7ea9a247240a856055bcd10b2bd4857cb
org.webjars.npm	ant-design__pro-provider	2.15.4		f70ba339bf86b3d67d616caec0fad01ec2a79127
org.webjars.npm	jquery-powertip	1.2.0		15338306adf244f30e747d8b0fc55c266eee7faa
org.webjars.npm	jquery-powertip	1.3.2		4c6591e3df3cf503c785ea20e3299422f8746afe
pl.project13.scala	sbt-jmh-extras_2.10	0.2.10		d11167f36559522a8726f2b2af5f580f0ab92d6b
pl.project13.scala	sbt-jmh-extras_2.10	0.2.11		c4e3f88b500dddefef3d86e72be9db136db4bd96
pl.project13.scala	sbt-jmh-extras_2.10	0.2.12		2b94d5b26eb089f53a27c45a72a798c03e57341a
pl.project13.scala	sbt-jmh-extras_2.10	0.2.9		1281ff582104e3b57a1a0e9a7a2aae726019fbab
ru.pixnews.igdbclient	igdbclient-okhttp-jvm	0.1		4777305fa203ec73c54d329aba916700f87bb3a4
ru.pixnews.igdbclient	igdbclient-okhttp-jvm	0.2		4777305fa203ec73c54d329aba916700f87bb3a4
ru.pixnews.igdbclient	igdbclient-okhttp-jvm	0.3		ac971bcd5c233016aea619f67933322f0f98cef5
ru.pixnews.igdbclient	igdbclient-okhttp-jvm	0.4		609841c4faa4eaee09521b513a8c3df1eb8e733f
ru.pixnews.igdbclient	igdbclient-okhttp-jvm	0.5		609841c4faa4eaee09521b513a8c3df1eb8e733f
ru.pixnews.igdbclient	igdbclient-okhttp-jvm	0.6		9489a49bd6cbc1b19e1c40f5fe3a0e57c0f5e584
systems.dennis	sd-auth-client-mongo	1.0		b2b05d39c97c3d5e67f87569554543cdf56176f8
systems.dennis	sd-auth-client-mongo	1.0.1		136fc18411a5184a3b9630698de14733f4ab49c6
systems.dennis	sd-auth-client-mongo	1.0.2		35556bcd2d8f825f284bb9f54b72aac0e58425ad
systems.dennis	sd-auth-client-mongo	1.0.3		17024a111aab857bddbbae55e40acc1a7d7cfa16
systems.dennis	sd-auth-client-mongo	1.0.4		c794ddd8f745e650899c784285247651422218ae
systems.dennis	sd-auth-client-mongo	1.0.6		4f10eda0e71f9947a5b51be95b9f35516c1bc97f
systems.dennis	sd-auth-client-mongo	1.0.7		27cd2a02b836ce9510d936bc5d4096a16a1e93a3
systems.dennis	sd-auth-client-mongo	1.0.8		f73e200c1c733904feb9f6a2861ed9fdffa79609
systems.dennis	sd-auth-client-mongo	1.0.9		7c3883f8265cbbe0921497099280ead04ee7520e
systems.dennis	sd-auth-client-mongo	1.1.0		6a3fe15fab5773de48398714847f4aa10b3088a4
top.caibitv.maven	ddd-scaffold-lite	2.1		3ae65bc1d0b0fc3911c93fa5ece0e0e6f1f5369d
tz.co.asoft	authorization-server-core-js	0.0.10		N/A
uk.gov.nationalarchives	flyway-sbt-test1_2.13	0.0.1		22632e6bc737d4bd301ef00340479ad6619182dc
xyz.srclab.spring.boot	test-spring-boot-starter	0.0.0		94b7d44cb642323b46cabd59dc943963c256b33a
