biz.netcentric.cq.tools.aemmjml	aemmjml-components-package	0.1.0		N/A
org.opencastproject	opencast-capture-admin-service-api	9.5		51d2a8b170a5a4d18ebd16fc5527a6bec98dd6ed
org.opencastproject	opencast-capture-admin-service-api	9.6		31b13df66135a58c4a05523ab3c6e118b04136d3
org.opencastproject	opencast-capture-admin-service-api	9.7		c1c8037a4b7359c166fa46a38100d08d2270a030
org.opencastproject	opencast-capture-admin-service-api	9.9		7c9e6dd9ff04ad70243228a9d983bf3c3336c93c
org.openrdf.sesame	sesame-sail-spin	2.9.0		0ee789ede5dd4a83ff8b757ddd13b49f9ab16a20
org.openrdf.sesame	sesame-sail-spin	4.1.0		13034381d232f3057d0027da8bf5de76947040fb
org.openrdf.sesame	sesame-sail-spin	4.1.1		950b75edd8dc516fc49c7c18e8444e5f917be136
org.openrdf.sesame	sesame-sail-spin	4.1.2		87b71efc4da2b83ab6e33059493b766aff02ab25
org.qbicc	qbicc-plugin-intrinsics	0.1.0		bbf67ce914ec169c2cd00e426d9338706d4f4a0e
org.qbicc	qbicc-plugin-intrinsics	0.10.0		c5e22d3b520712504ced1976c85c5711a5ae131a
org.qbicc	qbicc-plugin-intrinsics	0.11.0		a2fd24568ee4531fe46210cd00059df9258a33d3
org.qbicc	qbicc-plugin-intrinsics	0.12.0		9718af6d8e479a78e277732fadcf77c26bd1416a
org.qbicc	qbicc-plugin-intrinsics	0.13.0		8e49b5a952784cb8104e062d96210c200ae33a3c
org.qbicc	qbicc-plugin-intrinsics	0.14.0		cd68435865e24655417abeb7d2df4d565d211e17
org.qbicc	qbicc-plugin-intrinsics	0.15.0		379d283b531f349cb944e60fa185fb2a193f220b
org.qbicc	qbicc-plugin-intrinsics	0.16.0		be94b92be95b62604c63b1fe24a888848845a374
org.qbicc	qbicc-plugin-intrinsics	0.17.0		631849b33b802f356481f650ade10f6f084c0d7b
org.qbicc	qbicc-plugin-intrinsics	0.18.0		5a4e732ce255001dd1bc0e8cc850eb697c6bd683
org.qbicc	qbicc-plugin-intrinsics	0.19.0		efd73c350c8f067613354bbc6b48e53af9bf8123
org.qbicc	qbicc-plugin-intrinsics	0.2.0		072a05549499c914204a7d1b114ae56ef139411d
org.qbicc	qbicc-plugin-intrinsics	0.20.0		3ea968d8cd80ce1db6e7a8dc8167538c021da7d2
org.qbicc	qbicc-plugin-intrinsics	0.21.0		3836099b2cb65c52edd6b9bcd12e698e0802db01
org.qbicc	qbicc-plugin-intrinsics	0.22.0		390355cf9d47b459aa1bdd52060842144a2c5861
org.qbicc	qbicc-plugin-intrinsics	0.23.0		86215bfc9c567ed90503467bda15e8106f37ff04
org.qbicc	qbicc-plugin-intrinsics	0.24.0		52c052857a715f76a04b50a70ad8729f59e69dc4
org.qbicc	qbicc-plugin-intrinsics	0.25.0		3a0d6e3f897dd8797bcf0161cf1af9310de653cc
org.qbicc	qbicc-plugin-intrinsics	0.26.0		d3f29bf8e3bcd1c05c4a63e690b18a9f62068e33
org.qbicc	qbicc-plugin-intrinsics	0.27.0		77421ad039c0d7c0751c19b9d62ecca31435646b
org.qbicc	qbicc-plugin-intrinsics	0.28.0		88b7475e39a81a2ea71fad13196b6efd7542daca
org.qbicc	qbicc-plugin-intrinsics	0.29.0		4dc64698ffe339e6123c15eb8396a637273d322c
org.qbicc	qbicc-plugin-intrinsics	0.3.0		4939418d9ed7d547815e8aff44ed00ae5b625123
org.qbicc	qbicc-plugin-intrinsics	0.30.0		400f2bc45f7a68c46b82bb215ab8b8e996a84854
org.qbicc	qbicc-plugin-intrinsics	0.31.0		e7055e53ee4aadd7df6c48d806b26a98d3715baa
org.qbicc	qbicc-plugin-intrinsics	0.32.0		68bebae4d9d66ab4638a243adbcce3f1cecd1ca8
org.qbicc	qbicc-plugin-intrinsics	0.33.0		84c94ff259a0cc16cf06d10c5a634caf2c82fccb
org.qbicc	qbicc-plugin-intrinsics	0.34.0		c878aa4ce7b77e5f3a37969d333fed4cd9e1b2a8
org.qbicc	qbicc-plugin-intrinsics	0.35.0		d11e12bef0f12fb23cde15d93a9d5bb9e5df3fc8
org.qbicc	qbicc-plugin-intrinsics	0.36.0		a65875020f7acbe1981f252b1188a4a10e2053fd
org.qbicc	qbicc-plugin-intrinsics	0.37.0		a26010f6f340e2241054ae6282080320066921d6
org.qbicc	qbicc-plugin-intrinsics	0.38.0		61c5f463e91636eb328b994f2aeb5c1340ea0bfe
org.qbicc	qbicc-plugin-intrinsics	0.39.0		8d40fac7bddf3fb3504593196c6518f1000b2fc7
org.qbicc	qbicc-plugin-intrinsics	0.4.0		832314754b9c229db2764ef95dcaa381868a96cd
org.qbicc	qbicc-plugin-intrinsics	0.40.0		8519afc1b5457bf54b2f8588e28f1615ef95507c
org.qbicc	qbicc-plugin-intrinsics	0.41.0		4c2512a4110010c6e522f00955f8defda5f13334
org.qbicc	qbicc-plugin-intrinsics	0.42.0		2c70937cf7fd0bf5b493f95cb206ecdacf7b6bc6
org.qbicc	qbicc-plugin-intrinsics	0.43.0		d675e9908df43db6dc4328a7bd7e069a7f657bdf
org.qbicc	qbicc-plugin-intrinsics	0.44.0		71313cd8bdd95bc8764092621e78c6ad6c2530d9
org.qbicc	qbicc-plugin-intrinsics	0.45.0		2d7e421133d171e77e70d6556e44c38a91d60273
org.qbicc	qbicc-plugin-intrinsics	0.46.0		f54cb367fa26007137be72de53d0b7553b587c54
org.qbicc	qbicc-plugin-intrinsics	0.47.0		af4545186dc01e29691a55f32829fbd41d6563d8
org.qbicc	qbicc-plugin-intrinsics	0.48.0		e1648354713beae16bd44fc519e5d110e0726ec9
org.qbicc	qbicc-plugin-intrinsics	0.49.0		9a30a6eb66a3f72d2421f3d276bc387b316b72e9
org.qbicc	qbicc-plugin-intrinsics	0.5.0		1ed9153ceda0c1068d3ff25949330d080ab0da89
org.qbicc	qbicc-plugin-intrinsics	0.50.0		838838d9cd4da1bb84a2d0482d2454dc3c1e7fb4
org.qbicc	qbicc-plugin-intrinsics	0.51.0		4fa80f537f615d7cb7a8d204a86f5cf8c525c923
org.qbicc	qbicc-plugin-intrinsics	0.52.0		f39eebaa2d24fec159226e1d21f507ce30ee609c
org.qbicc	qbicc-plugin-intrinsics	0.53.0		9d21a6014f0f3326de2c9df32267d120d57572fc
org.qbicc	qbicc-plugin-intrinsics	0.54.0		9201e97357c6158136cdfa0317383385a0b10935
org.qbicc	qbicc-plugin-intrinsics	0.55.0		fa23b696afba9b13766d0181cb3a0c2282a21149
org.qbicc	qbicc-plugin-intrinsics	0.56.0		08c6e33e4df89d84dd52bb89777a3baf75c5fcaa
org.qbicc	qbicc-plugin-intrinsics	0.57.0		35a326618500d37d948c1a3b7dadf47cb074baae
org.qbicc	qbicc-plugin-intrinsics	0.58.0		953998b9423735404c5dba70807b9d351de9da12
org.qbicc	qbicc-plugin-intrinsics	0.59.0		ff60d118aead8cb2c22910557d645d3900ab283e
org.qbicc	qbicc-plugin-intrinsics	0.6.0		c3bf3fec8594cac9417185f52b6df54a6639f38d
org.qbicc	qbicc-plugin-intrinsics	0.60.0		1e2cea5714958a0d53628b45959e08f776190e2f
org.qbicc	qbicc-plugin-intrinsics	0.61.0		b4b56faf4b30877af54036e7463f69fac2371f61
org.qbicc	qbicc-plugin-intrinsics	0.62.0		0b4047019dfbd20d54390ec032d5c1f06072e2e7
org.qbicc	qbicc-plugin-intrinsics	0.63.0		3cda60dd2ff2372048458c0616bd784fd1659db1
org.qbicc	qbicc-plugin-intrinsics	0.64.0		f5106faf61c458c4154c446ef7bcb5df5f30ef41
org.qbicc	qbicc-plugin-intrinsics	0.65.0		1cd72289bd60bd61a687a7360654a466e5724c07
org.qbicc	qbicc-plugin-intrinsics	0.66.0		469d8a317fe7e5f55bb84615926269aeba15db4a
org.qbicc	qbicc-plugin-intrinsics	0.67.0		31cc627f2b01a30cec4cd36d52c706a507145eb1
org.qbicc	qbicc-plugin-intrinsics	0.68.0		6789beb68a0aab3e618d9bd6e4ce1d90090cc03d
org.qbicc	qbicc-plugin-intrinsics	0.69.0		5e34a69fbe2ed3f1abf6adac8769eee23505abdd
org.qbicc	qbicc-plugin-intrinsics	0.7.0		598e4ad937a634cb813ad33a166fe41fa7edf376
org.qbicc	qbicc-plugin-intrinsics	0.70.0		ca84546a9d8995cb4fbfd57f738707c59e3ee84b
org.qbicc	qbicc-plugin-intrinsics	0.71.0		a825df5e305b2d7863ca8a901665a5e006a61ed4
org.qbicc	qbicc-plugin-intrinsics	0.72.0		ed6eed44396fda830bb76ee4530a385ac1c9b73f
org.qbicc	qbicc-plugin-intrinsics	0.73.0		8578326da15fcf19d04bd45c6bb70c46b9a28f9a
org.qbicc	qbicc-plugin-intrinsics	0.74.0		71c4a46372d08dc37361c81a25dc88314372573b
org.qbicc	qbicc-plugin-intrinsics	0.75.0		d61def8571aaa274191fa55683d92862d0550f36
org.qbicc	qbicc-plugin-intrinsics	0.76.0		4c90b8f9591dc1d36f21bc8e7419cb3bc61e576f
org.qbicc	qbicc-plugin-intrinsics	0.77.0		5689acd9658193f824217eb515da29e1769d9f21
org.qbicc	qbicc-plugin-intrinsics	0.8.0		84e19ba3eb6711d4b8a38ffd6e2d2717b10648eb
org.qbicc	qbicc-plugin-intrinsics	0.9.0		5ff8095aef1692115143df7784ea77a470c3cd79
org.scalameta	metaconfig-pprint_native0.5_2.12	0.13.0		3f8648b690c72ea907ddc3bb0e989c7085a8eda8
org.scalameta	metaconfig-pprint_native0.5_2.12	0.14.0		d20e36d9631214516e8ee6f4c6bcf3103c13014a
org.scalameta	metaconfig-pprint_native0.5_2.12	0.15.0		386a081187c0daa25d7cce47b90472605a5c65be
org.scalameta	metaconfig-pprint_native0.5_2.12	0.16.0		40a77491bbcc62d97f9ecbe373b6ce6d18f579ca
org.scalikejdbc	scalikejdbc4j_2.11	0.1.0		ca1292a5679249179ad3df25b739fc215e4d9b5d
org.scalikejdbc	scalikejdbc4j_2.11	0.1.1		0eb567b2e6e9e752164d045c4182142a7edbf24d
org.scalikejdbc	scalikejdbc4j_2.11	0.1.2		85731827ebc426bd655bfa50203dadb74b4bc919
org.scalikejdbc	scalikejdbc4j_2.11	0.1.3		17342dd8b72032bc9b6c50991da7cb11cb58038d
org.scalikejdbc	scalikejdbc4j_2.11	0.1.4		7e2ac4c355b1b203a25210d4179edad9f12f6dd3
org.scalikejdbc	scalikejdbc4j_2.11	0.1.5		a5b7d8bb6fb50d289a6241c17c1b46874fc69cb6
org.scalikejdbc	scalikejdbc4j_2.11	0.1.6		3b7947f626482f75c4c58d60d5170d8e6de7d8fb
org.scalikejdbc	scalikejdbc4j_2.11	0.2.0		1627718566d4cc83a2c044ce97d07ea7da874d71
org.seedstack.functions.w20	w20-function-web-business-theme	2.0.0		df130134bf4a71d7b4095374f1274fce3da0d73b
org.seedstack.functions.w20	w20-function-web-business-theme	2.0.0-M2		b5af61a808692d0b280ec0f8d04dbdb86f3ef51b
org.seedstack.functions.w20	w20-function-web-business-theme	2.0.0-M3		4dce26392f7c4f17f390edf1ed48373aee358d21
org.seedstack.functions.w20	w20-function-web-business-theme	2.0.0-M4		cccb05ec570932617107d0d6b83faf6025777d79
org.webjars.bower	icanhaz	0.10.3		7f0334282ecf0e6f937b25c2967a81669ed5c56f
org.webjars.bower	xss	0.3.1		aef6db51c212604cf31a538856df776d2afe50d0
org.webjars.bower	xss	0.3.3		d773d79f994fd9e1dbbc454e01068f80f9f2d963
org.webjars.bowergithub.heelhook	chardin.js	0.2.0		9da2f89c3e6ad049f66dd1057293270f61df587b
org.webjars.npm	jcarousel	0.3.7		30d2a9d6e10d3c67c053cfab33b0c72897db07c5
org.webjars.npm	vant__use	1.1.2		354e1cc35dec6eae420ea193e89b3a58af323245
org.webjars.npm	vant__use	1.3.6		7557c909357ea156f609effa665606a16c301f54
org.webjars.npm	yjs	13.6.14		000ba2952d249598f230fd13e7293ae593d746c8
org.webjars.npm	yjs	14.0.0-0		ae30b19f52f35d799efa0cd4e0909d70c41e7503
org.wso2.brs	MIPCalculateService_Facts	2.2.0		faae2b9f6df70099ee470c205e2deb7d84b1446b
org.wso2.brs	MIPCalculateService_Facts	2.2.0-beta2		d00db59cd5229125f9e5b7cd9634e0d7b35d1f21
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	0.1.0		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.0.0		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.0.1		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.0.2		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.0.3		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.10		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.11		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.12		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.13		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.14		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.3		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.4		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.5		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.6		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.7		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.8		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.2.9		N/A
org.wso2.carbon.healthcheck	org.wso2.carbon.healthcheck.server.feature	1.3.0		N/A
ru.hnau	hlog	1.0.0		N/A
ru.krindra.vkkt	vkkt-responses-iosx64	0.9.7		N/A
ru.krindra.vkkt	vkkt-responses-iosx64	0.9.7	metadata	7338305eb008af420e0883ea82f374a5763325d1
ru.krindra.vkkt	vkkt-responses-iosx64	0.9.8		N/A
ru.krindra.vkkt	vkkt-responses-iosx64	0.9.8	metadata	f743f827708bc50d738958d8a4fe34797d3faf97
ru.krindra.vkkt	vkkt-responses-iosx64	0.9.8.1		N/A
ru.krindra.vkkt	vkkt-responses-iosx64	0.9.8.1	metadata	b9269270f0af944331da4b2233aa703ceaa815e7
ru.krindra.vkkt	vkkt-responses-iosx64	0.9.9		N/A
ru.krindra.vkkt	vkkt-responses-iosx64	0.9.9	metadata	40e9888610d02060d0a2dbb77dc57aac50d21931
ru.krindra.vkkt	vkkt-responses-iosx64	0.9.9.1		N/A
ru.krindra.vkkt	vkkt-responses-iosx64	0.9.9.1	metadata	3838b0755834de80ad09e861ca9bac32b9d9004f
ru.krindra.vkkt	vkkt-responses-iosx64	1.0.0		N/A
ru.krindra.vkkt	vkkt-responses-iosx64	1.0.0	metadata	a8de0fb9db5ef06a9cbbb58f271262ed3a87f422
sh.almond	scala-kernel_3.1.0	0.13.1		94a9268a947880c916eb1e78784eff2edd265392
sh.almond	scala-kernel_3.1.0	0.13.10		8f69a581803bba7e45f214408f7948d68b102044
sh.almond	scala-kernel_3.1.0	0.13.11		1fe8473c4eac0b96cfa598870b19195a2b8d4284
sh.almond	scala-kernel_3.1.0	0.13.12		32cc02c1feeb4767608dfead002deaa032da71ee
sh.almond	scala-kernel_3.1.0	0.13.13		0823f9ca563520b9e73d079eba1fa2a141dcf1ed
sh.almond	scala-kernel_3.1.0	0.13.14		1d4f86f23a29aee72d864bf6369a0e5b6a064f4d
sh.almond	scala-kernel_3.1.0	0.13.2		2077fa8b373dc98a1c44c4c7d2468a588c83c131
sh.almond	scala-kernel_3.1.0	0.13.3		5cea8dca7c8c6b413c46c7e0af7c63afdcae6431
sh.almond	scala-kernel_3.1.0	0.13.4		b0455a5e3987d70aa8d64a0dea7f742eedb2df98
sh.almond	scala-kernel_3.1.0	0.13.5		cd04604b3bc75c43bee395914d900134e4ed2d97
sh.almond	scala-kernel_3.1.0	0.13.6		05edeb3c11341616447ba15fd760d68d4ad354ba
sh.almond	scala-kernel_3.1.0	0.13.7		b46619677a45008436cb3bf88c89e455264bbd6a
sh.almond	scala-kernel_3.1.0	0.13.8		45ee6527b4a61b4e3a71438614c89ae81119a2c3
sh.almond	scala-kernel_3.1.0	0.13.9		b38598db6c0dfa85aad914f5e6effc031baf7370
software.amazon.awscdk	lambda-event-sources	0.15.0		f086e34f17c4f5c7467af2df40702bcf84963b4e
software.amazon.awscdk	lambda-event-sources	0.15.1		fe95150d96f067af25e7d338eeb552c1ab17ee3c
software.amazon.awscdk	lambda-event-sources	0.15.2		6fff3f8981de071e51a0356d4381fd9618dd86cf
software.amazon.awscdk	lambda-event-sources	0.16.0		b536007636e3e73089b1cff0a53949a14456e578
software.amazon.awscdk	lambda-event-sources	0.17.0		156dcd66da110934d615286f08ae8314b30a33a3
software.amazon.awscdk	lambda-event-sources	0.18.0		0bfbafad988469d27912cfc5b881ab144ea1e1de
software.amazon.awscdk	lambda-event-sources	0.18.1		9bd9cd6caf6dfa2605747d096ffed90e7351573d
software.amazon.awscdk	lambda-event-sources	0.19.0		99011f240c0c31177a1417aad0d79b507e143965
software.amazon.awscdk	lambda-event-sources	0.20.0		fd803bad5cd9e48f9ca88dc5f49cb003032eb179
software.amazon.awscdk	lambda-event-sources	0.21.0		bab5117b53ed1bc69495031ce1b06d79174e8247
software.amazon.awscdk	lambda-event-sources	0.22.0		807c6b7bdff4f5c5c8245e4ff27cd6f776bb712a
software.amazon.awscdk	lambda-event-sources	0.23.0		c5bc9beb79b69436e87dcc6aa36b3c4385d7bfff
software.amazon.awscdk	lambda-event-sources	0.24.0		ccd8f07f5cfe6e3e713249610026e93d5db824f4
software.amazon.awscdk	lambda-event-sources	0.24.1		17e368da0f1fd389f25dfb89643028bb08949e11
software.amazon.awscdk	lambda-event-sources	0.25.0		439c504866e2be0696b59f9679cd951c2adaddc3
software.amazon.awscdk	lambda-event-sources	0.25.1		fd4607766feec52033d42679421c79fd799bba65
software.amazon.awscdk	lambda-event-sources	0.25.2		2ddde2c2d45dcd436cd38a8ff3e2d2fe20560ff7
software.amazon.awscdk	lambda-event-sources	0.25.3		41971e50e5d9958e543c10970931948a6b358235
software.amazon.awscdk	lambda-event-sources	0.26.0		3c22c0be7b520628317e8fae86aadbf5c9874bda
software.amazon.awscdk	lambda-event-sources	0.27.0		ea6df2135db7adc688555f4c843c2706eea87d40
software.amazon.awscdk	lambda-event-sources	0.28.0		dbbb00aac315dec5a6cb4173496074a6a22cbdc5
software.amazon.awscdk	lambda-event-sources	0.29.0		152fe0f5339c07e1d0c0c1040da0bc2a5b4d1256
software.amazon.awscdk	lambda-event-sources	0.30.0		7bf75d884f92f92a71d05a53b3387c28e358b2b6
software.amazon.awscdk	lambda-event-sources	0.31.0		83145d3a57610feb38dc1f09e636e8079b6806f8
software.amazon.awscdk	lambda-event-sources	0.32.0		1340c2529ef9740ac6580c788825087310085e0b
software.amazon.awscdk	lambda-event-sources	0.33.0		daa05d85c54de1f3301374a66911672f6e17e627
software.amazon.awscdk	lambda-event-sources	0.34.0		805e824adaaed7e6ca91f5464ff946071833b16e
software.amazon.awscdk	lambda-event-sources	0.35.0		c854d983ccb1b298291c4d4debebc31308878b4d
software.amazon.awscdk	lambda-event-sources	0.36.0		4057354cbefc2d24d09df624c0a640b6519ac3ee
software.amazon.awscdk	lambda-event-sources	0.36.1		51b971156c8d0b021cb042425ebc750321d86317
software.amazon.awscdk	lambda-event-sources	0.36.2.DEVPREVIEW		c834aae2b6344277aaf6665ac71a26e43e9d36d6
software.amazon.awscdk	lambda-event-sources	0.37.0.DEVPREVIEW		434df037a5bb526aa578c15416355b63c7454ca6
software.amazon.awscdk	lambda-event-sources	0.38.0.DEVPREVIEW		0bfc1976e49b827f8fb361768fbdf2282af117bd
software.amazon.awscdk	lambda-event-sources	0.39.0.DEVPREVIEW		cecd017e4c91234c093c94627b3f6b687fe29b70
software.amazon.awscdk	lambda-event-sources	1.0.0.DEVPREVIEW		9a3a18df561716734af14b2d1f450db503e13393
software.amazon.awscdk	lambda-event-sources	1.1.0.DEVPREVIEW		6d695d1160a99e51d6d40aab0159eaaed4f07001
software.amazon.awscdk	lambda-event-sources	1.10.0.DEVPREVIEW		a7f8622a872bc56ba01f557231c11ad961789dac
software.amazon.awscdk	lambda-event-sources	1.10.1.DEVPREVIEW		d7e4e1863e8237758e0a089df9d8b587ec53f864
software.amazon.awscdk	lambda-event-sources	1.100.0		a9b09dc0e4e31080249ccc72c232723222a5deb2
software.amazon.awscdk	lambda-event-sources	1.101.0		2556c52df7cbf93f67cc793a20fa5cba8e6d23de
software.amazon.awscdk	lambda-event-sources	1.102.0		340c5ce54452bd7dff16a8b603bf2eed679d6ac4
software.amazon.awscdk	lambda-event-sources	1.103.0		4d80cde69133cd73c2a14cb87382f2993e631b27
software.amazon.awscdk	lambda-event-sources	1.104.0		363089523c81625061421bd635e448cf5e91b477
software.amazon.awscdk	lambda-event-sources	1.105.0		85b4f0d5053376377d43ed441f553d08a802022a
software.amazon.awscdk	lambda-event-sources	1.106.0		e891444ab12d125505ce4535ab01b904a03897bf
software.amazon.awscdk	lambda-event-sources	1.106.1		6a0a7b5e88df093fe51c5356987167968881a9c0
software.amazon.awscdk	lambda-event-sources	1.107.0		9aa6cf25083236446d2557fd15bbe1026f93117c
software.amazon.awscdk	lambda-event-sources	1.108.0		431f7916a2e0cd814db0ea64376510e573c72d00
software.amazon.awscdk	lambda-event-sources	1.108.1		d7f65722d113592103384f6bebf6d1d6538e8ccd
software.amazon.awscdk	lambda-event-sources	1.109.0		0753c58743c3ae96ff33d4fa4e11c8025f357acc
software.amazon.awscdk	lambda-event-sources	1.11.0.DEVPREVIEW		7b1604697930c005ec507439d44089fb98261e87
software.amazon.awscdk	lambda-event-sources	1.110.0		89b7afab253beb29d7bc956d7856e441d1d7c783
software.amazon.awscdk	lambda-event-sources	1.110.1		72c5ba7a0106210a478049f7a399b6211f7b2808
software.amazon.awscdk	lambda-event-sources	1.111.0		3d94e6f86da30552c1ed314c8f516777d33d3d71
software.amazon.awscdk	lambda-event-sources	1.112.0		55895fc018df5460a2f7fc82a794183e3f774473
software.amazon.awscdk	lambda-event-sources	1.113.0		e1f0c0efec5ae84b5c6c69d11cf726524facc00b
software.amazon.awscdk	lambda-event-sources	1.114.0		2da97c2487f15b4b30a3ec5f33c05f7bd55543d9
software.amazon.awscdk	lambda-event-sources	1.115.0		91a2240787866215c94abc9a6102cc886f32dd06
software.amazon.awscdk	lambda-event-sources	1.116.0		b48e8114dda2eb7d750d071985713ca92794b979
software.amazon.awscdk	lambda-event-sources	1.117.0		cb4844ad6577eee09e764476cf1a3448649cea7f
software.amazon.awscdk	lambda-event-sources	1.118.0		33b99d56a539fcb8fc6f84b4769a0a466d911c63
software.amazon.awscdk	lambda-event-sources	1.119.0		d22ede41d014bd4af5bb6cc0f5ebfadaba426785
software.amazon.awscdk	lambda-event-sources	1.12.0.DEVPREVIEW		14e07c76cc737b37fc497bc0229d7cd39281d16a
software.amazon.awscdk	lambda-event-sources	1.120.0		9a77601a2e3677769290978166d55739417114fa
software.amazon.awscdk	lambda-event-sources	1.121.0		d8dcf7114a332c8b04b7ebb3252d0f58fc493c4f
software.amazon.awscdk	lambda-event-sources	1.122.0		47e03287b08592fe513112fad50057dce551cf01
software.amazon.awscdk	lambda-event-sources	1.123.0		5360c12e0ec599e84e290d383b62cada7b537053
software.amazon.awscdk	lambda-event-sources	1.124.0		915613bdfc541ca05b0132ed3ba2f8eb270eae4d
software.amazon.awscdk	lambda-event-sources	1.125.0		6ffd1d07299fe9c12b0cc5d2bc01aa5ba021076e
software.amazon.awscdk	lambda-event-sources	1.126.0		a555a8851908b313733001d804d499c8fdfbebc3
software.amazon.awscdk	lambda-event-sources	1.127.0		aeab6987bc4e6a7fa744a3f2e15917d911746126
software.amazon.awscdk	lambda-event-sources	1.128.0		7f6be806a873366c84b7d763666101e8622a47f0
software.amazon.awscdk	lambda-event-sources	1.129.0		ddae54b91d772ec13ff154f77972fc0b9f3691e4
software.amazon.awscdk	lambda-event-sources	1.13.0.DEVPREVIEW		d1eb1f62be4cd60c73dec7de2fc8d398f039c27b
software.amazon.awscdk	lambda-event-sources	1.13.1.DEVPREVIEW		0899b6bc678b3189a174375f162cfd187e2001dc
software.amazon.awscdk	lambda-event-sources	1.130.0		a710c9bc3cbdb7b0569674ee3218cb7673e08275
software.amazon.awscdk	lambda-event-sources	1.131.0		47ad91f0d0b5988981bddd7503c09523d3b76cfc
software.amazon.awscdk	lambda-event-sources	1.132.0		06b97d7499913c15a02ae12a0583cc4cff7b02df
software.amazon.awscdk	lambda-event-sources	1.133.0		52752e47945e9289898ea549b0d4d8862175c1cc
software.amazon.awscdk	lambda-event-sources	1.134.0		3e82503e84182cb61d5f66b7f7d66f2fa428f83b
software.amazon.awscdk	lambda-event-sources	1.135.0		9db406b2bf1f944916b45b2e29cbe22dd6b4f330
software.amazon.awscdk	lambda-event-sources	1.136.0		ee4f5392a337ea34973bb4522f646c929a58c096
software.amazon.awscdk	lambda-event-sources	1.137.0		d45c9d2c457372541929eea886cb1ca36f4dbc88
software.amazon.awscdk	lambda-event-sources	1.138.0		9462dec658b188dd8d29e3884c68e911576dfe16
software.amazon.awscdk	lambda-event-sources	1.138.1		711d36a45c301ab0f789554196fd3eb5f0070548
software.amazon.awscdk	lambda-event-sources	1.138.2		2d0ac540b367f517966cb3ca3b94923806269a28
software.amazon.awscdk	lambda-event-sources	1.139.0		d4971f562a926604272017929680b30ff47a190f
software.amazon.awscdk	lambda-event-sources	1.14.0.DEVPREVIEW		3cbb48faf10d4eca9228af0b404ae7b80022d4ba
software.amazon.awscdk	lambda-event-sources	1.140.0		a7844e0b8ae29fd5a90f217588babba37c2dc6a8
software.amazon.awscdk	lambda-event-sources	1.141.0		4dc4105798d776b75354aa4dff65eae1999ef66a
software.amazon.awscdk	lambda-event-sources	1.142.0		1c4ea5be2c31c2a9098548719d32004a79e5938f
software.amazon.awscdk	lambda-event-sources	1.143.0		28d84b72b7a923f72f52ff35256c45971a121acc
software.amazon.awscdk	lambda-event-sources	1.144.0		21db17e6fed3618fb9a2545b04ed8956929f1b1e
software.amazon.awscdk	lambda-event-sources	1.145.0		e40032c282159dc599b593e5b7158efac539d332
software.amazon.awscdk	lambda-event-sources	1.146.0		eb2f2d3ae323bd0d14441ab750c215cdc8d8f55a
software.amazon.awscdk	lambda-event-sources	1.147.0		3eb5e2c1f1c68b0943a521c03ac4d0dff21e1e57
software.amazon.awscdk	lambda-event-sources	1.148.0		0bdba2248abd07ab0831bc76f58597299bfd4b62
software.amazon.awscdk	lambda-event-sources	1.149.0		64f7a370c6a5ba2fefc1410fed4eb6b2efbcf05f
software.amazon.awscdk	lambda-event-sources	1.15.0.DEVPREVIEW		c5aa1b0358b1cb8bd91371228553ac15304bd348
software.amazon.awscdk	lambda-event-sources	1.150.0		78fc44f5c4c5d09c86f060af2f9137a60624ba47
software.amazon.awscdk	lambda-event-sources	1.151.0		9d00a7819c06a5dade915ba99e5802afe980b152
software.amazon.awscdk	lambda-event-sources	1.152.0		9b3c5807bf200a3a336f467965e550bfbf965403
software.amazon.awscdk	lambda-event-sources	1.153.0		c5a0811f3f339a3f5e4fc0e9d7e0b7b61bd66134
software.amazon.awscdk	lambda-event-sources	1.153.1		6f5bdbecb929b2c272bb3917ed6b0e59610380ef
software.amazon.awscdk	lambda-event-sources	1.154.0		4bf909cf340cbabc5697f7dc58f1c91f94235625
