at.molindo	molindo-mysql-collations	1.0-alpha-1		332c863fe20bded8e6eb80feaa77b095dd6b7e78
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	2.7.0		f9da96e40a07691f8877ae2ec235e085beaa9884
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	2.8.0		0e6c96b044fd766af933d108909584ac4286dd8c
org.apache.servicemix.specs	org.apache.servicemix.specs.jaxb-api-2.0	2.9.0		8fcf61cff731c3b44a7b05af89d40d117eee54cf
org.apache.stratos	org.apache.stratos.adc.topology.mgt.feature	3.0.0-incubating		N/A
org.apache.tomcat	jasper	6.0.13		e19c73d77508f241f54a8a87129342f4d2e69d81
org.apache.tomcat	jasper	6.0.14		d3f87feda9d183443f28299837aeeecc8570af8d
org.apache.tomcat	jasper	6.0.16		3b5f71e5dffde9c3317b55ad2ffca8a5a0d5ce4e
org.apache.tomcat	jasper	6.0.18		6445dc4a9089f1a9b8ab1d697553996d4e8d3716
org.apache.tomcat	jasper	6.0.20		cb5cc9e527272437ada8c3a734cbed4f52f3dc51
org.apache.tomcat	jasper	6.0.24		d51e7daf68339544016bafe548031e7c25dc47f1
org.apache.tomcat	jasper	6.0.26		c913695f18eafef794deb310c184896841caacbf
org.apache.tomcat	jasper	6.0.28		665c325737b1a875ec4a0d95536133dcd1925627
org.apache.tomcat	jasper	6.0.29		09267fa631d760f085e30d0212d6348af71c86e3
org.apache.tomcat	jasper	6.0.30		e96e3426467666711ba5b77bdcb8168388f7e30a
org.apache.tomcat	jasper	6.0.32		5562636542c47fbbb4d414c97aef7c85d6e95b87
org.apache.tomcat	jasper	6.0.33		c844ad8c4b1d672f5f0026a34a6246dc960eca2d
org.apache.tomcat	jasper	6.0.35		08acec350a2aba912c809cd199a639f3299be3bd
org.apache.tomcat	jasper	6.0.36		19404cbb6011c6e35d6e92c91113cdd2f28913d7
org.apache.tomcat	jasper	6.0.37		7fed98c8596649f1b5884bb61a39644c63f062f2
org.apache.tomcat	jasper	6.0.39		a8b82d2fd45becd3547407622daebc6674a3a84f
org.apache.tomcat	jasper	6.0.41		ba493a12dbff57c23ecd3602e6559563d4eb37fb
org.apache.tomcat	jasper	6.0.43		b0421db210ed2273841c546c8a4005399da02c08
org.apache.tomcat	jasper	6.0.44		74c4e80752c2231836ff538b5d89b727d0412cc9
org.apache.tomcat	jasper	6.0.45		0da3a4fd53320c0b852bf2befbeb43d726a8e669
org.apache.tomcat	jasper	6.0.47		5f375e9e12061aeefa4420f4ccd3ee8be6371ca8
org.apache.tomcat	jasper	6.0.48		a22127f7581a7390817a9803acb8337d42838cfc
org.apache.tomcat	jasper	6.0.51		76f877fa619c8836440757fa94d863b1d39ba924
org.apache.tomcat	jasper	6.0.53		abbbdc5814eaaabdb536c8c21894f4f92786131c
org.bitbucket.intenscom	eap-7-base	7.0.5		N/A
org.codehaus.fabric3.tomcat	fabric3-tomcat-server	1.2		07c6e3d0c2943738fc9d8f3263d4d60308f16342
org.codehaus.fabric3.tomcat	fabric3-tomcat-server	1.3		404d11d6aa1dd9f29d80b6896b3e08224f90c2c2
org.codehaus.fabric3.tomcat	fabric3-tomcat-server	1.4		3553e2434a7df59c632d7bcddd261d2064dc9c1d
org.codehaus.fabric3.tomcat	fabric3-tomcat-server	1.5		3201b28661f791fe4e73d1976dea1b84e20778b0
org.codehaus.fabric3.tomcat	fabric3-tomcat-server	1.6		a3944c9bb905945802366f961d47bfca0eae917b
org.codehaus.fabric3.tomcat	fabric3-tomcat-server	1.7		f13be4aca9bd3feb817ee92e7628a8ccd1b3fb0a
org.codehaus.fabric3.tomcat	fabric3-tomcat-server	1.8		00f5007b40966a149e8a995f35c5f8ddc87bf1df
org.codehaus.fabric3.tomcat	fabric3-tomcat-server	1.8.1		2e977ed3a3e6b33c34fbfca2899a8efbce22c916
org.codehaus.fabric3.tomcat	fabric3-tomcat-server	1.9		b9e067db6070cf265e15a2f810d6e9260e2ef210
org.combinators	templating_2.11	1.0.0+1-50663dd6		6e3ba9d5578283732b483ac3a45fcc7b25abd95a
org.combinators	templating_2.11	1.0.0+11-80fcb87d		1fd4022e068ee940776f27b503a7c4cbf9bd8181
org.combinators	templating_2.11	1.0.0+2-2a8cbbb6		52c444b4cf5757e3c6e862c7b5b9cfa4bd489495
org.combinators	templating_2.11	1.0.0+3-bee373e9		302ce9c42b890e8a46d21919b6cd0516bee3248d
org.combinators	templating_2.11	1.0.0-RC1		ed70beef10c092abdead1dba30989000aacb9ecd
org.combinators	templating_2.11	1.0.0-RC1+1-f1efc2f7		1c43dc54cefe41c6fc135ac8c025b48730f0f4df
org.combinators	templating_2.11	1.0.0-RC1+2-ef384cd1		a629ba5568a81b1c24444a2863fe68c4a595fe72
org.combinators	templating_2.11	1.0.0-RC1+4-ca285511		c2f9191ce719a16b8b2e8e3b234b0d6ec19d0849
org.combinators	templating_2.11	1.1.0		a5fd326a3ab8505edb37fe9cf7201e7a3fa9f735
org.eclipse.kapua	kapua-rest-api-resources	0.3.0		df145aa7fb8605e9349ea6bf7f834bb4af7079d7
org.eclipse.kapua	kapua-rest-api-resources	0.3.1		d4e5486359990f9e09d3bbf802ad1e43d5ac0a76
org.eclipse.kapua	kapua-rest-api-resources	0.3.2		c0a3707c248d158d4f5d5a7a028c6438fad83503
org.eclipse.kapua	kapua-rest-api-resources	1.0.0		e6c4355ad370c554c53df89c31745780d22dc14f
org.eclipse.kapua	kapua-rest-api-resources	1.0.1		120d4a0a94b034643c3d1d9f00ed9761da326228
org.eclipse.kapua	kapua-rest-api-resources	1.0.2		cd0d51d62c93982877fa0e15e8022111c4182752
org.eclipse.kapua	kapua-rest-api-resources	1.0.3		621037a8a84972e1df2a54b8b425791010ba4d95
org.eclipse.kapua	kapua-rest-api-resources	1.0.4		efe04d679af7d3920eb16fc5a4f8ad41a48177e6
org.eclipse.kapua	kapua-rest-api-resources	1.0.5		a8a56204ccb3a7835ec4ad154e7774cfb39704a5
org.eclipse.kapua	kapua-rest-api-resources	1.0.6		c61172597e7964f4b01db4d0b80548b7935397db
org.eclipse.kapua	kapua-rest-api-resources	1.0.7		2d74c1041cf77925a6b7e9762a8047f82424174b
org.eclipse.kapua	kapua-rest-api-resources	1.0.8		fe74506c62decf11dd74a5ac4b91594bc9eb00b8
org.eclipse.kapua	kapua-rest-api-resources	1.0.9		ff7d6685ced802c0f1b2138e298cff3eeac611f2
org.eclipse.kapua	kapua-rest-api-resources	1.1.0		fd17053f3c11abd6533a7147e74230028b7c70f7
org.eclipse.kapua	kapua-rest-api-resources	1.1.1		00a4017bafe1589669e54082c68928383a410c6d
org.eclipse.kapua	kapua-rest-api-resources	1.1.2		01c2ddcd5265a67ac5a5319e00eb94e68d186fd2
org.eclipse.kapua	kapua-rest-api-resources	1.1.3		44108181db3b9f33fc60a54b88bf5c680a517a2e
org.eclipse.kapua	kapua-rest-api-resources	1.1.4		5b538ee0cd0a48d140bf8b29f7459e75dfe55f25
org.eclipse.kapua	kapua-rest-api-resources	1.1.5		01874792ffb22a68a99d979ea12533f33d7dd7a2
org.eclipse.kapua	kapua-rest-api-resources	1.2.0		8e5a76775cc709e6cb38a4eadca8fa1b341d312f
org.eclipse.kapua	kapua-rest-api-resources	1.2.1		5414ddade97913d7b062f29860d8517557deb2ea
org.eclipse.kapua	kapua-rest-api-resources	1.2.2		3f452ba786feb0060e874842df54e42dfbd80294
org.eclipse.kapua	kapua-rest-api-resources	1.2.3		1ab6f2fbdbd7d91ee92450f7b4730fff24391d0d
org.eclipse.kapua	kapua-rest-api-resources	1.2.4		a12edde46e742c22b4572531acc55862b71e7faf
org.eclipse.kapua	kapua-rest-api-resources	1.3.0		e1ee35ca15a3b3d51465fbb01f5540801ccec1f3
org.eclipse.kapua	kapua-rest-api-resources	1.3.1		fcdeb2363188fb9ac0dd7485d28b266d960702ef
org.eclipse.kapua	kapua-rest-api-resources	1.3.2		4941aeefd7cea47fd1faa327ad592edeca016666
org.eclipse.kapua	kapua-rest-api-resources	1.4.0		8f9a4c53e275316b738b3f1cf39d3ba433999783
org.eclipse.kapua	kapua-rest-api-resources	1.4.1		5d33af536b706ee515e7ddb2cf4492be805edbfa
org.eclipse.kapua	kapua-rest-api-resources	1.4.2		9648f0c153101c05024172475791e746f3d66c1d
org.eclipse.kapua	kapua-rest-api-resources	1.4.3		7ae18168386c9284269c2dc22023b4670bc16873
org.eclipse.kapua	kapua-rest-api-resources	1.4.4		0c95c9be6772363251464551cd3af3cfb45e0cf9
org.eclipse.kapua	kapua-rest-api-resources	1.5.0		4d956a3b6491f9a83f131480b9e1a262e38ce127
org.eclipse.kapua	kapua-rest-api-resources	1.5.1		3d262fb50c1e630469a96b1e68a0f89c2382206c
org.eclipse.kapua	kapua-rest-api-resources	1.5.2		2a8489e18529da203ccd4c88b104d21d56480128
org.eclipse.kapua	kapua-rest-api-resources	1.5.3		7b852f7215c71ddb1fc73e83a51e7c714d455e35
org.eclipse.kapua	kapua-rest-api-resources	1.5.4		866955da3972b39999bf7e532e0896876cb2e467
org.eclipse.kapua	kapua-rest-api-resources	1.5.5		7f0531a9e49d8ff957ca6ead95bd0d02da1397f0
org.eclipse.kapua	kapua-rest-api-resources	1.5.6		e70d61b2ec9cb00fc1c488c7780c36e4c91dfc40
org.eclipse.kapua	kapua-rest-api-resources	1.5.7		02076ab8e7edab2769d88cd0c94eacffe2179684
org.eclipse.kapua	kapua-rest-api-resources	1.6.0		64d4d78877b79f1a940e3b126dbc35d803c8eb1c
org.eclipse.kapua	kapua-rest-api-resources	1.6.1		cbe2e77b65aa315f73d75c921d5475b507c2be25
org.eclipse.kapua	kapua-rest-api-resources	1.6.10		9da4c9ee43ae8616f669a9643c1b8d2ff13aebbc
org.eclipse.kapua	kapua-rest-api-resources	1.6.11		6f594f7f5c00eb3da552f25407a2d6904ee9d742
org.eclipse.kapua	kapua-rest-api-resources	1.6.12		c2cbddee8db4f6ededcc69990e98b74e98854d4f
org.eclipse.kapua	kapua-rest-api-resources	1.6.2		66b616b78419e6ca9c5d573a049c41a0fe85513b
org.eclipse.kapua	kapua-rest-api-resources	1.6.3		ed77b0710bfc6b4a39b30147d6993243419b5871
org.eclipse.kapua	kapua-rest-api-resources	1.6.4		67b99a17303ff0380ee7234dd0077f5d3fb49a01
org.eclipse.kapua	kapua-rest-api-resources	1.6.5		cc65912a6ee829d42b2b8294b473b096bf8539cb
org.eclipse.kapua	kapua-rest-api-resources	1.6.6		8a5b108088eba18003eb0481a015905adc5012e8
org.eclipse.kapua	kapua-rest-api-resources	1.6.7		8e9358b63d34168c6713fa5964d61f368dfa083a
org.eclipse.kapua	kapua-rest-api-resources	1.6.8		350ede87b58658205a74d05f047db256eb467288
org.eclipse.kapua	kapua-rest-api-resources	1.6.9		c5fa82935407cb22e31abe1c9e1440b767d8fcaa
org.exparity	exparity-bean	1.0.0		564f64db35e4081a2482f32291b7e1d500337dd4
org.exparity	exparity-bean	1.0.1		11cccd22bee067791aaf9abd4dca50436e6e5448
org.exparity	exparity-bean	1.0.2		4113ddd4b25fb38ae2b09199e5bd8ff08950331b
org.exparity	exparity-bean	1.0.3		06783ec7572e181a38c955e4b037c3b562dfc68c
org.immutables.vavr	vavr-examples	0.4.0		e968b488e8aa5d7f24f476873aad97d054f479b0
org.immutables.vavr	vavr-examples	0.5.0		d44acb987685316700a9d00af11f25ad61da9c9e
org.immutables.vavr	vavr-examples	0.6.0		8b52a4a32be0ecc99c1b034e62a18468c4998d05
org.immutables.vavr	vavr-examples	0.6.1		d54613c009a737f81268d4ccf702a5b8cfddb0ce
org.immutables.vavr	vavr-examples	0.6.2		2ea8046a237f1f50544d7ef4a8dda06b53e58222
org.metafacture	metafacture-commons	5.0.0		e20d4b8849a1a4495a3fa0968bac048b3d01e20d
org.metafacture	metafacture-commons	5.0.0-rc1		dbf5246cb79675133d6278715269d9c37647b158
org.metafacture	metafacture-commons	5.0.0-rc2		c65178464239384ea81bb0b4aba29488c28106db
org.metafacture	metafacture-commons	5.0.1		23bf6f9ad3bf0d6d6da2dd1e79781aac254bc109
org.metafacture	metafacture-commons	5.1.0		aca28a9b5bc2c4bdeffe9a5a10337202a409030a
org.metafacture	metafacture-commons	5.2.0		fa15830a37437404cb91a41bba5325f801e9f9d3
org.metafacture	metafacture-commons	5.3.0		4ed13a5150fa3f1552d46bc8119ab2c525116adc
org.metafacture	metafacture-commons	5.3.1		7ce9e80ca35e8957db355c185063572b1d98dae2
org.metafacture	metafacture-commons	5.3.2		f6a9965e5c5bf6f69c2236d5ba10c4aaf7db6ef2
org.metafacture	metafacture-commons	5.4.0		de7efe225462c0b8fed5de46141dc8fa23822b7f
org.metafacture	metafacture-commons	5.5.0		6256127d4deb4dfd540c96d0aa2392b54e97e64c
org.metafacture	metafacture-commons	5.6.0		e09d3346a203c79bca60bd0437ecacad01bfb5c0
org.metafacture	metafacture-commons	5.7.0		b5d3cbe39846aed478627ae14de7e4fd2aa60f27
org.metafacture	metafacture-commons	6.0.0		2f9a72d23ae82030065fcd1a7cc5df87293833aa
org.metafacture	metafacture-commons	6.1.0		5831f967e6b0bfc6f8368f8756ff965d6e2709d9
org.metafacture	metafacture-commons	6.1.1		4e73e3ad9ca44a90436599c78d4de04390964555
org.metafacture	metafacture-commons	6.1.2		a5d4faa0e7c44cfd49433cc12f5530f9a6a3ef95
org.metafacture	metafacture-commons	6.2.0		78533664f70f272fc30bc8737c571b9b160d916e
org.mobicents.examples	mobicents-slee-example-google-talk-bot-sbb	2.8.1		b6fc4ce48a160c4d3ad7a50cd213d93f681d7cc4
org.mobicents.examples	mobicents-slee-example-google-talk-bot-sbb	2.8.2		6d6a0d9d1bff0e7b89fcb4c455e85a976c234da6
org.ow2.fractal.juliac.tinfi	frascati-tinfi-runtime-parent	2.8		N/A
org.ranksys	RankSys-fast	0.4.3		d067c5ae8d86b3d5bcf706d6050c057911d07d53
org.rapidoid	rapidoid-db-tests	1.0.1		88e5907791b29c2f70443628ad3f4b6ff61dacd2
org.rapidoid	rapidoid-db-tests	2.0.0		afa941ae1360be2a45157decfc918123ecf9264f
org.rapidoid	rapidoid-db-tests	2.0.1		bf8dcf1ceb2ccdaf4138f9c73e44ae318d6589db
org.rapidoid	rapidoid-db-tests	2.0.2		1e07fdfffa7600cfa5a229e3f584aa8a680dab95
org.rapidoid	rapidoid-db-tests	2.0.3		12c8a5ea58333249b51b66915aed2d827f6c08a0
org.rapidoid	rapidoid-db-tests	2.1.0		5d82885512697239e70316b7ce681719d7351514
org.rapidoid	rapidoid-db-tests	2.1.1		21299723ab874ad8348ee0cd3eb5a04955108da6
org.rapidoid	rapidoid-db-tests	2.2.0		f8690a0ccad4ec9942b4b6d7e28e2239db7a82a8
org.rapidoid	rapidoid-db-tests	2.3.0		f3d0b1352bc79d4b842fb9ef74e427d1c668fe6a
org.rapidoid	rapidoid-db-tests	2.4.0		0f1541202f9f98b24384b1262f268738121a63e1
org.sangria-graphql	sangria_2.13	2.0.0		d0b17c35ec2b24a49872d703eaa1c2198d8d0e6e
org.sangria-graphql	sangria_2.13	2.0.0-M1		f10f794228ce243574143bb3503726397d884385
org.sangria-graphql	sangria_2.13	2.0.0-M2		6f59de0e14f7164147aaa0422df8232b2793b21a
org.sangria-graphql	sangria_2.13	2.0.0-M3		de9b781ec8a2ceca1a6faf4e6aca21fd926ec948
org.sangria-graphql	sangria_2.13	2.0.0-M4		0b04159d408944e405e59501347795cf5eb909e0
org.sangria-graphql	sangria_2.13	2.0.0-RC1		44edb55fb7e709342019846a74fcc2ec62d40d66
org.sangria-graphql	sangria_2.13	2.0.0-RC2		fa003731c6c7eee53baa3bae1372ee46346b3e34
org.sangria-graphql	sangria_2.13	2.0.1		80b5b00c8af8edef6a6c73137abd0bcb8c332dd5
org.sangria-graphql	sangria_2.13	2.1.0		acb9286edb5964664ac1d1d8b62bdaf8664054e2
org.sangria-graphql	sangria_2.13	2.1.2		b29bdc4bd96530a3a503f359d97b334f9f7a363e
org.sangria-graphql	sangria_2.13	2.1.3		0661ae19b32eb92e7461c983bbd56185a6c0102e
org.sangria-graphql	sangria_2.13	2.1.4		ad7143c343060b1860c549dce877d98e051e7d88
org.sangria-graphql	sangria_2.13	2.1.5		4750f1c66a6db7660f643fcf49030af440f39083
org.sangria-graphql	sangria_2.13	2.1.6		259e28bd577f5575b611a9becc0c2a5ddcd718b1
org.sangria-graphql	sangria_2.13	3.0.0		f22195397f31dbe0737fad34a2552a51d6893464
org.sangria-graphql	sangria_2.13	3.0.0-RC1		741d24904eee7f8aed4389c58445c917825a2f1c
org.sangria-graphql	sangria_2.13	3.0.0-RC2		c2097505fac427a7a203b77482367bbc71acc4e0
org.sangria-graphql	sangria_2.13	3.0.0-RC3		2c5d505e41552eed5afbd24f4099286185465d8f
org.sangria-graphql	sangria_2.13	3.0.0-RC4		cc1bdff8db210fe80c334df7b68c476ca78a9fb7
org.sangria-graphql	sangria_2.13	3.0.0-RC5		3d3cc3add162f2d2e797813ec26dd65bb9fcb11d
org.sangria-graphql	sangria_2.13	3.0.0-RC6		17bc4b9978d2c95c3f36f417ce854a095e3a11f9
org.sangria-graphql	sangria_2.13	3.0.0-RC7		e74292f18383cb5ac6105d518fdd4ac85fcb38ff
org.sangria-graphql	sangria_2.13	3.0.0-RC8		d99be85ce398bf5493df100ea329c666aea6e5d3
org.sangria-graphql	sangria_2.13	3.0.1		1e4c087afc31c94d25a072ea12ba2eeef27e7ec5
org.sangria-graphql	sangria_2.13	3.1.0		cb625c382cde5e243cdd90bda10a808d0cee9b73
org.sangria-graphql	sangria_2.13	3.1.0-RC1		16c867dfed5b85b6f2bd2ea19f4334816df23501
org.sangria-graphql	sangria_2.13	3.2.0		b352aca879ddb53663db6d3a477d3a0dd5d50faf
org.sangria-graphql	sangria_2.13	3.3.0		00e8dc37e7e60bc8e74c538817d3d46467b5a7a4
org.sangria-graphql	sangria_2.13	3.3.0-RC1		904ccf176ba4f491d544f57d7786a6e382cb496b
org.sangria-graphql	sangria_2.13	3.4.0		351098c7426dcf14517fea22ddb95e5d2b8aca18
org.sangria-graphql	sangria_2.13	3.4.1		017b36ea2aec87245fd805cdc01dca286b16c414
org.sangria-graphql	sangria_2.13	3.5.0		54f607c550c47446ec1ac7e20f270abfcaa4559c
org.sangria-graphql	sangria_2.13	3.5.1		4694354f3d658caf0e47eb5753b16de0a0a4a18d
org.sangria-graphql	sangria_2.13	3.5.2		3e5e8c23a883661a088a02625ab57fd6562699d9
org.sangria-graphql	sangria_2.13	3.5.3		f692c94315750064ae9b577406eb40de2d4dbac4
org.sangria-graphql	sangria_2.13	3.5.3-RC1		4a2a6dd4af6599c823197e37e5a01b25cb2a56d7
org.sangria-graphql	sangria_2.13	3.5.4-RC1		a74c5ded77f9d54aeb647698b03915e716bb60c2
org.sangria-graphql	sangria_2.13	4.0.0		0f3a5c6d82fa94e1af9f8921da56207f2f63bada
org.sangria-graphql	sangria_2.13	4.0.0-RC1		1ae96bc99036e3875d61f95f687f3c1c41434281
org.sangria-graphql	sangria_2.13	4.0.0-RC2		2493bb41019d29adaca53b1558e0b244219e6559
org.sangria-graphql	sangria_2.13	4.0.0-RC3		107f59cf7d381d2483f34db526c8b14785d1b3ea
org.sangria-graphql	sangria_2.13	4.0.0-RC4		079641694b66351717165e493a808ad895696c9b
org.sangria-graphql	sangria_2.13	4.0.0-RC5		67de3c52fc6d845bcf52b6da806be86c0c5c889f
org.sangria-graphql	sangria_2.13	4.0.1		42e3149114683ae1b97b5abf942f91c167d96a3b
org.sangria-graphql	sangria_2.13	4.0.2		b8a8a12be4adf5da7df10495bc1fa2687c330a0a
org.sangria-graphql	sangria_2.13	4.1.0		9afc88d20c8f7964a1003419dac0d51ae3564e61
org.sangria-graphql	sangria_2.13	4.1.0-RC1		8eed47d2311752c8635bc0fb53ca81768a6dd8f8
org.sangria-graphql	sangria_2.13	4.1.0-RC2		e29a71b0797fa1eb2153bc4befad691c265aeef6
org.sangria-graphql	sangria_2.13	4.1.1		da77d8520f43a6ddf70a9696089e982523277099
org.sangria-graphql	sangria_2.13	4.2.0		792ec7f60271904b22f0e7355524a7cb58fc5a36
org.sangria-graphql	sangria_2.13	4.2.0-RC1		2861a9f6ae765116c77abe189bf3b560d21808a1
org.sangria-graphql	sangria_2.13	4.2.1		6a15ab21c814ac4799a7356a42d823a7619979ca
org.sangria-graphql	sangria_2.13	4.2.2		e1093923fd6643988647daa34a93450d373500c2
org.sangria-graphql	sangria_2.13	4.2.3		14b94eb8e3953d817c203ef72d9197b96faecc39
org.sangria-graphql	sangria_2.13	4.2.4		2c82abdecdd6bac822aaa09cd2c53db785bf3e55
org.sangria-graphql	sangria_2.13	4.2.5		5b7a8b0be99b76373c042df60d023b8ee3d8b04d
org.scalameta	mtags_3.3.1-RC1-bin-20230224-c1809bc-NIGHTLY	0.11.10		2b48a3f62112cf9707032d281a43380bcaebb606
org.scalameta	mtags_3.3.1-RC1-bin-20230224-c1809bc-NIGHTLY	0.11.11		7b201ae0ed7a765cd209d94277d1d7b8406ea2c2
org.scalatra.scalate	scalate-wikitext_2.13.0-RC1	1.9.2		55d15e2cf6e1d9e87f6a1918002e64117b1aba47
org.scalatra.scalate	scalate-wikitext_2.13.0-RC1	1.9.3		f11e753cd2ddae2f849f0161e37f059af59ba2bc
org.smallmind	artifact-maven	1.8.6		590106035ee950ad946160b34375d6ea9657a402
org.smallmind	artifact-maven	2.0.1		73616c4cb280b3aa568a6987ff81afcbbe001075
org.smallmind	artifact-maven	2.2.1		a2352a1b3343ad3250f5095f18f8879d8ed02e47
org.smallmind	artifact-maven	2.2.2		0b1a2e00f5254c2f5a31b2cf4cd0df50a22f6b0e
org.smallmind	artifact-maven	2.3.0		343e58223b6c367f5a3e59d0df5b7ecb783e6bd3
org.smallmind	artifact-maven	2.3.12		1880fc30f933ada42abd4859a7f4508d6cf623ee
org.smallmind	artifact-maven	2.3.7		eb6794fd00b42018a07f135e9e2c23a765d2db69
org.smallmind	artifact-maven	2.3.8		6934bb513704e891ff7f744d414f43b539c32f3b
org.smallmind	artifact-maven	2.3.9		b77004f218f7026d49cab6d72cbc79a24a6c1e00
org.smallmind	artifact-maven	2.4.0		a3c82409e8c2c644eb45db167c62a3915efa6803
org.smallmind	artifact-maven	2.4.1		2d9d1575ac8226891cda780f6619f1789f2bf018
org.smallmind	artifact-maven	2.4.10		a1c84f409674a6667ba8bef87442d8bfcfa3cefb
org.smallmind	artifact-maven	2.4.11		05d4671a79d4b7f6161e6582334776c59743855b
org.smallmind	artifact-maven	2.4.12		37a0da358b60451b5fa9a6ba33d331d2e27c4e4e
org.smallmind	artifact-maven	2.4.13		33b9d3a603f0c50cbacc45c24e522b6e76286f12
org.smallmind	artifact-maven	2.4.14		ec5195ad1e5ee118f84c93a09e889cb8e9ee5d89
org.smallmind	artifact-maven	2.4.15		ac711028c758196935958d54ce14d5ac42ed4e5e
org.smallmind	artifact-maven	2.4.16		2cccb3efab24686d6de75a218c528bb0baf9271a
org.smallmind	artifact-maven	2.4.17		026c9f04d7231008b1569bb2372331b1859f8999
org.smallmind	artifact-maven	2.4.18		8cbd235f07969912083d28cdb7de616dde78aa4f
org.smallmind	artifact-maven	2.4.19		64354483d29d481e913379b8f2e45192150054b7
org.smallmind	artifact-maven	2.4.2		f5b8a7186bc7da2fa8d3038a380eeb444c22ed05
org.smallmind	artifact-maven	2.4.20		82f6e520315fcde71e43ac18f70516c68cd0ad41
org.smallmind	artifact-maven	2.4.21		babcb823ba9efd5ab6c882834ec1ed9ef2baa7f8
org.smallmind	artifact-maven	2.4.22		2feee73ab5a4283b1b4e4a050f5f7fdf9893b8a0
org.smallmind	artifact-maven	2.4.23		c1ddf99c03f18e67e04036c14de6ef4ab34c03d5
org.smallmind	artifact-maven	2.4.24		023bee38023076ddbe07d9d9f5a96416bf87639b
org.smallmind	artifact-maven	2.4.25		b5b3663dd325175aea9a12f9adbe70e42965e891
org.smallmind	artifact-maven	2.4.4		473af8f1f91862f8b19485ae24955cad94df9414
org.smallmind	artifact-maven	2.4.5		f677414c73e0bb5b5cd7d312b46e827d7d6de791
org.smallmind	artifact-maven	2.4.6		6cfa0f930f795e6f67b65f50e57ecf6f312ef7ce
org.smallmind	artifact-maven	2.4.7		7bed53a5959116405432b3bb351c3849264ce331
org.smallmind	artifact-maven	2.4.8		52355d2aafc27492608e9a53053828aa7dad905e
org.smallmind	artifact-maven	3.0.0		a4cf6b07c71886c72c1467a9da6a99c406bc7959
org.smallmind	artifact-maven	3.1.0		e9c7e0ed3c6a094bb7854b12443a34cf5cb83c0c
org.smallmind	artifact-maven	3.1.1		9b040fd470a30f91e9e78f81bcde47568e982177
org.smallmind	artifact-maven	3.1.3		bf7b6c4b929f67a8bdfcad1b3b65bd9c8995843c
org.smallmind	artifact-maven	3.1.4		25ae9c2a4625eb1feb00ca42704f712f6b4298b8
org.smallmind	artifact-maven	3.1.5		a08b928e22f372fa97c4e1bad57b3441d62e5c62
org.smallmind	artifact-maven	3.1.6		6e04abe8b325f06c85ac9b3fdd294bdc1ff7b959
org.smallmind	artifact-maven	3.1.7		a4819450ffaff692355f67d8ca91cd6e3c7e354f
org.smallmind	artifact-maven	3.1.8		0d2db068dace1bf390594adec5c25f381237473c
org.smallmind	artifact-maven	3.1.9		ce4c6969aa825d852e8231f14b9e07703edb1967
org.smallmind	artifact-maven	3.2.0		d71a04241ad725c2b5264a364d06fe17511d2045
org.smallmind	artifact-maven	3.2.1		247bb7bc01eaa79be25b78ae127a11e1032c0bca
org.smallmind	artifact-maven	3.2.2		026b876e10a2ee70777b5f33817ed43d66ba5566
org.smallmind	artifact-maven	3.2.3		19c5d6080d43bcd06a4e812a46bccaa50f721d8a
org.smallmind	artifact-maven	3.3.0		698f56013d033ab152543d9fe6f2b5b0bda06c01
org.smallmind	artifact-maven	3.3.1		b4aacab699b356eacc4e9e4e05186ea190d40f1c
org.smallmind	artifact-maven	3.3.10		e45f9636462eee2a231a0f00490a08dfda52f79b
org.smallmind	artifact-maven	3.3.11		295e1d181727f03e3b79ce33c6c2275982f0d741
org.smallmind	artifact-maven	3.3.12		18df49ab61474610da9ec715f46bb95903c7a2e9
