br.eti.kinoshita	selenium2-base	0.1		0750458e1eb4e75690ff384d8b1379abc3141c8c
org.openl	org.openl.commons	5.20.4		66f9d3ac0d97c4914c866982d55e6753f47b4029
org.openl	org.openl.commons	5.21.0		490c9c9fad1b7216cd1ad19ac0649c43db4808b7
org.openl	org.openl.commons	5.21.1		4dee811865f3418ce21f75ed1511d26c7a22abbd
org.openl	org.openl.commons	5.21.10		bd7ef8d0c789b4be25fcf0518a114def630a675b
org.openl	org.openl.commons	5.21.10.1		f0583322735be065a34fb93b275aa967595c61ac
org.openl	org.openl.commons	5.21.11		d1399d71bfd831e504806f51a5dbd757ca68817e
org.openl	org.openl.commons	5.21.12		772df7d55d51c2addb6c6218722ca53ed50f4aa2
org.openl	org.openl.commons	5.21.13		0adf4f9c5d735c9e7164b7e91ada214c775eae04
org.openl	org.openl.commons	5.21.14		1e89804b0d84a8b4c2c9cb9a5156037f209b6560
org.openl	org.openl.commons	5.21.15		c44722dd40a8b37ea305fe22acea45b53edab8d9
org.openl	org.openl.commons	5.21.16		b63633dbf42914cef7113083a6ae09e4b4cf53e4
org.openl	org.openl.commons	5.21.2		74019ddd79d66fe6dd25c9ff5a2f85476a09e548
org.openl	org.openl.commons	5.21.3		bc5f999ed268f550868915792b55b800603b3900
org.openl	org.openl.commons	5.21.4		a13bbc786c53e2a3fbabe1c1591d277ecbd122f9
org.openl	org.openl.commons	5.21.5		66b84af1440700467bf103e2dddb5020160312db
org.openl	org.openl.commons	5.21.6		87335d3e48b5ea7431ceaf9520a4f1cfbfaad5cf
org.openl	org.openl.commons	5.21.7		11cec544b29ab734c496510c5a165eaba58c3369
org.openl	org.openl.commons	5.21.8		fb3d366a8a74079bd4c2fc30474d2f4a6769f7ad
org.openl	org.openl.commons	5.21.9		60ce91dab69ec920136c2410eabb829d281032b8
org.openl	org.openl.commons	5.22.0		b7a249f9a7131870693ff6dd9fcdb90455534a32
org.openl	org.openl.commons	5.22.0.1		3131da8a86570c7b6ae445b0d325a90e6c86af46
org.openl	org.openl.commons	5.22.1		1798c73b7149143218e5c55bc23f44e4bc6483cb
org.openl	org.openl.commons	5.22.2		dc02ca3f070c9863b6497ca05cb4198eee8d833a
org.openl	org.openl.commons	5.22.3		29a66e349241869eebb05ded08ac7e6f384349c8
org.openl	org.openl.commons	5.22.4		bcb7eff38ded7cc94237fbb4be0d8ba0ba7a3997
org.openl	org.openl.commons	5.22.5		d9f478cf0fe18b1d07e2d5659bde6c6070a5480e
org.openl	org.openl.commons	5.22.6		a8157c42a8248020b47fa17be5404b0e226d9329
org.openl	org.openl.commons	5.22.7		2851954fc355a693b6abddd0bb5e579c4dee067f
org.openl	org.openl.commons	5.23.0		2560ce17f8a8038559729a23071e52d5535b6278
org.openl	org.openl.commons	5.23.1		4d192aca4c3e2133681640b642414ba0f156f06f
org.openl	org.openl.commons	5.23.10		ca9ab09e2d506cc2363e62828abe390f9077f489
org.openl	org.openl.commons	5.23.11		380c855c5c70171ba02406677df836a575f0a683
org.openl	org.openl.commons	5.23.12		5ed4154fcd51f074a236a892b678b5f25e35e07b
org.openl	org.openl.commons	5.23.13		4f30c7e8590412752fb34c402e310f20d038300f
org.openl	org.openl.commons	5.23.14		db0312320d00f5a888a62744c4270a2ac70b6c55
org.openl	org.openl.commons	5.23.15		be9807c8aac47ff0c762d5318d979a0b00fef54d
org.openl	org.openl.commons	5.23.16		4c6a0ee2a90ad7b997cc521c009d329ce578a4aa
org.openl	org.openl.commons	5.23.2		a10feb57a31036562108e94c29a1fa9d120a42d4
org.openl	org.openl.commons	5.23.3		f2b5bd7c2a1672ff778c6c2be7dd4f5c2d8d5fbb
org.openl	org.openl.commons	5.23.4		b7f96838a5aea8b130a47287cbc0312617ce8709
org.openl	org.openl.commons	5.23.5		6d098bf5c261421e35bc42fe86a6be014136b514
org.openl	org.openl.commons	5.23.5.1		28d6f1d789f7f7b746fead91814f52e0a6311a6c
org.openl	org.openl.commons	5.23.6		f0278e391516944a5437158e41bdaafdebed5e6b
org.openl	org.openl.commons	5.23.7		91875b5e5a1e6c9b762b6caf6d9225abe4a38346
org.openl	org.openl.commons	5.23.7.1		bb71641725228c4b7ec94e11173460fb05f38a4b
org.openl	org.openl.commons	5.23.8		0751ef7d19625d6ccf9c050a5382fa7fcd70027a
org.openl	org.openl.commons	5.23.9		50ea79bac9bd466a6a962805f9466100ed92bea6
org.openl	org.openl.commons	5.24.0		90bce572eddb1b00a67a9344c7b444f332af373e
org.openl	org.openl.commons	5.24.1		a4ea4cc285f700cb08437369a9f4066e79672e71
org.openl	org.openl.commons	5.24.10		8b798d1f3912f380b6b5e5e35433f270e2a07081
org.openl	org.openl.commons	5.24.11		83ec5a784f302ab74baa33a9508394e80302406c
org.openl	org.openl.commons	5.24.12		ba35aef4f9d5af307c77bdf398f42b06fa40efa5
org.openl	org.openl.commons	5.24.2		6121a738cc27a82e63eca737992ed245fd17e09d
org.openl	org.openl.commons	5.24.3		d47eeea0f97e4c4c3c724f061728ac9e342d3401
org.openl	org.openl.commons	5.24.4		9931a6f94ebcc09bffd22d2d6b9a0ab8901e8ac0
org.openl	org.openl.commons	5.24.5		757eb377713cdcd400726390dccbe4fbbbb99703
org.openl	org.openl.commons	5.24.6		97954551390a9b46362303f847b6055c26db912c
org.openl	org.openl.commons	5.24.7		6baa71e65ae65d459236357f382c527ce8e89482
org.openl	org.openl.commons	5.24.8		ab3b5d2fb746e2015e5129fd933cdf8b01b26157
org.openl	org.openl.commons	5.24.9		f924c6dcbbff75beb8bfef87005943fa3e2e8b24
org.openl	org.openl.commons	5.25.0		36f5d125d45683c52aa9bf825c93c280525fcaab
org.openl	org.openl.commons	5.25.1		dd0371820a5bf253c79c601b99e9a699c76ace9f
org.openl	org.openl.commons	5.25.10		474a2ec09533c4486b4206c024ca7ad1d3cdf260
org.openl	org.openl.commons	5.25.11		657ffc91e33e2595d74f8d5e4baf6bd83219f660
org.openl	org.openl.commons	5.25.12		cb4dd4dbeb13ccd4a33d34876a9ddce4e93c8e93
org.openl	org.openl.commons	5.25.13		597ef326205e3701ef0dde9f72d0926a2d71e7f5
org.openl	org.openl.commons	5.25.14		7445ee4ec658c76b84751c4c17a12490797b2cfa
org.openl	org.openl.commons	5.25.15		882ed09ab4960752e7e960c12c46b5860d9ed29a
org.openl	org.openl.commons	5.25.16		506d53557e4755431d148deac17c98e2c7097a03
org.openl	org.openl.commons	5.25.17		2c9fc79382d52f3f435aa1f1d5f109c418dbda9d
org.openl	org.openl.commons	5.25.2		ec640b0e61b1faca7ebf063ac371fb0d8b0ccf97
org.openl	org.openl.commons	5.25.3		ad90c8aa2388b2948957ed0b5cd549d031ccb99d
org.openl	org.openl.commons	5.25.4		2acebe3cc85f74634ec76c353c6cb44e96dd1fe5
org.openl	org.openl.commons	5.25.5		ae9c431d2a4a61d3e17983f6a5eab654ee50ffe9
org.openl	org.openl.commons	5.25.6		42f8f440690ebd9c64ba0651e905b0d66f6548aa
org.openl	org.openl.commons	5.25.7		e0fa1a5177d1912b15fb78e010f4b86f0757cf12
org.openl	org.openl.commons	5.25.8		5a16bc203219c153fb48244b0e2f1e7bad661e13
org.openl	org.openl.commons	5.25.9		f143e17308c0448aec3b52372f95000c61590f99
org.openl	org.openl.commons	5.26.0		ec7506e8068360b0c91f7df19da009ce86b0ae48
org.openl	org.openl.commons	5.26.1		ea0cc3293e54095bfee2fb52a946aacebf1279bc
org.openl	org.openl.commons	5.26.10		2cec52f64b27826ea4effca23a0251d712feef36
org.openl	org.openl.commons	5.26.11		691b18f78471b1f416eec3561a11d0f7996969d9
org.openl	org.openl.commons	5.26.12		ed2688b9c1472d939a4e284888929e1cd25395c1
org.openl	org.openl.commons	5.26.13		e8480a29bb258623826c884af4e80a4950458807
org.openl	org.openl.commons	5.26.14		ff3044338ce5a744eed08f07e5a29d24f4186a46
org.openl	org.openl.commons	5.26.15		2dcd92b5db8bb1ddf654f6b301fa50b253b96b9e
org.openl	org.openl.commons	5.26.16		43f05ee432ae6a27c6df97958dc66a665aaac59e
org.openl	org.openl.commons	5.26.17		51391608a4f1b2a3d507ad8ef203e4bba639972b
org.openl	org.openl.commons	5.26.2		c7adb10e451a8800269a816ed457d1c39ba18262
org.openl	org.openl.commons	5.26.3		bbaeefe16615cecd3ca393174a942cf80729065a
org.openl	org.openl.commons	5.26.4		50156160fc603ae17bc8960916cc079c317f87f9
org.openl	org.openl.commons	5.26.5		759d87a7ede4cc666be873dbbfedb4ed6130a20f
org.openl	org.openl.commons	5.26.6		6ffbe7c7fb736d7630efd43acfdf016ef40de961
org.openl	org.openl.commons	5.26.7		0c1ec73ecdfd0d353ee32fba1325cae60690088e
org.openl	org.openl.commons	5.26.8		720eccf594be73baca1faf2b7dd46b14eb11ee2d
org.openl	org.openl.commons	5.26.9		d22d5e6dd22f0211fbcfda40aad1b2fe7df0d040
org.openl	org.openl.commons	5.26.9.1		34e7962d8d9a5e6e4d4fcc5678a57bdcbcd44c7c
org.openl	org.openl.commons	5.27.0		dc33576e0db43bb0acf3a02ffe8b76751fb06953
org.openl	org.openl.commons	5.27.1		d1a344767a87c29c959d7c78ac13d94c31e02a33
org.openl	org.openl.commons	5.27.10		85d767f937fae409cb12b318136e4fa0f3b78aa2
org.openl	org.openl.commons	5.27.10-jakarta		9f9da0ce49d697de7b362aa24e8f63d78e0fc853
org.openl	org.openl.commons	5.27.2		b7cff92c44e4365c1c8e1a09830e566ecc854198
org.openl	org.openl.commons	5.27.3		b103dc8e1a5afcabdbbf10fddf24ce2d02cc2ccb
org.openl	org.openl.commons	5.27.4		fa21e367378ec7ed6e99e654df9a123f6a6f1469
org.openl	org.openl.commons	5.27.5		2b26515e5cb001ac13102dd2a317176f92df7cbb
org.openl	org.openl.commons	5.27.6		88fee0e7560fbcc084ecbd11ef0658999ed1677f
org.openl	org.openl.commons	5.27.7		5ab7c73a43687e72dbabcc7e4998e79ea36aaf32
org.openl	org.openl.commons	5.27.8		ced9fb2ebecb5be7ed75690f8499180cd8dd8f60
org.openl	org.openl.commons	5.27.8.1		e5fd704c8229aecca0cde21b5e9cda29a9f8f1e5
org.openl	org.openl.commons	5.27.9		08527a426dbfda072c6a9f13f72b921fcf75df19
org.openl	org.openl.commons	5.27.9-jakarta		852eeb2bdbfedf93dde6654cef88bd6d6773b88c
org.openl	org.openl.commons	5.7.0		4f49926dd211b46b04940f0bdee1715dc18ca106
org.openl	org.openl.commons	5.7.1		1222b35ab96508c7218fca2a2a6f5ba68a75633b
org.openl	org.openl.commons	5.7.1.1		4281d3829411afb0a77243744bfb84e919571b43
org.openl	org.openl.commons	5.7.1.2		bb1097e45e23794468d0cc13eadfc8c159ec45c0
org.openl	org.openl.commons	5.7.2		5741ded1956bcb06ba54ad8b1bcdcb894515ed0a
org.openl	org.openl.commons	5.7.3		9972917c6770969184ff911024fd78f2a4873dfa
org.openl	org.openl.commons	5.7.4		69bc1fc63aefedbed352a52afb585d347b8d08a9
org.openl	org.openl.commons	5.7.5		78f04bf0c80d7e34e35a9ff59fbaf342c7d05f12
org.openl	org.openl.commons	5.8.0		0f6ccddef977e9e194534a88f67748caf3302317
org.openl	org.openl.commons	5.8.1		6c00fe2943557e62be9fcd6a8fe48f99ca7cfde8
org.openl	org.openl.commons	5.9.0		e2ad12ab226db43585a5a46263a51a14729e63fa
org.openl	org.openl.commons	5.9.1		891b1b97f1e677fa26bf65fc8a0bd62ca0fa11b3
org.openl	org.openl.commons	5.9.1.1		2db277f2e1d7ba49fea313f224164d71d0708e35
org.openl	org.openl.commons	5.9.1.2		17a50c3309a977f743fa5e1a102e5e1fcc3423ff
org.openl	org.openl.commons	5.9.1.3		4d97b9beb55611a8ce4fea2f6c791b23e2301645
org.openl	org.openl.commons	5.9.3		325d0aeca7c49922d37277a7f9838f93183f0b30
org.openl	org.openl.commons	5.9.3.1		d2f5bdcbb9f51d8206badee51002ccb7fd04bda5
org.openl	org.openl.commons	5.9.3.2		9cdcf3a5efa0f573cb80fb44e2d28dd2cf5c52ee
org.openl	org.openl.commons	5.9.3.3		a62ccaf1710bbe20856464c2f5f00fb03b8108b6
org.openl	org.openl.commons	5.9.3.4		b28cf43fdfab734aab11bd6ba466590e63e06522
org.openl	org.openl.commons	5.9.4.1		26687bbc1ad916159e63278f0a64eb92b1350e6e
org.qbicc	qbicc-plugin-dot	0.1.0		59376508323076d5c468e2b40b375880359c4404
org.qbicc	qbicc-plugin-dot	0.10.0		b687d965b55385805721a64471b50480f05f0aca
org.qbicc	qbicc-plugin-dot	0.11.0		f81008666017a87e83fa7fc373ad504ca47e75a2
org.qbicc	qbicc-plugin-dot	0.12.0		9e508dd46671ce3a4b23aa0d95ad76d27797873c
org.qbicc	qbicc-plugin-dot	0.13.0		abad558e3414c180cf61a1497fe8508a43c7ef6b
org.qbicc	qbicc-plugin-dot	0.14.0		c3238e3d876e3ae2c3eb4aecf2d9ea18f6e1e3ed
org.qbicc	qbicc-plugin-dot	0.15.0		8fed6667bd1d04146ad906c7a0e4edb60cd32a54
org.qbicc	qbicc-plugin-dot	0.16.0		87cf543cf394bb0ea2b74d1feb780904877cb3f5
org.qbicc	qbicc-plugin-dot	0.17.0		bec4768cef3faa3e6f4b49073503b885487da2c3
org.qbicc	qbicc-plugin-dot	0.18.0		8bb88e753336e11a131a455423f75cc0ac357ff4
org.qbicc	qbicc-plugin-dot	0.19.0		cf59a78879c0527beeb176d7b3d7f33bccb562d2
org.qbicc	qbicc-plugin-dot	0.2.0		a6431ae4db38ac8f64e275b6a00dd706a87c2090
org.qbicc	qbicc-plugin-dot	0.20.0		b32d259fb7d66eb66bac7f52c4907d91f220b219
org.qbicc	qbicc-plugin-dot	0.21.0		c522bf5d7b90f969e837542cfc6060ea26fec7fb
org.qbicc	qbicc-plugin-dot	0.22.0		9b6a1daf6f3a0c33872ba24ff03b5426f6b67a1c
org.qbicc	qbicc-plugin-dot	0.23.0		4b2fd05a8703a86797f369fbb30b2c331339f00b
org.qbicc	qbicc-plugin-dot	0.24.0		1640956eac6c2f125540ce366eb8db6c7754fa93
org.qbicc	qbicc-plugin-dot	0.25.0		b7c0d9949b1183f4a40771009fa777b8accc8c5f
org.qbicc	qbicc-plugin-dot	0.26.0		30971a2386659d8d6975d5f4c6561814e9add236
org.qbicc	qbicc-plugin-dot	0.27.0		6fb2415198ac75a95cd891e45bc7ba7500aedfa5
org.qbicc	qbicc-plugin-dot	0.28.0		054ea868e63c74185cb4ffbc45afe48e75460c10
org.qbicc	qbicc-plugin-dot	0.29.0		0d53a4b2399846c231934dc97c5096a2bcfb75ec
org.qbicc	qbicc-plugin-dot	0.3.0		23cd65974be87887c531b8df3e1bf0c152509352
org.qbicc	qbicc-plugin-dot	0.30.0		77a4ce5f9fc3c321efe5b6fdbe58a32a54012adb
org.qbicc	qbicc-plugin-dot	0.31.0		c204a49163a16d2923de504b75bdfa2a7f6d4f37
org.qbicc	qbicc-plugin-dot	0.32.0		c9642f960e06e78da68dd22747ada10109bf008d
org.qbicc	qbicc-plugin-dot	0.33.0		a01d139efdaad5af46c7a9d95431763c6a2aa07b
org.qbicc	qbicc-plugin-dot	0.34.0		518983d388319e90146ed5d47913144c2feb8f77
org.qbicc	qbicc-plugin-dot	0.35.0		e0b1d0bb1adaf8f1dabe697050b870cc87f563d9
org.qbicc	qbicc-plugin-dot	0.36.0		e4790533ac1b70a0388b45931b2fa7609198081f
org.qbicc	qbicc-plugin-dot	0.37.0		9e9ab531838a286c0faae5a647cd021125fe5c87
org.qbicc	qbicc-plugin-dot	0.38.0		d44f6dfa155ff2ca40cfd106437412f26f99a8ae
org.qbicc	qbicc-plugin-dot	0.39.0		087f7e94dbc0b3fe2e662d4e3c884cb47b792e4a
org.qbicc	qbicc-plugin-dot	0.4.0		e7f5b1a2ff689a50ca59b8b49b335199a74dd36f
org.qbicc	qbicc-plugin-dot	0.40.0		23071861a6263fc4d9f0c18c0676d7e78897588e
org.qbicc	qbicc-plugin-dot	0.41.0		9efe360b97313d22556ece5fb09c3e50ce32ea72
org.qbicc	qbicc-plugin-dot	0.42.0		72972123313c98f869d334e036d7fe0eb83b490f
org.qbicc	qbicc-plugin-dot	0.43.0		8f578d24409c46b41a3a21721723de7d29041f0a
org.qbicc	qbicc-plugin-dot	0.44.0		85423345144b47200d4db0dfbc2ba752ee88a37b
org.qbicc	qbicc-plugin-dot	0.45.0		cee9b9a9051a5bd8dd1657de5033b19c3b1ccd46
org.qbicc	qbicc-plugin-dot	0.46.0		79e636146a48187234d777bb7dbed6caaf0adde2
org.qbicc	qbicc-plugin-dot	0.47.0		44bdf1fbb08189cb5f63244ec00511d94164a041
org.qbicc	qbicc-plugin-dot	0.48.0		83d8165f90eb33c7043874197008a90e52e02073
org.qbicc	qbicc-plugin-dot	0.49.0		7c14b68904dbd1deb99c1e8e4ebe36934657918d
org.qbicc	qbicc-plugin-dot	0.5.0		681ecf36e3f70a616958bd91beeef62a0c883a7d
org.qbicc	qbicc-plugin-dot	0.50.0		4d25d7c48eb9bc8806d0ebcd66f0c2102bb50828
org.qbicc	qbicc-plugin-dot	0.51.0		e1a679b1ebff078435d8a82e8c828b5d99a9394f
org.qbicc	qbicc-plugin-dot	0.52.0		24671cd748a93a009792fd9d2407a2637b401ed8
org.qbicc	qbicc-plugin-dot	0.53.0		652bfac79eceea6dee03a04d701df9884181f568
org.qbicc	qbicc-plugin-dot	0.54.0		3323dd06f8b385db1c93dd022c4a6d49e700993c
org.qbicc	qbicc-plugin-dot	0.55.0		7e2716f655f8a167feae2baabe92905d244cdd6b
org.qbicc	qbicc-plugin-dot	0.56.0		3ff8525959e83c423b0a6496e12af083b14c433a
org.qbicc	qbicc-plugin-dot	0.57.0		c354622fa0a3d45ec7a54e74931c8c55ce7f1698
org.qbicc	qbicc-plugin-dot	0.58.0		c883a0b9d1f682ad18fc4a3762e857680c81d592
org.qbicc	qbicc-plugin-dot	0.59.0		3e75d906f490e2f5531feaed97a06bfd024dd379
org.qbicc	qbicc-plugin-dot	0.6.0		ec21574fdada4c8586c0f2a2d562e1b8555b58a3
org.qbicc	qbicc-plugin-dot	0.60.0		d92f953876b9914860e2bf2aa684b890b11a232d
org.qbicc	qbicc-plugin-dot	0.61.0		7282add30d446bb8473222323c4f6072457b4f89
org.qbicc	qbicc-plugin-dot	0.62.0		2ab8989a17c8420b9cd8312421a6ee2d4e057dfe
org.qbicc	qbicc-plugin-dot	0.63.0		ad14fbd20ed918f4ff5f2f94811893a3d316b89b
org.qbicc	qbicc-plugin-dot	0.64.0		b25311d441846748087d5647cd5185f17d7102e7
org.qbicc	qbicc-plugin-dot	0.65.0		a78d7f40c0fb59bc4bcaad28805e4f2e9ec2f9a8
org.qbicc	qbicc-plugin-dot	0.66.0		d25b4ecbb6aae46edbd62e630dff5102782fc1ff
org.qbicc	qbicc-plugin-dot	0.67.0		e4b8c7759f3d6ffc4e6933391d9a9a3ea9d78a30
org.qbicc	qbicc-plugin-dot	0.68.0		1151145b0e2ba2dcc6e8168e12efeb668656a4ab
org.qbicc	qbicc-plugin-dot	0.69.0		9ee3fdd6357014cad079663a02194769abf51131
org.qbicc	qbicc-plugin-dot	0.7.0		23f977bb0e95ce1c5a706bf052053dcdd9ac76f3
org.qbicc	qbicc-plugin-dot	0.70.0		ee4814ea3770cfdc6353a70efae8983878f5f3c4
org.qbicc	qbicc-plugin-dot	0.71.0		8929833d4d41cf5a0fd8be8153e9612a8343e92f
org.qbicc	qbicc-plugin-dot	0.72.0		2e024187e968e2b654ba9e0e658020c8006e91d8
org.qbicc	qbicc-plugin-dot	0.73.0		6a0c87ef59e2e7767d8d671cf7b2caef6c9ed8a7
org.qbicc	qbicc-plugin-dot	0.74.0		85196ab8bad51e15f53cf101d3a61b119a942bdf
org.qbicc	qbicc-plugin-dot	0.75.0		1152dce4f607f4184e925faf1c60b043dc67c859
org.qbicc	qbicc-plugin-dot	0.76.0		c93f6239583dece59abdd3b677d4430b601feb29
org.qbicc	qbicc-plugin-dot	0.77.0		ebf9fb636e7ade90731231cd240a28803ca6ca9a
org.qbicc	qbicc-plugin-dot	0.8.0		7310fbf1ce5b25fb84f6ab283ddfa19e61446c00
org.qbicc	qbicc-plugin-dot	0.9.0		46922cc51545d5efbdd41cb0e04fc315a50223e2
org.scalatra.scalate	scalate-test_2.12	1.10.0		a3e521fea08c4ec1c59d67d59a4fd8942946f677
org.scalatra.scalate	scalate-test_2.12	1.10.1		f3f9c47920e8079daf33dc48e64a180d3dc7b50c
org.scalatra.scalate	scalate-test_2.12	1.8.0		c683d56039cd3c2a5984ba403f2361da99a99099
org.scalatra.scalate	scalate-test_2.12	1.8.0-RC1		ef4cd23ca336ce13f733c7cd22649c676f46a826
org.scalatra.scalate	scalate-test_2.12	1.9.0		49d087f565e87a2b6987f089a5286ae45e823021
org.scalatra.scalate	scalate-test_2.12	1.9.0-RC1		0ee4b041323a4243cc521323546d4bd9e296644d
org.scalatra.scalate	scalate-test_2.12	1.9.0-RC2		2b7c011fecc777422ea07fa121d9b6d2b9d93f44
org.scalatra.scalate	scalate-test_2.12	1.9.1		f771e0b5a516fae8ac47e7546bb6f2194564c870
org.scalatra.scalate	scalate-test_2.12	1.9.1-RC1		088ae2f9f0707fa65caa7389b7da6c5f8323168b
org.scalatra.scalate	scalate-test_2.12	1.9.2		5f957e10463a98798ee787c0724e614213c30a08
org.scalatra.scalate	scalate-test_2.12	1.9.3		59322737199c6b8fad130c79abf7b37855dd35e5
org.scalatra.scalate	scalate-test_2.12	1.9.4		07d07a9b63f5c039bb8554b4877522486352d7a7
org.scalatra.scalate	scalate-test_2.12	1.9.4-RC1		ec031375a581ff77dff3daa00c0f374a92b253fc
org.scalatra.scalate	scalate-test_2.12	1.9.5		6020dcd571e167384647f641a15956bd987cb3aa
org.scalatra.scalate	scalate-test_2.12	1.9.6		22bcdeee7ab2fe278fa804331e7afcff80a921f7
org.scalatra.scalate	scalate-test_2.12	1.9.7		1070c7e4721aa72180841ba4f1ac51bf4a6cc602
org.scalatra.scalate	scalate-test_2.12	1.9.8		4e740b2d1d34183d52e5490f003a580cad156041
org.sonatype.goodies.dropwizard	dropwizard-support-views	1.0.0		5ddc89df068cd041b836f2c2685615ba2a5903f3
org.sonatype.goodies.dropwizard	dropwizard-support-views	1.0.1		986272ecaf66c580d4cb7c99bc76432a13cc8296
org.sonatype.goodies.dropwizard	dropwizard-support-views	1.0.2		45c2cff9ab0e97bab411d1af396a535d7620bb87
org.sonatype.goodies.dropwizard	dropwizard-support-views	1.0.3		118a3d1a33ac51d351c1d29e8ae7d3783ef44d8e
org.sonatype.goodies.dropwizard	dropwizard-support-views	1.2.0		2bdbdc1804add78bb8831e71c0b67da1e000c505
org.sonatype.goodies.dropwizard	dropwizard-support-views	1.2.1		eea3c84947708c6325359a020355279870adc4ac
org.sonatype.goodies.dropwizard	dropwizard-support-views	1.3.0		0e8c8eb62f4c8acf7e5a9607a9b4462188870239
org.sonatype.goodies.dropwizard	dropwizard-support-views	2.0.0		2863d255eed1173ceef5c142c34b3d7cc074f68c
org.sonatype.gshell.commands	gshell-network	2.0		13ef60b6fea8473ef2f7c92929c072d037b8e643
org.sonatype.gshell.commands	gshell-network	2.1		c55bef70a5ea66a2f9711b6ccb885eff1b1bcc12
org.sonatype.gshell.commands	gshell-network	2.2		3f8bdcc84ed48645c7fb2d5c9b7fb1916357fde8
org.sonatype.gshell.commands	gshell-network	2.3		5dc6c62663e7995d261267b2f01065fdff666024
org.sonatype.gshell.commands	gshell-network	2.3.1		54160103853bd88b9cea6958ef3b3d6ffa2e230c
org.sonatype.gshell.commands	gshell-network	2.4		6402e1769a455cba8ee23f3d4e455341c489b136
org.sonatype.gshell.commands	gshell-network	2.5		b7872be8249f878c65d664851dfa8884bf95a454
org.sonatype.gshell.commands	gshell-network	2.5.1		3352d4daa25c984c5f67d1ee5230d162f4b72544
org.sonatype.gshell.commands	gshell-network	2.6		82ca43172dac09ed453641514c0ab45cbb26bb9b
org.sonatype.gshell.commands	gshell-network	2.6.1		e3456d4740520d9f1743e4fa4c0c063ed744e544
org.sonatype.gshell.commands	gshell-network	2.6.2		b1eab389bf78aa1ed94c73c27d615d662143f3a2
org.sonatype.gshell.commands	gshell-network	2.6.3		d7928f34d1ce221355563a33d5c648751ee5453a
org.sonatype.gshell.commands	gshell-network	2.6.4		8ac480520009092071b4775cfdfa613bee33411b
org.sonatype.gshell.commands	gshell-network	2.6.5		fc133c922a54f0b63fd742ddd22b7195feaa2164
org.sonatype.spice	jersey-ahc-client	1.0.0		316c122d3985bc96e5dcd9beffe9707969f1ecd2
org.sonatype.spice	jersey-ahc-client	1.0.1		4b818b47fbdded415b992a66984d51e0d817e624
org.sonatype.spice	jersey-ahc-client	1.0.2		d3db1f5afe6c6dbfcbd100d2f4613f83c1e2c6ed
org.specs2	scalaz-concurrent_2.10	7.0.0		79fe43dd0b33a6867e6f57fc6b4e1b378d7999b0
org.vincenzolabs	paymaya-java-spring-sdk	1.0.0		7916725475ee23cbc2bd2746aea76ef6a8af8422
org.webjars.npm	string-format-obj	1.1.0		1898c34ecfe77122ca08f24c4cf8808f8d237a6f
space.kscience	kmath-coroutines-macosarm64	0.4.1		N/A
space.kscience	kmath-coroutines-macosarm64	0.4.1	metadata	b3c195c0ee7d0b6c9fec496fe242bd4ba8531ebf
space.kscience	kmath-coroutines-macosarm64	0.4.2		N/A
space.kscience	kmath-coroutines-macosarm64	0.4.2	metadata	02d32649d1c703fb5fa86e14e564e2d16d4d2c13
tk.nrktkt	ninny_2.13	0.7.0		72feba159c893877d645bb5c6fe6e8d04c414da1
tk.nrktkt	ninny_2.13	0.7.1		11db9e1831fcede0f1f356b82f63148d2fe4a86f
tk.nrktkt	ninny_2.13	0.7.2		e03351b52429f547fb7fab742d74bd03991a2619
tk.nrktkt	ninny_2.13	0.7.3		3f749bb79f457b27a42615cd54c65544e5b7dd1d
tk.nrktkt	ninny_2.13	0.8.0		d86dfa659008bee8d5cbe831e59a0ee21c071349
tk.nrktkt	ninny_2.13	0.8.1		10645b9f22b4b181e1f7f2fd0106bf1f33290996
tk.nrktkt	ninny_2.13	0.8.2		106959e0cd818567fc770d6b2dc38605066d4ef6
tk.nrktkt	ninny_2.13	0.9.1		de0858d0fddebbeb5a26fb222b04963e28b12606
tz.co.asoft	symphony-input-geo-tvosx64	2.0.17		N/A
tz.co.asoft	symphony-input-geo-tvosx64	2.0.17	metadata	6c3fe3e9f6cda7db3278661ddde0f250045c424d
tz.co.asoft	symphony-input-geo-tvosx64	2.0.18		N/A
tz.co.asoft	symphony-input-geo-tvosx64	2.0.18	metadata	f75abf24deba157351c1c11d93fc0ad64acbae1f
