ai.latta	spring	1.0		57dfd0f63f7a4544d647e7cbf06a74f1344f7a78
org.glassfish.admingui	dist-fragment	3.1-b11		N/A
org.glassfish.admingui	dist-fragment	3.1-b12		N/A
org.glassfish.admingui	dist-fragment	3.1-b13		N/A
org.glassfish.admingui	dist-fragment	3.1-b14		N/A
org.glassfish.admingui	dist-fragment	3.1-b15		N/A
org.glassfish.admingui	dist-fragment	3.1-b16		N/A
org.glassfish.admingui	dist-fragment	3.1-b17		N/A
org.glassfish.admingui	dist-fragment	3.1-b18		N/A
org.glassfish.admingui	dist-fragment	3.1-b19		N/A
org.glassfish.admingui	dist-fragment	3.1-b20		N/A
org.glassfish.admingui	dist-fragment	3.1-b21		N/A
org.glassfish.admingui	dist-fragment	3.1-b22		N/A
org.glassfish.admingui	dist-fragment	3.1-b23		N/A
org.glassfish.admingui	dist-fragment	3.1-b24		N/A
org.glassfish.admingui	dist-fragment	3.1-b25		N/A
org.glassfish.admingui	dist-fragment	3.1-b26		N/A
org.glassfish.admingui	dist-fragment	3.1-b27		N/A
org.glassfish.admingui	dist-fragment	3.1-b28		N/A
org.glassfish.admingui	dist-fragment	3.1-b30		N/A
org.glassfish.admingui	dist-fragment	3.1-b31		N/A
org.glassfish.admingui	dist-fragment	3.1-b32		N/A
org.glassfish.admingui	dist-fragment	3.1-b33		N/A
org.glassfish.admingui	dist-fragment	3.1-b34		N/A
org.glassfish.admingui	dist-fragment	3.1-b35		N/A
org.glassfish.admingui	dist-fragment	3.1-b36		N/A
org.glassfish.admingui	dist-fragment	3.1-b37		N/A
org.glassfish.admingui	dist-fragment	3.1-b38		N/A
org.glassfish.admingui	dist-fragment	3.1-b39		N/A
org.glassfish.admingui	dist-fragment	3.1-b40		N/A
org.glassfish.admingui	dist-fragment	3.1-b41		N/A
org.glassfish.admingui	dist-fragment	3.1.1		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b01		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b02		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b03		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b04		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b05		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b06		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b07		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b08		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b09		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b10		N/A
org.glassfish.admingui	dist-fragment	3.1.1-b11		N/A
org.glassfish.admingui	dist-fragment	3.2-b01		N/A
org.glassfish.admingui	dist-fragment	3.2-b02		N/A
org.glassfish.admingui	dist-fragment	3.2-b03		N/A
org.glassfish.admingui	dist-fragment	3.2-b04		N/A
org.glassfish.admingui	dist-fragment	3.2-b05		N/A
org.glassfish.admingui	dist-fragment	3.2-b06		N/A
org.jboss.as	jboss-as-spec-api-test	7.0.2.Final		d06bb75a1d513dd0ddc8ae3ed4973d94bbda3a74
org.jboss.as	jboss-as-spec-api-test	7.1.0.Beta1		1158b7f5f017302ad277deceba586fd464595212
org.jboss.as	jboss-as-spec-api-test	7.1.0.Beta1b		b13836a019ef27083128808efd027a09bd789e6c
org.jboss.as	jboss-as-spec-api-test	7.1.0.CR1		f87c136720223fb416ea50530390b089b325304f
org.jboss.as	jboss-as-spec-api-test	7.1.0.CR1b		0dbc1df6eaa6ee85309342130eae6c757569b5ae
org.jboss.as	jboss-as-spec-api-test	7.1.0.Final		e96b152316c1634198799244c95a4b33af4c988d
org.jboss.as	jboss-as-spec-api-test	7.1.1.Final		f9018cde61c2568d3f4e8559d93c18ec54f56b13
org.jboss.as	jboss-as-spec-api-test	7.1.2.Final		8176f94321708f8bcd2f0cf9b286feaa79233d38
org.jboss.as	jboss-as-spec-api-test	7.1.3.Final		41e80103449f6129dd2def38adc34f258e2a3a27
org.jboss.as	jboss-as-spec-api-test	7.2.0.Final		8e642216cf8ecd0fbd7f2cf3bf43eb2833dab07d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.2.50		d7da3e8df54a83e794d33dfa949ae9d864c0a69d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.2.51		d46aaf5d27dbf5ec4cfb592c6ca0c8983e93f8ad
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.2.60		ce97b570f2008699287831faa42ebbb2722a666f
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.2.61		d41f86e21789c11948ef03984a9f7aed500e5fcb
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.2.70		7110e60535ca47f60e6020586a27b1ceb5547e91
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.2.71		8745c41d2303521231875495a288fcc5d0d7955c
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.0		b3aef370cf5199a6439b582f6ece4f141cf377c8
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.0-rc-190		a1f026d260e287ccd734597e64de026297ccb395
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.0-rc-198		c39b691c0493b56fc45e5243dad8d9d4dd24e7de
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.10		bcea5d5285d4d98608160b66fda9198fa6541ba2
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.11		413d5635c1f9d2d53419e9393b36d500d47d2806
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.20		3b7acddb1d56e9b852ffc52dd9319c532f21af18
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.21		38cd0992d4dfea9d4f4ae5e894bfeeb6fddd68ae
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.30		60e3c8f8a3af78e4a9f776bd12639ed0cb7dc3a1
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.31		bb68dad289b9434dc4c3af4ce4b521750b27ab41
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.40		50a4f41c6c64bcf2b96bfbc4b2ca4fa72f7930f8
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.41		ac1610c56fbdf396598be528349e08a6bfe02d9f
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.50		8d309bd2b56fc653b3212c53c1fb09e6c2330c08
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.60		809374d9c8e46cc58b45a882c429b24b0291f8b3
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.61		14309e73936167e36d1d7fa6fd4c62c241bef845
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.70		c8ec96e415604a924c2d6cd5fd50bee5961f7289
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.71		9276f49498db227ddad74204fbd99c6d08ac2327
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.3.72		e58f852500d687477877f83e0d962e5d12427d84
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.0		7805fae2f5cd00f7b9f844e9427989499a8a5238
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.0-rc		5c05a30b8be5d1c8335788226518ebb8113f4f5d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.10		328711f81a555e03e26711cf63b63c1785bcc651
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.20		80edd9217dce9c32b61b6690dec20c704c0de478
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.20-M1		3fe9e67d4e43b508f7048d4a0f2130cb0d939b31
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.20-M2		8000abca321c9d7e7a161221c4100cfeb316e4b9
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.20-RC		094fa98382e204bf655293bd8f3ec11587ceac37
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.21		0c22693588929f91670a5d7ac452ffdb9f3c1974
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.21-2		04acbe50ae879bd1ed68e12e2fed25302f7caab4
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.30		60640be7b6edd515c04b764c785b8a5f7e7570e2
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.30-M1		6ef1cc11a59fada98594d630c0738250e9f79c08
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.30-RC		31d7ba5ed6dec674f519df8fb2c319cad608a0a9
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.31		62ba9e8ed8a353d82cd06f5ab27607051ee42c48
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.4.32		842beb12969122f7d8a28f285450e26016589dd4
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.0		d8740175ebbb7a144d717538064cae6007e1d983
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.0-M1		485454a2fa12c582f8fd1c2a0f56f1cd16c8ddeb
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.0-M2		a4ba509ec9dab18301ad392ca64734c719baa236
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.0-RC		d106933ae3628e1a1f0c7ce6eed0d53414aece16
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.10		b80a545f19c8d761681de5592b5013c80e666a36
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.20		3c2a8d449869942c68a831bfdb9ebbf4450be501
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.20-M1		c831de9fca7b3b969ed029025bf0e29767f3422d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.20-RC		7cf3b525a939b734963aec884398ac92006a457d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.21		9ffd2b0a55f09a5b9921c189692876163aa73ef8
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.30		71304ab4ee6dab19a9686676a5c73b35fc0fd54c
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.30-M1		N/A
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.30-RC		76419c2378d9de6ef5b9f2f11b73f5dfea72a81f
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.31		50336116450fc7e0c0b40f06bc7cf0404c968fff
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.5.32		dcd0d7822ddf2286c060091a25ef718ed1119073
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.0		1782922162f4ec937cc65763a2329e34ab91c85e
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.0-M1		7a6c52d3869077bbfe688211b5e645c90a57c17f
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.0-RC		71fe571dff01d490ef958799aeb08b8407e780ee
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.0-RC2		c3639ef80ae878aa68e1ed3760c5196e8c67751d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.10		3666e1ea8dab1dfa97748d7cd01dff831ecac5ad
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.10-RC		992ad44229111692e121870fb40117ee25a1ac14
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.20		6845e111df1807f6a30b044feca8cdb3241499c5
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.20-M1		d6ac9cac145b824de9c6db08a0a869b508d20a13
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.20-RC		4dd101f06b44f4e03c6dadc605a3f6242a223bf9
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.20-RC2		243477df2d2ab544a59ae1a3beb1bb37d191da95
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.6.21		aadf5ed88ce633bfdaad50e5aea7b96971acddea
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.7.0		4ea420e7516eef3d413638ebd3bed5c1553d98fb
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.7.0-Beta		62b34321174195fc0111bbc5ed25c28404870f6e
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.7.0-RC		abceb603615477d05f0349a5317d85888cbaf30d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.7.0-RC2		d07447b36de4c11b85e04ec5c83310884d7b4762
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.7.10		01d888dc76876768a1400c31c828cf4d3ca6b33a
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.7.20		928879342474fe31f1f62a19a0ee34414dfbb367
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.7.20-Beta		6d10af85196c4be758829053c34dc1e2de82f656
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.7.20-RC		e9a790ff2dcf36d539b50b6303a54e5280709db1
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.7.21		b32545861c7739d92d7a9d06618d201b2e6fe2cb
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.7.22		c94f6053e72964836bd3533756fbf4a73d0e74e5
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.0		0c42f9396ae56b9ea2b1d4817da8a3bb5c550798
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.0-343		N/A
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.0-Beta		1ce68b7c45dcb4aed77199113fe7473b212a77b8
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.0-RC		030052e49b28e29cd8ca12c0faaba778acd8cc1d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.0-RC2		e740bbccf5a654b80e1abd61310f8282af32239d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.10		f447dd4a616e9e23d945d80c12a0f887df8446c8
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.20		74e0482f4ca724fbdb99e8028c5444120d7dfdfb
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.20-Beta		d8654d48478f1dd267006622bff2b86dd889931a
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.20-RC		b2eefacba005ee7690bffc2275c5bf4481340c36
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.20-RC2		31c0c0fa53a50d814daf810246be2a85d3745c6b
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.21		9f342b04342ec7693e1822d4d85b8821f4c27a7f
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.8.22		c22dfe8296044344b92d56c014cbc202de4f9c53
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.0		e7e42e90c02be7c75b26baefc194a95258cace7d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.0-Beta		2ad61f9662872e23cf74968640a80adc74ecbd92
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.0-RC		4966280d6d3174a9aa9c6fb41b2745058480dacb
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.10		f90b8e79bce268ee02d2399cd8647668f6f7486d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.20		N/A
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.20-Beta		N/A
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.20-Beta2		N/A
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.20-RC		N/A
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.20-RC2		N/A
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.21		1600b9c2ab7331b06c563b1d14e0c5f2826723a7
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.22		e726fe2a6b88d1a30cf65f07aadc106c4f967c68
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.23		d7570be6b56d0fdd8754a97a15c94b68ae41449c
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.24		fab83d92eb8f082269c4201a4d2427f0f3532a46
org.jetbrains.kotlin	kotlin-scripting-jvm-host	1.9.25		70bfe827913ef655e466340d164dc37434a125bf
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.0		0f2d2da7a38032128af4a5208e9aef96ac1e8aa2
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.0-Beta1		N/A
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.0-Beta2		30a88e36200f2f527c78db3bff0ca4c943dc7f45
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.0-Beta3		892502a59a83261a5d00c0e482161cc289f69697
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.0-Beta4		382c3679ecb97176ec32a16268740275a85bafad
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.0-Beta5		14160d157111a9a68f0ef0527168367d07aea29d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.0-RC1		fd70f21b5fe247ffaec0b5aac9a48d62b5ad3292
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.0-RC2		9044692e8ba397617a8ef8c803219e1bd8b8d5a2
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.0-RC3		50630e01ce1333da582eea555f59cdb5b00416be
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.10		afd3f9b67d27e3b60b635135517e02c8ff86cfa2
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.10-RC		c773538ab271eab75ed0cfb64a61f7f725584f6f
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.10-RC2		b21534e5440defa22e439a3cf5b696d1a8c703aa
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.20		8570253f6cdd09fabbd5a5bd446fc8e53016ae7d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.20-Beta1		6a8a1b1576f63de3be44c1d41b4ca073f5449952
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.20-Beta2		272e704a25ad94932071c7e20778c62ee00418d3
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.20-RC		8bf9f69e0c6fc761aebe310d20b0f5ee0589cbf0
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.20-RC2		c811f8e6edf9d0bf2c4745c1e25c6b2f38e24114
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.21		aadc8c3c75d6f2297c55cc1082b91f1650494ce6
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.0.21-RC		e4d1749c098619b4724c588876114eb1d8ce9b1d
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.0		84a1df02d1be09db962e579ba45dbc36c640e378
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.0-Beta1		a308e31e1cc4d28359dacd0a4ab4cda4142be340
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.0-Beta2		c77db8644407fbca5499d787046a65a23a790e53
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.0-RC		5395c80b7669c416b5ca1b900e0300b1f950a3c0
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.0-RC2		9296de177b4c1848666ef5137bdd66793bbffcdc
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.10		b417cd6b23a89bb2f04fe43a1a466e4ef55c5141
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.10-RC		1b2f63e1cda6e816b7003480e4f0bebdcf6495a9
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.10-RC2		e77c73638bf03d1e7f3a8f959cd99428fb77818e
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.20		e57335baeb3990bf0ab088ce4db5927adf2c8195
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.20-Beta1		0c11616eed829e9493a6c4d36206d1ae814bde20
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.20-Beta2		d4c0d30aca4e90106a815a413cb6b6f787a898a0
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.20-RC		5f208ca8267e6f8c47536721ba538805d0782f44
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.20-RC2		98b177da9107ac9917b26e28bebe31ffa54d37be
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.20-RC3		5d3d55b704035a5fe974c3f02f0713b0cd8aff5c
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.21		ba53c895f5c82b1279ccbffe5f40be65b965e813
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.21-RC		25c2aa006fd62fd1eeaeca4f4e9de934c03f70f0
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.1.21-RC2		2c2810aef3e8893be6b67bcfad1d90a70f0a5d96
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.2.0-Beta1		e17683bc99f891fce44dbfb06dcb2fb9e4ff877e
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.2.0-Beta2		1c0a80773e6a54216ad70f1be0d58602686aeea8
org.jetbrains.kotlin	kotlin-scripting-jvm-host	2.2.0-RC		dd5f878b3403fd7fbd1dc63a8a8adbc3bb4d2a35
org.jibx.schema.org.opentravel._2011B.test	opentravel-2011B-tests-reactor	1.0.2		N/A
org.jibx.schema.org.opentravel._2011B.test	opentravel-2011B-tests-reactor	1.0.3		N/A
org.jibx.schema.org.opentravel._2011B.test	opentravel-2011B-tests-reactor	1.0.4		N/A
org.jibx.schema.org.opentravel._2011B.test	opentravel-2011B-tests-reactor	1.0.6		N/A
org.jibx.schema.org.opentravel._2011B.test	opentravel-2011B-tests-reactor	1.0.9		N/A
org.jibx.schema.org.opentravel._2011B.test	opentravel-2011B-tests-reactor	1.1.0		N/A
org.jibx.schema.org.opentravel._2011B.test	opentravel-2011B-tests-reactor	1.1.4		N/A
org.locationtech.geomesa	geomesa-kafka-08-gs-plugin_2.11	1.3.4		13b0cb650768fc5ecdedd811a97c0bc2e7587d3c
org.locationtech.geomesa	geomesa-kafka-08-gs-plugin_2.11	1.3.5		be096bdccb5c4df4fbbd088e941801b3bc788c72
org.locationtech.geomesa	geomesa-kafka-08-gs-plugin_2.11	1.3.6		5b199363126602f425b2bfb42a65e2b0ab4b0161
org.objectweb.fractal.cecilia.toolchain	plugin-framework	1.0		814d509c77ecd74ce356db9f6b2951017f05f170
org.objectweb.fractal.cecilia.toolchain	plugin-framework	1.1		cf9ac950ecd10d2f7201be1142c9eb0e4d4b4332
org.objectweb.fractal.cecilia.toolchain	plugin-framework	1.2		d585cca083586f455d743f263dd8416e250ca063
org.objectweb.fractal.cecilia.toolchain	plugin-framework	1.2.1		34b96f5114c95245604f299901073e932faf6be5
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0		b54b3aaf04dd82e27262f821ba0c24eeaee7443b
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0-alpha-1		d4479b27513f114edc6953c96b00c88498c48de9
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0-alpha-2		bcfc8bc6f733933d24a7ac6c862cbb72de176ee3
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0-alpha-3		93d2842c10002797cb91fb8792953f83c947825a
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0-alpha-4		1e7666b7ed7047f733dd585c16bcb4f2fc2c2143
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0-alpha-5		0693cecb46c653322127e5fb2cdfc79ae5f3ad82
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0-beta-1		ac2c752edaab11b9e8fd5723ae8169fd4ced153e
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0-beta-2		feca487ab63d7adaca4ff90b97d0d92017ae7da6
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0-beta-3		92ec99eb370483428a9bb9f5207d10fe3dff18a7
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0.1		8323ed912b1142339273c9d8d863078e4a54a310
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0.2		d72ac7fa2f6ccc20ab8491b517f9e98d1f97b7ac
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0.3		f0ed4f919893cd076fb9ff743578c4fc4ae279f6
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.0.4		a47ffd5eaf727044a5447f11e25e5fbef253098e
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.1-start-8599		d625b8f727c84f1271bcefd9e247df1382d65847
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.1-start-8605		bda48ea6691c9b93d6f72f264c6eefea2bac4e67
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.1-start-8763		38759c11ac6310c69a94ef9a82a2628470c703dc
org.objectweb.fractal.cecilia.toolchain	plugin-framework	2.1.0		31442bb9ba518fbdd40af48c8e862c975ddcd165
org.objectweb.proactive	proactive-maven-plugin	1.0.2		60a1fde11a1ab7e5fe9654c501e8e126b75fef53
org.objectweb.proactive	proactive-maven-plugin	1.1.0		b7f7186b25f94332249271cc15afb8b2dafa08ee
org.objectweb.proactive	proactive-maven-plugin	1.2.0		113298a56ffccb947c38926012f71689957a8ec7
org.objectweb.proactive	proactive-maven-plugin	1.2.1		536a7920e7be0911f452f32c733453a4c5071d7d
org.objectweb.proactive	proactive-maven-plugin	1.2.2		984cc3ebabdfc9ee38f3f516cddd83cc19bcaa01
org.objectweb.proactive	proactive-maven-plugin	1.2.3		955513e1c3f6fdcbc09b2f5501da94e15b46d459
org.pousse-cafe-framework	pousse-cafe-pulsar	0.10.0		dddb6f2c51472389b1f89e34018109e956862105
org.pousse-cafe-framework	pousse-cafe-pulsar	0.11.0		6aa541aa74c2344b494bb3768d1ebcc72e386d0a
org.pousse-cafe-framework	pousse-cafe-pulsar	0.12.0		2802f3891801be3bb55cfaee0a860efa677ab55a
org.pousse-cafe-framework	pousse-cafe-pulsar	0.13.0		a96faa0ace4783130815152a1b25bbb37be5e2f1
org.pousse-cafe-framework	pousse-cafe-pulsar	0.6.0		2ac04c26e0bfae2aa8aa32b0954fc5f32e9cf5be
org.pousse-cafe-framework	pousse-cafe-pulsar	0.7.0		554ef29c6a9433cb940d046e2281c965ebbde11a
org.pousse-cafe-framework	pousse-cafe-pulsar	0.7.1		fbc0453e142191f21e85d3ef93cf295509bc7350
org.pousse-cafe-framework	pousse-cafe-pulsar	0.8.0		77a191236b9c1773259212b1c81e70d8305f6d15
org.pousse-cafe-framework	pousse-cafe-pulsar	0.9.0		97c8d76a45590c5e82da82102475173c3405c359
org.scalawag.timber	timber-backend_2.13	0.7.0-pre.1		c4b88d7d448fe445f8404f0302aec5f6d1bf8a8b
org.scalawag.timber	timber-backend_2.13	0.7.0-pre.2		ea467e14f3e551e5ad4c03dc087b59cdc714658a
org.scalawag.timber	timber-backend_2.13	0.7.0-pre.3		42245fe6bb3138248d712e7b178fa91f7060d470
org.scalawag.timber	timber-backend_2.13	0.7.0-pre.4		1483500722093ee9da0e8d8f8bc7c3d5ba1f6b64
org.scalawag.timber	timber-backend_2.13	0.7.0-pre.5		e11e0c80f1963db1b9e032e40eee20e794f17f80
org.specs2	scalaz-effect_2.10.0-RC3	7.0.0-M2		4df615071dee4d2139f5a515ff281f9feaa7b0c3
org.virtuslab.scala-cli	test-runner_2.13	0.0.2		b67dc30077eef6f019adbc33fc50486911e512f5
org.virtuslab.scala-cli	test-runner_2.13	0.0.3		9f9afd3367e63e7545e4e5eb8435d5e220053ece
org.virtuslab.scala-cli	test-runner_2.13	0.0.4		1cdd65af2b1367ec64a87c34d50920b8cfa8439c
org.virtuslab.scala-cli	test-runner_2.13	0.0.5		ad2fa447af213acf50ce91958c680e94932fd819
org.virtuslab.scala-cli	test-runner_2.13	0.0.6		acd08e654e3ca04f3304f49ccdf3b52ad994fe3f
org.virtuslab.scala-cli	test-runner_2.13	0.0.7		99a0c4d7d8afafdfe18028d6735680e474366538
org.virtuslab.scala-cli	test-runner_2.13	0.0.8		26b99616cb60c9b3a978693aed5eb9914dc2c975
