ai.tecton	http-client	1.0.0b1		N/A
org.specs2	specs2-scalacheck_sjs1_3	5.2.0		b709d97378fac482d3b06748d338358d4d6d84ca
org.specs2	specs2-scalacheck_sjs1_3	5.3.2		83090fd582761827a9777abe162f670e71900541
org.specs2	specs2-scalacheck_sjs1_3	5.4.0		679d81f6c88a83a9ad148a76745fb7b33baa3483
org.specs2	specs2-scalacheck_sjs1_3	5.4.1		018c0a5e577b8da4337f303f2c7379772642acde
org.specs2	specs2-scalacheck_sjs1_3	5.4.2		dfbd97348dea766282046b277f3ceb415f09a227
org.specs2	specs2-scalacheck_sjs1_3	5.5.0		2fb7901563c5272659456ddf1637fee80ce6871d
org.specs2	specs2-scalacheck_sjs1_3	5.5.1		daeabfd155089e1ccf195ae27da2fa7f150b74a8
org.specs2	specs2-scalacheck_sjs1_3	5.5.2		8450016eae32892e558189a279d2232d2ba0500a
org.specs2	specs2-scalacheck_sjs1_3	5.5.3		f6f2028c29ebd9dd02e6eef83567022e7ee821a2
org.specs2	specs2-scalacheck_sjs1_3	5.5.4		9cd46252972cd382262ec99c2f0a15adbba6190a
org.specs2	specs2-scalacheck_sjs1_3	5.5.5		1cb7ba5eba6af1fb699f05fec59c8d0d9ae6a422
org.specs2	specs2-scalacheck_sjs1_3	5.5.6		c98ae7466df8d303db366c19b88d416808b610c4
org.specs2	specs2-scalacheck_sjs1_3	5.5.7		84aeb225326f8821e719f6efe2d9958d6036c8a5
org.specs2	specs2-scalacheck_sjs1_3	5.5.8		3e4f9bc6a83678368c8f7914a43170126e05f6e9
org.specs2	specs2-scalacheck_sjs1_3	5.6.0		e3a34a28eaa140682919d69ba1ca8bb36efcd4a3
org.specs2	specs2-scalacheck_sjs1_3	5.6.1		3384d5d6d5b8e0493e140da909c572962da44639
org.specs2	specs2-scalacheck_sjs1_3	5.6.2		79ca234b342dd0486663358d4c8d8ee5fedfea2f
org.specs2	specs2-scalacheck_sjs1_3	5.6.3		2a3a418fed69999cda1fe96b7bc3ea256044a3d8
org.tresql	tresql_2.9.3	3.10		be338bcc6fd733d12a8abe181b77d4bd4b554f72
org.tresql	tresql_2.9.3	3.10.1		c5014b3c1bc87a9b740556c8547325932908a92b
org.tresql	tresql_2.9.3	3.11		2e8472093ba304b305cad148cab9ef303f9540fe
org.tresql	tresql_2.9.3	3.11.1		d1ed94745bfa62291e09b4ff2a2d9f65ca5075bd
org.tresql	tresql_2.9.3	3.12		0bec3ba910097c4186958bacf57128655e48b8db
org.tresql	tresql_2.9.3	3.12.1		2ba1a292c826fb77fc6b8032708e6442f04b53ec
org.tresql	tresql_2.9.3	3.13		609cc15d6cd395896cba2ba2a5f16bc94d95b8e8
org.tresql	tresql_2.9.3	3.14		cc8006370ad2871a9eb4e029dcf420c026c136e0
org.tresql	tresql_2.9.3	3.4		17536bff6b51f2ff0866aafd6329a9e0c71089b6
org.tresql	tresql_2.9.3	3.5		e7caa3f750fb4e724a62c10cddd03ec58f9ddaf4
org.tresql	tresql_2.9.3	3.6		2688d9890467cab74ee075fb3f2eeb5c7959e366
org.tresql	tresql_2.9.3	3.8		ea9dbc8e05ca021298ea9c46c91a2a2cec2c4d26
org.tresql	tresql_2.9.3	3.9		b6122ae3f5f6035568d236afb7d6245d7e36c62a
org.tresql	tresql_2.9.3	3.9.1		811156d9c2f53501712a8f40b0936b272ef26180
org.tresql	tresql_2.9.3	4.0		2f9ca3939ffcd68ed0368b715e12e1dc46f612c8
org.tresql	tresql_2.9.3	4.0.1		94d65e070173c97f04eb85f063bf73c70224a133
org.tresql	tresql_2.9.3	4.0.2		868e2ea05cfb2f4bd0e7951b4d373ba6746fd709
org.tresql	tresql_2.9.3	4.1		3b9e22b17f44d5dd44142f593912ef3d12a34138
org.tresql	tresql_2.9.3	4.1.1		66d5c2011c8ba78fb9ad9eb39b3b94f0a52c9002
org.tresql	tresql_2.9.3	4.2		10870ca7b0e0cbb4277e4d98181e4c07697eacd9
org.tresql	tresql_2.9.3	5.0		3a5bd779b80aedb93c2616b7b6b0752be4036965
org.tresql	tresql_2.9.3	5.1		9d5c720293e9801176699ae2730057d1835267d5
org.tresql	tresql_2.9.3	5.1.1		418fe038a3abc3e685eca2a324526e542af8649f
org.tresql	tresql_2.9.3	5.2		d3d0aa19aa751943600f65dac0c02e496fc9ef39
org.wicketstuff	wicket-facebook	1.5.10		3732b346c8b5e839b04eb0c5b762aa0229234f40
org.wicketstuff	wicket-facebook	1.5.13		54ab9281328cd23ed4810da402b45d6f326bce72
org.wicketstuff	wicket-facebook	1.5.3.1		06fafaaa36fd581918354d5b738064367784eaf0
org.wicketstuff	wicket-facebook	1.5.4		3316b7744ec8b0fe613f984bb23160bfb045f2c7
org.wicketstuff	wicket-facebook	1.5.5		a6c9fc3348da72181a00ecf09b10e92749d1484e
org.wicketstuff	wicket-facebook	1.5.7		d8e2a52e8afd9ae21baa6f7b018643ff0c606128
org.wicketstuff	wicket-facebook	1.5.8		5a2002060dfa7f55826bb2e2a934ae5398c54de5
org.wicketstuff	wicket-facebook	1.5.8.1		c0b8568220053177a7972d19934f17a53fee2dde
org.wicketstuff	wicket-facebook	1.5.9		a642aa0c982cb54628d52b74656d3bc4baaa5d93
org.wicketstuff	wicket-facebook	1.5.9.1		1fbaa1299be7fb093ecd887927dcc465a8f01c75
org.wicketstuff	wicket-facebook	10.0.0		f58a403d699df48e53a51a7e8a582c1e644d86a1
org.wicketstuff	wicket-facebook	10.0.0-M1		7015c5a26608c0382e3c55b06440bba6b35e4c71
org.wicketstuff	wicket-facebook	10.0.0-M2		2bb2eda06a815ea3641ccb4aff91cd1256c73a43
org.wicketstuff	wicket-facebook	10.1.0		43a5c29450b557b8fd1bb9947f305bc3959ee104
org.wicketstuff	wicket-facebook	10.1.1		00fb1489447feefe2f960c3de08ce13d1b9a0e4e
org.wicketstuff	wicket-facebook	10.2.0		1ad640456606983651864311bdeba9a4466f56f6
org.wicketstuff	wicket-facebook	10.3.0		196ebea068e1242d43424a40bf0d5cac9a62917c
org.wicketstuff	wicket-facebook	10.4.0		23b8d36c0daa74bb1af1846d4477766ebcd636a9
org.wicketstuff	wicket-facebook	10.5.0		83f1dad9bbd5ffdb5c8ac84bed33001147ac0daa
org.wicketstuff	wicket-facebook	6.0.0		7f69dd2936aa0eeee08bdf6bbea5113f24037717
org.wicketstuff	wicket-facebook	6.0.0-beta1		27cb9da1b05b43b4e0d54e8aa2194631636e40ff
org.wicketstuff	wicket-facebook	6.0.0-beta1.1		5171057e6ce403bd4cd8a555278610b534b5b509
org.wicketstuff	wicket-facebook	6.0.0-beta3		826f03107abfe1d69052aa42b9174cf33d341ef7
org.wicketstuff	wicket-facebook	6.10.0		1f8b41c43defb57097ff2b1020cc343573701b6e
org.wicketstuff	wicket-facebook	6.11.0		3c7b5e6700928d47c92bbb7613bf758b95dc5009
org.wicketstuff	wicket-facebook	6.11.1		4490cfd2f79072d459e7896c5b6dcf998873808c
org.wicketstuff	wicket-facebook	6.12.0		063bf3f8f63ed1b1fcfd4d91f1df0da64267dd66
org.wicketstuff	wicket-facebook	6.13.0		2f0cfef8d0b9978224e95ab7e30b6dd3d22e6dd4
org.wicketstuff	wicket-facebook	6.14.0		b4bded7ba953843c3c688e38b1bc12b980a3a019
org.wicketstuff	wicket-facebook	6.15.0		4c4695fa4c83016735d5308c7366f5994acbf4e4
org.wicketstuff	wicket-facebook	6.16.0		6b22331430c36e0121bde3ea56bac6bc994fdc16
org.wicketstuff	wicket-facebook	6.17.0		fce7b5cadfbb1af7ff8130c84ed300b27e4b7d31
org.wicketstuff	wicket-facebook	6.18.0		8598a65e1e150abc515e057fd63478887f725dc6
org.wicketstuff	wicket-facebook	6.19.0		e43d078709d256fd01dcc4084a6ba73e49680479
org.wicketstuff	wicket-facebook	6.2.0		74b2b5e1598070d8a7515c99247875685a8d9c4f
org.wicketstuff	wicket-facebook	6.2.1		aa5dfa37107973190849c70ee3dc65a4f8510634
org.wicketstuff	wicket-facebook	6.20.0		95086ec02fb7bae704166e6b60eef7994421ba50
org.wicketstuff	wicket-facebook	6.21.0		70e20c988e6169c692fd117162a65512a4a36447
org.wicketstuff	wicket-facebook	6.22.0		44c0af0034e51ef7d6771dbb415be65b0ed555a8
org.wicketstuff	wicket-facebook	6.23.0		ae178fba954aa03a565fb97551b1a7fc83476bc1
org.wicketstuff	wicket-facebook	6.24.0		0c5679b1262aa032f71b07a5710e17662b2effef
org.wicketstuff	wicket-facebook	6.25.0		40bcaeecc0f1e5081e3f60f3ee03b4b49d11a934
org.wicketstuff	wicket-facebook	6.26.0		b7333214e324b192a2e878fcb544ca7b324fa413
org.wicketstuff	wicket-facebook	6.28.0		cb72d6aed5813dbe653f52fe289c82fca1d9c7b3
org.wicketstuff	wicket-facebook	6.3.0		c8b4461efece1db98cc681321bbef1032efabf0c
org.wicketstuff	wicket-facebook	6.30.0		abf596fcfd15a8942819c1e70b06e4fccd5534db
org.wicketstuff	wicket-facebook	6.4.0		3aeebb10f237ff469d61de0f73eac985c8e1084d
org.wicketstuff	wicket-facebook	6.5.0		852b188fe13d62ddcc14e162bc08d22201ef1323
org.wicketstuff	wicket-facebook	6.7.0		d28c383e095885a0e8738113bee8813972b9a95c
org.wicketstuff	wicket-facebook	6.8.0		74a397f7e0f00d418db8dd14e263d06ca2fdd5e9
org.wicketstuff	wicket-facebook	6.9.0		0b490d27bd227014e91000483ae62c0ff458fc3a
org.wicketstuff	wicket-facebook	7.0.0		d398eba5824b578f71cfbac9a5b373701639cc5c
org.wicketstuff	wicket-facebook	7.0.0-M3		817beb897d57af6be0baaeae0e3d1566cf2ed43f
org.wicketstuff	wicket-facebook	7.0.0-M4		a199af76717250e25ce4f17ffe4d7bc72dda6e0a
org.wicketstuff	wicket-facebook	7.0.0-M5		0389f70e749a1ac50d6337016c1789b73dc2f2e8
org.wicketstuff	wicket-facebook	7.0.0-M6		794c06301408b1ed826f40915568f95e1da66bae
org.wicketstuff	wicket-facebook	7.1.0		683a6f43fafb04bea9d1220246517425349d48af
org.wicketstuff	wicket-facebook	7.10.0		c6bab967e7d75ea09a467018ad23a00daf1cd630
org.wicketstuff	wicket-facebook	7.11.0		3936447a19bd4f848e6c722bb8379dc29a26211d
org.wicketstuff	wicket-facebook	7.12.0		09248091038664501fe87c8c9f02363a6a7210c9
org.wicketstuff	wicket-facebook	7.13.0		c28016ff13261d680a440f1b833ee49f9340ef7b
org.wicketstuff	wicket-facebook	7.14.0		572fce1ccebe925da5eba543845e9489fbaa2800
org.wicketstuff	wicket-facebook	7.15.0		6d85a8ac04d1783baa4555f7704fd1b74f4f744a
org.wicketstuff	wicket-facebook	7.16.0		2ba68f762fd08377fd7df209ff6ea29ba35ebe55
org.wicketstuff	wicket-facebook	7.17.0		ae7235e4459ae00cd1c882ff5166e000e10b9ea9
org.wicketstuff	wicket-facebook	7.18.0		c8cff7ef115cd8ea7151f5523870738f4b6f725a
org.wicketstuff	wicket-facebook	7.2.0		2f4e0a6b4ee64f4fb9a6bacddb4ad070d0d75d66
org.wicketstuff	wicket-facebook	7.3.0		e61e7b8f296365838f4253e1060fdb1c36fb31ba
org.wicketstuff	wicket-facebook	7.4.0		627a399d15e55059c0350902a39aa28a93b93b6a
org.wicketstuff	wicket-facebook	7.5.0		a12a263b3b0d027c1ef4ceb3389177827f79959e
org.wicketstuff	wicket-facebook	7.6.0		fbabbd29491f7dbfd0b9f0a3f290ac25c402a64d
org.wicketstuff	wicket-facebook	7.7.0		580cbcd900ef74f7439312d613b0ce1b21c0d1fc
org.wicketstuff	wicket-facebook	7.8.0		7b7d568764f9db3b9a390382d17c2e4f84b9f237
org.wicketstuff	wicket-facebook	7.8.1		2858dadc8748bc3232ed9ff4dc648d4db932fecf
org.wicketstuff	wicket-facebook	7.9.0		16c2bab69e6735274b8c586e137d03e57e25e89c
org.wicketstuff	wicket-facebook	8.0.0		46ca0ed67b2fc82a3469dee8bf1243a0546b4fe6
org.wicketstuff	wicket-facebook	8.0.0-M1		d900a85a6bca34ec8c9947f2a97d685489c97e61
org.wicketstuff	wicket-facebook	8.0.0-M2		12e20cc10a84cb204f8e112ebfbd010984d0a743
org.wicketstuff	wicket-facebook	8.0.0-M3		354f29eb22875ec53f64c1ef76f389a65f1b3f95
org.wicketstuff	wicket-facebook	8.0.0-M4		7be6af2614feae5ae852ca1e69f3bc096d5866d3
org.wicketstuff	wicket-facebook	8.0.0-M5		d17c1de8acbd43d7dc4fb37be8702f3f7852751a
org.wicketstuff	wicket-facebook	8.0.0-M6		716d03dc99821135b85bf8aeafe4f34b4e11926a
org.wicketstuff	wicket-facebook	8.0.0-M7		8a5fbe34911673b5fca5edfa8495905ffaf24a0c
org.wicketstuff	wicket-facebook	8.0.0-M8		a8cf6fa9954ec9e2b8cf3afd9bb4ccfffa86a884
org.wicketstuff	wicket-facebook	8.0.0-M9		b47700dffa701d4da87f397748f4df94f114dc09
org.wicketstuff	wicket-facebook	8.1.0		5cb385783a0643856fa69ba91b4d64e984cc2476
org.wicketstuff	wicket-facebook	8.10.0		348578849e179920ba0e937dd94e55bb364f7774
org.wicketstuff	wicket-facebook	8.11.0		f420ce4c62b2ce717a39d61513d900e7ed01ffc7
org.wicketstuff	wicket-facebook	8.12.0		3ab9b45fbfc5ea8e9f197f5565110d7a8e655c1e
org.wicketstuff	wicket-facebook	8.13.0		b2db9f55e603dea03ed6bc18b7dfce5de7560fc3
org.wicketstuff	wicket-facebook	8.14.0		942717f8837b4ca0b6c11979a9d6f73df5a5df53
org.wicketstuff	wicket-facebook	8.15.0		553e7e3fec3298ce251fa105751e1e18db645f69
org.wicketstuff	wicket-facebook	8.16.0		855ffec1a957afbc4622c8babe8264965fc5a9bf
org.wicketstuff	wicket-facebook	8.17.0		a128f11cb9ac74ee7193963cad1f66792962cb64
org.wicketstuff	wicket-facebook	8.2.0		c4ecbbfc0d69b6e403f7094a4dd9e27d9ca93a85
org.wicketstuff	wicket-facebook	8.3.0		bc90d1cdf901f5b990770e665a6eee43d9b65144
org.wicketstuff	wicket-facebook	8.4.0		bdf316123bc3d0b351a449c6b427ec6a7f471008
org.wicketstuff	wicket-facebook	8.5.0		1fdd34d1d4dfa847865f5a8eff5c96240b6717cb
org.wicketstuff	wicket-facebook	8.6.0		3d3b023e49d863afa091f2379433bc0a06b05318
org.wicketstuff	wicket-facebook	8.7.0		0dd6d9bdb19de2ccd78939a9ff7a8743b4233d94
org.wicketstuff	wicket-facebook	8.8.0		91253ca44dc84fb65958101c714fd51d30677f61
org.wicketstuff	wicket-facebook	8.9.0		47bc2a225a5816011e465734c9d1e3cfbcb8b373
org.wicketstuff	wicket-facebook	9.0.0		5e5d6a4c10759279380fb8da477648e904b3199b
org.wicketstuff	wicket-facebook	9.0.0-M1		808e03e2c15f1157f3d7aa6df9854dbfad37e8c7
org.wicketstuff	wicket-facebook	9.0.0-M2		a359d7979466ca5d500a9e8b0de8100ac5fca093
org.wicketstuff	wicket-facebook	9.0.0-M3		e1bdc636f5d87e9a46add8737fc57a11bae791db
org.wicketstuff	wicket-facebook	9.0.0-M4		b1648412f2e331b20555a73f144a85b5f7014572
org.wicketstuff	wicket-facebook	9.0.0-M5		02dffdbe721190160e9b0d06416af420759e115e
org.wicketstuff	wicket-facebook	9.0.0-M5.1		ba5eab5f4f499eb3e26d41e2c2a2b76fc70c22d8
org.wicketstuff	wicket-facebook	9.0.1-M3		e037efccedb137311c50d1313edbbbd9f6016f2a
org.wicketstuff	wicket-facebook	9.1.0		58bfe317a859eb8f3f9a8521cca9c06bcad65b34
org.wicketstuff	wicket-facebook	9.10.0		2b7448ec13daf053f7a184ab1b7ba03e040a38c8
org.wicketstuff	wicket-facebook	9.11.0		80e7b643f2721a31b7927380248b79fe03a12547
org.wicketstuff	wicket-facebook	9.12.0		325cb49a7e0d6f508f85a02b1f489793e4cbfe94
org.wicketstuff	wicket-facebook	9.13.0		ccc1be466a650bce39bea0e7135d5d967825d65b
org.wicketstuff	wicket-facebook	9.14.0		45b83db966cde61eb2f3352273aa3776bc8471b6
org.wicketstuff	wicket-facebook	9.15.0		9642e46f0d8125dd0cdf606c841b2bfa8289f0de
org.wicketstuff	wicket-facebook	9.16.0		db15d66419dfdcb914fbd5441255864c8dd6dea7
org.wicketstuff	wicket-facebook	9.17.0		92dad856d934a16a39c9354caf1fc333c51e1e27
org.wicketstuff	wicket-facebook	9.18.0		3bff0c920d042b97238fac27de1ad1e136545ebb
org.wicketstuff	wicket-facebook	9.19.0		417c3ae55fdd66552a1238d2982009fac7847046
org.wicketstuff	wicket-facebook	9.2.0		9f9364764ecee9a5675e170f59e97542ffdd720a
org.wicketstuff	wicket-facebook	9.20.0		f0846294f49af3b6408a5a68641d655a50bf1a6b
org.wicketstuff	wicket-facebook	9.3.0		8454f52f3aad6f4b3b34763b3d11932214878b5f
org.wicketstuff	wicket-facebook	9.4.0		705c6294815574dc6bfabad2689e19cfc813b279
org.wicketstuff	wicket-facebook	9.5.0		f8f0fd84b9b3acca1440e4173f03501e067642a1
org.wicketstuff	wicket-facebook	9.6.0		4deb2dced244af1c046d7523fe902bed8f7225df
org.wicketstuff	wicket-facebook	9.7.0		bc73670110b05c760c8707656986a5afd93e4b43
org.wicketstuff	wicket-facebook	9.8.0		fad1e67aea45000b9a54dc047d887814a0594391
org.wicketstuff	wicket-facebook	9.9.0		cea36b06dcddfd1a26a4c5fae5c78d0784b0203a
org.wicketstuff	wicket-facebook	9.9.1		41648fc1408f30b5eade242581fa10e6affaec6e
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.Alpha1		65d852ca61b81b83e5c8dbc677dab117fb03a53e
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.Alpha2		647fbae957025305b4a00449d42c4eb7abe77343
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.Alpha3		e359f9e05f37235412472a04d8798a0d95144c4d
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.Alpha4		005684e24f3e3cf99f98c1368a6b3792fe4090af
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.Alpha5		1121121fc251505db347be88a34c495bc854dfda
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.Alpha6		6815067c2344f56486a329aebbafc50d27e7d9be
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.Beta1		3f55af0085135e3e5c772704759225cbb6cf83e4
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.Beta2		cd42d13923127ba0b1db2beb38afa6b1080fce1e
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.CR1		db3be216fc99ad9960382662c4b1eb5f91b34af0
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.CR2		664d7345dc90e3e65448956895f229baacf2d93f
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.CR3		fe073ae77db9703b0b771b83b412330766a19569
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.CR4		780b3f5377d5993f69ec00a910f613db505d8ae4
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.CR5		1fa1f1527cfddab96548c8739e980d2296b1723a
org.wildfly	wildfly-clustering-ejb-infinispan	10.0.0.Final		03285d62bddb1b8a0d4567b78920cff2a5048333
org.wildfly	wildfly-clustering-ejb-infinispan	10.1.0.CR1		b533be648a0fd320dd7f492cc984a63102ccd804
org.wildfly	wildfly-clustering-ejb-infinispan	10.1.0.Final		51168003a0a496a889b72ac1b729911c1c7bbcfb
org.wildfly	wildfly-clustering-ejb-infinispan	11.0.0.Alpha1		81f2e917dea55d4dbdae9178ec1f12b90d7cbeb6
org.wildfly	wildfly-clustering-ejb-infinispan	11.0.0.Beta1		f05c209182ef7706f363630fc5b501a901c7d7fe
org.wildfly	wildfly-clustering-ejb-infinispan	11.0.0.CR1		0fac8ba4053852647d3189df20dbde6c18ef5b1e
org.wildfly	wildfly-clustering-ejb-infinispan	11.0.0.Final		f344260121412fb80114d9220377d5a126cd9fde
org.wildfly	wildfly-clustering-ejb-infinispan	12.0.0.Beta1		9b5c3fd57d9342513d6d958579c4d70de0e682a2
org.wildfly	wildfly-clustering-ejb-infinispan	12.0.0.CR1		345731091b458600943494d45d5b15e8a3799f78
org.wildfly	wildfly-clustering-ejb-infinispan	12.0.0.Final		91e5b81ebe2a687555e5de3b9a0a8e54752b78d6
org.wildfly	wildfly-clustering-ejb-infinispan	13.0.0.Beta1		68effc43a7796448cbfb50f0b2d6834cbe3b3f1b
org.wildfly	wildfly-clustering-ejb-infinispan	13.0.0.Final		6e3053b37d4c00917bbab9d7a2732e908e45db63
org.wildfly	wildfly-clustering-ejb-infinispan	14.0.0.Beta1		930cda559f1596baeac96d5dcb338a80a03046c5
org.wildfly	wildfly-clustering-ejb-infinispan	14.0.0.Beta2		b365da50ba2811e03b65e55c30dcd44b0ed4e850
org.wildfly	wildfly-clustering-ejb-infinispan	14.0.0.Final		fb17cd2a4f8b4f8d1774f1958951a5eb36fb1b79
org.wildfly	wildfly-clustering-ejb-infinispan	14.0.1.Final		dab92716fe39fa08b34427c7f85ee5668fc853ea
org.wildfly	wildfly-clustering-ejb-infinispan	15.0.0.Beta1		34d8c6604e43d68f870897f5fb127fba75e1af64
org.wildfly	wildfly-clustering-ejb-infinispan	15.0.0.Final		f831ba41ff2d1014f0ab6dd327abe7f6ba4b4157
org.wildfly	wildfly-clustering-ejb-infinispan	15.0.1.Final		5960f332bd8a687915304f21ceb407b7ce2cd018
org.wildfly	wildfly-clustering-ejb-infinispan	16.0.0.Beta1		ec0b5f3f34f01b7966b1bbde234608b8dbdcc0d0
org.wildfly	wildfly-clustering-ejb-infinispan	16.0.0.Final		ecf93a67f00715a3298d17a2ebbcb77bd6f9d454
org.wildfly	wildfly-clustering-ejb-infinispan	17.0.0.Alpha1		a4703d14db8a7e511c49d84f9ee380f0de813948
org.wildfly	wildfly-clustering-ejb-infinispan	17.0.0.Beta1		298ba59046b7a525cb9d1729dd8dc1e2d553f5ab
org.wildfly	wildfly-clustering-ejb-infinispan	17.0.0.Final		4d44a49e3efb5d13345bf67e825b0d1d1750fc97
org.wildfly	wildfly-clustering-ejb-infinispan	17.0.1.Final		4579eed28a3e8d8de9f3330428ba77150197291b
org.wildfly	wildfly-clustering-ejb-infinispan	18.0.0.Beta1		fc1b3bed601b9165ec89f53b5c478fe8afc7b724
org.wildfly	wildfly-clustering-ejb-infinispan	18.0.0.Final		6700f79548807e548aa8a01efc81df72b2672eeb
org.wildfly	wildfly-clustering-ejb-infinispan	18.0.1.Final		395938cb1fbb96f4c848acd9c0ea6bf24ad2c64d
org.wildfly	wildfly-clustering-ejb-infinispan	19.0.0.Beta1		c299244609362b6ab86779abb24ef7ee67cafb5e
org.wildfly	wildfly-clustering-ejb-infinispan	19.0.0.Beta2		4c0c656bff4c476a243323ed153dfc98c8bde085
org.wildfly	wildfly-clustering-ejb-infinispan	19.0.0.Beta3		335dacd2a714fd5aec3f19b25182a6e54fc22f0c
org.wildfly	wildfly-clustering-ejb-infinispan	19.0.0.Final		261c47aae5d476f1cf8a1ca71034f7106b66a5b4
org.wildfly	wildfly-clustering-ejb-infinispan	19.1.0.Final		91d769d86e6c96d0ae3e2a68a59627dbb7f6b080
org.wildfly	wildfly-clustering-ejb-infinispan	20.0.0.Beta1		9bf20e5989bd2878e9048103733f28263181d1b6
org.wildfly	wildfly-clustering-ejb-infinispan	20.0.0.Final		6e7ced23dba4cbc9bcb9c425543f2895a855d9c3
org.wildfly	wildfly-clustering-ejb-infinispan	20.0.1.Final		5c4e9e8542e2081dac7724c28b5e7ad07c54f1cd
org.wildfly	wildfly-clustering-ejb-infinispan	21.0.0.Beta1		19cbeb6d4d2c201d52432666951810d4e38d3ff8
org.wildfly	wildfly-clustering-ejb-infinispan	21.0.0.Final		82a61d8f719e09bc3a941f3fee1ec77c4ef53bb2
org.wildfly	wildfly-clustering-ejb-infinispan	21.0.1.Final		eba4906dc80841b4f77b2ce18ffaeafdb1655294
org.wildfly	wildfly-clustering-ejb-infinispan	21.0.2.Final		499dddfb6343056f93be9dcfc8005faafe0ebc81
org.wildfly	wildfly-clustering-ejb-infinispan	22.0.0.Alpha1		d69f55c9cb84a62dc155f23fc7f7551206b9987c
org.wildfly	wildfly-clustering-ejb-infinispan	22.0.0.Beta1		c580398c84a2a71df45487050ef23fcee704aa73
org.wildfly	wildfly-clustering-ejb-infinispan	22.0.0.Final		88b70cee84f7fdf37eb72e07679da5f423349981
org.wildfly	wildfly-clustering-ejb-infinispan	22.0.1.Final		049128ac99a3a86beffaf8e7c00f29024a3cce76
org.wildfly	wildfly-clustering-ejb-infinispan	23.0.0.Beta1		3211950231064cda6792e7b4bca9f3c24fc23a09
org.wildfly	wildfly-clustering-ejb-infinispan	23.0.0.Final		33aaf23108221782b97aac4657a930c5857d111d
org.wildfly	wildfly-clustering-ejb-infinispan	23.0.1.Final		50ab0f21acd8d3ff36c66b1cef4460dcf140886b
org.wildfly	wildfly-clustering-ejb-infinispan	23.0.2.Final		8948929afc6fe09e520a64fc48ccf1b5d7f3dd23
org.wildfly	wildfly-clustering-ejb-infinispan	24.0.0.Beta1		43374a84ba39bbbec5fd7cb07b3da4a61d4fa68a
org.wildfly	wildfly-clustering-ejb-infinispan	24.0.0.Final		88fe106091addd5b2916be0e2ee1adf539ab6fb9
org.wildfly	wildfly-clustering-ejb-infinispan	24.0.1.Final		172ade57b5c50e4da214d19c3b0fe7c88aa56f9f
org.wildfly	wildfly-clustering-ejb-infinispan	25.0.0.Beta1		79374f9fc9d358a16a6ce9ce9e8ae1a97aeb69f8
org.wildfly	wildfly-clustering-ejb-infinispan	25.0.0.Final		8e61a6928d6550b0ae0a87d8c2ebfa358a604ecc
org.wildfly	wildfly-clustering-ejb-infinispan	25.0.1.Final		e0bc98c8cc47e96003ed69db18cebabce2b0456a
org.wildfly	wildfly-clustering-ejb-infinispan	26.0.0.Beta1		0543269bbc71a735ca1bfe0e3489c39ba6aff92a
org.wildfly	wildfly-clustering-ejb-infinispan	26.0.0.Final		dfb9e81f55834ea6bc4ee95ef0c2497807bc842a
org.wildfly	wildfly-clustering-ejb-infinispan	26.0.1.Final		a5982ebaa57854f29fc6ece9941fdaa1678d92e4
org.wildfly	wildfly-clustering-ejb-infinispan	26.1.0.Beta1		122273e7df846da1130398f5b544ed16a4d2ab83
org.wildfly	wildfly-clustering-ejb-infinispan	26.1.0.Final		59e1cffe7503529a94f7eb304275a70243ce9f06
org.wildfly	wildfly-clustering-ejb-infinispan	26.1.1.Final		a0a886dfc63c797ba397c04cd086c92d23f6e7d2
org.wildfly	wildfly-clustering-ejb-infinispan	26.1.2.Final		d6eca1a01fac25bcd0d993ed416421ad0e9f1fdb
org.wildfly	wildfly-clustering-ejb-infinispan	26.1.3.Final		55eb2cfb366447d919eb0d8bf10551a32dabca92
org.wildfly	wildfly-clustering-ejb-infinispan	27.0.0.Alpha1		4dc7d57361374fa064afec1a5011f59145327c28
org.wildfly	wildfly-clustering-ejb-infinispan	27.0.0.Alpha2		526201931f3f50cccb6637e63352c21094dc53f2
org.wildfly	wildfly-clustering-ejb-infinispan	27.0.0.Alpha3		0558bf9a2d9135710106a0dc44636ac41c20a39e
org.wildfly	wildfly-clustering-ejb-infinispan	27.0.0.Alpha4		ff373f1edba09735fa9f10c8d6dfe564a2e6ec86
org.wildfly	wildfly-clustering-ejb-infinispan	27.0.0.Alpha5		4e0e133064e3cc5aa45223b1baf02403b5fe51d5
org.wildfly	wildfly-clustering-ejb-infinispan	27.0.0.Beta1		9169af90909f9b693f05e1dcc579d6205d60ffa3
org.wildfly	wildfly-clustering-ejb-infinispan	27.0.0.Final		4e294d8c9d32da6582f2f19d0f291a34e780b392
