activation	activation	1.0.2		N/A
org.openrewrite	rewrite-java-11	8.40.1		7317ff9ce5826a5e4a4e0a5be743d329454b1bd1
org.openrewrite	rewrite-java-11	8.40.2		80f509056e2e9d43b58931820aa8134d545e4cfe
org.openrewrite	rewrite-java-11	8.40.3		a9eb75c23dfae12df1aff19c27785cc803f49235
org.openrewrite	rewrite-java-11	8.41.0		47a5c204f9a378de1ffab04d6665666d255cb4c4
org.openrewrite	rewrite-java-11	8.41.1		4095733416e63f1efc192606a9f430a08db95d3f
org.openrewrite	rewrite-java-11	8.41.2		de41457ffe7f6ee8cf26c249461e608d0d28041a
org.openrewrite	rewrite-java-11	8.41.3		8fc8324d5a90364cea906f4b4f7b9f91112bec15
org.openrewrite	rewrite-java-11	8.42.0		e9918821900ef07ef8c333d2691968746484493f
org.openrewrite	rewrite-java-11	8.42.1		080a33461224d3438af8bd7e15e7c9dc068a9435
org.openrewrite	rewrite-java-11	8.42.2		e3de9eaea34fa4f000577c6edcd32a8d0cb8bb75
org.openrewrite	rewrite-java-11	8.42.3		03f46ee3d0f7c96d6181479b3d4a9883a97829f2
org.openrewrite	rewrite-java-11	8.42.4		e89db6d647fd5888f91471dc2d9acf6d9d1d3e2d
org.openrewrite	rewrite-java-11	8.42.5		b6d32b61e74b208221c8b236ff75237e323a2b80
org.openrewrite	rewrite-java-11	8.43.0		67d006020ed375657c68778136e0a2b5aa55b856
org.openrewrite	rewrite-java-11	8.43.1		bb6d422a3320dbca08aa27dc9c63bc5f1a89730a
org.openrewrite	rewrite-java-11	8.43.2		d0781526233fb81051f09e5c872c860c9ed23aa1
org.openrewrite	rewrite-java-11	8.43.3		00520b93c7c92c45fe263b63f4676fdaf952c17a
org.openrewrite	rewrite-java-11	8.43.4		d6ec03a66f051bb588f26b90c43953768e583017
org.openrewrite	rewrite-java-11	8.44.0		f15f57b2e5501c30389c65f17ebd51789f683050
org.openrewrite	rewrite-java-11	8.44.1		e0226011a683fdc5d9daf547f5da1dbb874850ef
org.openrewrite	rewrite-java-11	8.44.2		6165cd066e66f298f14bab26f2a517f2bcb14c09
org.openrewrite	rewrite-java-11	8.45.0		4d9ca1f481cb0c1b58bebc87b82d8e3c518b92aa
org.openrewrite	rewrite-java-11	8.45.1		5c2863fa12048d2201a6ade94254a25cf6f7004f
org.openrewrite	rewrite-java-11	8.45.2		b9274d78d23ca3550e288d8f62df229dfeecf60e
org.openrewrite	rewrite-java-11	8.45.3		a37354d4922874ea3281e5bbff433e59ddac68e4
org.openrewrite	rewrite-java-11	8.45.4		6e4a334bbb61d8ac65fcc9786b108407ca82b42b
org.openrewrite	rewrite-java-11	8.45.5		771bbf1064760740456b6b46cb1a5ac1b327cc2d
org.openrewrite	rewrite-java-11	8.46.0		594f78000aeeb7da302a986cd82f8fffc76accd7
org.openrewrite	rewrite-java-11	8.46.1		d1b8d877c9a87114f2b51037935d072bdc7173d4
org.openrewrite	rewrite-java-11	8.47.1		6802a7a3914ece54104ae61ab4b05c6f77dc18bd
org.openrewrite	rewrite-java-11	8.47.2		92a0bb42c18bc0a623617a21590f3e4915cfca7e
org.openrewrite	rewrite-java-11	8.47.3		642c9ad073f1b2737aaae512da2c154a541de2eb
org.openrewrite	rewrite-java-11	8.47.4		738c6327d7b5eaad121cd06878ca57e4fc769468
org.openrewrite	rewrite-java-11	8.48.0		5dcd39a96a9ef8c1897a11c64c08176ab4c6f7fb
org.openrewrite	rewrite-java-11	8.48.1		f0c4dbaea1a424516ff2b7e34b9b204ff0b9f2c0
org.openrewrite	rewrite-java-11	8.49.0		15f0bfe8e6770cf054792c7007d2981b1f19476f
org.openrewrite	rewrite-java-11	8.5.0		e0de5344cb3180bceee38427fcf7fced383ef265
org.openrewrite	rewrite-java-11	8.5.1		819e85cab24ef3907af37fad6184127162a8d6e9
org.openrewrite	rewrite-java-11	8.5.2		d087bf596daf58659223ad550ba987516b667641
org.openrewrite	rewrite-java-11	8.50.0		6157b6be7b942ac0a27dd220638b7900c1f28f14
org.openrewrite	rewrite-java-11	8.50.1		dcb40c647b3e48c02ace3475eb17351b3d0c47ad
org.openrewrite	rewrite-java-11	8.50.2		2508a8ac51a15035cd3c2d602c456f33185eb38a
org.openrewrite	rewrite-java-11	8.51.0		0bcaf928e63e50707b42c77f920ae056957dfeae
org.openrewrite	rewrite-java-11	8.6.0		aa4e2de346764f9e4b862f1935f154c75e04bf50
org.openrewrite	rewrite-java-11	8.6.1		dda2d11ba1f6fbc50ff8533b5901ccf23d5d4ed2
org.openrewrite	rewrite-java-11	8.6.2		3c3b7c697ad049137d7b1571b6b234df43d19a81
org.openrewrite	rewrite-java-11	8.7.0		02abb869d6bc2a3c0db66763263b28e1983d67a4
org.openrewrite	rewrite-java-11	8.7.1		5047639ef3d95b154d463f51ae12722692b40b73
org.openrewrite	rewrite-java-11	8.7.2		5dbd8268e5c6813e76e61d98c42eee4a346d2766
org.openrewrite	rewrite-java-11	8.7.3		760b06a5f122cbd591878e5f5d438acb919f1aa4
org.openrewrite	rewrite-java-11	8.7.4		ec606ac8c26d01f307533a4e2b94e8703df417c8
org.openrewrite	rewrite-java-11	8.8.0		acef4ccd8b9ec7cf099c4b9d9adbf6d4493cef31
org.openrewrite	rewrite-java-11	8.8.1		b42aee189942e059a00a11fa69de606afd3ece9e
org.openrewrite	rewrite-java-11	8.8.2		840edcde4d738b3007dac275df17e0520516e3be
org.openrewrite	rewrite-java-11	8.8.3		4f630f00f03c6f4dee509b131fe85485fb6d4cd2
org.openrewrite	rewrite-java-11	8.8.4		670a7922e3381d7ba774f16698a70a691ca2a51b
org.openrewrite	rewrite-java-11	8.9.0		7a658a1026a222e43f2a6985a6198573e78bd045
org.openrewrite	rewrite-java-11	8.9.1		02a2240e75a7251c502251e23e67edaa035a497b
org.openrewrite	rewrite-java-11	8.9.2		db092594c1a59ef5f4e774eba0d925cba0898784
org.openrewrite	rewrite-java-11	8.9.3		d63fa61a5886bebb8c38478270eb61991c7da662
org.openrewrite	rewrite-java-11	8.9.4		6e5bb9f57c57f811045dca1216b541984490edfa
org.openrewrite	rewrite-java-11	8.9.5		4273adde7f34fbe2af1907a3ffd9e5b4dd74726b
org.openrewrite	rewrite-java-11	8.9.6		36ce1cb9962a7bd95cf949b111f34bc405808f9b
org.openrewrite	rewrite-java-11	8.9.7		ea6c895ec98eef817d5a7c8de69e859b734ecdd6
org.openrewrite	rewrite-java-11	8.9.8		31596b816aa21ec5d0ffa1dc79ad836094d3d66e
org.openrewrite	rewrite-java-11	8.9.9		d1dcfcc28225251dd017e119be92ead936af9672
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.0.0		6f5dd01c980a28dfaf6e07c01a76b7affe45c028
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.0.0-JONAS		8c8f60f269c3f258bbead8c22a320f05e8d0e767
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.0.0.RC2		f2eadc81801d0bb3140bf610999a3e941cb4638e
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.0.0.RC2-JONAS		8a12f1abbb3dee3f5b4a68a10033cde55f254cdb
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.0.0.RC3		5d0811b60608aa345a32ddcf038dd5c1f943e607
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.0.0.RC3_JONAS		57f831c83f0dc8a26e9c25a61713e7f0370e53a3
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.0.1		c6e69eb743760eb305aba5b09d4551e95f08c8de
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.0.2		2eeca1815d98e1773b3d7fb189e58f43625c5f2b
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.0		N/A
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.0-M1		b2d418c0aa33ca54c400baf848d17845bfba5fff
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.0-M1-JONAS		4d2e2d1318495fbab81765045d72407c87186fe7
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.0-M1b-JONAS		4a9bbcc6ddb080e8983464006cff220233694696
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.0-M2		9efb73264126c72b42881c9349d0cd0e2a33b2cc
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.0-M3		N/A
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.0-M3-JONAS		e95e96b6b605ad29a90a7144666a1b3713b9abf6
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.0-RC1		N/A
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.0-RC2		N/A
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.0-RC2_JONAS		N/A
org.ow2.easybeans.osgi	easybeans-core-for-jonas	1.1.1		N/A
org.ow2.easybeans.persistence	easybeans-persistence-eclipselink-2.2.x	1.0.0		b8059e7dd9aadecfd0108b482e6cc3ab12a5da8a
org.ow2.easybeans.persistence	easybeans-persistence-eclipselink-2.2.x	1.0.1		2de3b13db26b24d75749c8b8cad7e62c7a519012
org.ow2.proactive	proactive-deployment	1.0.0		N/A
org.ow2.proactive	proactive-deployment	1.1.0		N/A
org.ow2.proactive	proactive-deployment	1.2.1		N/A
org.ow2.proactive	proactive-deployment	1.3.0		N/A
org.ow2.proactive	proactive-deployment	1.4.0		N/A
org.ow2.proactive	proactive-deployment	1.5.0		N/A
org.ow2.proactive	proactive-deployment	1.5.1		N/A
org.ow2.proactive	proactive-deployment	1.6.0		N/A
org.reddwarfserver.client	sgs-tutorial-client-dist	0.10.0		N/A
org.reddwarfserver.client	sgs-tutorial-client-dist	0.10.1		N/A
org.reddwarfserver.client	sgs-tutorial-client-dist	0.10.2		N/A
org.sonatype.goodies.dropwizard	dropwizard-support-datadog	1.0.0		f1e4878b286c7c4341fec80c2b22e34e8e2c06f4
org.sonatype.goodies.dropwizard	dropwizard-support-datadog	1.0.1		93eb2a884e12405e552e6bb42035996237a00404
org.sonatype.goodies.dropwizard	dropwizard-support-datadog	1.0.2		eb5040d462fd0633b79f29d3dd07ed52bb5af445
org.sonatype.goodies.dropwizard	dropwizard-support-datadog	1.0.3		180bff0939f3b5cb30d08cf513c1d2e83cc98774
org.sonatype.goodies.dropwizard	dropwizard-support-datadog	1.2.0		8d44d968cd130effbb987d6b0ec2ac610f2b756e
org.sonatype.goodies.dropwizard	dropwizard-support-datadog	1.2.1		e382eea39db8228bde7f4ecb2aaed7ca593f0fe7
org.sonatype.goodies.dropwizard	dropwizard-support-datadog	1.3.0		f41cb5c5337db243eef55e4aa6f4174f51973379
org.sonatype.goodies.dropwizard	dropwizard-support-datadog	2.0.0		1e98052f9b0fad7a0c1e3c4abdb08f835acfa5cb
org.springframework.cloud.stream.app	mqtt-sink-rabbit	1.0.0.RELEASE		1da6da31ba677654d439b04642e85b2f9765aae0
org.springframework.cloud.stream.app	mqtt-sink-rabbit	1.0.0.RELEASE	metadata	1e0d98ce967c332f1bbc8ccbf5e124b18d252b53
org.springframework.cloud.stream.app	mqtt-sink-rabbit	1.0.1.RELEASE		0dc353428989f8f8a180b3fb3a33538c0aabbaef
org.springframework.cloud.stream.app	mqtt-sink-rabbit	1.0.1.RELEASE	metadata	6f54c6ba9d9ee5f713a451052b4868b41a19b8ac
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.0.0.RELEASE		bb16b85c3d1cab8c5c7b94939fb58b949c2bcc3d
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.0.0.RELEASE	metadata	0ec4a0fc374a078249945b956a3144b27eebc89f
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.0.1.RELEASE		4a538813edd02230fd276ec3a293f41bce298a44
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.0.1.RELEASE	metadata	7731e0afdc66613ff6e57921bf8eea8a72149360
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.1.0.RELEASE		566debecf31daae2d6d2b710104cd9f33118a4d3
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.1.0.RELEASE	metadata	5dc1e0eb165f67d6290c4124201bb1e7ad7e9133
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.1.1.RELEASE		16e189334595476acac69954fcb945935e5f41ad
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.1.1.RELEASE	metadata	5e08405104c4ff8e9e5ac353bfcfc7f0fd760e61
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.1.2.RELEASE		cfa6938ab210b5d05775b15ad5268c668a3a9514
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.1.2.RELEASE	metadata	36e00b047aaa0011cdb9c69447fae004a84085ae
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.1.3.RELEASE		f7ed76f46058def369d4fbdcfdea0657e7c73d3d
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.1.3.RELEASE	metadata	8a8207af13b204cd014b7396fd89db886d119b02
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.1.4.RELEASE		567b794b20949f60350b0ddf748b297bcde58887
org.springframework.cloud.stream.app	mqtt-sink-rabbit	2.1.4.RELEASE	metadata	415e71ffcbf169482d1ce5b61828751d8eb22f10
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.0.0		b22a7b6f2bf1ed355d2f3efb3806e8d74f3d0b2b
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.0.0	metadata	a82d0c504001b17712fee1dbcecb3c34f28db17e
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.0.1		c25566481f7ad79eefc111cb743c8935c49b9a8f
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.0.1	metadata	29d7f9d6596cf38dd438937c813bc54b1d0165fc
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.0.2		47e49535266593c2eac417588705f1350cdf59c4
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.0.2	metadata	844070ed1fe0e1da63c90b46d712663838094a1f
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.1.0		db5d8fcf7c5751b7de1d8697010de734f812f4c6
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.1.0	metadata	54e63f2c040f52e0cd5e13046a44b877b9b7bed2
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.1.1		1afa9f6dd069992ca39ca29afe433c6d8605d57b
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.1.1	metadata	bd6c82878c498e374d47e1f5baaa0f957c8ffbd5
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.2.0		34775864b061f443e26da81189c4a9bd2058f596
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.2.0	metadata	879e41a31e7a6def2694f356a745005aa62c8b42
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.2.1		576f82bf5b2ac5e6765d1b2360a678dbaee9dd1a
org.springframework.cloud.stream.app	mqtt-sink-rabbit	3.2.1	metadata	df8a158bef022e1738f97d02ac8a058641b56ad4
org.springframework.cloud.stream.app	mqtt-sink-rabbit	4.0.0		cc9540ad43293ac7396fe1c434a8a24cbee6ea79
org.springframework.cloud.stream.app	mqtt-sink-rabbit	4.0.0	metadata	a93c92f11c0228e88947882e3f0b1702ac86bcad
org.springframework.cloud.stream.app	mqtt-sink-rabbit	4.0.1		25843fed9c4fb901d4487df9b0b3ca3c51e43c56
org.springframework.cloud.stream.app	mqtt-sink-rabbit	4.0.1	metadata	d767a2df5456f8371819ced731ff075947198ca7
org.springframework.cloud.stream.app	mqtt-sink-rabbit	5.0.0		e33ee9faacfd126335c4ae6cd6a326a988a2772f
org.springframework.cloud.stream.app	mqtt-sink-rabbit	5.0.0	metadata	2c6a5ed73f41597f33c699f2bae170c13fa2850c
org.springframework.cloud.stream.app	mqtt-sink-rabbit	5.0.1		cd5f5129c731d0975a74a3fdf6dfa05d919c398e
org.springframework.cloud.stream.app	mqtt-sink-rabbit	5.0.1	metadata	0c465cf47e49c9dd78af55fb72bfebb903eee8c1
org.springframework.cloud.stream.app	mqtt-sink-rabbit	5.1.0		ca056072eda1ba0994cb1d1ec5a45dd5845cd13a
org.springframework.cloud.stream.app	mqtt-sink-rabbit	5.1.0	metadata	755ea52e81b18d45aac621ad6c0711df2a880d9d
org.tbee.tecl	tecl	1.0.0		fe62410bc3b652cef79f9626e1fde9b6da8ec8e9
org.tbee.tecl	tecl	1.1.0		43f3f13261da78e597b545f188e657bbce1ade5d
org.tbee.tecl	tecl	1.2.0		d59c3a4e0dceb71ff86d5b8e3f43b98548c99a1a
org.tbee.tecl	tecl	1.3.0		df9a14a117314e8eb3e3de2e309a4cc77e092e94
org.tbee.tecl	tecl	1.4.0		09553e8ae8dce86f815376a46b6f48bcf4fd59f3
org.tbee.tecl	tecl	1.4.1		0f0fad5056c1a2c34e482f81f2d7259fc54c3a62
org.tbee.tecl	tecl	1.4.2		6ca1de53b4c3fc267b5c70e3cd3cb7e893d4b1ab
org.tbee.tecl	tecl	1.5.0		d4aba7fc6c720e6d7c2a4b207ffb4bc5461c8705
org.tbee.tecl	tecl	1.5.1		c6edfdad6cec4a5b08490b6e4cdac4598250bd5d
org.tbee.tecl	tecl	1.6.0		5233cbc2265f3df992f99fb6c845fc51b22b9b0e
org.tbee.tecl	tecl	1.7.0		e1efa8dd982ae9c7cbdeac4af051f08488ebc2e1
org.tbee.tecl	tecl	1.7.1		73ea7e0cfa50bdfc46edb64b7274fa7ca5f2b21e
org.tbee.tecl	tecl	1.8.0		0c49c5026364111cb07d96d40509294c4de37e2c
org.virtuslab	scala-packager-image-resizer_2.12	0.1.26		165f05c1ce6ceb92d2b91ec2a3ea8c8bb6d04c0b
org.virtuslab	scala-packager-image-resizer_2.12	0.1.27		5b94535a3fe6e0bc583802266893c0cb6e5d4dbd
org.virtuslab	scala-packager-image-resizer_2.12	0.1.28		c4bddc3d11007dd348e4e6768f50108b628d1182
org.virtuslab	scala-packager-image-resizer_2.12	0.1.29		f3e359eaefd33a6ba450d9b30c9da0682adb4ca1
org.virtuslab	scala-packager-image-resizer_2.12	0.1.30		ac7b3fe518f3d7d8a6bfeb15720371f7c68fd412
org.virtuslab	scala-packager-image-resizer_2.12	0.1.31		02be89c1aff252e090ca39af857462430ceab4fc
org.virtuslab	scala-packager-image-resizer_2.12	0.1.32		63e5b9175d6b6c605afe36fb9e2540e2b831f4a6
org.webjars.bower	prismic.io	1.3.1		0473d57e51cda117fde812cd83580a9423a367e7
org.webjars.npm	baobab	2.3.3		3b45b66abf250a6b650d7177d194c995be56d88d
org.webjars.npm	baobab	2.6.1		66ce5cfab36c2bee71afa4e32d26ff39d7ac6d37
org.webjars.npm	x_ite	4.7.15		1145a1b58bb6a514d1770c47f49783d9beccc31c
org.webjars.npm	x_ite	5.0.0		c97f6158c5c0181362ef466074218c3d6421b5a7
org.webjars.npm	x_ite	5.0.3		84afc9aa8a52cf8dab9aab6e6289aba07fa76519
org.wicketstuff	wicketstuff-urlfragment	10.0.0		80d178e135f25138b64f42fc8f3fac74dd54ba4a
org.wicketstuff	wicketstuff-urlfragment	10.0.0-M1		180e749a184611e11f9e63a8f0e8979594c5ade3
org.wicketstuff	wicketstuff-urlfragment	10.0.0-M2		1c8a146ac83373f5b62aae250abf2c41608022d8
org.wicketstuff	wicketstuff-urlfragment	10.1.0		941356be7a2c17443a77d5e3520d6310758eb10a
org.wicketstuff	wicketstuff-urlfragment	10.1.1		6eae913b2478fdf1bbc0d036bbba3e917ba915ed
org.wicketstuff	wicketstuff-urlfragment	10.2.0		4bf701524839b79032aa3ce41e7e09220a170ead
org.wicketstuff	wicketstuff-urlfragment	10.3.0		dbba5cbb90da588c3bf9c6f9266ef91555818afd
org.wicketstuff	wicketstuff-urlfragment	10.4.0		f4fed896cb520ce37b8bddb377d61c179c2d5eb9
org.wicketstuff	wicketstuff-urlfragment	10.5.0		82ca665c6cdf3c21bba967089532aa0bd46ee75b
org.wicketstuff	wicketstuff-urlfragment	6.10.0		b48a4a3e2ad3013a93142ba1dc9db4dfe5eccc2d
org.wicketstuff	wicketstuff-urlfragment	6.11.0		1c9082babe91724231b7303e34c6fb7c3cccea07
org.wicketstuff	wicketstuff-urlfragment	6.11.1		b571f9db5909acac67a7e7a1681435b71b216648
org.wicketstuff	wicketstuff-urlfragment	6.12.0		52e3274f476b7ec8bdcf8c1a3df291d2bec6cec1
org.wicketstuff	wicketstuff-urlfragment	6.13.0		91903cd8258bc57534de69afae41fdfbf48cc166
org.wicketstuff	wicketstuff-urlfragment	6.14.0		1f83a7fb765a0ca4797a4d10b1c2a88b5d3b7de5
org.wicketstuff	wicketstuff-urlfragment	6.15.0		d0f0aed7cddfeff5e7e022f21619bdad007d2b11
org.wicketstuff	wicketstuff-urlfragment	6.16.0		39fd913a8d8e90aee46a17ff7c860ef71382526d
org.wicketstuff	wicketstuff-urlfragment	6.17.0		f29e4b32cb4eeea2385dbb037566afe547a91fa0
org.wicketstuff	wicketstuff-urlfragment	6.18.0		6f4714cb21690157365c01e3674a4e259e9d9a53
org.wicketstuff	wicketstuff-urlfragment	6.19.0		9395156e195a67891fc368d7d8ace266704de87c
org.wicketstuff	wicketstuff-urlfragment	6.20.0		73bc103959a9d5cf595c6dd6270d2ecd02e2d755
org.wicketstuff	wicketstuff-urlfragment	6.21.0		668aaccb3560db3babdc4a02b22cee83be70ecca
org.wicketstuff	wicketstuff-urlfragment	6.22.0		2c2993621b2b9488f98f1d98fb136db6b41a9057
org.wicketstuff	wicketstuff-urlfragment	6.23.0		01e7dcfc42b3f6085a18065d156f53ebcd51645b
org.wicketstuff	wicketstuff-urlfragment	6.24.0		654e270a4d3c8fd8599c1e884b63d2711bbd8c61
org.wicketstuff	wicketstuff-urlfragment	6.25.0		f106d9e40cd5aee416adda651a59191cfb172022
org.wicketstuff	wicketstuff-urlfragment	6.26.0		bfd4a037e3493a45944dcb013614d07b08d04a51
org.wicketstuff	wicketstuff-urlfragment	6.28.0		368b70db9cd82801bd8ee6b94f9f6c7354d3e192
org.wicketstuff	wicketstuff-urlfragment	6.30.0		768aa8ba6b2879b9edc299e171974f860c273892
org.wicketstuff	wicketstuff-urlfragment	6.8.0		5903994abf8019d87a35bb2cff09a009ff2ed518
org.wicketstuff	wicketstuff-urlfragment	6.9.0		cd9b7e29e57bf2f0111a2601a00e68cde5a3b225
org.wicketstuff	wicketstuff-urlfragment	7.0.0		5431c40942ad98f80f4b791c88d2888ee98390bb
org.wicketstuff	wicketstuff-urlfragment	7.0.0-M3		33b7b4f49f432cfd9c3e337c7dfbb81ae23d10d6
org.wicketstuff	wicketstuff-urlfragment	7.0.0-M4		b3b90e1f050e10fd2efd30edff42b0af31c6fecd
org.wicketstuff	wicketstuff-urlfragment	7.0.0-M5		0b35236ab85c744ab4eee8b56379ead17fe26cec
org.wicketstuff	wicketstuff-urlfragment	7.0.0-M6		bead8f49ffb493d1cefadcffbc3949fada4bc359
org.wicketstuff	wicketstuff-urlfragment	7.1.0		c2d3214ab528e5830b6aad314d9fbc91577ebabe
org.wicketstuff	wicketstuff-urlfragment	7.10.0		9cd241f4be1a74b0c6459ea68f76affc8414c2e5
org.wicketstuff	wicketstuff-urlfragment	7.11.0		42eb69f3969b7e328eea930a4ac63ca91a3f747e
org.wicketstuff	wicketstuff-urlfragment	7.12.0		02fa6a7f14ae6db3107bf0729cfa48d701beb3a6
org.wicketstuff	wicketstuff-urlfragment	7.13.0		6737ad29b52e2b60df984eb224529b59da51f82d
org.wicketstuff	wicketstuff-urlfragment	7.14.0		763439e3a54165b729428e0cfcec9abfb7b91ec8
org.wicketstuff	wicketstuff-urlfragment	7.15.0		1465c7a1872b7a427cbb04dcdf9963c9254d438e
org.wicketstuff	wicketstuff-urlfragment	7.16.0		c4d969a52abbbf7105a69970ef0e8e7143d65e6e
org.wicketstuff	wicketstuff-urlfragment	7.17.0		b9dd017132c2f82a1f3b62490acb5901025356f2
org.wicketstuff	wicketstuff-urlfragment	7.18.0		06ef190fac8107faa68b72a2386b6ee6d06176aa
org.wicketstuff	wicketstuff-urlfragment	7.2.0		50d027782fd17890546d69853993498bee9ec634
org.wicketstuff	wicketstuff-urlfragment	7.3.0		e4db0d89c98ed2cf78143cd7f186b067a99eb895
org.wicketstuff	wicketstuff-urlfragment	7.4.0		62bc1946224acb4f3e5152e6fcc9e498b3ad4e80
org.wicketstuff	wicketstuff-urlfragment	7.5.0		f5b325bf5ca23501716e14239264cb5f632a34b6
org.wicketstuff	wicketstuff-urlfragment	7.6.0		4156829528b0f8374ab353099d9a3969a23ef95c
org.wicketstuff	wicketstuff-urlfragment	7.7.0		addd762ee2f9b4e2b93fa52c032b3116d86f0453
org.wicketstuff	wicketstuff-urlfragment	7.8.0		7b100a394b7ff1679ac1dc3dcba2fd4edc72fbfe
org.wicketstuff	wicketstuff-urlfragment	7.8.1		565ea9d6d21a4a9bc190e0847dd9721016dd6883
org.wicketstuff	wicketstuff-urlfragment	7.9.0		33eea055486fcd8d9e38ab8c50382c87e7a1ba07
org.wicketstuff	wicketstuff-urlfragment	8.0.0		9d3d8ed22b5e111840522379e6d660ddfac84d3a
org.wicketstuff	wicketstuff-urlfragment	8.0.0-M1		ffc855ba768623c9f4021628281f5bdb79602c9d
org.wicketstuff	wicketstuff-urlfragment	8.0.0-M2		293411a141c6e62527426ca1c3b129d79e5a5534
org.wicketstuff	wicketstuff-urlfragment	8.0.0-M3		5b0b01a9ff7cb22aa7ac3c102a1d5ecfb9435800
org.wicketstuff	wicketstuff-urlfragment	8.0.0-M4		58c84589dc0eff761a3fa6225be32c874266ab17
org.wicketstuff	wicketstuff-urlfragment	8.0.0-M5		0415771e9d2f3af90c87043dc2b60a6084b9c9f6
org.wicketstuff	wicketstuff-urlfragment	8.0.0-M6		78c2b36676acefa92ab663f5ef149256edf764d9
org.wicketstuff	wicketstuff-urlfragment	8.0.0-M7		79bd7af6b65e3ff383e26e51e382d1ed3c0d98c7
org.wicketstuff	wicketstuff-urlfragment	8.0.0-M8		606ae90a73503e400f7d18dd00b3fee6194bbadd
org.wicketstuff	wicketstuff-urlfragment	8.0.0-M9		457a30805fda7b0ddac11144406c785b31d771cb
org.wicketstuff	wicketstuff-urlfragment	8.1.0		60dacdc357ecf116d746e2707916b92ff257b391
org.wicketstuff	wicketstuff-urlfragment	8.10.0		6fba87c33d97b118a0860482eb792f78a8da2c76
org.wicketstuff	wicketstuff-urlfragment	8.11.0		49d6b91bc10f43607e6830d8db614c4e47cf819e
org.wicketstuff	wicketstuff-urlfragment	8.12.0		c4a3f5fc4fe5efee7ab4c58adc74811f309fa16a
org.wicketstuff	wicketstuff-urlfragment	8.13.0		ed036babadff7b508d2350821bca10170b60d634
org.wicketstuff	wicketstuff-urlfragment	8.14.0		0e5953179467c19cd74c17757bf2a8c9fee90ebc
org.wicketstuff	wicketstuff-urlfragment	8.15.0		171765d6bd14211a74576e5bc00191cf5e561401
org.wicketstuff	wicketstuff-urlfragment	8.16.0		49f0a68cf7eacc65be8e7543ee84d097788a3614
org.wicketstuff	wicketstuff-urlfragment	8.17.0		1e0da4589c863d82fc4f9b4dba321c0f41edbc33
org.wicketstuff	wicketstuff-urlfragment	8.2.0		0d6b381348346a7a7f2b52562eb3e3520f2e5224
org.wicketstuff	wicketstuff-urlfragment	8.3.0		0094c7555454d0e0c7359f5311fad47fa20c7372
org.wicketstuff	wicketstuff-urlfragment	8.4.0		210e91a8b2210fdfab580b3c1a19b0882af6d808
org.wicketstuff	wicketstuff-urlfragment	8.5.0		ff9945144ed09a54fc398e82b67962bdeeaa83f6
org.wicketstuff	wicketstuff-urlfragment	8.6.0		b6d10479a8e8f27ec5905477d9408bc003cfa761
org.wicketstuff	wicketstuff-urlfragment	8.7.0		9e1fca70ca1e6415dae7db1864f0569f85078f74
