at.asitplus	android-attestation-versionCatalog	1.5.2		N/A
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.10		7d8352281f36dc048bf025d254e47e763bc006ab
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.11		70d97d8c59d055f0176cd01f4120f807374dc80e
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.12		6577c1a273d809860a0be855496bac2f916ee550
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.13		36136fe45e0771be3f3891a46f59fe759ab1a88a
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.14		734404f16e9b3d05d8604e5f02bbab96cb09fd70
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.15		45b403a04daa0b405a4dfb663e00ac2001f2385b
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.16		886d32c5059f8e60527e9ae54dbf0b8c3060301f
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.17		37c7c90e17ef11be63abcdb968cfc610619cac77
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.18		83ace6fedfc3a9b26d1f608756bc3611dd99cb2d
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.4		ad172adebb1faa7e1d853e607cc59ebdf039a4bd
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.5		d5ad982707274e73a5477a7df50e611695e9b8d6
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.6		1ce31c02f5f894a9bda10b31df1bff8e930c3b25
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.7		f9ffdae2bb60683b52b436fc642a5b8b2dc11f4f
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.8		149707c676be82eb07890e57557400314434f429
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	2.7.9		8fb6e4c7558526ed7564c1aa73406446dd364c30
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.0		501a0f6250d766a7c1cdf51360bc791c241acff8
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.0-milestone1		a8071ed5a7cbc301fe3cd39bf5511afd27d62f24
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.0-milestone2		c1ab8a5eea8c8aa858b44a30794d1d164548e1bd
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.1		b8668da88ee89d32bf05d1a79709e66f402567ad
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.10		47303a7857b566aa5351a02668c161dfe9ffd44b
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.11		d9c3829466b83ffdede1647408046cdb73290000
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.12		af129d79e1f9b48b3526e45a3d2b6236636a1c99
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.13		30116fc002c6989adb7564db2116bbaf0bf28020
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.14		85ce8adda1bece7d89bf597f09f07cc9d4545975
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.15		a219f35292660797f5d3218ef6f6915ac9e17d01
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.16		485e149289538f6ea9890e8b19b9664f706304c3
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.2		7133acbf724f21e39c2a03a82eac9896eb880642
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.3		5e714a1d07c75ec098438e037d814a5b94e5c4e6
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.4		0d470d6755afacb9f67efdf0144ff9d5f51f43b7
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.5		4cdab6300838d906a0edb75a04158e339f8c4992
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.6		2f789f2417cff7296a24976bb1e9eda95b0bf461
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.7		2b29c50cfc5da0403ae9c9e883880b4e47ceaede
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.8		f938f65de1eb29617721029fbcc7137fb2a11ec6
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.0.9		de8071de2c74d785ca862f240db72a824efd215b
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.0		8c878d92ef2ca958a423cb808444263017a4d7f7
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.1		3d44825d478583fff40c1c597bee5dd725dba18a
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.10		6c2eaf2275f5ba16938fbc2ce0ee69192c879a2d
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.11		d22aaae2b488fe76844ba8e59c84554bfc0a402f
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.12		bce1adbbda3d29380afa1976675046a12d4579c2
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.13		10609911fb26116e0a0ce944f36975dee045f5de
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.14		4b31fe16db850c3ba0ce6d215d46c0971efdfc57
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.15		882fe536fb2d1a3b3f16f2ff4274b224a1812d4b
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.16		8fa74fbec31453fc91f90b479b6e73191fd81c4a
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.17		e7ec3149488f5bf9a248a6000e594bd3313d0ab9
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.18		19948b27c9dbd48cc6011db136b3910753fd6627
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.2		86ce64af3bc9385301dfcc6bedf1fde9b46d093d
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.3		21cc94fc44dafa88eca0a9182f7a2db7c9b6aaaa
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.4		16480a95023ca812d338fca381bd9279c5333b71
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.5		e152664bc17f36127b45c947f571d9098433c610
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.6		80de8c146eaf50d9e4be4c8dc20434529b2aea7f
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.7		42634f328c051f1bf99f74a12ff2f82676fe5ef4
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.8		1e7f40dbcea5354f3ce08eb8b6ad0261bb882c7d
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.1.9		757ec043ac9313f37ee347d94993071acf6de86b
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.0		235a9462b82f07f088dd7e96c57c705c521d419f
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.1		6924b8c2b02288485560c32ccc1ac8ee8e59a2b5
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.10		23623bfc134046b78f607a6bd582cda5df83eac0
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.11		9a9cc8e778470e0333bead71ece0fae5ca02c2bf
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.12		f284cf82e04fa9f17e5f4c0a56633bcf786a1ac0
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.13		f66965fa0d9f752265d45d73c197362852ad3973
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.14		06e03d0be875f24322c1a6b1a47523d1656c5d58
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.2		1a537644ac7ae8a5a9513b88befb9fa1065b8072
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.3		4f8d7493518f5a68d3d6b8d5b186497805f526cc
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.4		f54169c75b3679c880c7afce6515ebe75dea7665
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.5		d5c80947046d637562092f049e8462b96276c643
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.6		9284c1b473b5b1a081065deba13aade74fcf2858
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.7		15827e6271df11693ad684c61d9238c2134f16e1
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.8		461abd238cb3d6cb09115211c3b11eb5eea93d3e
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.2.9		a8bcdf2bb7c3e761456439cdc131dca913dc35ac
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.0		1abd33ee78d9986e1825a8cd3362ae6c4b30df83
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.1		2a0b976271a07ea356a37e7abba4ce79a966e769
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.10		fc54cf376739a92ffa0a3100e855889d1fef696e
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.11		0560eaaf9e3e3955ce453503b8bf10cc626e7349
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.12		a43e311e24bcf18f4b0ed81f54ddbe9f71ed798d
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.13		955cbef600389e592f6461b6c7262f9d0fe7af72
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.2		eb768c5ffe2735c6ab3ff720f8505cc960eb7119
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.3		03bc665c8a9729a1e0d2bd8129eaeb06e48ca1df
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.4		01a8032bac53c71c330591da3ced312adf2d14de
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.5		e1743234e3b09e21593d59f5fa3e9ba74b07a43f
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.6		73ec45a39776346f2b2936cd4f369ecd36e43b38
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.7		b8907b895fb5e5a800de51181928d39e560312b1
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.8		754863fde44894e48fe1bddcdae8a7bf4679346c
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.3.9		3bfe9db725689b95fceeca6808654ead9749c0ed
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.0		57ebb78e26d7db1929c4130c78ee5abf89cae8fc
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.1		2097eb288db36ee3e0eda1a6d1b6371e159aabea
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.10		92878c7f35571507205b9157b573e2149564f016
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.2		b63c3730905474111ae1816e0bc36b4418e16c48
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.3		5723d463141c71d54aefaa7ff80be4de210b89c1
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.4		c3d27b292dc223daf34557776ede01f6ac66197a
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.5		45ed0c66388b457b4bd43036c5cdfe89a076596b
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.6		49e0383b1b8cebf58204b087312df6e58988d8b0
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.7		63bf9a4216f9314d48ef47770bb2fa888506a82e
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.8		1b8be41649ae2cc6334775fd13b82b3863f256af
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.4.9		66568404a0ed822de38bfb7e000c8074473abc79
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.0		8e6751af5990c161c0809c6a129e53eefce081c6
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.1		220618afdf15e3e91bd075400a70d8b26d8810a8
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.10		ed45e9426fba4cf12914fffcdacf6db669630d2b
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.11		76878d2b9d9de79f23652f1872eca1093c3c9d7a
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.2		fb709eef0e780b1f7cd545838cd887f44a061153
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.3		c0e770f1a2a9d68ab2880a325a07149a6b2c0541
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.4		300ddff51ab7fdb7b96ac06fd36976f26e2c8947
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.5		fc4f18550af0f380bab73302cdded517edd4830d
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.6		0ba7100fbb52cd3fc991638a4c1fb0632f055df8
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.7		63d28dc3e38659901bf71997b2bda97691cc6c00
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.8		6082f07190c40ac36f2dcaf1f4a78983f1b0cacd
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.5.9		29247a7a0db21731c95127736d965e5fe3c9c526
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.6.0		de0bc76f442651662ac664c31727f78abbf2c87b
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.6.1		d5dac29f765bb7d705fe499911603df933d82086
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.6.2		ebb8b602d7a1c60eec2d56760e3b78322dcbf52e
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.6.3		d3fd6625f479a448e35f495b8416400219b372fc
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.6.4		e54a132a414cb923a9bce430e71316778df828f0
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.6.5		ea2af90e24e08a837297bff8781b1c51b80c4c0c
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	3.6.6		14dcbf701a1f01adf15cc17cce938174eb8a5ae3
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	4.0.0		f1b53668a6f3ea4aff496708feb0aa6ced4a3ddf
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	4.0.1		0fbe471a028a959123a50b90baa3df8f709989cd
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	4.0.2		6e329bff306acc5de228005bbc5cba29b26f3ed7
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	4.0.3		c3da5606591ec330a4b6347f25d6e2220636912a
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	4.0.4		092fe96d36a26bd3bb719f742753bd09d3f46ae1
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	4.0.5		33a1929233567d41f98832175a886726c11fdff9
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	4.0.6		73d3a39e56a9d2e5ca658c41b2560a50ca61d168
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	4.0.7		337a942f53bf64d624235d793dbeeb8be6583a02
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	4.1.0		9d07590f6953ccc4efb64342b65c9fd73e5e7938
org.apache.cxf	cxf-rt-rs-security-oauth2-saml	4.1.1		335e5ac20b1c850da69b90d55bf9610ba5c630be
org.apache.linkis	linkis	1.0.3		N/A
org.apache.linkis	linkis	1.1.0		N/A
org.apache.linkis	linkis	1.1.1		N/A
org.apache.linkis	linkis	1.1.2		N/A
org.apache.linkis	linkis	1.1.3		N/A
org.apache.linkis	linkis	1.2.0		N/A
org.apache.linkis	linkis	1.3.0		N/A
org.apache.linkis	linkis	1.3.1		N/A
org.apache.linkis	linkis	1.3.2		N/A
org.apache.linkis	linkis	1.4.0		N/A
org.apache.linkis	linkis	1.5.0		N/A
org.apache.linkis	linkis	1.6.0		N/A
org.apache.linkis	linkis	1.7.0		N/A
org.apache.npanday	dotnet-model-compiler-plugins	1.4.0-incubating		ac3890cd3c5841086ad1eab9f56144b3a1ec319a
org.apache.oltu.oauth2	org.apache.oltu.oauth2.parent	0.31		N/A
org.apache.oltu.oauth2	org.apache.oltu.oauth2.parent	1.0.0		N/A
org.apache.oltu.oauth2	org.apache.oltu.oauth2.parent	1.0.1		N/A
org.apache.oltu.oauth2	org.apache.oltu.oauth2.parent	1.0.2		N/A
org.apache.parquet	parquet-jackson	1.10.0		9bf803cc835be1ea52d5f656682309153153468b
org.apache.parquet	parquet-jackson	1.10.1		d61d80ada3a2c6b0c9ed06bd689cfd428de96112
org.apache.parquet	parquet-jackson	1.11.0		179502c675015623135bf6cd005a1b419e4c7a3f
org.apache.parquet	parquet-jackson	1.11.1		fcc027f85dcd7d59b21cf8a021dbe9e1cd0f43c5
org.apache.parquet	parquet-jackson	1.11.2		59ff5446e3b620df1cf04ba3bdb27c50a3afdaf7
org.apache.parquet	parquet-jackson	1.12.0		cf19a7197bda364334325a8a1cde5bcf5889773d
org.apache.parquet	parquet-jackson	1.12.1		e2ebb9160ac1f51cc263dbfe17589b21891a9b68
org.apache.parquet	parquet-jackson	1.12.2		1c8c957d84d1ea3dcf74baa30a191bc0cf9a50ba
org.apache.parquet	parquet-jackson	1.12.3		2c3fe5d2e5941e50947ff59c50d201d3968fac02
org.apache.parquet	parquet-jackson	1.13.0		1149e08b436cca632ddfe8cee39918f23b50dc6f
org.apache.parquet	parquet-jackson	1.13.1		c096efa2bb68d24d29139e93f9b5a5357f10f253
org.apache.parquet	parquet-jackson	1.14.0		783403133df9502f6e238317a1905557bffad123
org.apache.parquet	parquet-jackson	1.14.1		965e65f487af482c19434058a09f46c38cf51e4a
org.apache.parquet	parquet-jackson	1.14.2		83dc846e1e5bd3f93fedc0a060bab6a94ea54f36
org.apache.parquet	parquet-jackson	1.14.3		77ec97de89dbb160866e51b0b41c401168aeb2c9
org.apache.parquet	parquet-jackson	1.14.4		d62588a75907c79730907fc560e2de5ede2fc8fe
org.apache.parquet	parquet-jackson	1.15.0		4313fe060ff2e02ff5ab9c918ede536192389443
org.apache.parquet	parquet-jackson	1.15.1		85fab1dc2b86f837cb3173183561e384a775f84d
org.apache.parquet	parquet-jackson	1.7.0		32115a2437f8a3386ed15d7f7bfe7f204312fd20
org.apache.parquet	parquet-jackson	1.8.0		d4274ce2d1f2ab9e21ba39521130a9598e4b68a8
org.apache.parquet	parquet-jackson	1.8.1		29ff7581070fc4562f41abf927b27c695bc14256
org.apache.parquet	parquet-jackson	1.8.2		f1a3bc53c9d60307e0bbfe0638e7fa45b26884d9
org.apache.parquet	parquet-jackson	1.8.3		77806f3b88b7f6d2c0a062a10ce337f847962260
org.apache.parquet	parquet-jackson	1.9.0		446b2fdef180353f1d606ae67797405d83203f69
org.apache.skywalking	skywalking-management-receiver-plugin	10.0.1		abea5e852bd1df5736cc687e95d4a3c73b2a274e
org.apache.skywalking	skywalking-management-receiver-plugin	10.1.0		f7b23ee3cfe8ae1b656bd8bcb8984d50d87d7dfc
org.apache.skywalking	skywalking-management-receiver-plugin	8.0.0		d9bf588b9f070d5d835218e4c2b20c0f984b6094
org.apache.skywalking	skywalking-management-receiver-plugin	8.0.1		fab7ef09f5a47f9ed619fe7e759a5ba092fba148
org.apache.skywalking	skywalking-management-receiver-plugin	8.1.0		f4f503bcae297dcceadd7624c471bdf4e6f221ed
org.apache.skywalking	skywalking-management-receiver-plugin	8.2.0		a2374f5a0b89d5f8c298b04191093ed18847db1d
org.apache.skywalking	skywalking-management-receiver-plugin	8.3.0		2344188ba89d7bd693fa26156f499b7a90bb2425
org.apache.skywalking	skywalking-management-receiver-plugin	8.4.0		12c4177f2459676cafeff537007cdaf66d42e7ab
org.apache.skywalking	skywalking-management-receiver-plugin	8.5.0		f18403226b21e9fbca42abb126ec4d428d7e442f
org.apache.skywalking	skywalking-management-receiver-plugin	8.6.0		e2ad027295a350f3bf1dcf49c1a0536af4b056ba
org.apache.skywalking	skywalking-management-receiver-plugin	8.7.0		48b2a6b8b3c6e055fc511456e0d94237ae4f1b66
org.apache.skywalking	skywalking-management-receiver-plugin	8.8.0		0c6d2639ec57186342750646bf07d50552f3c409
org.apache.skywalking	skywalking-management-receiver-plugin	8.8.1		55ea3b6671282ee2664fe388c4b82d2415dae317
org.apache.skywalking	skywalking-management-receiver-plugin	8.9.0		588c99ba1108d3ca864e8a68b58697aae7e84f7c
org.apache.skywalking	skywalking-management-receiver-plugin	8.9.1		235a27653ecb545d01965a0e0c3c6da707f3b627
org.apache.skywalking	skywalking-management-receiver-plugin	9.0.0		8e2cec17153ab6b1cebcf9317e10128513da932d
org.apache.skywalking	skywalking-management-receiver-plugin	9.1.0		02972897458dff5cd391e112bfdbf4a792595d64
org.apache.skywalking	skywalking-management-receiver-plugin	9.2.0		b36c6a944b7da0a71a9c23b17098abaa8054bfe8
org.apache.skywalking	skywalking-management-receiver-plugin	9.3.0		78f1e8a50d964388f986abf6b13349e7d2a3d289
org.apache.skywalking	skywalking-management-receiver-plugin	9.4.0		b48157e8d181c278970517ef9b4060355872bd5e
org.apache.skywalking	skywalking-management-receiver-plugin	9.5.0		29807f0c898c76c435a65d6653ab04ecb382a618
org.apache.skywalking	skywalking-management-receiver-plugin	9.6.0		1589c51abeaea6e621a265cd358277f6fd85d873
org.apache.skywalking	skywalking-management-receiver-plugin	9.7.0		1184c53f7bd1505f84e4ff3143cf85487b21b39c
org.bytedeco.javacpp-presets	liquidfun	20150401-0708ce1-1.3		0364bea78ffc0183d299ff4e121a9aa584eb53ac
org.bytedeco.javacpp-presets	liquidfun	20150401-0708ce1-1.3	linux-x86	c90598a9d2c0db7815bbbd4d0cfb7b6d83efc998
org.bytedeco.javacpp-presets	liquidfun	20150401-0708ce1-1.3	linux-x86_64	dba72b8fcfd3719c20044112319cd91630e6d010
org.bytedeco.javacpp-presets	liquidfun	20150401-0708ce1-1.3	macosx-x86_64	69ec96dbdd684ea3042cca2f505bd617b2f796a2
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4		d8763020fd14e16ec7238fac257b31f96b272590
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4	linux-x86	1ac8cea2d3427bd12b9439e55d9d0e23d48ea578
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4	linux-x86_64	c46d4f5bab74c603264f17cc75fc6fa4f7d22ceb
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4	macosx-x86_64	afea7f6a71580221f7c7c5abcaa138bb13451cde
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.1		8bfe280567eeb97df94dd8c81ce9541e23589d62
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.1	linux-x86	ab29fba4c43ee5d856d304d5d259643fa98452b0
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.1	linux-x86_64	524b472fd57bc1c2706d3b26ba0f5c5bc4243859
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.1	macosx-x86_64	303ba99351bb8460eb699a82cfdef8fa389f6b59
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.2		3d8857c41ff9ddbbb64972230d16b461a425ead0
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.2	linux-x86	a9c0fa9d5b976e399a99d82bd0f766ecdfa298c9
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.2	linux-x86_64	f84a20002c43ca355640bbf031ef7b3896bea638
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.2	macosx-x86_64	668cc27e3e52d8a5e777b139be341e5d20cc2493
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.3		74bf88e030d5401922b1a5abb05a2309923b7840
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.3	linux-x86	e26fa54ffb6107d0ccab5cb2770d72858b98e1ca
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.3	linux-x86_64	116622b65e8fbe900f62ac80afa6552aa2fe772f
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.3	macosx-x86_64	80cfab40c2999610271456780cef302dacb8ff55
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.3	windows-x86	fe394e76355f8af4f9bef1dc79db9e36cad2f22d
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.3	windows-x86_64	a7ef1906c576f74bdab779e88568f129a948e12d
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.4		303f004b939249aa7d5e01a55e5fd421e59ca483
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.4	linux-x86	0251d17d448e8571f0422ff737378f35f2c92b03
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.4	linux-x86_64	75914a8bf6868ac0a00227fe1ad49f987ff54926
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.4	macosx-x86_64	280fec0e0373abf3dacd278a05665dc2587e8f82
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.4	windows-x86	e83ef6b45c10220fc140c658b33ab01ba617f467
org.bytedeco.javacpp-presets	liquidfun	20170717-43d53e0-1.4.4	windows-x86_64	b9a88ecff4636ce33d3dfe7d6d6e3141fb20c2ab
org.codehaus.enunciate	enunciate-full	1.7		186e85cfddae24648f65ffe41cc38ecad9a7693c
org.codehaus.enunciate	enunciate-full	1.7-RC1		86e218ae06c02146bac4fa892bbdff053159f842
org.codehaus.enunciate	enunciate-full	1.7-RC2		fb4bf94b865a8bfd0101185ebdf9027ca4f6b1f9
org.codehaus.sonar.plugins	sonar-squid-java-plugin	2.10		c4f7add48cc2331076a00c15ffe35acace832f32
org.codehaus.sonar.plugins	sonar-squid-java-plugin	2.10-RC1		43f906ede5ea300b114607ded7e82716c7f95e8e
org.codehaus.sonar.plugins	sonar-squid-java-plugin	2.10-RC2		a48751d4c1ce34f14b726ad95430d22233f435f6
org.codehaus.sonar.plugins	sonar-squid-java-plugin	2.11		6935e3b3755820c11062e9be3d0afc0b32391049
org.codehaus.sonar.plugins	sonar-squid-java-plugin	2.11-RC1		5874f8a8f55f7ae73577a61c9ae45f67767faca1
org.codehaus.sonar.plugins	sonar-squid-java-plugin	2.11-RC2		12ca495be27143dba04d46290dbce4d3c1f059e6
org.codehaus.sonar.plugins	sonar-squid-java-plugin	2.11-RC3		6c7a52031657ae63e8c0c20180bf46d20eefd20b
org.codehaus.sonar.plugins	sonar-squid-java-plugin	2.12		1376f8ca7766c398f34b80d9be984d5734dfe4dd
org.codehaus.sonar.plugins	sonar-squid-java-plugin	2.12-RC1		aeacb453f97f60f4056cce24edbb0c304ad74937
