city.smartb.ssm	ssm-chaincode-client	0.1.0		e132c28afe0e8e93bed4218e1e719c26057111b4
org.opendaylight.controller	sal-common-util	1.7.4		c74cfea305d1f7210ac8cf1eda45b1ca5f382a29
org.opendaylight.controller	sal-common-util	1.8.0		e33e074f58cc7a43c488c2dd94af7a017dae6c0e
org.opendaylight.controller	sal-common-util	1.8.1		98ddaf61cd5dddc3f0930b001376414ba5a5e492
org.opendaylight.controller	sal-common-util	1.8.2		a90182da46fc106e0e5b159166f2e29be695d7a1
org.opendaylight.controller	sal-common-util	1.8.3		5569554b14b83c24e9882bba0e4830dafd217709
org.opendaylight.controller	sal-common-util	1.9.0		a7c9bb83df599c06098fb8e7536ae1f597295ba2
org.opendaylight.controller	sal-common-util	1.9.1		510ab0458436a073b765a0b37b84aecf2d41b904
org.opendaylight.controller	sal-common-util	1.9.2		f30125fcc46d21b7fd468da7531cbb750f3b08a7
org.opendaylight.controller	sal-common-util	1.9.3		f38ce9c58a06b9077f6119e720448fa42f1b939a
org.opendaylight.controller	sal-common-util	10.0.0		9caeb2ad2f36fac92648a2879f9a1609aef2ccb0
org.opendaylight.controller	sal-common-util	10.0.1		6ae97aba0f19cba07c8a8ab59124c30a34d7b1d1
org.opendaylight.controller	sal-common-util	10.0.2		efa32abed4aa4504753c26ffa3f0dc54d8720d26
org.opendaylight.controller	sal-common-util	10.0.3		a390ba8b8c015e798d2cdcb31687654de961b115
org.opendaylight.controller	sal-common-util	10.0.4		b79d87e2bc79fb648437b096cce461d793589950
org.opendaylight.controller	sal-common-util	10.0.5		68a9eba312438fae97456fd26215f726d7cc06a6
org.opendaylight.controller	sal-common-util	10.0.6		b90db94b9a68c83c10069b160c6b66196a8a69a5
org.opendaylight.controller	sal-common-util	10.0.7		cbfc271e31cc61786d284975d97b42f39d9688a0
org.opendaylight.controller	sal-common-util	10.0.8		139fcf7172c9be0ab0365159d378adbb7695880a
org.opendaylight.controller	sal-common-util	10.0.9		447fa6b2d25c5ea9dcbaba61bc6275b59b8c5628
org.opendaylight.controller	sal-common-util	2.0.0		9e21b9e4730345b4226a8c6458914a48c6fba2d7
org.opendaylight.controller	sal-common-util	2.0.1		f5ab89320c9ef262859b791bcc424d637c5bec7f
org.opendaylight.controller	sal-common-util	2.0.10		20dae0e83e57af557388f58a2e7b0a49b46087ac
org.opendaylight.controller	sal-common-util	2.0.2		dc0f162775dc436a2b65fb2817fa9a1b09783f38
org.opendaylight.controller	sal-common-util	2.0.3		1b2832d87dc60fd3276249271f25185206446e53
org.opendaylight.controller	sal-common-util	2.0.4		ae61800f667c03336355fbd2981641e406c790de
org.opendaylight.controller	sal-common-util	2.0.5		3aea6149c775f9faa1be50bb7bbc2aaecd86fac2
org.opendaylight.controller	sal-common-util	2.0.6		5dc736d2f2bae260b03ff6636241d2590d2458ac
org.opendaylight.controller	sal-common-util	2.0.7		33dba92c176c88f4f37f933fb3882f9b0adc2069
org.opendaylight.controller	sal-common-util	2.0.8		137256555a502a4467ee6c1c87a04456882ef2b6
org.opendaylight.controller	sal-common-util	2.0.9		f644c5998185ac878e37b862b022bca3159b8c67
org.opendaylight.controller	sal-common-util	3.0.0		3095ac9e246edacfd3a557012e0612ca65ce3f79
org.opendaylight.controller	sal-common-util	3.0.1		4d54f59621e36af392d7dcbe0b102007be9994e4
org.opendaylight.controller	sal-common-util	3.0.10		b03e4401548fde672b7c8f20e8bbe65188836a0e
org.opendaylight.controller	sal-common-util	3.0.11		6a06885788c1f36831a5ec548ae9f27f76142f3f
org.opendaylight.controller	sal-common-util	3.0.12		0bfebcf4af4a8c22fd248ffa6fd88141d03cf6b0
org.opendaylight.controller	sal-common-util	3.0.13		f6f1d1616b58ef12707a12485df0109101bd1689
org.opendaylight.controller	sal-common-util	3.0.14		e56d49a882a3abf11586c9e557ea6013dd766543
org.opendaylight.controller	sal-common-util	3.0.15		ce8f6550ce10734a5a45ff196ab5b3b1d182a513
org.opendaylight.controller	sal-common-util	3.0.16		b8a65d06e394df47d150b301b5b96e9f6720ef66
org.opendaylight.controller	sal-common-util	3.0.2		6a5d60dba85268fac6b6ebec5cf16f121ec15989
org.opendaylight.controller	sal-common-util	3.0.3		e0bdb11f0fd8c0e5aadd5c024d35a7fb5e27c6de
org.opendaylight.controller	sal-common-util	3.0.4		31543314c425f05e3c2b318214bb6f1e2abf1e98
org.opendaylight.controller	sal-common-util	3.0.5		999caceb7af51ff01182c98a9ad4407601e3c8d2
org.opendaylight.controller	sal-common-util	3.0.6		0a3a7c472da4f0bb2d8e77206d4c32ed568bc106
org.opendaylight.controller	sal-common-util	3.0.7		c629dfa84faf94d4e775f5bef9dac1f4c0b071a2
org.opendaylight.controller	sal-common-util	3.0.8		b55ac87527204453c652370f45972b8149fdf33f
org.opendaylight.controller	sal-common-util	3.0.9		f0f1ae9635b5b23d20cd784cde5fa828d79c8768
org.opendaylight.controller	sal-common-util	4.0.0		b70c463e61698c014f55e3e43be61e5b50726867
org.opendaylight.controller	sal-common-util	4.0.1		ff5d92f465c56edaf9e9cd2d008da96ed9626e9a
org.opendaylight.controller	sal-common-util	4.0.10		ca11cbadf022a9a256057197b802f77834879efa
org.opendaylight.controller	sal-common-util	4.0.11		b1fee76383388f3f0230ad0f76d6833704887ffd
org.opendaylight.controller	sal-common-util	4.0.12		179ca1ea26e5f1ea21f292df02ecb171bc9e60ab
org.opendaylight.controller	sal-common-util	4.0.13		6fb1b7329370ba48e6e36c23c5a8176a3cadad49
org.opendaylight.controller	sal-common-util	4.0.2		d1c8e848922cf956a2149ab6f6aa9406f5d62387
org.opendaylight.controller	sal-common-util	4.0.3		b10f66aa72443fce009db4b7d210bb67396ea378
org.opendaylight.controller	sal-common-util	4.0.4		5c6040518bec42bb8dc597efc972f3d68f384884
org.opendaylight.controller	sal-common-util	4.0.5		3549a4592f4a15a24a9c006d4240f1462e816a31
org.opendaylight.controller	sal-common-util	4.0.6		5110c29e25ca85693e5be9b0d12aa126bee49688
org.opendaylight.controller	sal-common-util	4.0.7		9fbef5a51d5bd50d5bd2bb9f5b654ea31de53ca0
org.opendaylight.controller	sal-common-util	4.0.8		b92309cb7444224f93b0512a20cfd6bc800cec8a
org.opendaylight.controller	sal-common-util	4.0.9		09df94a38f4d726445ca0013324037fa99122faa
org.opendaylight.controller	sal-common-util	5.0.0		45b7b6a35eec37c67051d6ee9970fcbaf425c4ba
org.opendaylight.controller	sal-common-util	5.0.1		9be2ac4ce933eae3e196cbd815f6a9018307d5c4
org.opendaylight.controller	sal-common-util	5.0.2		10f9f4d61d2cd5d03fdca3001f05d44a9a87b5e7
org.opendaylight.controller	sal-common-util	5.0.3		4b07260dcef08cbaa143b2e22f0a1b8d33b6981a
org.opendaylight.controller	sal-common-util	5.0.4		3908fd40c5114c00fd15ae3bb41bd31cb4d08b50
org.opendaylight.controller	sal-common-util	5.0.5		070347ea15200dd383e0326acd4dcde6488a3c94
org.opendaylight.controller	sal-common-util	5.0.6		d21e58c5cf5a9d772ce3eae168885d77060a5fcc
org.opendaylight.controller	sal-common-util	5.0.7		0fc0276fd45336a99225abffde6168615b5aa2a9
org.opendaylight.controller	sal-common-util	5.0.8		327f51be9d6197fa4d984ca75deb36686f75aacc
org.opendaylight.controller	sal-common-util	5.0.9		2f06472c0540c3a151c530233f09f49112fc0973
org.opendaylight.controller	sal-common-util	6.0.0		6ffe0c8d38db0bffd55d011aa6c00bb37881b882
org.opendaylight.controller	sal-common-util	6.0.1		f755dcee6678f1112cd5ca414ef800408e07fdd3
org.opendaylight.controller	sal-common-util	6.0.10		55bb3955b9e0f49df12c63dd9e42c269688f2b74
org.opendaylight.controller	sal-common-util	6.0.2		18713b163566daa58125e047d4ca2bf585442e00
org.opendaylight.controller	sal-common-util	6.0.3		c282f748d24f1f6ed66cdac72ac231b4e7367c9c
org.opendaylight.controller	sal-common-util	6.0.4		38058051b938a8e55a5659813d15775fec9cccf3
org.opendaylight.controller	sal-common-util	6.0.5		81333f6566e05c88fc300c04625e7c954ffd0305
org.opendaylight.controller	sal-common-util	6.0.6		ed38fafb00ab68c58d500d6e584800095e1f9d7a
org.opendaylight.controller	sal-common-util	6.0.7		3da98a62748c4cec1441bab339ffaa3a07cc28b5
org.opendaylight.controller	sal-common-util	6.0.8		3b8c1d7e4afdabf01c3d643bed0b61beba170eb4
org.opendaylight.controller	sal-common-util	6.0.9		22f3ea8deb9f9078f566af99e0e4b89804b12d81
org.opendaylight.controller	sal-common-util	7.0.0		602440eafe10b8cd871697d83ee6dcd0fadf6512
org.opendaylight.controller	sal-common-util	7.0.1		ee7276efc315d599e5e16873e11a2f9d884ffb64
org.opendaylight.controller	sal-common-util	7.0.10		54171b3b0d2c4afcf0316b2303e171885373fb1a
org.opendaylight.controller	sal-common-util	7.0.11		f04b9b156965ac41911df44d187d07a58f894a66
org.opendaylight.controller	sal-common-util	7.0.12		0527464dcb8c5c4a97bb7c461b59696f1ce3a357
org.opendaylight.controller	sal-common-util	7.0.2		a7c4d5aebee33d21fedae91d8dd640e34da40537
org.opendaylight.controller	sal-common-util	7.0.3		ce8145d63cd4c055e5ec7736f388f06d3c632144
org.opendaylight.controller	sal-common-util	7.0.4		2c51b5af3cd6e07e7ba4127a69cdb344f1034b9e
org.opendaylight.controller	sal-common-util	7.0.5		0ac6a4709c91b164f55aeff29d0686b63c5fb940
org.opendaylight.controller	sal-common-util	7.0.6		4eef8781f85de770649e412b8f15dd91571b2f35
org.opendaylight.controller	sal-common-util	7.0.7		67a42cf4da5810064685a3c4b9ed12bad964677a
org.opendaylight.controller	sal-common-util	7.0.8		8fdcaead437ed6ef3cb4ef02c69e0048e26da87f
org.opendaylight.controller	sal-common-util	7.0.9		db7a8b32a713345b193b09cdeefddd5c8f662ba5
org.opendaylight.controller	sal-common-util	8.0.0		ac11c3a82205cd11f53bf0af63ea07e35c582123
org.opendaylight.controller	sal-common-util	8.0.1		1ee0fd99b31286702f9a477fa9a7e157c7963aa8
org.opendaylight.controller	sal-common-util	8.0.2		b8462f41e591723dd48c28e6bc11335416f61040
org.opendaylight.controller	sal-common-util	8.0.3		75c7e0c6b4921e203554d5940085eb449f6bd55c
org.opendaylight.controller	sal-common-util	8.0.4		644cea69260e3b7c579d9e2ea9d1499e727dafba
org.opendaylight.controller	sal-common-util	8.0.5		8ddef5aab16e75c670c997f74151109eda6a4761
org.opendaylight.controller	sal-common-util	8.0.6		4f913bd787b6aa5a639f956747c910e4e0215f8d
org.opendaylight.controller	sal-common-util	8.0.7		e5fa480c1610190d09e2b3742ca8c74099f92f60
org.opendaylight.controller	sal-common-util	8.0.8		cf8bed58fa58740ae6af6ee639a7b8504d9018a3
org.opendaylight.controller	sal-common-util	9.0.0		035e7ed4c9909a184d858d308923b266853d6666
org.opendaylight.controller	sal-common-util	9.0.1		90a3f350404ac69b7a4a9bc9ae277351010a9704
org.opendaylight.controller	sal-common-util	9.0.2		878a2d7cab5ae9182588e757fce756a89d00907f
org.opendaylight.controller	sal-common-util	9.0.3		72d554029ddc6abfa7dc3d55952ec2eed0b9ebb7
org.opendaylight.controller	sal-common-util	9.0.4		42a241768374778fc8dcb38cc93b859a873624f3
org.opendaylight.controller	sal-common-util	9.0.5		f4d69c245654aa8fb7c76d0f70200adb36c175ed
org.opendaylight.controller	sal-common-util	9.0.6		75d4822ee43c1c76c7fcad29f0186cf5bf35083f
org.opendaylight.coretutorials.clustering	singletonhs-spi	2.2.0		538983ad814a14aa3e490a9344f32813bf1cc834
org.opengis.cite	ets-sos10	1.15		N/A
org.opengis.cite	ets-sos10	1.15	site	4a9ce9634c8f30e564efb009fff49b6a869b5821
org.ops4j.pax.carrot	pax-carrot-core	0.1.0		16b3a9e28d95136019eacf014a5aa7372b97be2a
org.ops4j.pax.carrot	pax-carrot-core	0.2.0		05c667a7b7e7847f84627ceb7b7cba0eb9a7681f
org.ops4j.pax.carrot	pax-carrot-core	0.3.0		6f8dc3776bff2b461c770dcdf190b9ccdc3074c8
org.ops4j.pax.carrot	pax-carrot-core	0.4.0		5de9c7bee7f5dda164cec9a42a544c5304279ba2
org.ops4j.pax.carrot	pax-carrot-core	0.4.1		5eea0f742ff4148615811ae77b244ea5b75ce609
org.ow2.jasmine	deployme-modules-wsdl	2.0-M1		5fd0d14ed63e0433dd948fd5ff90ac0e8ad7de4b
org.ow2.petals.dsb	dsb-webapp	1.0.0		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.44.0		7d58e1f90bf92fbac06c71974d9f56d9aada410a
org.projectnessie	nessie-gc-repository-jdbc	0.45.0		05eae12cd01a625116d8fb3d057ba01a79c4f3e4
org.projectnessie	nessie-gc-repository-jdbc	0.46.0		4903732fa68d44f785b0999d3588fd2467117026
org.projectnessie	nessie-gc-repository-jdbc	0.46.2		82659b1ae53c15972e21fb4b105699987a884793
org.projectnessie	nessie-gc-repository-jdbc	0.46.3		263f8b32bd7903920102d1dabbbcd0ae6dbfb29e
org.projectnessie	nessie-gc-repository-jdbc	0.46.5		7f4128b2aa5138f25d49a79b4c51957fffda57fd
org.projectnessie	nessie-gc-repository-jdbc	0.46.7		1f7321b86a49aa2f0ad805fbcf0543b37edf1298
org.projectnessie	nessie-gc-repository-jdbc	0.47.0		20fc1eb66c30c0d50dc3be8d7d1b0756c8c1fe25
org.projectnessie	nessie-gc-repository-jdbc	0.47.1		09b8b2d60102ef0788d1665bbf62168ff8757f37
org.projectnessie	nessie-gc-repository-jdbc	0.48.0		8be49af7cfac9adc7b4ff6bbc2c44fab0236fb5c
org.projectnessie	nessie-gc-repository-jdbc	0.48.1		f7831981e563c75fccf25b2bdaaf5fee2466bfd5
org.projectnessie	nessie-gc-repository-jdbc	0.48.2		1702a3115b5dea817f3de16af34c79ef85cdcaaf
org.projectnessie	nessie-gc-repository-jdbc	0.49.0		b2e1f4c70da647769d5050ff01a3b737d6a8c5e1
org.projectnessie	nessie-gc-repository-jdbc	0.50.0		aaa9a7fd96591162b1c963bdfef0bde1828cefa1
org.projectnessie	nessie-gc-repository-jdbc	0.51.1		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.52.0		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.52.1		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.52.3		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.53.0		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.53.1		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.54.0		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.55.0		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.56.0		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.57.0		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.58.0		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.58.1		N/A
org.projectnessie	nessie-gc-repository-jdbc	0.59.0		N/A
org.scalamock	scalamock-junit3-support_2.8.2	2.0		60c2be9193d1d1bc5ea2c422360be69f1aa6d106
org.scalamock	scalamock-junit3-support_2.8.2	2.1		2a3a2466578d472056a9b8ac0c31839f4b6c0d0e
org.scalamock	scalamock-junit3-support_2.8.2	2.2		d1f341a604a615858cd4d77d9704f0008aba3992
org.scalamock	scalamock-junit3-support_2.8.2	2.3		5d335ecc5a73bd2184c3f169c504916f9045e04f
org.scalamock	scalamock-junit3-support_2.8.2	2.4		de49bc14f48f84ec8ce123b0de75355cd0ed9ebc
org.tinygroup	org.tinygroup.jsqlparser	1.1.0		ce2cb5f6ff08eda3774647f81b3ee9bb26352d74
org.tinygroup	org.tinygroup.jsqlparser	1.2.2		b0187e4b521663f5dddd2823847560c20fd1cdfb
org.tinygroup	org.tinygroup.jsqlparser	1.2.3		ec817b5ccdb26d8ae334554aea426d9a46a2369f
org.tinygroup	org.tinygroup.jsqlparser	1.2.4		ca61766385d9fe2c16c849377c550ef1447079f7
org.tinygroup	org.tinygroup.jsqlparser	2.0.0		306e1c5eeb4c2b4fa7a26d315ab25b18a1778563
org.tinygroup	org.tinygroup.jsqlparser	2.0.1		2888a5574afeba09bf49972c8df0a23a9ed067c9
org.tinygroup	org.tinygroup.jsqlparser	2.0.10		2cdbfb3c58360d77f5b36aa6318f527bf8f0aae7
org.tinygroup	org.tinygroup.jsqlparser	2.0.11		97e035e4c1361e662f57ab81ee26fc993cbcc7fe
org.tinygroup	org.tinygroup.jsqlparser	2.0.12		6cd792d8e7faf4baf825dff6f3ec09bbe947ab04
org.tinygroup	org.tinygroup.jsqlparser	2.0.13		e6d060a7e29aba0d8a6096d4ccc70106bd7c8faa
org.tinygroup	org.tinygroup.jsqlparser	2.0.14		3c23dad353ad41d9f151324f41c9dd1c70668282
org.tinygroup	org.tinygroup.jsqlparser	2.0.15		ec3b8e888a1641c274b07e0f7c437c3b4600426e
org.tinygroup	org.tinygroup.jsqlparser	2.0.16		2d184368aedbcfe0074014f28c1ec2c3da678caf
org.tinygroup	org.tinygroup.jsqlparser	2.0.17		c330a3944746a6bd9efd5c431644e6be83b9eff0
org.tinygroup	org.tinygroup.jsqlparser	2.0.19		b84cd981c71d452e8a68a8d1ffb508e8ae030df0
org.tinygroup	org.tinygroup.jsqlparser	2.0.2		51e4a4dad5d68aaf6003e729cb5bc50c29befeb2
org.tinygroup	org.tinygroup.jsqlparser	2.0.20		d0cb2714dd8f897f2ca1d1f13db97d9bd787286b
org.tinygroup	org.tinygroup.jsqlparser	2.0.21		26627ab9a5a744c237a09ea7812fe0cbec832cfe
org.tinygroup	org.tinygroup.jsqlparser	2.0.23		07c16c8c2ed3300fa343f30fe06e809e0e6cc8f3
org.tinygroup	org.tinygroup.jsqlparser	2.0.24		a74f924b5e92f6e1a17dc5f71d44380bda32c659
org.tinygroup	org.tinygroup.jsqlparser	2.0.25		cddae90f3f1408ae4de9402e90f7e846b637f247
org.tinygroup	org.tinygroup.jsqlparser	2.0.26		c7bd652eb4ac8622e5106f62667d6c5980b2c519
org.tinygroup	org.tinygroup.jsqlparser	2.0.27		f4e1277b4a3e9348e49e4fc001e366e5724c8e81
org.tinygroup	org.tinygroup.jsqlparser	2.0.28		abe4c66d2f405ae8a79e0060c3b6ba93dce38703
org.tinygroup	org.tinygroup.jsqlparser	2.0.29		49c3b579196a4c970f10ec68c0dbdb5e6ce38ed2
org.tinygroup	org.tinygroup.jsqlparser	2.0.3		a1c017ab6d130ee8cb4f356d382a2b42c1d8c38e
org.tinygroup	org.tinygroup.jsqlparser	2.0.30		c6f5fe68c0d17957e313a22a5cff6a1976621faf
org.tinygroup	org.tinygroup.jsqlparser	2.0.31		4b61b560c62f805943e28d25ed21a8c50bd840b5
org.tinygroup	org.tinygroup.jsqlparser	2.0.32		455f8df5c18a1ec98d3d1d6c1e64992cc45c1c2a
org.tinygroup	org.tinygroup.jsqlparser	2.0.33		604a0d2f1683e34f79f9d1fc8b7fb48f5d5b871b
org.tinygroup	org.tinygroup.jsqlparser	2.0.4		ec35a3ae64c940fe6d2ddaf114e7fed0b5074145
org.tinygroup	org.tinygroup.jsqlparser	2.0.5		8d6ea8d30576ddb5ece770961ae6ca113d6bdb09
org.tinygroup	org.tinygroup.jsqlparser	2.0.6		9ecee2aa8215616f75e4e987f1b6cfd6092c9637
org.tinygroup	org.tinygroup.jsqlparser	2.0.7		ad6a3d2aa159117183d9b4cd2e1c0b778c1f1faf
org.tinygroup	org.tinygroup.jsqlparser	2.0.8		9994ec1c9b6d3725bce1c3ffa7926ab49c384362
org.tinygroup	org.tinygroup.jsqlparser	2.0.9		029fd6fffd498a073c28b288fbff1dfd626cd341
org.tinygroup	org.tinygroup.jsqlparser	2.1.0		eb4c63e4cec727888555ae9a181e38ca83db8431
org.tinygroup	org.tinygroup.jsqlparser	2.1.1		b7ed6659f3cfab84cb9e04317c240aa9d9906163
org.tinygroup	org.tinygroup.jsqlparser	2.2.0		7217e9b4be0c93897b2554bb8ce446515d651386
org.tinygroup	org.tinygroup.jsqlparser	2.2.1		3e94fdeeeff0905d167c2c76601e8ef8325c34a2
org.tinygroup	org.tinygroup.jsqlparser	2.2.2		246f1673bb4fd6b74484802eb03fcb4253224919
org.tinygroup	org.tinygroup.jsqlparser	2.2.3		ba36ced6ecda4d49b68700ba8431cc5c20d0608a
org.tinygroup	org.tinygroup.jsqlparser	2.3.0		1dcac016aa6ab3f43136e40668de57046bc4eb5b
org.tinygroup	org.tinygroup.jsqlparser	3.0.0		7db49f6ae626a7852f91012da2d767ccb6f4d990
org.tinygroup	org.tinygroup.jsqlparser	3.0.1		6988c0ae4e0a3a683b24088b34af858dc64b33b0
org.tinygroup	org.tinygroup.jsqlparser	3.1.0		68ff98f87c593a15317089fe5499a418a9d74f4b
org.tinygroup	org.tinygroup.jsqlparser	3.1.1		e897d3d60f2cb8ab184fb8dfe8a842053c7a92c7
org.tinygroup	org.tinygroup.jsqlparser	3.1.2		f0acfc3f87cf70c1c4e0dd3a937627b79de5c637
org.tinygroup	org.tinygroup.jsqlparser	3.2.0		ef5697edc593c45b7b37f5ad2fc2c87f1f58e8be
org.tinygroup	org.tinygroup.jsqlparser	3.2.1		44cb6ff715d9360dae15e723334b1889b36cb4ce
org.tinygroup	org.tinygroup.jsqlparser	3.3.0		6f693f0e3f8a65b4a4932f06288bf4e23ef77019
org.tinygroup	org.tinygroup.jsqlparser	3.4.0		942fa03bd63c901d9513ed57be82f8dd81face8d
org.tinygroup	org.tinygroup.jsqlparser	3.4.1		363fc9795427342b3c88f55861bfdf506d55c095
org.tinygroup	org.tinygroup.jsqlparser	3.4.2		fbe2c4a3b5e07ac41a4aec853ba30053077f35b9
org.tinygroup	org.tinygroup.jsqlparser	3.4.3		aa1cf5f64352aff9271fd82268f5745db63b2bb9
org.tinygroup	org.tinygroup.jsqlparser	3.4.4		c2114ec4fd79caa15e66dc675ccebffee6fe0e38
org.tinygroup	org.tinygroup.jsqlparser	3.4.5		6b66901202a956456343ef4dd7da63ed6872f53c
org.tinygroup	org.tinygroup.jsqlparser	3.4.6		07a3e9e6748483ad523b1003ad86528a467af003
org.tinygroup	org.tinygroup.jsqlparser	3.4.7		4691680b15b0a736c2039bc77a1a72c74473925f
org.tinygroup	org.tinygroup.jsqlparser	3.4.8		f9e6ffadb4600b3afdcac949beaeaf65368ddd5b
org.tinygroup	org.tinygroup.jsqlparser	3.4.9		238c30ef7c2b654551c69736724939cc5cbde8c3
org.tinygroup	org.tinygroup.jsqlparser	tiny-3.0.0		30a8f5937f7e90db5b9169e2dfced772eb2885e0
org.webjars.npm	boy	0.0.5		b253c10fdcb563593ad3c53fa2d55d1ffe81bf18
org.webjars.npm	turf__center-mean	5.1.5		0e1f2ea44c39e202a59aa3971f934e94c9bc8fe5
org.webjars.npm	turf__center-mean	6.2.0-alpha.2		e5195107fa387a033523c46fba88ccaaa1acf93b
org.webjars.npm	turf__center-mean	6.5.0		23c75cdd0878e2a82d19988fbff206a625cf9e7a
org.webswing	webswing-server-war	2.5		N/A
org.webswing	webswing-server-war	2.5.10		N/A
org.webswing	webswing-server-war	2.5.11		N/A
org.webswing	webswing-server-war	2.5.12		N/A
org.webswing	webswing-server-war	2.5.3		N/A
org.webswing	webswing-server-war	2.5.4		N/A
org.webswing	webswing-server-war	2.5.5		N/A
org.webswing	webswing-server-war	2.5.6		N/A
org.webswing	webswing-server-war	2.5.6	classes	c92755055fc328b7f8d2463c9787eebe8da4146c
org.webswing	webswing-server-war	2.5.9		N/A
org.webswing	webswing-server-war	2.6		N/A
org.webswing	webswing-server-war	2.6	classes	a0acdf0709cfc42dd8f1d97983acc491cac47c37
org.webswing	webswing-server-war	2.6.1		N/A
org.webswing	webswing-server-war	2.6.1	classes	d9ddad3849c0cecbc4a4399aae8cb488fc0238d2
org.webswing	webswing-server-war	2.6.3		N/A
org.webswing	webswing-server-war	2.6.3	classes	5e622e1f60c08a66d554323488bdfce985c45a4c
org.webswing	webswing-server-war	2.6.4		N/A
org.webswing	webswing-server-war	2.6.4	classes	b5ad30579a6f6dd953ad0b01877041f515f46212
org.webswing	webswing-server-war	2.6.5		N/A
org.webswing	webswing-server-war	2.6.5	classes	6b0c5bead55e9ed1a2c879c93ee66a2b5ce5718f
org.webswing	webswing-server-war	2.7		N/A
org.webswing	webswing-server-war	2.7	classes	bb580c1ec708d3189fdabd574b74248de406fa2b
org.webswing	webswing-server-war	2.7.1		N/A
org.webswing	webswing-server-war	2.7.1	classes	24f90a232770a84e0ccbb3e9d2794e02b19dee3d
org.webswing	webswing-server-war	2.7.2		N/A
org.webswing	webswing-server-war	2.7.2	classes	6cdfadb3d42b5116227da8eaa48f0afc1c105085
org.webswing	webswing-server-war	2.7.3		N/A
org.webswing	webswing-server-war	2.7.3	classes	0c6ee4a0344c47846c3b6bce3e0f74b850dcc559
org.webswing	webswing-server-war	2.7.5		N/A
org.webswing	webswing-server-war	2.7.5	classes	f03a9fa2c6ac5fefa6e591a89636ec1754959332
org.webswing	webswing-server-war	20.1		N/A
org.webswing	webswing-server-war	20.1	classes	1a7af894efe1e4d086ef46ad5308ff624f0b47a7
org.webswing	webswing-server-war	20.1.1		N/A
org.webswing	webswing-server-war	20.1.1	classes	c1cae3fc3404dccc934a46e77be75601eec54e97
org.webswing	webswing-server-war	20.1.2		N/A
org.webswing	webswing-server-war	20.1.2	classes	5b045e88acb2eb16b833c87c572978faa073c4a5
org.webswing	webswing-server-war	20.1.3		N/A
org.webswing	webswing-server-war	20.1.3	classes	1b7c2fb24933017cc5884c6259a356376ef5fc20
org.webswing	webswing-server-war	20.1.4		N/A
org.webswing	webswing-server-war	20.1.4	classes	e44b1388c28817ce97183398a8277c0eb9a444fc
org.webswing	webswing-server-war	20.1.5		N/A
org.webswing	webswing-server-war	20.1.5	classes	4cd2ccbf7c05f35ffc72417470f132153f40887c
org.webswing	webswing-server-war	20.1.6		N/A
org.webswing	webswing-server-war	20.1.6	classes	6736b82d001d9fb9959dcbd0fc3013f9fa7d2aa0
org.webswing	webswing-server-war	20.1.8		N/A
org.webswing	webswing-server-war	20.1.8	classes	b11cafa5af44f28753cfd646f3076d8fbe201403
org.webswing	webswing-server-war	20.2.1		N/A
org.webswing	webswing-server-war	20.2.1	classes	2e79b8d42c04cd6c0f18cd1a8bbd2f61949331fa
org.webswing	webswing-server-war	20.2.2		N/A
org.webswing	webswing-server-war	20.2.2	classes	d72ca3059a68c0f53b4ca13d5a1541ecd70ef677
org.webswing	webswing-server-war	20.2.3		N/A
org.webswing	webswing-server-war	20.2.3	classes	90853c4cf2e8437d49d199294cbc31d9382226fa
org.webswing	webswing-server-war	20.2.4		N/A
org.webswing	webswing-server-war	20.2.4	classes	f9434e558226e417907dfea03fdea0b9c2d932cc
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.0		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.1		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.10		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.11		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.12		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.13		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.14		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.15		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.16		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.17		N/A
org.wso2.analytics.solutions	org.wso2.analytics.solutions.is.analytics.widgets.summary	1.0.18		N/A
