at.released.wasm-sqlite-driver	sqlite-android-wasm-emscripten-icu-aot-349	0.7		bcd7a7e6804a5cacdea41f950d058cb0b8724518
org.apache.ranger	ranger-schema-registry-plugin	2.6.0		8ec2400c16d50cdea90d1bc9041297cb43f8b8c1
org.hspconsortium.carewebframework	cwf-root	1.0.0		N/A
org.hspconsortium.carewebframework	cwf-root	1.0.1		N/A
org.hspconsortium.carewebframework	cwf-root	2.0.0		N/A
org.hspconsortium.carewebframework	cwf-root	2.0.0-RC1		N/A
org.hspconsortium.carewebframework	cwf-root	2.0.0-RC2		N/A
org.hspconsortium.carewebframework	cwf-root	3.0.0-RC1		N/A
org.hspconsortium.carewebframework	cwf-root	3.0.0-RC2		N/A
org.hspconsortium.carewebframework	cwf-root	3.0.0-RC3		N/A
org.hspconsortium.carewebframework	cwf-root	3.0.0-RC4		N/A
org.http4s	http4s-blazecore_2.10	0.3.0		a0abe1f7853b8d603421a30fd9f38e51cf03308a
org.http4s	http4s-blazecore_2.10	0.4.0		8437eafbb5eb8e805cdd6d95abed6e1a20a967f5
org.http4s	http4s-blazecore_2.10	0.4.1		90bce1078303d4c52a8e9ae0cc64467f2373d2d4
org.http4s	http4s-blazecore_2.10	0.4.2		0a648b22405f588656443389541729ab837d7768
org.http4s	http4s-blazecore_2.10	0.5.0		b91197d1efdd92dbdaa4ac645817299c0e6ab2eb
org.http4s	http4s-blazecore_2.10	0.5.1		785ba4560a5cee453adc803d025127d669ffbfe9
org.http4s	http4s-blazecore_2.10	0.5.2		0f72cf34eb9a6b9da3dda2482d7c0ad487f81dd5
org.http4s	http4s-blazecore_2.10	0.5.3		17404c49fae5919b1ced13a0b5b94e5928564040
org.http4s	http4s-blazecore_2.10	0.5.4		3ff62f274839fbb41dc345d32d2ffd159f1cd3c9
org.http4s	http4s-blazecore_2.10	0.6.0		ebf5a8ffc953b106d5b073e3bacc69d643294d91
org.http4s	http4s-blazecore_2.10	0.6.1		7783e08d8a6ad8c3f22a3aa5b2f34a952611d971
org.http4s	http4s-blazecore_2.10	0.6.2		ed5ffc71f5618b5f614387d03055c12fbdf54271
org.http4s	http4s-blazecore_2.10	0.6.4		dbc47d311dfa068105548a91a95d293d50cca9ec
org.http4s	http4s-blazecore_2.10	0.6.5		74ed44fb840231036b836dbefab6e22064f241d4
org.http4s	http4s-blazecore_2.10	0.7.0		b9a9d9ee8facc6006d0993373101bf87665ebbfa
org.http4s	http4s-blazecore_2.10	0.8.0		52ee468cebde542b2b8848730f1deba991fe7c88
org.http4s	http4s-blazecore_2.10	0.8.1		d1ec1825dff85349e3f732dfbeecd798b69bdc20
org.http4s	http4s-blazecore_2.10	0.8.2		ba04b3c4d6df4c38765c233b07662eded7e2427e
org.http4s	http4s-blazecore_2.10	0.8.3		0b1971f4bf3944c582d0b4339cdb124f9edc4ae5
org.http4s	http4s-blazecore_2.10	0.8.4		2f6c126596bd32a45ce294c6769556303263d752
org.http4s	http4s-blazecore_2.10	0.8.5		bef116f587a6357abf144c36032361f5399c5d89
org.http4s	http4s-blazecore_2.10	0.8.6		e0eb2affd06701c3cca648207d91668536933b23
org.jqassistant.plugin	jqassistant-asciidoc-report-plugin	2.0.0		8e0f75d76b879a08d64caa370eaa1ca2cf405873
org.jqassistant.plugin	jqassistant-asciidoc-report-plugin	2.0.0-M1		d673fc307dc0c6b343973b4cedff0cc49dc05ecd
org.kgrid	kgrid-adapter	0.10.10		N/A
org.kgrid	kgrid-adapter	0.10.11		N/A
org.kgrid	kgrid-adapter	0.10.12		N/A
org.kgrid	kgrid-adapter	0.10.15		N/A
org.kgrid	kgrid-adapter	0.10.3		N/A
org.kgrid	kgrid-adapter	0.10.4		N/A
org.kgrid	kgrid-adapter	0.10.5		N/A
org.kgrid	kgrid-adapter	0.10.6		N/A
org.kgrid	kgrid-adapter	0.10.7		N/A
org.kgrid	kgrid-adapter	0.10.8		N/A
org.kgrid	kgrid-adapter	0.10.9		N/A
org.kgrid	kgrid-adapter	1.0.0		N/A
org.kgrid	kgrid-adapter	1.0.1		N/A
org.kgrid	kgrid-adapter	1.1.0		N/A
org.kgrid	kgrid-adapter	1.1.1		N/A
org.macrocore	kernel-cloud	1.1.0-RELEASE		be50e44321cc95b9a4c57999257219a69e6727a7
org.macrocore	kernel-cloud	1.1.10-RELEASE		f611bd5d842fd30cda4dfa4111ff788d73c3d1e7
org.macrocore	kernel-cloud	1.1.11-RELEASE		303879724824213d919d773a69f42fc267781ac2
org.macrocore	kernel-cloud	1.1.2-RELEASE		2996f0fefea18cac59e614e8b4d8494e22e41c10
org.macrocore	kernel-cloud	1.1.3-RELEASE		e996b25eae19a04077b2b5d5e20f67d1e55d24aa
org.macrocore	kernel-cloud	1.1.4-RELEASE		1f8be3ffac212daec763e5afa0c4ec1a5f7fa437
org.macrocore	kernel-cloud	1.1.5-RELEASE		a8bc0f624901aa2b3152f0892198b25150dad91e
org.macrocore	kernel-cloud	1.1.6-RELEASE		408d60bd834b0963aa0ce0a02b011ee734b8af8d
org.macrocore	kernel-cloud	1.1.7-RELEASE		24c08ca21a37a1f3ccbbfd26a04efd68fac0f98f
org.macrocore	kernel-cloud	1.1.9-RELEASE		90b8e0dd1cdf58eff59cc187394e3c98aea47526
org.macrocore	kernel-cloud	2.0.1-RELEASE		1a7e8fcb959ce39f6a633a166a7741640072a686
org.mvnpm	rc-tree	5.8.7		e4c028702bc0428fc2926e6a7ffddcbf8f8b4500
org.objectweb.dream.dreamadl	maven-check-adl-plugin	2.2		f81bdf597924171411a61ea8ef24c7eeb93ddfa0
org.qianalyze.sample	QiAnalyzeModule	0.8.2		10c339ad055153f1fe5701576b554b7bed4241b3
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.10.0		60514a7398780dcd92d3c3df1af310ad48c5fb5b
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.10.1		238ba13fabe14e1a09f107d923be919b6edfbc19
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.10.2		ebe08e86ed194b425ce668c6161f86f963935fc6
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.10.3		c471b8e0595161711af616d8473d3568aba1ecbd
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.11.0		1d7d53727a9322738dcfe03251ad5947b2daf5b9
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.11.1		6ca8e11f351c7c88ac60968b7cbadf36a2ff6f1c
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.11.2		6ebd3756b2177a1f87b6f3a82fc14675f2accf4f
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.11.3		b4b44889695fff6fb514c68993215c836730ef94
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.11.4		d79ca909d313e062abc31a90a408a764dc2cb4c0
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.11.5		d69d71cbc489729ddcbae832c4c48c92a8b3cd51
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.9.0		27c29a95d7cf2f1b4cb805c796d7268444e0af9a
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.9.1		c48aef97b68a7a999c764c190fb11a881c995cc7
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.9.2		e2a5d55b5cb683fb7047167e9778d8f8593aa55a
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.9.3		8f5da47e020ae46a2b4a3e5d9f6b70cb880a33c8
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.9.4		e07fd0b8aecda627b6bc8bd781c282da436e4a2d
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.9.5		fea0e7fd79f9d0f722c31d15b808d6c9fb92ed9d
org.springframework.cloud	spring-cloud-dataflow-tasklauncher-sink	2.9.6		d0bd48c4f3fa175ec830583f8b5a2858166cf6af
org.webjars.bower	bagpakk	1.0.0		d755e831dd294cfecdea78872f02f93ffab08587
org.webjars.bowergithub.noscreator	gxtheme	3.2.0		95645c11cee3126a267f1eea3efb8679bc75fce1
org.webjars.npm	kleur	3.0.3		0bd7a3fc87b77e80583633e6cfab2e8e2a091d1d
org.webjars.npm	kleur	4.1.5		8c7704b489dfc50ffb8a41a7dfdb0659ce846256
org.webjars.npm	through	2.3.7		ed714d0c0b663ebff781f92573974170881175e2
org.webjars.npm	through	2.3.8		00454fecacea7dff50b14399d601b2aa23d0e55a
org.wildfly.swarm	camel-spring-security	2012.12.0		f7265faad81babc82efa613fc395d5659f878f46
org.wildfly.swarm	camel-spring-security	2017.10.0		a044b2265ac3d1bd306fafdcdca85380bc8d33b4
org.wildfly.swarm	camel-spring-security	2017.10.1		23851ffcab6d8efb02fef3bd6288858a04abc9cf
org.wildfly.swarm	camel-spring-security	2017.10.2		7644b08135f0809360cc542d088a674e6b064afb
org.wildfly.swarm	camel-spring-security	2017.11.0		e95c7f3e6fed54fe85c35609318995a86c300e97
org.wildfly.swarm	camel-spring-security	2017.12.0		86875c405bf8ff338544fad97de25029c57b7bd5
org.wildfly.swarm	camel-spring-security	2017.12.1		d49101451d03a514a707d3e1a52ad79d1f19b79b
org.wildfly.swarm	camel-spring-security	2017.5.0		3b159f5b1ca6cd56b12d28306a103c818bf963f5
org.wildfly.swarm	camel-spring-security	2017.6.0		da43722627adffb448a68f7d206c611f8954f980
org.wildfly.swarm	camel-spring-security	2017.6.1		4a1600743f0b573c5509764f96a190aa4b12baf5
org.wildfly.swarm	camel-spring-security	2017.7.0		6849ae30b2a1627da285a8d176f9b2792f20430e
org.wildfly.swarm	camel-spring-security	2017.8.0		130930f2444eed49f0431b12b6e2c1c15a869c72
org.wildfly.swarm	camel-spring-security	2017.8.1		9833d56a2b47ecfc20a3035ff82aa89143199771
org.wildfly.swarm	camel-spring-security	2017.9.4		f7eac05830c5e342701af72715c55145c845c8f1
org.wildfly.swarm	camel-spring-security	2017.9.5		082136dc1f33721c5c4d5e22a34b3665ecf102ae
org.wildfly.swarm	camel-spring-security	2018.1.0		b5d4303c35c5b87f825b8d1d2bf0b2180eae9dc0
org.wildfly.swarm	camel-spring-security	2018.2.0		29f10674e098454fc1d85c81f5d24d5de48f8c29
org.wildfly.swarm	camel-spring-security	2018.2.0.Final		573bd15d4990ee3ca776260db56d585ca9bc1c27
org.wildfly.swarm	camel-spring-security	2018.3.0		dfc3481f0388a47c8eff129471a5427a13b1728f
org.wildfly.swarm	camel-spring-security	2018.3.1		920377c8b2c00228f834ce8f451894211c804fa1
org.wildfly.swarm	camel-spring-security	2018.3.2		734e8bbfcec6f5da5f872d75d443b9792c30f78c
org.wildfly.swarm	camel-spring-security	2018.3.3		0ee9c805472da8e6370c61ba3564bf38923108a6
org.wildfly.swarm	camel-spring-security	2018.4.0		12d68379f7e472cd88a8b0ba9bb900f3ae498f5c
org.wildfly.swarm	camel-spring-security	2018.4.1		d63451ffca0342bceebca7ab37fd77e0c2953191
org.wildfly.swarm	camel-spring-security	2018.5.0		5a51a9e43ef9dc57f022698daef2d64a55fa2de8
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.11.0		N/A
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.11.0	jvm8	7dc84f29113c919bea144cf35499038b470564d1
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.12.1		N/A
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.12.1	jvm8	569a7f059d1ad7eafdc7fea6a4efa562d9f1d60b
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.13.0		N/A
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.13.0	jvm8	4df01014bdf87d3baf66c76f9243c758be14ff11
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.14.0		N/A
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.14.0	jvm8	352b391ca099c1fc41f9bfc1e3b9d20719340f34
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.14.1		N/A
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.14.1	jvm8	3afd6f14e929e12118e0d1994d59edcc3c9487b2
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.14.2		N/A
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.14.2	jvm8	f4f5ac43248ed71f09143ab0256edbd828ae8291
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.14.3		N/A
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.14.3	jvm8	0a1dd378c97c4e0db94faff9500a2dfe108cb658
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.15.0		N/A
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.15.0	jvm8	327012536a4a066758c49d8a6dd525ddd63e5f64
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.16.0		N/A
pro.streem.pbandk	protoc-gen-pbandk-jvm	0.16.0	jvm8	734930ab9a897106a72f108c4f605e7b5502ce8d
us.zoom.videosdk	ZoomVideoSDK	1.3.0		N/A
us.zoom.videosdk	ZoomVideoSDK	1.5.2		N/A
us.zoom.videosdk	ZoomVideoSDK	1.5.3		N/A
us.zoom.videosdk	ZoomVideoSDK	1.6.0		N/A
us.zoom.videosdk	ZoomVideoSDK	1.6.2		N/A
us.zoom.videosdk	ZoomVideoSDK	1.6.4		N/A
us.zoom.videosdk	ZoomVideoSDK	1.7.0		N/A
us.zoom.videosdk	ZoomVideoSDK	1.7.10		N/A
us.zoom.videosdk	ZoomVideoSDK	1.7.2		N/A
us.zoom.videosdk	ZoomVideoSDK	1.7.5		N/A
us.zoom.videosdk	ZoomVideoSDK	1.8.0		N/A
us.zoom.videosdk	ZoomVideoSDK	1.8.10		N/A
us.zoom.videosdk	ZoomVideoSDK	1.8.12		N/A
us.zoom.videosdk	ZoomVideoSDK	1.8.2		N/A
us.zoom.videosdk	ZoomVideoSDK	1.8.5		N/A
us.zoom.videosdk	ZoomVideoSDK	1.9.0		N/A
xyz.vopen.cartier	cartier-classified-logger	1.1.0-RELEASE		4d827946041e11a23651266cfc843e2401a2b275
