at.hyphen	android-sdk-flow	1.0.0-alpha06		N/A
fish.payara.transformer	fish.payara.transformer.cli	0.2.11		2fce823767750e9e457c30945a4603a296c3dcf3
fish.payara.transformer	fish.payara.transformer.cli	0.2.11	distribution	aefe8d136a87994fd38c13917df03960641ba498
fish.payara.transformer	fish.payara.transformer.cli	0.2.12		6be6f3bc2d649eb63a57f8d7ebfd7d2e6b290573
fish.payara.transformer	fish.payara.transformer.cli	0.2.12	distribution	41213dbcf91c79244bdba3d6c19746eb7746acc5
fish.payara.transformer	fish.payara.transformer.cli	0.2.13		bef062e9c93eb8353431457a2b890b92a5b4719d
fish.payara.transformer	fish.payara.transformer.cli	0.2.13	distribution	0080e6f68ec6d60cfd70de550fb678623cdea798
fish.payara.transformer	fish.payara.transformer.cli	0.2.14		6fa865e9bc38b69f8a64a648a09834b98d3aa948
fish.payara.transformer	fish.payara.transformer.cli	0.2.14	distribution	c6f6d1a04267723df33a2a5deac502cde3844f78
io.apptik.widget	multislider-uiautomator	1.3		N/A
io.basestar	basestar-schema	1.0		54679b4e75c64492d7af2299605a40e5866b4896
io.basestar	basestar-schema	1.1		4c633c52a880d2dff88c48e762267f28ee167776
io.basestar	basestar-schema	1.1.1		40d2e5bc68a33fd7bf7802cc8d8c6228a88fa006
io.basestar	basestar-schema	1.1.10		6f55669491b149c2913c62d72922db62fb879746
io.basestar	basestar-schema	1.1.11		6e36847b2fa3bd054de8dcd694e0cb73abeca25e
io.basestar	basestar-schema	1.1.12		6fa838a6b266bf72181790cbce041de69e5c5ff4
io.basestar	basestar-schema	1.1.2		e38c43330efab3afe7f76a17cf17cff95c4495b7
io.basestar	basestar-schema	1.1.3		f6c1b4a22557b471e947720e165bc02feced9123
io.basestar	basestar-schema	1.1.4		c0e1890dd5ea5b81ed0ba884970a6bea1d3648ed
io.basestar	basestar-schema	1.1.5		e0fac1041c247c03176e5c5ed6e3e169197e537b
io.basestar	basestar-schema	1.1.6		0e6505886182a9860ed7138263e8ab9f59592f6b
io.basestar	basestar-schema	1.1.7		b03af5856b00a977089a7b20eca2940be75eacca
io.basestar	basestar-schema	1.1.8		dc970a4b8fc94753202694b564adbac061df4c46
io.basestar	basestar-schema	1.1.9		e7667cf4e3d18562c99896f8f9c7d42a80b4cce4
io.basestar	basestar-schema	1.2.1		238a7a7db7622ef05e3c3808bb6b32ac3ad2dd3f
io.basestar	basestar-schema	1.2.2		5033a9f625e5aaeba8a5f8f42ba258872b88de0b
io.cloudsoft.jclouds.provider	elastichosts-sat-p	1.7.2-ea-brooklyn.1		a9c2ca55412fc5d8c5b6d7f6f044347e312b5361
io.cloudsoft.jclouds.provider	elastichosts-sat-p	1.7.2-ea-brooklyn.2		4bc6da2a8702bf76c3773cae5343be7d2d5b1d85
io.cloudsoft.jclouds.provider	elastichosts-sat-p	1.7.2-ea-brooklyn.3		b29eaa2936931e48d5239875f92dbd6c3a275bd2
io.cloudsoft.jclouds.provider	elastichosts-sat-p	1.7.2-ea-brooklyn.4		a9e194710176228302946cd9c3ae2032f6302a9a
io.cloudsoft.jclouds.provider	elastichosts-sat-p	1.7.2-ea-brooklyn.5		73318453d7a4946370effd19232bcda416e9f0cb
io.cloudsoft.jclouds.provider	elastichosts-sat-p	1.7.4-ea-brooklyn.1		d9654b0b6916c1acecd8b4ce214685c9cf03d152
io.consensys.tuweni	tuweni-ssz	2.7.0		3c1fd56fdc090e3ca3f3c702cd4f3800be752fc6
io.datalbry.connector	sdk-autoconfigure	0.0.1		2ea0e09c541303339cf69fa38393339d2131a7ce
io.datalbry.connector	sdk-autoconfigure	0.0.2		c9c97073b982e74faf3b800ac6993f1250c439c4
io.datalbry.connector	sdk-autoconfigure	0.0.3		7485936510432823aae42e80d56bb1565063c1f1
io.datalbry.connector	sdk-autoconfigure	0.0.4		2eddce0ee76efee5c07cd6d75990add3cdb69aa2
io.github.dfianthdl	dfhdl-plugin_3.5.2	0.9.0		73ed28df4d6a90ca0fe8c6c1b2f7613dea583679
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.4.0		7e0f21b452ae3b694e3ad4075798511a8217416c
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.4.1		110268b595277387ea2fe38ebcc3ddd75e6ef757
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.5.0		1fb05794a5a31343ac350522737d4f245aa62d9a
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.5.1		f035c6997e199df656b85568970b3faaf40e4b18
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.5.2		a5e1761d9ff4a29687efe6c17acd5f82e44f3330
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.5.3		0dabb84c931c1f1a4cfc1acb3d9dcc07593f54e2
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.6.0		08b48a7e67d86090001aa048d0ed8a6b47a06b56
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.6.1		d9027d4b84ecee965fc82807ebb9f74c64db1981
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.6.1.1		01d95432c030ede3693ba7973a4df37f2862674b
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.6.2		a6511739acfff0398131958061dd427e4ce0c300
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.7.0		20b4ad931cc05b00719be43730864a0aaa5913e4
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.7.1		5ecc54b99895b3ac4314dd550ff678317c56bc58
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.7.2		9ce26e3513eeb3bcc518efd68faaa3fe1694085b
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.8.0		a1c5cd4305421a3009102e26d13a4517da22da54
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.8.1		1537be53afe935a2b06065e0ea77aed69cf0f7e7
io.github.embeddedkafka	embedded-kafka-schema-registry-streams_3	7.9.0		786995014fd71cfd7d0640b7415120c05bd29e1d
io.github.superbigjian.libs	breakpad	1.0.0		N/A
io.github.superbigjian.libs	breakpad	1.0.1		N/A
io.github.yuexunshi	Nav	1.0.0		N/A
io.github.yuexunshi	Nav	1.0.1		N/A
io.github.yuexunshi	Nav	1.0.2		N/A
io.github.yuexunshi	Nav	1.1.0		N/A
io.ktor	ktor-client-tests-dispatcher-jvm	1.2.0		6acb9c3c65e497d25dddfaeadc5cd64227ab64b9
io.ktor	ktor-client-tests-dispatcher-jvm	1.2.0-rc		affc4e71f7ac6246185e5ab3cf6aaafffeeadf81
io.ktor	ktor-client-tests-dispatcher-jvm	1.2.0-rc2		1e669151a78f8d5b4f18e5bfe913dd2fd5f35a56
io.ktor	ktor-client-tests-dispatcher-jvm	1.2.1		4f7186954d5965710619216d5eb87292f988ef7c
io.ktor	ktor-client-tests-dispatcher-jvm	1.2.2		dca814812f32d864cd11618df71faf9997c4d257
io.ktor	ktor-client-tests-dispatcher-jvm	1.2.3		b08a8b3186c7c7ad6adf91bf5f8bdcd4792f40fc
io.ktor	ktor-client-tests-dispatcher-jvm	1.2.3-rc		7c0f6838dd9306045a8c697502fbdf20b9c750ff
io.ktor	ktor-client-tests-dispatcher-jvm	1.2.4		d7ac1cb718a0607a2686effb45a7c174d187058b
io.ktor	ktor-client-tests-dispatcher-jvm	1.2.5		b883407fc773b21a71b12f3c8ecb8d18d08342f4
io.ktor	ktor-client-tests-dispatcher-jvm	1.2.6		be16fedd261199c0b0c0bd5f7fe554ede42236f4
io.openliberty.features	jaxrsClient-2.0	18.0.0.2		N/A
io.openliberty.features	jaxrsClient-2.0	18.0.0.3		N/A
io.openliberty.features	jaxrsClient-2.0	18.0.0.4		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.1		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.10		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.11		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.12		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.2		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.3		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.4		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.5		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.6		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.7		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.8		N/A
io.openliberty.features	jaxrsClient-2.0	19.0.0.9		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.1		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.10		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.11		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.12		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.2		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.3		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.4		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.5		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.6		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.7		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.8		N/A
io.openliberty.features	jaxrsClient-2.0	20.0.0.9		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.1		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.10		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.11		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.12		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.2		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.3		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.4		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.5		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.6		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.7		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.8		N/A
io.openliberty.features	jaxrsClient-2.0	21.0.0.9		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.1		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.10		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.11		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.12		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.13		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.2		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.3		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.4		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.5		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.6		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.7		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.8		N/A
io.openliberty.features	jaxrsClient-2.0	22.0.0.9		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.1		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.10		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.11		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.12		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.2		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.3		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.4		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.5		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.6		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.7		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.8		N/A
io.openliberty.features	jaxrsClient-2.0	23.0.0.9		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.1		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.10		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.11		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.12		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.2		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.3		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.4		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.5		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.6		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.7		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.8		N/A
io.openliberty.features	jaxrsClient-2.0	24.0.0.9		N/A
io.openliberty.features	jaxrsClient-2.0	25.0.0.1		N/A
io.openliberty.features	jaxrsClient-2.0	25.0.0.2		N/A
io.openliberty.features	jaxrsClient-2.0	25.0.0.3		N/A
io.openliberty.features	jaxrsClient-2.0	25.0.0.4		N/A
io.smallrye	smallrye-graphql-client	1.0.1		891f60c7ad56cbba2b8010de3fdff569ebd2cd93
io.smallrye	smallrye-graphql-client	1.0.10		18abdf13df3270379f7aa37cdd05d3f37fc708d5
io.smallrye	smallrye-graphql-client	1.0.11		a4fd3674be94c35b2b8370f63ccf1191850183b5
io.smallrye	smallrye-graphql-client	1.0.12		9dffc32818629be317dbac7dfb81883900c63567
io.smallrye	smallrye-graphql-client	1.0.13		4969219fd7933cb6505ced14a7ff81ecfc8e8e94
io.smallrye	smallrye-graphql-client	1.0.14		d4006dd84cdcc6de813de79f27bd0edaa34aecdc
io.smallrye	smallrye-graphql-client	1.0.15		33267969384843713005adba26f4902721a56104
io.smallrye	smallrye-graphql-client	1.0.16		1b1d54082d39b463100a5764d9710c26fa694882
io.smallrye	smallrye-graphql-client	1.0.17		8ef7248a3479029eff5b2a27495972c9a9819bf8
io.smallrye	smallrye-graphql-client	1.0.18		1856f264825a9559311a14339a34acc995626c8e
io.smallrye	smallrye-graphql-client	1.0.19		9d1b4ed1fb8b1575e8a9f98dc84c3a58c2dea73e
io.smallrye	smallrye-graphql-client	1.0.2		9b31ac36c571fbddf3142011e5f032ebab3c1b34
io.smallrye	smallrye-graphql-client	1.0.20		03039a5e6190d4d6857d4da48af6357122aee3b1
io.smallrye	smallrye-graphql-client	1.0.21		d1df58dd91d3d6c83591651721a9f60e2db94a16
io.smallrye	smallrye-graphql-client	1.0.22		e4486db441b230a0b531307d8ff8a541cd6e5b43
io.smallrye	smallrye-graphql-client	1.0.23		2862a6951f501e1b7afac237ba4e971512ffc9c6
io.smallrye	smallrye-graphql-client	1.0.24		041e07be507591a5b41c30b4e24e30aa6fd1df38
io.smallrye	smallrye-graphql-client	1.0.25		4d68ae6ae3edbf156e6c68237e78180ffa1471a7
io.smallrye	smallrye-graphql-client	1.0.26		f2fa6de2e4eeca3271c66c2896d01586cc3bfdd0
io.smallrye	smallrye-graphql-client	1.0.3		3172d5db16cdec8afa1af475051fb28344ec0b47
io.smallrye	smallrye-graphql-client	1.0.4		24a217f296e556576dbfc3e7a7978ef78a45128e
io.smallrye	smallrye-graphql-client	1.0.5		672cc8968dd6e6d341d54d7f64f5ed7343336186
io.smallrye	smallrye-graphql-client	1.0.6		6ec68d9342bb63a98305bdaa1ada318e4e4bfaf9
io.smallrye	smallrye-graphql-client	1.0.7		6daf9cf2a539e0ebe5a68f2c06174753d057b77a
io.smallrye	smallrye-graphql-client	1.0.8		2c6f7e4612951691a3d6c13551eb036528dff55a
io.smallrye	smallrye-graphql-client	1.0.9		0698be343363ca79875933caf284e759c929ccd5
io.smallrye	smallrye-graphql-client	1.1.0		49edf95147043707b5db11d14d3a870d68a66cc5
io.smallrye	smallrye-graphql-client	1.1.0-RC1		3358697cc5e57778d4adb2988ac028eff944a742
io.smallrye	smallrye-graphql-client	1.1.1		45d20e257b8ad714dc79ae1468fce43f5946286c
io.smallrye	smallrye-graphql-client	1.1.2		b3efc378a2f1bd9cdb4e344d741ca4b2add15016
io.smallrye	smallrye-graphql-client	1.2.0		9499198c60f995fecaa59b4806f9102d432d70e5
io.smallrye	smallrye-graphql-client	1.2.0.Alpha1		0a1aa447f13e59405fb5f6d8194f993687137843
io.smallrye	smallrye-graphql-client	1.2.0.Alpha2		eecde7526d59b625419039242777dcec9291af43
io.smallrye	smallrye-graphql-client	1.2.0.Beta1		37712224b0adc39b75a4e110e909569435f07fd1
io.smallrye	smallrye-graphql-client	1.2.1		49e5e9e93d16830e7edc71d4dcf9eb222d23302d
io.smallrye	smallrye-graphql-client	1.2.2		58d7dfcb7997c580d47e8ed590112585245b8e65
io.smallrye	smallrye-graphql-client	1.2.3		8a768fd9a0c959c1e75c36be83a9bb4083e87bc9
io.smallrye	smallrye-graphql-client	1.2.4		03781a0c37511d82f164deab5f73867c25c576bb
io.smallrye	smallrye-graphql-client	1.2.5		9d233a2a1a4b5c370669d66148d7fb9fd575192a
io.smallrye	smallrye-graphql-client	1.2.6		cff968c3a4f2cf84a2f9428bd723c3b9bf76730c
io.smallrye	smallrye-graphql-client	1.2.7		da1036e31114c7f6ff7a2bfa11399b82070dd819
io.smallrye	smallrye-graphql-client	1.2.8		95377ec024b438e7875577be7d9fb0db50edc132
io.smallrye	smallrye-graphql-client	1.3.0		1bd54859f30a9fd5bf43bc8907c856bb6d64b679
io.smallrye	smallrye-graphql-client	1.3.1		e9012acc52c5dceb3d952b77113ea45fc5e17238
io.smallrye	smallrye-graphql-client	1.3.2		96e075c0a6758368e9b31396a1002c154f071e69
io.smallrye	smallrye-graphql-client	1.3.3		73f05f4b1e3c5027d7941c006c7955ab1c7120a7
io.smallrye	smallrye-graphql-client	1.3.4		41ef8ac4b6350022d67d4e8ab1b9cb88c499134b
io.smallrye	smallrye-graphql-client	1.3.5		68da091deaa307d5e7caac1976bc640e0faf008f
io.smallrye	smallrye-graphql-client	1.4.0		611fe4dd5688031e611567534896616fcc424530
io.smallrye	smallrye-graphql-client	1.4.1		5e44d424be6ce505cf8f3c105c9b2af23ee54948
io.smallrye	smallrye-graphql-client	1.4.2		11f9faf520109cc4d4ebf41d364acfbfa6463b2e
io.smallrye	smallrye-graphql-client	1.4.3		89659db29c78aa4429283fdea52d30b832a00a30
io.smallrye	smallrye-graphql-client	1.4.3.1		3f4b70dfd87307da44783bff6e868f9f428f2842
io.smallrye	smallrye-graphql-client	1.4.4		1aedf4c5702fd12b4c4d35350cd8f3fe0fa62e01
io.smallrye	smallrye-graphql-client	1.4.5		d52ce4299df1f3e074c45ba994e6c699e00dd99e
io.smallrye	smallrye-graphql-client	1.5.0		9ff1b239c7c619f8969e5a8daba91951533af824
io.smallrye	smallrye-graphql-client	1.6.0		d3cca164fce1f3993a47291c84cfb2fa721cb7e3
io.smallrye	smallrye-graphql-client	1.6.1		c5d41e50d66d2c8b6fc4e868e8707a645b426958
io.smallrye	smallrye-graphql-client	1.6.2		24a32d872b2681f178459293ad242174fd6892d9
io.smallrye	smallrye-graphql-client	1.7.0		ca169539f273b5994e279458bdad9ad0057268d3
io.smallrye	smallrye-graphql-client	1.7.1		b5e2949a214bdd86ea33e41d4ab301c2abe72b61
io.smallrye	smallrye-graphql-client	1.7.2		e8c51c5609858eda2c61191337be137ac57659a1
io.smallrye	smallrye-graphql-client	1.7.3		08a199d2eb84d1af16fcb6c59aeadb977d346566
io.smallrye	smallrye-graphql-client	1.8.0		9f67094fbc27054bac44b09b6c6a18e30f8d329a
io.smallrye	smallrye-graphql-client	1.8.1		fdc55ab88731f08aeceee0a751db931bce732283
io.smallrye	smallrye-graphql-client	1.8.2		cbdb25f7bfbd6aaf5156b56b96527eb22ddefd0c
io.smallrye	smallrye-graphql-client	1.8.3		dd088abc17c96a2bf455f4c9fda5975f76aea7b7
io.smallrye	smallrye-graphql-client	1.9.0		283ad9b2998bdf6807ea2bdd9e1d546e227d407e
io.smallrye	smallrye-graphql-client	1.9.1		7d3651dc0e815d03a948e11f4433367b4e92af11
io.smallrye	smallrye-graphql-client	1.9.2		28be1460e8ced1a61f5527a9abfabccb2d0c1ef5
io.smallrye	smallrye-graphql-client	1.9.3		d717ab164d874f86e36a86fc2acc53cba6424303
io.smallrye	smallrye-graphql-client	1.9.4		82a0e551a4d54a192e1e74f139866b6fb81cca95
io.smallrye	smallrye-graphql-client	1.9.5		b2d5485869f066f6d603b8635041a78c6c51502d
io.smallrye	smallrye-graphql-client	2.0.0		da0d0c023c52196dfb91dc86fc541dcc9cc59310
io.smallrye	smallrye-graphql-client	2.0.0.RC1		70ae23dd22fe33873ede8e4f11c3bbe3b32ba804
io.smallrye	smallrye-graphql-client	2.0.0.RC10		24dfa6825d29d9ac6af22fba4349368364b0a0f9
io.smallrye	smallrye-graphql-client	2.0.0.RC11		368b260e5c085cd3c153d7601ef321e3b214a908
io.smallrye	smallrye-graphql-client	2.0.0.RC12		c603541bb31641553296b350f8f8dbb30ba9a15b
io.smallrye	smallrye-graphql-client	2.0.0.RC13		f04d36f0b79862da76f37294539bf0de431f0be4
io.smallrye	smallrye-graphql-client	2.0.0.RC2		77f22871e2050ce53cb29ccdd38be22bea82ffd9
io.smallrye	smallrye-graphql-client	2.0.0.RC3		e32a1946dbc8ec8d8564ebabb4d5ef5339f0b638
io.smallrye	smallrye-graphql-client	2.0.0.RC4		018c84e2c2b8e120256bb8d0c1148d153a5d41aa
io.smallrye	smallrye-graphql-client	2.0.0.RC5		8c826da18e74871aff3f1c78615508a800cc4ecf
io.smallrye	smallrye-graphql-client	2.0.0.RC6		a8e7f8cde3208c028f9067d43e4ae33b29f9810e
io.smallrye	smallrye-graphql-client	2.0.0.RC7		faa384d3dac6728604286c156af50e0e6be6c848
io.smallrye	smallrye-graphql-client	2.0.0.RC8		68c6035bcb5339a5d71399150f1eba3a418e6569
io.smallrye	smallrye-graphql-client	2.0.0.RC9		3e8d831d88f57a8c86f5021bb7f3b7aaba38ae6d
io.smallrye	smallrye-graphql-client	2.0.1		68d2964e0d833b8486d9c5a704343dffa187d972
io.smallrye	smallrye-graphql-client	2.1.0		1ac5a71a435269b6688369e7cb4f2e0be691a607
io.smallrye	smallrye-graphql-client	2.1.0.Beta1		44eb27faa68da0fb7cd611653a5b1dd9587affca
io.smallrye	smallrye-graphql-client	2.1.1		6211e45cfcb5e51bfd1239a11256f3f4358cee15
io.smallrye	smallrye-graphql-client	2.1.2		ffd61883a6a9c29754d5ccbef66246e1180bb8cf
io.smallrye	smallrye-graphql-client	2.1.3		410b46408511ed5b7d2ba3dbbcad8b851e067774
io.smallrye	smallrye-graphql-client	2.10.0		80166613c1968b3d38add6c5467f913a0444c8de
io.smallrye	smallrye-graphql-client	2.11.0		29d458ca3537c8c7054bd89189f43924203bd871
io.smallrye	smallrye-graphql-client	2.12.0		00a7dc757a07d4f66e709144056ac73a85263233
io.smallrye	smallrye-graphql-client	2.12.1		f3b699a716ada085782d8afbe8919ba3710ea4ce
io.smallrye	smallrye-graphql-client	2.12.2		2e30f7673b7e783f7153e95aa382892b285c8bd2
io.smallrye	smallrye-graphql-client	2.13.0		8c3a85e810fb7d28ac22cb107dcce7e3c08a7950
io.smallrye	smallrye-graphql-client	2.2.0		abd42ea642db4dbc0ccbd6025821ccd643ce0bf0
io.smallrye	smallrye-graphql-client	2.2.1		4bd28c96e5da398ce7f7eed2a6fcf07cde0ca13e
io.smallrye	smallrye-graphql-client	2.2.2		440002eb5d76971b27cc7a85b2bb135cbb743579
io.smallrye	smallrye-graphql-client	2.2.3		1b665ab4bf78684367c829e8c02fd1334125eda9
io.smallrye	smallrye-graphql-client	2.3.0		d5a6f35bb7ec86d2a8f6997ef55179c98c579264
io.smallrye	smallrye-graphql-client	2.4.0		acdb52e3a8a7c9f12d3bcfc51adf91461545ae86
io.smallrye	smallrye-graphql-client	2.5.0		3ea6101a9263f6fab9b1bca2c8849b9ece020c9f
io.smallrye	smallrye-graphql-client	2.5.1		6bf6a42863e529b2e7d88aec4931afcf82526b09
io.smallrye	smallrye-graphql-client	2.5.2		0bb188173cdaab1b90bf7e88b729ef7db5253962
io.smallrye	smallrye-graphql-client	2.6.0		23a17f773ab1fc60f787c597f2a5d6ca8a860098
io.smallrye	smallrye-graphql-client	2.6.1		9d7ecca0e2412f57c043e44b75f88d99be8bff87
io.smallrye	smallrye-graphql-client	2.7.0		f36d0aa2e3b5d8e0e89b1982434a6265f3557f9f
io.smallrye	smallrye-graphql-client	2.7.1		50d095131556caf80919127eed81180c86b2be63
io.smallrye	smallrye-graphql-client	2.8.0		36151820573ad9fbd950517d448e8a7cb3cb6b6d
io.smallrye	smallrye-graphql-client	2.8.1		2f5214b9298a198ab93f0603b6792d04569f8bd0
io.smallrye	smallrye-graphql-client	2.8.2		65258bdc80e6ba22a1c30af44519b1add2f99f87
io.smallrye	smallrye-graphql-client	2.8.3		016dcc909648612a29e55cc063d383902bc71f98
io.smallrye	smallrye-graphql-client	2.8.4		d78aa68d51fbdccac9a812ba9f116ba038d2a6e9
io.smallrye	smallrye-graphql-client	2.8.5		4d2cc61436efa1f61a6d75d4a309cd6d984226bd
io.smallrye	smallrye-graphql-client	2.8.6		1e41374d12f298f8700cf47fa2172c8f2ffae684
io.smallrye	smallrye-graphql-client	2.9.0		91a4eaf3733ca140eaddb2a95ab178d707d23bbe
io.smallrye	smallrye-graphql-client	2.9.1		218ee6dcc2604aa31b37335f28b784d20d3f1c0d
io.smallrye	smallrye-graphql-client	2.9.2		a7aae37cc1c589a6195df40bfab55890275256b6
io.suzaku	diode_2.12	1.1.1		3a60666f44b9f7550d6f66c8724fa244ac051987
io.suzaku	diode_2.12	1.1.10		2e081682ab71d4f2622681d4ce7d74d627c45c2a
io.suzaku	diode_2.12	1.1.11		000473403c0b054144882416a32ab25eee34d386
io.suzaku	diode_2.12	1.1.12		5fdc35a5a2ac534d64a040501f8ccfc9cba23350
io.suzaku	diode_2.12	1.1.13		b2f0ae3db7fd80e397b86a6a73a4db264280786d
io.suzaku	diode_2.12	1.1.14		00cea3afafb66961de0f13bbdf74f487a5143eb4
io.suzaku	diode_2.12	1.1.2		eef3fdab7688667ca1c39786c5213b56b87d8bd1
io.suzaku	diode_2.12	1.1.3		fdfb355c6dd6eca922aceeb8e74b79bfa1602d42
io.suzaku	diode_2.12	1.1.4		eab48adadd95220d9e9780821e774d468cbd2aa5
io.suzaku	diode_2.12	1.1.5		f1cf3efd5bf6d5de9854f4aafde11f96d63234aa
io.suzaku	diode_2.12	1.1.6		8b8768a8b10f6b253d1178e1ce1537ba54288dc4
io.suzaku	diode_2.12	1.1.7		410175ebca125c4a3440b1a40a739ac87d3e2a43
io.suzaku	diode_2.12	1.1.8		1884092859bd73230ffef38dd1ee346dd85b0def
io.suzaku	diode_2.12	1.1.9		e4bd7b695af3a7d9427c78df29e42c3c548979ec
io.wisetrack.sdk	oaid	2.0.0		N/A
it.sephiroth.android.library.asm	asm-annotations	0.1.0-rc1		N/A
it.sephiroth.android.library.asm	asm-annotations	0.1.0-rc3		N/A
love.forte.plugin.suspend-transform	suspend-transform-runtime-watchosdevicearm64	0.3.0		N/A
love.forte.plugin.suspend-transform	suspend-transform-runtime-watchosdevicearm64	0.3.0	metadata	3c3ea969a9af88912562102cc3674c90fba41723
love.forte.plugin.suspend-transform	suspend-transform-runtime-watchosdevicearm64	0.3.1		N/A
love.forte.plugin.suspend-transform	suspend-transform-runtime-watchosdevicearm64	0.3.1	metadata	aef703dd23eeeec67ac88b48989af53acb950d94
love.forte.plugin.suspend-transform	suspend-transform-runtime-watchosdevicearm64	0.4.0		N/A
love.forte.plugin.suspend-transform	suspend-transform-runtime-watchosdevicearm64	0.4.0	metadata	5b91df5237b198a0757363ae9fc33bb0031a353c
love.forte.plugin.suspend-transform	suspend-transform-runtime-watchosdevicearm64	0.5.0		N/A
love.forte.plugin.suspend-transform	suspend-transform-runtime-watchosdevicearm64	0.5.0	metadata	bd202c1d61b53de2c4b96a24c498f0d2957d7c22
