ae.teletronics.nlp	w2vec	1.0	-	121e8634cfe773a451289321e0b00a45cbc5727c
io.github.vigoo	zio-aws-docdb_2.13	3.15.19.6	-	2b8f311782c0032eca5414e5f4bd76ecddb70f89
io.github.vigoo	zio-aws-docdb_2.13	3.15.19.7	-	cb3a032b924f13d43252090c6846216c549041e3
io.github.vigoo	zio-aws-docdb_2.13	3.15.19.8	-	fd625725cb03101382bfc29f61c752ada8a5d63e
io.github.vigoo	zio-aws-docdb_2.13	3.15.19.9	-	6b3f7d2b8c881fd67af8f8d39d6fe3a590aaf067
io.github.vigoo	zio-aws-docdb_2.13	3.15.31.3	-	289d0b19b0636ebe959ebf5d8ea80af412de0420
io.github.vigoo	zio-aws-docdb_2.13	3.15.32.1	-	3d892f8089e24a0780387611c9e35642889af284
io.github.vigoo	zio-aws-docdb_2.13	3.15.32.2	-	57065bf38c7840b0027f19a08c5c77d5300535e8
io.github.vigoo	zio-aws-docdb_2.13	3.15.33.2	-	b7452a1e3efb48f2ab2c1c1747177540eb0dc9fa
io.github.vigoo	zio-aws-docdb_2.13	3.15.33.3	-	4b5c5a7debcb27a43828fd0bbc1339ff58f7fcd6
io.github.vigoo	zio-aws-docdb_2.13	3.15.33.4	-	c7d20c2117408e4c03d6c307989f7404ef175f85
io.github.vigoo	zio-aws-docdb_2.13	3.15.34.1	-	dceb8da2d844bf5f72def18726564e4ce897f60c
io.github.vigoo	zio-aws-docdb_2.13	3.15.34.2	-	33785acb61a50d60cd4ce02609c3bf9107664aca
io.github.vigoo	zio-aws-docdb_2.13	3.15.34.3	-	2ea5cf23e9f2348bda0139420036d71e850cf20b
io.github.vigoo	zio-aws-docdb_2.13	3.15.35.1	-	34de4e95bce20954afe524bb2551567961164f35
io.github.vigoo	zio-aws-docdb_2.13	3.15.35.2	-	7fa74b2254237fcede475a765360601374719a73
io.github.vigoo	zio-aws-docdb_2.13	3.15.35.3	-	d88efa34b9852f23d232d4975ad7d63dc71c731d
io.github.vigoo	zio-aws-docdb_2.13	3.15.35.4	-	cf82adc6d7cd343c3750df717a627d081a03ad46
io.github.vigoo	zio-aws-docdb_2.13	3.15.35.5	-	3f736e0dcbe295c4f93a30b83ce50fa3046c95d9
io.github.vigoo	zio-aws-docdb_2.13	3.15.38.1	-	c2414156b0b024f72da33ba4b32714ee692a7fb3
io.github.vigoo	zio-aws-docdb_2.13	3.15.40.1	-	a978ff076d06b52fe6234dd7005fbe921be3afe7
io.github.vigoo	zio-aws-docdb_2.13	3.15.40.2	-	34ccffb8ebb7544446b375e80a256c472c7ea3d9
io.github.vigoo	zio-aws-docdb_2.13	3.15.40.3	-	d14fc93694adf8aaa21b0deaa4a26afccc4824bd
io.github.vigoo	zio-aws-docdb_2.13	3.15.42.1	-	ad9512c8801855cc4a09b3373f4b18324deec074
io.github.vigoo	zio-aws-docdb_2.13	3.15.42.12	-	672fc2c1853314369a7adeb5ff40ea251c1aea46
io.github.vigoo	zio-aws-docdb_2.13	3.15.42.2	-	6eef8db85bd287424043b17d076912143ea318be
io.github.vigoo	zio-aws-docdb_2.13	3.15.42.3	-	5b26875f886640d4e38cbfc32065e8b8d4b37668
io.github.vigoo	zio-aws-docdb_2.13	3.15.45.1	-	8fc8544586da84bf6a98c1e11d84ce2f49e26838
io.github.vigoo	zio-aws-docdb_2.13	3.15.45.2	-	a2f26b36b3d87a0e91204f39051e6b379ed00fbe
io.github.vigoo	zio-aws-docdb_2.13	3.15.45.3	-	7d750e31401c9198ed1769373bdb901fed150f77
io.github.vigoo	zio-aws-docdb_2.13	3.15.48.1	-	615ea374951c54ca91c457df743eec0bce346fe5
io.github.vigoo	zio-aws-docdb_2.13	3.15.48.2	-	5007d3f570647656bc452bb54184a45ff31f293c
io.github.vigoo	zio-aws-docdb_2.13	3.15.49.1	-	a9b8c95e7334d16e109af58ba2679bde9686db42
io.github.vigoo	zio-aws-docdb_2.13	3.15.49.2	-	3bcd167961913db5d2ac666d6cc2ce4dfd77171c
io.github.vigoo	zio-aws-docdb_2.13	3.15.50.2	-	dac275b42b18d0d8f48a41b47f8267ac5ea68fcb
io.github.vigoo	zio-aws-docdb_2.13	3.15.51.1	-	fe635d6261afa923c455495aa838228ff655883d
io.github.vigoo	zio-aws-docdb_2.13	3.15.51.2	-	fc1d2190bebe15af68367a43f1d58fb53c5574a6
io.github.vigoo	zio-aws-docdb_2.13	3.15.53.1	-	aaca000593b28d3a02b28ffc5825d767a28ad958
io.github.vigoo	zio-aws-docdb_2.13	3.15.53.2	-	8d26fa1250553eb98f8a83517a5b9063e36e40ee
io.github.vigoo	zio-aws-docdb_2.13	3.15.53.3	-	733f5476cea858a84e8f30cd5b6e2821fc472bec
io.github.vigoo	zio-aws-docdb_2.13	3.15.57.1	-	fd0dea9ed014b11eaac471dc53d755c85f1c1f0b
io.github.vigoo	zio-aws-docdb_2.13	3.15.58.1	-	4a86a1ae5b55caa1c0c787152ab0a2944bef9a6e
io.github.vigoo	zio-aws-docdb_2.13	3.15.60.1	-	a544ae3b8636578b7eb40ee4c06d3993bbb70408
io.github.vigoo	zio-aws-docdb_2.13	3.15.61.1	-	a9efa770cf6528fec6ce50ba20a7d14f67a50adb
io.github.vigoo	zio-aws-docdb_2.13	3.15.63.1	-	9145ea97ae2fbe97a51bd75f8069f2f983b2db32
io.github.vigoo	zio-aws-docdb_2.13	3.15.65.2	-	99d6c7446df37f1e9e6545d86790a252db56610d
io.github.vigoo	zio-aws-docdb_2.13	3.15.65.3	-	03d6718dc1b2107e493adb8c36e1ce74c7d87723
io.github.vigoo	zio-aws-docdb_2.13	3.15.66.2	-	6a22f1b70bb98141731f9d69b8c7f0137631cac7
io.github.vigoo	zio-aws-docdb_2.13	3.15.66.3	-	79e0a5399cdb7460fed4a0ed5521539a6c463882
io.github.vigoo	zio-aws-docdb_2.13	3.15.67.1	-	e1b15fbf41d8a8d61d853e2928dcea9af25a807a
io.github.vigoo	zio-aws-docdb_2.13	3.15.68.2	-	6e66a05c0ed1ac8e35f0219427c193c9bed4e3f9
io.github.vigoo	zio-aws-docdb_2.13	3.15.68.3	-	f238dd7470112e3d8f11e71d3723a3d91c937212
io.github.vigoo	zio-aws-docdb_2.13	3.15.69.1	-	6557d1efdfe7c08b89cebdf2dc995024f0080f07
io.github.vigoo	zio-aws-docdb_2.13	3.15.69.2	-	0191ce6095d6319e553d143350c9b40e5f464b5c
io.github.vigoo	zio-aws-docdb_2.13	3.15.69.3	-	72fb77bb05c3a3a57d56614ea0dc1ce58e0df0f0
io.github.vigoo	zio-aws-docdb_2.13	3.15.70.1	-	1cde57bb4c34646aacd9bcb912d2af5adbceb1b4
io.github.vigoo	zio-aws-docdb_2.13	3.15.71.1	-	523d545c87153ab8679088d89965a442d9361dd3
io.github.vigoo	zio-aws-docdb_2.13	3.15.71.2	-	3526bc3166dfe6fc65ac118a5968a209f2506219
io.github.vigoo	zio-aws-docdb_2.13	3.15.71.3	-	25a999d12d030106445b206ca76a8afb4e8359d3
io.github.vigoo	zio-aws-docdb_2.13	3.15.73.1	-	37346889c2ed83f57f2573ebe99520aa8d9a0977
io.github.vigoo	zio-aws-docdb_2.13	3.15.73.2	-	02ee9ea0a6e5d8e2af402ef388da6b22ed85221a
io.github.vigoo	zio-aws-docdb_2.13	3.15.73.3	-	80b4fc4e41724025fb665dd6c3d09ddfcfc75402
io.github.vigoo	zio-aws-docdb_2.13	3.15.73.4	-	6cb559c3287bbf9d2355645edffeac9d072b736b
io.github.vigoo	zio-aws-docdb_2.13	3.15.74.1	-	f6b18e5af86f9cad840fc9233296a5b15dcc5875
io.github.vigoo	zio-aws-docdb_2.13	3.15.74.2	-	193ff5ef73fcae8c4329de75f7011f66a5d115d6
io.github.vigoo	zio-aws-docdb_2.13	3.15.77.1	-	8642e64af652166dd98fc43fe41af0737f76a0a3
io.github.vigoo	zio-aws-docdb_2.13	3.15.77.2	-	ecb10a3b804632994abc447faf94801b23663e97
io.github.vigoo	zio-aws-docdb_2.13	3.15.79.1	-	ce0b1962f6a11192da2d8636b0a877b9d63285f9
io.github.vigoo	zio-aws-docdb_2.13	3.15.80.1	-	88f219cdeaf811019eaacb09d1ad6a8f71de966d
io.github.vigoo	zio-aws-docdb_2.13	3.15.80.2	-	35bc1f5ae19a9b711b4cbb8570c4074ec93af9aa
io.github.vigoo	zio-aws-docdb_2.13	3.15.81.1	-	9311629f50779249895e89b3e39d99791e57f859
io.github.vigoo	zio-aws-docdb_2.13	3.15.81.2	-	cacae45b767c0a2b44adbf617bd1236b77d7ce54
io.github.vigoo	zio-aws-docdb_2.13	3.15.82.1	-	758047731616a2e28b8058e49738d42bf475bbae
io.github.vigoo	zio-aws-docdb_2.13	3.15.82.2	-	902eef706e47809b3f75f319d5daeb575f8c52a0
io.github.vigoo	zio-aws-docdb_2.13	3.15.82.3	-	4a1e0c94edd5e4189c99fd32123cbaf1848272f0
io.github.vigoo	zio-aws-docdb_2.13	3.16.0.1	-	804bb5b4837b985270689f1b03d6f94e9d477fb5
io.github.vigoo	zio-aws-docdb_2.13	3.16.0.2	-	3021b70e1df9b06fe4f65e701c84bb3d9d5da425
io.github.vigoo	zio-aws-docdb_2.13	3.16.1.1	-	1c3ef6c86455fa4a79b2e5a368fbffaa34fa3233
io.github.vigoo	zio-aws-docdb_2.13	3.16.1.2	-	15d645d95901bf607625370bb31d0cde7cbebedc
io.github.vigoo	zio-aws-docdb_2.13	3.16.100.1	-	25bce86cc5749ca3ecbe8244c2a61dd0e3bc579a
io.github.vigoo	zio-aws-docdb_2.13	3.16.101.1	-	b2661c034a00ad6c63d226645bf2f269d9306ccb
io.github.vigoo	zio-aws-docdb_2.13	3.16.102.1	-	683b9f598ab5fda76690ddf98e2f7344560d5fb9
io.github.vigoo	zio-aws-docdb_2.13	3.16.102.2	-	1eee7411844e2df208285f2e9de7d34081ac1527
io.github.vigoo	zio-aws-docdb_2.13	3.16.104.1	-	e873310d7ca364eae69961eb1d71af2a215c49a3
io.github.vigoo	zio-aws-docdb_2.13	3.16.13.1	-	99f9dc6ca21fb7857f680b3e09f005891460d354
io.github.vigoo	zio-aws-docdb_2.13	3.16.13.2	-	e052f497952047ebfa627f4c556e671a179d7a12
io.github.vigoo	zio-aws-docdb_2.13	3.16.14.1	-	bff31db98d850f889df4b281b72e9b37f4578e4f
io.github.vigoo	zio-aws-docdb_2.13	3.16.14.2	-	b28ecaccf77f2c8f94caeca600bc7d50b429132a
io.github.vigoo	zio-aws-docdb_2.13	3.16.16.1	-	8571e8dc4d7adb4142a59fa3975586af0f7a27e2
io.github.vigoo	zio-aws-docdb_2.13	3.16.17.1	-	bcf1dc511a25df372de03122d9fe139493036c6a
io.github.vigoo	zio-aws-docdb_2.13	3.16.17.2	-	12384a3c6cc019e964fa004f218936d6809aece7
io.github.vigoo	zio-aws-docdb_2.13	3.16.18.1	-	0638676a4fc6609a808d56e2da01473480eb3d51
io.github.vigoo	zio-aws-docdb_2.13	3.16.18.2	-	7d2e78ea7225165458d4acddd467e046288e75ea
io.github.vigoo	zio-aws-docdb_2.13	3.16.18.3	-	ed589e12aba6467b312f1551c17a09b1b3e2b5f6
io.github.vigoo	zio-aws-docdb_2.13	3.16.20.2	-	1de0af12d46d74fbc479962f9cf810d974d49cf9
io.github.vigoo	zio-aws-docdb_2.13	3.16.20.3	-	b9ba05bb72c4beea026e91a2bba258d1fe01f5a7
io.github.vigoo	zio-aws-docdb_2.13	3.16.20.4	-	04c76d89e3b1872cb6b54a275c7a26cdae316457
io.github.vigoo	zio-aws-docdb_2.13	3.16.20.5	-	c4120ecf3c2106c206a303daa124ae6f0feeb2c7
io.github.vigoo	zio-aws-docdb_2.13	3.16.20.6	-	bfaf8102d2f199a4a9f1648c89fe198df6b2aac7
io.github.vigoo	zio-aws-docdb_2.13	3.16.20.7	-	95fb8b5c389b34a52cd9ee55f150d0deb81c73e9
io.github.vigoo	zio-aws-docdb_2.13	3.16.3.1	-	e8819c1a8d343e300a8da4c5bf263211af305af1
io.github.vigoo	zio-aws-docdb_2.13	3.16.3.2	-	da39c8d9a1510bde472089b4434fffa26c503ed8
io.github.vigoo	zio-aws-docdb_2.13	3.16.34.1	-	78b450fad440b857d71a7714455053db5e283618
io.github.vigoo	zio-aws-docdb_2.13	3.16.34.2	-	19de3ee66caf742217d49aa7da409037e88653fc
io.github.vigoo	zio-aws-docdb_2.13	3.16.35.1	-	dd078f550b11252da47123986104bd7f0e10d566
io.github.vigoo	zio-aws-docdb_2.13	3.16.36.1	-	ef2e5bf833762a430c9166f511f1fd4bdaf4255f
io.github.vigoo	zio-aws-docdb_2.13	3.16.36.2	-	e15785d20817a1e205803a423802a2c1cfb5d491
io.github.vigoo	zio-aws-docdb_2.13	3.16.37.1	-	2bd34849fcfa1344d0025990f92759b523f32763
io.github.vigoo	zio-aws-docdb_2.13	3.16.37.2	-	be27efeded622e97282579c41d45a94852565d8a
io.github.vigoo	zio-aws-docdb_2.13	3.16.38.1	-	1ddf38200ab3c7262fdea9c854c1d6a0b28e37da
io.github.vigoo	zio-aws-docdb_2.13	3.16.39.1	-	31993a57c184cbefeee09beabb373e992c2f5428
io.github.vigoo	zio-aws-docdb_2.13	3.16.39.2	-	bd5a2777d27834b17781aece6dc44a7e2f4b9399
io.github.vigoo	zio-aws-docdb_2.13	3.16.4.1	-	b843f61b1f33de75b7aeef77980681da96a7161c
io.github.vigoo	zio-aws-docdb_2.13	3.16.4.2	-	86ee7eee4f2551b47318627f5bf856de77a111ce
io.github.vigoo	zio-aws-docdb_2.13	3.16.40.1	-	2d24a572326e9baee9274aa6154c4efc3e39a831
io.github.vigoo	zio-aws-docdb_2.13	3.16.42.1	-	85e677125323826b1b6d5d89f605ad41fc6b1b51
io.github.vigoo	zio-aws-docdb_2.13	3.16.43.1	-	4791f85c3369e773eb3e24d69856e1b1fcfbb793
io.github.vigoo	zio-aws-docdb_2.13	3.16.43.2	-	9f14a34a446716cc85321fa8045c60022a959c6e
io.github.vigoo	zio-aws-docdb_2.13	3.16.44.1	-	bf86f77f47ca5af7973a27a925bfe769aa0df042
io.github.vigoo	zio-aws-docdb_2.13	3.16.44.3	-	542e567873947362b038b14ae7e8e100d62cfbc6
io.github.vigoo	zio-aws-docdb_2.13	3.16.45.1	-	4a2b1e01ecb532dfcbcf25c3e1fbd5ab8e320a7b
io.github.vigoo	zio-aws-docdb_2.13	3.16.46.1	-	2be3131c41ecf8e9717788521731636cdb24bebd
io.github.vigoo	zio-aws-docdb_2.13	3.16.46.2	-	d8bad78f0a859c9d415020d5e25edc043751a070
io.github.vigoo	zio-aws-docdb_2.13	3.16.47.1	-	cf9c84f02421db97b5142a68194802ae0fe5b528
io.github.vigoo	zio-aws-docdb_2.13	3.16.47.2	-	db53bd3ca259b38d1638fd8cd4b4d4f6e37b0ea1
io.github.vigoo	zio-aws-docdb_2.13	3.16.48.1	-	002330a6050f2d0b6e6d002930ac17a95e89ff4b
io.github.vigoo	zio-aws-docdb_2.13	3.16.5.1	-	d5e0f227f7ca9e80d0b88495f8eb17d2af7d0409
io.github.vigoo	zio-aws-docdb_2.13	3.16.5.2	-	1b8bb0bc5c63af25a63d55e1cef690fb26396cc0
io.github.vigoo	zio-aws-docdb_2.13	3.16.50.1	-	76bb13420455f17332e324df9be489ca24990356
io.github.vigoo	zio-aws-docdb_2.13	3.16.51.1	-	422136edc711946945a0c792d1f1aa935e40d0d7
io.github.vigoo	zio-aws-docdb_2.13	3.16.52.1	-	de958a7d0b7ab2e8e34cff176be3d3334f6958a9
io.github.vigoo	zio-aws-docdb_2.13	3.16.54.1	-	eaaf59b35b74c184af0b662bbe387fb3527b877d
io.github.vigoo	zio-aws-docdb_2.13	3.16.57.1	-	c4cf2e8216545b6233bb1338a22a6e6dd157281e
io.github.vigoo	zio-aws-docdb_2.13	3.16.57.2	-	671b52c89ad0b1fc6f70370addcaed14180b772e
io.github.vigoo	zio-aws-docdb_2.13	3.16.59.1	-	8d8540ac087cd67948f8514410b30b556254ed3c
io.github.vigoo	zio-aws-docdb_2.13	3.16.6.1	-	231a70f3bd57e75c0b22fa56d43478eef66b8594
io.github.vigoo	zio-aws-docdb_2.13	3.16.60.1	-	7e47eba0c3927877850fc75404b6ac629bc5e31b
io.github.vigoo	zio-aws-docdb_2.13	3.16.60.2	-	faef21cff5dc203f68282c7d0c5fec0908ff1339
io.github.vigoo	zio-aws-docdb_2.13	3.16.61.1	-	d358241fef773cc9ad821b3c256851bf0f23940c
io.github.vigoo	zio-aws-docdb_2.13	3.16.61.2	-	29aa0508ed0c757c4dcfeff45070203cbf5aff30
io.github.vigoo	zio-aws-docdb_2.13	3.16.62.1	-	ce52cff7e4b71bdbcfa83d00aff663692beeb736
io.github.vigoo	zio-aws-docdb_2.13	3.16.62.2	-	a9317af395a9f2dae2656fc89dfe26ff4122237c
io.github.vigoo	zio-aws-docdb_2.13	3.16.62.3	-	9eb2c4d0e57a35fa5a28389f03421f6254a6704a
io.github.vigoo	zio-aws-docdb_2.13	3.16.66.1	-	de410b252a8daccfcc308016bf7498c43220b752
io.github.vigoo	zio-aws-docdb_2.13	3.16.68.1	-	17df2461af08386c36fa221e06a63ad6cbda262c
io.github.vigoo	zio-aws-docdb_2.13	3.16.69.1	-	02d7dad8dbbd1c7e763fde48e9a401ad796d56cf
io.github.vigoo	zio-aws-docdb_2.13	3.16.69.3	-	8b3f82af9db5e0d9595834a20a9faed7f489e3d8
io.github.vigoo	zio-aws-docdb_2.13	3.16.7.1	-	dfdc094b679b0bacff5e1099ba079c7b2c05dc11
io.github.vigoo	zio-aws-docdb_2.13	3.16.70.1	-	d1277062011c3f5e93418f5a7742b7ee4ce9fd82
io.github.vigoo	zio-aws-docdb_2.13	3.16.70.2	-	51c1e8424466473ab2fc1d77f68dd820cd9bfba6
io.github.vigoo	zio-aws-docdb_2.13	3.16.70.3	-	e51c57ec5548ffe32aecd471ce509c2336e30e37
io.github.vigoo	zio-aws-docdb_2.13	3.16.72.1	-	c10db1bd14da12aea858dfb07be34aa09ccf87d9
io.github.vigoo	zio-aws-docdb_2.13	3.16.73.1	-	0600ece65d65acebeb4eac8ecb4eda58e8ed1b55
io.github.vigoo	zio-aws-docdb_2.13	3.16.74.1	-	373133ac045c497f2bb4869b6f14d6d49c929237
io.github.vigoo	zio-aws-docdb_2.13	3.16.74.2	-	e0f89af29e5d4b30dd5a3b8029032ab51fdf1487
io.github.vigoo	zio-aws-docdb_2.13	3.16.74.3	-	2b8285503534f5375318570d16a21796b4865321
io.github.vigoo	zio-aws-docdb_2.13	3.16.74.4	-	66eb3733015b38daf9e0d02884ce06a81f9963b0
io.github.vigoo	zio-aws-docdb_2.13	3.16.74.5	-	526bd10f5806ff1bed63cfbbe4fefbd4b7ad1cdb
io.github.vigoo	zio-aws-docdb_2.13	3.16.74.6	-	409f1182c6ec69dd3ae5f7eff16eedf4e97c073c
io.github.vigoo	zio-aws-docdb_2.13	3.16.76.1	-	a6b4329057730b52c3f22cdf463cf0ed533c41c1
io.github.vigoo	zio-aws-docdb_2.13	3.16.77.1	-	2a4dcc9c30329b8b7f9e1fa050089a9495b27ca5
io.github.vigoo	zio-aws-docdb_2.13	3.16.78.1	-	61df8965e53d207e6e2aadba3893bc23c74c6abf
io.github.vigoo	zio-aws-docdb_2.13	3.16.78.3	-	b73ef71d3363e669260037381ca79a50b4001b63
io.github.vigoo	zio-aws-docdb_2.13	3.16.78.4	-	4601aa21a6483fe53b9911b0ef08314e3086fd82
io.github.vigoo	zio-aws-docdb_2.13	3.16.78.5	-	01546f1f3269992ab746d804d0b8de07916cd18c
io.github.vigoo	zio-aws-docdb_2.13	3.16.78.6	-	12eed1508249d54e91ed2c4403087ec616778bb0
io.github.vigoo	zio-aws-docdb_2.13	3.16.79.1	-	07d1cbdb339e96f48539c98487102d453c2f28c2
io.github.vigoo	zio-aws-docdb_2.13	3.16.79.2	-	59ff8434d585b79281b21b5053a0343d2a3521f3
io.github.vigoo	zio-aws-docdb_2.13	3.16.79.3	-	2ae98d0aa5257d5522e41ae322920efdc57bd384
io.github.vigoo	zio-aws-docdb_2.13	3.16.8.1	-	8e14e66e0372cfdfe9c0ddbb7d106f483a47b7e7
io.github.vigoo	zio-aws-docdb_2.13	3.16.8.2	-	cd09ade61f300f7b7980767af1f23719c578a94c
io.github.vigoo	zio-aws-docdb_2.13	3.16.87.1	-	846ec9e719c6305f14510a6d40c078c88cc031f2
io.github.vigoo	zio-aws-docdb_2.13	3.16.88.1	-	4a44b6565302a47a4e9e73a287e5becdaf813bd5
io.github.vigoo	zio-aws-docdb_2.13	3.16.89.1	-	8b5ee5b988f3b61d34c59f59d1319d55d259b5c8
io.github.vigoo	zio-aws-docdb_2.13	3.16.90.1	-	bf5cec85d8322ba48fb8c11646a186b9b157de8c
io.github.vigoo	zio-aws-docdb_2.13	3.16.91.1	-	88db5477f3f549281ae4304ecef994a330a5644b
io.github.vigoo	zio-aws-docdb_2.13	3.16.92.1	-	0aefe4c62ae0b793c3b64b020db28bcb9ebe6e12
io.github.vigoo	zio-aws-docdb_2.13	3.16.92.2	-	dc3abed633dcc9e807105ac30147db0224a8c85b
io.github.vigoo	zio-aws-docdb_2.13	3.16.94.1	-	728fbfa54a08fd637a7b1e36f5131d1a219f5327
io.github.vigoo	zio-aws-docdb_2.13	3.16.95.1	-	48044664121940f46fa8563d39226081902f12d8
io.github.vigoo	zio-aws-docdb_2.13	3.16.95.2	-	2b93d02b502282abccd03b23ac32e5d98080e9d4
io.github.vigoo	zio-aws-docdb_2.13	3.16.96.1	-	a661ad24b51e8b27151f74e5132cf6b4f81be54e
io.github.vigoo	zio-aws-docdb_2.13	3.16.97.1	-	b34c05e833ba4d8797b3111053ef6c274d78dc5c
io.github.vigoo	zio-aws-docdb_2.13	3.16.97.2	-	490be3f04e23f53d85e02b0dde92191eb517876d
io.github.vigoo	zio-aws-docdb_2.13	3.16.97.3	-	3e4b45369648390797507c6a1b5eb5db53434dbf
io.github.vigoo	zio-aws-docdb_2.13	3.16.99.1	-	2a593e52231b4c93e0a49c7cbe184c9109043547
io.github.vigoo	zio-aws-docdb_2.13	3.17.1.1	-	0b0fbb6a22f821ef9054a152df6e948f099af04d
io.github.vigoo	zio-aws-docdb_2.13	3.17.100.1	-	9318cc70cdf5643a80e327746cc464d50f7aaa5e
io.github.vigoo	zio-aws-docdb_2.13	3.17.100.3	-	edf9c666f72ab2aade556f03ea576ba5e1906498
io.github.vigoo	zio-aws-docdb_2.13	3.17.101.1	-	30916e34f7b3c0fcb80a0f6867ce6b0936c89f6c
io.github.vigoo	zio-aws-docdb_2.13	3.17.102.4	-	842832df4f58b664d45eb6a585847b16d1e6d238
io.github.vigoo	zio-aws-docdb_2.13	3.17.102.5	-	b809462e625b2b174f1d72de5bd5246d76df107f
io.github.vigoo	zio-aws-docdb_2.13	3.17.102.6	-	6bfd12233dad470e623119a6173f28fa73a6a884
io.github.vigoo	zio-aws-docdb_2.13	3.17.103.1	-	ec2bfe0b7942fafb7afbd456e2969a3ae79b53b9
io.github.vigoo	zio-aws-docdb_2.13	3.17.104.1	-	708ea5aa9033f91a699c2759cdf5e03a62b4cd9c
io.github.vigoo	zio-aws-docdb_2.13	3.17.104.2	-	6587df1d40dd89f3d15b2c5fad2806720254741e
io.github.vigoo	zio-aws-docdb_2.13	3.17.104.3	-	fd8b08c35579c6f5dcde1cddabf6bd8a86a062e5
io.github.vigoo	zio-aws-docdb_2.13	3.17.104.4	-	8b0aaa00eb9664036d678b2e9e52e19431d5a003
io.github.vigoo	zio-aws-docdb_2.13	3.17.104.5	-	cd27d7c45dcefe7dc1bf69df5833fd1716ff7a24
io.github.vigoo	zio-aws-docdb_2.13	3.17.104.7	-	a9687c603bf4df73ac6043b98a15164586b8ee25
io.github.vigoo	zio-aws-docdb_2.13	3.17.11.1	-	e579193260832129b0d50bd37e788feca5b3a111
io.github.vigoo	zio-aws-docdb_2.13	3.17.12.1	-	0eb7ae4a37a510d881a604d83aba018fc988a0af
io.github.vigoo	zio-aws-docdb_2.13	3.17.12.2	-	881b1b20dd590b062a0462120369b24554740e4a
io.github.vigoo	zio-aws-docdb_2.13	3.17.12.3	-	5441816501c9a3e6db17a7e582584ce284a321aa
io.github.vigoo	zio-aws-docdb_2.13	3.17.19.1	-	38d38ddb3461d017c2e720a4ce7a8499a331a3e7
io.github.vigoo	zio-aws-docdb_2.13	3.17.2.1	-	732bb72a432c010beb9d234fbc7c8ac41fd4c9f7
io.github.vigoo	zio-aws-docdb_2.13	3.17.20.1	-	2e61819fab0613f98a4744fb4c34d8d4647f5c1d
io.github.vigoo	zio-aws-docdb_2.13	3.17.21.1	-	3213afda91b4a501d3a54bb9718f1511f5bef2ee
io.github.vigoo	zio-aws-docdb_2.13	3.17.21.2	-	f6d80dd410d5db2fbe2fdc5ed132d38fadd4da66
io.github.vigoo	zio-aws-docdb_2.13	3.17.22.1	-	ea0c66a9e40def5466e1f6af2b4df4e88f1c6d1d
io.github.vigoo	zio-aws-docdb_2.13	3.17.23.1	-	fd5e5c04b29db909952e051a65c62a2a8dd78667
io.github.vigoo	zio-aws-docdb_2.13	3.17.24.1	-	ebe54e762bb476c5a6374175c944e5e32904ab23
io.github.vigoo	zio-aws-docdb_2.13	3.17.24.2	-	e2a5f75687be68c3787bee1a564daf55ba668c0f
io.github.vigoo	zio-aws-docdb_2.13	3.17.25.1	-	7ce18e62f69278cbfb10a66c1b404af6581eb340
io.github.vigoo	zio-aws-docdb_2.13	3.17.26.1	-	6411acc4fe8e0975fa7450fccfdb8ab2c0c53173
io.github.vigoo	zio-aws-docdb_2.13	3.17.26.2	-	0d83694bb6c64582ff5e15b88a5f694baf73b0a5
io.github.vigoo	zio-aws-docdb_2.13	3.17.27.1	-	ef982e7dce44a8871beaf796489c1cd560b2e269
io.github.vigoo	zio-aws-docdb_2.13	3.17.27.2	-	e1ecd8387f67a596b65cec837705e4e6b8be70af
io.github.vigoo	zio-aws-docdb_2.13	3.17.29.1	-	9cd29b9ea5638c975ef7d36c7b5697e4f0292d43
io.github.vigoo	zio-aws-docdb_2.13	3.17.30.1	-	6154c254c161ac862b12c17848f0c396e43bad0e
io.github.vigoo	zio-aws-docdb_2.13	3.17.31.1	-	b4d3d8d61bd0adde64d2283498b31b00e064ebc4
io.github.vigoo	zio-aws-docdb_2.13	3.17.31.2	-	9637976f294ef8ebef966676e3addf978f707dc4
io.github.vigoo	zio-aws-docdb_2.13	3.17.33.1	-	2c75a25fdd25ba522d4b5ca6634a32d013c46094
io.github.vigoo	zio-aws-docdb_2.13	3.17.34.1	-	7419330bdb313f0ff8ea8096c2db33a2d3f41752
io.github.vigoo	zio-aws-docdb_2.13	3.17.35.1	-	35adc6ec2db2a916975a5dbaafacad76b9258433
io.github.vigoo	zio-aws-docdb_2.13	3.17.36.1	-	126d14a103e3929ec39bba7b2f329c4ea25ac38d
io.github.vigoo	zio-aws-docdb_2.13	3.17.37.1	-	44eb3aa147a37bfb774b23f7cb652b88ebc0a0e8
io.github.vigoo	zio-aws-docdb_2.13	3.17.38.1	-	cbd1fe5fcf88b99f687b12589d34fe2fec8ed9c1
io.github.vigoo	zio-aws-docdb_2.13	3.17.39.1	-	006da4dba18dccc4d4aa395def5662b7ab5b2487
io.github.vigoo	zio-aws-docdb_2.13	3.17.40.1	-	30f7154150a11725d9dc874399d3fd24ff481541
io.github.vigoo	zio-aws-docdb_2.13	3.17.41.1	-	5fc946dfbad6b2f19fc108c9008509000bc598b5
io.github.vigoo	zio-aws-docdb_2.13	3.17.41.2	-	e25c63e3bdb5ee9e5cb0855f82ff94a9e992f96a
