ant-doxygen	ant-doxygen	1.2	-	8c91953fb946245a7ab741353c26687c402319df
dev.zio	izumi-reflect-thirdparty-boopickle-shaded_native0.4_3	2.3.5	-	a9bb53b169c3fb0196035786868a045e38b48673
dev.zio	izumi-reflect-thirdparty-boopickle-shaded_native0.4_3	2.3.6	-	3f14deb6864ef69ce1d5fa47981d7ccd2a50e0d6
dev.zio	izumi-reflect-thirdparty-boopickle-shaded_native0.4_3	2.3.7	-	b6b8454c74b3b712ca1bf0f59b04bdd6f7c05870
dev.zio	izumi-reflect-thirdparty-boopickle-shaded_native0.4_3	2.3.8	-	1e19a8130e51544b40f24425f0afdfce60e5b8c0
dev.zio	izumi-reflect_sjs0.6_2.12	0.11.0-M0	-	f353c41ca5bd890bc5f59397e58ffb65b299eeda
dev.zio	izumi-reflect_sjs0.6_2.12	0.11.0-M1	-	775657b9b4c54c5991f660cd269ee2211684cc11
dev.zio	izumi-reflect_sjs0.6_2.12	0.12.0-M0	-	7ae6746b3b0f8694a5c5aece75647af99d35c2fd
eu.cdevreeze.confused-scala	confused-scala_2.13	0.1.0	-	97af3a78eed084187fa748ae9256f84eb901396c
eu.cdevreeze.confused-scala	confused-scala_2.13	0.2.0	-	d038768606d2204f85efae426652af754b12c138
eu.cdevreeze.confused-scala	confused-scala_2.13	0.3.0	-	28d30d83ae13df4b0fad4ff4f1b9a2ad3a611d07
eu.xenit.alfresco.client	alfresco-solrapi-client-spring	1.0.1	1.0.1-plain	a5e92512586a5c42238805acd7d21235ecedeb00
fi.foyt.fni	itests	3.2.100	-	d626c445d1de902e0c6935e580580e8aa8dab31c
fi.foyt.fni	itests	3.2.101	-	d202fa3d722e189f0e6f5569580814494556e52f
fi.foyt.fni	itests	3.2.102	-	fb68dddf0eb00596d821403c64020a6a0b830e03
fi.foyt.fni	itests	3.2.103	-	f75fb54e6f9d9392f3e46abbc0be9716d2591154
fi.foyt.fni	itests	3.2.104	-	96bc0e4db2b0a59ea654ad401e330d59125ed7a9
fi.foyt.fni	itests	3.2.105	-	1629bd3c7b281560e02612ab17bcb19e40c66fd7
fi.foyt.fni	itests	3.2.106	-	e5c6b908ad92ebd92397d91812bd48a88491ec18
fi.foyt.fni	itests	3.2.107	-	6d7a5ef63cd0aaff1c4ffcbc84149509048f62c5
fi.foyt.fni	itests	3.2.108	-	47fd9d15553eded4c9ecc606bc443724cd810604
fi.foyt.fni	itests	3.2.109	-	b94397a2dbffdfe674d95bbe610f24c0bef0e1a9
fi.foyt.fni	itests	3.2.110	-	861854d6df2d5fe86b95f3beae9ac4072e74932f
fi.foyt.fni	itests	3.2.111	-	677dd2e0bf624974c807b8abf57519f8540c4ac7
fi.foyt.fni	itests	3.2.112	-	ffce4152d948b061c8bb1212a4a7956471d1846b
fi.foyt.fni	itests	3.2.113	-	3b78c05d709e3d7b0bcc40c34ac671133998c888
fi.foyt.fni	itests	3.2.114	-	4ea28bc20cc38531e9e8c5c7afbf225d6948733b
fi.foyt.fni	itests	3.2.115	-	2f2bd7f71ef862dca9871115e68b4ed6d318a5ab
fi.foyt.fni	itests	3.2.116	-	cf845e7a5c9330f32ba6663a71151af6266c3e16
fi.foyt.fni	itests	3.2.117	-	12681fad8eb2a410f41f9071297b6e49b072b10e
fi.foyt.fni	itests	3.2.118	-	5fa385a34b038b3ae467ad0a7ba9434df875b9d1
fi.foyt.fni	itests	3.2.119	-	00119b82c80c4aa069777e4bddfb746a5afd0c47
fi.foyt.fni	itests	3.2.120	-	ab8e0be1127aa1477ba3df41774b87600ff6cd1c
fi.foyt.fni	itests	3.2.121	-	3c5f5256406c729bc050195d717d2253b0d81716
fi.foyt.fni	itests	3.2.122	-	1cc740615a6e7d412f3b259ff69492565363a4d7
fi.foyt.fni	itests	3.2.123	-	9d2ee2824c126dba2162079f6f2883ba1613ff27
fi.foyt.fni	itests	3.2.124	-	39cf85e3a40ee00877f466c9c67eb6e87f15d6bd
fi.foyt.fni	itests	3.2.125	-	ad9d1403523930b107cd9cd4fdf0074f2b23311f
fi.foyt.fni	itests	3.2.126	-	79465084b4ba258cbf9dd9e272f1b571f0ca4cfc
fi.foyt.fni	itests	3.2.127	-	d2d928adb4dcbd8ee85c7fed8c720509d9958095
fi.foyt.fni	itests	3.2.128	-	b69fc7826a54151a862cda6a2096a318c51fd483
fi.foyt.fni	itests	3.2.129	-	180320b5f9dbab5921f5d7feb239a7667f65d29b
fi.foyt.fni	itests	3.2.130	-	4fec07fab337ca8afc8b3dcab5487246c2eb674d
fi.foyt.fni	itests	3.2.131	-	5b9d63dbb0678475b96ef41f04da89ca110798ea
fi.foyt.fni	itests	3.2.132	-	2ff7f07a37b5195e810aefd43d1f3d363af9e110
fi.foyt.fni	itests	3.2.133	-	b9c20de7fd31dac520e04eafca2839defd0b07b1
fi.foyt.fni	itests	3.2.23	-	0e13b3f6dcf9592677117134c92c1c0b10519e77
fi.foyt.fni	itests	3.2.24	-	5c6887a8230fc62a6c7a5bb7d48849f418e7d027
fi.foyt.fni	itests	3.2.27	-	24a7d29ad4cb511a18c5f7ce15b2907a75a08831
fi.foyt.fni	itests	3.2.29	-	fe6c6d35ede38ded5cdbb785cf0549d1f2b85150
fi.foyt.fni	itests	3.2.30	-	ee6a08835413b6b8fe1c0de1e21fc70f98fd7745
fi.foyt.fni	itests	3.2.43	-	fff8e06137ebb3831a1fce13f26c9fdb34efb2b9
fi.foyt.fni	itests	3.2.44	-	f25432a0104bc3840d44471e520577e4fe92de43
fi.foyt.fni	itests	3.2.48	-	5a36e18def95d962c2dbc71230f3d4da2ab42357
fi.foyt.fni	itests	3.2.49	-	874c7bc52cba8d9c6acebe44b69ab2a2aab6f547
fi.foyt.fni	itests	3.2.50	-	de4498bcfbf78d12be37abadaa93e456732736c5
fi.foyt.fni	itests	3.2.51	-	cd9aa75b11624d92e61802bb0b562e66912f4dd8
fi.foyt.fni	itests	3.2.52	-	e423cf90c28a9c3996f218994e55bc2cbc09fdfd
fi.foyt.fni	itests	3.2.53	-	cc94109e563ce7b76a4ec86797c72040430d5264
fi.foyt.fni	itests	3.2.54	-	05262f44eddd5b027197d63814505bd6bfad3c05
fi.foyt.fni	itests	3.2.55	-	811eeaea045ecf9f33a668d81066dd15ce72632a
fi.foyt.fni	itests	3.2.56	-	9db6df475775d66f3e70d3f572cad3c54b1f80e7
fi.foyt.fni	itests	3.2.57	-	29be3e592f58653e8564aa1752e49facd483a778
fi.foyt.fni	itests	3.2.58	-	0f384315e6073f8811d7ac5c86cc8117e4a896e6
fi.foyt.fni	itests	3.2.59	-	8fec7d6e7e3c86a00a4cbb24aff3c4f7c094a364
fi.foyt.fni	itests	3.2.60	-	175f399a118d30d4cb60d1cab090b1a48ba32b65
fi.foyt.fni	itests	3.2.61	-	be8b6655b9ea86818160b9b55639ebdc62ed47ff
fi.foyt.fni	itests	3.2.62	-	9a9d84a52f1c3bd0ef46275ce60056a2bd270b36
fi.foyt.fni	itests	3.2.63	-	08893c84ff3065323721fd645e556a96a84d9fe9
fi.foyt.fni	itests	3.2.64	-	0c80fef0c2ead50bd84965e8fdeba8234ed41d57
fi.foyt.fni	itests	3.2.65	-	ac37288f00f14c37215ec1ed5dbedf3880e16335
fi.foyt.fni	itests	3.2.66	-	f69e664d5fa950a5fb0fd94e57427a5d2327e503
fi.foyt.fni	itests	3.2.67	-	6c7ad5f489bd67aa59f09f398d70d1c2f5735dad
fi.foyt.fni	itests	3.2.68	-	61c19635a3d4a0d5f1de0bc9cbecc651442c4754
fi.foyt.fni	itests	3.2.69	-	3c99c9ef0bf728e94786349ded032ec835c02216
fi.foyt.fni	itests	3.2.70	-	e567cda098f3e2b56bf16732e2e8a3c7b60acbb0
fi.foyt.fni	itests	3.2.71	-	c623667c1301c2d076398029c828639a5ff44c91
fi.foyt.fni	itests	3.2.72	-	aafb6c995714f5ae963ed87da661eb5caf03236d
fi.foyt.fni	itests	3.2.73	-	94e374f7980f56321102c0d8a76cef5bc7d940fc
fi.foyt.fni	itests	3.2.74	-	cf4a3830cd44e0a70cbfbb9889bc40be9f35cd6f
fi.foyt.fni	itests	3.2.75	-	6058514f89ccad05042e1dc691d813b86e385b72
fi.foyt.fni	itests	3.2.76	-	306b65380062d26ac979c8093d21fb1edcf328b2
fi.foyt.fni	itests	3.2.77	-	2b13051ebd6dc4b9fb10107cdc43aa1fb499005d
fi.foyt.fni	itests	3.2.78	-	053af12bcf175a61f9ddaae97e9b09f1664b4d3d
fi.foyt.fni	itests	3.2.79	-	27cbfd268e104c6fdb68697214998b35a9fb8da4
fi.foyt.fni	itests	3.2.80	-	c7f1d526b0880b5a5ea94215241258e552312f9e
fi.foyt.fni	itests	3.2.81	-	3e16d8d94e46c5d20725ead2fbcc47d52de06a97
fi.foyt.fni	itests	3.2.82	-	5133533ce00d35710947724b6b14f2466ed713fc
fi.foyt.fni	itests	3.2.83	-	b43449098f69df89964c1c9de475b07435f596f5
fi.foyt.fni	itests	3.2.84	-	d839c46f087f0bca6c88c57cf24da45428808a43
fi.foyt.fni	itests	3.2.85	-	c3e4636c83d5ba85b3d9903eacaf3108a020d369
fi.foyt.fni	itests	3.2.86	-	0fcce95fb0336b0e8cff98720a0c8714576a9f31
fi.foyt.fni	itests	3.2.87	-	47d3b20677a9345ab623a47910c2c7f52757711e
fi.foyt.fni	itests	3.2.88	-	9198db1b947b8495c4702a7e4d415a89503dc0b4
fi.foyt.fni	itests	3.2.89	-	4f4e8a41aa28370a3b3b98500833acdf6028a7ea
fi.foyt.fni	itests	3.2.90	-	117e9420b997abc6a8772d14577849d6c5d36702
fi.foyt.fni	itests	3.2.91	-	22d25fa06b404a33a58093a9d7c23ea465241c54
fi.foyt.fni	itests	3.2.92	-	b1bf115b7b27b54a0c084c03b6e6b41e3d008514
fi.foyt.fni	itests	3.2.93	-	680116c3209a5830582e19ca4c25d59d7dded951
fi.foyt.fni	itests	3.2.94	-	63e323e2bd23eb0236b6cf42e9b0f137b5b55e9d
fi.foyt.fni	itests	3.2.95	-	dc175b983202b1543d2fa2adb3e4b98a292f6c2c
fi.foyt.fni	itests	3.2.96	-	ba1b41d0f77536085ebb9445a68a068910de7c9f
fi.foyt.fni	itests	3.2.97	-	f8567d28debfc001e6493f603366cff8e6f73d99
fi.foyt.fni	itests	3.2.98	-	43731c8aa3da986f58a30fd6b30091a2253b6b6b
fi.foyt.fni	itests	3.2.99	-	fd2b87a805772625f71bfeda704472b3d966f4fb
fi.foyt.fni	itests	3.3.0	-	782afc2ce6c9f48f16a651a4a70f2e33e3a7df85
fi.foyt.fni	itests	3.3.1	-	be5cb1162089a9e08eb7038b42938c066ef40029
fi.foyt.fni	itests	3.3.2	-	5eb6147a7bbd664d473ab67544a295eaa5d79e25
fi.foyt.fni	itests	3.3.3	-	16cd8a5198b63b3cba7ff7f459347f4b2783a163
fi.foyt.fni	itests	3.3.4	-	0caaef06c340f373bf0b980a08cb46fef793b172
fi.foyt.fni	itests	3.3.5	-	16d41d1f70c01e1270aa83e172558171efe8317e
fr.dudie	nominatim-api	1.0	-	83b41a4637293f88fa341682c133c1c446d5ffcc
fr.dudie	nominatim-api	1.0.1	-	fb6787a5db899c85605ca13700f0f7f85d0bd9ce
fr.dudie	nominatim-api	2.0	-	b5c95d36234c74a6aaac9039d4a035cbc3e57b2e
fr.dudie	nominatim-api	2.0.1	-	ef8ce3270b5b6862d5a949c6c7a62d30ab43fa46
fr.dudie	nominatim-api	2.0.2	-	a409894c164f16727eab5dae4ba944f71675fe7e
fr.dudie	nominatim-api	3.0	-	df82cad40ba4d33e7a8a65349f47620e90a6490d
fr.dudie	nominatim-api	3.0.1	-	544ad33d3bdcce5396047af0637a914eec3d2422
fr.dudie	nominatim-api	3.1	-	1ba00e0d577ef5648a204af92c1c8137d2313d39
fr.dudie	nominatim-api	3.2	-	fc6b24f02ddca40b952b1fccebd5ff40e01f25a2
fr.dudie	nominatim-api	3.3	-	9f2a8fa5de32d868fb9089c2a48a6b6c509379c2
fr.dudie	nominatim-api	3.3.1	-	a323797f9ed1479c913da883adf71b358309adbf
fr.dudie	nominatim-api	3.4	-	e5477644a4288e98c5f0e265b907e5e16d3225ba
fr.hmil	scala-http-client_2.11	0.1.0	-	11975ed715afc783197a0d0dcc979f1a5642ea48
fr.hmil	scala-http-client_2.11	0.2.0	-	9af843fac497970948767801f22733af8771762e
fr.hmil	scala-http-client_2.11	0.3.0	-	423e88cece94ca78692d12df458033212b10c11d
fr.iscpif	scalabc_2.11	0.4	-	63021bc5c09ae3fa601fc8576abb907f130aefbf
fr.norad.visuwall	visuwall-core	0.3.4	-	e1a6871079a1ddd0e92cf7bbc134e457b854742b
fr.norad.visuwall	visuwall-core	0.3.5	-	3f630815967dd372baaf33e4d1a0892ae5ad2b20
icu.wuhufly.flink	HudiWriteImpl	1.0	-	2b6feaa05ffdc96a5355ae389a2e27b7af54f9a6
icu.wuhufly.flink	HudiWriteImpl	1.1	-	73953656a445eea6319b959f6ae34edbafc117ff
icu.wuhufly.flink	HudiWriteImpl	1.2	-	e2a9a32cc5627ae635e39abc66f31963e954c532
io.bluecabin.common	common-macros_2.11	1.0.1	-	c2f733e42dc10762473e1577188203c93b30d49a
io.burkard	aws-cdk-scala-glue_2.12	0.1.2	-	70d2df9ca607ec46136bf9abff35bd0f2e91e113
io.burkard	aws-cdk-scala-glue_2.12	0.1.3	-	ab8bb22cffbc7864a2dd0f006ec91d5a93fc3d0c
io.burkard	aws-cdk-scala-glue_2.12	0.1.4	-	a3fcd90d3a305c9210c4e021bceec0157927b526
io.burkard	aws-cdk-scala-glue_2.12	0.1.5	-	c6cea8e7669094e6da79f35c410040e2b98912d5
io.burkard	aws-cdk-scala-glue_2.12	0.1.6	-	076b0ce47453d45395b017b0dac3413940c6483c
io.burkard	aws-cdk-scala-glue_2.12	0.1.7	-	cbffcd9bcb26d6c24c8013c3582ec1b7bc0c8699
io.burkard	aws-cdk-scala-glue_2.12	0.2.0	-	5efbe18cacd4467d3fd15daec81095a1cab19503
io.burkard	aws-cdk-scala-glue_2.12	0.3.0	-	5ee0e8ce906202c3752df49731b27656461a8092
io.burkard	aws-cdk-scala-glue_2.12	0.4.0	-	6c7941b881dc69ca2d0680f6c86a1618562e1c4b
io.burkard	aws-cdk-scala-glue_2.12	0.4.1	-	00ac71f596c38b9d77033ab2a8409bc922e53ddc
io.burkard	aws-cdk-scala-glue_2.12	0.5.0	-	334378487c32c0c15857b7fff08c09315c9df953
io.burkard	aws-cdk-scala-inspector_2.12	0.1.2	-	4610c082f0836ead62b5769a860e9b380f9f5c5a
io.burkard	aws-cdk-scala-inspector_2.12	0.1.3	-	accac017af90abbcfeea27e18c2c51c4eff0888c
io.burkard	aws-cdk-scala-inspector_2.12	0.1.4	-	58c5534a4d13db2d8ad9e811695da45d8a43de0a
io.burkard	aws-cdk-scala-inspector_2.12	0.1.5	-	6ab025174749789aff71e598106a343c295a30db
io.burkard	aws-cdk-scala-inspector_2.12	0.1.6	-	a195c04d3a96e0bd5a66c34535f929f42d71718f
io.burkard	aws-cdk-scala-inspector_2.12	0.1.7	-	eb0959f30e055c6ed3a1a5fa9d7c6ac66c8e45b2
io.burkard	aws-cdk-scala-inspector_2.12	0.2.0	-	454aebe3874b5c303572a4ff461097031785bc79
io.burkard	aws-cdk-scala-inspector_2.12	0.3.0	-	8caf979da604add2af269b465759fcd30f0290e1
io.burkard	aws-cdk-scala-inspector_2.12	0.4.0	-	356fbf1c25e304e5c52ad99f86ae90a3ce57822a
io.burkard	aws-cdk-scala-inspector_2.12	0.4.1	-	9c890e9dde217f350e9abad807e5e2771404e339
io.burkard	aws-cdk-scala-inspector_2.12	0.5.0	-	5031183c66ff84f2ea1c3fe2fee4c6514f7327ca
io.camunda.connector	connector-slack	0.14.0	-	8992ff44ed7a2ed5e117b23457e8f0af756765a5
io.camunda.connector	connector-slack	0.14.0	0.14.0-with-dependencies	47df6b9b732fa42b6727da6efff28011e4528d7a
io.camunda.connector	connector-slack	0.14.1	-	076276e6aee5b3d52969f3c4eba7f79eaed90eb9
io.camunda.connector	connector-slack	0.14.1	0.14.1-with-dependencies	d454c37670b1e78e50908427de7287471690c6a9
io.camunda.connector	connector-slack	0.14.2	-	92aea30f2eea4d1ff9518049a0480b05aa6edd46
io.camunda.connector	connector-slack	0.14.2	0.14.2-with-dependencies	80353966604a2600f8b0729a4c07c2922ae79a52
io.camunda.connector	connector-slack	0.15.0	-	d955200711e9eac4b15edd4690d5e9a9c0485d27
io.camunda.connector	connector-slack	0.15.0	0.15.0-with-dependencies	f73cc398ad35d3ebd117b0040c711748776b362d
io.camunda.connector	connector-slack	0.16.0	-	66ca0434763da89e6d921f02682a3f04824a4c4d
io.camunda.connector	connector-slack	0.16.0	0.16.0-with-dependencies	21ea9524938d584bd49be08ff322cf5f96fc27a8
io.camunda.connector	connector-slack	0.16.1	-	3b96822c8da35d49aa87f5d3e291ad64e48f8637
io.camunda.connector	connector-slack	0.16.1	0.16.1-with-dependencies	ac52842dc0ef6fe8d87bdd69394f3f128d3f1d3c
io.camunda.connector	connector-slack	0.17.0	-	269e491806f721f0b69bbe308312f19778438252
io.camunda.connector	connector-slack	0.17.0	0.17.0-with-dependencies	796c22379dbc079ccaa8bcfda79c7bdf49a8a885
io.camunda.connector	connector-slack	0.17.0-alpha6	-	c30870b5a99f7ac862e599b8200ebe0868956cc7
io.camunda.connector	connector-slack	0.17.0-alpha6	0.17.0-alpha6-with-dependencies	bf2ab84b3ac15faaeb380baa464855f382e54e0a
io.camunda.connector	connector-slack	0.17.1	-	7956f723065eb9f5452a87a9768a8de4a3e8db00
io.camunda.connector	connector-slack	0.17.1	0.17.1-with-dependencies	8de30a042cbbac4c4f7e7ab25e6720eb7443926b
io.camunda.connector	connector-slack	0.18.0	-	d964891632a362312ca097751c73f4bdf7d6e486
io.camunda.connector	connector-slack	0.18.0	0.18.0-with-dependencies	455bd3998f4e0638a457b06029a64ec9829a6d52
io.camunda.connector	connector-slack	0.18.0-alpha1	-	975fbf596d1e966db057041dcc9d50437982d1d6
io.camunda.connector	connector-slack	0.18.0-alpha1	0.18.0-alpha1-with-dependencies	aaf68c46ca89d064da1eb076c5a7013d115f9082
io.camunda.connector	connector-slack	0.18.0-alpha2	-	8bc59dd066eceb3ad67454a7d4f576a41b70697a
io.camunda.connector	connector-slack	0.18.0-alpha2	0.18.0-alpha2-with-dependencies	561c43734cb8d976eea932696d02370c258cbbfc
io.camunda.connector	connector-slack	0.18.0-alpha3	-	8f6ddc716e1a6a287f0c30b162d5fadf753dd18a
io.camunda.connector	connector-slack	0.18.0-alpha3	0.18.0-alpha3-with-dependencies	516f59b1c5dd213ecb0fdced446cb4a115d43940
io.camunda.connector	connector-slack	0.18.0-alpha4	-	1a1c4d3c8d815d6711e4bf94bf3e1ea943b00785
io.camunda.connector	connector-slack	0.18.0-alpha4	0.18.0-alpha4-with-dependencies	d244e0a3579acb6ecad7014c4e589a21ee293d5c
io.camunda.connector	connector-slack	0.18.0-alpha5	-	0c5346a2ba9489c205a9ee8c72bf32333653332a
io.camunda.connector	connector-slack	0.18.0-alpha5	0.18.0-alpha5-with-dependencies	4900ea2b9b8eb81cf240a276d3ff14aab8aff210
io.camunda.connector	connector-slack	0.18.1	-	417cd504b4ce31a07745645ac88a8a9c69c9bce3
io.camunda.connector	connector-slack	0.18.1	0.18.1-with-dependencies	fa48066b998f0381575bca6bb1338b3484821932
io.camunda.connector	connector-slack	0.18.1-rc1	-	cf5b5b6a3f0292ee8b34a9d065e82a304119188f
io.camunda.connector	connector-slack	0.18.1-rc1	0.18.1-rc1-with-dependencies	ff5cbd116ac615e8cf1f591c816e0a40afed0512
io.camunda.connector	connector-slack	0.18.2	-	606d261ac6c4e0799fdf4b9d3db877dc20c843eb
io.camunda.connector	connector-slack	0.18.2	0.18.2-with-dependencies	295d98115134975bdbf3fd0b766e0337a326fc81
io.camunda.connector	connector-slack	0.19.0	-	3d64568aa191527656f518f3a50938a348fd380d
io.camunda.connector	connector-slack	0.19.0	0.19.0-with-dependencies	ee80a2b55f64d9c982b45a852bbef6e7c0c8809d
io.camunda.connector	connector-slack	0.19.0-alpha1	-	1eaba79423911e3a778fae013b3e47e1062dbc21
io.camunda.connector	connector-slack	0.19.0-alpha1	0.19.0-alpha1-with-dependencies	1401dca0cd6ef7b165fc4148007d234ba01da970
io.camunda.connector	connector-slack	0.19.0-rc1	-	5de4b611ea8b289af2e8deb386fc84a8c8cdfe0c
io.camunda.connector	connector-slack	0.19.0-rc1	0.19.0-rc1-with-dependencies	ac2face370279929b41dcd3bd4f4f88a3ee6971d
io.camunda.connector	connector-slack	0.19.0-rc2	-	d39c8a3adfcbe79b38b96a4938d6885e7d7cf35f
io.camunda.connector	connector-slack	0.19.0-rc2	0.19.0-rc2-with-dependencies	721ed5f82e121cef67ce981905594e0e98e6eaaa
io.camunda.connector	connector-slack	0.19.0-rc3	-	245c6ad82d60811fb7cdf8c2046736ac4f7349cb
io.camunda.connector	connector-slack	0.19.0-rc3	0.19.0-rc3-with-dependencies	ba248b4ba29fc9df4e0d67bfbc3e3bc25eed1149
io.camunda.connector	connector-slack	0.19.0-rc4	-	487e1ae4e155cd70b8dcbe60e7a23d5a64b651ae
io.camunda.connector	connector-slack	0.19.0-rc4	0.19.0-rc4-with-dependencies	165b97f4ca8c58808d6a57c7b21788aa6854476d
io.camunda.connector	connector-slack	0.19.0-rc5	-	bfdd32176f6aff1cd7773e099f9002b97b6eceb9
io.camunda.connector	connector-slack	0.19.0-rc5	0.19.0-rc5-with-dependencies	22ae19bf828ea91de53c77658b7cbe700a97abb6
io.camunda.connector	connector-slack	0.19.0-rc6	-	8c58f5c7ddd0021f10d186ac73d9674f8405de09
io.camunda.connector	connector-slack	0.19.0-rc6	0.19.0-rc6-with-dependencies	e25ce355af4bce5c219990b8b159e546a4cc3ca6
io.camunda.connector	connector-slack	0.19.0-rc7	-	761aaf826459fc160bbae71e7cf1922c3a76a09e
io.camunda.connector	connector-slack	0.19.0-rc7	0.19.0-rc7-with-dependencies	9a520d34f3766951f2662026becb520952c7e956
io.camunda.connector	connector-slack	0.19.1	-	a8483879553b72d5ada8d57aa4ec85e918e245db
io.camunda.connector	connector-slack	0.19.1	0.19.1-with-dependencies	edd3a8a31f493baacff0966f9401705c2d38c4e5
io.camunda.connector	connector-slack	0.19.2	-	70f579b2d8def3c9ad6b2c52351ce20e1578c213
io.camunda.connector	connector-slack	0.19.2	0.19.2-with-dependencies	0c31d47bdf2a9c9080639f13646d071186a97e2e
io.camunda.connector	connector-slack	0.20.0	-	e007a47e0e64495f0183de456c2842c1ac67d528
io.camunda.connector	connector-slack	0.20.0	0.20.0-with-dependencies	a956380966c5984aa47d43fd18853ee408f95b36
io.camunda.connector	connector-slack	0.20.0-alpha1	-	7f83215b669524ab1d1de077361050aa9e70ee03
io.camunda.connector	connector-slack	0.20.0-alpha1	0.20.0-alpha1-with-dependencies	cd19f982710c269ae1132df9cec3ae136e2f0d7e
io.camunda.connector	connector-slack	0.20.0-alpha2	-	1ca38d9fbb7c2add371a2bd0521ab417c2e10517
io.camunda.connector	connector-slack	0.20.0-alpha2	0.20.0-alpha2-with-dependencies	f10565eb6291be74563778bc0a2b07da2abe4cb6
io.camunda.connector	connector-slack	0.20.0-alpha3	-	0db3425fc5c20456766ecd926af6d095cc7d176d
io.camunda.connector	connector-slack	0.20.0-alpha3	0.20.0-alpha3-with-dependencies	527bd11dedaa0c47b5d042c6b077dcbeeb2d7ae7
io.camunda.connector	connector-slack	0.20.2	-	978f6ba2b1234d6f7ed9303a1bc762bbffb30ee7
io.camunda.connector	connector-slack	0.20.2	0.20.2-with-dependencies	e32735c6dc10175fc5be7f16db8ca2e339be7799
io.camunda.connector	connector-slack	0.20.3	-	4fefe51e9cc65d2d212159823ca3266a7af99247
io.camunda.connector	connector-slack	0.20.3	0.20.3-with-dependencies	27f22d569c7267dbc203108ef6b3e70cd8608297
io.camunda.connector	connector-slack	0.21.0	-	1a3a443284b0606f97077a151c3b36cda408137e
io.camunda.connector	connector-slack	0.21.0	0.21.0-with-dependencies	79eb47f60575f016d69da663da93b82589c10b6b
io.camunda.connector	connector-slack	0.21.1	-	9c861c0aff56602354f9d8e8057513c66d204389
io.camunda.connector	connector-slack	0.21.1	0.21.1-with-dependencies	74301a48700cc258a6a7ca226ff5487395deb5fd
io.camunda.connector	connector-slack	0.21.2	-	7aa0a04a7203e971d4f79ca8b526b03c956fafc9
io.camunda.connector	connector-slack	0.21.2	0.21.2-with-dependencies	b76c75b0c488b3af03c6778cd8bdc2e2e6b2ea66
io.camunda.connector	connector-slack	0.21.3	-	2b6f650741b6aed86d1efaabf87f2cc5c0e03ef2
io.camunda.connector	connector-slack	0.21.3	0.21.3-with-dependencies	c1c6298b8f09645edaf32262854a8f98fdd77f97
io.camunda.connector	connector-slack	0.21.4	-	81bd41d27f036a759b56864ca5f7faa1d1cf129a
io.camunda.connector	connector-slack	0.21.4	0.21.4-with-dependencies	ebc515554443b8f77a749543ba04b6f4fdb24b12
io.camunda.connector	connector-slack	0.22.0	-	4525f11533bf24c8f15f8d531b97feee3d1022dd
io.camunda.connector	connector-slack	0.22.0	0.22.0-with-dependencies	34631d77a84fa0559409dee9428ff08e9b99c5d8
io.camunda.connector	connector-slack	0.22.0-alpha2	-	a3797445c02984cbc2a703f6814002510c16c8ca
io.camunda.connector	connector-slack	0.22.0-alpha2	0.22.0-alpha2-with-dependencies	6009ac8fec4f384752753bf7a4af7e7cb0ebd66e
io.camunda.connector	connector-slack	0.22.1	-	a3bf84e32a09a167d75c80c28e3a3b2bb85b36f4
io.camunda.connector	connector-slack	0.22.1	0.22.1-with-dependencies	393aa76e6d565c7f323652b41d6a6d6ff6ec2d7d
io.camunda.connector	connector-slack	0.23.0	-	6f5300d012524fa1528eb92b5d2f88ef5c700e21
io.camunda.connector	connector-slack	0.23.0	0.23.0-with-dependencies	3e05f353a31091eb813d2d42ff91edcf4aa08e6c
io.camunda.connector	connector-slack	0.23.0-alpha1-avro	-	559c8e0450ac69bdc56d66ee74448d89f242cb2d
io.camunda.connector	connector-slack	0.23.0-alpha1-avro	0.23.0-alpha1-avro-with-dependencies	29965c635542d841c56b1da350d19387d542230e
io.camunda.connector	connector-slack	0.4.0	-	8a7dd13bad72d254c49610cfba0b7371303a63ac
io.camunda.connector	connector-slack	0.4.0	0.4.0-with-dependencies	2eb04130e8646a8858d93d802173c8cd90c99422
io.camunda.connector	connector-slack	0.5.0	-	a119927f27b64f70fb9000d9cefa1d35f04c74bb
io.camunda.connector	connector-slack	0.5.0	0.5.0-with-dependencies	cbff1d119945c23ddc05fdddc01898eaa2d46b02
io.camunda.connector	connector-slack	0.6.0	-	b2e35b171514b014912771ca66cc517d11f75db8
io.camunda.connector	connector-slack	0.6.0	0.6.0-with-dependencies	1c5a77baf639e9577eadc58fb62212d26fd1122f
io.camunda.connector	connector-slack	8.3.0	-	66b00550d1287cbe66364cad6f2bf38d02669512
io.camunda.connector	connector-slack	8.3.0	8.3.0-with-dependencies	09ca450de9a202a2b6388b483e2bcd811a38e14e
io.camunda.connector	connector-slack	8.3.1	-	29843c75094f7361b6482090c41078ae583f8e10
io.camunda.connector	connector-slack	8.3.1	8.3.1-with-dependencies	ccd81d48828dd0fb49ed9a38d4b61e2d20855a19
io.camunda.connector	connector-slack	8.3.10	-	c5ef5e5735159c87af3c43feebcffb17b33536e4
io.camunda.connector	connector-slack	8.3.10	8.3.10-with-dependencies	5b5bef60a174308016aa401f18e69de9ca234864
io.camunda.connector	connector-slack	8.3.11	-	19b1d06c2b0ebf3edea791a84bc33f496e6bdbd0
