cloud.mburger.mb_android_kt	mb_android_kt	0.8.0		N/A
io.burkard	aws-cdk-scala-xray_2.12	0.1.2		0780c4c710332bdd0b393a42f07c708ccdcbd970
io.burkard	aws-cdk-scala-xray_2.12	0.1.3		4ef306663384e24fd0a29ccef5588f9adade4e9b
io.burkard	aws-cdk-scala-xray_2.12	0.1.4		bec7272ed7c1e0ebc23eb0063504d35cafb83f75
io.burkard	aws-cdk-scala-xray_2.12	0.1.5		e8aa6055297123c8321ac2f99cf46cc988de28d7
io.burkard	aws-cdk-scala-xray_2.12	0.1.6		a80e01879baee9bf609ef8e392170f5c1b98287c
io.burkard	aws-cdk-scala-xray_2.12	0.1.7		876f27797c1a07c00664c88dad660147c36a5df5
io.burkard	aws-cdk-scala-xray_2.12	0.2.0		aca958aa8064e7bdb9afc8d72026c20526b53667
io.burkard	aws-cdk-scala-xray_2.12	0.3.0		ac123def81f55dab7bc643792d1f8a037f7b3a19
io.burkard	aws-cdk-scala-xray_2.12	0.4.0		fd071b76797e96ba804dfeebf3f0891710555cac
io.burkard	aws-cdk-scala-xray_2.12	0.4.1		706d579fe108bcc0b62d2164d68335762bcb7875
io.burkard	aws-cdk-scala-xray_2.12	0.5.0		84d2c9fd83b0e81b3bb2ec84667d4f3a7e2c5542
io.gitee.h8778	accurate-bridge-compress	1.5.7		0245dfb2fbc87cec616f84a58108634aa3e2a160
io.gitee.h8778	accurate-bridge-compress	1.5.8		bc309e2fd729e8c81674be04d53f29bc9093e8c1
io.gitee.h8778	accurate-bridge-compress	1.6.3		b16d018a65a8c711865db239437fc8615d79b54a
io.gitee.h8778	accurate-bridge-compress	1.6.4		70989606f67e3f905d11c08b7ab10acc086bf315
io.gitee.h8778	accurate-bridge-compress	1.6.5		08580e7b620df4163c223c7ab2463237b8fab7bd
io.gitee.h8778	accurate-bridge-compress	1.6.5.1		90fa103b8ca5ac1434ec46429be2cbea7f7eeb47
io.github.http-builder-ng	http-builder-ng-core	0.13.3		9c6dbe0d7c9420ff68ad015481870c1398324328
io.github.http-builder-ng	http-builder-ng-core	0.14.1		5a48c0d53275a3d2da1ad6dea68ded30268f9f73
io.github.http-builder-ng	http-builder-ng-core	0.15.0		656b760dee335fdf8284beef819b93746017db79
io.github.http-builder-ng	http-builder-ng-core	0.16.0		f811bbaff491945f86e603dd8ca68f2d6ea3aa75
io.github.http-builder-ng	http-builder-ng-core	0.16.1		628943116266aca14966fc4ef5cd1f474cf7ab43
io.github.http-builder-ng	http-builder-ng-core	0.17.0		b2322bff1f06f58699b6221fbf683bdec382cb74
io.github.http-builder-ng	http-builder-ng-core	0.18.0		b16084f083d4558ca486f8f9ff8bfd89dbe7c4fc
io.github.http-builder-ng	http-builder-ng-core	1.0.0		a74587bfd7f0671c1bbe734d097581078e5d044e
io.github.http-builder-ng	http-builder-ng-core	1.0.0	safe	07672ae1d35b2163e02930cb43774b256039d4a2
io.github.http-builder-ng	http-builder-ng-core	1.0.1		3d4a37dbdbda239688467602b503a6f7a6c70e7c
io.github.http-builder-ng	http-builder-ng-core	1.0.1	safe	4fb315953e128b6f9cdc4fca3a0ccb4357ea9165
io.github.http-builder-ng	http-builder-ng-core	1.0.2		659c1f0ba2b475ae5536b40cb9bcd9cb3cbed4fa
io.github.http-builder-ng	http-builder-ng-core	1.0.2	safe	7910d8a93abceabaad7f233fb0088e0df2a4384e
io.github.http-builder-ng	http-builder-ng-core	1.0.3		ad2b181931a4c451f8f456c7b5eaffc9fda8fee6
io.github.http-builder-ng	http-builder-ng-core	1.0.3	safe	95f43b4cb8f4e9691fb721966080d0750d1936c7
io.github.http-builder-ng	http-builder-ng-core	1.0.4		35557b1ae660257e807f401eb7215aaef34a1fe9
io.github.http-builder-ng	http-builder-ng-core	1.0.4	safe	341a2c30f5738bc56d8812f235cea38adc28ccaa
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.0		N/A
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.0	metadata	c50aab8ccad608a65809423bf731c4862384383e
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.1		N/A
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.1	metadata	3b1f012a1f3cf4d594d212c2f2e40e08b6fb34d1
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.2		N/A
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.2	metadata	1635d331148cd2ee592d5aea8b19dc318370072b
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.3		N/A
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.3	metadata	39f00824558c6103acd88d5f8cfbaa03419f989e
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.4		N/A
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.4	metadata	dcaa9862d19b0afd600fc45428c9c1e507f22d5f
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.5		N/A
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.5	metadata	a791585949ba644218d55119db2fe154d65de9d8
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.6		N/A
io.github.kalinjul.easyqrscan	scanner-iosx64	0.1.6	metadata	98db4e66dcb8520d6d124c23a64ae62c5872cb97
io.github.kalinjul.easyqrscan	scanner-iosx64	0.2.0		N/A
io.github.kalinjul.easyqrscan	scanner-iosx64	0.2.0	metadata	c389a8045df53e0a651b920788e2f1b6ce51d720
io.github.kalinjul.easyqrscan	scanner-iosx64	0.3.0		N/A
io.github.kalinjul.easyqrscan	scanner-iosx64	0.3.0	metadata	2407e436f4c3729261490935c3b5a286e063caa4
io.github.kalinjul.easyqrscan	scanner-iosx64	0.4.0	metadata	ea23d307524fb7d81eedfd6e92d19bb31cf5944f
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	0.13.14		N/A
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	0.13.14	metadata	80d7ae43a3bf3e25e29461544f0104c3e317fb17
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	0.14.0		N/A
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	0.14.0	metadata	151065606032d2a05f189ba59321a98f4617800f
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	0.14.1		N/A
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	0.14.1	metadata	72b7d3b741a19e8b6d1d9471f0a659b7d6405006
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	0.15.0		N/A
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	0.15.0	metadata	4fb66d392f1ab1d47f1471e521811e78f86f1e80
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	1.0.0		N/A
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	1.0.0	metadata	f66da66e5fe532bf5b863ad0190ee1a92bdc47bf
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	1.1.1		N/A
io.github.murzagalin	multiplatform-expressions-evaluator-watchosarm64	1.1.1	metadata	326760115ccfddcf7670bcfc1de383bfb3451b84
io.github.rhdunn	xqt-platform-xml-iosarm64	0.2.0		N/A
io.github.rhdunn	xqt-platform-xml-iosarm64	0.2.0	metadata	af436fae7b009013fe76d41232be24a1644a527a
io.github.roshkamobile	chimi-android	1.6.4		N/A
io.github.roshkamobile	chimi-android	1.6.5		N/A
io.github.siom79.jopenapicmp	jopenapicmp-maven-plugin	0.0.4		b9f46a6e727894e0bf2531d4ef4a4eb4af029248
io.github.tf2jaguar.micro	micro-distribute	1.0.0.RELEASE		735af586f2f444147879f32ea4a421773bd81daa
io.github.tf2jaguar.micro	micro-distribute	1.0.1.RELEASE		4cfdfdbd4ba24edd68cd3aecf13ad72cc990d732
io.github.tf2jaguar.micro	micro-distribute	1.1.0.RELEASE		d91820630c78a0032e305e23c4ab4cde2e1a95b5
io.github.tf2jaguar.micro	micro-distribute	1.1.1.RELEASE		3a62502c1d89cea2842019bc1babc9cc6e2ee61e
io.github.tf2jaguar.micro	micro-distribute	1.1.2.RELEASE		2de826f8bc1af99ed9a7da493307dd31c1985582
io.github.tf2jaguar.micro	micro-distribute	1.1.3.RELEASE		7f34f06f83f49ae192b78f1a0e5a42743072e43e
io.github.tri-omega	typescript-service-generator	0.1		50e3b4ff6aa1c8d595432e2dced7938c93eba8c1
io.github.tri-omega	typescript-service-generator	0.1.2		84bedf51e5677f6ed2e82027e7cbff91835e3962
io.github.tri-omega	typescript-service-generator	0.1.3		b8050449962888e6074530edafac6de17f7b8149
io.github.tri-omega	typescript-service-generator	0.1.4		bc6589286328a6fd330731b41b49c267ba4c8f85
io.github.tri-omega	typescript-service-generator	0.1.5		95cfd52fe855f66e0a5d9ac299f1ff55b4475b58
io.github.tri-omega	typescript-service-generator	0.1.6		40c4bf18031d61ec64286401454265cb18cec096
io.github.tri-omega	typescript-service-generator	0.2		0b3dd699fe163a9cc1078e1f07e03d93d4dc69f2
io.github.tri-omega	typescript-service-generator	0.2.1		181a9c3bded46e87712573342e491e1166de83fb
io.github.tri-omega	typescript-service-generator	0.2.2		2de387dcbb7d2762ec850832dd51e7178dc11302
io.github.tri-omega	typescript-service-generator	0.2.3		715881b80b24ea90498f0e2325bca84d3c3c6ded
io.github.tri-omega	typescript-service-generator	0.2.4		d8f705e8d9d91504b70f5ca4d2d884004d3c83fe
io.github.yogonza524	emoji	0.0.1		7ecfd0835b5c7fa5f15eb8a954cac606a1a56b92
io.github.yogonza524	emoji	0.0.2		aecb41bf7e3478f1b60d1b327279ab8bcd99f057
io.jstuff	log-front-api	2.0		1daff4839d98c7e678f902120453dceba5f8b53a
io.jstuff	log-front-api	2.1		7c7204a249969f99abed070f421619656d775a7e
io.kotlintest	kotlintest-extensions-system	3.1.0		d7e479011f0254ffaaeac65117ec498bac70ab61
io.kotlintest	kotlintest-extensions-system	3.1.0-RC1		a16c2fab502be3bd3149a320f1991e381fcf4677
io.kotlintest	kotlintest-extensions-system	3.1.0-RC2		a43e19f11e50f80418029a2f50ecc69dd885e2ec
io.kotlintest	kotlintest-extensions-system	3.1.0-RC3		124df3df3cfacf08f6fb665477d48ce06c48ae65
io.kotlintest	kotlintest-extensions-system	3.1.0-RC4		f87c1ef5cc5eb433a883d6076696cf71123fa9ec
io.kotlintest	kotlintest-extensions-system	3.1.0-RC5		44fe3f2ff81e6eadb13c87745fe80bbbd825cb1d
io.kotlintest	kotlintest-extensions-system	3.1.0-RC6		e466d06522db8a48f90f3fa22b5d66ea8e7ef285
io.kotlintest	kotlintest-extensions-system	3.1.1		83b17eab2e2933b5967db3c270ce30c0617233fa
io.kotlintest	kotlintest-extensions-system	3.1.10		bbc7858a3b066e5a8e8f1e6def8342d9651d1053
io.kotlintest	kotlintest-extensions-system	3.1.11		f6743c95157c8ef1f74e383a459a4aaef54a2334
io.kotlintest	kotlintest-extensions-system	3.1.2		1f147d76bb9bcbde8f729726d97b08eb36788d0a
io.kotlintest	kotlintest-extensions-system	3.1.3		dfdf82a1ca7c9d185dee2e4cf4f78aa5d4d4816d
io.kotlintest	kotlintest-extensions-system	3.1.4		29734b35094b3f10d6162508f7d0b9a092ed504b
io.kotlintest	kotlintest-extensions-system	3.1.5		ff9241e4a0a92b5b2dcd2f44fe71eee637d5b7c2
io.kotlintest	kotlintest-extensions-system	3.1.6		ec23c98897df1e0c24b6b9c4323276f0bac24af4
io.kotlintest	kotlintest-extensions-system	3.1.7		962d1443dd7c91c65ea7f9ee56588cf89de556ce
io.kotlintest	kotlintest-extensions-system	3.1.8		f3432d327018d4aba398ed64dd35cfd4f9e70a1b
io.kotlintest	kotlintest-extensions-system	3.1.9		9ef8f0b12dcd9c617bcd85a60bc543f7a9b3d3ba
io.kotlintest	kotlintest-extensions-system	3.2.0		ea45ca65daac2719435726fc37dc3de8b45c5053
io.kotlintest	kotlintest-extensions-system	3.2.0-RC1		5c96c9ba1c83ee853e7ac40b2e9a94fb7ae4e87f
io.kotlintest	kotlintest-extensions-system	3.2.0-RC2		a8f41ceff155f064fdfb4b7bde57321e0882fa7b
io.kotlintest	kotlintest-extensions-system	3.2.1		94353ea69f89c0dd0a2b1647d415f5f57348fa7f
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.0.2		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.0.2	metadata	fe1428e07d8c5f6f070944969501e6c600079ed4
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.0.3		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.0.3	metadata	5a8859d5dc6bdd3bc1a1dc7b9c540d180c8165df
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.0.4		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.0.4	metadata	0bc9b52b9f9ed3f01123bc83c97c03227e3d106b
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.1.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.1.0	metadata	3c2756c1c0e54dae330934c77cfdff39ff6b1f30
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.1.1		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.1.1	metadata	6d6c8d3dc515b33fef123903b02e2699a87f7427
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.2.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.2.0	metadata	a4a9c25d8657ea8ace347e794832b88430e0edea
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.3.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.3.0	metadata	bf2ae82129aaefc5ccbd5928d33e0428e48d61c9
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.4.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.4.0	metadata	cb6fe74b9a9386ea146e6a44f452fc4505c110c5
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.5.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.5.0	metadata	9ca750c0134c0b74d1cf205a22197028ce90e641
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.6.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.6.0	metadata	f1ee4750428c7dc89486e631e8ba944e3b79e38f
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.7.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.7.0	metadata	a512016c4c2c4dc0f8659db78353c9640e055eee
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.8.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.8.0	metadata	936fe9ebf772b8fee543192431c62fb1d0861677
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.9.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.9.0	metadata	7899a6069c100df3d6f757087587932e75823f56
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.9.1		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	0.9.1	metadata	b609e357809c8621642cf6591f93fe95e2f524a9
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.0.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.0.0	metadata	5d602aa625f2241f3385d23bdb44ed7794f840a0
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.0.0-RC		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.0.0-RC	metadata	ccf2ab8b5f81643e1bb124e3c0310ad10df8aef6
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.0.1		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.0.1	metadata	376a35ec007796f90bd6953e28895bc76a313905
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.1.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.1.0	metadata	2215987e152ead491d31ed85d0014180e8f83eee
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.2.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.2.0	metadata	d9ba20a6ad069dd4a5851a79c08cb42db5fbbc46
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.3.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.3.0	metadata	24130fd95708a5f2e23a40add50c6c16adb729a1
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.0	metadata	e8c9eaf501a8e1839fe38671dded341540c6139b
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.1		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.1	metadata	934b7deae7dc17606f073d2d1b7fa7fea66637eb
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.2		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.2	metadata	f2212b5a085dfe99b08390b6f5dc4133723353a8
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.3		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.3	metadata	97a1277cd91a5bb344c9cd1a3df293e2ca48d83e
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.4		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.4	metadata	726e9fe3a4669a1492775533f5deccd8280e0178
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.5		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.4.5	metadata	a5fdee10deb18a4f371d3886c2b3de49934d63fe
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.5.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.5.0	metadata	1d19a11c901a25431b5182b27d25aeb3cf7ab13c
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.6.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.6.0	metadata	a0e5997a81f439b355d0f5144a9c13750a68d5fa
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.6.1		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.6.1	metadata	447d235a0fb8183cf7d2e552645ed11e0a9a2b8f
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.7.0		N/A
love.forte.simbot.component	simbot-component-onebot-common-macosarm64	1.7.0	metadata	4cf17404e8cfd992b68a5b8ccbf693dd93f95ea0
net.liftweb	lift-mongodb_2.8.2	2.4		38ba337af8001d244532caab9a7239065a672f12
net.liftweb	lift-mongodb_2.8.2	2.4-RC1		534bd8b6f1365a620e4a3ee1f09711e2afe1d9f6
net.savantly.mesh	mesh-seeding-plugin	0.0.1		ad281fbf6be25a909f20a49bfccfc126018f3612
net.servicegrid	jp.go.nict.langrid.wrapper.common	1.0.6		d3ebc277d8c5a6dfa72ed65d84d4b062884c4955
net.servicegrid	jp.go.nict.langrid.wrapper.common	1.0.7		4521a0d7b027143d7d92ce4d3f99134ab8656cdf
nl.mirila.files	mirila-files	1.1.2		N/A
nl.mirila.files	mirila-files	1.1.3		N/A
nl.mirila.files	mirila-files	1.4.0		N/A
nl.mirila.files	mirila-files	1.4.1		N/A
nl.mirila.files	mirila-files	2.0.0		N/A
nl.mirila.files	mirila-files	2.1.0		N/A
nl.mirila.files	mirila-files	2.3.0		N/A
nl.mirila.files	mirila-files	2.3.1		N/A
org.apache.flink	flink-hadoop-compatibility_2.10	1.0.0		425409ec48d40bb1f48b38f6896002babc22e1d4
org.apache.flink	flink-hadoop-compatibility_2.10	1.0.0-hadoop1		abc3c8a6ac24fae47a0f512ae95d794d7dcdd1f6
org.apache.flink	flink-hadoop-compatibility_2.10	1.0.1		a6df6cff02407cbb351f9d0d2088da3b3ef80328
org.apache.flink	flink-hadoop-compatibility_2.10	1.0.1-hadoop1		b5f56d2780c91f44ba12fda7bfb9f40683a6c523
org.apache.flink	flink-hadoop-compatibility_2.10	1.0.2		b42c80a0d618b367145e39f1773de30515b8bdbc
org.apache.flink	flink-hadoop-compatibility_2.10	1.0.2-hadoop1		a8afeda82b405d098115823c2f7ba85139967acb
org.apache.flink	flink-hadoop-compatibility_2.10	1.0.3		1630941a389ad7bf22d4fd5d8d3ea2a75b904f33
org.apache.flink	flink-hadoop-compatibility_2.10	1.0.3-hadoop1		d2dd46b10aace276cec9aa0d4db5ab9817ea21bf
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.0		76166dfcc49b2bdd0de71535edfc7f109a9cb5e1
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.1		ce1890472e4700aea206df64438021826f71c7ca
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.1-hadoop1		d42349c65025d3f7ed5a1d14884ab2bd4b7a823a
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.2		72afed2ab44c67c6265ac62e3918ff0cadf70f9f
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.2-hadoop1		c230bbaf05276a7b53b73770f8cc052cab282607
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.3		6da9c33ccc4a351cd9de0561eb241f21fefbc0eb
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.3-hadoop1		407288753ef0827e1c64fac30b542636613af914
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.4		deeea12dbcdd16344b1f2c20aeac0cef4361e170
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.4-hadoop1		a60a1a548fbfc29785d37217e69b03d01acca812
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.5		fb74deef535faca82e3ccbc91f192e4c4ff119bd
org.apache.flink	flink-hadoop-compatibility_2.10	1.1.5-hadoop1		c0845d18887e98bbd8f4be27883c5f57b9498e69
org.apache.flink	flink-hadoop-compatibility_2.10	1.2.0		a135904b2682dc056e2dbc3866f14df4f73bd145
org.apache.flink	flink-hadoop-compatibility_2.10	1.2.1		30e56efa42c9754dffe7c65120af21eebe075cbd
org.apache.flink	flink-hadoop-compatibility_2.10	1.3.0		aa06a3d744e8c2b0e079ce7209610cdedf7631dd
org.apache.flink	flink-hadoop-compatibility_2.10	1.3.1		899d62807d7ce924f27e7816541933cc9eaa4311
org.apache.flink	flink-hadoop-compatibility_2.10	1.3.2		6935f864f7691cdcf98de8bcdc7f68f1a1c71a73
org.apache.flink	flink-hadoop-compatibility_2.10	1.3.3		04062fa36d46b2d97b4981a10cdb3e2b34888a1f
org.apache.myfaces.extensions.scripting	extscript-examples	1.0		N/A
org.apache.myfaces.extensions.scripting	extscript-examples	1.0.1		N/A
org.apache.myfaces.extensions.scripting	extscript-examples	1.0.2		N/A
org.apache.myfaces.extensions.scripting	extscript-examples	1.0.3		N/A
org.apache.myfaces.extensions.scripting	extscript-examples	1.0.4		N/A
org.apache.myfaces.extensions.scripting	extscript-examples	1.0.5		N/A
org.apache.myfaces.extensions.scripting	extscript-examples	1.0.6		N/A
org.apache.pekko	pekko-persistence-testkit_3	1.0.0		b4c86e2cb485524e0098e0c327a52f3924138500
org.apache.pekko	pekko-persistence-testkit_3	1.0.1		139d27558862ff2c8a1a7357a901261eeaa7569d
org.apache.pekko	pekko-persistence-testkit_3	1.0.2		bc8fa964a6095dd59136b7d9d8c5986ca23ae0bc
org.apache.pekko	pekko-persistence-testkit_3	1.0.3		1cb26c78807b68e079de5300cc4fd5c86b9a581a
org.apache.pekko	pekko-persistence-testkit_3	1.0.3-M1		fdef94fc91c8e97778e2cfc6c787b69e14717df0
org.apache.pekko	pekko-persistence-testkit_3	1.1.0		bcfdd76148f0be2031e50c6aa08fd01eddb5a15d
org.apache.pekko	pekko-persistence-testkit_3	1.1.0-M1		fbbc4c54e4ef52664780d509dee5dfc31317cd8b
org.apache.pekko	pekko-persistence-testkit_3	1.1.1		ca94d9711eafc79cb12d6678ed7667468e9b0713
org.apache.pekko	pekko-persistence-testkit_3	1.1.2		3a0d474a28e977d25e7607958b4cf4a37676bc58
org.apache.pekko	pekko-persistence-testkit_3	1.1.3		a08e6446e22bc37cae6c4cd7858e86cd6ebf3e4a
org.apache.pekko	pekko-persistence-testkit_3	1.2.0-M1		02df93dce6e469c4f36b697035ac7a811e6f357f
org.apache.shardingsphere	shardingsphere-replica-query-spring-boot-starter	5.0.0-alpha		29482729e2ddee74b104e05c128c07c0bc3e845b
org.bitcoin-s	bitcoin-s-chain-test_2.12	0.6.0		1421e85295945c6d81311c250ac0ba98e960a612
org.bitcoin-s	bitcoin-s-chain-test_2.12	1.7.0		06bb26b4c768bf0eda5e22cef7ab670ffad2f140
org.bitcoin-s	bitcoin-s-chain-test_2.12	1.8.0		b6a6d962e0f5806c97d70036f0c5ae9dc8946e03
org.bitcoin-s	bitcoin-s-chain-test_2.12	1.9.0		4e9392a695e9a9e8252dee9f0a9f56697201b3c1
org.bitcoin-s	bitcoin-s-chain-test_2.12	1.9.1		abb3a96ed48d8ba834238bf545d88cf44417167b
org.bitcoin-s	bitcoin-s-chain-test_2.12	1.9.2		9844a7326130fa1888436d1aa392b49d08c53cfe
org.bitcoin-s	bitcoin-s-chain-test_2.12	1.9.3		a2636f7619a272c93a203adb6eca2084f7575415
org.codehaus.fabric3	fabric3-tx-loader	0.1		b5b55aedf08f6e13d391352cef6fbc04a7a64b26
org.deephacks.lmdbjni	lmdbjni-osx64	0.1.1		6053ea0ef146a6478f64b5639f308fbe324d0202
org.deephacks.lmdbjni	lmdbjni-osx64	0.1.2		a287910d525e7806c065b444ac9af75d4615d801
org.deephacks.lmdbjni	lmdbjni-osx64	0.2.0		f13e73c0a61098b9c40adb9ee74cd5e0a8762647
org.deephacks.lmdbjni	lmdbjni-osx64	0.2.3		18a6bcb5120b1ae4e8cd77a417a06fd88a1bc943
org.deephacks.lmdbjni	lmdbjni-osx64	0.2.6		b2eeaa7cda59524fc75f8e9575a97b1b06ffd1c5
org.deephacks.lmdbjni	lmdbjni-osx64	0.3.0		b9e0e67e5d3cd050b23536884a96d208e6763a4a
