be.cylab	snakeyaml	1.25.1		63d5ac1afd6618663d17bf7301a42bf748121d43
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.62		eefe6e5afba77f276fb7b1b91a9cbff413b87dcd
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.8.63		1340549dd759c2209467503ebd89c96fff009212
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	2.9.64		e089174f1809704f6dc0d695f35f77ae5869cce9
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	3.0.10		9d02fd0429b22e513283046f41da003bb63f1657
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	3.0.2		409ef9ad97145f1b8f46c5ee1096d12d299195fb
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	3.0.6		aa411f40cb9f6fbbc0442a858f669082ecea6c30
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	3.0.7		9c568963c3498e7ea762738d717862d202a624c9
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	3.0.8		1bd68bf7d0d0dbdec364b70acd97185ccddd051c
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	3.0.9		e0c594a1c864d9bf655fe180ad19872a4d89b4bf
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.0.11		1c0ac67547611b68ce16c18f70fcb6ae908793e0
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.0.13		707f41bdae17ba512ccbb603a948b41c456b87ca
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.1.14		4918ebc8a8bdaf0c6b837a963d5cdffa07a01ecf
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.1.15		90798125682f231ce41ab3684c97b85964e18238
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.1.16		02d3a7f4bc2732f8dadec915262958591623ae7d
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.1.18		f5a9f2d2126555df74043d366b9a9f7ee72ba4bb
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.1.21		b78038961d06a7b4f396335e93407678e13a59d7
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.1.22		5f1f53ca311cadb9a55116cf4c2606665cd2ca57
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.1.23		e56607474b066b9db3236f098298837b3e563d6a
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.1.24		67fb6d849c6a1b11ba678db87cad03c639e5e07a
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.1.25		b174784b4073ee8c5dcbe852255e1c81e62549e1
org.mobicents.resources	restcomm-slee-ra-diameter-cca-common-library	7.1.26		40722803fb9091d4967ffdb42a42e8dfb497a9d8
org.mvnpm	npm-pick-manifest	10.0.0		e6504f2541f2e09c5a0c5cff120f08b7bb3eb546
org.opendaylight.netvirt	vpnservice-artifacts	0.3.0-Boron		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.3.1-Boron-SR1		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.3.2-Boron-SR2		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.3.3-Boron-SR3		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.3.4-Boron-SR4		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.4.0-Carbon		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.4.1-Carbon		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.4.2-Carbon		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.4.3-Carbon		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.4.4-Carbon		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.5.0		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.5.1		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.5.2		N/A
org.opendaylight.netvirt	vpnservice-artifacts	0.5.3		N/A
org.opendaylight.sfc	features-sfc-ovs	0.1.0-Lithium		4d9ed37baab5c831d269b9d9d77216b755343333
org.opendaylight.sfc	features-sfc-ovs	0.1.1-Lithium-SR1		9de72e4fbb4705ca001619af885cfceaabc85f0b
org.opendaylight.sfc	features-sfc-ovs	0.1.2-Lithium-SR2		34594f7301e72756539841deb4ebe08abea54d1b
org.opendaylight.sfc	features-sfc-ovs	0.1.3-Lithium-SR3		93bbf16131f4eeb8c9f0861fafeb42f5b0f49041
org.opendaylight.sfc	features-sfc-ovs	0.1.4-Lithium-SR4		5e2bc360dd59af19951b6849d74232efbbfcbe59
org.pkl-lang	pkl-tools	0.25.0		c83f1cc3df52d2e04cd4237cd1c2df9d95fd7311
org.pkl-lang	pkl-tools	0.25.1		de55d6c2b2f82c4eff6cdb63d7b1b9af54c8e75f
org.pkl-lang	pkl-tools	0.25.2		91db4ddb1a7ee86236afcd51bac51052ea3e29e6
org.pkl-lang	pkl-tools	0.25.3		01b649518a0b351344b1c7f3c942ff5a691e9725
org.pkl-lang	pkl-tools	0.26.0		3f05d80971abc4a2a9619f4737999c778ed6a42b
org.pkl-lang	pkl-tools	0.26.1		d6cea643aa1f9214e721523ff3417085948a0c84
org.pkl-lang	pkl-tools	0.26.2		2344ee782778843d92f2850e67b9597233440efb
org.pkl-lang	pkl-tools	0.26.3		250aa36769d44480ec09b2f706beadb1a70c24dd
org.pkl-lang	pkl-tools	0.27.0		c9a8de55a7a40aa7baae061b20b89cbece292718
org.pkl-lang	pkl-tools	0.27.1		dba7a84d0c9b04322aebeeed2753b54a8bc45824
org.pkl-lang	pkl-tools	0.27.2		1d030318403a3e8cce340bd674599bcec87b4dcf
org.pkl-lang	pkl-tools	0.28.0		a89e037c9a27fefe0bdc1bcc679beacf8de1ffda
org.pkl-lang	pkl-tools	0.28.1		017f14ba192966651ddb6f80633a3da1a5f7a204
org.pkl-lang	pkl-tools	0.28.2		aae12b77e3d05b4500b89af1ba24045bc3055605
org.projectnessie.nessie	nessie-quarkus-common	0.100.0		e50a41993fc1714b590e327d5088e4c851597051
org.projectnessie.nessie	nessie-quarkus-common	0.100.1		d76eb223553e2adfd52bdb232ea107a4f42fe6bf
org.projectnessie.nessie	nessie-quarkus-common	0.100.2		e0ac26911faf5318164d9e5689fe39d7cd429a35
org.projectnessie.nessie	nessie-quarkus-common	0.100.3		7570a6a03a9c718d8161062fb64f7689c6a1712f
org.projectnessie.nessie	nessie-quarkus-common	0.101.0		00e6023518075b81df77f432cd47016af7e97584
org.projectnessie.nessie	nessie-quarkus-common	0.101.1		3a89baa412313eb29e87d7c0b4d31fed69eb467f
org.projectnessie.nessie	nessie-quarkus-common	0.101.2		9d437ae198156b3f20742ce6026d7149dcfdf308
org.projectnessie.nessie	nessie-quarkus-common	0.101.3		1643e192225793c84396baa7ecebf7c0b0f0d3af
org.projectnessie.nessie	nessie-quarkus-common	0.102.0		6b474739689ed664e023eb480c11c2d66e1061f6
org.projectnessie.nessie	nessie-quarkus-common	0.102.1		e278e9e10dd3f78be180cb4d593cb99eedfb252f
org.projectnessie.nessie	nessie-quarkus-common	0.102.2		4e661d299a2b0520b59e2b6cda9e02361bb23b21
org.projectnessie.nessie	nessie-quarkus-common	0.102.3		5b47e8cf7ac78d4b36d71925f5574ce21b0c2e75
org.projectnessie.nessie	nessie-quarkus-common	0.102.4		5e55f10cae6622e89fc0e1b59485af05c0d7249c
org.projectnessie.nessie	nessie-quarkus-common	0.102.5		4ed54f712364d36f817e2b0a372d324cf7cae74a
org.projectnessie.nessie	nessie-quarkus-common	0.103.0		0bf0667d94dbf7e0347bf0e5fb97ceb56dc21e1f
org.projectnessie.nessie	nessie-quarkus-common	0.103.1		e88159eeabcafb48fb3b6185eedc72fdf4c9b198
org.projectnessie.nessie	nessie-quarkus-common	0.103.2		57150a5f2af21a6b856740408be0552bced564ab
org.projectnessie.nessie	nessie-quarkus-common	0.103.3		5a66bbaa95995ae202ea91e570b3ff53fdaff8f3
org.projectnessie.nessie	nessie-quarkus-common	0.103.4		96197388cc56c2f575a900760eb20893b2d0cd41
org.projectnessie.nessie	nessie-quarkus-common	0.103.5		2e660784f8b4e302e6b3f5e8f83b7e02cdff1f19
org.projectnessie.nessie	nessie-quarkus-common	0.103.6		962a05d8d3b5001c97e8f4c36ac95b979f3b8b63
org.projectnessie.nessie	nessie-quarkus-common	0.51.1		185687a525b16ebeb5229c5c7cf26ebe6f93b17b
org.projectnessie.nessie	nessie-quarkus-common	0.52.0		a66799710a3472ef0460ed2c59ec81d1175622d8
org.projectnessie.nessie	nessie-quarkus-common	0.52.1		df51778d41bb8c4ece1b0e110c5b7217f41a12b5
org.projectnessie.nessie	nessie-quarkus-common	0.52.3		2fb921c5179711f97bd305d892d44fc214640c85
org.projectnessie.nessie	nessie-quarkus-common	0.53.0		7e2b5de0bb9d79360982b66f107afc814b231f78
org.projectnessie.nessie	nessie-quarkus-common	0.53.1		0f790efbc2557626350993383df93f43409a68f5
org.projectnessie.nessie	nessie-quarkus-common	0.54.0		e97a91aee3010ee4c36ede39a0e802bc536f3e70
org.projectnessie.nessie	nessie-quarkus-common	0.55.0		493f13ac797848530aa336b3fbe28d17d541ef88
org.projectnessie.nessie	nessie-quarkus-common	0.56.0		0b5e39f82d457e5064b5133fb0b19b9966b49c79
org.projectnessie.nessie	nessie-quarkus-common	0.57.0		72ebb31f7dd662a967b6930d07983789f148007b
org.projectnessie.nessie	nessie-quarkus-common	0.58.0		9399d63989bc65268f4dc286c82232922c44059f
org.projectnessie.nessie	nessie-quarkus-common	0.58.1		6a4a86413a00c3bd0449f7c8634682ecce583bcb
org.projectnessie.nessie	nessie-quarkus-common	0.59.0		3933790445034a8f055bb377d3d65ec50dabd078
org.projectnessie.nessie	nessie-quarkus-common	0.60.0		14bec25b3311f369a3436237f625d7588ccdb6cc
org.projectnessie.nessie	nessie-quarkus-common	0.60.1		7699807d77e32e1be52768a20192343b08252dd2
org.projectnessie.nessie	nessie-quarkus-common	0.61.0		0fb1933d263c283ab3965eae252f169da7c32ea5
org.projectnessie.nessie	nessie-quarkus-common	0.62.0		1870df8e706d9eaf100bf758120e8c360ec4fa81
org.projectnessie.nessie	nessie-quarkus-common	0.62.1		0281a62d421a8acb36225de6bd969be3d2052239
org.projectnessie.nessie	nessie-quarkus-common	0.63.0		c7baf7e79fce600acf21450798249a77a785888b
org.projectnessie.nessie	nessie-quarkus-common	0.64.0		3ce1f9982154bd6263554ef66b9ec30b2833d5b7
org.projectnessie.nessie	nessie-quarkus-common	0.65.0		652324b8d0ac2ea275ddec88c79e7f210c898354
org.projectnessie.nessie	nessie-quarkus-common	0.65.1		5bf4baed93612da1f93bab0ae8bbc15354f754bf
org.projectnessie.nessie	nessie-quarkus-common	0.66.0		e8e07a67e458eab60412dc83aeb6fc50a436a37b
org.projectnessie.nessie	nessie-quarkus-common	0.67.0		7928e6ffb7ac21139e4ffd92bd6428b773ec154f
org.projectnessie.nessie	nessie-quarkus-common	0.68.0		7e9627beb8290c8c25b77952ec97ec2d06a0b1f2
org.projectnessie.nessie	nessie-quarkus-common	0.69.0		b5533f8d61434083cf8432974b3d4fda78aaccb3
org.projectnessie.nessie	nessie-quarkus-common	0.69.1		56eaebee4044caddb66727ac6aa5d5969837a236
org.projectnessie.nessie	nessie-quarkus-common	0.69.2		c44c50a750a6d182256f75b5841052e13babd751
org.projectnessie.nessie	nessie-quarkus-common	0.70.0		388c1c523f036ac6d3b4d6c68f2e40cf6b768b5e
org.projectnessie.nessie	nessie-quarkus-common	0.70.1		4bf9752fa3bdd29543cd3453e8ac9527704f1354
org.projectnessie.nessie	nessie-quarkus-common	0.70.2		bf4045ac68569bed4630504808e19da8ff5e3f86
org.projectnessie.nessie	nessie-quarkus-common	0.70.3		3bc7e01411662c452c98dba2c053f3d7eaddb03e
org.projectnessie.nessie	nessie-quarkus-common	0.71.0		c8b4faef4eb87c53a1e59dd63fd687f82197aea2
org.projectnessie.nessie	nessie-quarkus-common	0.71.1		b6a7a3eb489ef68d8412c2d9c1866c08d2cd5a98
org.projectnessie.nessie	nessie-quarkus-common	0.72.0		eb4f99f026ed173fd006dde99a969ad6e2d45299
org.projectnessie.nessie	nessie-quarkus-common	0.72.1		af479722f2ba7219dae4aad2ffee8d0928be46e2
org.projectnessie.nessie	nessie-quarkus-common	0.72.2		a2311261bf3f56d1d7e38eb7b30f239d8f8d4bc2
org.projectnessie.nessie	nessie-quarkus-common	0.72.4		37ed1636d9559e58ade9a631d4a7437153bf5310
org.projectnessie.nessie	nessie-quarkus-common	0.73.0		7d67af955a3f274d7dcc8df13d1179f699728dd8
org.projectnessie.nessie	nessie-quarkus-common	0.74.0		71f0f0f21c9f1fc64ddc3bafbe15c451a12560e1
org.projectnessie.nessie	nessie-quarkus-common	0.75.0		55f31650edd2f3e6d18c681e2c533a053312c7be
org.projectnessie.nessie	nessie-quarkus-common	0.76.0		d386fdc6a342d3e38eb3f03a345e2f2acaada7f0
org.projectnessie.nessie	nessie-quarkus-common	0.76.1		b5df6967a5ee9210b22b460e870498b72719f01d
org.projectnessie.nessie	nessie-quarkus-common	0.76.2		8e8ec88736512b9a4da9a70bdef2932b6008a6fa
org.projectnessie.nessie	nessie-quarkus-common	0.76.3		f05b16d3046b16514a38a0f9c9c69399283d79b2
org.projectnessie.nessie	nessie-quarkus-common	0.76.4		77c5f0ed4fc2a82ffc6593c88b6220e250706ae3
org.projectnessie.nessie	nessie-quarkus-common	0.76.5		6d6d52e69f38597c4436381dad5907cb6d60b535
org.projectnessie.nessie	nessie-quarkus-common	0.76.6		0ae5b650838824e965c00a7cdfa061520221c325
org.projectnessie.nessie	nessie-quarkus-common	0.77.0		466fb9bd257f6d3c5d6cd861bed526e954cf5f9a
org.projectnessie.nessie	nessie-quarkus-common	0.77.1		7282fcffc385ea89580fc67eb887d8760256e387
org.projectnessie.nessie	nessie-quarkus-common	0.78.0		4e45c550c7f955c0bf4a29cbfc102837c26c588f
org.projectnessie.nessie	nessie-quarkus-common	0.79.0		dc59f33511148a751fe0ace7d8d824d0e4622707
org.projectnessie.nessie	nessie-quarkus-common	0.80.0		1e9d4a1e61df6196e359ba81d66cf4d8890d870c
org.projectnessie.nessie	nessie-quarkus-common	0.81.0		6614c09820f6776b6da1cbeccb884adc798066eb
org.projectnessie.nessie	nessie-quarkus-common	0.81.1		9885e15d00392c1d8089745db4425ceaa4a128fa
org.projectnessie.nessie	nessie-quarkus-common	0.82.0		ddabfd65cbcba2f11a89b46a8884fdfd806ae745
org.projectnessie.nessie	nessie-quarkus-common	0.83.0		36e0dbf0abbb96d84a00ae0bd85d356aba94f648
org.projectnessie.nessie	nessie-quarkus-common	0.83.1		e6f140bd57b44d4d4b8dc1d0c3cbe8c9d2f221a6
org.projectnessie.nessie	nessie-quarkus-common	0.83.2		a97e9eddc8a1697b6d4d6b6d5aeb9a6b1005fa43
org.projectnessie.nessie	nessie-quarkus-common	0.90.1		682cb18b1947d5fad2a76913820d0463952bdce4
org.projectnessie.nessie	nessie-quarkus-common	0.90.2		e215f3dc6994d95714bec73bc007bc5dbd98fa88
org.projectnessie.nessie	nessie-quarkus-common	0.90.4		a83b098b578f867ca4da040ba39080c0e376e1b6
org.projectnessie.nessie	nessie-quarkus-common	0.91.0		9e2525563f40d68f6ebd0fa69b78656b6996ce77
org.projectnessie.nessie	nessie-quarkus-common	0.91.1		9051ff3c30269568e2b80453f3a6057a20a33280
org.projectnessie.nessie	nessie-quarkus-common	0.91.2		2b6e62ab72f7c965c05c280ce8d8188c6c004fe4
org.projectnessie.nessie	nessie-quarkus-common	0.91.3		99e33149822b3af6b89904d4cd1bcd2b915615d2
org.projectnessie.nessie	nessie-quarkus-common	0.92.0		eb611828f271b26fc39a8b719f8ba90b55e7129b
org.projectnessie.nessie	nessie-quarkus-common	0.92.1		12170530d9cfb97b2ef8cc64e0f59a1cfd5947ac
org.projectnessie.nessie	nessie-quarkus-common	0.93.1		94034e296a8fb6c393de647c6cf127460c8c8af4
org.projectnessie.nessie	nessie-quarkus-common	0.94.0		af81e8a98ab2617b9badceabaf043cf3552ca313
org.projectnessie.nessie	nessie-quarkus-common	0.94.1		ae65fed44249b576ad2711968c568f66dd55e074
org.projectnessie.nessie	nessie-quarkus-common	0.94.2		f0dd41eb648337add78c2c7bf9f418767b64746b
org.projectnessie.nessie	nessie-quarkus-common	0.94.3		16ed7f1d0611d1aac55fb9d115a7836f78411504
org.projectnessie.nessie	nessie-quarkus-common	0.94.4		d9b47d38bce76a42aa89ea2aa439d34e5880df21
org.projectnessie.nessie	nessie-quarkus-common	0.95.0		45d9c665fea7ea11f11168bc8cdce1b319d082b4
org.projectnessie.nessie	nessie-quarkus-common	0.96.0		b80d36a407aac552357e198810ebed1fb1b47d6d
org.projectnessie.nessie	nessie-quarkus-common	0.96.1		fec9a421bd993f01fce93097c626f0e5ec0ce8a4
org.projectnessie.nessie	nessie-quarkus-common	0.97.0		8118884aa7b384a68fffbd2e89cd33186dc04ef2
org.projectnessie.nessie	nessie-quarkus-common	0.97.1		8f6430a63673577bd0c020e804ba7c66eb9a12ce
org.projectnessie.nessie	nessie-quarkus-common	0.98.0		809c358a861e570c87b52414d509088eb5d76074
org.projectnessie.nessie	nessie-quarkus-common	0.99.0		f858e67fbfbbc96e921b0f6433d1ec7d79d8518d
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	1.1.1.RELEASE		5d3f441cf80d4d45e1b1dce7cc6625062697ce73
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	1.2.0.RELEASE		e6e2509a50d5d0d06effda66adf64b2a219ec346
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	1.3.0.RELEASE		49dd7d12eb4161f7429c458e575b84cdc64c1122
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	1.3.1.RELEASE		f6127b8acacd0e47e345c3fbbc6c0027d3896c23
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	2.0.0.RELEASE		674907c60690cb310a9e1287f631032c5d8f5d55
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	2.0.1.RELEASE		bed796f8be9cde33b9ecc2a1b7e407e0358713e7
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	2.1.0.RELEASE		ea6f4eb6918c015105a6e08127bd1dd90a6621d4
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	2.1.1.RELEASE		b9538c653d883fc1dd32b6d05184da78beea7237
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	2.1.2.RELEASE		35a7d56079b357980b981f24ef1641ec5ff9934e
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	2.1.3.RELEASE		279058128f3b2ed4221fcb37d78e24b3e6089b6a
org.springframework.cloud.stream.app	spring-cloud-starter-stream-processor-tasklaunchrequest-transform	2.1.4.RELEASE		2d937cf35c5f19d23eeb78e7b7a9876febe32fa3
org.typelevel	cats-kernel_sjs0.6_2.11	0.0.1-DONOTUSE		04c95895b88bd8e6fb9cd1cde91928192a3b81e5
org.typelevel	cats-kernel_sjs0.6_2.11	0.6.0		f9cfd709637bfa363a008ce2528813797909520b
org.typelevel	cats-kernel_sjs0.6_2.11	0.6.0-M2		71d794cd611f24445cb0798655afdb3b549cc8e3
org.typelevel	cats-kernel_sjs0.6_2.11	0.6.1		09021a9e29498d0dee2596691ef1c0a2fac5c823
org.typelevel	cats-kernel_sjs0.6_2.11	0.7.0		c5325b7c7a7f1751422eb1dd708a5836c0b3c2c2
org.typelevel	cats-kernel_sjs0.6_2.11	0.7.1		50263b73bc99d650a792eb74a2624a0732704213
org.typelevel	cats-kernel_sjs0.6_2.11	0.7.2		be37063213a67a3a9e85007f45842a597ade5ec0
org.typelevel	cats-kernel_sjs0.6_2.11	0.8.0		8a7bd86bc4431fa17a5cbf698e9d825fedceefed
org.typelevel	cats-kernel_sjs0.6_2.11	0.8.1		2af164e522e9d63e8e4d3647fa304af605ac0b4a
org.typelevel	cats-kernel_sjs0.6_2.11	0.9.0		9e45eee00e7d2a440625226bfe155f0ee28e0107
org.typelevel	cats-kernel_sjs0.6_2.11	1.0.0		b494e6dc17a4c7a22ddaef3e87223c6db7f384db
org.typelevel	cats-kernel_sjs0.6_2.11	1.0.0-MF		309d13ece908efd18ec09392e4636c317a8bbf7d
org.typelevel	cats-kernel_sjs0.6_2.11	1.0.0-RC1		977b7fd193da163db18800cac35ccc5bb555f186
org.typelevel	cats-kernel_sjs0.6_2.11	1.0.0-RC2		73640fd86577a23d103ff9899290b8f0ec025863
org.typelevel	cats-kernel_sjs0.6_2.11	1.0.1		48e97bb1235fc51dbdc16813fcac99ffa275daf1
org.typelevel	cats-kernel_sjs0.6_2.11	1.1.0		3bc58b2076841144752070541edd49c1a204f15a
org.typelevel	cats-kernel_sjs0.6_2.11	1.2.0		7f9c59b736d8d400cb83ca73cfa67181c5b071ee
org.typelevel	cats-kernel_sjs0.6_2.11	1.3.0		3fb685f78f6cf7b61abf784d461c27bb0531c66b
org.typelevel	cats-kernel_sjs0.6_2.11	1.3.1		e90871892713e42c07279b96ae04ae87ce45d4a7
org.typelevel	cats-kernel_sjs0.6_2.11	1.4.0		c16d36dac23c4a561cb4608e7fbb32b8dd0df019
org.typelevel	cats-kernel_sjs0.6_2.11	1.5.0		83c26f4611abcdc5128e7814d1bf127cb8a9c1ef
org.typelevel	cats-kernel_sjs0.6_2.11	1.5.0-RC0		0e6f0368061e2394c03c3e26c1da62ac177533a6
org.typelevel	cats-kernel_sjs0.6_2.11	1.5.0-RC1		0f3e0bafb03ca8ac6c0304a0cd0bc009441c52f2
org.typelevel	cats-kernel_sjs0.6_2.11	1.6.0		1e477a33508026a51bcae1a60e88c226a017766d
org.typelevel	cats-kernel_sjs0.6_2.11	1.6.0-RC1		a067468af1cd13a3e96a352c7586c6c39e74c8e4
org.typelevel	cats-kernel_sjs0.6_2.11	1.6.1		84241eff4c9f20c5a26642e607b15bdec689308d
org.typelevel	cats-kernel_sjs0.6_2.11	2.0.0		9675d33ac08c822c3a5c0055d9211b8b5c634af9
org.typelevel	cats-kernel_sjs0.6_2.11	2.0.0-M1		3972f5e9690dad469d939aaddfd4f1c1e509ba6f
org.typelevel	cats-kernel_sjs0.6_2.11	2.0.0-M2		d4026b5d8edebbdd878eb62a0f06ba1ff6325950
org.typelevel	cats-kernel_sjs0.6_2.11	2.0.0-M3		9df3d214cb50715351cc5b96a0ff4a61f5837093
org.typelevel	cats-kernel_sjs0.6_2.11	2.0.0-M4		53a4ddf5ecd7fa79e3bff80acda326203d8cb8c5
org.typelevel	cats-kernel_sjs0.6_2.11	2.0.0-RC1		6445176ae177d1294aeca002a9c651f9f4b9de7c
org.typelevel	cats-kernel_sjs0.6_2.11	2.0.0-RC2		23c14d1da962b5ec9de99b6f0b79b1122d2aa2cf
org.typelevel	cats-kernel_sjs0.6_2.11	2.0.0-RC3		b406fd51d6cde264e1d5a1bab847b3871a754577
org.webjars.bower	bind.js	1.1.0		9e04840727431e857556589543e7252be73971b3
org.webjars.bowergithub.sitepen	dstore	1.0.3		5dc88200108601f9d7c81f2044bc8354f4e6f830
org.webjars.bowergithub.sitepen	dstore	1.1.0		34df16f36da24031729d99cedb156041d194f0ec
org.webjars.bowergithub.sitepen	dstore	1.1.1		2652a66309ad861184c0627b236e9b12fcace71f
org.webjars.bowergithub.sitepen	dstore	1.1.2		465f3f57210183fa7ea75fe80425efe2888ae2e2
org.webjars.bowergithub.sitepen	dstore	1.2.0		9ab58808eec668639ea6e385976d26cbd671ff8f
org.webjars.bowergithub.sitepen	dstore	1.2.1		628ddf4d09685a745ffbc67da09b7702b67fabca
org.webjars.npm	ant-design__icons	1.0.3		452e6597f399fc5158e6a70ee771b9bf37d238f9
org.webjars.npm	ant-design__icons	1.1.16		6f6e2fb90b80ee9b45c6641f029a101d6d33354e
org.webjars.npm	ant-design__icons	1.2.1		4430192f321d3ac428d0a4d48de0547ddbd74de0
org.webjars.npm	ant-design__icons	2.1.1		a6312f18a8468398f6cb64181a66e6981ca7b478
org.webjars.npm	ant-design__icons	4.0.0-alpha.9		048861bfecfb68bf794b0d8c25de7424026c333a
org.webjars.npm	ant-design__icons	4.2.1		2933537a95c9cb6c4fd4b69290cb17aa8452a7b5
org.webjars.npm	ant-design__icons	4.3.0		fc6080e734437a46df41393177d5e876b9955f75
org.webjars.npm	ant-design__icons	4.7.0		17e2ce216b2ad94672f6969862535dfcea3ff3d3
org.webjars.npm	ant-design__icons	4.8.3		9f55f83dd8dfda61373e8644680800fff3b0c245
org.webjars.npm	ant-design__icons	5.0.1		66f106bad6dca974c2f12f4bcdf3969ca15de23f
org.webjars.npm	ant-design__icons	5.1.4		3d0e84689d12a9c7027fbf28c7d7a591ad05c281
org.webjars.npm	ant-design__icons	5.4.0		bdc12290ebff874b4bd59ce292ce58c19898f25e
org.webjars.npm	github-com-component-emitter	1.2.1		32d1e0ae877bd193bdef962de4d19141af8588ac
org.wildfly.swarm	spring-rest	1.0.0.Alpha1		83095e410c8e5727601a840158bac9c9289f8f08
org.wildfly.swarm	spring-rest	1.0.0.Alpha2		44716e4ea9c827279c8517d2b304d311d509833b
org.wildfly.swarm	spring-rest	1.0.0.Alpha3		826dba5b8104d4b20404fdde7a6baf0f7283c780
org.wildfly.swarm	spring-rest	1.0.0.Alpha4		65308eecea2ca7cee8fce11573fb106e05623380
org.wildfly.swarm	spring-rest	1.0.0.Beta1		68bad799b12075ebee8963cdc457803efc5e29dc
org.wildfly.swarm	spring-rest	1.0.0.Final		c4f166231ad67d0a53831e38229d3e9371726604
org.zanata	zanata-cli	2.2.0		66208067013369e3d8bef1f745cb56ae3e12e7d1
org.zanata	zanata-cli	2.3.0		17817a379586a5e2bff693dca8a70abe7494a685
org.zanata	zanata-cli	3.0.0		edd7cc223f489391019037b8f89ffee6c220cf42
org.zanata	zanata-cli	3.0.1		4c0736099b47bee79d000cfdbc69db5124a9bf61
org.zanata	zanata-cli	3.1.0		5309f9fac2315b14deada63c0a2ecfb9f4e1856e
org.zanata	zanata-cli	3.1.1		c215bb2d1d598eaffd9db50f5f86bb93ddf8a903
org.zanata	zanata-cli	3.1.2		f5bf8b4ea09492f69804838d83d52182fc6647f9
org.zanata	zanata-cli	3.2.0		e062933adcade31745366d3bbb38ba34f9f77fad
org.zanata	zanata-cli	3.3.0		009c68a19fb8a64da8564d647d036b7faa3148bf
org.zanata	zanata-cli	3.3.1		7946665ef03bd8afb887e5f5ccdf16c5bbee6a4b
org.zanata	zanata-cli	3.3.2		dbdfed73866585289c2c400cd279a8dbb6d7ab27
org.zanata	zanata-cli	3.4.0		0b5c2bf60fe1c0902b7bf42a5853bd552fc2f9c8
org.zanata	zanata-cli	3.4.1		40e136af62e1a419b82892e63b1890b5752ce750
org.zanata	zanata-cli	3.4.2		3a0451032067bb4e6439b31c7643af36a38c3b00
org.zanata	zanata-cli	3.6.0		5fea6b175443bdc472295d25a80c549ec50acc81
org.zanata	zanata-cli	3.7.0		2b3025e847bdaa3492ec766a47c4ce2e399284f9
org.zanata	zanata-cli	3.7.1		5a61e00cc7d8c710642f6e5d15eb91ca1eeaa76c
org.zanata	zanata-cli	3.7.2		2af7f687dbde15e7b3a7c800122958668e0598b5
org.zanata	zanata-cli	3.7.3		45c47d6173eb1fea0d279f45c2f51ddd7720e88b
org.zanata	zanata-cli	3.7.4		c9f4946e8ea7ded8e01c4cbed47e06186725ff21
