ch.admin.bit.jeap	jeap-central-publishing-maven-plugin	0.7.0.1		a8acf8589153660895afc691fb7f076993dfb209
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.1	scaladoc	67ed0a0ed65a26d88629078a1375b436ccacc7e7
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.2		5b8613e6823a91a83896c65122d79cd409cf0ff0
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.2	scaladoc	4eff734a4f35f2b282348f70c26c0d7d25732ca3
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.3		867339746177b951d9e37ffda597487c8eec7a55
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.3	scaladoc	e362230eb3668058d80045e6bd6c29e96ba647fb
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.4		b232cce9b0bef12a7963639f7e1cec0923772a76
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.4	scaladoc	7a354fa74d007fe23f0d28cc60948afb715e0151
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.5		39bee653a16b52020381ccd381aeeec6d43f00e0
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.102.5	scaladoc	d992f12a4218b029449aa50f31d720f2c86b2e05
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.0		1044790bd3f681b35a2bfdf96a134a942c9ac6db
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.0	scaladoc	6880197d9c3d9c9e6a8dd63db1c297f174598158
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.1		69db8cb7164fed16531949b3e3cda79521907239
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.1	scaladoc	2b749d913e8f3adca1b21b4bd39f54b1cbd0aa56
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.2		37cd69ceee25a403103699ed1b35844b3c7a29b0
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.2	scaladoc	5488a278343ce610917286c965bcde18d42afedb
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.3		2d3c35884a9d86db81a20c84858526b4a65b63fd
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.3	scaladoc	50290f238c0a186d979ce94b603ba0ee8426b674
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.4		42f433fab35ac94e9be31eba007dbc1824345856
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.4	scaladoc	c338fb1330c081bb611884fb953546bd90765940
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.5		991b3f71d6080c40b96d77e192ddeb368e31e305
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.5	scaladoc	435b6256556f935e8eab3aa93610659a8d9a3a52
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.6		bd34f67679da54ad59bf855185f750549b1a383e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.103.6	scaladoc	80c5ded065c55ad955a5f81a68f4a3e0bed81af4
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.51.1		ef1952b81ad324af191f86f35065b6c31ced0b04
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.51.1	scaladoc	b076841bd3fcbc3f75f0e2400b10c9f23678cbb0
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.52.0		e75081b948f6b857e9cf9871860a8619f05dc31f
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.52.0	scaladoc	ab4dbe761c01c3ef2c7a45d53959717fdd3cc0b9
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.52.1		3d1830f867d85f258be29de9a3a804bcc71daa56
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.52.1	scaladoc	8caef227934921e951e5f98d9065b9985ce3da5e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.52.3		c8bfee71929920a2eb4cff775ad53e57161fb4cc
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.52.3	scaladoc	dcea04dc8c8c6167bd0c0d412c5067e6b19be1ac
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.53.0		a77d5e04b02632e35d750dc46516a611f367a21f
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.53.0	scaladoc	2ac9dfeb8bf944e72065294bf542907c32e3a6e9
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.53.1		899cad7aa8eeec4f23762f59bb67dcc36fed5303
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.53.1	scaladoc	739fa11e02175c6ecd78c9585950d4fe5cbdc04b
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.54.0		9cf3a80f259f566a9ed5ceb16d04928f546fd009
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.54.0	scaladoc	21e277ed3e6f2e9417f3b2f95156a42283a25c48
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.55.0		371834e8f267cbd08830fb2522ab4672fd06a6c6
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.55.0	scaladoc	ba6f1e4ca70db75ac2b824aadce2a0df84ed59ac
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.56.0		d276a3d6e0bb2af3215abe1c7477f258580306ec
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.56.0	scaladoc	aa64de22f0da2b0c5abae4734a1f08979c46c3e1
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.57.0		16bbb0c00d25009a3a27c6d790e8fcb7d67710df
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.57.0	scaladoc	414af81e7963282156837d696496c7738b8a92dd
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.58.0		e34aaadf9371383caa1343cdd91477120a74d5ef
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.58.0	scaladoc	1d6fbdcf7ed3569e4a87a5158f8b86105323dc84
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.58.1		ac467bc09df0ea60e9bf44d23a8597efe446c109
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.58.1	scaladoc	20592f77b398a4c71da757aa4e7818b9cca69981
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.59.0		8dd445a1eeac74d668f2944ccbdb68cbe71523d9
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.59.0	scaladoc	a67e5f054b23028415aad06df8613847ba2210d6
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.60.0		92d21d465153015357f2c9d0ff5e576df074f0e4
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.60.0	scaladoc	42b5e015f9a27f10c8461915959de5c77add2d8b
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.60.1		2f06d597fa706b3259328b384d531b909ced4e1f
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.60.1	scaladoc	f0355914c32afd8137a9740fa3c5d18c87499a7b
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.61.0		3f6168df1638dd8cae8309a99ac5a36e43aacf80
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.61.0	scaladoc	b721da0ecad3367fe1659a18239537b75af8627a
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.62.0		dd8caca67c012321f3e1887f655307acf4c0525b
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.62.0	scaladoc	2dcee5d870090c2144dfa57ea540837201df9ba3
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.62.1		8f3fa37b34c76dcb9759c7c91533035993add643
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.62.1	scaladoc	10ac04ae20dca66770db4684b7db8a5d37c5012e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.63.0		84910987a8dc031a65cf7f0b2d8b5dea10b62881
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.63.0	scaladoc	d5fa7e0c92142d55976e78e0fb9dacedd9eb2f64
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.64.0		29477360309165917d5c5035939c5c383a7ca3a3
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.64.0	scaladoc	9c1283a3e9c3d203b5977b424c6adc98f69b0564
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.65.0		303c9c179fbf18d6ce96c25d01dde296a3abc6d3
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.65.0	scaladoc	a46a1fda4d472780676ee4c68213c1eb0028069f
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.65.1		6e64826eb085ca83325ceb4c2de37ad25b06aeae
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.65.1	scaladoc	49c285f485a7ae3267f0b76c04b4ba6069c82b31
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.66.0		ce7f25312a32bffa5d9566e0592ac555476ae55a
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.66.0	scaladoc	8f09f96770bd95b31883ddb9217d243f286d7aa0
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.67.0		f24ae406a29426efed920d34bfea93ac8fef0f7e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.67.0	scaladoc	0230b04ac589373909928d16a67ad90f658d2472
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.68.0		6594726c68825acb92975af4db4b6c0c9ff44d01
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.68.0	scaladoc	21a0c02a6c99d9ffd2ffdfb3a99b4370d85579cc
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.69.0		85a876dba5582b7f0733ffb56a14ea5dc531128b
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.69.0	scaladoc	55f7e69fab1832b85cc300f5f7f246c59c166d2e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.69.1		95320057e86761df0c86d3bce1eefd32f1a39397
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.69.1	scaladoc	774ed437fbb7109646c80e1ea1a6aba2dd6b32be
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.69.2		6b457cb434514c2ca670a6b15c98d3cdf34f9495
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.69.2	scaladoc	ee319ddef3fb2936061bddc906c2e24b98459a7f
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.70.0		8903362d98c4a6011e317db65099ae89bad5e611
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.70.0	scaladoc	c2a7784ce0f48ace3931dab01b6cfaab74881c81
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.70.1		4e5709e2bb27638aa87491541c8b9bbe914f2f48
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.70.1	scaladoc	20d6eceb942c1d82c25f4830343617b49e1a2d90
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.70.2		835ead0df27f7140b3a9f2726c1327d8b0bb669b
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.70.2	scaladoc	7a90bb1437076405caf1ecaa76f2523a430387db
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.70.3		57ce8b0217334519894f2a4c76b4775683ec2d50
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.70.3	scaladoc	6502de32bb76e0cc418a8988077173c67cf8aa8b
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.71.0		3ae16ee7048e30f53f926514843318a95c1f0140
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.71.0	scaladoc	d46c432ed078e22996f677eacd35bf060333d193
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.71.1		577640ca8138e5b6d8b75c6d1fba11fe285bea9e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.71.1	scaladoc	02c1ebec7eb0508fff90e721f293be2d179d0c85
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.72.0		28d5d5716155069258ff6e38c9c20c520c06f124
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.72.0	scaladoc	cdd8a4418a9e81e5e9b4e9c2852338f501b3b617
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.72.1		68c03732cd84db1e4d4ac0c0210e6d2aeb598e9c
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.72.1	scaladoc	1a558ec1721923c07517c5bea9dfc0d749237e49
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.72.2		590a3874316c0d1341a5e5654a5a8f4a9fd4a872
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.72.2	scaladoc	2a14d2818c0659b1575c747e591600370ebbdf04
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.72.4		d25ecb3e30086ae737f5b68be64ee9883df7245f
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.72.4	scaladoc	c54c65b37d21be86c85602471467698fcf3eba62
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.73.0		e68b475ae578ab2c2f8f04b32c18bb01142943ca
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.73.0	scaladoc	545a4bdae82bf266a512034d58a97c5ede985c28
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.74.0		14f7fb5bf3ec2c3d3d718e91cef69f1aff2add67
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.74.0	scaladoc	30d133b7ed19bdd9b74920364e213e702e6b8358
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.75.0		637f4064b86627909625976a5e1b97a1af304639
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.75.0	scaladoc	56f0696a6511f7d9566597e31e831fba44752894
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.0		6fb111851bc85a640aee4dd1b0415b94af628ebe
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.0	scaladoc	816c67e6d1337610e75021da8a940102d1582f03
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.1		d94bb45d4f4e3137f28b4e8f96b5d8203189b6cb
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.1	scaladoc	f16a7bf41f3b1460cea1cdfdc7758ca13d219687
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.2		48a2fefc4afc529a66d8539d175ef294e413bd30
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.2	scaladoc	b77c142709f8e666ea1404a28c0fa243b4a13933
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.3		354da74aa9d0758bc9738038bcce7254502b0b24
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.3	scaladoc	406bcac8efa23e472a16e95c7006539227b26387
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.4		f36c2ec623a961fcc5efcaa7a98e8a17571f8c96
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.4	scaladoc	e352e7e681245b78942457abe1fcb5d2a0a0d495
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.5		2bcaeea5028418e50e2f2a3e4524a1daebccf906
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.5	scaladoc	4c6f580fb0af97ba5ef9100001b7a170a9c410c4
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.6		4fccddf308c6870a738e0af99f925d3ee27d5698
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.76.6	scaladoc	673e78884e86e6ebec79acfb0b826aea6b01c42a
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.77.0		2c3006b8267991b7e0d69a2b122c0c90488486d2
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.77.0	scaladoc	72a712499cc811f15b01c2da8a0a96f2faad0a29
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.77.1		7a2d840713f3b6bec6931fb4c61b2db0cb620fd5
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.77.1	scaladoc	46fabcedaad035f63ffa0d8aa9da596327544716
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.78.0		1af481654a36e718dd892329cb4eb6f0630c4246
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.78.0	scaladoc	971931b8d5bec41b92ad7c21934819c425f79052
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.79.0		cc3eb9b177c58280b728441104843ede95e9e4d3
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.79.0	scaladoc	ef9fdc72b59de971470764967c72fa3277e8a235
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.80.0		55ab6e57a038b5d29de0d16529a0b7245f5cc314
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.80.0	scaladoc	011cadf653d4d063504bfe58ae18989eb441c5e7
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.81.0		4b0d9ddec358bbf535bbcf44044311fb83f3e586
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.81.0	scaladoc	936d4e4fb74bb5f5d410d754bf1bae24302e8a37
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.81.1		1ec15d05bdaaefe763ac986b395e0c290f960405
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.81.1	scaladoc	4c65ab3f580179344f6d6ea21ce3f552133f5df2
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.82.0		165e74caca4bea5cfaa001f1dfe1d39b15c8ba2e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.82.0	scaladoc	50626b9919ddcfe07649ed1d1681ff295e90884d
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.83.0		ce219d4201b500361d253da377ac76cecb43ebe3
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.83.0	scaladoc	5b4d6c6fea989267f65154fba2b0907047fbe103
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.83.1		4306827ce828676911c62f6b66fb956a2230c55c
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.83.1	scaladoc	41b00e3ab796752ef56c3eccd60c1d601280c0be
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.83.2		9d22305431d962e68de8521577a6067f318016fe
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.83.2	scaladoc	f9400ad6d5ce110d0a72839d158c3cda56b602f9
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.90.1		fef4d986c30fe8d23548444a5628b24c45ecec81
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.90.1	scaladoc	142a7de482713d3be7972f65b7f201baefc1c496
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.90.2		794eb480de10116feb0175a83fb0e1581b768f38
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.90.2	scaladoc	3a3d58f2e04a3d27be19edf13308383bdbdee5e4
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.90.4		97fdfe59c6d527a3d191bb4baf7da0b7e4697713
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.90.4	scaladoc	11cf0f44ab2879d9f9ad20f7bb3fe5685bf6ee94
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.91.0		24d5d397e6ece4dac21ded95168673bebc402ba5
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.91.0	scaladoc	6fccc903cae03e733b2afad21fca7e473e145a6a
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.91.1		f1c60a2c97a2a8b484948c89a4b6690a6bde564c
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.91.1	scaladoc	99bd95f6d33e4a9736fd91e6015bac8bf0ea1dc1
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.91.2		ef0b401788a166ec74eccb3c24c433166fb16c47
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.91.2	scaladoc	c77bd68c7d9b4b3f7e6ba3384f8b015fc36a369d
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.91.3		aa469e81397a765c890ac0b9c8091faeb1c306fc
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.91.3	scaladoc	2cdcd310d6b057f9d40ae4dbcd50f345d873b5f9
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.92.0		0f431dc5a6cf99b60a32b623b73548d97fc998a3
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.92.0	scaladoc	9a09a76816c4d144d2cd3ee8aaee38835461f3b2
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.92.1		fb42d2a7ef3c995c7af073b0808528971f2936dc
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.92.1	scaladoc	7142a327510c51c6766aa8ab9a7606bc47fbd2d9
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.93.1		d0cef22f110c89d9ca3fcce06784b6b2a530c8ed
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.93.1	scaladoc	ed67bb6109ff489b1a91b135b3ff40210ef4a3ca
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.94.0		79f137b64cb4b4663b5afb6bbb22cc1e845d556a
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.94.0	scaladoc	7a651af12695233c33ed18b3939fa997ca296550
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.94.1		76f45945d176cd096b51754f49b14f9ad2a9ff0e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.94.1	scaladoc	deedaa58ea38d7d57e4539f9a9d7ffbc053cf46a
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.94.2		23f1c304ad9e6d1baf8a9f3c9cb53d1248b322f4
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.94.2	scaladoc	21f37b795792c3e768bcb4522605d4ce430232bb
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.94.3		1b77e83e80ff52403174ec7c9bfe4caad71f360b
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.94.3	scaladoc	36cbd9fdb8f63144bae5b05cb9ed34c7f2f149ad
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.94.4		442203b12c95b7d18d6399720802158daa2e1d96
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.94.4	scaladoc	d01a6c598ec0be250cc3c0c43f4651994fe216cd
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.95.0		edae0c2ef084f9a4d11323ce951fcb68bbb2757b
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.95.0	scaladoc	1be126831fafa5f3dd7530a8339e21e4d8255829
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.96.0		db475a81bbdd22fe98fdd042030aa9a11bdb1153
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.96.0	scaladoc	ddbe96ff3b1128f2b7aababc153f5c031b37b20e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.96.1		db92180cbfb7a2de40eabc3bc486c32d9e5ca148
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.96.1	scaladoc	467428f63b9c0b4192f22641a6ed58d4189b39de
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.97.0		05cd473962df02cbc20cc6932824bd51b25c22cd
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.97.0	scaladoc	9b2461307aacccf6b65bc9f5c6ff2db750cde1ff
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.97.1		53af33d24d48929ce7902ca760440d44d8be405e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.97.1	scaladoc	4cd00639f788bc43a0f627d25f55173d4114a7f8
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.98.0		b4c431e4f94dd711798c638a363aae90a497a3ad
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.98.0	scaladoc	dd5e57c6bd19ce3c95e5c8f41391656c2e36b38e
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.99.0		1dbc73e771273cf3bcea6212bfbaa25446d55125
org.projectnessie.nessie-integrations	nessie-spark-extensions-basetests_2.13	0.99.0	scaladoc	b7eb394201546d05b09f74c44411af4fc13041a1
org.quickfixj	quickfixj-messages-fix44	1.6.2		736336cd2d269b0d0f5ebd36d5422f2fb68fc869
org.quickfixj	quickfixj-messages-fix44	1.6.3		2fa788e985e84209b9ec93bd3ba9d54d6ea3da9d
org.quickfixj	quickfixj-messages-fix44	1.6.4		55c6392ac9357d9ca0bcc17e5924a2e48a620e43
org.quickfixj	quickfixj-messages-fix44	2.0.0		bb942606ca27cf4a20cba474c51b5ab4f2bb53db
org.quickfixj	quickfixj-messages-fix44	2.1.0		bbced5ddd0ae6a9163577c0d37647e126171f5ce
org.quickfixj	quickfixj-messages-fix44	2.1.1		63d47beef86c7379e59e3841b17ea45ed874fa21
org.quickfixj	quickfixj-messages-fix44	2.2.0		7289669a41ca2eb4ba1b00cba7e0473a8a81aa45
org.quickfixj	quickfixj-messages-fix44	2.2.1		2339dc68be1de3851550dab89e8e64a992e30c6b
org.quickfixj	quickfixj-messages-fix44	2.3.0		8b2d5d7f3b91a7560bafd3d5a46ef7d854f9f1df
org.quickfixj	quickfixj-messages-fix44	2.3.1		66df535895fbc9d211d648b4fd9c45f932593233
org.quickfixj	quickfixj-messages-fix44	2.3.2		a793d88392fcf5f5f085f1e35c4a01fba60940b6
org.rapidpm	testbench-ng-tests	0.3.0		N/A
org.scalacheck	scalacheck_3.0.0-M3	1.15.2		7c422320081917f7bdd40e1eb18f13e277a38bbf
org.scalacheck	scalacheck_3.0.0-M3	1.15.3		ae6e62c2ac83822ae4bbaada4a1773e1a6440097
