cn.herodotus.oss	aliyun-core	1.1.3		8b0f0147e10dfcb84382d7c55ca0391d31cf5d26
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.744		6f07fcd72e17b5a18fe8783d25031778bad81765
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.745		b91aecb7906e168ae3f8a57a964e6ab8d90f0862
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.746		9d4714db88175c324099edfc249009f439b9f4fe
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.747		5f94655c7ca80d9f03e8135846cb3cc6eb377116
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.748		4d88c92d0e18f1652d12fd283a3788a79141ffbc
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.749		8646b8f8f9d97dfd1d17d7a9990a969d675be2ee
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.750		09fe9ca00d90e1cf30f3942a5b6791a3436328f3
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.751		9639790b76f2f87cacdd6e56ae18cf06b2c82873
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.752		fc063ebf2aa925ccc5b4189d55e78f306fdb9701
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.753		668c89a0db9e3190b0bbd16a6dce4c8852fdda03
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.754		b90ec1b13334d2b01920ea50573fab70b8ea4e90
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.755		6d0b73f5cfa1e80aa29eafa3ad22171fce961c8c
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.756		76ef0d3b7e59aab4be700df1ee4a7ca6bf6860a4
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.757		0c5ba33ae73a7a2db4e2ad5542949c92515239c7
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.758		7484a5bffd922074c5b55566d76c6b6e2b4d2d64
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.759		7f533456d26d01b296c92afe76d5654f32d1fefa
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.760		fdf147143b532bb9c9333c6ca0e646e78fe4577f
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.761		47c8d7eac602244651c3bb6b5ee17042ff3c5b7c
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.762		614a90879f3087bd929c1a6825375933226247f5
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.763		15499e9b9ce3fabeeeda5b954da927f2ed64f166
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.764		3841e3f35669ed9f12972c36952609f8c294e7ba
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.765		aa3cb0998dd73ffd826f827427b4968a2dba58d7
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.766		988e8f5161d7c14c14a9e40779b8f8ce26f3bd72
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.767		59d6c69309d87f9a5c20cd18c2efe84264817bb8
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.768		c7481887b763fd1e6ca46a57eab73bd7553dd0f6
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.769		0af7d885138cc59cafdc1c03e0181b8d9f30ad9d
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.770		c81a3edeab68c097d458ef0c8faa5403aae2c482
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.771		7d41d3b96962cf90c0267b09c315d65f91387cc9
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.772		bcd1d926e87914270481943c2ef3e8c46ae964dd
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.773		60f29062572a594940cf27755382565e5026ab7e
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.774		341c0cb0cb82e27fe62304db7bd2ee080be6e88a
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.775		9e4f8e4ccde4ee65ef2b23433a1a29487cd441b4
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.776		51c519d3ab3dad2e9d77d54b25624262d7812927
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.777		5f0ac65e3c042d0ed9277861ddb70917203ffa51
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.778		43bac7594093c38876a60744d7168b5053b8f14d
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.779		f5fbb38fcda563e82b6091b7276a052a2cb92dbd
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.780		b0d0c73572e39cc426d7bf53b9409376b83a93b1
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.781		59ef895beac6bd4880c29adfc762fd1e20b8aa0d
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.782		4b8190ccdb78c6f13fd08c75e4c281bbcf500301
com.amazonaws	aws-java-sdk-marketplaceagreement	1.12.783		22ddd30bf6ec4fb4eb0205d6dc733881b7151c36
com.digitalBorderlands	cityHall	1.0		195ee38f133444f722e64509e731e2854aaaf2b1
com.dimajix.flowman.maven	flowman-archetype-assembly	0.1.0		49ef339e4700ded8019c2959373fb9204d76d01b
com.dimajix.flowman.maven	flowman-archetype-assembly	0.2.0		d302c2a259798b88a18971d7cbdeb8abd69864bb
com.dimajix.flowman.maven	flowman-archetype-assembly	0.2.1		d7b7dbf098a29ad0b1fd33e818241d78b139198a
com.dimajix.flowman.maven	flowman-archetype-assembly	0.3.0		177b80cb8ae1f9b18f54943679aaa9846919a1ce
com.dimajix.flowman.maven	flowman-archetype-assembly	0.4.0		53a0dde173c79f6860f3bb3aadac41112f1a2fee
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.1.0		91d1ac73b63734989fa042c01a80098fe7887ba8
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.1.0.1		4937c8ac69bae762d79390bc0e610c2369e584a1
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.1.0.2		68af1e9ab1d1bf25485b7fd498cbe8e62fa274d5
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.1.1		1d2d6c41203d888c9321fd6d481e92e3c071a4ce
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.1.2		92aeeb7b067070f3615d78bf18a15cc2ec17cf9a
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.1.3		385c5755e0e0b9a704f7bdc6587ef09541cc68a2
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.1.4		092d497a3245427dc4e8eccd3d69b3de00d213ee
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.1.5		59cc8aa094310637fcb04f19e9c97ce10008b32a
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.1.6		423f4040299e7d28ce1749bac359f298893b66fe
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.2.0		b6ae8004cb07d2283d3054bfa6124bcc1b27a571
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.2.1		f128a03c47ae08794374496ae77169001508b947
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.2.2		c44c3e6beb234533af49258a9f61a9ebfe854576
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.3.0		34f83f8452bb71ec424c46bd9a49513b5cdbfc6c
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.3.1		1f5cf15f61491b89c30bf0380607394732e8ed63
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.4.0		71bd6c203123967d68d519c17049c722664c94ec
com.dropbox.affectedmoduledetector	affectedmoduledetector	0.5.0		a62ac09f0e8323ff57eddea703f8fec3e8690a2c
com.fathzer	javaluator-parent	2.0.0		N/A
com.g2forge.alexandria	ax-service	0.0.10		312e90b222ea547ca4e3b43c3eaf004e386cd6e2
com.g2forge.alexandria	ax-service	0.0.11		d0f95d12ca244653c06c47448eb59151006fa640
com.g2forge.alexandria	ax-service	0.0.13		127611f95cd4d8ca72adfa45a046755f99ba0908
com.g2forge.alexandria	ax-service	0.0.14		4fbe3916c6aeb943c42da4e26f510e0f9ce88de1
com.g2forge.alexandria	ax-service	0.0.15		9a04378b9601f58d37c9a807bdf68ba1481da20b
com.g2forge.alexandria	ax-service	0.0.16		7fee4154779b9d58dd92c2318ce58618499e784b
com.g2forge.alexandria	ax-service	0.0.17		1dd16fb204bdbe5b0affa1a04a74507a4f35d212
com.g2forge.alexandria	ax-service	0.0.18		f235cc5e359916f79297ce3a3eccd975b779f380
com.g2forge.alexandria	ax-service	0.0.3		55b45413cf5fae29c29b9799f75bba714dfe10d6
com.g2forge.alexandria	ax-service	0.0.4		2620070744718d46c0be51ece119523821008eff
com.g2forge.alexandria	ax-service	0.0.5		e81c7fff905fa6321b2d5bfb3d036a90a552cd80
com.g2forge.alexandria	ax-service	0.0.6		f94a3cd9a0ad24e57bd339b7b422bb21e31928c4
com.g2forge.alexandria	ax-service	0.0.7		a28cd57655561a289dde13bc5494e098cd55b96f
com.g2forge.alexandria	ax-service	0.0.8		2967e478788bd2f591db758df9ab4b3cecf8d587
com.g2forge.alexandria	ax-service	0.0.9		4fe20b2d6b27b3ace6ce5ca30aa0c46efea5c4bf
com.github.bvanseg	kotlincommons	1.0.0		411efe4618b78b6a43650bc3e36ec1596b480b8f
com.github.bvanseg	kotlincommons	1.0.1		a5a4e2da76dd4bf26ce9e6181de8166f0db2444b
com.github.bvanseg	kotlincommons	2.0.0		86538f126e8bc56aa8b7eb6c95dcb24ad253268d
com.github.bvanseg	kotlincommons	2.0.1		494fa6c4f1ea08a62afc8d6b672734811f298aa7
com.github.bvanseg	kotlincommons	2.0.2		ed57e5df2bdf928160747311f6539425ebebbec7
com.github.bvanseg	kotlincommons	2.0.3		638ba09f6516033777f7aaad52d03cb187e34ef3
com.github.bvanseg	kotlincommons	2.0.4		0ad2516d63067c1ad67bacfb2731c68f3d02ed69
com.github.bvanseg	kotlincommons	2.0.5		2d925a66fc7de46051b3fd4aea1d9f6c437187dc
com.github.bvanseg	kotlincommons	2.1.0		bcc1be3081230a85dde80ac3b9db229f4f3ceb7e
com.github.bvanseg	kotlincommons	2.1.1		cd42b70fef36da1d143642d4977831260632d5ed
com.github.bvanseg	kotlincommons	2.1.2		7194540b4fa05708f60991919e9ce9f47bf29198
com.github.bvanseg	kotlincommons	2.1.3		624152ccfd642b6c7c3d7e41bb4a37259fdc4d23
com.github.bvanseg	kotlincommons	2.1.4		e20ba186f825ded78be157a7afc27b2b2bc83f51
com.github.bvanseg	kotlincommons	2.1.5		d95f3ae8269c3fecf6ba7e5ff17957588ca63929
com.github.bvanseg	kotlincommons	2.1.6		f85ae7461033fd1f4c9c2625f0db158940b92b25
com.github.bvanseg	kotlincommons	2.1.7		c2e2708108c06bcda0b7f40568fcff387ca1f9c7
com.github.bvanseg	kotlincommons	2.1.8		cf9f1522891eab0e2a436422aaccd35e9bb332b4
com.github.bvanseg	kotlincommons	2.1.9		74d3904582ea45b763fc4649943ed3543dadb700
com.github.bvanseg	kotlincommons	2.10.0		7dbeb7c35ac9fff3fa2355405ab91fb77484c8c4
com.github.bvanseg	kotlincommons	2.10.1		6ff58ebdf9c33ab5814f5712caf8a49de433fe1d
com.github.bvanseg	kotlincommons	2.10.10		9a9dff2770dd6ee2c9a697241cc0ce58bb497194
com.github.bvanseg	kotlincommons	2.10.11		f2eaafa1c6f47d711256f58113fbc95330638c71
com.github.bvanseg	kotlincommons	2.10.2		a32bc1922ed19e83378a9d222b6709471fe0eeef
com.github.bvanseg	kotlincommons	2.10.3		2537164b874a56e18b74cca4d107ca3bac1c79d1
com.github.bvanseg	kotlincommons	2.10.4		30bba514796324659cb699f7defe58aa89c8f3ef
com.github.bvanseg	kotlincommons	2.10.5		e96a7d06ebd6b13887ecb957d4aff3a0380b6c98
com.github.bvanseg	kotlincommons	2.10.6		27f5bcc0e1d0a8bc66ae552c7d69b2e2d7b58b2d
com.github.bvanseg	kotlincommons	2.10.7		547c90c1dc114ed107733b9d84ae37f0bd58200b
com.github.bvanseg	kotlincommons	2.10.8		3a878534ab7e6ffae18abecf3d06621ce2e5480f
com.github.bvanseg	kotlincommons	2.10.9		7644ea2369e4aeb6425d5fdf1f12303dd8bc4f4f
com.github.bvanseg	kotlincommons	2.11.0		4fc32c8d71803beeb4507ac51cab5f0aaf1d7406
com.github.bvanseg	kotlincommons	2.11.1		69ff9e1ed3f2fae8db275f3ce34c5bbf38f0af25
com.github.bvanseg	kotlincommons	2.11.2		38b5c4142a0008764d48065ccc269021184d195b
com.github.bvanseg	kotlincommons	2.11.3		a3d3e291596bacc2a90cbf94aa24927001eb9a8f
com.github.bvanseg	kotlincommons	2.11.4		ecad9fd898b9a5c447c81aa64413b2a1f65fb780
com.github.bvanseg	kotlincommons	2.11.5		dd1678c9194ba5a1bd3855302ec9deb68936f7a4
com.github.bvanseg	kotlincommons	2.12.0		63f48cbc87dde9c03f6dd4dc5969792047bcbf27
com.github.bvanseg	kotlincommons	2.2.0		4b838c9cf0c6dd141f86fc869f36ce2d5e210963
com.github.bvanseg	kotlincommons	2.2.1		8137fe0bd7d4f31e1443ab113bbc720f5f86ea79
com.github.bvanseg	kotlincommons	2.2.2		82e72502ff64a64e008fe14a74165464560a2648
com.github.bvanseg	kotlincommons	2.2.3		c28a0d3855aa8568a72cacd14c1100515ae880e5
com.github.bvanseg	kotlincommons	2.2.4		9ba850ade79fb49503ddee8a4c6140b98be1cbbb
com.github.bvanseg	kotlincommons	2.2.5		b99a3550291eec24c001917375edfeba9bbe9997
com.github.bvanseg	kotlincommons	2.3.0		d5edf2efa322a294d2b399f8df7cf81230b79f64
com.github.bvanseg	kotlincommons	2.3.1		386e99cafa818811b7571a8c82cb27289e9f9dfe
com.github.bvanseg	kotlincommons	2.3.2		afef5c2dc614de2f82f17e52a0a3a11101b74706
com.github.bvanseg	kotlincommons	2.3.3		1fb7271719c56308616b60df54bb1cf9e0b7bfc2
com.github.bvanseg	kotlincommons	2.3.4		12c7013a5437e71216dc0bd054ab6868610a225d
com.github.bvanseg	kotlincommons	2.3.5		d1bfbe6264d1e7ff0bfcedaa12a678016f635f85
com.github.bvanseg	kotlincommons	2.4.0		2945e5bb1b98fba6b0d02633463fb9f326b0725c
com.github.bvanseg	kotlincommons	2.4.0-alpha1		56abf3d5c83c64cd3324259f8387d8dd82a77aa0
com.github.bvanseg	kotlincommons	2.4.0-alpha2		f0ecd2119bc46306d9da3f0467f7f8045fbe07a2
com.github.bvanseg	kotlincommons	2.5.0		336810803a747fe0cd59ee27df57ef5ee4c3d1a2
com.github.bvanseg	kotlincommons	2.5.1		08da7657767ffc2c8c63e700f758dc7241742324
com.github.bvanseg	kotlincommons	2.5.2		6f17ef6301797c662803f0cc250087b5d1e0e2c1
com.github.bvanseg	kotlincommons	2.6.0		4954a2ff6bd050f314704ef8b9a31463dd60bbe6
com.github.bvanseg	kotlincommons	2.6.1		dde5db28715c8c0cb6abda2d383ef62ac79b35c1
com.github.bvanseg	kotlincommons	2.6.2		665dd016b7c41ece699804beab884da9dda79e0e
com.github.bvanseg	kotlincommons	2.6.3		b4e5ef0b37453274a7463d1381919ccaaa3e63ef
com.github.bvanseg	kotlincommons	2.6.4		2af1757cc21b95f53a49fd6f7d9679ada2f93f43
com.github.bvanseg	kotlincommons	2.6.5		699d77bb47936c380ad512362f7a3251aa93dba8
com.github.bvanseg	kotlincommons	2.7.0		0621647ee73982e6663068264fd1b9e7642035ad
com.github.bvanseg	kotlincommons	2.7.0-alpha1		4a4a41a580801874e7ce9cad5dffa19c525346c3
com.github.bvanseg	kotlincommons	2.7.0-alpha10		044bd47538b4fea147b4ce9bbb6ec58df344d7c5
com.github.bvanseg	kotlincommons	2.7.0-alpha11		1b03794cc149378932056a4ef8d20d4163f9430f
com.github.bvanseg	kotlincommons	2.7.0-alpha12		e364e56833f3b180595b19a48d74292204d211b4
com.github.bvanseg	kotlincommons	2.7.0-alpha13		a8153b4dcb538da16fcae8d0309bbe4d3ddc2630
com.github.bvanseg	kotlincommons	2.7.0-alpha14		2b9bf6e5fd724416d5b8d9841b7b3ea6c3d8b648
com.github.bvanseg	kotlincommons	2.7.0-alpha15		4f185a3324ed89d290cabbe9d8c6644036406099
com.github.bvanseg	kotlincommons	2.7.0-alpha16		649033cb68d70e6d5c1379461ff5f7d8f06bd59b
com.github.bvanseg	kotlincommons	2.7.0-alpha17		3e0fcfffe2ecb2d2dd768d4dc2bccc16e32ed321
com.github.bvanseg	kotlincommons	2.7.0-alpha2		daa91aba007b322997a79cf46393f26d0bb71a07
com.github.bvanseg	kotlincommons	2.7.0-alpha3		f059d3b1e40717c6eaa49b9c9ac81f980d028705
com.github.bvanseg	kotlincommons	2.7.0-alpha4		ceb518c1bc3a982e8bc6f152c0db962b11cb8f2f
com.github.bvanseg	kotlincommons	2.7.0-alpha5		eebf10e33d585a9dfcfe75e56374c8ce584627bb
com.github.bvanseg	kotlincommons	2.7.0-alpha6		d0e1a502abbdab11e07cbdc8876da8b35fc4a172
com.github.bvanseg	kotlincommons	2.7.0-alpha7		1c359f11936a30ef54b379bb49d357d1c6d1a8a9
com.github.bvanseg	kotlincommons	2.7.0-alpha8		3cfdef2fed686ec4910fad638b6f17e54169dfee
com.github.bvanseg	kotlincommons	2.7.0-alpha9		73d4b558b08693060ab9fa759a95e65d652d1c8b
com.github.bvanseg	kotlincommons	2.7.0-beta1		fbf836e8a39c6d2eba6da730c5b6739982333571
com.github.bvanseg	kotlincommons	2.7.0-beta2		8bd6afcf736b0f264cf46cdd76d96c2872efd488
com.github.bvanseg	kotlincommons	2.7.0-beta3		497896a6cc0c9a01bb3fa6215269edeaa8863da3
com.github.bvanseg	kotlincommons	2.7.0-beta4		3126a7f04834168dc99679cc002b3bcd5145b322
com.github.bvanseg	kotlincommons	2.7.0-beta5		5f3fee2daab8f53fdde183d9f945911c354a6135
com.github.bvanseg	kotlincommons	2.7.0-beta6		eb20a20448f6a4260c3de05a8154c7a373323ce4
com.github.bvanseg	kotlincommons	2.7.0-beta7		c174bdeb1b853bbe6031f6ef4119c4e2d58846e3
com.github.bvanseg	kotlincommons	2.7.1		010b3648af70048c11535e516b4e60a7a8ae96be
com.github.bvanseg	kotlincommons	2.7.2		af2e1d96eff2dfe595d26b024b4a776f367bb312
com.github.bvanseg	kotlincommons	2.7.3		797f24fae150b97fb0adba9f86e6cbe605c1b6d9
com.github.bvanseg	kotlincommons	2.7.4		947c9264906fc2f74f6b1d38e940b2ee12bbc98b
com.github.bvanseg	kotlincommons	2.8.0		a8b197907b5891ee401dadbbd6c2e44414afa721
com.github.bvanseg	kotlincommons	2.8.1		81c2ef9074dc5564bc0f20022dba225074419d39
com.github.bvanseg	kotlincommons	2.8.2		df13873db4823be064ba4b86b53305331fd0b12a
com.github.bvanseg	kotlincommons	2.9.0		45b2df6793d4b7657c7928c4af9defc19355665e
com.github.bvanseg	kotlincommons	2.9.1		ebe8b2c3954b4497f70635e93b6f05248342200f
com.github.bvanseg	kotlincommons	2.9.10		1946959990661c951f9e4943b45599176d78a830
com.github.bvanseg	kotlincommons	2.9.2		834627e8880fd6de199ee049afea9b40a1a9a4b4
com.github.bvanseg	kotlincommons	2.9.3		68d517822160433c3b5900c9cd44e809ae92e9a5
com.github.bvanseg	kotlincommons	2.9.4		bf16a45c3e446969dca1d173d513dd7d25007ee1
com.github.bvanseg	kotlincommons	2.9.5		b136535c47206e214cfb8091b7607a3e517c29ec
com.github.bvanseg	kotlincommons	2.9.6		9e9c6600369035eb50e44d8a645eb3f0d80c3500
com.github.bvanseg	kotlincommons	2.9.7		cb9391ae61f068a7f4eb1d71f247ddb604f2fdb0
com.github.bvanseg	kotlincommons	2.9.8		2232bc2333cf5dc96a42654e6c08e0d3b17c8fa0
com.github.bvanseg	kotlincommons	2.9.9		41ab5d385ee3ce62a6e8bd7534d3aea0c0bd0e63
com.github.j5ik2o	reactive-aws-batch-monix_2.13	1.1.4		22abdad91d4988fdf81cbd7e38df7733e1e25190
com.github.j5ik2o	reactive-aws-batch-monix_2.13	1.1.5		8320d001432fc70073aa9b31c2660c48eb7dea92
com.github.j5ik2o	reactive-aws-batch-monix_2.13	1.1.6		299fea13e856a04e3d9244c55a60e564ef37373a
com.github.j5ik2o	reactive-aws-batch-monix_2.13	1.1.7		acc54e53cd7a6c514055d5c783dd6ccd673f5c2b
com.github.j5ik2o	reactive-aws-batch-monix_2.13	1.1.8		3f0cd8ff7214531c138deb34e7c7c2fea4e7d653
com.github.j5ik2o	reactive-aws-batch-monix_2.13	1.2.0		9f5a7967070cebefd5a15940cb09f10f898a2456
com.github.j5ik2o	reactive-aws-batch-monix_2.13	1.2.1		97132823dfc80e94231705f10165254e6dfa9872
com.github.j5ik2o	reactive-aws-batch-monix_2.13	1.2.3		294b467029e9035c99b85786eaf065713bfd94ac
com.github.j5ik2o	reactive-aws-batch-monix_2.13	1.2.6		9ad81904cdddfcf1dddf424f9603c109082fccc6
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.6.27		6cee1e6a3875d4691b0ba7956b64a194835211cd
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.6.28		8b768e1f7a5d9151a43b728b64163fef902a17b6
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.6.29		34f1fcca39b6331535e5bdb292177ddae7520431
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.6.30		ffc7899a7ff26170d6f36411e5bff4dd15038c7f
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.6.31		f8f13d7c36a0e649225b9c00010111b91cd66883
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.6.31-oldzio		f93d665873e0da500ad254bbe5536b333d815a8e
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.6.31-oldzio.1		33b709cb94ef4531bbf105971809d8fb59f260ad
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.6.32		31bab9419d356df95b774ed6298502ad639c2db8
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.6.33		f34fb3bee80d8585385f004b55ee227ea26a1dea
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.6.34		ad30dd4957cb5f376d8e4a61cd8528a8b5d8dd04
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.7.0		f35e40ac12f2dcfaf8a9210a36cabd862756397d
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.7.1		d57bc65b06442f9ac94db9837228d8b42abf33a4
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.7.2		8099f67487d8827f51889d0f21e32c1878d720a0
com.github.pshirshov.izumi.r2	distage-roles-scalaopt_2.12	0.7.3		0dd94e80903c18f9fa7e6262df133ddb8f9ff286
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.10.0		af98ad86ea26578c13c7c8fb05cf6548257b4e04
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.11.0		03b49d2113246c3f9a347f4f6112fecf27b452ca
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.12.0		40c9227b57457006ce184e1b44ebb8dd25fedc7e
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.13.0		3b5cdaafe2bcf6a7945836c0b541e4fa56c54dc5
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.13.1		c6a685be4a10b1167621001ad9b610009172ce96
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.14.0		ce5ca8f8ab7c07f1ac2699bf23a3a72df9978dc4
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.14.1		aea68bb19249b5358eb431e74edc5bdcd2eab565
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.14.2		6ea70c13deb035e9235b11d619e85034e5ecb091
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.20.0		d724bc38790a27861879b36cb849878c0e0d6809
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.20.1		b95486bfb4f21508f4799734892653ee8ac6b328
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.20.2		ecc954a458dc255972f37cad4134f281fcd98860
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.20.3		aec1f3b419f8d78341ce692b7f12117e1d05ac65
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.20.4		8645382d1ded04f0e0aa5c774e080d32dbf3b612
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.20.5		df7a5934370b991b3d6af672ece0903a8e134952
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.20.6		a75a7f37586a16d1312fec4b2e9e8aa5f182f2ae
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.20.7		5b836ccc95165da21ab6c5fee979ed315b2a616f
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.21.0		e00d43b0eb0543084ca7e2ec5aab8d4654bc4ed4
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.21.1		b334f8f3851ae5dc9001a7ee872968b7c7b13963
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.21.2		e22a12e8771e557db2889058521ac1d7679263e9
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.21.3		16a17e0b8c77f1e5a5f004907e6f7cbaaa73f800
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.21.4		4cd8e48a68a55a7a187429bc997327f9ec2822bb
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.22.0		6d70e4040d94e01b86fee5f7667e2c8a62bfd527
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.22.1		58b0098f94a7de9d8a7493b8d27f362d03c6ad56
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.23.0		6d1303874e52b2345b5b38e91bba2b163a7d18ea
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.23.1		4ba7080c86e4fc65f12b2af875b4219f7d73a385
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.23.2		3c11c9252e42f647f968f67fa33dba166beb33db
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.50.0		e17352dec06f439785f1cda6787bf82a1036b27e
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.51.0		452829a0b30a50d9eedd1774459ba6aa68dfdbd9
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.51.1		b324c92f431dae45f91068b7e66846d2378f6535
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.51.2		caa31780b3f8afe8787cc8ec2663d8390f6910fc
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.51.3		98afa2f8cd93b97a222b326d28ec93e2056581f7
com.gitlab.cdc-java.kernel	cdc-kernel-informers-io	0.52.0		1cee3756bad564a14d8d60570071ee0b3fa7a3df
com.gu	content-api-models-scala_2.12	11.24		2d6e206b5884c16da6da42d8eab9a214b32632d0
com.gu	content-api-models-scala_2.12	11.25		70db5f9c89ae12cc95d41350501102485cf3f038
com.gu	content-api-models-scala_2.12	11.26		9f445cea15757620b9be61e8e2b97fac7b70e80e
com.gu	content-api-models-scala_2.12	11.27		c8c0c721a0d702795addfeb85d00cb1c542de74c
com.gu	content-api-models-scala_2.12	11.28		d854920eef793e90f73170c88798147a71191191
com.gu	content-api-models-scala_2.12	11.29		28aed94359f7921d83217b7bfc666c6c0c08972a
com.gu	content-api-models-scala_2.12	11.30		af0bba8eb5f8985eee817e55fbf1566779b37822
com.gu	content-api-models-scala_2.12	11.31		670b5b17cca610453886be79a360799a87af47d7
com.gu	content-api-models-scala_2.12	11.32		2dda38d45f66b5469b3d95d38b94ca83158d3e81
com.gu	content-api-models-scala_2.12	11.33		25b8fea98e41759154c63be7f31539c29862b24e
