at.iem	sysson_2.10	1.12.0		0cf0b2b40acd4a8b5742b0ab08f9838f475ea92b
com.typesafe.play	play-filters-helpers_2.13	2.9.0-RC1		b5a05888199c773f4d4423046d7d9783600a474d
com.typesafe.play	play-filters-helpers_2.13	2.9.0-RC2		15cca8f589a1117133977fb41818d6aee4c46343
com.typesafe.play	play-filters-helpers_2.13	2.9.0-RC3		acbed430de4d19bf25fad883052dcd55f6b78dc5
com.typesafe.play	play-filters-helpers_2.13	2.9.1		64dad7339aa76c4c39e0dde342fb0f97314e1364
com.typesafe.play	play-filters-helpers_2.13	2.9.2		fdda8b054beda112be409932f958e0332ed6ba0d
com.typesafe.play	play-filters-helpers_2.13	2.9.3		940ac31d66fc5a91013f81d96aa04359adb36396
com.typesafe.play	play-filters-helpers_2.13	2.9.4		ea32d17ee78e5d139e5c58f1114d0346d64634ea
com.typesafe.play	play-filters-helpers_2.13	2.9.4-M1		e437310775f6400e043f27ffe4d3818ced35be54
com.typesafe.play	play-filters-helpers_2.13	2.9.5		8bd11624063eefea81e17a990bc114a36bcdb3e5
com.typesafe.play	play-filters-helpers_2.13	2.9.6		5695e01e2b31d6ee0b2f2a98ba6995d625661e9e
com.typesafe.play	play-filters-helpers_2.13	2.9.7		a7dab13ac3816fab5e0f480290a3a910c1abd84d
com.xxscloud.strawberry	spring	1.0.0		3affeb086c3f9e1b21c2e9f5c9f793b49d1c6853
cz.encircled	jput-core	0.10		2714767ab5e2e2da2be3cae5e64213147154006c
cz.encircled	jput-core	0.11		2699ffd979382b74dadf66a6fd3819b04bd2c761
cz.encircled	jput-core	0.12		dec8c25b8eb09485d69cc370ec42c33ce43b76bd
cz.encircled	jput-core	0.13		a9cd3f3ad1216551836b58eb89ce9e2fe6c1aacf
cz.encircled	jput-core	0.14		e8e148214e6a29790ad91cb79a77a2e5bf034812
cz.encircled	jput-core	0.15		689bbd7909f45fc02b37a849be8dd1e2a4ceee29
cz.encircled	jput-core	0.16		7df30abd653d8514158ed45e621d24a2e3de48e2
cz.encircled	jput-core	0.18		98d20436550a0b905bf82f53c017807463fd7cef
cz.encircled	jput-core	0.19		160b298b8b8140a607e7686388886bb7b6524b4f
cz.encircled	jput-core	0.20		b7ca24bdcdcacd70025099818fbd4b3e164bf73a
cz.encircled	jput-core	0.21		721a90b4c9a9d6c9a0fb4ad967cc8c13a313c6d9
cz.encircled	jput-core	0.22		1514f739e2cc81062cbdaf0ec3eed85b7c484249
cz.encircled	jput-core	0.23		450ef8a9f5aaa4423a553e8114a1a786d7d16161
cz.encircled	jput-core	0.24		100a3c12c714ddb56be387f35c4b9555b3dd7bf6
cz.encircled	jput-core	0.6		67c590e9109a630afc39e7e7344f66903c736b0e
dev.elide	elide-ssr-mingwx64	1.0.0-alpha11		N/A
dev.elide	elide-ssr-mingwx64	1.0.0-alpha7		N/A
dev.elide	elide-ssr-mingwx64	1.0.0-alpha8		N/A
dev.elide	elide-ssr-mingwx64	1.0.0-alpha9		N/A
hr.istratech	bixolon-driver	1.0.0		N/A
hr.istratech	bixolon-driver	1.0.1		N/A
io.01def	disposables	0.1.10		43a5b613221f882d099b768dadd85e7385e6dc55
io.01def	disposables	0.1.11		de9c6e75ac364197713217082dc8c30d1a6512af
io.01def	disposables	0.1.12		57c5859fabea49bcd6018df8e7f89b1dd3d04809
io.01def	disposables	0.1.8		93e102e518defbe9f39a7f1af234fbb71a9da2e5
io.01def	disposables	0.1.9		1e52ebb12df5a9c2201c6da216233023a722bd5e
io.circe	circe-literal_sjs0.6_2.12	0.10.0		25515326b1adf4a1f779102e1ea2996386523cff
io.circe	circe-literal_sjs0.6_2.12	0.10.0-M1		799ac2861dc9ec011bb6f90325317ccc3cae9acc
io.circe	circe-literal_sjs0.6_2.12	0.10.0-M2		d70e989ee054ea559c58a2ad148d6d40d91d7554
io.circe	circe-literal_sjs0.6_2.12	0.10.1		3e74c582a14ab4ae4ed64282727ec80696e81e2d
io.circe	circe-literal_sjs0.6_2.12	0.11.0		9e4181b60d8cbb7daf35634c09135948aff4db60
io.circe	circe-literal_sjs0.6_2.12	0.11.1		0e0cceb41c3abbce8331c6210697fb5240a76e81
io.circe	circe-literal_sjs0.6_2.12	0.11.2		8404e01bcfd91a77c9341fd77ce9f3e399d8b057
io.circe	circe-literal_sjs0.6_2.12	0.12.0		374ee2b905e1b6d626e78dac1a38e7cac70065de
io.circe	circe-literal_sjs0.6_2.12	0.12.0-M1		15357493505a93444f746106c79134a52984caf0
io.circe	circe-literal_sjs0.6_2.12	0.12.0-M2		6a5f7c7b974e361df208b080b2d03b611b899891
io.circe	circe-literal_sjs0.6_2.12	0.12.0-M3		d09886d5255c4e22e6252b15d703acf954dba1f9
io.circe	circe-literal_sjs0.6_2.12	0.12.0-M4		9fc2249bbd449d2051d7fe7f238907032c36ab4b
io.circe	circe-literal_sjs0.6_2.12	0.12.0-RC1		309de5b63879407ded1c2bb7b70d57307071ab7a
io.circe	circe-literal_sjs0.6_2.12	0.12.0-RC2		539d9a48212c0921dc3d0099b0f716b355be2b55
io.circe	circe-literal_sjs0.6_2.12	0.12.0-RC3		794220b31eab936d242eda7ef2154da8ac41d376
io.circe	circe-literal_sjs0.6_2.12	0.12.0-RC4		341ad4d5bd8725f0405d4901958668e2b9268e48
io.circe	circe-literal_sjs0.6_2.12	0.12.1		06ff9b6e0fc44ea6beb237f8831179d74c0b2e9e
io.circe	circe-literal_sjs0.6_2.12	0.12.2		b03fa8d845c2d3a3fa754b901cee436d6519289c
io.circe	circe-literal_sjs0.6_2.12	0.12.3		0d5c3e391d3b8cd0f1c55a9d573fb94f12451724
io.circe	circe-literal_sjs0.6_2.12	0.13.0		eb0ae15f93b3bcb7f188d44a1db2abf3396cddd0
io.circe	circe-literal_sjs0.6_2.12	0.13.0-M1		607410f32c4288e5dea688954929b21a0b3d25d0
io.circe	circe-literal_sjs0.6_2.12	0.13.0-M2		9a325bbca592bd757fd702c7e7ac9737a94bb964
io.circe	circe-literal_sjs0.6_2.12	0.13.0-RC1		8b752e17929e1dbe9a3631305339027a72cbb8ec
io.circe	circe-literal_sjs0.6_2.12	0.6.0		d8bb589aecae3a70a4c61581afb32cc3d68bf035
io.circe	circe-literal_sjs0.6_2.12	0.6.1		82ddccd6caa74c6a684c4f526f3205b6ed827925
io.circe	circe-literal_sjs0.6_2.12	0.7.0		d3cd12ae6899c1e77176841dc0274dc2c343ce7c
io.circe	circe-literal_sjs0.6_2.12	0.7.0-M1		45a78637ab70df1da38b1e4c32154ab7cdd13cf8
io.circe	circe-literal_sjs0.6_2.12	0.7.0-M2		f8c6b1a88dda9f147af73ed2b7a5bc81dd147d7b
io.circe	circe-literal_sjs0.6_2.12	0.7.1		ed6840b08b7ee6761768c591430d220598436b29
io.circe	circe-literal_sjs0.6_2.12	0.8.0		68429f05b8109d25b87eded7480ae450106105d5
io.circe	circe-literal_sjs0.6_2.12	0.8.0-RC1		39e59d6861271c6a9db3bec419d440451b973c85
io.circe	circe-literal_sjs0.6_2.12	0.9.0		1a3cc5218c6653f4489ad3e08912165a9ea31860
io.circe	circe-literal_sjs0.6_2.12	0.9.0-M1		1d648e5dbbaa790ccff63e26d2a13545542f3ffc
io.circe	circe-literal_sjs0.6_2.12	0.9.0-M2		de22e4ae43ff718254868291bfd0e1476cc0d45d
io.circe	circe-literal_sjs0.6_2.12	0.9.0-M3		4c68445f0e8c953167470469e01639748877fcb8
io.circe	circe-literal_sjs0.6_2.12	0.9.1		64484a81be2acf1df6660e7cef2ef294b8093f71
io.circe	circe-literal_sjs0.6_2.12	0.9.2		0ee96844127fc51db5ee0318640758ddd2f31141
io.circe	circe-literal_sjs0.6_2.12	0.9.3		6d67f7b050c90efcb9be96a2aa94a1b76574cf95
io.fabric8	fabric-etcd	2.0.0		N/A
io.fabric8	fabric-etcd	2.0.1		N/A
io.fabric8	fabric-etcd	2.0.10		N/A
io.fabric8	fabric-etcd	2.0.11		N/A
io.fabric8	fabric-etcd	2.0.12		N/A
io.fabric8	fabric-etcd	2.0.13		N/A
io.fabric8	fabric-etcd	2.0.14		N/A
io.fabric8	fabric-etcd	2.0.15		N/A
io.fabric8	fabric-etcd	2.0.16		N/A
io.fabric8	fabric-etcd	2.0.17		N/A
io.fabric8	fabric-etcd	2.0.18		N/A
io.fabric8	fabric-etcd	2.0.19		N/A
io.fabric8	fabric-etcd	2.0.2		N/A
io.fabric8	fabric-etcd	2.0.20		N/A
io.fabric8	fabric-etcd	2.0.21		N/A
io.fabric8	fabric-etcd	2.0.22		N/A
io.fabric8	fabric-etcd	2.0.23		N/A
io.fabric8	fabric-etcd	2.0.24		N/A
io.fabric8	fabric-etcd	2.0.25		N/A
io.fabric8	fabric-etcd	2.0.26		N/A
io.fabric8	fabric-etcd	2.0.27		N/A
io.fabric8	fabric-etcd	2.0.28		N/A
io.fabric8	fabric-etcd	2.0.29		N/A
io.fabric8	fabric-etcd	2.0.3		N/A
io.fabric8	fabric-etcd	2.0.30		N/A
io.fabric8	fabric-etcd	2.0.31		N/A
io.fabric8	fabric-etcd	2.0.32		N/A
io.fabric8	fabric-etcd	2.0.33		N/A
io.fabric8	fabric-etcd	2.0.34		N/A
io.fabric8	fabric-etcd	2.0.35		N/A
io.fabric8	fabric-etcd	2.0.36		N/A
io.fabric8	fabric-etcd	2.0.37		N/A
io.fabric8	fabric-etcd	2.0.38		N/A
io.fabric8	fabric-etcd	2.0.39		N/A
io.fabric8	fabric-etcd	2.0.4		N/A
io.fabric8	fabric-etcd	2.0.40		N/A
io.fabric8	fabric-etcd	2.0.41		N/A
io.fabric8	fabric-etcd	2.0.42		N/A
io.fabric8	fabric-etcd	2.0.43		N/A
io.fabric8	fabric-etcd	2.0.44		N/A
io.fabric8	fabric-etcd	2.0.45		N/A
io.fabric8	fabric-etcd	2.0.46		N/A
io.fabric8	fabric-etcd	2.0.47		N/A
io.fabric8	fabric-etcd	2.0.5		N/A
io.fabric8	fabric-etcd	2.0.6		N/A
io.fabric8	fabric-etcd	2.0.7		N/A
io.fabric8	fabric-etcd	2.0.8		N/A
io.fabric8	fabric-etcd	2.0.9		N/A
io.github.gao746700783	absAdapter	0.0.4		N/A
io.github.kevincianfarini.alchemist	alchemist-linuxarm64	0.1.0		N/A
io.github.kevincianfarini.alchemist	alchemist-linuxarm64	0.1.1		N/A
io.github.kevincianfarini.alchemist	alchemist-linuxarm64	0.2.0		N/A
io.github.nathanjrussell	HelloWorld	1.0.0		9ed85ffb5ead498396cc2282adac48ab9659f719
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.0		N/A
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.0	metadata	4b91374f198273b4664b7ac6c782180203ba06d1
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.0-beta01		N/A
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.0-beta01	metadata	15f47ab72c069225c3e3fba8420614346e9cf258
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.0-beta02		N/A
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.0-beta02	metadata	3a19f7d4646eb2ba057d8be6afae19c05b19f6e0
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.0-beta03		N/A
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.0-beta03	metadata	2574f9917232c2921410f3795b807b6f718f5475
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.0-rc01		N/A
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.0-rc01	metadata	99733e28b2e384bbd9b35235fe23798679191285
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.1		N/A
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.1	metadata	f239620a94b144a1f8d7768071cafdfade7277a1
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.2		N/A
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.2	metadata	14af296fccc4146efb28518a65c49e43bc36334e
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.3		N/A
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.3	metadata	d3ca5884971d7b0ff3824c5bb77d01f623f5844b
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.4		N/A
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.4	metadata	fee9275eec833cbe3988272815a1d8e8ccc5f71b
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.5		N/A
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.5	metadata	a8c719dcc4c9d2dce598a6fd2505874f1d83679a
io.github.panpf.sketch4	sketch-animated-webp-iosarm64	4.0.6	metadata	ab696ca9b97c2988866fa53f11ad6b854e8de2bd
io.github.techthird	fast-mock-core	0.0.1		9e9006ad1b1e99a183b35fbc89861fb52118377d
io.github.techthird	fast-mock-core	1.0.0		2f0a5a3194bb810389d70135063fa88fc90098b3
io.github.techthird	fast-mock-core	1.0.1		5ba562271da2b0e7cd0cc92fd102b566008ee68c
io.github.techthird	fast-mock-core	1.0.2		cf69499ecc3e668b1c55ae2b92591ce2941c1d78
io.github.techthird	fast-mock-core	1.0.3		00efa41c8f2353f68dcc11ab35f0d060b054a3f7
io.github.techthird	fast-mock-core	1.0.4		241a4a88d8e6c237343c2e3291ae829521437dda
io.github.techthird	fast-mock-core	1.0.5		e0766a13a1729f0e3bb0b1afb59a8d0ad6f73b85
io.github.typfel.crossterm	crossterm	0.0.1		f325981fcfa1cc025abff95b2fc138185511c43a
io.github.typfel.crossterm	crossterm	0.0.2		3250df8f0e841a1355f38968382a20a8eaa4f244
io.github.valters	daisydiff	1.0.1		9f1c219ea19fed8cf6819a2d26b82654b68d3f2c
io.github.valters	daisydiff	1.1.0		4608f359c361fd0c7b6b1e0588faaf910508b525
io.github.yanayita	helper-js2pojo	1.0.0		e7cf2c9d2dd1b0c034e3437b1ec2a6a2cf44359b
io.github.yanayita	helper-js2pojo	1.0.1		4c9a586b74571cacada7168d0ea84f88f93ee78d
io.github.yanayita	helper-js2pojo	1.0.2		b449d255d7cedde3ffab3b9598197af84cf0bb28
io.quarkiverse.itext	quarkus-itext-library	3.0.2		3281d6d6f834c2899c05500270ff78390f39a5c2
io.quarkiverse.itext	quarkus-itext-library	3.0.3		9007ae720b60679b8c7337b6b0fc6474ec7acfc0
io.quarkiverse.itext	quarkus-itext-library	3.0.4		e31ced394da121e9915d0c52dbf6732c112f8f30
io.quarkiverse.itext	quarkus-itext-library	3.0.5		e452aca184fb70fb77234f0801f0a0e10a838676
io.quarkiverse.itext	quarkus-itext-library	3.0.7		82e6e1615594b40ad3703ae9aaac2176b663319e
io.quarkiverse.itext	quarkus-itext-library	3.1.0		31d77b334e9555ad8e79498ce93e3c28b5220e14
io.quarkiverse.itext	quarkus-itext-library	3.1.1		c99bffc6d1ccb0e23c607758479d4acafdc21e22
io.quarkiverse.itext	quarkus-itext-library	3.1.2		974a574f861812007009fa592d7887e85d9137fc
io.quarkus	quarkus-flyway	0.13.0		951d694748e86f88f51259e127bb037f0c21a877
io.quarkus	quarkus-flyway	0.13.1		6fcb433579abb7b44b285b3d4b738567683a8e8a
io.quarkus	quarkus-flyway	0.13.2		b63e871aa6bf2fe9443e5a1ce92c8b550ceb9a2f
io.quarkus	quarkus-flyway	0.13.3		5327fef01c59052c1938a4893108a5d804d682d9
io.quarkus	quarkus-flyway	0.14.0		a7321dfc001ba65b3ed27ebee1f6b7203a0bab73
io.quarkus	quarkus-flyway	0.15.0		91c52a0092a7d1e22875665dc17c750802d7eafb
io.quarkus	quarkus-flyway	0.16.0		5430b2ed3ec706d87ead85d1a2db638b0b139b76
io.quarkus	quarkus-flyway	0.16.1		07e3de53b9319815ae29f4a3d979948e5366597e
io.quarkus	quarkus-flyway	0.17.0		d3f2582dd92cffb28a9d988e2376fc494e64e121
io.quarkus	quarkus-flyway	0.18.0		627ddfedbac8160bc3ac658d6726ab3b72a8846e
io.quarkus	quarkus-flyway	0.19.0		1439698b286e4dc3a7974857760f26150866db59
io.quarkus	quarkus-flyway	0.19.1		6e2aa0bd31ef903087c8b698760c4bd0bdcf2330
io.quarkus	quarkus-flyway	0.20.0		8718ff7740cfd63b2c950bdfad5738213fbee320
io.quarkus	quarkus-flyway	0.21.0		e2095f8a806bf1c5503a4c94e3d24afa985d9079
io.quarkus	quarkus-flyway	0.21.1		92d0749fc33158a9725818143c3bf1d769deab63
io.quarkus	quarkus-flyway	0.21.2		aef463dc4a93e1e4b0b8207c3925edd9f7d76daa
io.quarkus	quarkus-flyway	0.22.0		4a5d80ed28ab8b7a13442102c67caee2cf80bd00
io.quarkus	quarkus-flyway	0.23.0		11ee180f01113544ca06cba6c1e4d8bdb54ad173
io.quarkus	quarkus-flyway	0.23.1		74b0f8804d704f3d37ec5e2f5aa4825f584074d1
io.quarkus	quarkus-flyway	0.23.2		961de4b8eda9884523ab4299e3bb5d47b5d2dbb4
io.quarkus	quarkus-flyway	0.24.0		2111325a8625c3fadffd1da7b9fe32d96dce7781
io.quarkus	quarkus-flyway	0.25.0		2a9b2f5940af0cd2941047a35df271f2126d6317
io.quarkus	quarkus-flyway	0.26.0		201e60285dffe7fbd87246e525c81ef75e06789b
io.quarkus	quarkus-flyway	0.26.1		73dea19c577a92642d7d7819d6aaf90202d24a32
io.quarkus	quarkus-flyway	0.27.0		dbef9eab210b32d8698af11fad277d8050de5c83
io.quarkus	quarkus-flyway	0.28.0		550c0b7f22e162ceccca4663f6886678309f3ebc
io.quarkus	quarkus-flyway	0.28.1		de5b1212d614e12d59f82b832debf157a0d5cdc4
io.quarkus	quarkus-flyway	1.0.0.CR1		efab378858ca6eb719e8ca16d392df0c6fd5c3a3
io.quarkus	quarkus-flyway	1.0.0.CR2		24ff89914c0bee74668e5299f375c503e5c92cb2
io.quarkus	quarkus-flyway	1.0.0.Final		58b65dc7bf92dc2cf626e9aa24851b9ab9d19db4
io.quarkus	quarkus-flyway	1.0.1.Final		4944a1ce56f539f97326e4425677874ebdbe7553
io.quarkus	quarkus-flyway	1.1.0.CR1		3eb5b01b1ebb61d2e2778d80fdcbfb675323b1c9
io.quarkus	quarkus-flyway	1.1.0.Final		15fd4d63d5dc51f7caaf3ef868e596413b88e6e3
io.quarkus	quarkus-flyway	1.1.1.Final		e6c2655ceb6c3c091047fdea65850fa9039dd4e0
io.quarkus	quarkus-flyway	1.10.0.CR1		9030a92b0c7c01bae6da44e3f67380bb40c25d10
io.quarkus	quarkus-flyway	1.10.0.Final		dc52278e65d5d2c107c0b159d661895ce2aacaa4
io.quarkus	quarkus-flyway	1.10.1.Final		f6ed04ce71ecf11ceb5de9a8795444abcbd9fa3d
io.quarkus	quarkus-flyway	1.10.2.Final		54c0bbcf3a8c5e9b69c59140ee30062cf838b098
io.quarkus	quarkus-flyway	1.10.3.Final		c942bd9a3e44a38853b196f4443ca3f39fcbd10c
io.quarkus	quarkus-flyway	1.10.4.Final		7ef0ccd04122e5f5a77afe54e4aae2f46990d26f
io.quarkus	quarkus-flyway	1.10.5.Final		ac78e064e27aaf8fea6180494c8b41e842143ae5
io.quarkus	quarkus-flyway	1.11.0.Beta1		ad72db18443f06b5d0500cf82f7b48708f388a9f
io.quarkus	quarkus-flyway	1.11.0.Beta2		631e9b36d5ccabb3a983fc09ba0afe2ee5b31dd2
io.quarkus	quarkus-flyway	1.11.0.CR1		0780d8b8fe98b3c7d1b587e02c68bd9009a60bb9
io.quarkus	quarkus-flyway	1.11.0.Final		48fbd8bc6d177e09bec92aea75d2db9db097cb7d
io.quarkus	quarkus-flyway	1.11.1.Final		e92c10cb7763228915e77f98d61dc2ab2873def9
io.quarkus	quarkus-flyway	1.11.2.Final		0a61651726fc915b7ea39f385c41249e8af73699
io.quarkus	quarkus-flyway	1.11.3.Final		7432d838b0d2547dcb445b383012e384fc6af4c5
io.quarkus	quarkus-flyway	1.11.4.Final		c58022637869d05953622291ae6f1bb480a9e38a
io.quarkus	quarkus-flyway	1.11.5.Final		8e65b5d8add10cdd3abe935c3c777c5af7778ff9
io.quarkus	quarkus-flyway	1.11.6.Final		be2fa9186a0597ce3011c2b91ceec9317ced5437
io.quarkus	quarkus-flyway	1.11.7.Final		dba76044aaeb216805900bed3c88f49752ad1020
io.quarkus	quarkus-flyway	1.12.0.CR1		119f05488c7bb85862ef1132ba1f04deb1ef860d
io.quarkus	quarkus-flyway	1.12.0.Final		faefba0d9cbb7e0ca249648f631fdcfcae84e8d8
io.quarkus	quarkus-flyway	1.12.1.Final		9899f04db094e757d41fb395de302fe63574efde
io.quarkus	quarkus-flyway	1.12.2.Final		a54a6ac8664adaca75a74561a9f19df8993b26f1
io.quarkus	quarkus-flyway	1.13.0.CR1		a24354fb3a914416d7269bdac3b04d87400fb2f1
io.quarkus	quarkus-flyway	1.13.0.Final		d9bf1e0a931fb1d293a98bebd68526c33c80b9ea
io.quarkus	quarkus-flyway	1.13.1.Final		8bbf6b049c1e7ad380dbe216a53ee6e1aa462f32
io.quarkus	quarkus-flyway	1.13.2.Final		057eb34ed782f1eb230f1ef8df6a87de93203138
io.quarkus	quarkus-flyway	1.13.3.Final		1c7104608bf5f2ca67132586bc48ea5fa07d974d
io.quarkus	quarkus-flyway	1.13.4.Final		2751d94c4445b102fd9badf309a6e55c5e2c226f
io.quarkus	quarkus-flyway	1.13.5.Final		6784f958a5422940c0785e461173e9ec9ae0e4f7
io.quarkus	quarkus-flyway	1.13.6.Final		ffcaf887ac846462e064e6f2c1f284b9e8169525
io.quarkus	quarkus-flyway	1.13.7.Final		1e0e7706a1445858fe95e6a189e38e8fbe361e12
io.quarkus	quarkus-flyway	1.2.0.CR1		a0d0e005ed60657c2a5bff16d64af93a63b0b5bc
io.quarkus	quarkus-flyway	1.2.0.Final		01533d6603758dda50da6c88b22fedb2864df079
io.quarkus	quarkus-flyway	1.2.1.Final		eacc344d5820995b4d494934022cf6897b3ea629
io.quarkus	quarkus-flyway	1.3.0.Alpha1		88777ffee081ecc5b59e21faafe161589ca29b21
io.quarkus	quarkus-flyway	1.3.0.Alpha2		96f1bf7625275b6bcd54895b30540c2f337e124b
io.quarkus	quarkus-flyway	1.3.0.CR1		349f8d2f948ce51074dfa3ce9b8e6f819b861f33
io.quarkus	quarkus-flyway	1.3.0.CR2		afdac5330aa98d4b119bd5dda1ea9fb197beaea0
io.quarkus	quarkus-flyway	1.3.0.Final		4a98f6787e0fbfe34ae5450db7392151d9a6e08b
io.quarkus	quarkus-flyway	1.3.1.Final		3663e897203c9956f847cae8bfb01ce870bff278
io.quarkus	quarkus-flyway	1.3.2.Final		f00929426accf540e310a6421b906ceb9358d420
io.quarkus	quarkus-flyway	1.3.3.Final		0afa8a1a0f479f6fa808c63b999178f3eb92e601
io.quarkus	quarkus-flyway	1.3.4.Final		2b55831c9cea341c18e058cd91c46c5d9cf64038
io.quarkus	quarkus-flyway	1.4.0.CR1		f051c3825ee0feb67c9e0e1f4792e826d256dc69
io.quarkus	quarkus-flyway	1.4.0.Final		26222b5cfd0db0022cadf653849636e064229f19
io.quarkus	quarkus-flyway	1.4.1.Final		3cbeb1dc57a79eabfc78f45a0dea3595e71363cc
io.quarkus	quarkus-flyway	1.4.2.Final		3cbe3a38f0361c1915bfcd085705e6b8e65505f3
io.quarkus	quarkus-flyway	1.5.0.CR1		85b4e5c2fda62aeb3ab98ece24d555c661621718
io.quarkus	quarkus-flyway	1.5.0.Final		6b3e042cb73e0034391cf952121ddb599d1d7b11
io.quarkus	quarkus-flyway	1.5.1.Final		406f35937a4b1fe5ff349af80414a49e4c9ced2a
io.quarkus	quarkus-flyway	1.5.2.Final		b03b7d3ff1b6bf5d8654da0dc0fb09d15f68c550
io.quarkus	quarkus-flyway	1.6.0.CR1		2634eecffbfdbd0295cd2dc89ffa62b40d004ed9
io.quarkus	quarkus-flyway	1.6.0.Final		95e0cb68b2304993b15760b2db7a1411ea0916b5
io.quarkus	quarkus-flyway	1.6.1.Final		8880022e9ea4b91b6e977922003f1f4c09709e9c
io.quarkus	quarkus-flyway	1.7.0.CR1		e9d994772d211738fb8c5ce87d0f3ebc600cf024
io.quarkus	quarkus-flyway	1.7.0.CR2		aa11a72deb784d6487de226bdcb5db470c0fe1a6
io.quarkus	quarkus-flyway	1.7.0.Final		fe5ec28ba48089cb95321f0085ac11baeac41bdf
io.quarkus	quarkus-flyway	1.7.1.Final		5846197baf0e01ac85eaf81e8db070c8a73950b9
io.quarkus	quarkus-flyway	1.7.2.Final		c21928c7736d312f66eafca8e43079e3685ef425
io.quarkus	quarkus-flyway	1.7.3.Final		376a674bddadc603af7f9396b9cd97b8f53c7344
io.quarkus	quarkus-flyway	1.7.4.Final		4cd24c65c2e9885645daf65c02fb343ae724103f
io.quarkus	quarkus-flyway	1.7.5.Final		0de21047d4374fd6b660b7197511a18f2538ba0d
io.quarkus	quarkus-flyway	1.7.6.Final		0bbad8bac272fea27f849997dea48432a5ebf671
io.quarkus	quarkus-flyway	1.8.0.CR1		2faf7d7784fad326e970e2e9070a982928aaca58
io.quarkus	quarkus-flyway	1.8.0.Final		12db573a464df0316171b18a21f71f641c15c871
io.quarkus	quarkus-flyway	1.8.1.Final		00152d544db7fc11ba7f4a7ec644a4160c105a7b
io.quarkus	quarkus-flyway	1.8.2.Final		2f4836b21ac1ac83b51da6d0a4ca8646cb9e3fd8
io.quarkus	quarkus-flyway	1.8.3.Final		514197ea1bc17715dd408e48317a0964ed380883
io.quarkus	quarkus-flyway	1.9.0.CR1		e44dd6c9716c6620244cb62238d2661e176bd99f
io.quarkus	quarkus-flyway	1.9.0.Final		70162fa44c40c88a879bdb55b0ff2a27fde7de8f
io.quarkus	quarkus-flyway	1.9.1.Final		545123632f3758ba199e5130d9ccb1e3e1d99d90
io.quarkus	quarkus-flyway	1.9.2.Final		9812ff655bcb12a5bc5cbec2062f8f8a8746ed8c
io.quarkus	quarkus-flyway	2.0.0.Alpha1		747de38c531b3766937e7a16c589bac5bd6541aa
io.quarkus	quarkus-flyway	2.0.0.Alpha2		cc6c35c01de998ece5ba14a151295747b1b66fa1
io.quarkus	quarkus-flyway	2.0.0.Alpha3		1b5eb4b6a413e83748dff3b9c7a9027c2292d323
io.quarkus	quarkus-flyway	2.0.0.CR1		68a791622d5c8f4f5a3c95570fbdc1c2cf587a23
io.quarkus	quarkus-flyway	2.0.0.CR2		8bae5642dcff173aec1277059f7a17e544030cd4
io.quarkus	quarkus-flyway	2.0.0.CR3		b6431dd7d191fcc44d8ae3f61d8b393b04a06d75
io.quarkus	quarkus-flyway	2.0.0.Final		fb56c61e6979c8dd1c568ae0013b520fcfc888f1
io.quarkus	quarkus-flyway	2.0.1.Final		8e895783c731574b076df713d5f4d3c2c3b0e60f
io.quarkus	quarkus-flyway	2.0.2.Final		6c422ceb6674af80e50c62f085835b4588cd8430
io.quarkus	quarkus-flyway	2.0.3.Final		23ddf70216a77ab24b44888c4b1ef1b136ed2af6
io.quarkus	quarkus-flyway	2.1.0.CR1		9c9bb80e7afb753279424881eda1322abba9fe36
io.quarkus	quarkus-flyway	2.1.0.Final		3880481fdda0dae0b87b3f9a4f5ab4030889d0ea
io.quarkus	quarkus-flyway	2.1.1.Final		5726f7dc1536cd8d759420d4a7ea80ff7a6b9a28
io.quarkus	quarkus-flyway	2.1.2.Final		77f68443e0e8fc4cf910a95190952bafffc3a4ac
io.quarkus	quarkus-flyway	2.1.3.Final		0a6ec228edcbf0fc51e16a89004749bc04789275
io.quarkus	quarkus-flyway	2.1.4.Final		f7b1129c6c0ce79293526eb35622974ac41c3f73
io.quarkus	quarkus-flyway	2.10.0.CR1		bb7abd5811807392f8e63ac300a99e5e577918ae
