at.molindo	molindo-webtools	1.0.0		N/A
nl.vpro.poms	poms-shared	6.0.5		c43000ad138cdbde498961f1e228a14e7329e345
nl.vpro.poms	poms-shared	6.1.0		2f712b7197f91d7470e7c3ede8822a613f8715a7
nl.vpro.poms	poms-shared	6.1.1		25960c8a4f0b862cf882c92e385f27bbd85ff428
nl.vpro.poms	poms-shared	6.1.2		31375bda6c6bf3512c84e1c24edb951bee91c17d
nl.vpro.poms	poms-shared	6.2.0		4e4c06f0428a9edcc2f8f63425a8257066041be2
nl.vpro.poms	poms-shared	6.2.1		3e2525b23d8533b48e1f4e1eda0a13816e23b830
nl.vpro.poms	poms-shared	6.2.2		3b50165c59b2570442d2bb8f6255b9976facd142
nl.vpro.poms	poms-shared	6.2.3		6c524c9eeeb318125336f5c3abd55ba21a8ff732
nl.vpro.poms	poms-shared	7.1.0		06f98f2a4d8685d8c5666f00ebc59451fc619f9f
nl.vpro.poms	poms-shared	7.1.1		a971e2d5781369a80d39ad693ba82102756daee6
nl.vpro.poms	poms-shared	7.1.2		858d2c4db3f487d66a5422c0caba31c9233c697b
nl.vpro.poms	poms-shared	7.1.3		1243b971d7cc9492cd44b090b729b251b4813f0b
nl.vpro.poms	poms-shared	7.1.4		58e99d8679444b39432aa0f73e75fc25e5410a76
nl.vpro.poms	poms-shared	7.1.5		1801f8954336d3244d299d9b728957ba9799702d
nl.vpro.poms	poms-shared	7.1.6		9c0e143601aa2d5310732229af0604988b6c35b3
nl.vpro.poms	poms-shared	7.10.0		36a412529b5af7a0121042241402fa6f2ffe5191
nl.vpro.poms	poms-shared	7.10.1		99b08f9a8226918a246f328589ac84f7b5e4c065
nl.vpro.poms	poms-shared	7.10.10		f4a06bcd3411dd0ecbdc7ba5fbec63a410c80b09
nl.vpro.poms	poms-shared	7.10.11		15dbb6eb703944157acd9d4e8c95cc16a5e8f63b
nl.vpro.poms	poms-shared	7.10.2		57f0c2c986a2b40c10d07d4eac291243ea007baa
nl.vpro.poms	poms-shared	7.10.3		e02a47fefcdfcb376e63cafabe0fcd9f73a05887
nl.vpro.poms	poms-shared	7.10.4		50e130253120f335bcbd3e447aef081bc40425b5
nl.vpro.poms	poms-shared	7.10.5		13fcb93a1828ee2e67b85e6dd024d9fcf16e5dc1
nl.vpro.poms	poms-shared	7.10.6		026d4ee01e80dc842c1592f54fa5b27f63121450
nl.vpro.poms	poms-shared	7.10.7		3e23a6e50f1e7505be2931da5cc320542d953abb
nl.vpro.poms	poms-shared	7.10.8		e7fb31f7e84fa27475954126f0d2f538a715521c
nl.vpro.poms	poms-shared	7.10.9		5b80f8e5e94718919057e433f452b75f2dbf2e16
nl.vpro.poms	poms-shared	7.11.0		84edfed8ef512d6810b5027eaecad7041feace09
nl.vpro.poms	poms-shared	7.11.1		5508b92187078920282c975ff26543d88006ec72
nl.vpro.poms	poms-shared	7.11.2		cce3fa137b435d76a7a54b938cbeb7047ee6f022
nl.vpro.poms	poms-shared	7.11.3		601a94eecf0e5a3051303464087b08df5a218ad5
nl.vpro.poms	poms-shared	7.12.0		cdff0794c1eff89bbf6355f32e423a372c4d4aec
nl.vpro.poms	poms-shared	7.12.1		90ea88cffd35abefec5c895e00b1cb0699582c06
nl.vpro.poms	poms-shared	7.12.2		9492d0c5932b81eef7e1aea85efc4603651c656c
nl.vpro.poms	poms-shared	7.12.3		f6655e083de645d8331bfafe18382df807e6c99c
nl.vpro.poms	poms-shared	7.12.4		676fe6a8c2ebef863f5081f677dc3c6f997d7ef9
nl.vpro.poms	poms-shared	7.2.0		4127c6ce0d984962ec44359728d552376f29b086
nl.vpro.poms	poms-shared	7.2.1		62451eb9dcd48af43baca555279e2129a31608e7
nl.vpro.poms	poms-shared	7.2.2		eb79e4bc9489e6c90a445fd4483aca03653750c3
nl.vpro.poms	poms-shared	7.2.3		feaf7db53f91de9abc620b2f392e7feda2550fb0
nl.vpro.poms	poms-shared	7.2.4		ee6beee740a0098967ed87f56a38f417e79e5012
nl.vpro.poms	poms-shared	7.2.5		2c336604e4bf1dcd3e15bab3cb6e087bb3cd7c15
nl.vpro.poms	poms-shared	7.2.6		9273dde371b46f1d8a59b707cf14c749d246213c
nl.vpro.poms	poms-shared	7.2.7		4981a70199cd4568892c4688f88a06f014f77273
nl.vpro.poms	poms-shared	7.3.0		c7f174b62b49b4d303a0a08e30d463909a113e0d
nl.vpro.poms	poms-shared	7.4.0		0d22d34c5782e52a17acc0b0dcc8fce1c4e9b740
nl.vpro.poms	poms-shared	7.4.1		b4c083aa92d013addc75f3090bdb9b1327114fee
nl.vpro.poms	poms-shared	7.5.0		14375897dbc1adef985ac3cefebc065a2e15be79
nl.vpro.poms	poms-shared	7.6.0		aad92a5154b0e3f9e941fe94c416b444cf13368a
nl.vpro.poms	poms-shared	7.6.1		ffc2c0bd4900d201e9c6dccc37c97855a4095b89
nl.vpro.poms	poms-shared	7.6.2		0486d2a7fb8fa3e55649c07cf16a0cc1c68fbb7a
nl.vpro.poms	poms-shared	7.6.3		9c2be8325107b6c7431ee6926ef6b725b2d61190
nl.vpro.poms	poms-shared	7.6.4		3e35a742fbefbc6a8ceddb0a7daa926b58b6681e
nl.vpro.poms	poms-shared	7.6.5		feffdc5464193a761dc480f00e148466d57d1a68
nl.vpro.poms	poms-shared	7.6.6		1f7a318e1d7f18e925f003417faf9ab4f925d1b4
nl.vpro.poms	poms-shared	7.7.0		a36aee5217085872c8b0307d06d40372a0f911b2
nl.vpro.poms	poms-shared	7.7.1		e654f8dc7684b179c11b8bcf8dc9dad2aa27d555
nl.vpro.poms	poms-shared	7.8.0		e4cf3cff0119dcdf7e17a42bc6092f29082384d0
nl.vpro.poms	poms-shared	7.8.1		a6d32e81d820b737d798541dcfa9c6fec08d4f37
nl.vpro.poms	poms-shared	7.9.0		c6806171ca93cbd9d23535ad785eb9520f647b9f
nl.vpro.poms	poms-shared	7.9.1		974a3bfe61a9684d46e6501681275ba2549b34a6
nl.vpro.poms	poms-shared	7.9.2		82e4dedec4a80e055d74ea4d2c4da83f3c072318
nl.vpro.poms	poms-shared	7.9.3		808a5c110bfb2cde7a7e803140034340cb028e39
nl.vpro.poms	poms-shared	7.9.4		a4af3c18150d2fa2ccf402cf161be08b2841637f
nl.vpro.poms	poms-shared	8.0.0		1f76b3d5fd9664ebff196f16ecfd05a30bdff504
nl.vpro.poms	poms-shared	8.0.1		44b5e91cfa7e67b831f28f65cce1c4ef28666c24
nl.vpro.poms	poms-shared	8.1.0		fa323364a243fd601f1e0b81721f5d33e099e3a4
nl.vpro.poms	poms-shared	8.1.1		ea10fa309d7f8239459aed629edb5ebf6e2c7c63
nl.vpro.poms	poms-shared	8.2.0		d8d32f5c242b684761dbf072b1dd343c1b4327af
nl.vpro.poms	poms-shared	8.2.1		c250da98da24c0250de51636056617aaaaf5f1ee
nl.vpro.poms	poms-shared	8.2.2		3101df65fa7d1b6f081a94f7892c5b0908e7a75e
nl.vpro.poms	poms-shared	8.2.3		644288224ede7908d45bb503a3b34b5a90317021
nl.vpro.poms	poms-shared	8.2.4		473a8e85d7d1945c6382c94d214137d3280fef7d
nl.vpro.poms	poms-shared	8.3.0		bb0b90cceb4b1a06948f910159e9ef0dbb4f59cd
nl.vpro.poms	poms-shared	8.3.1		b0b56f15ea08cd2a1c863210d5071afb535bf3f6
nl.vpro.poms	poms-shared	8.3.2		ba748eac293e5ac4377bc3034c86566440395968
nl.vpro.poms	poms-shared	8.3.3		2b71082bc4448e4225537cfa2d56cccfec1227cd
nl.vpro.poms	poms-shared	8.4.0		d1de6f26ba21854314761aeaca8546d215486a2f
nl.vpro.poms	poms-shared	8.4.1		6c1fdbafd244fb9fbe5503d087113a57dfe90500
nl.vpro.poms	poms-shared	8.4.2		a4223441c2cf1042fe1c8beef0f78611685a9d85
nl.vpro.poms	poms-shared	8.4.3		f87b6c9e08b589167a4a9d8e2f61c979a4ffbecd
nl.vpro.poms	poms-shared	8.5.0		74228e544a9ddccbad3efda078304371c3c890f4
nl.vpro.poms	poms-shared	8.6.0		1d6469e99dc27372c8d05e9b8b45b4213c591e73
nl.vpro.poms	poms-shared	8.7.0		fac3a93e34f6177756dcf10ab8f140e85c3d32f6
nl.vpro.poms	poms-shared	8.7.1		79677c2605811a894f6fa7d57bb2d6ef5e029c50
nl.vpro.poms	poms-shared	8.7.2		d342c44354ccfd5aa618558df265f09c3f13a2f3
nl.vpro.poms	poms-shared	8.8.0		c88d2cf20f81437f991e68d5935af362fa1e91ae
nl.vpro.poms	poms-shared	8.8.1		8c46d7f871f3f77bd65444fe9bc7f3914f48fdee
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2018.11.06-01.45-c7f37fed0647		7472046dbd1615e504a8f3684fc43af7e4363a97
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2018.11.07-10.39-84c1211a7d2e		0cbb6ff7431fae205cdf5853dd249e3f4ace5009
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2018.11.20-18.20-f058c54de62c		8a9a8a43bd209d253976ea829a8caabd7944a833
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2018.11.27-14.49-88288e06ce21		e96a1f5d20d1f9eecf206de569ab3cb7d45b8a22
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2018.12.04-11.46-61d4477c977b		8624efdaa4ddaf3719f629c0b978a53ef28e79c4
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2018.12.04-14.21-97584b2f5307		3c2dd9e64f473c9f7a04676be9a9fe06b0fe17d2
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2018.12.06-09.10-d808330f40d2		ae2bc9151fa062d1ef7f619c5cf9b0ef9cd58bef
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2018.12.06-12.56-1b95d786fddc		2b9e415dde0da699e797264661c32dcf3e56e1f9
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2018.12.06-13.02-6378e08240a9		5c478a35902a193eaf93c86fc49dd618ac2cdd6e
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2018.12.07-12.38-73cf10f9640d		56e535158a300822eadf73a354c5bc1479320b32
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.04-15.24-b819e9793a12		162b5b0f99548170c0540872d4baeaeabce2ea17
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.04-19.15-2a19721005cd		ee6471b50131e8bccda483846d1c53a1f918604b
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.07-12.34-f79cb7a9ec30		909c899dfffd619828c105ba095140adb806b007
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.07-12.47-bc696e8da670		5e4ad71682c2fc459616ec4973c6d908cff53f44
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.07-13.09-68c5e29efdaf		d948732d88fc33644cdbf69b198754e2d99154a4
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.07-13.22-15d4168c3489		8bbf8524573e18939199df5c42676cb96b856ac2
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.07-14.04-8f31edd8597f		9843ce7d4de6458940a73a0ee01f1aed853a3a97
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.07-14.45-6ce9fa39edbc		8b14663fe368d4e0ea1dd96d6c56a0d0114edc9f
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.07-14.46-fa6dc2fe3c08		867a4648e7873f43d930ea6c976528d7dc48ef08
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.07-14.48-ab04c64cb6bd		83aea40f55089d40b1ebe2b23172976ff6b06605
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.07-14.50-53ddb88419c9		1da74e2962b0c536b6680c75ed6fffd7454c6d28
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.07-15.51-a1bba42f33fc		ccdb9181cf8ba2cf80ff70706b51e8c952372213
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.08-11.12-8f0e87a6bdb3		33959b78009c84589c800a79260f5d7781f8bace
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.08-12.37-fc5b8e97668d		709d3fb84a9d81ed1fd98c291cd6ae0f3ab19cff
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.09-11.55-84c21cab82d3		c9785a0d379e1792375f5a1efd9eb620830b6bc5
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.16-07.28-b15ecbd7e114		8edc0e81b3d3699eefbd72109cb18ceaf88a3ba5
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.16-10.26-afc54bed6f85		0ab88afc414d530c8035cfeda22af5371604788f
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.16-13.18-afc54bed6f85		d4c005886d52e149b1c08bfa068bda1f262bc19d
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.01.16-21.19-afc54bed6f85		8ba4cb493141e3204ed0dc405ca7575a3514f0fb
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.02.01-15.24-2552a2e49189		f9ae58affdf9d8f6ee667dcafb7ee8c69c334765
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.02.04-18.50-74f9bede5375		6c62129b350513b579a36fc70ecda22c4b395da0
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.02.06-20.03-9acde4111245		77810024111023a7e00fd8e8e9e6bf9f655e7a92
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.02.21-15.06-0d69fb1f3278		cee08631bf6a995c5ed573a9504e9f83f797c3b1
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.02.28-12.52-e0a79af1ccde		f08d9a0c2018cc9aa26c5e6a0f267658c8693457
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.02.28-20.22-e0a79af1ccde		a4df0639e14a1a1d3bebbc237cd52ef750ab254c
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.03.03-19.34-397915678050		bd29ed023158a78e1e070cc3d8e3de79684523b0
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.03.04-09.22-880557851723		f49b1e852aebd58de5f4bf5f10533de9602c07d5
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.03.04-09.26-1e4b0c19c0be		312a1dfc84645aec26630b6ccfd23c1cc52ae7b7
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.03.05-14.13-d95264192bc7		d10c51ed8c0a195385e74de480dbc17a8f108cea
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.03.05-14.15-99dc7babdf21		7a3053c07c989e2b7bce03345155e6ca74f67c63
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.03.26-11.06-58bc24a56f8e		34a8cce1ff57a1c783ea3608e7cd7620a44b08cc
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.04.01-14.11-bd945ca760ae		e90a35d4f47ccfbb36ef5e5efe6d6133821299c2
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.04.03-23.09-56488320520a		6c2bb76e8946af582f33d2e7c81e6860631380e5
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.04.04-09.14-c6cea90b8e95		f7644ddd1b4dd749ac113a74a4310ffacca2fd80
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.04.05-09.36-fbdf6a084578		75f8c4871ccadca969bac2f2e1e10a54e389804f
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.05.23-08.28-c9a2c8477f7d		f0e004bbb3c6e9b5dbecb624d0d43aadb16cff66
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.05.31-14.28-6627afa127a2		c66c5caa01f76b9af0790ccbe63770b9a41f2630
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.06.04-10.12-7ca179183512		395b2ef1df97a4d1d4bad806219f6c9d0f5b83c0
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.06.04-12.36-7ca179183512		0824bd4d5f193dd6af5f7112e6672d030a658c30
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.06.11-13.36-786a4cec3151		41197f5a17ddfd9ae9a264af5df1a87d56041fd6
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.07.10-10.57-b55f47790a9d		48880c5b59df3d5a0baead406afada18086162e4
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.07.10-12.21-b55f47790a9d		fd6c67b7006e96259add87c25b903b9f2cf21b97
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.07.11-06.47-b55f47790a9d		655e416b409c04dc457dffe697fb8eaf1347dde4
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.08.12-12.12-4258f3dded02		5f30840abd5a360da9066e6763fc2daafba28008
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.08.16-13.46-35cbdfd492d4		c50e9f951a3d5ad1c351d8908b513a9072f0004a
no.nav.tjenestespesifikasjoner	soeknadsskjemaSosialhjelp-v1-soknaddefinisjon	1.2019.09.25-00.21-49b69f0625e0		0edb4e728d4aea48f9fc6732cb483ae1dd681f1b
org.apache.felix	org.apache.felix.http.samples.cometd	2.2.1		4e99e52f350594868e63b9a2c115f90c75c60145
org.apache.felix	org.apache.felix.http.samples.cometd	2.2.2		d05e08cff4df1d5399dc8b38db1602881ac13b70
org.apache.felix	org.apache.felix.http.samples.cometd	2.3.0		a7dc249fc6d8c409f4da0cb9119e7fd508f7a3ef
org.apache.felix	org.apache.felix.http.samples.cometd	2.3.2		a7be5b1bbd5320022cf6134ecf1e2dcc759c0d6a
org.apache.servicemix.bundles	org.apache.servicemix.bundles.aopalliance	1.0_1		4c68632cbc7e30588c1b3965abb2debbeec49d19
org.apache.servicemix.bundles	org.apache.servicemix.bundles.aopalliance	1.0_3		4da44af40e535d72fb0ffdb7772fb1afd7fdc24e
org.apache.servicemix.bundles	org.apache.servicemix.bundles.aopalliance	1.0_4		b541f582e3f71811475f89fa0b8ee04f83f54119
org.apache.servicemix.bundles	org.apache.servicemix.bundles.aopalliance	1.0_5		cbae8c152d906c95abb7c5b44218a377a2d13c22
org.apache.servicemix.bundles	org.apache.servicemix.bundles.aopalliance	1.0_6		556da22e537ef71fee55553a351d9e7159d42b5a
org.apereo.cas	cas-server-support-saml-idp-web	5.3.0		d51006412720792db7dcd80bb01386067743d635
org.apereo.cas	cas-server-support-saml-idp-web	5.3.0	resources	eb044df8e0e96c7ea2e5cb052bc1f6a6130a8067
org.apereo.cas	cas-server-support-saml-idp-web	5.3.0-RC2		c92f9c7902f8480c77a883889e99c8f2b9bf1f8b
org.apereo.cas	cas-server-support-saml-idp-web	5.3.0-RC2	resources	71bcc4f186789ed7b96d52865a91751b4e6d252e
org.apereo.cas	cas-server-support-saml-idp-web	5.3.0-RC3		9f7a6f94751239c9309050f462ceb92533316473
org.apereo.cas	cas-server-support-saml-idp-web	5.3.0-RC3	resources	b31420bf71c48012c6dc244dda204ccef04deb28
org.apereo.cas	cas-server-support-saml-idp-web	5.3.0-RC4		6048e3afa299d33516a48e15cd09a5ca5d5bba0e
org.apereo.cas	cas-server-support-saml-idp-web	5.3.0-RC4	resources	94c3a6e222ede7f4ffd8a1a05d27cc536e37a21b
org.apereo.cas	cas-server-support-saml-idp-web	5.3.1		662f2d6d1c4a94912a0016d669c1622d3f3b3080
org.apereo.cas	cas-server-support-saml-idp-web	5.3.1	resources	57607d1b42a6fa3854b4884485232f3e3fdb7d2a
org.apereo.cas	cas-server-support-saml-idp-web	5.3.10		5154787a733792a2cd294475ec75cba26aaf13b8
org.apereo.cas	cas-server-support-saml-idp-web	5.3.10	resources	1c4bd42e82852707657bb85c8a1c76e4d8495ba2
org.apereo.cas	cas-server-support-saml-idp-web	5.3.11		06efd3633789072cec884abf19bfc8e92c3188a4
org.apereo.cas	cas-server-support-saml-idp-web	5.3.11	resources	216c727f37b21803ba3223abf520b917664c2711
org.apereo.cas	cas-server-support-saml-idp-web	5.3.12		cdac0649f46dbbbfe9756b422aac122c6ca2d5af
org.apereo.cas	cas-server-support-saml-idp-web	5.3.12	resources	1be96c3eb677f02ef614041729a538b5d4aec929
org.apereo.cas	cas-server-support-saml-idp-web	5.3.12.1		a29562dd856d234a177274c6ed3f1258da590ca5
org.apereo.cas	cas-server-support-saml-idp-web	5.3.12.1	resources	51718962b5ce0390f6e86c4376b2f3d0f68d3b74
org.apereo.cas	cas-server-support-saml-idp-web	5.3.13		abfab1f23925352eea8fd4991793f15808d9aa11
org.apereo.cas	cas-server-support-saml-idp-web	5.3.13	resources	10e6ca69781cf3cc124475d1b8dcc5688b3efb6d
org.apereo.cas	cas-server-support-saml-idp-web	5.3.14		0c6ae6efaa4d119ad9fd58d0a893b95d29ff3aef
org.apereo.cas	cas-server-support-saml-idp-web	5.3.14	resources	945e06e82f2e4ea6966ccafd8dcacabdf0d00411
org.apereo.cas	cas-server-support-saml-idp-web	5.3.15		30e8e3fe885f7a100c73c80b37b0024ec45dbfbd
org.apereo.cas	cas-server-support-saml-idp-web	5.3.15	resources	07f32d35867cd400cacea278a66b6e0d94d6d89a
org.apereo.cas	cas-server-support-saml-idp-web	5.3.15.1		52997dba6b775b685432f93f2d6acddd62f80199
org.apereo.cas	cas-server-support-saml-idp-web	5.3.15.1	resources	cc2f9c4f3a877f9369e65c6d2118970df2292a03
org.apereo.cas	cas-server-support-saml-idp-web	5.3.16		2fb21bf8559386926aa753627a752f3a7d5bc3d4
org.apereo.cas	cas-server-support-saml-idp-web	5.3.16	resources	98a87488c7380202139cd02920ba87b63c8ff7f1
org.apereo.cas	cas-server-support-saml-idp-web	5.3.2		09334ccd7dc1c6865f3eda9546d268afba48faaa
org.apereo.cas	cas-server-support-saml-idp-web	5.3.2	resources	93409ac4649b8f8a74e5db07f40dc5dc271a1668
org.apereo.cas	cas-server-support-saml-idp-web	5.3.3		10092b6ef1dd7aba074ff75319aba3b823538f8c
org.apereo.cas	cas-server-support-saml-idp-web	5.3.3	resources	d8c0f046abf73ec7ffad374e1cc7c174cf6e1c13
org.apereo.cas	cas-server-support-saml-idp-web	5.3.4		da54f2433767f5881fe054726b80dcb3c81bc674
org.apereo.cas	cas-server-support-saml-idp-web	5.3.4	resources	36185b2c11effb714cc32af0905c27ede9ab456e
org.apereo.cas	cas-server-support-saml-idp-web	5.3.5		054462a63022ea8e83d8076bd628f25f116e2d5e
org.apereo.cas	cas-server-support-saml-idp-web	5.3.5	resources	0da23d1dedc132a075309d8657be66616159697e
org.apereo.cas	cas-server-support-saml-idp-web	5.3.6		cd294dafd8f95e63b7dbadbc16bdd320772e791b
org.apereo.cas	cas-server-support-saml-idp-web	5.3.6	resources	ee2f9ae6bec723bfa237b26b97ba8eabcf5d0b81
org.apereo.cas	cas-server-support-saml-idp-web	5.3.7		c2e3f9f59fca9ef87b957865ec2806b303471515
org.apereo.cas	cas-server-support-saml-idp-web	5.3.7	resources	f608aadd187b4a94641a786f5571edf9b0ebe734
org.apereo.cas	cas-server-support-saml-idp-web	5.3.8		549d784aabe67a45ac01916e61f7d83b6c31fa05
org.apereo.cas	cas-server-support-saml-idp-web	5.3.8	resources	02a735bf87e4ad2d5eb9b9ae2734aac9fa962a31
org.apereo.cas	cas-server-support-saml-idp-web	5.3.9		a3d35fd9b4dd9d891a7b2c9ddd91a511bccf8d06
org.apereo.cas	cas-server-support-saml-idp-web	5.3.9	resources	82754f8a9a2b426064e7787f4cd1dc2eb7189e51
org.apereo.cas	cas-server-support-saml-idp-web	6.0.0		51e73dfa76fb4e8451787086695f54d4b2a61d2c
org.apereo.cas	cas-server-support-saml-idp-web	6.0.0	resources	054db5ce5b8600c00ca3691336019e677faba7da
org.apereo.cas	cas-server-support-saml-idp-web	6.0.0-RC1		c9b2717dca1702445192c8359cbf3a798cb6afd3
org.apereo.cas	cas-server-support-saml-idp-web	6.0.0-RC1	resources	a165db7d4b4c5592942f74eab8e3e2ace8bce930
org.apereo.cas	cas-server-support-saml-idp-web	6.0.0-RC2		b470cfd4737194893c6a64b91ce7cb997de92525
org.apereo.cas	cas-server-support-saml-idp-web	6.0.0-RC2	resources	d7f6996c289d5442631b3a10da8fccbbddce26b3
org.apereo.cas	cas-server-support-saml-idp-web	6.0.0-RC3		3f6ffc7684143e43ed5426ff538bc3b00660588a
org.apereo.cas	cas-server-support-saml-idp-web	6.0.0-RC3	resources	44c420bf9e45a0dc7258c5bb1c9782a5dd5a8fb5
org.apereo.cas	cas-server-support-saml-idp-web	6.0.0-RC4		16a1485d98841c7f070541dfac7a81129678660a
org.apereo.cas	cas-server-support-saml-idp-web	6.0.0-RC4	resources	fb719e94c1790c2492ac6faac8d9ec999b678f92
org.apereo.cas	cas-server-support-saml-idp-web	6.0.1		9efc2b8f8fb06ee5b53136a462da29e595de9ac3
org.apereo.cas	cas-server-support-saml-idp-web	6.0.1	resources	1aa98776d93511cbaca5986be3b4913d160e8008
org.apereo.cas	cas-server-support-saml-idp-web	6.0.2		140dbd489cdd9eca7e6f85512364d8e541952f71
org.apereo.cas	cas-server-support-saml-idp-web	6.0.2	resources	c37a78ca7a728d9b026b1a92ddc10cd2cb01c910
org.apereo.cas	cas-server-support-saml-idp-web	6.0.3		81492f50493996ec16259fb0b4c8ef9452677ab9
org.apereo.cas	cas-server-support-saml-idp-web	6.0.3	resources	6cad51e01c8eeda0fcf89aa6bff632f20f39f0bc
