beehive	beehive-netui-scoping	1.0-alpha		a9ed56a3e9cde8bd4ca3a976fbf76cb5f1dd1b5c
org.finos.legend.engine	legend-engine-language-pure-modelManager-sdlc	4.83.2		846ff49cb5b728f487ddad20131c63417b69b38b
org.finos.legend.engine	legend-engine-language-pure-modelManager-sdlc	4.83.3		75b6ff6013be34c7f3d2033a75660873905f6b5e
org.finos.legend.engine	legend-engine-language-pure-modelManager-sdlc	4.84.0		e621a1963a7424bad4624fe82eea71cda53a8115
org.finos.legend.engine	legend-engine-language-pure-modelManager-sdlc	4.84.1		6e262df372c80941d06f6d3bbfa755ff05ae1e60
org.finos.legend.engine	legend-engine-language-pure-modelManager-sdlc	4.85.0		52aec19795494be4088c78c92c02aa86534a8229
org.finos.legend.engine	legend-engine-language-pure-modelManager-sdlc	4.85.1		6756ef9ff58b19d886c88545b09a081f8dd05c32
org.finos.legend.engine	legend-engine-language-pure-modelManager-sdlc	4.85.2		12c1e6bc87e09984eca5b698ab7f9c89625f4e82
org.finos.legend.engine	legend-engine-language-pure-modelManager-sdlc	4.85.3		5ec02033052eeb4785f71836840fb3f9e7b2f0cc
org.finos.legend.engine	legend-engine-language-pure-modelManager-sdlc	4.85.4		8eab403340bc0868371137987c531375ae7e376a
org.finos.legend.engine	legend-engine-language-pure-modelManager-sdlc	4.9.0		3f30bc2c02e09c524be656b08d3c20c8d80805a2
org.flywaydb	flyway-singlestore	10.0.0		94f5e1a8d7e2e9b0dc80db0039ac9cbb6a3b18eb
org.flywaydb	flyway-singlestore	10.0.1		7aebd1260fe126a1928f7ce6170bc50c7ad2881b
org.flywaydb	flyway-singlestore	10.1.0		b2e74a40c69715330498297c49c82232af96b16e
org.flywaydb	flyway-singlestore	10.10.0		353c1bcc51509cd0db7546b28baab98d6879a14b
org.flywaydb	flyway-singlestore	10.11.0		7b07fd0564523383c1c23e6737c6101f3b536505
org.flywaydb	flyway-singlestore	10.11.1		b66e84d576ee1137f2d13deb451c5009b9a6088f
org.flywaydb	flyway-singlestore	10.12.0		8aa235376a684d320b487926a9c19a2c040416f4
org.flywaydb	flyway-singlestore	10.13.0		b29cd2ff49aeef69d4a34961d29a7aa9a6a1d189
org.flywaydb	flyway-singlestore	10.14.0		e8a000318aaefed124ec1679409d40c7005d68d7
org.flywaydb	flyway-singlestore	10.15.0		806a844295ecfe70d50269ee020bf8e8fef10245
org.flywaydb	flyway-singlestore	10.15.2		ecc4a0da8e46f0ff701eb4305b9a15239115e9ff
org.flywaydb	flyway-singlestore	10.16.0		1e30a9fdbb17ede3423dc2c535e67d6d67ba32d1
org.flywaydb	flyway-singlestore	10.17.0		f597ba17572b508fc8897557d461f4de62393023
org.flywaydb	flyway-singlestore	10.17.1		476588a470d564cb31e958330dead7a636f13ef9
org.flywaydb	flyway-singlestore	10.17.2		5880a51e223cff1446e8587872d4a2ae7af7528d
org.flywaydb	flyway-singlestore	10.17.3		eea16d742d6595ddd3a46efc3caf5e06a61a4b21
org.flywaydb	flyway-singlestore	10.18.0		b623b5e96cf97e71b95c90c8fdffa7173844642e
org.flywaydb	flyway-singlestore	10.18.1		35ef6ea36ae307c5169b4d1c62dbc93edf041bc1
org.flywaydb	flyway-singlestore	10.18.2		9569190cdb9656b99647700427a212d05bfa1564
org.flywaydb	flyway-singlestore	10.19.0		41281aa9dd45bae0620b9a4e02df29a2f4bc0885
org.flywaydb	flyway-singlestore	10.2.0		a3c5fa5972d7e5fbb06a91bf919da5857a4019ce
org.flywaydb	flyway-singlestore	10.20.0		5daa511413f40c377e867c60b45814baf433a925
org.flywaydb	flyway-singlestore	10.20.1		7c5ec492196458542674c754a498ff1dc7b8bd3b
org.flywaydb	flyway-singlestore	10.21.0		4452f91c664b96fb82b850ef9aa1d0c6d44d741d
org.flywaydb	flyway-singlestore	10.22.0		eb0f8d546501a6ef84614278df8f60747064fcc9
org.flywaydb	flyway-singlestore	10.3.0		9c66370a2a64f1c2f4ed750b2b7781a3cd91db31
org.flywaydb	flyway-singlestore	10.4.0		5d8e3d57ddd53f3696fb4f4eb350e7df2cee5cc8
org.flywaydb	flyway-singlestore	10.4.1		25d673b276a8d5584dd85a756c588a75d7e8e50b
org.flywaydb	flyway-singlestore	10.5.0		0a35a1479dde02230ba496061752bae79d676582
org.flywaydb	flyway-singlestore	10.6.0		0a5e46cfab900b72b4eed6ceba56a04e836c9e51
org.flywaydb	flyway-singlestore	10.7.0		7d3cbffbaa0267c2c2265b5bca45be4a5241e11a
org.flywaydb	flyway-singlestore	10.7.1		3e2e6cbf2a682492e381f8afb7d9bfa48d25184e
org.flywaydb	flyway-singlestore	10.7.2		39917e5ee452c4fda862c2db8a48081647ba6ba2
org.flywaydb	flyway-singlestore	10.8.0		4c506351966b600cf11374b758f6aae5e7aa5392
org.flywaydb	flyway-singlestore	10.8.1		5042e1209554eb88032a95961f2ed9e038ffd596
org.flywaydb	flyway-singlestore	10.9.0		23b7bacd7bb404e9a0873ef37c962401758e57bb
org.flywaydb	flyway-singlestore	10.9.1		6dbc44ebfcfadede42ca6a095cb7a575ee032f95
org.flywaydb	flyway-singlestore	11.0.0		463602b60db50dbad09898f43b23349d68c61d8f
org.flywaydb	flyway-singlestore	11.0.1		c6ae013f044e57b1fb8692820f3587e7ecca9346
org.flywaydb	flyway-singlestore	11.1.0		76d7367f78a3fe808589bff39c5cdc624be5fac3
org.flywaydb	flyway-singlestore	11.1.1		10a8af5a20adf509c4c06e08da704d40769fc847
org.flywaydb	flyway-singlestore	11.2.0		4a5f0333faed5fd99a431172ee78f2a62bebf0cc
org.flywaydb	flyway-singlestore	11.3.0		ed1a97b9d1ff1d05044cdbcdbe920c3f3892b7cf
org.flywaydb	flyway-singlestore	11.3.1		11880222504cecff1db9c447e7f6696ca09a5163
org.flywaydb	flyway-singlestore	11.3.2		3474b480bf0b984a3240ada96d5a59c1b9be3730
org.flywaydb	flyway-singlestore	11.3.3		fcfd2ed1d3d73bfe213ddf018a9cb2885d2cc6f4
org.flywaydb	flyway-singlestore	11.3.4		3bccae94adb718bd1e081d2e7ad1cb2a0ebc2241
org.flywaydb	flyway-singlestore	11.4.0		ff90dee379aa093b37187185a634f872264f1ac1
org.flywaydb	flyway-singlestore	11.4.1		eb4b9c9df446fdf0f1eb98982e00db46a0cfa7f5
org.flywaydb	flyway-singlestore	11.5.0		6e42c550f2e1ff2f944c1bec0255440f96171779
org.flywaydb	flyway-singlestore	11.6.0		92cab1e5d42de0f37415c29342faf93c9195887e
org.flywaydb	flyway-singlestore	11.7.0		38ad1f5ed8c16efd256da05a3753dc9b6de6d152
org.flywaydb	flyway-singlestore	11.7.1		be826670a859451ed5db3cec386e24b4c412adcb
org.flywaydb	flyway-singlestore	11.7.2		88a706e5b1cacc13078398a594e28ff8677cb4b1
org.flywaydb	flyway-singlestore	11.8.0		246213076ff8404489748ca9ab72e5384b301e41
org.flywaydb	flyway-singlestore	11.8.1		9b9b2ff0ea278b652521d4e4f7af09a6083459c7
org.flywaydb	flyway-singlestore	11.8.2		513bb0a449702846a94842569f565f3a42bd930b
org.fusesource.bai	bai-mongodb-backend	7.1.0.fuse-047		45e303f9ad380a7501d57ee89bd3161191c1f3fc
org.fusesource.bai	bai-mongodb-backend	7.2.0.redhat-024		d31864d436bcc20d7d620c605f3aab27c6152ac1
org.graalvm.python	python-truffle-tck	24.0.0		ca4a597c7762af2222edbf472f9e39c5f0f6d349
org.graalvm.python	python-truffle-tck	24.0.1		e13388a46f1c543691af74dfe43cf7cfb58b4e32
org.graalvm.python	python-truffle-tck	24.0.2		1ae47812ea8a09d68bdbe2f4d1b4b644c716cd01
org.graalvm.python	python-truffle-tck	24.1.0		bd0b6a38bc1cecd63337c6f86c944594e69c7087
org.graalvm.python	python-truffle-tck	24.1.1		b6dd0f7b7944e03fe1981690f62cb462ffa27f7b
org.graalvm.python	python-truffle-tck	24.1.2		947d47e2eb3add5f47b741d99c397fd40114be58
org.graalvm.python	python-truffle-tck	24.2.0		5b7111c0be2fb5233355701cd719eb478ab98e02
org.graalvm.python	python-truffle-tck	24.2.1		fc95730336864e1430674b478288eb1b60fee12a
org.json4s	json4s-jackson_2.12	3.2.11		12a44fb1b306fc16ca82f04d2331acb81c78c4ab
org.json4s	json4s-jackson_2.12	3.4.2		f4ff6b716400df1e97a718099083e18feb25c08e
org.json4s	json4s-jackson_2.12	3.5.0		961a7b9007705e659b204d689338182d11d7b293
org.json4s	json4s-jackson_2.12	3.5.0.RC1		7de26ad2756ee0c3fcd6c294851a5bb3e102dea2
org.json4s	json4s-jackson_2.12	3.5.1		da9ac02c44c309a53704e5fc78273bf8236a7ac8
org.json4s	json4s-jackson_2.12	3.5.2		1bc9a25c6213d6e8501086c376e71fd61884c24b
org.json4s	json4s-jackson_2.12	3.5.3		284f9c35c34f758e8be8a33ec710946075988f0c
org.json4s	json4s-jackson_2.12	3.5.4		63f7c923266279ed0fae56505cad57e5ac71ea05
org.json4s	json4s-jackson_2.12	3.5.5		1fd3e672567ded5809e616e4639d49216312e72c
org.json4s	json4s-jackson_2.12	3.6.0		34c942ff3efa45ffe0b4031becfd20f9fa93f6a5
org.json4s	json4s-jackson_2.12	3.6.0-M1		12a03daa4de7868009d73330df9eac3dff245418
org.json4s	json4s-jackson_2.12	3.6.0-M2		f18bfabb5954881d8988bf2360f505f27097ac1d
org.json4s	json4s-jackson_2.12	3.6.0-M3		bc525a5b811f5da1d6897c8d5a73458f5228ef3d
org.json4s	json4s-jackson_2.12	3.6.0-M4		22b035f7b31b73fec102094f3f70f8a66ac5cd75
org.json4s	json4s-jackson_2.12	3.6.0-RC1		b976ff290d46ba5b08dca2d0e693015d6693ef56
org.json4s	json4s-jackson_2.12	3.6.1		864cf214dcd5686929f1c7f8d61344195c828b35
org.json4s	json4s-jackson_2.12	3.6.10		7ca4c3ca9e6d88a23a8df5352ce06b74ec49c350
org.json4s	json4s-jackson_2.12	3.6.11		54758438954b1aba58b1287a743f604d29123075
org.json4s	json4s-jackson_2.12	3.6.12		199af2b782be441813d93a4dc09628df232d0566
org.json4s	json4s-jackson_2.12	3.6.2		9fafe9db72692201e6984f8e1eba19bb4f6cdf91
org.json4s	json4s-jackson_2.12	3.6.3		579a5caf28fdc8db596d98a92d2e64502120b9e7
org.json4s	json4s-jackson_2.12	3.6.4		bc2719eb7f727a1ee3a8d7460d12aa558739e70f
org.json4s	json4s-jackson_2.12	3.6.5		1f559d6dd1562cc3758ed79aebabe76ef196a453
org.json4s	json4s-jackson_2.12	3.6.6		9ed06c1cd91c2d4bc557829c4f2dd398ab62e5a2
org.json4s	json4s-jackson_2.12	3.6.7		84ebb3aa7923c1fda00ca383adba4c92138482f0
org.json4s	json4s-jackson_2.12	3.6.8		4c5ac5e73a69613caa4686e7b43a388cec80b692
org.json4s	json4s-jackson_2.12	3.6.9		5da792749d92848bc06adec17d1e87f4a1459571
org.json4s	json4s-jackson_2.12	3.7.0-M1		33a5752f8226dc9d9ac8ac8f750112ceb9e58a61
org.json4s	json4s-jackson_2.12	3.7.0-M10		b7628f832737054087a82eb86220fa6c46b3d813
org.json4s	json4s-jackson_2.12	3.7.0-M11		54089dd27d932de33c329199474ad429ee076510
org.json4s	json4s-jackson_2.12	3.7.0-M12		759be949d383854b6b4d685953180dc06bac10f9
org.json4s	json4s-jackson_2.12	3.7.0-M13		4c07b3a9d22fefb89fd7bf4d5bbf76c149582ba9
org.json4s	json4s-jackson_2.12	3.7.0-M14		ce96274798e2357a91422a667d6155b44c5b26fc
org.json4s	json4s-jackson_2.12	3.7.0-M15		e491b248df4bbb897534b9fe0d9e6a8ed68d02ba
org.json4s	json4s-jackson_2.12	3.7.0-M16		ea0c73d703d2c46e356123f22df123cdfb59434d
org.json4s	json4s-jackson_2.12	3.7.0-M2		36e640f0e20e05fe9bcf240d19acb63d432354a3
org.json4s	json4s-jackson_2.12	3.7.0-M3		157c78613c68cf63e9e2bfcfa8d422e88856afae
org.json4s	json4s-jackson_2.12	3.7.0-M4		b5884326a382a4dd71736e5c13b1fdf5b5132041
org.json4s	json4s-jackson_2.12	3.7.0-M5		d85bf0f03b5601eb806d29ec4c169efe1356452a
org.json4s	json4s-jackson_2.12	3.7.0-M6		0d7aeb6411a9c3929c3928375d4f15cb4c3252eb
org.json4s	json4s-jackson_2.12	3.7.0-M7		91c1595b11593266bd2811aa9108620d48f4137c
org.json4s	json4s-jackson_2.12	3.7.0-M8		8463f917a3e4a1ccb80da94b7d6db55452f95009
org.json4s	json4s-jackson_2.12	3.7.0-M9		85c6046a83fd3d0a0c0edcada5fe3d6bf39008a7
org.json4s	json4s-jackson_2.12	3.7.0-RC1		b8089d04177a846e3b7a73e663c0fb2e89198e4d
org.json4s	json4s-jackson_2.12	4.0.0		bc41f6f57da83e7645b8770bb4502e37915580e6
org.json4s	json4s-jackson_2.12	4.0.1		b39f133fbca8e56eb9d0f04c399951ed5095f0ad
org.json4s	json4s-jackson_2.12	4.0.2		f8b9f3f648283a98b75c73a002e1002ec1a23f00
org.json4s	json4s-jackson_2.12	4.0.3		38f53be6a88fc3c4472b7d1989833ec0d3c59d79
org.json4s	json4s-jackson_2.12	4.0.4		c370a5274dedc52b037ecade6818bce03cba32d1
org.json4s	json4s-jackson_2.12	4.0.5		2721c9d0590bf41c97744ee8efd3fb41fb2aa7f2
org.json4s	json4s-jackson_2.12	4.0.6		abb39377ca6a66151e8195bb35a63b2e1e4126e7
org.json4s	json4s-jackson_2.12	4.0.7		c5de330c2ef275400359ca50b061b6d29aa8afb6
org.json4s	json4s-jackson_2.12	4.1.0-M1		a301737168f7a524e1d33c10e2f809f5c7026fd4
org.json4s	json4s-jackson_2.12	4.1.0-M2		a7eb0c6d23a54ce2392ffb24a88827aea232ab47
org.json4s	json4s-jackson_2.12	4.1.0-M3		d9fa7c000789b8ebb2aa53f5eacb4dbffb8bfb21
org.json4s	json4s-jackson_2.12	4.1.0-M4		134863620ed1104828edce52e1a1daec9baa9953
org.json4s	json4s-jackson_2.12	4.1.0-M5		4fb4b6d10f8f652589bc5c79f521a88e1cb8f855
org.json4s	json4s-jackson_2.12	4.1.0-M6		2a09eeee7d58e8a33fa1fe026fd16f25f482cc7a
org.json4s	json4s-jackson_2.12	4.1.0-M7		c71653bf288fc5c977b89bcc123cd33b3e0bd487
org.json4s	json4s-jackson_2.12	4.1.0-M8		e6c6f8fbc572ac48c6a76807c7f7c5233122d3b4
org.kantega.respiro	respiro-camel-plugin	1.0		882b0578419221011e29f7dcac558323fad32a9b
org.kantega.respiro	respiro-camel-plugin	1.1		a1c4751ef528c8e650456434f9414a7064d17573
org.kantega.respiro	respiro-camel-plugin	1.2		62f7c3ca9f60787b221350b8cd2aa1d89802f1a4
org.kantega.respiro	respiro-camel-plugin	1.3		7fdd6e4ebbbd43be0ecfeb9814510d69c587510b
org.kantega.respiro	respiro-camel-plugin	1.4		f9e9293a6b6ca71b0c721ae9869ee81793f9c738
org.kantega.respiro	respiro-camel-plugin	1.5		63cd4e9a36eb50c088fc3838242a2d7450935530
org.kantega.respiro	respiro-camel-plugin	1.6		5b237899c5bd60353f70ff192dc509d3f81aead7
org.kantega.respiro	respiro-camel-plugin	1.7		3e390f2a71bed218cc2d60f4f2eac3ad714694f3
org.kantega.respiro	respiro-camel-plugin	1.8		ba9a0397e82348d9ab2165ef38b3b5191a6eca3b
org.kantega.respiro	respiro-camel-plugin	1.8.1		22d62c7f473ce54488c33cb62af7b5f21dcb819f
org.kantega.respiro	respiro-camel-plugin	2.0		60c3a7a0448638961f63eb64fa2b5c71c08de787
org.kantega.respiro	respiro-camel-plugin	2.1		e477b5661d984d763839ef9e04f6fb7343e88ea3
org.kantega.respiro	respiro-camel-plugin	2.10		947037568ada41ac9656998ee5191dc4b69a16a0
org.kantega.respiro	respiro-camel-plugin	2.11		d4889d00faf35cea5e1d786b66d7bf035d436292
org.kantega.respiro	respiro-camel-plugin	2.12		05d1ba8a463f14fe1919d0aea1b808bdcc92dd96
org.kantega.respiro	respiro-camel-plugin	2.13		79c337611c25a561742b2bbc2db1234e88947922
org.kantega.respiro	respiro-camel-plugin	2.14		1af634f59eaaf35f2109e1787b943b841701e595
org.kantega.respiro	respiro-camel-plugin	2.15		3c5c301f791777945dba8f025b0b58152d7e5758
org.kantega.respiro	respiro-camel-plugin	2.16		dcbf08d8df37365d6aaa94bcfb7185d65efd7a0c
org.kantega.respiro	respiro-camel-plugin	2.17.2		22b4ab49540de837fab122f32870a8e28d0a80d6
org.kantega.respiro	respiro-camel-plugin	2.18		0e3df0a6485230c22a840d82e14993bf85df91b8
org.kantega.respiro	respiro-camel-plugin	2.19		eb97a666ba508dc979a65e49e314042bbdf42a31
org.kantega.respiro	respiro-camel-plugin	2.2		31815db52863efc78647221a67b2442a3d929afa
org.kantega.respiro	respiro-camel-plugin	2.20		af6ce36bbb3424475beb5267cfb1c1887518f977
org.kantega.respiro	respiro-camel-plugin	2.20.1		9ef4cfdc0b827391a6980ec2e46fedc87ba2c120
org.kantega.respiro	respiro-camel-plugin	2.21		eed4b71299fb49b3fb5a66f00014eca7538d645b
org.kantega.respiro	respiro-camel-plugin	2.22		e57b0b5126d4e95e5de2a928f3ccd9964ce32a76
org.kantega.respiro	respiro-camel-plugin	2.23		ff87aed5eee4af4db6de8341c27fb29755bfd043
org.kantega.respiro	respiro-camel-plugin	2.24		47326cefd2baa701839654397611eb984b018d35
org.kantega.respiro	respiro-camel-plugin	2.25		fa92baa58f475e2a92569aa70417b4627ff54dd4
org.kantega.respiro	respiro-camel-plugin	2.26		8e9c441d2bdfd8e0f93f1531af0b45ca7a295716
org.kantega.respiro	respiro-camel-plugin	2.27		a6edc8f10c6430351d9a9b63fdcfcb97b6e259ec
org.kantega.respiro	respiro-camel-plugin	2.28		40ee0f96485f89317d8e478e9d158d2afae954f9
org.kantega.respiro	respiro-camel-plugin	2.3		421ac06c28c83b97ae32a246251f14a1c12f692d
org.kantega.respiro	respiro-camel-plugin	2.4		9da523a0e94602238c07184f09575b6de3adaaeb
org.kantega.respiro	respiro-camel-plugin	2.5		f9c6c8e2d6a299fc52fea620d3817c7d43cb0a41
org.kantega.respiro	respiro-camel-plugin	2.6		bcb5af921eb2c84d0ae8fc07d4cae3a60e8bd6d0
org.kantega.respiro	respiro-camel-plugin	2.6.1		9012d5d913c5351fd95b43c6d53cd0fc6aeb753a
org.kantega.respiro	respiro-camel-plugin	2.7		1fcad736db5ed0bfbb504cb27696c4b0e97fc610
org.kantega.respiro	respiro-camel-plugin	2.8		62cf2033425a9ba14c838d79dfd2971a21b6fc32
org.kantega.respiro	respiro-camel-plugin	2.9		4aa6a59a9f7caef1fb3a2b5a32ae48563a5f10eb
org.kie	kogito-addons-quarkus-parent	10.0.0		N/A
org.mvnpm	file-loader	0.8.5		1eca65d7f0b33ab04ab3cde34a19da78dc0f7c5e
org.mvnpm	file-loader	6.2.0		80a206e9543521cf1bfb1e017a8a8df24eb45097
org.mvnpm.at.mapbox	mapbox-gl-supported	1.5.0		7e2484660211da0b0a24d6a1054ea09736e4b41a
org.mvnpm.at.mapbox	mapbox-gl-supported	3.0.0		abcd3b4598673c324a87f16c81897dfecf5b511f
org.opendaylight.controller	config-manager	0.2.3		59dcad585a1963d5587a9224777c838bd43e3021
org.opendaylight.controller	config-manager	0.2.5-Helium		181860fa0ad4e3e3f62e4ac0cce0e92b11003bb4
org.opendaylight.controller	config-manager	0.2.6-Helium-SR1		35bc46dcc7f45b941bb08f4f6eaf0b9b02aadbcd
org.opendaylight.controller	config-manager	0.2.6-Helium-SR1.1		5a7b0419b617780e7c394fbee956b44dbd86ca18
org.opendaylight.controller	config-manager	0.2.7-Helium-SR2		6018455945dc89c1182a0d7d027f66f9b3b4f74a
org.opendaylight.controller	config-manager	0.2.8-Helium-SR3		f00150757762d98592875350b9ef68dfa183bbc2
org.opendaylight.controller	config-manager	0.2.9-Helium-SR4		ee1e95a06de49276ed8aa1dc6e27debf1004d8ce
org.opendaylight.controller	config-manager	0.3.0-Lithium		71884aeb1a92961c76cd694f23829f3d58879658
org.opendaylight.controller	config-manager	0.3.1-Lithium-SR1		4bca340a95ff1027a6d35843c928344b00276c72
org.opendaylight.controller	config-manager	0.3.2-Lithium-SR2		294f5e2337284e883abdfe8f563948d43094cf80
org.opendaylight.controller	config-manager	0.3.3-Lithium-SR3		c5afed99336fdb8791e233a745084458fe6b66fa
org.opendaylight.controller	config-manager	0.3.4-Lithium-SR4		c8491cccf02d3f3eb3d0c1223a3a391bff19b269
org.opendaylight.controller	config-manager	0.4.0-Beryllium		1852ac7050c79433f6e01444104cce2d67a1b4ac
org.opendaylight.controller	config-manager	0.4.1-Beryllium-SR1		ea31dbff67e1634ec7e4f1ce159fcd1ec9ca224f
org.opendaylight.controller	config-manager	0.4.2-Beryllium-SR2		e81d346ecbaba1f1e9b51b56223946e314bca42c
org.opendaylight.controller	config-manager	0.4.3-Beryllium-SR3		4466711244169c5c49ec78ac352c4a548be3b478
org.opendaylight.controller	config-manager	0.4.4-Beryllium-SR4		e927e88485755f4324293d8e4f08224e905a8feb
org.opendaylight.controller	config-manager	0.5.0-Boron		fe972872a3091704426aeb074a564ce2277ec82e
org.opendaylight.controller	config-manager	0.5.1-Boron-SR1		386275cd9eb4db1fcacdbf26d13d88c01e8d8208
org.opendaylight.controller	config-manager	0.5.2-Boron-SR2		d58c792e59970a84f8516092cad945b3e7d42bca
org.opendaylight.controller	config-manager	0.5.3-Boron-SR3		5e784fbef33806e4664cf9c5a0a2f9d7305dc9b2
org.opendaylight.controller	config-manager	0.5.4-Boron-SR4		74e35cce7eac50a6c74091522d512813650b5c8b
org.opendaylight.controller	config-manager	0.6.0-Carbon		893be332aa28336e71db3669993a68aad3d9251e
org.opendaylight.controller	config-manager	0.6.1-Carbon		229dbc327ba3f5cba4faed04c26c9fbfb6e4a285
org.opendaylight.controller	config-manager	0.6.2-Carbon		8d22cad5cbf26c8b7c21565bc67a43f3078c450c
org.opendaylight.controller	config-manager	0.6.3-Carbon		982a15f301c85506fd933b31c51810d380f02173
org.opendaylight.controller	config-manager	0.6.4-Carbon		1f3c361259c07ac54c87e7294211df3223aae082
org.opendaylight.controller	config-manager	0.7.0		4adfc63af1e177274b86f8dc7dfd917dd7ca9768
org.opendaylight.controller	config-manager	0.7.1		bc596a05c04b07446906935eb1136bd630d942f4
org.opendaylight.controller	config-manager	0.7.2		780284c92e74fb4e2f64c4eaf5acf430f5d9de19
org.opendaylight.controller	config-manager	0.7.3		3a4561e5b95667106123079a5302b1da402d6421
org.opendaylight.controller	config-manager	0.8.0		8c67fc760e2cdd75d5ed334ef3489e38bedb9694
org.opendaylight.controller	config-manager	0.8.1		3c010f422ff1c4fbc0f60419ec9776e2035e9822
org.opendaylight.controller	config-manager	0.8.2		d9cb448c78b0d108d70759b17e4ee994af438e1d
org.opendaylight.controller	config-manager	0.8.3		367dbe2577ac462b52b5596f90e8f61e65e44c59
org.opendaylight.controller	config-manager	0.8.4		6b0663ee565d88c5d426cb8f62a8232f40ddb6d0
org.opennms.alec.datasource	org.opennms.alec.datasource.api	1.0.0		ea721bff9907c34bf5159de12809462223b1137c
org.opennms.alec.datasource	org.opennms.alec.datasource.api	1.0.1		5892342067e4518f69f0c8550c884f6960156491
org.opennms.alec.datasource	org.opennms.alec.datasource.api	1.1.1		0922c95a137e7fe96998244df080897d65660605
org.opennms.alec.datasource	org.opennms.alec.datasource.api	2.0.0		6bd386f81372527150c57b39123e327a80d44b5e
org.opennms.alec.datasource	org.opennms.alec.datasource.api	2.1.1-ALPHA		91240274dd49e5f157285e2d5ec5768eab587c6a
org.opennms.alec.datasource	org.opennms.alec.datasource.api	2.1.2-ALPHA		a866da51b682284d8cd9e2d3c8064eaa8d68ea5a
org.opennms.alec.datasource	org.opennms.alec.datasource.api	3.0.1		b60b99097a9fb44834a5f670e661d4a0dcd6a972
org.opennms.alec.datasource	org.opennms.alec.datasource.api	3.0.2		adbbcd44005fb5d74e3c47bee5dc7eddc9700c9c
org.opennms.alec.datasource	org.opennms.alec.datasource.api	3.0.3		8860b35aa53a9f3c43374ea743528033cb92bf47
org.opennms.plugins.cloud.assembly	org.opennms.plugins.cloud.assembly.kar	1.0.0		N/A
org.opennms.plugins.cloud.assembly	org.opennms.plugins.cloud.assembly.kar	1.0.1		N/A
org.opennms.plugins.cloud.assembly	org.opennms.plugins.cloud.assembly.kar	1.0.2		N/A
org.opennms.plugins.cloud.assembly	org.opennms.plugins.cloud.assembly.kar	1.0.3		N/A
org.opennms.plugins.cloud.assembly	org.opennms.plugins.cloud.assembly.kar	1.0.4		N/A
org.opennms.plugins.cloud.assembly	org.opennms.plugins.cloud.assembly.kar	1.0.5		N/A
org.opennms.plugins.cloud.assembly	org.opennms.plugins.cloud.assembly.kar	1.0.6		N/A
org.opennms.plugins.cloud.assembly	org.opennms.plugins.cloud.assembly.kar	1.0.7		N/A
org.ow2.frascati.tinfi	frascati-tinfi-mixins	0.4.4		4bfed6188d87240aa24e29963ed8e1c27192810e
org.ow2.frascati.tinfi	frascati-tinfi-mixins	0.6		7248f1b3ea1debd52d72a7b0f6fe895b5091ede5
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.0		6adf431c01ac5fab6dc2d9df79762dd823f81168
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.0.1		9ddff8430952d935a18314cf5c36cf001a24ddc1
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.1		784e512b4e2d23aff53bbf74ea9bba672cbd1dc2
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.1.1		e3933a42ee41dc0d82cb1ea1f3bd7320109945de
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.1.2		f79f133751e8c31f46d0a21156e647fd27d9f0cd
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.2		bcf17c2a4dda04da5e97dcd345b9e0b7f37b4aab
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.2.1		9ff4d898a474f95d911cfac2f4ff9a9953106eb1
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.3		27c3a5a2c4d50ed496e0d7e58a98f6d603a4c45a
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.3.1		1ade514026d6b3fec7f3fad70ac61220ea061e6e
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.4		64dfac199e577b77e84ee73826d7adbd480eb489
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.4.1		c9ff7a0c9b2323341c5dbd03a3f427b113fcc81c
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.4.2		2efa3a58f8f62b85432642cfa4aa68aa6f4c7d40
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.4.3		648c40066d465423241a85032c65db9fc9db3a5f
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.4.4		45ff818637c733cc264c9d0ee2ea7a0e5662c0cf
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.4.5		7659dfb089d7008539ea9315f16a1698ab056587
org.ow2.frascati.tinfi	frascati-tinfi-mixins	1.4.6		b1485c692ff36b40eb65aeef198359d3fb5d767c
org.ow2.frascati.tinfi	frascati-tinfi-mixins	2.7		b1113c6df92688eb7c568dd3e61d1c3864d13760
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.10		ac565a077a49ea307aa95223ddce5a9d43243f00
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.11		1fb6567f97cb4e8099defe42ef4c6a8050dafb04
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.12		4d51829129be9e16c289aeba3310b01ecc4997a0
org.scalatest	scalatest-funsuite_native0.4_2.12	3.2.12-RC1		ebb249f8b5d4a0b4842401471d04fbdb993ed50f
