academy.alex	custommatcher	1.0	-	db8fadf4836f39012608b5fd3cfe09f275bd6cb5
eu.timepit	refined-pureconfig_2.11	0.6.1	-	1253d5e8dafb2c40996473b04b56b22c82a0b78e
eu.timepit	refined-pureconfig_2.11	0.6.2	-	0d2e894b72fd5fb1d216d83fd2c56d03083f778f
eu.timepit	refined-pureconfig_2.11	0.7.0	-	380d69d56d75fd810f97a5644215bc81a1be6a12
eu.timepit	refined-pureconfig_2.11	0.8.0	-	6945fd18f3486076967584907506c42d42791fbf
eu.timepit	refined-pureconfig_2.11	0.8.1	-	d470a3bde776a219faf4442c0f2e217902361337
eu.timepit	refined-pureconfig_2.11	0.8.2	-	a1523c9aa27929c3ad0d18946f79b733721b1175
eu.timepit	refined-pureconfig_2.11	0.8.3	-	247d174d6609f667cdda17df0437477c7dc9cc94
eu.timepit	refined-pureconfig_2.11	0.8.4	-	ef2e87711a586847b9ef4d8aa76c1cfa7a90ed7b
eu.timepit	refined-pureconfig_2.11	0.8.5	-	4b5e021ca5ee8671974319331e242435c1ccf2da
eu.timepit	refined-pureconfig_2.11	0.8.6	-	46f4d29fec52a4de16ff5242549b37b1b21d9bbf
eu.timepit	refined-pureconfig_2.11	0.8.7	-	6b6e876770a9dccf38ac53747acc6216da267921
eu.timepit	refined-pureconfig_2.11	0.9.0	-	c70f857fc6cf0bc433a14f704f8e57af923f5490
eu.timepit	refined-pureconfig_2.11	0.9.1	-	41db843e2471892268575674077ba92d3d23a505
eu.timepit	refined-pureconfig_2.11	0.9.10	-	9c1d51931579c545d11d0980120c83dc2e59c9d9
eu.timepit	refined-pureconfig_2.11	0.9.12	-	bb12afe6d6f574c216a044de4be30c65f4780fa9
eu.timepit	refined-pureconfig_2.11	0.9.2	-	283066f8b00d205592a043213bc193d1ffbf9d35
eu.timepit	refined-pureconfig_2.11	0.9.3	-	ea381be3cec0a8f3b51b4d4ea8833f88b8708614
eu.timepit	refined-pureconfig_2.11	0.9.4	-	508dbe847f2bc5328790a99b180c3cf03c6557d4
eu.timepit	refined-pureconfig_2.11	0.9.5	-	454e793f4c777b0cd9f4404061b1085508d900bb
eu.timepit	refined-pureconfig_2.11	0.9.6	-	8aaecd15e26a7457eca29460df70cbe59490779d
eu.timepit	refined-pureconfig_2.11	0.9.7	-	119d86c6c5de873b14a11a76c1d3ec528b931039
eu.timepit	refined-pureconfig_2.11	0.9.8	-	d26ec78140128239452ae8b6d63084ad0f2166c8
eu.timepit	refined-pureconfig_2.11	0.9.9	-	08ffd12eca6362623d5b50b2bb984cefbb653b9a
eu.timepit	refined-scalacheck_sjs0.6_2.13.0-RC3	0.9.7	-	df6121b1cfb2bdbf90b225af5db6653e8460295b
fish.payara.arquillian	payara-client-ee11	4.0.alpha1	-	51c25024278cb3b791ae7e092ff4b3cbee1200bc
fish.payara.arquillian	payara-client-ee11	4.0.alpha2	-	ed7954e1fe9ef4a61476df5afcb3acf54f95419e
fr.inria.corese	corese-unit-test	4.3.0	-	753e80dd88ef20ca63c64824166545777c174af3
fr.inria.corese	corese-unit-test	4.4.0	-	df73495c461157f28e3b56bb4943fd195c0b8aee
fr.inria.corese	corese-unit-test	4.4.1	-	4b2184b61ed36942d7bfe9571f588b2b7f14093a
fr.inria.corese	corese-unit-test	4.5.0	-	02484e1ada8bedf428afbf6a5c493d6de8ef0d4e
fr.iscpif.gridscale	oarexample_2.11	1.100	-	89fd215cdf960bc2935b09f1bd2c5e836dad5c8a
fr.iscpif.gridscale	oarexample_2.11	1.74	-	6c56bc2494866ff5e64fac190bd37af700504036
fr.iscpif.gridscale	oarexample_2.11	1.75	-	e78760f37e92a14e42c26fc407921158a3a3e077
fr.iscpif.gridscale	oarexample_2.11	1.76	-	d53eefbc37942d6fee6e1f313d16b39bc3aa5bcd
fr.iscpif.gridscale	oarexample_2.11	1.78	-	15a3fcff088e316658fce805fd14998fc7611a75
fr.iscpif.gridscale	oarexample_2.11	1.79	-	94b62fbb1b0aca60334c1f8e9e3ab974fca505c5
fr.iscpif.gridscale	oarexample_2.11	1.81	-	899fa98b46c6b01ad4ade2e551a95eb005c69e65
fr.iscpif.gridscale	oarexample_2.11	1.83	-	116395e3e0cb9b0f169dae9436dc08e79f475476
fr.iscpif.gridscale	oarexample_2.11	1.84	-	4b70c91984e1b6385a6ed979a2e8f9fbaba88ce6
fr.iscpif.gridscale	oarexample_2.11	1.85	-	ba42139c8c8a0552a3a47406e5798217e2a7469e
fr.iscpif.gridscale	oarexample_2.11	1.86	-	f4dc1c5ef3ac705aeb410090b964e108867c4cd2
fr.iscpif.gridscale	oarexample_2.11	1.87.0	-	f3818bf6d60de3347033c4aaa78d464dd4e210af
fr.iscpif.gridscale	oarexample_2.11	1.89	-	081cab36fd09a6f03e69c9005985241084068832
fr.iscpif.gridscale	oarexample_2.11	1.90	-	4cb61aaab2e28c92dd1cf908eafd493c21149274
fr.iscpif.gridscale	oarexample_2.11	1.91	-	3e3e1f8e26047eb9ee2bfc8f1d47a67541a0b96e
fr.iscpif.gridscale	oarexample_2.11	1.92	-	10bcf94eab65c08ec27ac8cfde7ecfd2b3aa0698
fr.iscpif.gridscale	oarexample_2.11	1.93	-	9f7363ff14460fb31eb9023c53e28bf5e02537a8
fr.iscpif.gridscale	oarexample_2.11	1.94	-	8f0bbff84a0068ed82bb7b14d527d0ec5d5a7728
fr.iscpif.gridscale	oarexample_2.11	1.95	-	f2c608c86f8d4b3fbcf155155a42210331024b28
fr.iscpif.gridscale	oarexample_2.11	1.96	-	3c461b829449c7a02b6298214a658ba6868b3f23
fr.iscpif.gridscale	oarexample_2.11	1.97	-	daf4db06f3ed98553311f22408ea11d5fc24b36e
fr.iscpif.gridscale	oarexample_2.11	1.98	-	f6b4de7aab9218e51f9c19449e70ca6ff135d61a
fr.openwide.nuxeo.commons	owsi-nuxeo-ecm-types-ordering	0.1.3	-	dfb052e4fa2c716595b20eb00684542486e94e15
fr.openwide.nuxeo.commons	owsi-nuxeo-ecm-types-ordering	0.1.4	-	e12f320b81ef9827889a244fbdeba09387a4e00a
fr.openwide.nuxeo.commons	owsi-nuxeo-ecm-types-ordering	1.6.0	-	872ae9cdcd64f1600c539cecf070e32da8a094d1
fr.openwide.nuxeo.commons	owsi-nuxeo-ecm-types-ordering	1.7.10	-	c0ee96b85afa1350254d6f7f47f9b82fe2d6aeaf
fr.vsct.tock	tock-nlp-front-service	0.1	-	9df46635c998a7b9e07e3591092c11418e1955c0
fr.vsct.tock	tock-nlp-front-service	0.2.0	-	b23422d9f21b6047fc831235e451e402cca8aaed
fr.vsct.tock	tock-nlp-front-service	0.2.1	-	ee873caa56e2485f003020b21b18d742f3221f8a
fr.vsct.tock	tock-nlp-front-service	0.2.2	-	fde19af32562c30d0c6bf5293a15ce2d2768ec90
fr.vsct.tock	tock-nlp-front-service	0.2.3	-	ef7f52c9a337b0d89f3b041d357d513e0846b972
fr.vsct.tock	tock-nlp-front-service	0.2.4	-	9ab1b3e7a3925f1baa23de462ba6f3122b462ffa
fr.vsct.tock	tock-nlp-front-service	0.2.5	-	a35ea2a1f957408bf69fc2c0bf2696b63b8b595f
fr.vsct.tock	tock-nlp-front-service	0.2.6	-	7e3008008dc0b2e819ed843680c1d405cc506f64
fr.vsct.tock	tock-nlp-front-service	0.2.7	-	5bd0554766b7bd16c603f6373cf1bcf7a099d428
fr.vsct.tock	tock-nlp-front-service	0.2.8	-	a28a5e3b3cfb66886188c8f430c27330343086ff
fr.vsct.tock	tock-nlp-front-service	0.2.9	-	24968c2e3893ef71a30b7a6beb2fb32f3a1ce9e1
fr.vsct.tock	tock-nlp-front-service	0.3.0	-	811e7b42e97fa9655677e7e8b65574c81c8f3ffe
fr.vsct.tock	tock-nlp-front-service	0.3.1	-	35c7cf4ef090f661adf2fcf4c82897f9886217de
fr.vsct.tock	tock-nlp-front-service	0.3.2	-	9ff61b462477a0992993f646a90b9fcee0abea8a
fr.vsct.tock	tock-nlp-front-service	0.4.0	-	62878c3a485c85ce106549e09e263624c87cf3d9
fr.vsct.tock	tock-nlp-front-service	0.4.1	-	9bd47081af1dc365f74eb599ab6870243d29dab7
fr.vsct.tock	tock-nlp-front-service	0.4.2	-	8931fe644cd3d7ac455677ae2f8f8711382ab82a
fr.vsct.tock	tock-nlp-front-service	0.5.0	-	bb56c4d98a279e77428a8593eeec053bfc7ca2be
fr.vsct.tock	tock-nlp-front-service	0.5.1	-	a9589d687f8391c140dae60dfe55d942c6083099
fr.vsct.tock	tock-nlp-front-service	0.6.0	-	8fdc5f96dcb9fbeac0f9ec713a860c6365d63591
fr.vsct.tock	tock-nlp-front-service	0.6.1	-	f448538cba6040654a16d71c91016964279025fb
fr.vsct.tock	tock-nlp-front-service	0.6.2	-	69be96aaef9fcce48984d84ce19697dce1af61aa
fr.vsct.tock	tock-nlp-front-service	0.6.3	-	c18f50fbaa7e9f03cf23816e36433abffb66063b
fr.vsct.tock	tock-nlp-front-service	0.6.4	-	736b4e5abc05b0b50f2973655d51147254b4492f
fr.vsct.tock	tock-nlp-front-service	0.6.5	-	4379627d7d6dc1482d6c43b4f5b7e3b81fdd69ae
fr.vsct.tock	tock-nlp-front-service	0.6.6	-	e4a11e479a9642e767d10a74511b3cf990d1afbe
fr.vsct.tock	tock-nlp-front-service	0.6.7	-	786ef99ae08e0ffffd65a2aff9e9609b643b8ca2
fr.vsct.tock	tock-nlp-front-service	0.7.0	-	e4b3e0df74c92b94454fbcbfc52b7571065591ea
fr.vsct.tock	tock-nlp-front-service	0.7.1	-	b47d27d9a395906f9967bcc80974dc466569fef8
fr.vsct.tock	tock-nlp-front-service	0.7.2	-	9790baea6f60d9dc077308d7d1bcc3100ad4801f
fr.vsct.tock	tock-nlp-front-service	0.7.3	-	23dd9a619331c85eb54628c1c36e000843356915
fr.vsct.tock	tock-nlp-front-service	0.7.4	-	e13a6dc98d3000feb3aee3b75bf0622943114fb1
fr.vsct.tock	tock-nlp-front-service	0.8.0	-	0a528691e9ba00181cd9966f7786d36367265ad6
fr.vsct.tock	tock-nlp-front-service	0.8.1	-	ca04abb62c17888b8f2ebdbe2def2ee14e116f7b
fr.vsct.tock	tock-nlp-front-service	0.8.2	-	87a94a278ceca07adffd708dc6aeb45f644e586c
fr.vsct.tock	tock-nlp-front-service	0.9.0	-	b4e9b78ded960b1a2af9a42cc57bd5875020f96f
fr.vsct.tock	tock-nlp-front-service	0.9.1	-	26c7303422882fafcbb8db6ab37bf1f9681103a5
fr.vsct.tock	tock-nlp-front-service	0.9.2	-	4e0f7445ed166716837c0f1bc164e5fa3a39c6ad
fr.vsct.tock	tock-nlp-front-service	0.9.3	-	74e29b0753233b1f450f195f61d7ca65a936b932
fr.vsct.tock	tock-nlp-front-service	0.9.4	-	21c98aac66f5b8a9d7aaf628ab3d9dc7a888d2a7
fr.vsct.tock	tock-nlp-front-service	1.0.0	-	3a23ee94a5f66445a05eb25b9c15262a6e47a75a
fr.vsct.tock	tock-nlp-front-service	1.0.0-rc0	-	da97abdca897120d87458d0d88e2ff375358affc
fr.vsct.tock	tock-nlp-front-service	1.0.1	-	0f3a35c0fb58a5ea27c1ca93f51133d5e3632923
fr.vsct.tock	tock-nlp-front-service	1.1.0	-	6283e7f0314d156c95c06fd51cba58e863228dd9
fr.vsct.tock	tock-nlp-front-service	1.1.1	-	2788f2329f1fb5bb7e95d9bc89e9f2528e191afa
fr.vsct.tock	tock-nlp-front-service	1.2.0	-	5f1b9fd95ccd01becccbc485d1d115856a69d5ed
fr.vsct.tock	tock-nlp-front-service	1.2.1	-	303220899cfd04992cd0dc463e111e197b91cf42
fr.vsct.tock	tock-nlp-front-service	1.3.0	-	6840e64356af20b9771023a14a12994deb2b94e5
fr.vsct.tock	tock-nlp-front-service	19.3.0	-	6cca2cf516764ce531faba6619c36f59c0302409
fr.vsct.tock	tock-nlp-front-service	19.3.1	-	6a209585b361eae23c066ed8a790d07bbf0a7aac
fr.vsct.tock	tock-nlp-front-service	19.3.2	-	bf80323c8966907812d131b69b52df61cca9202e
fr.vsct.tock	tock-nlp-front-service	19.3.3	-	d07d7bd0c984e31abe3175d4c50dd06b3aa18f79
fr.vsct.tock	tock-nlp-front-service	2.0.0	-	b249d22e1a776aa27391568b135c674ba28122aa
fr.vsct.tock	tock-nlp-front-service	2.0.1	-	a13cbe58dde8be63109be0d5cf9210193df652e5
fr.vsct.tock	tock-nlp-front-service	2.0.2	-	334ad51da34eb3ac050f3501cafb20a16a7ea460
hu.blackbelt.bundles.lucene	lucene-analyzers-kuromoji	7.0.1_1	-	67df727b7e02cbd86a36b6091bd4581f0cfc1380
in.wavelabs	java-api-client	0.1	-	8dcc6d2ae7134f1c4ec8eb9854d6655059e33474
in.wavelabs	java-api-client	1.0	-	4407b11b4007012fe0c60e51e8c1d86e6acdcfcf
io.7mind.izumi.sbt	core_2.12	0.0.10	-	54c1d43894c83e2d31eb80137b334872e938daf6
io.astraea	rasterframes-datasource_2.11	0.6.2-RC1	-	b002d7cd22bc7f9f1c0a7caf82f6e416891e4ad7
io.astraea	rasterframes-datasource_2.11	0.6.2-RC2	-	2aca4ef9777e6d11b00fc71f2cff4934536ce5bb
io.astraea	rasterframes-datasource_2.11	0.7.0-RC1	-	2ba1ed9a523576b05d95a86516a90bb76263ed33
io.astraea	rasterframes-datasource_2.11	0.7.0-RC3	-	7b5f20c48310683de61c9a2fc67d0c83da25f02e
io.astraea	rasterframes-datasource_2.11	0.7.0-RC4	-	43e6bb549755fffa7a0a90acc47c974147ed5811
io.astraea	rasterframes-datasource_2.11	0.7.0-rc2	-	26659d93aa455f56943bb5257d26d53ca5cf352f
io.axual.broker	principal-builder-application	0.0.1	-	8ff2e4bd1d9f8158ba1aa30d19d67570afe918fd
io.axual.broker	principal-builder-application	0.0.2	-	8b9c56b87a1df94fc8fe9abdcd78a56bf2190f42
io.axual.broker	principal-builder-application	0.0.3	-	22015cc429fc010ab8daee7e15e86abcc46d95c8
io.axual.broker	principal-builder-application	0.0.4	-	f0f60aae736ca4e561a2d2cb216e98326ed9d54c
io.axual.broker	principal-builder-application	0.0.5	-	fb14cee403670270546c2fc3ffaa9698fe81f1d4
io.axual.broker	principal-builder-application	0.0.6	-	f2280e4bcf202b048e1113789a1e9ef2cf7e94e4
io.axual.broker	principal-builder-application	2.3.0	-	47031457ab88986236b03880aeaf42c9f00204a1
io.axual.broker	principal-builder-application	2.4.0	-	0632e7ba41ea17a61dae4a2b3ce60bad7af69620
io.axual.broker	principal-builder-application	2.5.0	-	459e72aae9f9c501ac866a140fc3bec731e1ed7c
io.axual.broker	principal-builder-application	3.0.0	-	be084572b5ba4df4b0696759af6ddeb3d2558975
io.axual.broker	principal-builder-application	3.0.0-RC1	-	f804310be2c5ad61e28f310003e922002ca12c30
io.backchat.rl	rl_2.10.0-RC2	0.3.2	-	5bd8f62171c6e2ab4efcdf837ce2ac84aa91282c
io.backchat.rl	rl_2.10.0-RC2	0.3.3	-	5ba583eee15167e2d0b1af61b405c702816135a5
io.buoyant	namer-marathon_2.11	0.7.0	-	42cf9e2cae692c67738db2e84621c723030c87c4
io.buoyant	namer-marathon_2.11	0.7.1	-	0a00b1005167e6cfebbe83d8535973533522287f
io.buoyant	namer-marathon_2.11	0.7.3	-	a0f94f25f185abffc33d7622b5636e90afbb1381
io.buoyant	namer-marathon_2.11	0.7.4	-	f21187437bc831650544b609d40591b9570c0966
io.buoyant	namer-marathon_2.11	0.7.5	-	66f9636ca274585bb22495762a3a51cb7c21dabb
io.buoyant	namer-marathon_2.11	0.8.0	-	9980f5f535583e3cc65222c008f16cd7faabfadf
io.buoyant	namer-marathon_2.11	0.8.1	-	e4d4be2b5fc1b87880c764ddfed332e6a38d53c6
io.buoyant	namer-marathon_2.11	0.8.2	-	e47c0fa6eee4474bb0a63addabdf53523d4361dd
io.buoyant	namer-marathon_2.11	0.8.3	-	e500cb49d8674a1bd2349c9b988183e7bc179c72
io.buoyant	namer-marathon_2.11	0.8.4	-	fcf21270ee13ec519b7b3677539fdb5ab1a811a6
io.buoyant	namer-marathon_2.11	0.8.5	-	d3d2dd5732ed7ca896d73e1fe4b7ea7a0db32f4c
io.buoyant	namer-marathon_2.11	0.8.6	-	a0e63ae69c939967fc05ef4b7e1b17528fc4d1fe
io.buoyant	namer-marathon_2.11	0.9.0	-	3cbf9a60bc3fdf3af0bcf3cbf224c80d6e04d8f2
io.buoyant	namer-marathon_2.11	0.9.1	-	1f1052b45232d9d8e3e0f04a7f71c89d89d19eb5
io.buoyant	namer-marathon_2.11	1.0.0	-	62d7853a9c3a3f4875a080d773b12cd081587da0
io.buoyant	namer-marathon_2.11	1.0.2	-	7e07ef0568edb471b9383cd034dc0a82eeb282fb
io.buoyant	namer-marathon_2.11	1.1.0	-	69765ddd7e7a8fff54b7b8186a4a0de2c8480579
io.buoyant	namer-marathon_2.11	1.1.1	-	f7ce5a9bad4c6aaa3ebac06e0f09270a2cdd34b5
io.buoyant	namer-marathon_2.11	1.1.2	-	229fd8e42ee597f953d9294d4efef660797bc93e
io.buoyant	namer-marathon_2.11	1.1.3	-	353a820213933f075760b2708fd372369c50d2ce
io.buoyant	namer-marathon_2.11	1.3.2	-	3491036deb87afad3f765c4e1d0583426f8c2ca4
io.camunda.connector	connector-box	8.7.0	-	df1db5d4001dac019fc067589b8d0863cd4dc181
io.camunda.connector	connector-box	8.7.0	8.7.0-with-dependencies	626f9d1d149c87d5f4187e9f207b085421751c3d
io.camunda.connector	connector-box	8.7.0-alpha3	-	66737d4be3e2a596c55024071c4631c32ddbb879
io.camunda.connector	connector-box	8.7.0-alpha3	8.7.0-alpha3-with-dependencies	8097a6e23e2e7ce6227cba577db6fe930e5de631
io.camunda.connector	connector-box	8.7.0-alpha3.1	-	3799cfa1f5255e4af142e685128db24756ab8e61
io.camunda.connector	connector-box	8.7.0-alpha3.1	8.7.0-alpha3.1-with-dependencies	1b6d3bf3e2f325ae8068159489d0ebb892b5350b
io.camunda.connector	connector-box	8.7.0-alpha3.2	-	b12a2a892d0fb0cb34a5a4248cd1ebcdaf893d15
io.camunda.connector	connector-box	8.7.0-alpha3.2	8.7.0-alpha3.2-with-dependencies	6da84a4299c6c46c45d5123aef0c78a2807dfdcf
io.camunda.connector	connector-box	8.7.0-alpha3.3	-	9cb296e2e2d36155836b966170dfc053a91fb41e
io.camunda.connector	connector-box	8.7.0-alpha3.3	8.7.0-alpha3.3-with-dependencies	c85e914fe59a3c9fb9bbd90d3cc9c8afb0a41db0
io.camunda.connector	connector-box	8.7.0-alpha4	-	4d7f3ccd4a44f5fa877fab62c0c3f70c5516880b
io.camunda.connector	connector-box	8.7.0-alpha4	8.7.0-alpha4-with-dependencies	39b932948eacc6f191ebe55d3afd348a1416190b
io.camunda.connector	connector-box	8.8.0-alpha3	-	76fcaa3d20e6db0ab890bd46b5c7bec9dfc34928
io.camunda.connector	connector-box	8.8.0-alpha3	8.8.0-alpha3-with-dependencies	ed772772a96ffe076c4cedbc1280b6caedf5cebb
io.camunda.connector	connector-box	8.8.0-alpha3.1	-	27a46540c0040effa99163501a2885e01993c0b1
io.camunda.connector	connector-box	8.8.0-alpha3.1	8.8.0-alpha3.1-with-dependencies	78d1acd899d5de76c5d55a7703a3f5086f534cef
io.cdap.delta	sqlserver-delta-plugins	0.10.0	-	46d56dc99448d93cad270c7a0aaf5ec2d41d374a
io.chrisdavenport	vault_sjs1_3.0.0-M3	2.1.0-M10	-	c5d610719ca9d17dee0159a0c645b6afc5e50501
io.chrisdavenport	vault_sjs1_3.0.0-M3	2.1.0-M5	-	d897bd82d3ab22676534323d1b82e08ea509ecb2
io.chrisdavenport	vault_sjs1_3.0.0-M3	2.1.0-M6	-	dc037fc60f6889bfee3b27937203800ae4b98f0d
io.chrisdavenport	vault_sjs1_3.0.0-M3	2.1.0-M7	-	e71b47bcafff9bb048c4592be0507c8f0140419b
io.chrisdavenport	vault_sjs1_3.0.0-M3	2.1.0-M8	-	2a340dbeded320f20e48471befae48cbd16c61ff
io.chrisdavenport	vault_sjs1_3.0.0-M3	2.1.0-M9	-	cb63edc2242618953889fedc5288509a09d2d5b0
io.cloudsoft.jclouds.provider	rackspace-clouddns-us	1.7.2-ea-brooklyn.1	-	3f35273bd727bffa4868343a8ab817b2e5c10aa3
io.cloudsoft.jclouds.provider	rackspace-clouddns-us	1.7.2-ea-brooklyn.2	-	5fe01c20c506b2075369ae0d28697a7d7d406c66
io.cloudsoft.jclouds.provider	rackspace-clouddns-us	1.7.2-ea-brooklyn.3	-	fa1bd2f0ae3038842827bf7522f2bcd28021b73d
io.cloudsoft.jclouds.provider	rackspace-clouddns-us	1.7.2-ea-brooklyn.4	-	98c701c8d4c958b1a3e6be0ed0c9ad24f8aa3e54
io.cloudsoft.jclouds.provider	rackspace-clouddns-us	1.7.2-ea-brooklyn.5	-	35bf2491a29e8ccd9519bb1571690b35156a1d7c
io.cloudsoft.jclouds.provider	rackspace-clouddns-us	1.7.4-ea-brooklyn.1	-	3d91da648869bb5a6d8191724794616e804095f8
io.data2viz	d2v-time-format-common	0.8.0-RC4	-	75f216c42daddb393fe0993bedba5bf7ce808051
io.data2viz	d2v-time-format-common	0.8.0-RC5	-	10278d806c52128dceff30d0e67ef5487024c79f
io.deephaven	SuanShu	0.1.0	-	92c6a6c38daecf39400a96c6adae16886fe45801
io.deephaven	SuanShu	0.1.1	-	a05ccd26a30ec70b4e6eb67f1a43d2fd2a1a4a04
io.dekorate	openshift-thorntail-starter	0.10.0	-	74d79d04927698e3b1310ec5aea4b1468d0568b1
io.dekorate	openshift-thorntail-starter	0.10.1	-	4799f2316e9c750fd3c43e54b264871038f34fd1
io.dekorate	openshift-thorntail-starter	0.10.10	-	c17296019655202df1f3ba64106bdb4033df5999
io.dekorate	openshift-thorntail-starter	0.10.11	-	9fcd91b2dbef9ab463828f76587d365a2d3eb1d3
io.dekorate	openshift-thorntail-starter	0.10.2	-	ff746ec15743058a6b6d11ee15000a7fd25921a2
io.dekorate	openshift-thorntail-starter	0.10.3	-	5a9b8cbe724cd5b78f2e9daa6843f7c7e9ab48ea
io.dekorate	openshift-thorntail-starter	0.10.4	-	4a58b5c91d268b9cfd8daeaaa125b6cfe219ceca
io.dekorate	openshift-thorntail-starter	0.10.5	-	bd193e2cee71ef7a67f97576e3f63628adab8f45
io.dekorate	openshift-thorntail-starter	0.10.6	-	09a486559fb13c63464eb190f8ef51e667555369
io.dekorate	openshift-thorntail-starter	0.10.7	-	88a899d2d29ec54974afbf90c59a61ea95bf1520
io.dekorate	openshift-thorntail-starter	0.10.8	-	a1a2ccf69abbfbcda23dcfef95dfb44c0e3578a2
io.dekorate	openshift-thorntail-starter	0.10.9	-	d58ca3b7f3195d46f0c2bb14dfffcdcb1afa7d97
io.dekorate	openshift-thorntail-starter	0.11.1	-	c508604e1a66c71a77ee1fa8e9bd23a4aa940144
io.dekorate	openshift-thorntail-starter	0.11.2	-	404fba96a1c33ba6c3d0b2fcc202e83a2fff4ef3
io.dekorate	openshift-thorntail-starter	0.11.3	-	734831fd188b3729b78da0cdee54d42a76890abd
io.dekorate	openshift-thorntail-starter	0.11.4	-	ba44bf78ad64b8635af88c87c838655fec2946c9
io.dekorate	openshift-thorntail-starter	0.11.5	-	98aa39a85b5505a008e6789b1b6e4e6dd79fb9ab
io.dekorate	openshift-thorntail-starter	0.11.6	-	2ff6236d36653284287991947abe0cb0ba17c2ec
io.dekorate	openshift-thorntail-starter	0.11.7	-	9c6c287bb4d4889c3aab774ac5dfd5c7e8818fa1
io.dekorate	openshift-thorntail-starter	0.11.8	-	051b952c02ef5a7e8d309817732ce883b073af29
io.dekorate	openshift-thorntail-starter	0.11.9	-	da1c1036a54923676a5ba6133a625b84b494bb3a
io.dekorate	openshift-thorntail-starter	0.12.0	-	8f5351492ae32053585c1ed6d58dbedbfe42955e
io.dekorate	openshift-thorntail-starter	0.12.1	-	3f942f6a4e0513820201a6c77dc9cd3a4c336acd
io.dekorate	openshift-thorntail-starter	0.12.10	-	5a898ab8f964975c9d925485edfe98d005daa299
io.dekorate	openshift-thorntail-starter	0.12.11	-	545a60163e32d0f55655d766a44d437da94f3aa8
io.dekorate	openshift-thorntail-starter	0.12.2	-	30c27b373878d69c59a10206c27cdc3ea506bcf8
io.dekorate	openshift-thorntail-starter	0.12.3	-	0916881871df139bdb603c1b26e22a8faabfc820
io.dekorate	openshift-thorntail-starter	0.12.4	-	d7292663761cfa1cbf6a520766bba7ea80ad3468
io.dekorate	openshift-thorntail-starter	0.12.5	-	c94031a712874b1524890d507c5574953bac87c5
io.dekorate	openshift-thorntail-starter	0.12.6	-	65c61428534550afdce26f88581eca6e3ed26d54
io.dekorate	openshift-thorntail-starter	0.12.7	-	f5cf365391c772c54abc3c2b6c5e175bc6e12248
io.dekorate	openshift-thorntail-starter	0.12.8	-	7faa50c2ab52e0fe58582615ab5cab91e8e78a2e
io.dekorate	openshift-thorntail-starter	0.12.9	-	05a4b9d37b1dee5c434c69231867a4e5194f75e9
io.dekorate	openshift-thorntail-starter	0.13.0	-	0955b06408d83829fdad29d613e4a4ff6f4830c4
io.dekorate	openshift-thorntail-starter	0.13.1	-	f719f04aa403c5c6bab056708eb0ca0872cee9a8
io.dekorate	openshift-thorntail-starter	0.13.2	-	dc78b4e726a4beb3fb960d2531221c79063809d7
io.dekorate	openshift-thorntail-starter	0.13.3	-	6eebd61e35d33e2b83c55f70bed7c0dca7f9884d
io.dekorate	openshift-thorntail-starter	0.13.4	-	b71206cf424777b8cc58e7aeb345d97b56763dbc
io.dekorate	openshift-thorntail-starter	0.13.5	-	c622bf4af08dfef0653a1d24c8a046f87b1601e7
io.dekorate	openshift-thorntail-starter	0.13.6	-	6b6251b26a3dfa58d0f1d19bda73edec02702b36
io.dekorate	openshift-thorntail-starter	0.14.0	-	6e9b276ed2044116fa23d331b59032455859a843
io.dekorate	openshift-thorntail-starter	0.14.1	-	05151db8502ee244c8e1b6f57c7d5478de03c860
io.dekorate	openshift-thorntail-starter	0.14.2	-	3bd58bb825b83f157a911a06edc8ba52794f9e3f
io.dekorate	openshift-thorntail-starter	0.14.3	-	6827a3fe594340d49cea3cbc64c8ffd228e6c5b9
io.dekorate	openshift-thorntail-starter	0.15.0	-	185ded03466d485084cee5dd98bf66019c9966a7
io.dekorate	openshift-thorntail-starter	0.6.1	-	9248723e8a9eeb82ba355e95184034571bb9bb97
io.dekorate	openshift-thorntail-starter	0.7.1	-	b63381898f649db10b31c665b67ff4a1ed36e39a
io.dekorate	openshift-thorntail-starter	0.7.2	-	fd3333b2e67bbc1e8aa5fec1d87e0c11c4957bf8
io.dekorate	openshift-thorntail-starter	0.7.3	-	4ce5589d3dd3b52ac0a3b8472b022edbabc292d4
io.dekorate	openshift-thorntail-starter	0.7.4	-	df3b822cbfcc0bf67d89824470ea0e66d19f8b93
io.dekorate	openshift-thorntail-starter	0.7.5	-	12243ecc5299fbfd93ac25a417f43bb37845f9dc
io.dekorate	openshift-thorntail-starter	0.8.0	-	0d042303bbf77afbe8721e4c36cbfc600b9f0445
io.dekorate	openshift-thorntail-starter	0.8.1	-	47a0461fac4fcb02cc7a7f1a0b23bfdb423c445e
io.dekorate	openshift-thorntail-starter	0.8.2	-	2a442c22f47349223844295c89f48772d507074b
io.dekorate	openshift-thorntail-starter	0.9.0	-	a1604d1c9aeebc2ae44a05baf948dabd02720650
io.dekorate	openshift-thorntail-starter	0.9.1	-	5d7d36698aeb03a1df393e7ba88e91081e268916
io.dekorate	openshift-thorntail-starter	0.9.2	-	53baddfeb1fc064f8b4a718858a1fd8f60b1cfab
io.dekorate	openshift-thorntail-starter	0.9.3	-	3544c03428223ec05bed96d92f946cc3a51222d9
