ca.radiant3	jsonrpc-java	0.0.1		2aa511a6cbc763b085cecad562b6ee68fe810aa3
org.dashbuilder	dashbuilder-services-api	7.57.0.Final		166d8cf347cca0c7d50586fd21b02e47df4f2ef4
org.dashbuilder	dashbuilder-services-api	7.58.0.Final		569abfc291ec720b1fc277492533ffefbd959391
org.dashbuilder	dashbuilder-services-api	7.59.0.Final		f87705f3a2dacc0e5a278d59c974171c4e8f32de
org.dashbuilder	dashbuilder-services-api	7.60.0.Final		f1aa8bb0890c9574f18fcbe717c4647596fd0b1e
org.dashbuilder	dashbuilder-services-api	7.61.0.Final		a419c63e3d99934004ae88eea3f6463d7386d9e1
org.dashbuilder	dashbuilder-services-api	7.62.0.Final		474186605690ea08ef8df813a0783a7610fabccc
org.dashbuilder	dashbuilder-services-api	7.63.0.Final		64cbd4e5b6ce308df9255f6a4a17c34f25670183
org.dashbuilder	dashbuilder-services-api	7.64.0.Final		23501fe447462baceee01f98f93bf7583bf984aa
org.dashbuilder	dashbuilder-services-api	7.65.0.Final		a35f586255eb87071b7eaad4fbb52a03d61297ea
org.dashbuilder	dashbuilder-services-api	7.66.0.Final		3b9cd787401aaeb4865e07768ca8fa74797cf15d
org.dashbuilder	dashbuilder-services-api	7.67.0.Final		f72ca53ead68f333424e761ca4b669e5187c59e8
org.dashbuilder	dashbuilder-services-api	7.68.0.Final		0239f40b37b5931fd4ad152bbaea03dc5ff939bc
org.dashbuilder	dashbuilder-services-api	7.69.0.Final		eaf0897829f158cd5f5a1006550aea7b70f0d493
org.dashbuilder	dashbuilder-services-api	7.70.0.Final		6ee60c104fc0bfd861e5b0bfe8ca6fb8e90d40d4
org.dashbuilder	dashbuilder-services-api	7.71.0.Final		42c12ca0c9b54a88abd18946a237a14bcf260868
org.dashbuilder	dashbuilder-services-api	7.72.0.Final		3341e7a19b5916b93414ba03894e8edc7451e52a
org.dashbuilder	dashbuilder-services-api	7.73.0.Final		fc6051138fcaea12cf183a387e185bfcecf8d0e2
org.dashbuilder	dashbuilder-services-api	7.74.0.Final		8c91c03d329b2c4d4f8f15d1de304c6534f8adc8
org.dashbuilder	dashbuilder-services-api	7.74.1.Final		ed3e7677c55b22d02a585288704d422048c5d1c2
org.eclipse.dataspaceconnector	ids-api-multipart-endpoint-v1	0.0.1-milestone-4		5f72ea8f91fcc4b500178b60b76e4c3188080281
org.eclipse.dataspaceconnector	ids-api-multipart-endpoint-v1	0.0.1-milestone-5		5942de5367657c34ffbff86e055d1bc1523ad27e
org.eclipse.dataspaceconnector	ids-api-multipart-endpoint-v1	0.0.1-milestone-5.1		b7273e6f65bc6c48b7e9317d9f6fdba745ce52fb
org.eclipse.dataspaceconnector	ids-api-multipart-endpoint-v1	0.0.1-milestone-6		927b3afc70b02f08b1a7de4830cee48049e3569f
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.0		0ea32bc412e25ba74363c5eb2609efd9fc0ae4c2
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.0.alpha0		75c2af21ca51d819ac25239ddf6dcee260e79b71
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.0.alpha1		e2b4a90004fce42883f4fe78b21c7106c25b1e87
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.0.alpha2		9214eaa0f0738102f2e9a8741e692c6909ad4cb8
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.0.alpha3		b2639342fe159e978f1c1fe20c9e8b1fbbe6ff1a
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.0.beta0		763332ce068c2cc27494a59ad8c6c739d3445a7b
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.0.beta1		96ecd4fb6eaf7006bcfe64f8cefb04b97009bb9e
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.0.beta2		185cc6daa71b95bbd50be11b59104c9f673f03b1
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.0.beta3		9b5a439bf5d7a298d3c9687a811e3cc38ba26d7c
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.0.beta4		96d1c24fdeaf897d275e2c67c361af00a080775b
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.1		2952072d063c2df7e4a6688392f39142ca32f23c
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.10		bfd60d6d60282eb4594f103978c646e6277513bf
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.11		648db6262ae940c9767f27d3a23a743153b904b0
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.12		0ed6806c17ef069d2fb50a575f32c81659b4e6a1
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.13		bf73320c809a8cfc424f722d9db461e652bd113f
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.14		4e7eaa9b80c260c865de241d6b1b3578859c325e
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.15		58ce3a6c3face05d5c60f191ad331c733fdbdf5e
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.16		e2743206fc83dbcf01dcb8937dfbac7265efc77b
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.17		0e7ce30e6a392c64dddac63d99fa0b3ba0585fbd
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.18		4bf271b4d8008d996f358143232fc756729ae3ac
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.19		500a4fb1a70231515f7c065af6f63313824894fa
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.2		c54a71bce9ac480c5ed5350582f596aa80ffb99e
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.3		7f3ad6a626dc8fdf6f8e50c168f059d26318f9f4
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.4		1d196d902582f472fa467bf1b0785bf499852dbc
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.5		a3d8c923ea5b39e8bf64f63b338084c3506a77f5
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.6		3d11a458cb63306b4ed4174128de5ff629bcf649
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.7		1b459d3ef4a2dc3c9f08934f3ce1fb0cc49b7b3a
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.8		4b47ad9382e4fc9d14aeddf559b9b2c3b6370904
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.0.9		72b4a9c43f6087657e4661d177830e29290f204d
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.1.0.alpha0		da0ac158fb99bd62d24949bdecd8aa93b966994a
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.1.0.alpha1		2a0a1efc2ba79a8bec7dda73cf051620dbe6193a
org.eclipse.jetty.ee8	jetty-ee8-maven-plugin	12.1.0.alpha2		0948fe90ccf7b33a9c309cac25f3f0ef530937e3
org.eventopist	cellar	0.1		f4f0f57477159f6423bf118a9b707967247f3a6b
org.everit.authenticator	org.everit.authenticator.ldap.ecm	1.0.0		082ad9e46c213a924f6b7e70f7731978ebfd9605
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-b07		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-b08		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-b09		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-b10		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-b11		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-b12		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-b13		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-b14		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-rc1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-rc2		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.0-rc3		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.10		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.11		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.11.1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.12		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.13		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.13.1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.14		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.15		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.16		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.17		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.18		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.19		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.2		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.2.1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.20		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.21		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.3		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.3.1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.3.2		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.3.3		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.3.4		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.3.5		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.4		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.5		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.6		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.7		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.8		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.8.1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.8.2		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.8.3		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	1.9		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.0		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.0-M1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.0-M2		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.0-M3		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.0-RC1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.2		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.3		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.4		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.5		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.6		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.0.7		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.1.0		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.1.0-M1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.1.0-M2		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.1.0-M4		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.1.1		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.1.2		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.1.3		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.1.4		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.1.5		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.2.0		N/A
org.glassfish.tyrus.samples	tyrus-sample-auction	2.2.0-M1		N/A
org.jupyter-scala	ammonite-util_2.11.11	0.8.3		dfd1b64a8ac709338d09597485b13c9c086b79d7
org.jupyter-scala	ammonite-util_2.11.11	0.8.3-1		731de09993719e8ac1a61c61bb8e23fa59a989d0
org.jupyter-scala	ammonite-util_2.11.11	0.8.3-2		5ceb14cc23c0476b20bff32a8149e3e1fffbe277
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.2.0.Beta1		285e4c54dd2b0ddab19edbeeadb808eed2584ce0
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.2.0.Beta2		7d81174e392a56d63a48c09c910296ee1d48bc9b
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.2.0.Beta3		218e1be89394df08f66ba99516c9351322500d1a
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.2.0.CR1		c7fbeb867aa016af44b3f0abdfa0a8a06049fbf8
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.2.0.CR2		418c749f4c1d5c5afca3ead7ff3d400fb183c8ad
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.2.0.CR3		2f1c8f6c65d068a4d2272fc65855d5e11de59c41
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.2.0.CR4		df1e5209743a1d4183518136473f6b1a61c96b9b
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.2.0.Final		24e67ede2f48fed15f9e277e642d012646407ce9
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.3.0.Beta1		8b379e63942e0ff5a2cb81be1b70df46d8cc443a
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.3.0.Beta2		f8edeacd33bdfc300c0326208c4243c1dfa75f38
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.3.0.CR1		b9af382ad29784256e01f7b05a9cfc3c2b77decb
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.3.0.CR2		00b7fa4f4aa0c604607ad672c50a7890f730c903
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.3.0.Final		c1d39e945c75dd1a7acd5ba1183533e05c3f2947
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.4.0.Beta1		9723d017512d65cb8925276074dadeeddd4370b6
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.4.0.Beta2		340ac53bfa40821821f69ba086b333159d18e06a
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.4.0.CR1		35e98381f804676ee414ee3d763778baed0e0d16
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.4.0.CR2		28ec836eaa5bea443a2ba3cb42037223d0ad507f
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.4.0.Final		9a5003813b8d3b89b43c4a8c443098e5eed4295f
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.5.0.Beta1		3e8f682d59c041e8c68aa80b741b8b0990a1be53
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.5.0.CR1		64463d3c728ff948905cbef04129629827699863
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.5.0.CR2		02301c79330be710c47585dbba58da52076a8229
org.kie.workbench.screens	kie-wb-common-server-ui-api	6.5.0.Final		3fec62efd2faf99e75b77e3620dbc83c113f6939
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.Beta1		c81063cadee278a294fcc908a78a0a2582fe92aa
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.Beta2		0203c6cb78ddebb69eef3ed6308ba9dcaff25fa1
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.Beta3		fa3e39729fb6c92614ad8e29a74b5955e81addbb
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.Beta4		bd3fed644ebe03d2b8695aeeeb708d522eb0b6cf
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.Beta5		6d72efff3bb2cf422b39d498ad6eff683a62374e
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.Beta6		a509850fd9c3e44aa41916e95a36f29458906cee
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.Beta7		fcf6a7363a136300e2eb58384c0c061c2ff91982
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.Beta8		33ca096f8410be669b086f11d286b1ddf62b8053
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.CR1		28f6f8ea25e307fa332ac69c3e02b994b33d2180
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.CR2		5f0b92cae36ba1e1ada190f9f591a429b080a3e3
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.CR3		fa7d6fbd9277773a378674c9f6d547cfbf5091e5
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.0.0.Final		385973bc19d1032e998df83ab61517ad321fc168
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.1.0.Beta1		7c5e9d2e36b3a79222ca0c411f260831458854ad
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.1.0.Beta2		1c45802508efa8373d8e5c311789182726e6236b
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.1.0.Beta3		b944f3f09119ad5e75ddc98a8e287f876c083a92
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.1.0.Final		f7380aa964f465f1137be80086e5c3b8c0f5dec8
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.10.0.Final		ceb7041efa7771fb06e4df9fe2f1c770969856e5
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.11.0.Final		81f4df0db9dbb0315b50183b59bfe58ac1336d0a
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.12.0.Final		82b57c61f63652f1b560b688483689219ed268a2
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.13.0.Final		9243d54a299439d8d796e0c417c34e0ce44af582
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.14.0.Final		ac536a86d831224e644f1bf9c88c4b95ad4e75ea
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.15.0.Final		8afb8db47b479ce9a95e757a461873dfa45876bf
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.16.0.Final		b98dfa7c21f7b5c17b007824f917d724bfc3f553
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.17.0.Final		9dedcabac3ae86566b208fdd742b79cea369fadb
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.18.0.Final		dfb65cac0a863c98e88f0cd868cd9cd6ac003797
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.19.0.Final		ebbc1933b4422f271909342b22ab2806ec71213f
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.2.0.Final		7a47711d422b18612d06b5df851900697d61f97b
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.20.0.Final		27ba94a467fcb26b23bc3548826e6f05de1d16ab
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.21.0.Final		1338f7ab45f64106ab34d64aa1d8de8994ce6d67
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.22.0.Final		2f096c980fdf5e38c69bdda0fcb4b703170fc1ea
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.23.0.Final		52b189fbcf099c0be450beda0855d22e7a95506a
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.24.0.Final		c6031148001d0d0ab5f3adfce62cefe88ffb02fb
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.25.0.Final		a2bee48c57e81aba3dc1b9bc506f7ca2e5669907
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.26.0.Final		61449099e0cfb5805f64d27d2f22f4019dedc820
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.27.0.Final		d9a0ebefa0bfd535b16b9b2c074fdf339b58b929
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.28.0.Final		9d85de51bc2599af3b1517b680566c7d13653538
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.29.0.Final		b65f855baff0a82f07fd0593743253a0a99850ed
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.3.0.Final		abfefb1af3fac8c0057d27f9f22c0831d1a43c7a
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.30.0.Final		7bc23fd16ff3aa42ecea6985aa8303ac52caf7d2
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.31.0.Final		4242bac4d1d402b8d32c7fbb66b32e7ae8dc598e
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.32.0.Final		d9ad4f24a661e7feaae8bd5eab2971f839f17936
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.33.0.Final		e0d2460422d065c3dcec0a29ef2e37dca6c8489e
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.34.0.Final		5df4d262960bf966d79365f1d0ccc4fc4dce18e4
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.35.0.Final		9dd8dfc61c494debe67f450903f57b8f36ab6788
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.36.0.Final		e9940f6dd5b5fdacaad1e625944ace57f251531e
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.36.1.Final		41a993a598bc9879087fceccd3b08640e486c206
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.37.0.Final		4ce05037c0a4c750a20e8aafdaff8ea3a95b5459
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.38.0.Final		7d794b5d66f99313f51eab42a77e72938daea848
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.39.0.Final		a5cf5bc7af8c3e0edaa7266784f860319d8e14b6
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.4.1.Final		4a402881aae34a1d4d0a506e3f316f17b3634430
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.40.0.20200703		ca77ff3f779aadaaa9d60dea234e1fe6f6ba33d2
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.40.0.Final		21f69ce09b439de15292d7c080d659a22b19e82c
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.41.0.Final		ae06d966e822849fa45f369b5316b47f6e526099
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.41.0.t20200723		5b00aba242ef0cf65f96fb92481051604629a85a
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.42.0.Final		356341669c5fcea444c34ddd160d2f38ee0b0814
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.43.0.Final		b4b384d649099b3bab523df6bc9d6a139c4df5e7
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.43.1.Final		4bc10507c5370c9c6eaba3429daa046f1cefa86f
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.44.0.Final		2e787a637f557c217c1a987b96d1d6637ccbe606
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.45.0.Final		56e135c98de09ba0e9b14a602b651ff8cbaaccf0
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.45.0.t20201009		cc4d05edb0b961be8056852d23cb898c7281dce2
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.46.0.Final		a0eadefbefd59de3773cf7714a9a513da19f2c24
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.47.0.Final		0adfdeef8c9b91a84ed4b69c53cc83447d3a01d3
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.48.0.Final		08516cba5883cddc8a4c4e664eef6dd53665fbfb
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.49.0.Final		1fbe08513368de173245ee92baa98b4efb3b9577
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.5.0.Final		38974ed2c85444a60e6bb43ffcfa717ce3330f44
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.50.0.Final		20c4aa9c212a1cddee028e10f6ee2d3940355568
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.51.0.Final		3131166070b66ae86d05b1a7df4a9b242aa14dc5
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.52.0.Final		af35f620d6e4b5f336556370d1479fff15982fac
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.53.0.Final		5ab9bfe43e7658e290c4be6fe65d09d024e06e5a
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.54.0.Final		88655aa5e542e9197a6ff182cf4d094eb39f0a84
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.55.0.Final		818341b2bd06b4edb0ddeaa94106bb326e3e6464
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.56.0.Final		2921fb06112cacf36cb3fd4d6f52480f7e137bb5
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.57.0.Final		5eaa18544e92877da488159cce82e62c82d1a94e
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.58.0.Final		d176d3a217c3ffeff6746c3dae122ce0e9ee9c69
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.59.0.Final		0f78a72d979772a97b768a46e417a127de76ee10
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.6.0.Final		a73b8f18e7507d744b5e7c4c527620c2ce5d6c12
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.60.0.Final		1c96019d9a7fd0622da2b5ea53d3831b7bcf16c9
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.61.0.Final		84a19da5629ad7f3141acb8156f7a18ea630ede1
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.62.0.Final		a374ea02f8bf4b0da22008b032f45c72ac22ee11
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.63.0.Final		dcf1b633e89626247f1bcb07c7683338e979efe7
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.64.0.Final		e74487bf051c77ffb8b0185e75a79cf8ff0d1db9
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.65.0.Final		5dfc70775c24c784a1c19edbcca895c070edcc4b
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.66.0.Final		426ae33075b64f75631adcc389220a8bccefcbd0
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.67.0.Final		9a10f5ccee7ef54d0b5130a3dfe4daa6b7fc25ab
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.68.0.Final		8cc9035a4872a700533b407674aef1cda1755e79
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.69.0.Final		a9a06b6ddf2955e8e65b30a06ce23352151c24ae
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.7.0.Final		552688b16f4eae68ba39fb554dc9df45acf5c43c
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.70.0.Final		b3495f761ad60f7cc4693aba82a8b53e1eb794bd
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.71.0.Final		088cd0ef7bef6c7868e516dd858d39057ab71792
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.72.0.Final		972c9b69c38f6d0248277691091e325c9cb208de
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.73.0.Final		4e2deb2f5053bcf0ae6ef859763ff2fb9693452d
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.74.0.Final		1334b908f9f429376218081d258d133e9a35d42d
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.74.1.Final		c65f03a1c44b1982cae185429acb4e854f373e95
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.8.0.Final		160ff07d507ab14fa4e760ebfeee923b0156ac39
org.kie.workbench.screens	kie-wb-common-server-ui-api	7.9.0.Final		359a233486baa48282def3bf3fec479508ea0a1c
org.marid	marid-gres	0.8.8.1		d81d262e20be071fe366d107336d80dc415287e0
org.mvnpm	lodash.isarray	3.0.4		cd2f2d3dddeb8b7d74283806758c61017bf18de3
org.mvnpm	lodash.isarray	4.0.0		39d11467c616303debc4a294dd41b2ade895d587
org.openbase	jul.processing.xml	"""3.2-SNAPSHOT"""		e157f83648265bdd89576d5623e13d7c61e677d5
org.openbase	jul.processing.xml	2.0.0		8c916a40204a38d6cb8fa2b211a6b5235e60820f
org.openbase	jul.processing.xml	3.0.0		97337a359adece83666341bb4eb8db9ff92cf84f
org.openbase	jul.processing.xml	3.0.1		377ea1e845eb9fc79309f22ff513a785abc7ea24
