at.bestsolution	at.bestsolution.dart.server.api	1.0.0		82cd091624a0948847b1c8f00f1ae2d6cedb534f
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.59		b532ed0bad2665dee803ec91bb8518497644e4fc
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.60		325dd85911e6cb516a0234f218540fa27ed2a3f1
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.61		3980ce1ec41275749d8eb9d4bda08a70265908af
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.62		8742a57e0e57b0d432b99a4241639760c398cc0d
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.63		5d36524f09ed9567aebf3e4b09da6e536b290396
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.7		f0899268781bfc051f08e291ebb46e20d3b3a2ed
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.8		f04b0d9b4b644e799b3f7b2fddda9696f92d1409
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.8.9		6e8e037225fd428c56971075d2895a098883f232
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	2.9.64		6ba0ed4d3ca2758dd465c26908b32f71a45ec416
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	3.0.10		3b902cb0e04d7b0fe067cfe3057570acca9d452c
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	3.0.2		14cb0edfcfc9154d61daa36ab5c05be900ab781a
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	3.0.6		d07a4f0a4cc4a5432d31183337daaaaf6cd64cff
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	3.0.7		78049e508fb2b400d5b364e5ed51bae315227533
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	3.0.8		4109ebc6d9395a7364136bdef1886b76a6674457
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	3.0.9		d7bbc172b287493b95f979cf63323486b56a2199
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.0.11		b9a27ee6f2f58b2cbaf3f552ba6dadad58e6ea9f
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.0.13		2502b4bf0e5703ea672adf43c6ec50a627ba8481
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.1.14		3a97d968f5391d42cab01cb9bff759a01e6a0f08
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.1.15		b9d3ce070c9858aaba2ef9c6e584d8224e7c8384
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.1.16		5c6ebb0c4a8288e82e2709f17e4c2d720e4deeab
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.1.18		eb7ae853d87ebbdde522d0731921fdaf1b6a1ac6
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.1.21		17cdbeadf0c0f5eb13080020135ff57aaed5e4ca
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.1.22		03c6421e30320159e744cbf94bea3564eaa1985a
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.1.23		58bab54993dc43239e94e7b672288396fa5de1d8
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.1.24		f7329f4c71bc3acbf46502ccbaaf3516f699ff12
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.1.25		1ab5742a198e50a1836cdb74de6a8c44cf34f42a
org.mobicents.servers.jainslee.enablers	hss-client-example-sbb	7.1.26		d8f5d641cd8037bbf74769638e7a475257937a7b
org.mule.modules	mule-spring-module-tests	0.9.0		addc483025b69c1d5f9d3b88a8aa59db9c02631d
org.mvnpm	spdy	4.0.2		422a056ff4886ab69110b390c837f08558f9170f
org.mvnpm.at.zag-js	progress	0.77.1		56da2a768e73bfe4354bed8b3942ac49771bfe72
org.objectweb.joram	joram-client-jca	5.3.2.53		c30302809c524209d27332357cdc637d86420f4b
org.objectweb.joram	joram-client-jca	5.3.3.53		68aa9766659926ef65ebb2b9a32da1abd8e63a90
org.objectweb.joram	joram-client-jca	5.4.0.54		b6206259d087b01cdabfee8be4f3a80e14162d68
org.objectweb.joram	joram-client-jca	5.5.0		38d51023a683c24074ae8b15b7d59705e153b827
org.objectweb.joram	joram-client-jca	5.6.0		355ada482b4c3712807a91e2a2fee9520f674f4a
org.objectweb.joram	joram-client-jca	5.7.0		04ee290488a0b6ca67322e2292be82993fae583c
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.0		874f008f5d7226055ca592dc7ecfe3ce4978fe7a
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.1		cbb5851f1c79b7630f49b584ceb980f6b852e000
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.10		b2985b8935835a0c7fd48b45a807967b77b5f864
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.11		4f4ef5aafc383cdb50107e2344d47a056acf7aa8
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.12		c13805c721f2ca402a367555b14e3afdf6e695ee
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.2		9dc5e9b5e068749073e0b379586c292c8e491e90
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.3		18eb83bbca6da1766cc156d1e5cc4c1922916356
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.4		23701a402770f00d7c5efb2360b0c3f973232bbb
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.5		ae8f3149fc9583b3ba014bbcff4eaf2fc8977514
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.6		c695288c2d599f6ed74acda92900db3fd48fdc23
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.7		eb3f487bc42b889abee15a3c20b7c744f66d2636
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.8		74d185ebd7d968cc4952a0a35f7b8727b0677619
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	10.9		d13ad2b282b5310f21fc3f1a471646bbcd70a453
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.0		5699fdf0fe4a48d98c81701b5622ab351b076b9b
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.1		79aee8f46d8d2c165b047c078d9390a9b926051f
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.10		61ad4f758bfb24fe0836d650351e79a591be905a
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.11		813c141cfbc8529b433f8e05925392726b100295
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.2		7941cebdfbbc3aa3ec5ddf06fd715dd81ed60ada
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.3		e406efd678202f9db54b68f4073bcabe46bcc490
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.4		b3ce8bb515cb3a1a01e3037dfd2e4cbb5ba175ab
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.5		cecfc9ba96afb52f7c795680f558e15f1a66b1f5
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.6		5b1c000822702cab7a7d85cbed7ed459f2c66cf7
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.7		dcd33244a232638e5219503188abcf61334b9933
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.8		9803df929cb80354fe4eafadbdb8a5e3cf529bd8
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	11.9		09c7a17ea64912da10cd0196edc1a617509bdab2
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.0		9ff701a30fdc7e997ebefe99f88a8e90a562f428
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.1		fdcf3767570b061ef9c4bb2017f447d0b763b2e7
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.11		a0595e7539b28028a762b01b1152fbc6dc0b411c
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.12		eab9c8aac66505ded03e07b11c12d86a44b4defd
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.13		d3966c02e41bfcc65906572ffdc5f761fb5cdaf2
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.2		ef2be7335b452160a4b34be269935645f31b7b69
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.3		a48965d27df8d2c978272b8eb55652c1f60a6d9d
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.5		d07053b04cbcb6aee563c8225f9bba47242c5b57
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.6		44936f99ec268a04533ecb7b4de3a6b26b01888f
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.7		eca35c5709868989918af67e18d89af848228a38
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.8		106cf6b802971ba3cdf67a1c200f8de3c7c94087
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	12.9		cfa43d0b3b005bb8ac957daf4ff2b84fd3e58223
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	13.0		ead940c9705ec77c57b69bfdffa3d655673e0a10
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	13.1		f8ed8a67a1c379c38a8e435a14dd76508ff22927
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	13.10		9ddefab2deadf1d0366cff527390ccda353fa6f1
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	13.11		d09245278c5b97039ba9f934e214a9b2b6075dbf
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	13.12		69dc69c50d81093a867689e7035cbb24a4918fee
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	13.2		cdf32d7db54bf974a25da2d2f53cd8004b8572bd
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	13.4		278af21c4fde3d1a19e9a593415ed0d38d8483e5
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	13.6		94368f2e0e9f6df246e3608205ab461a49ee14b3
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	13.7		91748818d545280c717c75cd1b4497d45ecc0281
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	13.8		9146425132a91049b042057813251ed7867c0027
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	6.6		33e3d344b91d64c964ad10f81b4b247e2a6ac2fe
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	7.2		83de2179dbfb47b5b853717d792b4bd02698b9ea
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	7.3		597aa85f67f8208d635f53d3de8f9398e4e860e8
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	7.4		80d5bcb6e2a6246d6e63f7e38f87e9ce7478d9d1
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	7.5		dea7c2e7925c73c905b5f9de7e3f45b1f701eca1
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	7.6		58689e7cb5f83bb1d3a7bed653469e59c667ae7f
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	7.7		94c4ea3e916b2b528ffa8277e84d6ce3189c7580
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	7.8		d9f639eb49d70e97b82e36452929f4b3776c126b
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	7.9		19d4fe75b1184b6ee06f71a4cb885d04446e67ed
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.0		86317608c280e00152b3f5f07744231be913467e
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.1		1b72e366bb56ce5b4ae92d4a69438320bcad76be
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.10		eb76a2b165c881f6c311df35b12387fbe5d7facd
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.11		4f253eeda4af383d847e9bbb806bcd3c6e428e21
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.3		d33522ab27f1268b86e698a2abfaa4a99babbed7
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.4		30556555046224cedbf7c8eb24a227064a16cd61
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.5		4c0915e5cad310b7f1f84754d0fde780d8998c84
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.6		0b2116d3a21081d57ea6387caf06be7b93b2bdfb
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.7		e1b6d9cd9ce0af28cd0286ca2fb5596a2c5c91fc
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.8		7c4e4731e32b1ce9b25cb9f726a18de1dbac3633
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	8.9		9f4a2ea35cdd67f3cae4414d241d6cfd7d41572d
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.0		3f5e2d8fd2d8ba0e48a2fa0f4f477d5d2a6c2ea5
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.1		8a24bba3d819a14170cc957f12f04f75447fff90
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.10		11af4e97425f4efe3f563091e834a55cf46fc3df
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.11		b48a13c69fd2bf4859c8fd462a3fcc39c957da7f
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.12		c396d6e796e60154049fc74d8e1ee2623abcd6a6
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.2		765f650cd9d6e7e37c1d464b5fcf2bb35ca45745
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.3		aaeb0acf14e561db253497775769dc422aacac3b
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.4		e5e1e4bb9e7fe3261844e2e532b9bd69a2890f9c
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.5		74361722d23b69ba28c50e664a9a5b287496d0b9
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.6		114c2dcfef7bcaa093b8edd86a5872100059d474
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.7		c279166fe60708160d24682a31022fea2c8551c9
org.opencastproject	opencast-engage-theodul-plugin-video-videojs	9.9		f29e813b466f5ae1a619adba4033bb2f90643806
org.opendaylight.affinity	affinity	0.4.1		9e38fd890e31cfa4450636903c68c3950c13a44c
org.opendaylight.snmp4sdn	features-snmp4sdn	0.1.3-Helium		dece4d007893e22088651cd684dfa87aabcebe81
org.opendaylight.snmp4sdn	features-snmp4sdn	0.1.4-Helium-SR1		f1db367cb6b0d7d7a78a131240190ee968a57045
org.opendaylight.snmp4sdn	features-snmp4sdn	0.1.4-Helium-SR1.1		92e2a181bd2f9dfc9e6244eccd2ecbab09e04717
org.opendaylight.snmp4sdn	features-snmp4sdn	0.1.5-Helium-SR2		b2d7dbc6045b79feb5c46cf1401dd8f59821f982
org.opendaylight.snmp4sdn	features-snmp4sdn	0.1.6-Helium-SR3		2c7eab0cf5188e04ada69817c4f26e1c13886fb8
org.opendaylight.snmp4sdn	features-snmp4sdn	0.1.7-Helium-SR4		305ae9f15947c2eae54adf71c24f859e761bf505
org.opendaylight.snmp4sdn	features-snmp4sdn	0.2.0-Lithium		b55ebfed2fa1a88014a8a7f11bf7a467648f21a7
org.opendaylight.snmp4sdn	features-snmp4sdn	0.2.1-Lithium-SR1		7e957be12a94fd21ca788cc7953e796bffe67110
org.opendaylight.snmp4sdn	features-snmp4sdn	0.2.2-Lithium-SR2		96e7d350ee2e7bf1f430391747b0c6f74cca7bc9
org.opendaylight.snmp4sdn	features-snmp4sdn	0.2.3-Lithium-SR3		c4c823951833e0fec1af7e02e39f28933c414c43
org.opendaylight.snmp4sdn	features-snmp4sdn	0.2.4-Lithium-SR4		2dfab2fd625adbefdb9a71c58cc52e5954922d32
org.opendaylight.snmp4sdn	features-snmp4sdn	0.3.0-Beryllium		7d8ec4206d7ca28cf45c31e30ba284f2d23f91d0
org.opendaylight.snmp4sdn	features-snmp4sdn	0.3.1-Beryllium-SR1		b99a92f0d2d8e00575fec5a892c3cd647c316049
org.opendaylight.snmp4sdn	features-snmp4sdn	0.3.2-Beryllium-SR2		f54e38ee8d16aa4ff69f001178c8d6ebec19d6f1
org.opendaylight.snmp4sdn	features-snmp4sdn	0.3.3-Beryllium-SR3		f1c119dacaf6ce9f5c0b4cc9df75ea68f1ad339d
org.opendaylight.snmp4sdn	features-snmp4sdn	0.3.4-Beryllium-SR4		bf55e2e9fa8658ca60e53d11cb9a87e04af05602
org.opendaylight.snmp4sdn	features-snmp4sdn	0.4.0-Boron		075b7cc1c4ba442f05e3508446bd0531dead53c9
org.opendaylight.snmp4sdn	features-snmp4sdn	0.4.1-Boron-SR1		ec5bc3ba9fd6532311784933617d731d427aff92
org.opendaylight.snmp4sdn	features-snmp4sdn	0.4.2-Boron-SR2		f793bfb621931e83c600cd6642dcf696d8786724
org.opendaylight.snmp4sdn	features-snmp4sdn	0.4.3-Boron-SR3		d35e863b8b0399dd4d4e8c1b7e566f9f99214c2d
org.opendaylight.snmp4sdn	features-snmp4sdn	0.4.4-Boron-SR4		3e31a1e76b1e11e5a57507c86ce9044eafdef809
org.opendaylight.snmp4sdn	features-snmp4sdn	0.5.0-Carbon		be189bcf06ec2a9234a0a21a60874a4c8fd5b6df
org.opendaylight.snmp4sdn	features-snmp4sdn	0.5.1-Carbon		703028418e0c9478a04d8992929741ed833a2cfc
org.opendaylight.snmp4sdn	features-snmp4sdn	0.5.2-Carbon		9684f2f3a702da7fc3996b7487d913eabc655d73
org.opendaylight.snmp4sdn	features-snmp4sdn	0.5.3-Carbon		62af4074f618b632343671e0089e12d3e7d0db2d
org.opendaylight.snmp4sdn	features-snmp4sdn	0.5.4-Carbon		d67c5d9711fc3ab08fbc14398a020c39a0dd765e
org.opendaylight.snmp4sdn	features-snmp4sdn	0.6.0		N/A
org.opendaylight.snmp4sdn	features-snmp4sdn	0.6.1		N/A
org.opendaylight.snmp4sdn	features-snmp4sdn	0.6.2		N/A
org.opendaylight.snmp4sdn	features-snmp4sdn	0.6.3		N/A
org.opendaylight.snmp4sdn	features-snmp4sdn	0.7.0		N/A
org.opendaylight.snmp4sdn	features-snmp4sdn	0.7.1		N/A
org.opendaylight.snmp4sdn	features-snmp4sdn	0.7.2		N/A
org.opendaylight.snmp4sdn	features-snmp4sdn	0.7.3		N/A
org.opendaylight.snmp4sdn	features-snmp4sdn	0.7.4		N/A
org.opendaylight.snmp4sdn	features-snmp4sdn	0.8.0		N/A
org.opendaylight.snmp4sdn	features-snmp4sdn	0.9.0		N/A
org.osgi	org.osgi.test.cases.dmt.tc1	8.1.0		DD356D8A20301656A0A68EC73A58106AE2BBCBF7
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.1		d6aee41d0ed05b137529039919c3deac66f343c8
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.1.1		2211dc53aed52a355fc07f7b0d7ca2e47909d719
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.1.2		cf47903748cb462164157d827d1241e5efa32957
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.2		58fd7e7e13839466f71cfe71eff9ac3a08d8d0f2
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.2.1		07916588937aab9fdba3b12c5060b8256f3b5861
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.3		18753b9bea7f2920b4214d9052aed3c7622c1b3d
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.3.1		04dd8b87a8c5e23ccc7e4952c60fcec74146c20f
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.4		7371007b7295262b0e77d12a953b4c0f2c2acb05
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.4.1		06ac457272b6f6bff6dc03d24b424781c677c9bb
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.4.2		c14982cd115c2f2fd379d3683a99a59179a73ce0
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.4.3		e70223f2c075cef76a35e4c989e1efb70c3ce29a
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.4.4		b58e115f1282cb8a09fa5eeb2522d56b06a9de45
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.4.5		79589d4730c7a894e588b9ee760a5a85f410d04e
org.ow2.frascati.tinfi	frascati-tinfi-oo	1.4.6		2a4e40f304ebf89ecdb0065d825fd93a462db0bb
org.ow2.frascati.tinfi	frascati-tinfi-oo	2.7		332d0a8d6d9c78a8d7ac48f2099879734190cdc6
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.1.10		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.1.4		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.1.5		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.1.6		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.1.7		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.1.8		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.1.9		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.0		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.1		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.10		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.11		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.12		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.13		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.14		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.15		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.16		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.17		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.19		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.2		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.20		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.3		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.4		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.5		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.6		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.7		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.8		N/A
org.projectnessie.buildsupport.ide-integration	org.projectnessie.buildsupport.ide-integration.gradle.plugin	0.2.9		N/A
org.robovm	robopods-settings-parent	1.14.0		N/A
org.stagemonitor	stagemonitor-jvm	0.10.0		f4bad3c6941025a7356fbe746fef5dd28a19f3b5
org.stagemonitor	stagemonitor-jvm	0.11.0		824da7cdb7dbb851fed68c3259dc56ef25dad6e0
org.stagemonitor	stagemonitor-jvm	0.11.1		c28a50ac103750b6ac7049f12e5d72eccf77ec5f
org.stagemonitor	stagemonitor-jvm	0.12.0		c1f516dab410b30e1e06e124a10e68119f04ba21
org.stagemonitor	stagemonitor-jvm	0.13.0		49e9a136313e59920689f684494107d639a2a794
org.stagemonitor	stagemonitor-jvm	0.14.0		395b22f57e19974e45522d4515799f4b60e27cc3
org.stagemonitor	stagemonitor-jvm	0.14.1		6bc01550b56cc943a1a56ae37bd4e19faae10111
org.stagemonitor	stagemonitor-jvm	0.15.0		cfa5c823b281b28e6749ef38bbc0f6a09403b59a
org.stagemonitor	stagemonitor-jvm	0.15.1		bb607f1f7b33e8d12a513af268e94afad80beae0
org.stagemonitor	stagemonitor-jvm	0.15.2		efd8337cf054594dd9f963584e964ab9e396fb35
org.stagemonitor	stagemonitor-jvm	0.16.0		f2f4a348983b88403027be60f27024ea283fc419
org.stagemonitor	stagemonitor-jvm	0.16.1		2038972ac9f4acb56c29aa10c7456660e8d1d8f8
org.stagemonitor	stagemonitor-jvm	0.16.2		e084ceb351b9d3a4734dcd9afc9f03335662a9ac
org.stagemonitor	stagemonitor-jvm	0.17.0		4786e6ad7f1fe98568440d46bf2f04854def1f21
org.stagemonitor	stagemonitor-jvm	0.17.1		c34d2653ceb203d5858509246db12a61f0c7a929
org.stagemonitor	stagemonitor-jvm	0.17.2		f48cf85bb798c0ad4fa49fc1597b5eda25aa4939
org.stagemonitor	stagemonitor-jvm	0.17.3		75166e043bf2c453001214d509a12c19bc226f9b
org.stagemonitor	stagemonitor-jvm	0.18.0		f8b7155211343c28b608abedbffc8dfa36fc1667
org.stagemonitor	stagemonitor-jvm	0.18.1		484f0a9532103b158a9abbf1e7fbd87d6b850cc1
org.stagemonitor	stagemonitor-jvm	0.19.0		9b7b3915b88d0c1bcd932190e6bb5004ef08b26f
org.stagemonitor	stagemonitor-jvm	0.19.1		becac628a518a8e6d998a833a2f8596d3f6b8ed3
org.stagemonitor	stagemonitor-jvm	0.19.2		2db03ed1b7178b64bca3257e6ce8ca022131c6e4
org.stagemonitor	stagemonitor-jvm	0.20.0		9e2957b0bd377b15ce216d802b4040802d7f735d
org.stagemonitor	stagemonitor-jvm	0.21.0		d600d4ac399f9b6c9917e4638bb16614e41c9417
org.stagemonitor	stagemonitor-jvm	0.22.0		a1ba9a6d61b38b1fe5d23f3d3dfe97ca42f43dbb
org.stagemonitor	stagemonitor-jvm	0.23.0		8d3394e629803dd8a83adf9d60040e3d8e01b208
org.stagemonitor	stagemonitor-jvm	0.24.0		8ccda644aa7671074adbe28bb813bb6dc53c55b1
org.stagemonitor	stagemonitor-jvm	0.25.0		22b87e521ac8a5be96253b7b5f3a992e7aad11a9
org.stagemonitor	stagemonitor-jvm	0.26.0		617de2ff0f7d0397660d26c1c85466b647828ead
org.stagemonitor	stagemonitor-jvm	0.26.1		8ca515369e504ae0f5af1835f8290d512f9f25e8
org.stagemonitor	stagemonitor-jvm	0.27.0		32ecfde997fa1e2f7fd47d1b98fd5797ca1958b3
org.stagemonitor	stagemonitor-jvm	0.27.1		20f4a6c4c620dd14e39bc4933cdac1789c5a6f44
org.stagemonitor	stagemonitor-jvm	0.27.2		3082254ce7d65fc0f65e980ea13351b3752067bd
org.stagemonitor	stagemonitor-jvm	0.28.0		7a0d2e640363a3376b75a06f2a5120fee9448ddf
org.stagemonitor	stagemonitor-jvm	0.29.0		f41b129355280a1c2a6b208df5f820f8bce2c4db
org.stagemonitor	stagemonitor-jvm	0.29.1		97b0107b453e63c040c88b1a284f8b1bbc1ce9e3
org.stagemonitor	stagemonitor-jvm	0.30.0		62f188b9f8f6c465c5c982174a88d328b3c1bf57
org.stagemonitor	stagemonitor-jvm	0.30.1		8399e57ac726574a68fc5ef80e8a97f0a215e119
org.stagemonitor	stagemonitor-jvm	0.31.0		6925d0b825eb018354f629d4cf269302d420edb6
org.stagemonitor	stagemonitor-jvm	0.80.0		36b5516960e36dea770720477b4965cfdae9119a
org.stagemonitor	stagemonitor-jvm	0.80.0.RC1		693dd4e41c8476ba24544702dd6f9375ea6b31b8
org.stagemonitor	stagemonitor-jvm	0.80.1		b9b4330028b6638d2c5a65560960aff60dd20af5
