au.net.causal.shoelaces	shoelaces-jdbc-integration-tests-standalone	2.0		N/A
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.21	gradle80-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.21	gradle81	c7b5bd5dcd4be5b762c32c81c4dcd86640c26cd4
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.21	gradle81-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.21	gradle82	c7b5bd5dcd4be5b762c32c81c4dcd86640c26cd4
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.21	gradle82-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22		17569b3e0ae3972df57b9b792857dc4c4de7d96e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle70	17569b3e0ae3972df57b9b792857dc4c4de7d96e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle70-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle71	17569b3e0ae3972df57b9b792857dc4c4de7d96e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle71-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle74	17569b3e0ae3972df57b9b792857dc4c4de7d96e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle74-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle75	17569b3e0ae3972df57b9b792857dc4c4de7d96e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle75-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle76	17569b3e0ae3972df57b9b792857dc4c4de7d96e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle76-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle80	17569b3e0ae3972df57b9b792857dc4c4de7d96e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle80-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle81	17569b3e0ae3972df57b9b792857dc4c4de7d96e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle81-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle82	17569b3e0ae3972df57b9b792857dc4c4de7d96e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.22	gradle82-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23		adc4c9b5fb14b6089caf57ee3ad6f6d48d11234b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle70	adc4c9b5fb14b6089caf57ee3ad6f6d48d11234b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle70-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle71	adc4c9b5fb14b6089caf57ee3ad6f6d48d11234b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle71-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle74	adc4c9b5fb14b6089caf57ee3ad6f6d48d11234b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle74-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle75	adc4c9b5fb14b6089caf57ee3ad6f6d48d11234b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle75-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle76	adc4c9b5fb14b6089caf57ee3ad6f6d48d11234b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle76-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle80	adc4c9b5fb14b6089caf57ee3ad6f6d48d11234b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle80-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle81	adc4c9b5fb14b6089caf57ee3ad6f6d48d11234b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle81-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle82	adc4c9b5fb14b6089caf57ee3ad6f6d48d11234b
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.23	gradle82-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24		346254737044a5b3874ce50e314b16af8e03258e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle70	346254737044a5b3874ce50e314b16af8e03258e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle70-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle71	346254737044a5b3874ce50e314b16af8e03258e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle71-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle74	346254737044a5b3874ce50e314b16af8e03258e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle74-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle75	346254737044a5b3874ce50e314b16af8e03258e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle75-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle76	346254737044a5b3874ce50e314b16af8e03258e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle76-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle80	346254737044a5b3874ce50e314b16af8e03258e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle80-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle81	346254737044a5b3874ce50e314b16af8e03258e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle81-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle82	346254737044a5b3874ce50e314b16af8e03258e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.24	gradle82-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25		8879c65d6c6d25e184cbdf8e64445e51bce90b15
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle70	8879c65d6c6d25e184cbdf8e64445e51bce90b15
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle70-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle71	8879c65d6c6d25e184cbdf8e64445e51bce90b15
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle71-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle74	8879c65d6c6d25e184cbdf8e64445e51bce90b15
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle74-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle75	8879c65d6c6d25e184cbdf8e64445e51bce90b15
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle75-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle76	8879c65d6c6d25e184cbdf8e64445e51bce90b15
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle76-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle80	8879c65d6c6d25e184cbdf8e64445e51bce90b15
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle80-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle81	8879c65d6c6d25e184cbdf8e64445e51bce90b15
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle81-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle82	8879c65d6c6d25e184cbdf8e64445e51bce90b15
org.jetbrains.kotlin	kotlin-gradle-plugin-api	1.9.25	gradle82-sources	7f145d52cd9f88cd75eab4fc2afd57741436d67c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0		2862373ec25875028a85c3bc3d48f94239ff30af
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle70	2862373ec25875028a85c3bc3d48f94239ff30af
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle70-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle71	2862373ec25875028a85c3bc3d48f94239ff30af
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle71-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle74	2862373ec25875028a85c3bc3d48f94239ff30af
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle74-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle75	2862373ec25875028a85c3bc3d48f94239ff30af
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle75-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle76	2862373ec25875028a85c3bc3d48f94239ff30af
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle76-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle80	2862373ec25875028a85c3bc3d48f94239ff30af
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle80-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle81	2862373ec25875028a85c3bc3d48f94239ff30af
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle81-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle82	2862373ec25875028a85c3bc3d48f94239ff30af
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle82-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle85	2862373ec25875028a85c3bc3d48f94239ff30af
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0	gradle85-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta1		N/A
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2		1d0c681015aea717509a64da07e4e9fa81b3aedf
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle70	1d0c681015aea717509a64da07e4e9fa81b3aedf
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle70-sources	3fa71590cc1e472bb07a0d718c8b1b4197145106
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle71	1d0c681015aea717509a64da07e4e9fa81b3aedf
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle71-sources	3fa71590cc1e472bb07a0d718c8b1b4197145106
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle74	1d0c681015aea717509a64da07e4e9fa81b3aedf
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle74-sources	3fa71590cc1e472bb07a0d718c8b1b4197145106
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle75	1d0c681015aea717509a64da07e4e9fa81b3aedf
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle75-sources	3fa71590cc1e472bb07a0d718c8b1b4197145106
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle76	1d0c681015aea717509a64da07e4e9fa81b3aedf
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle76-sources	3fa71590cc1e472bb07a0d718c8b1b4197145106
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle80	1d0c681015aea717509a64da07e4e9fa81b3aedf
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle80-sources	3fa71590cc1e472bb07a0d718c8b1b4197145106
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle81	1d0c681015aea717509a64da07e4e9fa81b3aedf
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle81-sources	3fa71590cc1e472bb07a0d718c8b1b4197145106
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle82	1d0c681015aea717509a64da07e4e9fa81b3aedf
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta2	gradle82-sources	3fa71590cc1e472bb07a0d718c8b1b4197145106
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3		80f15b34a1b2630f27e9bb28c033a5b6c650639c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle70	80f15b34a1b2630f27e9bb28c033a5b6c650639c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle70-sources	d8ccbf461f259d678bbddead07d3657faaf6a1ca
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle71	80f15b34a1b2630f27e9bb28c033a5b6c650639c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle71-sources	d8ccbf461f259d678bbddead07d3657faaf6a1ca
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle74	80f15b34a1b2630f27e9bb28c033a5b6c650639c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle74-sources	d8ccbf461f259d678bbddead07d3657faaf6a1ca
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle75	80f15b34a1b2630f27e9bb28c033a5b6c650639c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle75-sources	d8ccbf461f259d678bbddead07d3657faaf6a1ca
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle76	80f15b34a1b2630f27e9bb28c033a5b6c650639c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle76-sources	d8ccbf461f259d678bbddead07d3657faaf6a1ca
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle80	80f15b34a1b2630f27e9bb28c033a5b6c650639c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle80-sources	d8ccbf461f259d678bbddead07d3657faaf6a1ca
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle81	80f15b34a1b2630f27e9bb28c033a5b6c650639c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle81-sources	d8ccbf461f259d678bbddead07d3657faaf6a1ca
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle82	80f15b34a1b2630f27e9bb28c033a5b6c650639c
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta3	gradle82-sources	d8ccbf461f259d678bbddead07d3657faaf6a1ca
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4		30a446cba42fef23333798cb24c2d0af80d99d8f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle70	30a446cba42fef23333798cb24c2d0af80d99d8f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle70-sources	6a53018adb915a3f5531960ea6f7db788f24f42e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle71	30a446cba42fef23333798cb24c2d0af80d99d8f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle71-sources	6a53018adb915a3f5531960ea6f7db788f24f42e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle74	30a446cba42fef23333798cb24c2d0af80d99d8f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle74-sources	6a53018adb915a3f5531960ea6f7db788f24f42e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle75	30a446cba42fef23333798cb24c2d0af80d99d8f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle75-sources	6a53018adb915a3f5531960ea6f7db788f24f42e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle76	30a446cba42fef23333798cb24c2d0af80d99d8f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle76-sources	6a53018adb915a3f5531960ea6f7db788f24f42e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle80	30a446cba42fef23333798cb24c2d0af80d99d8f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle80-sources	6a53018adb915a3f5531960ea6f7db788f24f42e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle81	30a446cba42fef23333798cb24c2d0af80d99d8f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle81-sources	6a53018adb915a3f5531960ea6f7db788f24f42e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle82	30a446cba42fef23333798cb24c2d0af80d99d8f
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta4	gradle82-sources	6a53018adb915a3f5531960ea6f7db788f24f42e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5		0927d06abd4ac2f8ef91922e58d9cd9e2c90d04e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle70	0927d06abd4ac2f8ef91922e58d9cd9e2c90d04e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle70-sources	d720300d935df216913548e1857416337b9fd54e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle71	0927d06abd4ac2f8ef91922e58d9cd9e2c90d04e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle71-sources	d720300d935df216913548e1857416337b9fd54e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle74	0927d06abd4ac2f8ef91922e58d9cd9e2c90d04e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle74-sources	d720300d935df216913548e1857416337b9fd54e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle75	0927d06abd4ac2f8ef91922e58d9cd9e2c90d04e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle75-sources	d720300d935df216913548e1857416337b9fd54e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle76	0927d06abd4ac2f8ef91922e58d9cd9e2c90d04e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle76-sources	d720300d935df216913548e1857416337b9fd54e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle80	0927d06abd4ac2f8ef91922e58d9cd9e2c90d04e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle80-sources	d720300d935df216913548e1857416337b9fd54e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle81	0927d06abd4ac2f8ef91922e58d9cd9e2c90d04e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle81-sources	d720300d935df216913548e1857416337b9fd54e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle82	0927d06abd4ac2f8ef91922e58d9cd9e2c90d04e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle82-sources	d720300d935df216913548e1857416337b9fd54e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle85	0927d06abd4ac2f8ef91922e58d9cd9e2c90d04e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-Beta5	gradle85-sources	d720300d935df216913548e1857416337b9fd54e
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1		7365e092dc2b24ff6520c04f1c442329372ce0d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle70	7365e092dc2b24ff6520c04f1c442329372ce0d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle70-sources	6c56c33d066a949dfe17baa51c711f1aa673750d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle71	7365e092dc2b24ff6520c04f1c442329372ce0d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle71-sources	6c56c33d066a949dfe17baa51c711f1aa673750d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle74	7365e092dc2b24ff6520c04f1c442329372ce0d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle74-sources	6c56c33d066a949dfe17baa51c711f1aa673750d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle75	7365e092dc2b24ff6520c04f1c442329372ce0d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle75-sources	6c56c33d066a949dfe17baa51c711f1aa673750d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle76	7365e092dc2b24ff6520c04f1c442329372ce0d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle76-sources	6c56c33d066a949dfe17baa51c711f1aa673750d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle80	7365e092dc2b24ff6520c04f1c442329372ce0d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle80-sources	6c56c33d066a949dfe17baa51c711f1aa673750d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle81	7365e092dc2b24ff6520c04f1c442329372ce0d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle81-sources	6c56c33d066a949dfe17baa51c711f1aa673750d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle82	7365e092dc2b24ff6520c04f1c442329372ce0d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle82-sources	6c56c33d066a949dfe17baa51c711f1aa673750d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle85	7365e092dc2b24ff6520c04f1c442329372ce0d7
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC1	gradle85-sources	6c56c33d066a949dfe17baa51c711f1aa673750d
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2		9dc201e83991123dc414ad657ec63271fc77f570
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle70	9dc201e83991123dc414ad657ec63271fc77f570
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle70-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle71	9dc201e83991123dc414ad657ec63271fc77f570
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle71-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle74	9dc201e83991123dc414ad657ec63271fc77f570
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle74-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle75	9dc201e83991123dc414ad657ec63271fc77f570
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle75-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle76	9dc201e83991123dc414ad657ec63271fc77f570
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle76-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle80	9dc201e83991123dc414ad657ec63271fc77f570
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle80-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle81	9dc201e83991123dc414ad657ec63271fc77f570
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle81-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle82	9dc201e83991123dc414ad657ec63271fc77f570
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle82-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle85	9dc201e83991123dc414ad657ec63271fc77f570
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC2	gradle85-sources	c024180337b4038d388fafd7ece044565a6c8348
org.jetbrains.kotlin	kotlin-gradle-plugin-api	2.0.0-RC3		a12c93b94ce68f58efeefff8d5a405594df17001
