ai.grakn.kgms	core	1.4.3		e0d49af654fb61f5f6ccf08e53e868ed2be0232c
org.twister2	resource-api-java	0.3.0		53fc53ab4e7406f6df8c702ae2d4dc84eaf6eb13
org.twister2	resource-api-java	0.4.0		a1c4c47e106f22e2b6c78e0921d1070b1ce18281
org.twister2	resource-api-java	0.5.0		d5a797d5974b8467759d04b140df1cdc2ec066e7
org.twister2	resource-api-java	0.6.0		e7a3d660cedb96d6df258125d02344c8f8129159
org.twister2	resource-api-java	0.7.0		6caf0948653467d8a4700338096a9addccb14032
org.twister2	resource-api-java	0.8.0		4cb1539fca723835aff9fe7e7e77baf5d9aaad01
org.typelevel	cats-laws_sjs1_3.0.0-RC3	2.6.0		d48142b9e669b8dfc5d00efec6086ca836d08635
org.webjars.npm	is-posix-bracket	0.1.0		1e4dc4bc1ebd6da4d2ff15b41f7dc76d0be019d1
org.webjars.npm	is-posix-bracket	0.1.1		989ba7bf17ee358a91b62f2ff5cfc2c599538b60
org.wildfly.swarm	wildfly-swarm-infinispan-test	1.0.0.Alpha5		665836a288e33c5a317e223c2c237a97b07a9ad1
org.xbib	elx-transport	2.2.1.10		8640bf1bba61a9c03aa3bc7caa2b5adfd4bfbb39
org.xbib	elx-transport	2.2.1.13		b1f1929598e60a38f9dfa16c0c74e5629d24b24b
org.xbib	elx-transport	2.2.1.17		7f6c9cc649a2c3db208b63c5e231711919f77cfa
org.xbib	elx-transport	2.2.1.19		8784bc69b7e241769f7e58696fc379684800291e
org.xbib	elx-transport	2.2.1.21		6a8747ab9ec8b6d233db149d73040b57b490adf5
org.xbib	elx-transport	2.2.1.24		338abfca0242003fc9309b86a73fff4c810a2fed
org.xbib	elx-transport	2.2.1.7		10695d18058c5d0ac72cb707353bcb5bbd6c5241
org.xbib	elx-transport	2.2.1.8		c44e9691a69a9f0b8e8a4b897cb3df5613acfb0d
org.xbib	elx-transport	6.3.2.1		6606054b65e72c03de86c7932cf1b01787f030bc
org.xbib	elx-transport	6.3.2.6		c7f1d8dd84a6286918a6b3992c6e6fedf88bfba3
org.xbib	elx-transport	6.3.2.7		5d85f98599778fb3fc094f7264f7455f35f760a9
org.xbib	elx-transport	6.3.2.8		28e391c0b676e755a96072010308ea47d5411a4f
org.xbib	elx-transport	7.10.2.0		7bc2a20a52052b07b2d31875d882e246d6deed1e
org.xbib	elx-transport	7.10.2.23		59245e988ecbc473c4d59677a6eda7c06ecc6a10
org.xbib	elx-transport	7.6.1.1		885f0072369530fcde59679d91cc3a80d33f19cb
org.xipki.pki	ca-dbtool	2.3.0		1daf5289df0f86fc88df2e8f0ed1120dc5f526a6
org.xipki.pki	ca-dbtool	3.0.0		69b21944950a97d7938840d53adb06dd5ef6d402
org.zalando	flatjson	1.0		595c896ac7abcdb8bf31ed66910478be5638d9b3
org.zalando	flatjson	1.0.1		d4e58764c57caa2c0e6e309e8c7ab5bc2c9da7b0
org.zalando	flatjson	1.1.0		3620cffb80758d6d9b7c57a496eef79bc611e14f
pl.fhframework	fhFramework	4.10.0		N/A
pl.fhframework	fhFramework	4.10.2		N/A
pl.fhframework	fhFramework	4.10.3		N/A
pl.fhframework	fhFramework	4.10.4		N/A
pl.fhframework	fhFramework	4.10.401		N/A
pl.fhframework	fhFramework	4.10.5		N/A
pl.fhframework	fhFramework	4.10.7		N/A
pl.fhframework	fhFramework	4.10.8		N/A
pl.fhframework	fhFramework	4.5.11		N/A
pl.fhframework	fhFramework	4.5.12		N/A
pl.fhframework	fhFramework	4.5.14		N/A
pl.fhframework	fhFramework	4.5.15		N/A
pl.fhframework	fhFramework	4.5.17		N/A
pl.fhframework	fhFramework	4.6.0		N/A
pl.fhframework	fhFramework	4.6.10		N/A
pl.fhframework	fhFramework	4.6.11		N/A
pl.fhframework	fhFramework	4.6.12		N/A
pl.fhframework	fhFramework	4.6.13		N/A
pl.fhframework	fhFramework	4.6.14		N/A
pl.fhframework	fhFramework	4.6.15		N/A
pl.fhframework	fhFramework	4.6.16		N/A
pl.fhframework	fhFramework	4.6.18		N/A
pl.fhframework	fhFramework	4.6.19		N/A
pl.fhframework	fhFramework	4.6.20		N/A
pl.fhframework	fhFramework	4.6.21		N/A
pl.fhframework	fhFramework	4.6.23		N/A
pl.fhframework	fhFramework	4.6.24		N/A
pl.fhframework	fhFramework	4.6.25		N/A
pl.fhframework	fhFramework	4.6.3		N/A
pl.fhframework	fhFramework	4.6.4		N/A
pl.fhframework	fhFramework	4.6.6		N/A
pl.fhframework	fhFramework	4.6.7		N/A
pl.fhframework	fhFramework	4.6.8		N/A
pl.fhframework	fhFramework	4.8.1		N/A
pl.fhframework	fhFramework	4.8.10		N/A
pl.fhframework	fhFramework	4.8.11		N/A
pl.fhframework	fhFramework	4.8.14		N/A
pl.fhframework	fhFramework	4.8.16		N/A
pl.fhframework	fhFramework	4.8.17		N/A
pl.fhframework	fhFramework	4.8.2		N/A
pl.fhframework	fhFramework	4.8.3		N/A
pl.fhframework	fhFramework	4.8.4		N/A
pl.fhframework	fhFramework	4.8.6		N/A
pl.fhframework	fhFramework	4.8.7		N/A
pl.fhframework	fhFramework	4.8.8		N/A
pl.fhframework	fhFramework	4.9.16		N/A
pl.fhframework	fhFramework	4.9.17		N/A
pl.fhframework	fhFramework	4.9.18		N/A
pl.fhframework	fhFramework	4.9.19		N/A
pl.fhframework	fhFramework	4.9.20		N/A
pl.fhframework	fhFramework	4.9.21		N/A
pl.fhframework	fhFramework	4.9.22		N/A
pl.fhframework	fhFramework	4.9.23		N/A
pl.fhframework	fhFramework	4.9.24		N/A
pl.fhframework	fhFramework	4.9.25		N/A
pl.fhframework	fhFramework	4.9.25.1		N/A
pl.fhframework	fhFramework	4.9.26		N/A
tech.aegean.next	origin-common	AN-0.0.1		N/A
tz.co.asoft	epsilon-file-fields-macosx64	3.0.4		N/A
tz.co.asoft	epsilon-file-fields-macosx64	3.0.4	metadata	68804934a6313d3353afffcb54fd75317b31f4d0
tz.co.asoft	epsilon-file-fields-macosx64	3.0.5		N/A
tz.co.asoft	epsilon-file-fields-macosx64	3.0.5	metadata	696c2cb2ba27dab73143dc3698048d16ff60b200
tz.co.asoft	epsilon-file-fields-macosx64	3.0.6		N/A
tz.co.asoft	epsilon-file-fields-macosx64	3.0.6	metadata	968b9d851a2713497837ed80c9ad2024ba153940
tz.co.asoft	response-core-macosarm64	3.0.11		N/A
tz.co.asoft	response-core-macosarm64	3.0.11	metadata	7996828f13b3fac90e5e3d9b2f83489ffd09cfc3
tz.co.asoft	response-core-macosarm64	3.0.12		N/A
tz.co.asoft	response-core-macosarm64	3.0.12	metadata	465dc34bac3ad81047883d9ab5294938967525e8
tz.co.asoft	response-core-macosarm64	3.0.13		N/A
tz.co.asoft	response-core-macosarm64	3.0.13	metadata	14d157f6f7cd72f5dab91d7539c2a7095189babf
tz.co.asoft	response-core-macosarm64	3.0.14		N/A
tz.co.asoft	response-core-macosarm64	3.0.14	metadata	c170a522f5f7489a5666004df7209f87aed5474a
tz.co.asoft	response-core-macosarm64	3.0.15		N/A
tz.co.asoft	response-core-macosarm64	3.0.15	metadata	0963a192073ea4b740d234fb44fa8f12e2049e12
tz.co.asoft	response-core-macosarm64	3.1.1	metadata	5a55f7d024f5676008ad6abfd3997edd56e98d44
tz.co.asoft	response-core-macosarm64	3.1.11	metadata	881e57c2f7ad55646b98eb12ac58062999cc944c
tz.co.asoft	response-core-macosarm64	3.1.12	metadata	65834114e93b8fadab84f3776f29d7db6bad14a6
uk.co.optimisticpanda	configuration-healthcheck	0.0.3		986a90e3b04895677cd6b0261381b56754345821
ws.unfiltered	unfiltered-agents_3.0.0-M3	0.10.1		2dea80139700bff52908ad25931b6a573e777302
