city.smartb.fixers.gradle.d2	city.smartb.fixers.gradle.d2	0.2.0		N/A
software.amazon.awscdk	amplify	1.203.0		684112a4cb0c1de46452eda3a2bb16afd5b6f9c1
software.amazon.awscdk	amplify	1.204.0		b76ef1e119c3e6ef46658e213743a1df3d6b97e4
software.amazon.awscdk	amplify	1.21.0		7f77dba6b9f198c7cc079870cf640f63a61faa2e
software.amazon.awscdk	amplify	1.21.1		cea3131ef08f318e9d0b63aa6f2d35ece1681013
software.amazon.awscdk	amplify	1.22.0		9cdecf6d9d4a23bc627fff68cbc87e455c02d789
software.amazon.awscdk	amplify	1.23.0		5ca8f26a28f9ac833b9bd7d3118920e87fa57da5
software.amazon.awscdk	amplify	1.24.0		8306b936a4ca704e7efa2d9c6336b75a16fa3a19
software.amazon.awscdk	amplify	1.25.0		268a6e051f5e68fbed6e490a25df37b9d3d1f44d
software.amazon.awscdk	amplify	1.26.0		d18115a20821ea7c0895410cca40f2be5bfc18d6
software.amazon.awscdk	amplify	1.27.0		95c516e17fe3c938b71033b733350b601349e683
software.amazon.awscdk	amplify	1.28.0		00e6a01fa42e9995cbb22903aa714d27adf134af
software.amazon.awscdk	amplify	1.29.0		cfc9bea3ff6b60c58eb9fdb0a26e9aed1a3a358e
software.amazon.awscdk	amplify	1.3.0.DEVPREVIEW		85137504f3ed0cf378dd437fbe8d67ff32607eae
software.amazon.awscdk	amplify	1.30.0		40cc0e77f9b07237c442e1e9a064cc691891049d
software.amazon.awscdk	amplify	1.31.0		c2be1081e50947d7af8b18d9a1a576269151b6bd
software.amazon.awscdk	amplify	1.32.0		d71be13ddd9d6949ed3999257e89fbe55d0a5655
software.amazon.awscdk	amplify	1.32.1		c29edfeeff8170074feb208ce4f00d1b998cd307
software.amazon.awscdk	amplify	1.32.2		6b1d8b4110c077e2d8206f8528102d780893476f
software.amazon.awscdk	amplify	1.33.0		b89cedccc62b89f06fcd21f14f424cf2100bc654
software.amazon.awscdk	amplify	1.33.1		bc714cf1149d15734ea8b5d6f848a0f92427e945
software.amazon.awscdk	amplify	1.34.0		5061e2f9e20374b638dff93493289ef1a7473e18
software.amazon.awscdk	amplify	1.34.1		6d9b70fbe938446a538197a5eaa6a8c1bb7aea73
software.amazon.awscdk	amplify	1.35.0		4929fb7e1dde6b695266b0d0637267626d6d83f7
software.amazon.awscdk	amplify	1.36.0		4e67d98cfa72a3fa3ab5ecc2ad01aeff31edd671
software.amazon.awscdk	amplify	1.36.1		0720864e1272eb788c7c15b666fadecce93980cc
software.amazon.awscdk	amplify	1.37.0		81ca037fc8388d1de15d785f84ef4389246c9d43
software.amazon.awscdk	amplify	1.38.0		ab47179fce03251be8cc81422533dfef4e1832b3
software.amazon.awscdk	amplify	1.39.0		7641da6a484cf6bfe6196dd714b24aac369b1983
software.amazon.awscdk	amplify	1.4.0.DEVPREVIEW		057ee8650cd26b1681edcc7740bb57cb09267181
software.amazon.awscdk	amplify	1.40.0		8f4c2d4dd30d05172f11673bcf08c2ee39b38dd2
software.amazon.awscdk	amplify	1.41.0		03a1028cfcf2594fcf1c4f4cc8971b7c44a9ca00
software.amazon.awscdk	amplify	1.42.0		0ed8e6a48b412c65a7e2f40ae9671ed666b41246
software.amazon.awscdk	amplify	1.42.1		4b20d20237454db478f6afdce803d3f39590b6bf
software.amazon.awscdk	amplify	1.43.0		78e0f6c884bbf672ef2f41cddca720755b172725
software.amazon.awscdk	amplify	1.44.0		69398eacdfaa4132f34f1354f486b394aaeb6bd3
software.amazon.awscdk	amplify	1.45.0		986d90defb872ca80f99cecbad14d24d82308993
software.amazon.awscdk	amplify	1.46.0		0e26d085db65b427e180fcbb9158dd864f4a6c59
software.amazon.awscdk	amplify	1.47.0		c6e8e7ab6fce89ae2ca2867e2bf92feb676e3291
software.amazon.awscdk	amplify	1.47.1		2d3597cde9ca364905af63a1955f4fd811d5b307
software.amazon.awscdk	amplify	1.48.0		f9e5efbfa696d60561b5e0885c6c589b9ac5c32e
software.amazon.awscdk	amplify	1.49.0		9175ec1a8e30edc250ec59323d1a2bf9fc0fe3f3
software.amazon.awscdk	amplify	1.49.1		d4f33d7db8042114e24026efe6bfff88f3621705
software.amazon.awscdk	amplify	1.5.0.DEVPREVIEW		2573d3b3f4e17016d783ea08ec31e8c7b565e1d2
software.amazon.awscdk	amplify	1.50.0		318c51baa298f6254483b6687aac2053f40bd897
software.amazon.awscdk	amplify	1.51.0		ff7a95d2646378a707ed062f9e8e330c289caccc
software.amazon.awscdk	amplify	1.52.0		a99eacd5376b1619dcfdcdcd11e6130446b3e46e
software.amazon.awscdk	amplify	1.53.0		91bb530aa32a7d692f4275694a4a0e7b06127f1e
software.amazon.awscdk	amplify	1.54.0		7b72e20188f57d6fdb7e628636035080b0ca811d
software.amazon.awscdk	amplify	1.55.0		3726b84898914947bb9961df892b6fda8fb964c2
software.amazon.awscdk	amplify	1.56.0		a80b5bc37083300f11eb766df5ea9b9e59327964
software.amazon.awscdk	amplify	1.57.0		ebd9a75f91a14625633349c6ec09fb6a42b9c0b2
software.amazon.awscdk	amplify	1.58.0		1159a1f0d1217816d8a2475e496405d0c7989ce9
software.amazon.awscdk	amplify	1.59.0		fc54627bbb6651071ac95e0b37908a9a2dab96eb
software.amazon.awscdk	amplify	1.6.0.DEVPREVIEW		0fdb9ca33ca29a3ae0881a827da2498d2a0bd790
software.amazon.awscdk	amplify	1.6.1.DEVPREVIEW		00c15298eec18cf1eebac5a8e8c02892f1715fe8
software.amazon.awscdk	amplify	1.60.0		d33894c7b6e544d8211b5fe727234c8b1b0d4c80
software.amazon.awscdk	amplify	1.61.0		314f31306908caf4a79a78e44339f246ff2461f2
software.amazon.awscdk	amplify	1.61.1		3fe9d3735fa374f2746b6bb5232b5671cecb181a
software.amazon.awscdk	amplify	1.62.0		e9e5af1e0bab0a18592dcf04c67eadcffe16b5c9
software.amazon.awscdk	amplify	1.63.0		1d18d42d1834722341355d09d43543059b48c25d
software.amazon.awscdk	amplify	1.64.0		2593a05ee5def1926e65ddcc5030a1d67e816fd3
software.amazon.awscdk	amplify	1.64.1		d5630cbd04940b1e9f37ec35305cd7b772204a79
software.amazon.awscdk	amplify	1.65.0		f85cfdf871ad8c2c1e10b0cc98d75803dbbbbfd5
software.amazon.awscdk	amplify	1.66.0		97a6c12fdbd1810b63cff38df31a6220f83687f4
software.amazon.awscdk	amplify	1.67.0		753389a058267b88706269e7d50a3f183ec231d6
software.amazon.awscdk	amplify	1.68.0		2ac57eb9f66df4fbe14f2b4f8315a394771386ca
software.amazon.awscdk	amplify	1.69.0		f563ef010024a0c7a32533e7ae656faa7762167f
software.amazon.awscdk	amplify	1.7.0.DEVPREVIEW		8b1a4168a76c3a6565e0b3556461977368fe68ce
software.amazon.awscdk	amplify	1.70.0		8a72715e9c0173a594467638c029a4d167e64d3f
software.amazon.awscdk	amplify	1.71.0		e77e40a4c145da59873f563644333725e0ad45e2
software.amazon.awscdk	amplify	1.72.0		262253b49600f11735549eb68fea1ac4374ca6c3
software.amazon.awscdk	amplify	1.73.0		21e6003ba69e4a4be48a8481aa2fe9548976f7b4
software.amazon.awscdk	amplify	1.74.0		1f2769df6f60931f9d51722fe654263d5a4f4e9d
software.amazon.awscdk	amplify	1.75.0		ae4c429f0ecce18a773824d02c57f0d1d0f685a4
software.amazon.awscdk	amplify	1.76.0		9dd0b561e13f856602f0dab3ecec74616d80ad4c
software.amazon.awscdk	amplify	1.77.0		4ec0a9b5a0374e38c2f3698493bd56ca5b8d65d0
software.amazon.awscdk	amplify	1.78.0		1feb071bff3e21f5f0aa12e136e11bb5a7a1814d
software.amazon.awscdk	amplify	1.79.0		891404b34562926f210ebc31c947a587881bd788
software.amazon.awscdk	amplify	1.8.0.DEVPREVIEW		9c6ca9b7c01b63d063dd051b750b6638b673ab21
software.amazon.awscdk	amplify	1.80.0		633c1ed0129328d96d5b45704d83af5f62ea10aa
software.amazon.awscdk	amplify	1.81.0		db51edad3af000e38448846081b85b6120498914
software.amazon.awscdk	amplify	1.82.0		0d3bcf5dd6943f1967c0884db1c92af85f3d1338
software.amazon.awscdk	amplify	1.83.0		da2e48747b6c5c1e0082f0c7e2e26e54d29441f4
software.amazon.awscdk	amplify	1.84.0		b4b4b98cd646b90b9d3b30ebc18f6f6bf0f2477d
software.amazon.awscdk	amplify	1.85.0		64f357decd2885c34c58d52127a7af8de7c1e72b
software.amazon.awscdk	amplify	1.86.0		5a95eb9338b63921cf5e02eb7b40c73fc1c428bd
software.amazon.awscdk	amplify	1.87.0		74a187c5c3f0713fa965befbf7adc1b6a794a711
software.amazon.awscdk	amplify	1.87.1		9ef4bcc1018f62db5020d1114896be0028aef3cb
software.amazon.awscdk	amplify	1.88.0		3aef38d8a3f50ea95b18d120a220fbd74ff3dbc7
software.amazon.awscdk	amplify	1.89.0		77eae94e754e31d8d2ac603da4f4c45f3877c63d
software.amazon.awscdk	amplify	1.9.0.DEVPREVIEW		92d16360b83a291d1feb493c8d9fe63bcf1270d0
software.amazon.awscdk	amplify	1.90.0		319a4870865a99effd31c408d38c05d5f9e28be4
software.amazon.awscdk	amplify	1.90.1		5d396decbaf4aff72ba5834517f2d7358a5582b1
software.amazon.awscdk	amplify	1.91.0		3c466f7526f048d7bc97e85308b0ab278424971d
software.amazon.awscdk	amplify	1.92.0		446e5488de68fcd353462520f877cf910cc66557
software.amazon.awscdk	amplify	1.93.0		d3220da90f24c6abdf8c0c0e50ae3f22a13f82e6
software.amazon.awscdk	amplify	1.94.0		6a3321b1f27a400207820961549e70fc7c965099
software.amazon.awscdk	amplify	1.94.1		0de231a2bf59de5a55d7f76db682af2e5bd9024b
software.amazon.awscdk	amplify	1.95.0		53aa96e01f0dcdfa81c8cce15ac367c051e67617
software.amazon.awscdk	amplify	1.95.1		fc9ec3e3b8d266315beec9d45894fe61df87b7ae
software.amazon.awscdk	amplify	1.95.2		2e225f06888bb919de2f07f3958d11d6c9a164e6
software.amazon.awscdk	amplify	1.96.0		c136e8dab40ab601d0c3b1eaa280abaa20c72dcc
software.amazon.awscdk	amplify	1.97.0		3d2595becc85e55bd921bb2a5d45824d262d92b3
software.amazon.awscdk	amplify	1.98.0		712719ad9f052431293a6cbaa49747f7d2d00b5c
software.amazon.awscdk	amplify	1.99.0		f096d2ce9ba442dc0870481d2d6edde625146c50
top.zenyoung	zenyoung-data-common	1.0.0		9c0e07cc8d6de74d22828f88b0004d83099c0946
top.zenyoung	zenyoung-data-common	1.0.1		e8cb901adb23957b8e03a43e8eccc471cdc07958
top.zenyoung	zenyoung-data-common	1.0.10		70a2b9aa4031a54445cf136ae7db1e69cca19d35
top.zenyoung	zenyoung-data-common	1.0.11		7f65033dfcb1de9e681041184a97add22f92ab90
top.zenyoung	zenyoung-data-common	1.0.12		58c4320f5ba882a0e3abb23bb10edba8ed961d7c
top.zenyoung	zenyoung-data-common	1.0.13		899d05c329a4fed5d4eb8fb735f497a55941f2ff
top.zenyoung	zenyoung-data-common	1.0.14		d86782f46180243aa23eed33ece631b0e81d5f70
top.zenyoung	zenyoung-data-common	1.0.2		2e090c14723e1e2d873a4951f6156aa4b77fa12f
top.zenyoung	zenyoung-data-common	1.0.3		cfc8aeea65f2622c19748500c30fc37809261b91
top.zenyoung	zenyoung-data-common	1.0.4		ac71385206aa275c83612f36044416a79b06eeab
top.zenyoung	zenyoung-data-common	1.0.5		f61a497c9f955f0503578a0a934717517e3c1ef0
top.zenyoung	zenyoung-data-common	1.0.6		63f4df20caad3a0d3f4a06ccaa4c73641da4bc63
top.zenyoung	zenyoung-data-common	1.0.7		114d520e39eb86c44d9ef1dd330b8f10133a54ca
top.zenyoung	zenyoung-data-common	1.0.8		acee36c1b3f1c2c13bd6299e14c35a56f6d49eb1
top.zenyoung	zenyoung-data-common	1.0.9		d68817efdc63997f5d6bd2aab089a7221ca0b7e4
top.zenyoung	zenyoung-data-common	1.1.0		a6e3da6dea88f607a79445c26ac5bf19c7c293ab
top.zenyoung	zenyoung-data-common	1.2.0		0a39d1239528e597f0249b31f92edd107d514cad
top.zenyoung	zenyoung-data-common	1.2.1		abcbc8d6c84b155b5d3380c7e54e08caeda19a4c
top.zenyoung	zenyoung-data-common	1.3.0		855946f4f45a7266c52b7a4b594b0b092bf7d4af
top.zenyoung	zenyoung-data-common	1.3.1		839347c26e4cf492aec90e331fd7ee05b1edbd1e
top.zenyoung	zenyoung-data-common	1.4.0		196db730cf9d341392016a148f195b673e03153e
top.zenyoung	zenyoung-data-common	1.4.1		357328a71c4700c6ac81b68e5d6f1f2dc669e944
top.zenyoung	zenyoung-data-common	1.5.0		dd19645a195a0002221a9753b06396b0834be4c0
top.zenyoung	zenyoung-data-common	1.5.1		b1a5a4d1b5439046dc5c9d56d4f9509ccb6496f8
top.zenyoung	zenyoung-data-common	1.5.2		827ca94b12ce0df9673eae3dd6c7ccea0dd07f7f
top.zenyoung	zenyoung-data-common	1.5.3		048330affcf523ba92799f5696c7c780a2b757e4
top.zenyoung	zenyoung-data-common	1.5.4		03553083fcafa9bb9464744902b32cdfbbb0ab23
top.zenyoung	zenyoung-data-common	1.6.0		2e0f9cacfcb9aacf6ed018f49c1a9a01f3038ad2
top.zenyoung	zenyoung-data-common	1.7.0		2d61098f20d2f757c0b921662285ab34dacd5ffd
top.zenyoung	zenyoung-data-common	1.7.1		d6093d9def121a5b29a5c572f30d9d920992b059
top.zenyoung	zenyoung-data-common	1.8.0		8bf441527669dc0c1976c2f2c2557e9c01bdd645
top.zenyoung	zenyoung-data-common	1.8.1		fc6f7d824eafdbbae4761a5947e37c7f5d894a0f
top.zenyoung	zenyoung-data-common	1.8.2		96530a8bfd9b5b7fe2354916747dad328d814f03
top.zenyoung	zenyoung-data-common	1.8.3		c81e0380250df22af6092791a1bb41d0cd01fc07
top.zenyoung	zenyoung-data-common	1.8.4		1be98d34a63032f38475992cacde86fdea219ea1
top.zenyoung	zenyoung-data-common	1.8.5		9adb3ecd0264cf9ac94b13612f646c591b0c53d8
top.zenyoung	zenyoung-data-common	1.8.6		e7c8f785123c11c54a748e81e64cf67e42f302fd
top.zenyoung	zenyoung-data-common	1.8.7		c5f80a5ed2bc4cc1c1b4207ec04b202349d1fa34
top.zenyoung	zenyoung-data-common	1.8.8		bac01f6589de56468a8f01a77111d1e483462f67
top.zenyoung	zenyoung-data-common	1.9.0		0248988f3d11be487853929ae134ece34cdf4562
top.zenyoung	zenyoung-data-common	1.9.1		2b2cfdbbdd467603d81fc3a94d7dba861da781b4
top.zenyoung	zenyoung-data-common	1.9.10		ba8eeb2a842f7d5fde52d7ea3f0a284cf68a0573
top.zenyoung	zenyoung-data-common	1.9.2		e72f6767928a9fbca2707eea7594df45fb40f656
top.zenyoung	zenyoung-data-common	1.9.3		1227c1840ec1b992c4fed7b3871040dd6c25d31a
top.zenyoung	zenyoung-data-common	1.9.4		66f2d736ada72b90779f59e5b4ac06be44abb62f
top.zenyoung	zenyoung-data-common	1.9.5		818a133cbea769c786f276a5c24bd7e60fa10e78
top.zenyoung	zenyoung-data-common	1.9.6		8e44573d062c0c7a483fbbcb6e33e1a9b54789dc
top.zenyoung	zenyoung-data-common	1.9.7		68a417d9cbbbed07990b0011cb7f17f657f7f593
top.zenyoung	zenyoung-data-common	1.9.8		eeecb2d6a15e66191b251c1fc2e30da6d4615128
top.zenyoung	zenyoung-data-common	1.9.9		d9fe9a7a3f52f2421a89abb8a8bb27f5d0b26bf5
top.zenyoung	zenyoung-data-common	2.0.0		156778e583ccb57cf82a5150bdb6ead21e7f165a
top.zenyoung	zenyoung-data-common	2.0.1		20f1eece28d71fe1aedd5b4c4da01c831eb3a1ba
top.zenyoung	zenyoung-data-common	2.0.2		109e83bed801bf2f7fa64398865d765e2a01db5d
tz.co.asoft	koncurrent-primitives-core-linuxarm64	1.5.1		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	1.5.2		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	1.5.3		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.10		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.11		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.12		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.13		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.14		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.4		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.5		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.6		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.7		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.8		N/A
tz.co.asoft	koncurrent-primitives-core-linuxarm64	2.0.9		N/A
