cc.wecando	SuperDecoration	1.0.4		N/A
software.amazon.awssdk	elasticache	2.26.28		5b3ee33010bba66ec949af0c664f7540671bb10e
software.amazon.awssdk	elasticache	2.26.29		2568f9ca59f38795dae15cc35f81ffc29f21e52a
software.amazon.awssdk	elasticache	2.26.3		32d31731733b312ea689701ff4d26e67e43fb695
software.amazon.awssdk	elasticache	2.26.30		12d1c498e28c9299fc0a8d46c3279bcf9f486f80
software.amazon.awssdk	elasticache	2.26.31		3d743795395e1bb0db87ff2aebebf5abb5c7dd69
software.amazon.awssdk	elasticache	2.26.4		edc4397d37e989ca5cf7014b9fe2fd5c95155b1b
software.amazon.awssdk	elasticache	2.26.5		75aaec6c3dadeb28b0dc1f7029006d90d3cacbb8
software.amazon.awssdk	elasticache	2.26.6		062d14a47794522ed899187d554b0909db5d4479
software.amazon.awssdk	elasticache	2.26.7		8fafd84e83e6fd78214f984170a4f7a530acecb9
software.amazon.awssdk	elasticache	2.26.8		f915472ecc5e84b58807b9a8b67f82483a069697
software.amazon.awssdk	elasticache	2.26.9		a9286e1a221cd527fc0ea388fd6a69ca5e44c501
software.amazon.awssdk	elasticache	2.27.0		bd5d33d16d3127031502a7a7a7df1926316a8fe5
software.amazon.awssdk	elasticache	2.27.1		e7777fc3431476b3094b76696efaba00a9ddc35e
software.amazon.awssdk	elasticache	2.27.10		0384add7de816ec46b06cc404d857c955a12b051
software.amazon.awssdk	elasticache	2.27.11		1ed5a704880983f4ee89aaf27047bdc7e8d91e06
software.amazon.awssdk	elasticache	2.27.12		cbdbc93499c7f0e8889da04c24cbe95a712ecee9
software.amazon.awssdk	elasticache	2.27.13		cbf531782586f6e6ec45b811addc2bc7b57b48ef
software.amazon.awssdk	elasticache	2.27.14		631b6c3b0f93da5271d61398cca2789550cf40eb
software.amazon.awssdk	elasticache	2.27.15		2d47abe2c86f58507355d85ec6b8080d8f25b6da
software.amazon.awssdk	elasticache	2.27.16		21e9c7ecb779010a907535e4209a71779cc9d1fb
software.amazon.awssdk	elasticache	2.27.17		9c0b77699767db530629882d08b5e51ce811438a
software.amazon.awssdk	elasticache	2.27.18		f124c3cbb69f1c052128c138a49708533c3a9f2b
software.amazon.awssdk	elasticache	2.27.19		4432fca5270e353b6b20768b966ad90551383b63
software.amazon.awssdk	elasticache	2.27.2		d70e590c2630c7eceb06da3ff64fd6221292a0fb
software.amazon.awssdk	elasticache	2.27.20		5d2fd595e9ff9784db2cf1898e61ec399d066d2f
software.amazon.awssdk	elasticache	2.27.21		9c6fd33da20a1946bb8edabf534468f252b6362b
software.amazon.awssdk	elasticache	2.27.22		7c21395594bea221a9559cfc4a10f0f44de70a6d
software.amazon.awssdk	elasticache	2.27.23		c50fc1bf3e65d58b919a9ac038d1f476c3947722
software.amazon.awssdk	elasticache	2.27.24		bb32e798adc4f386d3f2319c2c6c1522354564b7
software.amazon.awssdk	elasticache	2.27.3		c9e2d1cc5484eb731410c75bbd40545eae4d59c3
software.amazon.awssdk	elasticache	2.27.4		f46c19e0d0967184a745ffaa96c9fcaae10740bb
software.amazon.awssdk	elasticache	2.27.5		ecacba6118d003187ac4f709e0c93714da3605e3
software.amazon.awssdk	elasticache	2.27.6		2fa1f1d7c289dab2d38d35811d39d861885d6d85
software.amazon.awssdk	elasticache	2.27.7		a9ac77726cfeccfbedaab6932fa7c72a2233ac94
software.amazon.awssdk	elasticache	2.27.8		ee13c084b50f0bac2708603d3307a9a6485306a9
software.amazon.awssdk	elasticache	2.27.9		96dd057e988eacc9b03c72142d8eec76ad491a91
software.amazon.awssdk	elasticache	2.28.0		d0a1a0b7d12a3b5cbd163fec75fe0c537b31a146
software.amazon.awssdk	elasticache	2.28.1		3a3ffb87062e2e8f7c289d6b5c45b13e36dc94a1
software.amazon.awssdk	elasticache	2.28.10		e09596035018c459b00aaec7ecae464e372e2f84
software.amazon.awssdk	elasticache	2.28.11		3cb3cb06bf35666f473a183282be9db2a5ecfe7a
software.amazon.awssdk	elasticache	2.28.12		a477f7d10eb5759c1066b748a9c7d1ce94f09932
software.amazon.awssdk	elasticache	2.28.13		5c2f29e9227ff9819728ab04a1fe2e7a321a2d1d
software.amazon.awssdk	elasticache	2.28.14		1ab05f081c7c0e36953629b24ef4a8bb0afe4f59
software.amazon.awssdk	elasticache	2.28.15		5fc1f4abaf52304a114fbc9b6189d5df2731e2be
software.amazon.awssdk	elasticache	2.28.16		0be4789b1b995d05cd623d0511960b50d89be788
software.amazon.awssdk	elasticache	2.28.17		9da1e5c9683921034fb3a7446074248aa41e5729
software.amazon.awssdk	elasticache	2.28.18		acb8f18adadf5cf82b99d0f294764ea23e521310
software.amazon.awssdk	elasticache	2.28.19		537f28f91ac77ce1727f1538eee848d831899a9a
software.amazon.awssdk	elasticache	2.28.2		94d75074133d6c1a6e070ae0a7052ebeaf92613b
software.amazon.awssdk	elasticache	2.28.20		9fd4cc630970429c641ec9efd4260b8c54224300
software.amazon.awssdk	elasticache	2.28.21		9cc518fbc2112bb4ea0ebf838db0582957b2fa75
software.amazon.awssdk	elasticache	2.28.22		7dfb4ad38faa55ec5fad2a3660f6fb573791dfb3
software.amazon.awssdk	elasticache	2.28.23		9e64318fe2f3d6e9622e37b5dc49de921a5efd99
software.amazon.awssdk	elasticache	2.28.24		11ee2203cd3985077250438bb04525cc32b79889
software.amazon.awssdk	elasticache	2.28.25		e455fb7feba533c8dc02678798c53b3d14ba57d1
software.amazon.awssdk	elasticache	2.28.26		2a13ef72ace1fc4167e61ea3f2c8afc3469152e1
software.amazon.awssdk	elasticache	2.28.27		1110ccc71249f4a17b34aea2777651f00055baa5
software.amazon.awssdk	elasticache	2.28.28		38d6df15bf5a4fd5682548f3c6d6ab84be337115
software.amazon.awssdk	elasticache	2.28.29		f7cbb46dfe999bc0aef2d5ae3d2930dcde46c1ff
software.amazon.awssdk	elasticache	2.28.3		f3adefdc4d55a5ec0099de61e1d4167059963526
software.amazon.awssdk	elasticache	2.28.4		85d699dbbee885a64022604406cb4b68f25cf5a8
software.amazon.awssdk	elasticache	2.28.5		1df9ebe4fcaa1ecc5a005a6ff581cce2d6bc2c88
software.amazon.awssdk	elasticache	2.28.6		2ff117ec61da4c10f770e63daea244b2fe5f3e28
software.amazon.awssdk	elasticache	2.28.7		1dc52850fec559fb14328f6c50543507ad6140d1
software.amazon.awssdk	elasticache	2.28.8		b774c773e8d7e42ada94dbe6ba153af271db3a88
software.amazon.awssdk	elasticache	2.28.9		64e063937ef9fc3d8252ece3863e7bfe263d488e
software.amazon.awssdk	elasticache	2.29.0		e3ebeab044e4dc93437be4a03f7a44296a9be515
software.amazon.awssdk	elasticache	2.29.1		955df7591e85feabcd7a38e7a411a6b9916cba8a
software.amazon.awssdk	elasticache	2.29.10		1b0547202b4404dbbe9a9262b642a486afe71c56
software.amazon.awssdk	elasticache	2.29.11		7bd9fd2fcb949077af571edf15f594f76efa486e
software.amazon.awssdk	elasticache	2.29.12		40d290dcee1ec5bf9df171ad4c4ba07ea9da61d8
software.amazon.awssdk	elasticache	2.29.13		85a0794d9dafafba1b1031e27c89af9fb399b66b
software.amazon.awssdk	elasticache	2.29.14		63201390b5ef6f8dfacdb490a62f1003b9f4a86b
software.amazon.awssdk	elasticache	2.29.15		f2e3ac2c4e5bcda6d9cdd56c861b4e35c97016f7
software.amazon.awssdk	elasticache	2.29.16		6987de2b3cebb7903f7ca9d30e081c2c1c0a4647
software.amazon.awssdk	elasticache	2.29.17		e38559184a57859e44e869515278a5a28c7c3b2d
software.amazon.awssdk	elasticache	2.29.18		a7c6b6bbc74ab32ad1fde4535687f3a55d7062ff
software.amazon.awssdk	elasticache	2.29.19		a27b2bbdda3ecc60d5802652936e5b69e372a547
software.amazon.awssdk	elasticache	2.29.2		ac880c80320b02873c920302c789837603528ac1
software.amazon.awssdk	elasticache	2.29.20		aa72b4f4997362cca72c89f997ef9ce9a10ad629
software.amazon.awssdk	elasticache	2.29.21		acc73028f05f7ac4da3b14277bd3f7bef4205313
software.amazon.awssdk	elasticache	2.29.22		25b7af6118383de4def7bd006ff4b1547754f913
software.amazon.awssdk	elasticache	2.29.23		7aa94974c6361b2784e017a30d5880100cd0a61d
software.amazon.awssdk	elasticache	2.29.24		f5f75bc74106ea5e041d270c21c30a2e49987847
software.amazon.awssdk	elasticache	2.29.25		a49ff0f20ce04d377817e2e2f86553ee69a43a37
software.amazon.awssdk	elasticache	2.29.26		17bf9d5b08680f6fd7262170177ceab732bb890c
software.amazon.awssdk	elasticache	2.29.27		cd42486ecb918442c090f42cbb155bcbfba2ee2b
software.amazon.awssdk	elasticache	2.29.28		a98e9be93ec85a2eb1dcc544891c0025a6a8ec02
software.amazon.awssdk	elasticache	2.29.29		180bd6c5ab8d4b0ed474c2a52485951861ba6c29
software.amazon.awssdk	elasticache	2.29.3		51c78e711a33f391ec931a69245efb5abbafb598
software.amazon.awssdk	elasticache	2.29.30		3f9a580f50383673147adea9be7a7f9ff794e768
software.amazon.awssdk	elasticache	2.29.31		769bb11a0ff36816a24e5a34bf64433370a3183a
software.amazon.awssdk	elasticache	2.29.32		75eb9a84e89685784051bc125448b7b8e924f1db
software.amazon.awssdk	elasticache	2.29.33		9f479a8ca021f48a0e32a7f795d696b5e2c482d7
software.amazon.awssdk	elasticache	2.29.34		83e64b2d12115e03c8d306f186ec5bbc5325d073
software.amazon.awssdk	elasticache	2.29.35		d91e102bc24ad7dc86f6412f9aa22af17558d693
software.amazon.awssdk	elasticache	2.29.36		62f8b57572cd575da04f036d8178a7cd93f3ebe9
software.amazon.awssdk	elasticache	2.29.37		297bba7b2e9fbe81a66b2583be9d93a117df3eb5
software.amazon.awssdk	elasticache	2.29.38		0f7e833f2152fb51553250ab0d2ccc9bffb5e198
software.amazon.awssdk	elasticache	2.29.39		794779be39dd9f7c3fa8a0818fc7438ccae8a667
software.amazon.awssdk	elasticache	2.29.4		680597c5122ca80217340a72d38a7e04bd4c60f1
software.amazon.awssdk	elasticache	2.29.40		c0498d0083d59da8285513d3dcc058f0449feaae
software.amazon.awssdk	elasticache	2.29.41		07d83e14e78d8d543d396ec6e6990ded97c6c3a8
software.amazon.awssdk	elasticache	2.29.42		b64b2f825099a542813638d54ca8c3741a4fe5cf
software.amazon.awssdk	elasticache	2.29.43		eabbeabc5f7389d2ff7d62c98b66f9690a08c956
software.amazon.awssdk	elasticache	2.29.44		df5fff616e4d2b62a64fb6d6ed3fe9bd3adbb48c
software.amazon.awssdk	elasticache	2.29.45		aa9cb21ae53939745732e6519fc0cfcf50ab33d9
software.amazon.awssdk	elasticache	2.29.46		a4e8c0cab97df29ef4f81b9b7c9cb175f2ab1257
software.amazon.awssdk	elasticache	2.29.47		454efd2fe19053295b89cb553a4f7ac5b1b3db62
software.amazon.awssdk	elasticache	2.29.48		76e0d7daf796611c3f6caba2bc0841b9103041bc
software.amazon.awssdk	elasticache	2.29.49		feb7a7fc36b6d0289b4c64f8b37551b52215f584
software.amazon.awssdk	elasticache	2.29.5		ce9b913ea414c023802cd5bc732aaa1a41357727
software.amazon.awssdk	elasticache	2.29.50		dfcd781e4248d30e315778ab090a2c9e1d897f26
software.amazon.awssdk	elasticache	2.29.51		84366ff993c1d77001275f8345386e887dd26689
software.amazon.awssdk	elasticache	2.29.52		5462e7e14516d1a25523a39e9a6dcb63239db904
software.amazon.awssdk	elasticache	2.29.6		61fc9276bf3bc6f9e8a6f72276ded24293eab1c3
software.amazon.awssdk	elasticache	2.29.7		d4eb757b84eaa704d00daba806f68346a9ec75be
software.amazon.awssdk	elasticache	2.29.8		152c137c2761e36c1f9f12a770696e1537839306
software.amazon.awssdk	elasticache	2.29.9		be7637638f8bb9166f16c646b0fb42e95f13116c
software.amazon.awssdk	elasticache	2.3.0		18236c4cc40d5c01f508b01dfff171678018e9a6
software.amazon.awssdk	elasticache	2.3.1		475f5130d78c609853500e018c4507614bfdc454
software.amazon.awssdk	elasticache	2.3.2		f78139777207d8878b8dd7c77728f99eb5d714ad
software.amazon.awssdk	elasticache	2.3.3		7c210ad1fdf2a8873cbf98e0277de448f008bf29
software.amazon.awssdk	elasticache	2.3.4		8abb2a1722d4c373d31d805d1eb67f4d01832a85
software.amazon.awssdk	elasticache	2.3.5		80d6bbbbb8551f7fcb09d6e683071ff01f06bc88
software.amazon.awssdk	elasticache	2.3.6		7faf79e678d7cb2a6352221c51a921ee4821ac34
software.amazon.awssdk	elasticache	2.3.7		28db85bfe7ae106447b31872297b8e227f3144e3
software.amazon.awssdk	elasticache	2.3.8		4fb078298636e10b7d9959b0057c911d67b9072b
software.amazon.awssdk	elasticache	2.3.9		1fc4b4752165c26506db5b0bc2aa2c8512c204a3
software.amazon.awssdk	elasticache	2.30.0		1f2a531e4dbd606545ee53b08939c1f27b25aebc
software.amazon.awssdk	elasticache	2.30.1		e2d1a0f52535d1c4a42f7f7b87678efb3896b308
software.amazon.awssdk	elasticache	2.30.10		7c835ad156d4b67f938a9c0ade42dbeaf8e0b467
software.amazon.awssdk	elasticache	2.30.11		f9941de6df939c303783293dc3b6f304342f9dbf
software.amazon.awssdk	elasticache	2.30.12		0541d8aa55f08a0d05cb7ce5f4911c20805bf989
software.amazon.awssdk	elasticache	2.30.13		07799a72a168ebc601aec9610e0ea9dd9595260a
software.amazon.awssdk	elasticache	2.30.14		c6e98f07d3016452cbf84d26fd969d3d09898478
software.amazon.awssdk	elasticache	2.30.15		5db39a88784016b2025d34cabae15f3169b100b8
software.amazon.awssdk	elasticache	2.30.16		cf26c285a5fec0f5bb6945097bc810b3f6b350c3
software.amazon.awssdk	elasticache	2.30.17		03d5ef63195f7a94e2ee38e80e304316924eecc5
software.amazon.awssdk	elasticache	2.30.18		743a051a84971469fc036d52ff56167a802ed2f9
software.amazon.awssdk	elasticache	2.30.19		0ede7dd07cdc5c5d33246f7aeb86506fc6bcbd10
software.amazon.awssdk	elasticache	2.30.2		fcc816990e93487b856981b437fec079d1fd242e
software.amazon.awssdk	elasticache	2.30.20		f87bb51260a604839886a6004198af539202ac67
software.amazon.awssdk	elasticache	2.30.21		8154140a1f43d2dbc4eeeefcfc1da0948f5a252d
software.amazon.awssdk	elasticache	2.30.22		38cf89598abc85cf532ffb4beefeb3e85b4a06f7
software.amazon.awssdk	elasticache	2.30.23		ab0ce2c9e2f3f1b37076999f45777ed6e02b4b0a
software.amazon.awssdk	elasticache	2.30.24		1a5a55c8505bba8236266339e9f624c5fa597f2c
software.amazon.awssdk	elasticache	2.30.25		5b020d71cb61fa4f88015bedaaec2fb4d482d0be
software.amazon.awssdk	elasticache	2.30.26		d967c9a5f756973f0009c26913e16e10bebf6499
software.amazon.awssdk	elasticache	2.30.27		825172424e89f6ee5dafb2722e30096041d98c26
software.amazon.awssdk	elasticache	2.30.28		c54266ee05619b01d087a8548ef5edddbacbda3d
software.amazon.awssdk	elasticache	2.30.29		9d85c8af5443354a41050167110534acc84a5860
software.amazon.awssdk	elasticache	2.30.3		b23bf09b55946c221f51cf991e0dfa6f6e24dc24
software.amazon.awssdk	elasticache	2.30.30		5adb80001fb7f8e9cc440348893b018caa289aab
software.amazon.awssdk	elasticache	2.30.31		e22d94d91da3a0d172c68b9ffcd8b60b4787608e
software.amazon.awssdk	elasticache	2.30.32		99bbe8088b4412534599a686f7a4b93159f8894f
software.amazon.awssdk	elasticache	2.30.33		707a007f6d42dfa252e61d81ea5a6cca20cc5441
software.amazon.awssdk	elasticache	2.30.34		71a9763e8c5e683f27a4eb28bade4e20c9db8c1c
software.amazon.awssdk	elasticache	2.30.35		6bdcd3cc3debae5a105e2f7dcf072bfdebed735c
software.amazon.awssdk	elasticache	2.30.36		831bf9e5b0509548cb5136bfc2128735c3ff8391
software.amazon.awssdk	elasticache	2.30.37		b65b98142374f1129406c8398df99eefdc9e061c
software.amazon.awssdk	elasticache	2.30.38		b82385598f87f65b643c3f917f1a4fc3ad58f084
software.amazon.awssdk	elasticache	2.30.4		34b63663370ae12bf33487b03cfe2f7f5c7b2755
software.amazon.awssdk	elasticache	2.30.5		c185ec79a05e425244fa1c6c857ae7a06e3158ca
software.amazon.awssdk	elasticache	2.30.6		316d2a7c002fe2b4d6ca67f3e7de49c6f3b3917a
software.amazon.awssdk	elasticache	2.30.7		498d0dd44dfd9adfcdedac5e2c600b121487971e
software.amazon.awssdk	elasticache	2.30.8		2d0342c847d380f070f43822402183417a3dd82a
software.amazon.awssdk	elasticache	2.30.9		84f34e9a3120c9879b45e1e716b76f382f005aaf
software.amazon.awssdk	elasticache	2.31.0		506fc7be4656dcfc7696e0aef7ab0a7f5cbe4b03
software.amazon.awssdk	elasticache	2.31.1		35c8c7e207b88094819f2163b8eb4c08a2a35439
software.amazon.awssdk	elasticache	2.31.10		45c4efc25c41f93652e3850a34f59d2e11c78a89
software.amazon.awssdk	elasticache	2.31.11		5229c208e0ab65f9c68a42347a70a26d4c333580
software.amazon.awssdk	elasticache	2.31.12		b3f3646d501937dad553df23ab5d28eb98448199
software.amazon.awssdk	elasticache	2.31.13		c19099a0d064ae23753045e2c2f54b054172d71f
software.amazon.awssdk	elasticache	2.31.14		6710a51cd2acc5145424095dfade95c32848c716
software.amazon.awssdk	elasticache	2.31.15		5ad076e283cce6196ce3153c6d1eac91701b123c
software.amazon.awssdk	elasticache	2.31.16		00cde67e854ac37aee00dcf8cd3658f266291289
software.amazon.awssdk	elasticache	2.31.17		1ef8d03cd19d23e44632715e2f3080ded848ab74
software.amazon.awssdk	elasticache	2.31.18		c0a3996fce7dbcf6f176ca6a517729da78b52610
software.amazon.awssdk	elasticache	2.31.19		d4ff10977ba6883e22fb367c78353dd1d34537b9
software.amazon.awssdk	elasticache	2.31.2		93c4a81964f12258a0b4e4e9c0977b4adc526b23
software.amazon.awssdk	elasticache	2.31.20		52c1aaba3b21d0e0838e54280b16a10a0d8ac1a2
software.amazon.awssdk	elasticache	2.31.21		7094f5b8f7cd6f32da88641d15bb3632aaf4b883
software.amazon.awssdk	elasticache	2.31.22		8282afeeca3f96a5b5023f77a80f94ae869b605e
software.amazon.awssdk	elasticache	2.31.23		a613941c6dcf2b6ae2cfe64aa8b6f49d4fdf424b
software.amazon.awssdk	elasticache	2.31.24		c568f0abb5000393b18ee0b59b944efc4a50182d
software.amazon.awssdk	elasticache	2.31.25		a5cba18b97122b3935fd8a3365af223f88d6597b
software.amazon.awssdk	elasticache	2.31.26		dea930e49d1ea8a931c99381739bbeed5f4a3b70
software.amazon.awssdk	elasticache	2.31.27		857d8583459f3d222cbc79079181359bf7d5fdf3
software.amazon.awssdk	elasticache	2.31.28		9d68ae84a9a8dc5ba72374b326a3b634baac3728
software.amazon.awssdk	elasticache	2.31.29		0267546a0ccb06a32707a2d9f34a978cdc791b41
software.amazon.awssdk	elasticache	2.31.3		45552f4df41a220084948890d45d05149fb29c09
software.amazon.awssdk	elasticache	2.31.30		4d4e6dc78486331ca3846f524620339dd3d74e7b
software.amazon.awssdk	elasticache	2.31.31		8a3c6f3104df58c8043fae34bf6f023da77e55a4
software.amazon.awssdk	elasticache	2.31.32		547e823707312ace1a5c5618adfe2d4cd1f307e8
software.amazon.awssdk	elasticache	2.31.33		99b8821eebff5364287be17f0d92a693981bfb20
software.amazon.awssdk	elasticache	2.31.4		8cb640c08906812b6a465efacacac1cc5cf78687
software.amazon.awssdk	elasticache	2.31.5		8c84e4fde9f9080e1afd480a303ab217f46f2d13
software.amazon.awssdk	elasticache	2.31.6		46bd7a0ddb5526434ebb2f5b7776645673b1a56e
software.amazon.awssdk	elasticache	2.31.7		78a6bb9e792788ef01df0d0d29cf671427d2db1d
software.amazon.awssdk	elasticache	2.31.8		35596b76285f8270bb3a4f085cc63b4f7085367f
software.amazon.awssdk	elasticache	2.31.9		032b3035f5285fe4b06c02f9cb27a366b3bf8b35
software.amazon.awssdk	elasticache	2.4.0		a6dfed7f9d229b65fcee7a4d982c0f4f2e2a487e
software.amazon.awssdk	elasticache	2.4.1		e8f6564ff2ce2e26da8577567168e35e143a84ee
software.amazon.awssdk	elasticache	2.4.10		79dcce189d72cb9147d902cf69c552c934c255fd
software.amazon.awssdk	elasticache	2.4.11		bcd0b06c524bdbc2bdf0c94e03d7e6e6c9ab6a58
software.amazon.awssdk	elasticache	2.4.12		231319f3868c1f49a1d674272c2de89370e7f675
software.amazon.awssdk	elasticache	2.4.13		f691b093fb740103423825dc1602f010ddd0c76e
software.amazon.awssdk	elasticache	2.4.14		f025782adca4a7cd9e6f128b17ca1e8faebf8749
software.amazon.awssdk	elasticache	2.4.15		221f0a05405f1f0a23e11d47920159f4abfb5320
software.amazon.awssdk	elasticache	2.4.16		14cbce05279d1a7d23259e15ede8d27e239afe21
software.amazon.awssdk	elasticache	2.4.17		75f0ceb3704ed078416668648e7f5b53cfd70266
software.amazon.awssdk	elasticache	2.4.2		cb367348927411af6d55aecc90fee5a18ea96cfe
software.amazon.awssdk	elasticache	2.4.3		bfff04a55f24e96213d583236c9fce354701afe5
software.amazon.awssdk	elasticache	2.4.4		da403ae663523d2e7733b6782221eaf6c96090c3
software.amazon.awssdk	elasticache	2.4.5		97c74d8511de1275adc39213934148f2f53d6c37
software.amazon.awssdk	elasticache	2.4.6		74b9e4d87771c31da6e008fe1906d59e93fff6ee
software.amazon.awssdk	elasticache	2.4.7		30a42f9ef1812b17804913249b201f4e09bfd334
software.amazon.awssdk	elasticache	2.4.8		06c71fbed1ec53a774c253393e100b362dea1179
software.amazon.awssdk	elasticache	2.5.0		c96984c46532c76f75cafebdad041c128b95e94e
software.amazon.awssdk	elasticache	2.5.1		96e2a7f45e48084b6c0a63bc47bd858b10f41317
software.amazon.awssdk	elasticache	2.5.10		c717eb4bac949a09511c8a6acb80f8d395c3ca56
software.amazon.awssdk	elasticache	2.5.11		8f98c870a28dc533acfd5e212fae8733614f2f6f
software.amazon.awssdk	elasticache	2.5.12		a40d5789f5702f494f07da0d69f153c00a76cba7
software.amazon.awssdk	elasticache	2.5.13		32f8b325aaeb599cb780045c945613ef2f1c9f0e
software.amazon.awssdk	elasticache	2.5.14		93f417d02f2e25d874671e6ded03c0a0e4603d93
software.amazon.awssdk	elasticache	2.5.15		7a3e8acc4d5905bfdc0fb7ce25817d8887726541
software.amazon.awssdk	elasticache	2.5.16		e2a91575938a23f9ff23fc19ae5cdab912aa267e
software.amazon.awssdk	elasticache	2.5.17		25e2b6ee7feb270d5d502a1973c7435eea13157d
software.amazon.awssdk	elasticache	2.5.18		3a96b5b7ba6396ff73e1988f2971df8cb39a628b
software.amazon.awssdk	elasticache	2.5.19		bfce5c53501c2aa5e70bc3d67cd5d634124d8175
software.amazon.awssdk	elasticache	2.5.2		79edd25e618906225b5f427213960d02b34de16a
software.amazon.awssdk	elasticache	2.5.20		95478cbda060241827b2afe6a2c22d044075f45f
software.amazon.awssdk	elasticache	2.5.21		84bd081cf2a15a94e1b3ee1287d1c51936470038
software.amazon.awssdk	elasticache	2.5.22		8f93c7356981751e6b2ba068a372abfab3776970
software.amazon.awssdk	elasticache	2.5.23		df539181e337a4eafcb2ea9cb9bfc21119d3dd83
software.amazon.awssdk	elasticache	2.5.24		99c27fec6ad342a94507b62f0a32a74fcbb14abf
software.amazon.awssdk	elasticache	2.5.25		c7209162d991ce7d76f637097f24c5f62d0a7621
software.amazon.awssdk	elasticache	2.5.26		fc6673d65b8b18207f02a9269e1db4d6e45958b0
software.amazon.awssdk	elasticache	2.5.27		b66d46aa8c444e5e8ed66f008014768d03f34cf5
software.amazon.awssdk	elasticache	2.5.28		715e684ac787357a8ac768830a93e0a998487e3b
software.amazon.awssdk	elasticache	2.5.29		5030db758abe3d3cd7a969f00be130b4db4b1860
software.amazon.awssdk	elasticache	2.5.3		d1cf1f9ba7cb048c8416a5f4c9a8147bd5a4bd1b
software.amazon.awssdk	elasticache	2.5.30		7dbc42a4b64a5b9b8517c2e402cac4298d736aa4
software.amazon.awssdk	elasticache	2.5.31		f0eecff16083253b2d4b7bfcba96c2f9f5bb39c7
software.amazon.awssdk	elasticache	2.5.32		b8ab98b01e9508781fcb9ceae1c9454f46b24b8b
software.amazon.awssdk	elasticache	2.5.33		2df4fe823698fddea61725ad6edbd50d9b7591cd
