au.edu.uq.rcc	nimrodok-interface	1.0	-	e270dd79e3921f5b9c40a0f7c0c785ae5b4aa44f
io.github.openfeign.querydsl	querydsl-guava	6.10.1	-	55525f48b97c4f8a9f5fb1de65e2c905ea85f7c8
io.github.openfeign.querydsl	querydsl-guava	6.11	-	dcd79f84451ec80f968cfe2d7e9a11a40c882ff6
io.github.openfeign.querydsl	querydsl-guava	6.2	-	ca5887113e61d4a1ccd9b1ab05a32189149bc065
io.github.openfeign.querydsl	querydsl-guava	6.2.1	-	e5a0ebbd3e0ed331634a10a2e0590a83f2117f72
io.github.openfeign.querydsl	querydsl-guava	6.3	-	58bd5406ad5ca5ab9831e874e170d8082f8365d2
io.github.openfeign.querydsl	querydsl-guava	6.4	-	d09a06f0d0962b3262c54ef1233091bba152f18f
io.github.openfeign.querydsl	querydsl-guava	6.5	-	adbc3d5da0bfd897637306ad74a11b8c68efb87d
io.github.openfeign.querydsl	querydsl-guava	6.6	-	ff0395aeee9fd8f819287afec554ac942c8572fe
io.github.openfeign.querydsl	querydsl-guava	6.7	-	911268e408edb86157c67202fcee3f32c89e9168
io.github.openfeign.querydsl	querydsl-guava	6.8	-	6c68e46bd03be4de291029bf17b2f7ba86a1910d
io.github.openfeign.querydsl	querydsl-guava	6.9	-	e294e8deed9e9393b2f5c4de8d97aed4a9fa2ce9
io.github.padaiyal.libs	filesystem	2023.01.18	-	b87cf0d9b1ef17d2e1decb88f05d4d5e59f087a3
io.github.padaiyal.libs	filesystem	2023.02.06	-	54669bdbeccef77811af495eb3dcfa6d762a8ae7
io.github.padaiyal.libs	filesystem	2023.02.07	-	1e171932abd4324ff4edc6b329b8f22b9ab40838
io.github.padaiyal.libs	filesystem	2023.12.11	-	337d62c8aee32cfb19795a588a78f33e0f3d9834
io.github.pityka	fileutils_2.11	1.0.0	-	d59a8c6a805b542f6bb295f072ee5308ae4416c2
io.github.pityka	fileutils_2.11	1.1.0	-	fe1f43d6986449db98a94ac17769608ae2e83669
io.github.pityka	fileutils_2.11	1.1.1	-	e5d2994f2560ffdb421be9aba1c270236c729faf
io.github.pityka	fileutils_2.11	1.2.0	-	85cbe2f770aaf233508332a466931ece5d79d4bd
io.github.pityka	saddle-circe_3	3.4.0	-	27b1b7e0d073bc6417a03b2dac3338f3516c183b
io.github.pityka	saddle-circe_3	3.5.0	-	376088a06904e6b60d722465334b73628b94888a
io.github.pityka	saddle-circe_3	4.0.0-M1	-	960038830c6f63ee6062904f0ffe1ef32a700f1d
io.github.pityka	saddle-circe_3	4.0.0-M10	-	423808a91fc218846f0538b07777dc3bd6c8d9a9
io.github.pityka	saddle-circe_3	4.0.0-M11	-	b3e7e52a84b9f0d4f63e0ca19c7c25a837369b7b
io.github.pityka	saddle-circe_3	4.0.0-M2	-	04d4829c640a2520204780a98b980d1989b89111
io.github.pityka	saddle-circe_3	4.0.0-M3	-	690ee10b9d346bd1b0b67eb136ff980c5aa60199
io.github.pityka	saddle-circe_3	4.0.0-M4	-	4432685c8aaaa72cc953250788fa64e68cb11f2e
io.github.pityka	saddle-circe_3	4.0.0-M5	-	6c35dfe2f27dbd048e7e67b6b6da4d75087097e0
io.github.pityka	saddle-circe_3	4.0.0-M6	-	cc8ec366919d6a5a18629421a84957e886baaa20
io.github.pityka	saddle-circe_3	4.0.0-M7	-	ae8d43f4a400f57aedb47771f0b34d8ccb6a1b0d
io.github.pityka	saddle-circe_3	4.0.0-M8	-	a63e49d40e4f8c7070a0f4098a04209538791f59
io.github.pityka	saddle-circe_3	4.0.0-M9	-	34b920c831b6efeded7dbba4431404c69a060f98
io.github.primogemstudio	advancedfmk-mmdrenderer	0.3.0	-	e4623ee975057fdf0d21f624a1675c3ab8228d04
io.github.primogemstudio	advancedfmk-mmdrenderer	0.3.0-alpha1	-	77e2b603ea383fe53de0f9b21799b177799ffdd0
io.github.primogemstudio	advancedfmk-mmdrenderer	0.3.1	-	94c6fde60388115746d3cb0307ef0e088a7ea86a
io.github.primogemstudio	advancedfmk-mmdrenderer	0.3.2	-	01c5113a4d3252625ebae7779d8e7d0b4a5263be
io.github.primogemstudio	advancedfmk-mmdrenderer	0.3.3	-	4466425d91a4cf0f0c93311f78d38a5801200c0c
io.github.primogemstudio	advancedfmk-mmdrenderer	0.3.4	-	f2e262c48377fec4d7e243d58203b60780f48ec9
io.github.primogemstudio	advancedfmk-mmdrenderer	0.3.5	-	dfebc20879f749e70d15ccfccca7dcaa7b938b23
io.github.primogemstudio	advancedfmk-mmdrenderer	0.3.6	-	065ac9dca423fe2e98e3524b845694f5b315deeb
io.github.primogemstudio	advancedfmk-mmdrenderer	0.4.0	-	6063cbaa319d0cc29983a23ccbe99556f93ee12f
io.github.primogemstudio	advancedfmk-mmdrenderer	0.4.1	-	25b1fe82a53b93a678c8624a588cf5a872220b28
io.github.primogemstudio	advancedfmk-mmdrenderer	0.4.2	-	e64a28c2ba59be12571e697e2fc8f7c2de9f7791
io.github.primogemstudio	advancedfmk-mmdrenderer	0.4.3	-	980db2a91743f2df8286f1f71b116fc42006ae58
io.github.primogemstudio	advancedfmk-mmdrenderer	0.4.4	-	6b15098863ad720b4588fd3bcb5959d85e04b39b
io.github.primogemstudio	advancedfmk-mmdrenderer	0.5.0	-	a7e5046e9984ebcded5a0a5b96181003157c16ef
io.github.primogemstudio	advancedfmk-mmdrenderer	0.5.1	-	48eba95dc2cd98a5d98d1ed7edf45256497501b8
io.github.primogemstudio	advancedfmk-mmdrenderer	0.5.2	-	111c075b25015453a2ff1241d1bb19d704aafcf2
io.github.primogemstudio	advancedfmk-mmdrenderer	1.0.0	-	3e4ab8d00eb39414bb2da45dd3058e83495a8fee
io.github.primogemstudio	advancedfmk-mmdrenderer	1.0.1	-	653790152afab9383673ba59c7f36d81d4f7d126
io.github.primogemstudio	advancedfmk-mmdrenderer	1.0.2	-	e6e10c4ba1b90aace56dd3ee252e8091b55abf0d
io.github.singlerr	largess-strings	1.0.0	-	396ed574a45548b7bb9cd2325accce4f8b7b1041
io.github.singlerr	largess-strings	1.0.1	-	057250c5caba7faf1d3827412a754655e9130a86
io.github.takahirom.rin	rin-iosx64	0.0.1	0.0.1-metadata	0d0601e38b0361e65015447cc13d2406640ffe96
io.github.takahirom.rin	rin-iosx64	0.0.2	0.0.2-metadata	d1845fb5a35a957f14a4c0496a2fd939382225fc
io.github.takahirom.rin	rin-iosx64	0.1.0	0.1.0-metadata	7a30dd7e9e28caf16e874ddd0332f2d6a10a08a5
io.github.takahirom.rin	rin-iosx64	0.2.0	0.2.0-metadata	9f37db6b65eec4c7171982d6adfd645b0ad2ae5c
io.github.takahirom.rin	rin-iosx64	0.3.0	0.3.0-metadata	cecca0f85b3de282fe777de293228f258375f340
io.github.taoweiji.grouter	grouter-annotation	1.2.2	-	d46254c6a044142bf46d5216bdf268fab891d8d1
io.github.wangzh13	strategy	1.0.0	-	13e670560858fab387a32c21656ba88e7d13e4e1
io.github.wulkanowy.sdk	sdk-mobile	1.1.5	-	99b3b38ff31d29b397bfd9bb980d25d008449f52
io.github.wulkanowy.sdk	sdk-mobile	1.1.6	-	e569cc390086ef6dfddebc90efc9f2f627b60119
io.github.wulkanowy.sdk	sdk-mobile	1.2.0	-	d5452ea10a2d9562d754d2cd3beacb9774e2e48d
io.github.wulkanowy.sdk	sdk-mobile	1.2.1	-	758bfcf3f33c88160520de9f506b65a40bbeee4b
io.github.wulkanowy.sdk	sdk-mobile	1.2.2	-	a6c7268a09b42a432e3aa658c8a4dd64a7b24655
io.github.wulkanowy.sdk	sdk-mobile	1.2.3	-	ed9ec4a6bdc097104824b1afea58a648e59d1795
io.github.wulkanowy.sdk	sdk-mobile	1.3.0	-	9af859f282acabefdaf6a2df9bf3be87d56f3821
io.github.wulkanowy.sdk	sdk-mobile	1.4.0	-	680a82ac97d825c6c7e26f5c921e53503ad3fb08
io.github.wulkanowy.sdk	sdk-mobile	1.4.2	-	fa2bfd07a98496cf0e28afb1c09124d22605c009
io.github.wulkanowy.sdk	sdk-mobile	1.4.3	-	066ea7ce2782b3e5084f84023bf31687df585d01
io.github.wulkanowy.sdk	sdk-mobile	1.4.4	-	56bcf1af37371d5e33aad412fe23b23f6e0734f4
io.github.wulkanowy.sdk	sdk-mobile	1.5.0	-	0e20c0c37d2a71b0e19c28b1b10ad4ed8eec212e
io.github.wulkanowy.sdk	sdk-mobile	1.6.0	-	51a638774f4b6fa9761fca248d62ed997327f15a
io.github.wulkanowy.sdk	sdk-mobile	1.6.4	-	47f20ff4b52b13a55ef9a231765624fd910aa636
io.github.wulkanowy.sdk	sdk-mobile	1.7.0	-	8d944e45ddc3609068ca4706f2e14b7412ab4897
io.github.wulkanowy.sdk	sdk-mobile	1.7.2	-	d781636debda08e0a90ee453be5bc9b55a61d61a
io.github.wulkanowy.sdk	sdk-mobile	1.7.3	-	d353737b44ba2fa0b6890baca794239205454346
io.github.wulkanowy.sdk	sdk-mobile	1.7.4	-	59da9a339491c992cb55db773703251afbec2ea3
io.github.wulkanowy.sdk	sdk-mobile	1.7.5	-	e44c4def02b2bc20353286567490a2ba8fba4167
io.github.wulkanowy.sdk	sdk-mobile	1.8.0	-	f6e2385575d44dbbc585ad1f667dd453bc7e8c1b
io.github.wulkanowy.sdk	sdk-mobile	1.8.2	-	a8da815cf66d9da8f07a5ba4645706d4744bcc34
io.github.wulkanowy.sdk	sdk-mobile	1.8.3	-	891f3448c7689b2167650c158083aaa00e54a6ae
io.github.wulkanowy.sdk	sdk-mobile	1.9.0	-	a5d9e4445ea7ec145f74a526e76e5eeb826cac28
io.github.wulkanowy.sdk	sdk-mobile	1.9.1	-	e4f743f4a7d39cc758b98e117c223d137d553053
io.github.wulkanowy.sdk	sdk-mobile	1.9.2	-	3d2c719152e0408aa91ade9e802337d1ff72e83b
io.github.zulkar	russian-translit	0.1	-	7ca59d525cb1f07a1784da91fe90cb85705f8abf
io.gravitee.plugin	gravitee-plugin-annotation-processors	2.1.0	-	8dd731aba817b353520785aab56c223118dcbd61
io.gravitee.plugin	gravitee-plugin-annotation-processors	2.1.0-alpha.2	-	21e45fc19ba160416f7e6a11114177fc62b76bd4
io.gravitee.plugin	gravitee-plugin-annotation-processors	2.1.2	-	34b233db4782afd7799c43bd79b2ebb9cf07e410
io.gravitee.plugin	gravitee-plugin-annotation-processors	2.2.0	-	76afa3585e06c9510e26416e1c9b8136d55db18e
io.gravitee.plugin	gravitee-plugin-annotation-processors	2.2.1	-	16ccff81e41dfa961426dc3e718ffe49cbb1bdeb
io.gravitee.plugin	gravitee-plugin-annotation-processors	2.2.2	-	fbc4a804cfd2b9740f5b1f261e3bdc9f40023ad4
io.gravitee.plugin	gravitee-plugin-annotation-processors	3.0.0	-	c04fab056f296375f2e98f1a348cfdf4052b5ac0
io.gravitee.plugin	gravitee-plugin-annotation-processors	3.1.0	-	b778e036858043cbc20698a48023a5eb11010ee5
io.gravitee.plugin	gravitee-plugin-annotation-processors	3.1.1	-	f7bc048ae2ae6f86b4a14f5569d028a02ebdda17
io.gravitee.plugin	gravitee-plugin-annotation-processors	3.2.0-alpha.1	-	81e45fd00cbba81dd07da85d10888df11948993d
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.0.0	-	7c0683c3e8c31950f7c39792f6058060d11846cb
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.0.1	-	f0bb93a69d8d944f00122301ad36cc3cf5d54ffb
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.0.2	-	fcec265cd58506a9e4f805ffde78305442a5cdab
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.0.3	-	271cfe88dd8d6207c84d0cf0b7ea5d654513c3ca
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.1.0	-	2b70105a15280638b3ca91746f90a24369ddd54a
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.2.0	-	821a3f923c62bbd41cc6713eb1e7feb9752709dc
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.2.1	-	ed07f1341504b5c9e4e789a4b8707df251671284
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.3.0	-	0bdebb1fd30233216843b8a8f1e260fa1d913497
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.3.1	-	fdeff9768368dfd1aeee727c9c9413bd7e429182
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.4.0	-	aa021f0150dd63083697f7376b0209ee9b55a81b
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.4.1	-	60de6fd93b55923e9d977316818a0379c21a15db
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.4.2	-	95833b42a4e4db978aa6358a27e580363b196f16
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.5.0	-	28fcd43ee98774f5cc8f2c86b8e6e14c6bf035c2
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.6.0	-	a04128b9191b53784e9ce630ef77d9d2a54f866a
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.6.1	-	a046ca4b4378361b9f2ba403959bd675a19a0fcb
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.6.2	-	2d311607113075764349941b5aa7553fcda9d783
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.6.3	-	b6e216d32a1a539abe9c3fb27c24099182462bca
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.7.0	-	2903f137d8e15a5a2e164072ee073158b14260eb
io.gravitee.plugin	gravitee-plugin-annotation-processors	4.7.1	-	c1705823d290b4c89030e9e43f4b36612bf52db5
io.helidon.webclient	helidon-webclient-websocket	4.0.0	-	450b6f296d5b173fc232d9329f10adadd8161591
io.helidon.webclient	helidon-webclient-websocket	4.0.0-M2	-	c9749c65ebfc1ca39faecaf0a16fdb296ae9d37d
io.helidon.webclient	helidon-webclient-websocket	4.0.0-RC1	-	f8dac2335a9e9b031b043a3cab8a28bcd971c452
io.helidon.webclient	helidon-webclient-websocket	4.0.0-RC2	-	b166c8e6b67108ffece953f0d0d53b99a10fbbf6
io.helidon.webclient	helidon-webclient-websocket	4.0.1	-	8aafa21332727928976f136501832ff159611cc2
io.helidon.webclient	helidon-webclient-websocket	4.0.10	-	3346ecadfc9cbaa9ead72b532402d449dbe89650
io.helidon.webclient	helidon-webclient-websocket	4.0.11	-	358e401bc11eae549ee46b2141c4886139a29868
io.helidon.webclient	helidon-webclient-websocket	4.0.12	-	7c7a709020cc9745b664e73ba1e92eae5d0d7654
io.helidon.webclient	helidon-webclient-websocket	4.0.2	-	e9e0f63f4eab332491ac824f57b75748b77cf748
io.helidon.webclient	helidon-webclient-websocket	4.0.3	-	b51e44d3be553cf1fdab4a211e04f94b0404058b
io.helidon.webclient	helidon-webclient-websocket	4.0.4	-	16f1e7aa49e954d805cad61fe2b1b83ff5eff443
io.helidon.webclient	helidon-webclient-websocket	4.0.5	-	70304b354b6a9545ba383496df914c41231c5528
io.helidon.webclient	helidon-webclient-websocket	4.0.6	-	0fe999ba68eebba81e27edcabc9a2867c036ba2b
io.helidon.webclient	helidon-webclient-websocket	4.0.7	-	fd89ea6733b46bac1345c6220336188219cd4b61
io.helidon.webclient	helidon-webclient-websocket	4.0.8	-	38eed56cdabcd624ab304965c40b94acef6bd89a
io.helidon.webclient	helidon-webclient-websocket	4.0.9	-	8c0ac7fb96655ef7ca5dc8768fc20380f757dc80
io.helidon.webclient	helidon-webclient-websocket	4.1.0	-	89e239e5992f9963881d16493e6b8f819006ab08
io.helidon.webclient	helidon-webclient-websocket	4.1.1	-	2c2e06de00ece68ca15733eda11beba6d15862ad
io.helidon.webclient	helidon-webclient-websocket	4.1.2	-	43772fcee83b3293be277733f4f32eebbcace558
io.helidon.webclient	helidon-webclient-websocket	4.1.3	-	1f35875821a5ae26e73ea9a2ee358edf879f1263
io.helidon.webclient	helidon-webclient-websocket	4.1.4	-	d4aae9f0d66d437610cd3cb22b2d2c7136ca9e65
io.helidon.webclient	helidon-webclient-websocket	4.1.5	-	5c94874f70ccb7a711c11b186a5a6311225fe087
io.helidon.webclient	helidon-webclient-websocket	4.1.6	-	c5c8980a4bc62b85ce1803efe8ba0a742b94e83b
io.helidon.webclient	helidon-webclient-websocket	4.1.7	-	c09672fb838837541b77b53efed965fa4a40a392
io.helidon.webclient	helidon-webclient-websocket	4.2.0	-	2c6892e14afce5cdb5397c851597d3f1fe95caaa
io.komune.c2	ssm-tx-session-perform-action-spring-boot-starter	0.17.0	-	50e8551b8d11d70e1d17e4db75cf95da84e491f5
io.komune.c2	ssm-tx-session-perform-action-spring-boot-starter	0.18.0	-	5b87284b86148dbb3b3a98ee091018c390808f34
io.komune.c2	ssm-tx-session-perform-action-spring-boot-starter	0.18.0.beta.1	-	7c6ba6d6a579e67c8afad0dd2ef69c17cc147c8f
io.komune.c2	ssm-tx-session-perform-action-spring-boot-starter	0.19.0	-	b9cbc426ad69d1f2affaf6d765238cbb8d97c6aa
io.komune.c2	ssm-tx-session-perform-action-spring-boot-starter	0.20.0	-	ec96d4d5ea89615529ab14f7d52468cd76ae0f9c
io.komune.c2	ssm-tx-session-perform-action-spring-boot-starter	0.21.0	-	294134497b417003e1d76ec69f5e5caa0006f364
io.komune.c2	ssm-tx-session-perform-action-spring-boot-starter	0.22.0	-	3c9a3654417c6648cfd9e6ac810b9083d89f0104
io.komune.c2	ssm-tx-session-perform-action-spring-boot-starter	0.23.0	-	50690d56a1be4ad9aa85fe4c9e28fbaf6ff465e8
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.0	-	e658dedd4e1df9270fcecb5c81b8a981a73040cf
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.0	3.0.0-kdoc	e658dedd4e1df9270fcecb5c81b8a981a73040cf
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.0-beta-1	-	8a7c9a5b863415af7ea669524a858bb7aa91e79d
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.0-beta-1	3.0.0-beta-1-kdoc	8a7c9a5b863415af7ea669524a858bb7aa91e79d
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.0-beta-2	-	6d5e365c746dba83fe0eb69283243e9be9311fa9
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.0-beta-2	3.0.0-beta-2-kdoc	6d5e365c746dba83fe0eb69283243e9be9311fa9
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.0-rc-1	-	f7fa066a97bb6eb7653c215ac3159ab192c796b2
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.0-rc-1	3.0.0-rc-1-kdoc	f7fa066a97bb6eb7653c215ac3159ab192c796b2
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.0-rc-2	-	cf5b5e8096223e8417550ebcfd266c3210ce5e19
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.0-rc-2	3.0.0-rc-2-kdoc	cf5b5e8096223e8417550ebcfd266c3210ce5e19
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.1	-	eb858a66f03868ba0636c5f11d5cfe61f8164bb1
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.1	3.0.1-kdoc	eb858a66f03868ba0636c5f11d5cfe61f8164bb1
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.2	-	a53c845de7fae246be1e316dc91b1b96e8e13c94
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.2	3.0.2-kdoc	a53c845de7fae246be1e316dc91b1b96e8e13c94
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.3	-	29690be6c1cc18547c2fa78a58a0ac8e57ac57ec
io.ktor	ktor-client-bom-remover-linuxarm64	3.0.3	3.0.3-kdoc	29690be6c1cc18547c2fa78a58a0ac8e57ac57ec
io.ktor	ktor-client-bom-remover-linuxarm64	3.1.0	-	9c7456da174d38dc8cfa227d13bfbbe79543366f
io.ktor	ktor-client-bom-remover-linuxarm64	3.1.0	3.1.0-kdoc	9c7456da174d38dc8cfa227d13bfbbe79543366f
io.ktor	ktor-client-bom-remover-linuxarm64	3.1.1	-	482ab5f3c87fe74b6fe2f74562430124b26ffa8b
io.ktor	ktor-client-bom-remover-linuxarm64	3.1.1	3.1.1-kdoc	482ab5f3c87fe74b6fe2f74562430124b26ffa8b
io.ktor	ktor-client-bom-remover-linuxarm64	3.1.2	-	b5141a6ca75d01942d9837f14fcbe505968d503f
io.ktor	ktor-client-bom-remover-linuxarm64	3.1.2	3.1.2-kdoc	b5141a6ca75d01942d9837f14fcbe505968d503f
io.kvision	kvision-bootstrap-css	4.0.0	-	cb9386e637b85ae0acf439b10a8b3b4be61513ae
io.kvision	kvision-bootstrap-css	4.1.0	-	41cb0d9ca5d04d729093a52863dd095e975e30f5
io.kvision	kvision-bootstrap-css	4.1.1	-	52c8e217628b8278e49271c3296cd91b8fe5bc11
io.kvision	kvision-bootstrap-css	4.2.0	-	4f64b600e27ff7e807f1ed1ca1861abcba753519
io.kvision	kvision-bootstrap-css	4.2.1	-	39087e9987f82b7a3b85fca71671b8effebc2a2e
io.kvision	kvision-bootstrap-css	4.2.2	-	a352b028e822fd46198d378f92596a49668c6032
io.kvision	kvision-bootstrap-css	4.2.3	-	5a5af5ae38cc5ce252f08d2e6d3edf68d878a92c
io.kvision	kvision-bootstrap-css	4.3.0	-	4d910aca74f2946ce14dbf07755a235e8f2ab8ad
io.kvision	kvision-bootstrap-css	4.4.0	-	c12c5383c7c9750c84d83fb59433dacd834ed0e2
io.kvision	kvision-bootstrap-css	4.5.0	-	f1e2addec3fa7354df3488fdd707a2d86db325ea
io.kvision	kvision-bootstrap-css	4.5.1	-	51a3656848914d0f190a18187b75653559739d3c
io.kvision	kvision-bootstrap-css	4.6.0	-	47358cd26b1bc33fe4297b1826cc0d0a637f9cbb
io.kvision	kvision-bootstrap-css	4.7.0	-	415ec7e194fdf5a2ede73bd88c3ce459309616e4
io.kvision	kvision-bootstrap-css	4.7.1	-	7f3c52793608207010024aa1981ed855265da2c3
io.kvision	kvision-bootstrap-css	4.8.0	-	22d393fbd13843f68af31c251758ddf8cd1f8c5b
io.kvision	kvision-bootstrap-css	4.8.1	-	c7648141558ac5c20e2c3df8bdddff592a0669e9
io.kvision	kvision-bootstrap-css	4.8.2	-	424dac210d788eb58a2e423c9cb1f5e27a32b913
io.kvision	kvision-bootstrap-css	4.8.3	-	8884f1ce4745b94319a1ffefb1d393c741ccd5ce
io.kvision	kvision-bootstrap-css	5.0.0	-	ae77c6535555f52de834cda0a5a3218b9daca3e4
io.kvision	kvision-bootstrap-css	5.0.0-RC1	-	f2e92715338e85714a82623bd2daa12706897ecf
io.kvision	kvision-bootstrap-css	5.0.0-RC2	-	0f0ceb4a4941af85d85a75dd9b3d69a602056d94
io.kvision	kvision-bootstrap-css	5.0.0-RC3	-	5f4a607237ace1659d960d328038d61c701012e4
io.kvision	kvision-bootstrap-css	5.0.1	-	5e48d83c309027946f7662bf1a828fef3c065801
io.kvision	kvision-bootstrap-css	5.1.0	-	27ee39368beb99d0f1c9526c1b1da9b6d5bd5a8f
io.kvision	kvision-bootstrap-css	5.1.1	-	2e1a04edb57a4f78879e996c7680e9d428f78858
io.kvision	kvision-bootstrap-css	5.10.0	-	a1b9ad4d703e1a6e9f4755e9a4805007f981ad0e
io.kvision	kvision-bootstrap-css	5.10.1	-	0c24f3992dfc37eef75325dbe9fe13663abe081d
io.kvision	kvision-bootstrap-css	5.11.0	-	6ce55b72a1b3ffb41e8d4e7ed78894af7c38a0d2
io.kvision	kvision-bootstrap-css	5.12.0	-	8a049f45b351ed55adf2651fd414c9a01492d97d
io.kvision	kvision-bootstrap-css	5.13.0	-	f3dd7d199fcaf0dfa3e32bcea852631fede417c9
io.kvision	kvision-bootstrap-css	5.13.1	-	dd2b96a3be41d8a028c7dfa0fb3e23c9285d9166
io.kvision	kvision-bootstrap-css	5.14.0	-	79f41ca5c6fd780b6133eacf52183e09fe954190
io.kvision	kvision-bootstrap-css	5.15.0	-	07a05593e90654e846435df15f1809fb8876116d
io.kvision	kvision-bootstrap-css	5.15.1	-	a9cc36f1f1d30d12c05670701ac7115d82b73558
io.kvision	kvision-bootstrap-css	5.15.2	-	62da3d8fe23ccb11fc21aa6513db7f033d4cca47
io.kvision	kvision-bootstrap-css	5.15.3	-	f90a57fe70fd9820d72850980885e57ad8590ea0
io.kvision	kvision-bootstrap-css	5.16.0	-	f048c52dea8a87a1a729b08d98938a2482be610b
io.kvision	kvision-bootstrap-css	5.16.1	-	f1399c7131799b85100d2f25c0d3b0973a0f4f3f
io.kvision	kvision-bootstrap-css	5.16.2	-	2e2ed58756b098ac1710c5a150e925c161c8cdad
io.kvision	kvision-bootstrap-css	5.17.0	-	33d81ea5d635611ddb202036734179ea622e8ad3
io.kvision	kvision-bootstrap-css	5.18.0	-	f637457169f26e3c95e09d43b9536919c64337ae
io.kvision	kvision-bootstrap-css	5.18.1	-	2de3c4d6f966400bfbb7c577cd106404d50145bf
io.kvision	kvision-bootstrap-css	5.18.2	-	5fb62913a6ee1f1cf554fc3a8e8b37d2954af732
io.kvision	kvision-bootstrap-css	5.2.0	-	b45f248bc948d44fdeda57b9765447201df4ea8a
io.kvision	kvision-bootstrap-css	5.2.1	-	3e330b28b633b0b663b24df02ddbd75c4c91f15d
io.kvision	kvision-bootstrap-css	5.3.0	-	bb4cffc43b62e50d98f89294f6f5ed86ecb7cca6
io.kvision	kvision-bootstrap-css	5.4.0	-	bf7660fbfae0f43cf2c0e00bafc5a0f4065dded6
io.kvision	kvision-bootstrap-css	5.4.1	-	37fc3d3868d829585e72e24dcb6cf7b003bdfd0c
io.kvision	kvision-bootstrap-css	5.4.2	-	b2aa29acc87fe3c8985354f499afb98174a54cec
io.kvision	kvision-bootstrap-css	5.4.3	-	4825403c0cde701716bf333dbd86eeb1cc4f2687
io.kvision	kvision-bootstrap-css	5.5.0	-	62c7d53beaf736b562e6b9c8fd089e69c3318e6a
io.kvision	kvision-bootstrap-css	5.5.1	-	dc120f5156f39c80f38da01e5c13fe24b439ff8c
io.kvision	kvision-bootstrap-css	5.6.0	-	f622ed29185ebeeb801a8c01586be16b5e18b4a1
io.kvision	kvision-bootstrap-css	5.6.1	-	d404f4bd5a9377dcb0000072cf27574b7c6c4423
io.kvision	kvision-bootstrap-css	5.7.0	-	6b79b4e75aae5f12aa5a63bb0f6448c98e207244
io.kvision	kvision-bootstrap-css	5.7.1	-	3bc1c7ea7ebeba3a5bbb17a15f5644ac85fe2bbb
io.kvision	kvision-bootstrap-css	5.7.2	-	69f2545a138390e9620a2b01ed66882bfc8dd6a3
io.kvision	kvision-bootstrap-css	5.8.0	-	f98c6e4fab4ec68c7dfadd05e61071947b5b0846
io.kvision	kvision-bootstrap-css	5.8.1	-	5174d2cc21a9dcf2e5ec95e110e9be7ff37750a3
io.kvision	kvision-bootstrap-css	5.8.2	-	a8ca302fa1503c50c4cbca446f98b3644d86cce5
io.kvision	kvision-bootstrap-css	5.8.3	-	40d4f8d2af5e86e2c9252e6184c63eca4d782dff
io.kvision	kvision-bootstrap-css	5.9.0	-	fdf1bf71143b40caee7a118623fca55c90285121
io.leopard.boot	leopard-boot-mvc-mock	0.9.20	-	4617dba603e34a31febe104a5a0c4feb1f4730ad
io.lsn.spring	issue	1.0.0	-	ae3d7798109a5f7e2940c144783ccf678560c20b
io.lsn.spring	issue	1.0.1	-	ae6c3636992601dbb2b7dded97d459e20819f851
io.lsn.spring	issue	1.0.2	-	cf6ed786635428fa882bbd9a12c0e577d5e397da
io.markdom	handler-html-jsoup	0.0.1	-	772d07faa7028e7553b1f870b1e81c895552e067
io.markdom	handler-html-jsoup	0.0.2	-	230360e9c2e962f163a860355c3cdadeb2a71eb9
io.markdom	handler-html-jsoup	0.0.3	-	d463d0deaedc2528a38caac716322169e439bb2b
io.markdom	handler-html-jsoup	0.0.4	-	87242cccca6b1be0eb537452b01aebc54ae8381d
