biz.cgta	otest-sjs_sjs0.6.0-M3_2.10	0.2.0		47a25de0a20efa1eb4f53a8e95334717da24e8d2
org.apache.camel.archetypes	camel-archetype-blueprint	3.14.5		916c4a2f4cc81d2baa99cfc5555487a85817c316
org.apache.camel.archetypes	camel-archetype-blueprint	3.14.6		1ca10dfe1f048a6fa132252228b22c6dd01fcd93
org.apache.camel.archetypes	camel-archetype-blueprint	3.14.7		e9f514fbd30d4b6a1cb95c2cd3cafb2efc19dc52
org.apache.camel.archetypes	camel-archetype-blueprint	3.14.8		4d3b640b4af8279040eff0f8aaf6bd2cf4b8c404
org.apache.camel.archetypes	camel-archetype-blueprint	3.14.9		193273a298c3db6e40337cd5afa011cabc0d7858
org.apache.camel.archetypes	camel-archetype-blueprint	3.15.0		417c05166260c4e9b3edc26497ef246bef36bdee
org.apache.camel.archetypes	camel-archetype-blueprint	3.16.0		c6a6b6edfaba804c52884d2b08bfb00b0131ae22
org.apache.camel.archetypes	camel-archetype-blueprint	3.17.0		08a9afb21fa0369e06bd9a5f08265214f44b604f
org.apache.camel.archetypes	camel-archetype-blueprint	3.18.0		88a9e2b181ad664e1a1650629e0d633c2a431cc5
org.apache.camel.archetypes	camel-archetype-blueprint	3.18.1		ae9bf26d2e349223d8c1a620ce99eec8240ad329
org.apache.camel.archetypes	camel-archetype-blueprint	3.18.2		52f07f211af09821e2073c69e683468562261660
org.apache.camel.archetypes	camel-archetype-blueprint	3.18.3		437e0f99c179cc89e6a5b2ae58c9cace5bbe5301
org.apache.camel.archetypes	camel-archetype-blueprint	3.18.4		7f188c1036cec995abc6b0a89ec7386b1abdbd93
org.apache.camel.archetypes	camel-archetype-blueprint	3.18.5		4973b7f3805c314bebfd5c305e542ce6a302db71
org.apache.camel.archetypes	camel-archetype-blueprint	3.18.6		1f0877ff97dd52f87486e9265808d74fd6e2fa92
org.apache.camel.archetypes	camel-archetype-blueprint	3.18.7		466027b5c82c6ff4619c9a86b50a3378ae2016d7
org.apache.camel.archetypes	camel-archetype-blueprint	3.18.8		218a45b37dc49297b61862adb032a9f461770860
org.apache.camel.archetypes	camel-archetype-blueprint	3.19.0		c3d1787e42fc9fe563cc25baad64247e691ef85c
org.apache.camel.archetypes	camel-archetype-blueprint	3.2.0		78f41897bdc9d797f6f1947294402d604b3e3776
org.apache.camel.archetypes	camel-archetype-blueprint	3.20.0		0810eefd41b634d6443ada1db9dc70fcef1ab511
org.apache.camel.archetypes	camel-archetype-blueprint	3.20.1		5fea9936279779fa1a77ca743ac34b37e25532e4
org.apache.camel.archetypes	camel-archetype-blueprint	3.20.2		778c75a3dcfc007fab8eea36ffaf36253834cbb4
org.apache.camel.archetypes	camel-archetype-blueprint	3.20.3		78b9925f767ac798e83159b4e3dd33bedcfdae6f
org.apache.camel.archetypes	camel-archetype-blueprint	3.20.4		347e6f20eca0adc1c95183002fb7bb1854e455db
org.apache.camel.archetypes	camel-archetype-blueprint	3.20.5		999dafa14893cf21013df1baf05740f4ac0cc5f0
org.apache.camel.archetypes	camel-archetype-blueprint	3.20.6		f88eebe7d60177db761506a6f538bc792ddfadf7
org.apache.camel.archetypes	camel-archetype-blueprint	3.20.7		58a9b24db1f66804418b2fabea78f11a3192c9ff
org.apache.camel.archetypes	camel-archetype-blueprint	3.20.8		7f6a746b4e5538cdc1f56745e619c2cbbee88d4a
org.apache.camel.archetypes	camel-archetype-blueprint	3.20.9		42838182d8fbde238afaa02f5c0758b76b90236c
org.apache.camel.archetypes	camel-archetype-blueprint	3.21.0		6b880b881cb0b0cf577cf3a0fb3a74c93b3c5f00
org.apache.camel.archetypes	camel-archetype-blueprint	3.21.1		1cac271fc100f573a04b346babed1a751501f597
org.apache.camel.archetypes	camel-archetype-blueprint	3.21.2		d112d5d938e32c3a317bf5c4b5af3f88631113cd
org.apache.camel.archetypes	camel-archetype-blueprint	3.21.3		964f259c744d847eed54a0d02b8d8eee1b12ec1b
org.apache.camel.archetypes	camel-archetype-blueprint	3.21.4		17e62fb82ce58b7cbd1c4a78d36bb6ca74fd81aa
org.apache.camel.archetypes	camel-archetype-blueprint	3.21.5		633b23dfb3cb53a353e8d1b87e01c8d0b0c169da
org.apache.camel.archetypes	camel-archetype-blueprint	3.22.0		2ef882d9725bb9523a345962eb7014aada1bb460
org.apache.camel.archetypes	camel-archetype-blueprint	3.22.1		7227970aa68c9825e6c002ef553daf519c29f796
org.apache.camel.archetypes	camel-archetype-blueprint	3.22.2		45c57f4424757d79b5f52d083ac263d11f97e098
org.apache.camel.archetypes	camel-archetype-blueprint	3.22.3		55a076b442e43787e89ee2278ed4541ecfc8619b
org.apache.camel.archetypes	camel-archetype-blueprint	3.22.4		8f4b6faa5512c0f1cb2c0472642f9172904d01de
org.apache.camel.archetypes	camel-archetype-blueprint	3.3.0		482b46cc0573ab56d881051f92fd307cfb35cd88
org.apache.camel.archetypes	camel-archetype-blueprint	3.4.0		b1660985b1d92aa1747bff73fa3db085cab4d5f3
org.apache.camel.archetypes	camel-archetype-blueprint	3.4.1		f78e8b3bad751ceb0759215c04652a2f72e1dac3
org.apache.camel.archetypes	camel-archetype-blueprint	3.4.2		e19a7b1c7cd0ac88b4492e8fb4b6429d2018610b
org.apache.camel.archetypes	camel-archetype-blueprint	3.4.3		ae8744196950ddf29df144f4ef2946dfb7d8d183
org.apache.camel.archetypes	camel-archetype-blueprint	3.4.4		6eaed80188345fa6b04888db6d0f93f31064bd8c
org.apache.camel.archetypes	camel-archetype-blueprint	3.4.5		719c332b04c59a7a1199cdad86f8c6dec04e56d5
org.apache.camel.archetypes	camel-archetype-blueprint	3.4.6		e8be6398d0f4573d293c4d6f7597c71d8730e029
org.apache.camel.archetypes	camel-archetype-blueprint	3.5.0		a8a69a034c77e3ce4da95cdf4078b5de713121a4
org.apache.camel.archetypes	camel-archetype-blueprint	3.7.0		7b7918b16439ea765737419688cd65780aa07909
org.apache.camel.archetypes	camel-archetype-blueprint	3.7.1		a2dd463d1e1d4ce89e9d007e337168b3285f8d0a
org.apache.camel.archetypes	camel-archetype-blueprint	3.7.2		2b63bc46a0fd75a4f1c55093d54eece4ca28d649
org.apache.camel.archetypes	camel-archetype-blueprint	3.7.3		468bd8bae8c623acd4457a72ae31f4d8abfe959b
org.apache.camel.archetypes	camel-archetype-blueprint	3.7.4		b18654b67e775190bac6cf0fcc5315f9658d6110
org.apache.camel.archetypes	camel-archetype-blueprint	3.7.5		17268027844fc5fb8301d3d041c4ef78850d04be
org.apache.camel.archetypes	camel-archetype-blueprint	3.7.6		cf88561012bce6f2de81edd1799dac7d42621a7f
org.apache.camel.archetypes	camel-archetype-blueprint	3.7.7		aa35d0739d5f5093549651c241461938a3eac65f
org.apache.camel.archetypes	camel-archetype-blueprint	3.8.0		5c6fbea5204e80620b91af9f1366477deefe699d
org.apache.camel.archetypes	camel-archetype-blueprint	3.9.0		f2a6fd02759cfedff3096bd21e0ce051f4b68c13
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	1.2.0		a6de0dbec366c2d1ea521e5f66c161645fe6bd1b
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	1.3.0		60ab07ce800b06176794e61c527d1a281124b3c5
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	1.4.0		b0cfceae785b07414fd9c2eef32e89bd3f296c7b
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	1.5.0		abaceeae92904a7a49d58a0a9f6b9fe0a9899cbe
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	1.6.0		423a9029570b0d2238251edddcf1846b655551d6
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	1.7.0		e84618d22e1989ef3e85da7bdf3c5591a95252ad
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	1.8.0		8cda58c838f45e882bfbcf01a3abdb1004b82e22
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	1.8.1		2603b464b24f465c66086d4a0d51088d6c734dfd
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.0.0		37db91132004186fc998e8f35fc678ee8b4557da
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.0.0-M1		fd6f22fcd9fc3988eeed64047db08d0808d63c9a
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.0.0-M2		1747324dd4f140d48c7843f37c1fb383461ece31
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.1.0		c3623b0176d0b89fdc2a6ddb3175996d5802301f
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.2.0		7f249662aa2e73a60719e02103994eba5c7cf03b
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.2.1		bbb94e04b6d41ba20d868043af3ed4927549f03d
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.3.0		5c221263c596d007c0eabb2603fae2620bcd83d6
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.4.0		14d9536146e6be4d4a085907e7a32fc776790502
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.5.0		8db5a9fe92ef9cebf8b39cb9bf59f8d199c98985
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.6.0		b1b5bd83046f6794c11ecc4ea3242c754f21c093
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.7.0		f4b5e0e3a0a9d8163eae913be982e7f4beb285fd
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.7.1		ad6fff47ee6c6ad39a22e049a40e974ceeadbf62
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.7.2		87bd1517d0f5e1b728102e46407cb45a4ff07022
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.8.0		83be93c897e98c7fcde35497b8264688cea6a756
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.8.0-M1		120cfdcc3dcdd2fa9ef538c79b313ffc0a76c815
org.apache.camel.quarkus	camel-quarkus-integration-test-jing	2.9.0		0191ef517e30e44a985adb78012c6561af6a00e6
org.apache.eventmesh	eventmesh-function-api	1.11.0-release		2f3c20802d40171ca00737d3993aa96c78fcf497
org.apache.geronimo	docker-configsource	1.0.2		5a2b36c5b5358e34c672d0d207b3a6c1dd50e55d
org.elasticsoftwarefoundation.akces	akces-crypto-trading-queries	0.10.0		946e1b504cbfb94a5992a74c61c4db818b97602a
org.incava.ijdk	ijdk	3.2.0		204bf88f4dbbfa345ec78e0da245b714e31c5ab0
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.7.0		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.7.0-Beta		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.7.0-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.7.0-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.7.10		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.7.20		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.7.20-Beta		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.7.20-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.7.21		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.7.22		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.0		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.0-Beta		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.0-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.0-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.10		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.20		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.20-Beta		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.20-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.20-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.21		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.8.22		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.0		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.0-Beta		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.0-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.10		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.20		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.20-Beta		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.20-Beta2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.20-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.20-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.21		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.22		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.23		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.24		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	1.9.25		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.0		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.0-Beta1		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.0-Beta2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.0-Beta3		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.0-Beta4		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.0-Beta5		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.0-RC1		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.0-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.0-RC3		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.10		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.10-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.10-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.20		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.20-Beta1		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.20-Beta2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.20-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.20-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.21		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.0.21-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.0		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.0-Beta1		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.0-Beta2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.0-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.0-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.10		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.10-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.10-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.20		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.20-Beta1		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.20-Beta2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.20-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.20-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.20-RC3		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.21-RC		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.1.21-RC2		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.2.0-Beta1		N/A
org.jetbrains.kotlin.plugin.sam.with.receiver	org.jetbrains.kotlin.plugin.sam.with.receiver.gradle.plugin	2.2.0-Beta2		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.1.0.Beta1		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.1.0.Beta2		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.1.0.Beta3		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.1.0.Beta4		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.1.0.CR1		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.1.0.CR2		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.1.0.Final		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.2.0.Beta1		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.2.0.Beta2		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.2.0.Beta3		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.2.0.CR1		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.2.0.CR2		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.2.0.CR3		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.2.0.CR4		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.2.0.Final		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.3.0.CR1		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.3.0.CR2		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.3.0.Final		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.4.0.Beta1		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.4.0.Beta2		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.4.0.CR1		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.4.0.CR2		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.4.0.Final		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.5.0.Beta1		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.5.0.CR1		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.5.0.CR2		N/A
org.kie.modules	org-jboss-resteasy-resteasy-jsapi-main	6.5.0.Final		N/A
org.longevityframework	emblem_2.11	0.10.0		f1fbf75152ad7c40bdfe52089202cdc0dd7c42d3
org.longevityframework	emblem_2.11	0.11.0		5c39effa687e5013b37e8dd244a8ecdfc403200c
org.longevityframework	emblem_2.11	0.11.1		51e36f0e0c2f6ae9aa932d74d7bdf94363cd4c4f
org.longevityframework	emblem_2.11	0.11.2		ec8915d497f6d2b962e99fbb986df7686cdf3c2e
org.longevityframework	emblem_2.11	0.11.3		3cefea76dc0bb8245c061a3b22a6554f848274fe
org.longevityframework	emblem_2.11	0.11.4		9e7bdb68ca98dff6449d9616c534250e05cad0c4
org.longevityframework	emblem_2.11	0.12.0		db8d952725e82e7dd4d65faf4fe3fbccee3ab8b8
org.longevityframework	emblem_2.11	0.13.0		95aa72e6559a7bcd867151034851b4a89eb1d0ee
org.longevityframework	emblem_2.11	0.13.1		9b7df5e1d69aa06cf767b879081b36d19c426a8b
org.longevityframework	emblem_2.11	0.14.0		cff14e242b95ece687c9944e2e8e2400d7fe617e
org.longevityframework	emblem_2.11	0.15.0		b18ef08a95bafb40e51eac831398bce71867bd32
org.longevityframework	emblem_2.11	0.16.0		e5b03f7e73fff9f8de7cf62e261d017d697c1838
org.longevityframework	emblem_2.11	0.16.1		4ae9e0deb1984670c39eb73eb4f9cc4625dd5918
org.longevityframework	emblem_2.11	0.17.0		3962e26dc424070aaa8baef9fe0a54ee1a01e77a
org.longevityframework	emblem_2.11	0.18.0		ae418daf98426e4c357b500f05fbce94fd1331e6
org.longevityframework	emblem_2.11	0.19.0		91047f36c13a2d681b601f26764ea0058cbfe18b
org.longevityframework	emblem_2.11	0.20.0		11cc418ba2a435e8bb5e9d6385865b9e26c54e88
org.longevityframework	emblem_2.11	0.21.0		af61658124b9fd7687b15a7aaf8bb3224a6f94b4
org.longevityframework	emblem_2.11	0.22.0		626951deacfc4dcce45a33a2933539003c9eb2fa
org.longevityframework	emblem_2.11	0.23.0		ec3e95cca3db172cb58ec7a45c3c128b72cecb0f
org.longevityframework	emblem_2.11	0.3.0		ca5d1ed8ce28274976494d1b9d6bd4237011a273
org.longevityframework	emblem_2.11	0.4.0		524da9cf68cc37ae9c971d392f33a9a88171bda5
org.longevityframework	emblem_2.11	0.4.1		10e8697adac48135b3a3235caf0d2a3b956110e4
org.longevityframework	emblem_2.11	0.5.0		7b937a1e80c8a5356c0573cc95fcdcc9e94b2067
org.longevityframework	emblem_2.11	0.6.0		2b25bfd4fc3f04ddfe62db71befb70f30a591cf8
org.longevityframework	emblem_2.11	0.7.0		4c9258001dd64d1ef4fc480bf8f81bd9b80320b4
org.longevityframework	emblem_2.11	0.8.0		3b2e7e00cc9fd72f0c52b0205aaf63cfc6a3f4b4
org.longevityframework	emblem_2.11	0.8.1		9da9961d3eeeca4355c72c70ac9ecc76eb930ac9
org.longevityframework	emblem_2.11	0.9.0		206340ad65b628dcd26468e86fa75eade7fc7ac3
org.longevityframework	emblem_2.11	0.9.1		17a1b37a5a87e2992c73aef362f8fc957b6b8d40
org.microbean	microbean-narayana-jta-openwebbeans	0.1.0		bb642f4026c1df38e25f85ddd4dc61b1403d337a
org.microbean	microbean-narayana-jta-openwebbeans	0.1.1		1bc222f38080279875f3c42c233c1d12748d79de
org.mvnpm	yocto-queue	0.1.0		841c43d451a064386be5a3f3e6a25b0ca5ffcfe8
org.mvnpm	yocto-queue	1.1.1		a4dcb226c70a34d74c9ed2787afc6701c294f840
org.mvnpm	yocto-queue	1.2.0		a6756b50bd19889811947b49e952d46133870fc3
org.mvnpm	yocto-queue	1.2.1		5e95439327dae4dce9c30b498b19db509d06f185
org.qitool.parser	qitool-parser-protocol	0.0.3		1ab5ee86bd334ecad6178c00e1cbc7e1ff8f1f38
org.qitool.parser	qitool-parser-protocol	0.0.4		50daa33fa7c6fdeba15e73a662ec4244bd06035a
org.qitool.parser	qitool-parser-protocol	0.0.5		7a6c151258f3868712033f27d1431c07aa4a4e98
org.qitool.parser	qitool-parser-protocol	0.0.6		01cc895336ea62f289cd8e84aaf750c3922484b8
org.seleniumhq.selenium	selenium-devtools-v104	4.4.0		408f50c272ab64ef275e3dfe5afecf9061698a91
org.seleniumhq.selenium	selenium-devtools-v104	4.5.0		5546687ad601b37c5a3937ca7c37d5b9a1ff57d1
org.seleniumhq.selenium	selenium-devtools-v104	4.5.1		1ad1ead04b8764b2a0694ac53057c486b96eb890
org.seleniumhq.selenium	selenium-devtools-v104	4.5.2		1ad1ead04b8764b2a0694ac53057c486b96eb890
org.seleniumhq.selenium	selenium-devtools-v104	4.5.3		1ad1ead04b8764b2a0694ac53057c486b96eb890
