acegisecurity	acegi-security-resin-lib	0.6.1	-	22dce0c8b8c89169364e78b3ffb74e03e661185c
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.13.0-alpha	-	6af5d59531446dc03b7b93069842d654af508e53
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.13.1-alpha	-	6819911758d543003ba00190bb538331c0f25760
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.13.2-alpha	-	c48cea9ae8a159d92937478d34a542c350951047
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.13.3-alpha	-	baaf0784ceaca812c98fbdce833e5f968aea9a47
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.14.0-alpha	-	111acd24f9feb584433faf053537ef4c472c2ff0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.15.0-alpha	-	4e6bd7014721f64af20e737393db8afc00de68fb
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.2.0-alpha	-	7558eb26cde6724c508d72b6bf15fd8dbc6554b7
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.3.0-alpha	-	ce9e549764216eec76d841b51eb9861854f10cf9
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.4.0-alpha	-	2db52c057f164fdcc0a218bbdaef308f4c95f6d0
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.5.0-alpha	-	6ec0ec292f977cca91bacb4ce16856490be31ab6
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.6.0-alpha	-	9916632529871285f3bbadc04fc7e7066a86d673
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.7.0-alpha	-	0dedfb176586023684495509f4cdcae8316f6c97
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.8.0-alpha	-	9a65f6ce16212b3ba85b723238dde58d6d0f33dc
io.opentelemetry.javaagent.instrumentation	opentelemetry-javaagent-opentelemetry-api-1.10	2.9.0-alpha	-	29c6f363ea8fb6a7618d118f745ce09513ba8236
io.qtjambi	qtjambi-deployer-debuginfo-macos	5.15.17	-	8c1c9b6085614110f823d2bb1a455ce7f2dfe710
io.qtjambi	qtjambi-deployer-debuginfo-macos	5.15.18	-	d228576bbbe3e6c061e2d8eb22e0ef0e5d838011
io.qtjambi	qtjambi-deployer-debuginfo-macos	5.15.20	-	d8134ef8a8c10272611576ed38a169477dc069a9
io.qtjambi	qtjambi-deployer-debuginfo-macos	5.15.23	-	9e8ec6a109bc33e988d5e843d013d26e9c0bcfaa
io.qtjambi	qtjambi-deployer-debuginfo-macos	5.15.24	-	0724cdb1b5e8bf66064538ec9cc0bb61909fe2e5
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.5.10	-	aa7eac65dc751cc4d46b6fadedd6ccea0526b43f
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.5.3	-	abfa91c0931f1c90ef881b84bcfee348e8090e53
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.5.4	-	87b9e2aa4cf68d441cb6a4fe9a6eb8a9cb946339
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.5.6	-	1539aedf20ca5bb71ed955845ee49db61bfb296b
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.5.7	-	d915e075374b675e610e12ea56623d68b13b5b9c
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.5.8	-	821d396e7aca501616f3986791d128be1395a673
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.5.9	-	1569360f0e0734f8d73cca98da9418ba16bc2375
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.6.0	-	040ce4b22eee1dacc53179e2d167d32869151ac5
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.6.1	-	e9acfd6b5db37d3919d65affd33d107f7b337dee
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.6.3	-	df840cb7487187c2eb413e85d4410073013d45d5
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.7.0	-	831b55c1ce41b09e0c9a76cb9f7fcedbe4c475bd
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.7.1	-	4a22c36836cdff1e62767ac2b43c9eebae711dda
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.7.2	-	7d0f69130a271eabaf5fdf499768e2e3200bca33
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.7.3	-	200fa2fdfc829649c6624a8a4b1c61e9089322d4
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.8.0	-	eaffea89e2f90ca4e5d7f1fc753207534f43aa59
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.8.1	-	2927adab0b4ddc2007cb07909916a044dab2ceec
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.8.2	-	66b716d7e9a9b8dc7474a35f24b9498b44f63180
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.8.3	-	950b7aef47c20ca1076f827cd0c554821cf347cd
io.qtjambi	qtjambi-deployer-debuginfo-macos	6.9.0	-	1f46f1f535bdd0205d890c949997767c321b1385
io.qtjambi	qtjambi-graphs-native-android-x64	6.6.0	-	822b48a12cfd61987fe0727f859d68bf52a9a835
io.qtjambi	qtjambi-graphs-native-android-x64	6.6.1	-	025c3a82db8b27970a3c5831648f040b5f32caa4
io.qtjambi	qtjambi-graphs-native-android-x64	6.6.3	-	48abd66f5501433c1f4c318aacfd4f3254b96f7e
io.qtjambi	qtjambi-graphs-native-android-x64	6.7.3	-	c6d3c46643ce004e8365f9b223a07d65238225de
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.0.0	-	8a85111ba7bbc7e10d93080907c2fdecdd2266b0
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.0.1	-	a99887e0fb2420d253973696d04fb29786b2195b
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.0.2	-	aaaee2e96f564bde05872be3136afa4cda30b63e
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.0.3	-	2d5cc8c6bec6bf05c6e2b8b0fedf7768fac86b13
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.0.4	-	a0b9210a8b2f0752c6a75a7e55ee5f0a67263805
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.0.5	-	de908f28805af00a1b3046804d27aabb0ec15664
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.0.6	-	58da6ddc52ca1ed5207c8cca98d37230ac6dd764
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.0.7	-	97dbe153070c0d259600b5e74e446542f0eebc85
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.0.8	-	2a2417ea21a4d460560e26b9a08993b0c30f7371
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.0.9	-	ae00ca04832c3b8b26e1b6eaafdd20de9f4789e7
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.1.0	-	f2d4872a215718e92a60f56df38bcc623013957d
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.1.1	-	d742cf7b4b245bff1a32dcb78668bf4ef7bc63ff
io.quarkiverse.azureservices	quarkus-azure-storage-blob	1.1.2	-	6145d7b04109085278a7a3f9bb3b08db7041b760
io.quarkus	quarkus-kind-deployment	2.10.0.CR1	-	ebf37a9caf8b920fb28bde5fe4306ee3499d67bf
io.quarkus	quarkus-kind-deployment	2.10.0.Final	-	f998cf46e4780a6d043489a8f3deab5abf720164
io.quarkus	quarkus-kind-deployment	2.10.1.Final	-	f6ac78b4a99116eb01c124780a87e198a9206033
io.quarkus	quarkus-kind-deployment	2.10.2.Final	-	d47469e8ff8663a92f38a9b9d5869287ec0b9778
io.quarkus	quarkus-kind-deployment	2.10.3.Final	-	dd1d668cd10b1a90f0ee1159022381a0df1f79d1
io.quarkus	quarkus-kind-deployment	2.10.4.Final	-	22dad411b71f5acd5f1d725f018b4c6535dbe911
io.quarkus	quarkus-kind-deployment	2.11.0.CR1	-	fe0eca39d740b5332925c7071363f340f9c3c192
io.quarkus	quarkus-kind-deployment	2.11.0.Final	-	23903290a3cb8167b9ac68d9211d664226ff8174
io.quarkus	quarkus-kind-deployment	2.11.1.Final	-	549b88e7b0c6302ff486b71ad9fb3dc02a3a99b7
io.quarkus	quarkus-kind-deployment	2.11.2.Final	-	8e400aa3df577ea1d1aa422b659635bd19c2d43a
io.quarkus	quarkus-kind-deployment	2.11.3.Final	-	8f0ed8c9e444c1d380ad361d1c85b4c62e586a21
io.quarkus	quarkus-kind-deployment	2.12.0.CR1	-	0f4234a43fe039c383a5b3430772e51d4b5d5eb1
io.quarkus	quarkus-kind-deployment	2.12.0.Final	-	705b0a65ab38a582bb64f20b208e9e88bb959f6f
io.quarkus	quarkus-kind-deployment	2.12.1.Final	-	ccd60ed1457a4b34d87ab097f6ac91c7d53fcc52
io.quarkus	quarkus-kind-deployment	2.12.2.Final	-	3760e7387d5dc9b133d491bbf27c2d4e6748f5ec
io.quarkus	quarkus-kind-deployment	2.12.3.Final	-	a298a7182a7ff622e38df7977a907d8c51efeb3f
io.quarkus	quarkus-kind-deployment	2.13.0.CR1	-	b8871ebc79f367cac4e067eef3ee83fbf0cd7fe6
io.quarkus	quarkus-kind-deployment	2.13.0.Final	-	7323c6c8adab9f525871bf998de38c5577cc201d
io.quarkus	quarkus-kind-deployment	2.13.1.Final	-	8d176659dded77e08fb326b38809ef1574114a69
io.quarkus	quarkus-kind-deployment	2.13.2.Final	-	43b37c14674831edab246da015e194087bac199a
io.quarkus	quarkus-kind-deployment	2.13.3.Final	-	261602cb6823a91bffa3eb92f1ddbc4be660fac4
io.quarkus	quarkus-kind-deployment	2.13.4.Final	-	f1587e27d1bb352189abcc350b9949e16cc5ef3a
io.quarkus	quarkus-kind-deployment	2.13.5.Final	-	2b3fe35dd52266f6809580d170b0130317044187
io.quarkus	quarkus-kind-deployment	2.13.6.Final	-	bb3984eccf41ac4b5ba93efd0b18f8f01fc2aaa6
io.quarkus	quarkus-kind-deployment	2.13.7.Final	-	0d151f190807e94a4bb3755dbb0c7aab0d0bb97c
io.quarkus	quarkus-kind-deployment	2.13.8.Final	-	e6c98756bddc10baffc1f572ba49d86efa8c88cb
io.quarkus	quarkus-kind-deployment	2.13.9.Final	-	9ae74c3e70ac4f9ec956c34c57934f44f00e86bc
io.quarkus	quarkus-kind-deployment	2.14.0.CR1	-	999beb3d2a9e32a5ddce9e760b06f96c909c55df
io.quarkus	quarkus-kind-deployment	2.14.0.Final	-	690c296f421d809c725d17ad7455029891797591
io.quarkus	quarkus-kind-deployment	2.14.1.Final	-	674b98352202a27b7fc758cf20b42fabe4130e0e
io.quarkus	quarkus-kind-deployment	2.14.2.Final	-	0978b1f2979acc80579877312d7060da2e23daad
io.quarkus	quarkus-kind-deployment	2.14.3.Final	-	3d07449f7b7f7ae001f473ad327f9ee9f24ef95b
io.quarkus	quarkus-kind-deployment	2.15.0.CR1	-	a58b833e6246dae036d86154587a49126272f690
io.quarkus	quarkus-kind-deployment	2.15.0.Final	-	b2c553657fc1be480ef23b3c3a8dd5999592adf1
io.quarkus	quarkus-kind-deployment	2.15.1.Final	-	8cbb68879f51141332ca9962e8a2680a5ae452f5
io.quarkus	quarkus-kind-deployment	2.15.2.Final	-	58285e62516d1f29b0812aece695919497a26d9b
io.quarkus	quarkus-kind-deployment	2.15.3.Final	-	04846f16370cd8f956ee027f72fcb26df8f133ac
io.quarkus	quarkus-kind-deployment	2.16.0.CR1	-	3a6e25087c074a9146c21e422cf445b1ca8fbfee
io.quarkus	quarkus-kind-deployment	2.16.0.Final	-	0d96bf3952ab45c576c934b44ca91bf4d3f77f7c
io.quarkus	quarkus-kind-deployment	2.16.1.Final	-	2424fd4a24ca70001f69df18c73e8316804769c0
io.quarkus	quarkus-kind-deployment	2.16.10.Final	-	a086ef750b6863c888b270b0249b479835616382
io.quarkus	quarkus-kind-deployment	2.16.11.Final	-	9cd8ab9d978e5b0126962a9f49b58080cb19d817
io.quarkus	quarkus-kind-deployment	2.16.12.Final	-	96e8752a885af195cee735760d00df5984a6cbcc
io.quarkus	quarkus-kind-deployment	2.16.2.Final	-	31cc12a0a5970622a88541d1bcd789472af6e2e2
io.quarkus	quarkus-kind-deployment	2.16.3.Final	-	fa4f79cd93ea4d18c818851d234d64ed47448019
io.quarkus	quarkus-kind-deployment	2.16.4.Final	-	eab15da7155c16dbc0f05fdfc34732794ea88be0
io.quarkus	quarkus-kind-deployment	2.16.5.Final	-	cdd56ac0e3ccec7608e28d99f02e15cfa9f55df7
io.quarkus	quarkus-kind-deployment	2.16.6.Final	-	3858dd2d2d11db543e3ca962b2cc89534da20fb8
io.quarkus	quarkus-kind-deployment	2.16.7.Final	-	b9339f1932ab6f2f0d9bfa46dd64ceceff4038f7
io.quarkus	quarkus-kind-deployment	2.16.8.Final	-	ee9088a045283ced07211b5bfa0d0572501a0ceb
io.quarkus	quarkus-kind-deployment	2.16.9.Final	-	9914568428590b15ddf7b6765c34bc081fcee177
io.quarkus	quarkus-kind-deployment	2.8.0.CR1	-	55bacefa131bf006b8a80d19c1edd3f4a2456581
io.quarkus	quarkus-kind-deployment	2.8.0.Final	-	bf067043b2426c4cd72692e677419728a2a2c68a
io.quarkus	quarkus-kind-deployment	2.8.1.Final	-	c689df12313256c30eaa05febc8e315d86ebe9f4
io.quarkus	quarkus-kind-deployment	2.8.2.Final	-	b5a4ad0c2bb0995c008042d5fb5f3d353b83d14e
io.quarkus	quarkus-kind-deployment	2.8.3.Final	-	0e5e479f73ffe56171722d17489b567be076e8b3
io.quarkus	quarkus-kind-deployment	2.9.0.CR1	-	c394cdaf1da501981db5fd560b8d5c7bed89214a
io.quarkus	quarkus-kind-deployment	2.9.0.Final	-	4d2cd4393384b0dd61583266f0975ca7c2d38460
io.quarkus	quarkus-kind-deployment	2.9.1.Final	-	f62ed29d35b7c0063910f09e37de898a992c2725
io.quarkus	quarkus-kind-deployment	2.9.2.Final	-	9df900819b00ab20b9919eccca7ef99a9db3231d
io.quarkus	quarkus-kind-deployment	3.0.0.Alpha1	-	ec496b12e2fa23515e926abc70518d185b50e2ac
io.quarkus	quarkus-kind-deployment	3.0.0.Alpha2	-	3ed248183fbd8f0e46d6e024d0dc992c3167ebee
io.quarkus	quarkus-kind-deployment	3.0.0.Alpha3	-	95fa41d36e4b31f954bfc898bfbab06dfa556980
io.quarkus	quarkus-kind-deployment	3.0.0.Alpha4	-	86418e1eaf6a6414740227281351c29c3367a661
io.quarkus	quarkus-kind-deployment	3.0.0.Alpha5	-	0fee56a5e81bd8fb8762b6b7a155042b29b50dd4
io.quarkus	quarkus-kind-deployment	3.0.0.Alpha6	-	7fe0713b5781a48c43820298aabb65a56afa7eaa
io.quarkus	quarkus-kind-deployment	3.0.0.Beta1	-	801b898aab37b97a3d87af8e85b6d3f2bda4d25c
io.quarkus	quarkus-kind-deployment	3.0.0.CR1	-	2be74f98938c322d218497548531e66efdb39528
io.quarkus	quarkus-kind-deployment	3.0.0.CR2	-	53981ea2b703c6d03985d44fde9f76e1325a9a8e
io.quarkus	quarkus-kind-deployment	3.0.0.Final	-	dbfbc8d3e92039f4d4541cc6f1ab0acf5876cc09
io.quarkus	quarkus-kind-deployment	3.0.1.Final	-	658fcecf0343cb884e73cb8810996731cb02c5bd
io.quarkus	quarkus-kind-deployment	3.0.2.Final	-	9fbc195207bae7eb55e115703148c21c9cfd6c36
io.quarkus	quarkus-kind-deployment	3.0.3.Final	-	ea2a56cf844483cfb7f69f886a18d31da11d32b4
io.quarkus	quarkus-kind-deployment	3.0.4.Final	-	61df49e46310fa98e4035d97f5647f7d8c819dfa
io.quarkus	quarkus-kind-deployment	3.1.0.CR1	-	9f5e57ad61f9222e861af1b4bf472da78a0b4cdd
io.quarkus	quarkus-kind-deployment	3.1.0.Final	-	e56bc608661b92393b8d23afa7341da45dea5651
io.quarkus	quarkus-kind-deployment	3.1.1.Final	-	baad41ec3d7babbcf8c78863f6b5782aeac46283
io.quarkus	quarkus-kind-deployment	3.1.2.Final	-	562ef9332b6a56c3c9f7cc6d3628a94e69b15d68
io.quarkus	quarkus-kind-deployment	3.1.3.Final	-	c2a4ba993c2c8506ed39a301095ae209aadbb47e
io.quarkus	quarkus-kind-deployment	3.10.0	-	263b4ab5f8ead6fc0b6e4e5c56edf49ccba6f22a
io.quarkus	quarkus-kind-deployment	3.10.0.CR1	-	335a81ab4c8cdf534b619fe5e8812ba04eebeb33
io.quarkus	quarkus-kind-deployment	3.10.1	-	f4f9396d0a0dc0a4c43763a0acd4c14f6b6e8dd9
io.quarkus	quarkus-kind-deployment	3.10.2	-	223447e1f5c70d663797b3f4f36df3b331a1e759
io.quarkus	quarkus-kind-deployment	3.11.0	-	cc258920de6eff124a9e9f00b4e111057cc59b69
io.quarkus	quarkus-kind-deployment	3.11.0.CR1	-	7f19c2d2a0bc48a2bf24a68dcf6a81eec0696d7c
io.quarkus	quarkus-kind-deployment	3.11.1	-	663833775f37e464c19c8908092441f00e0e4784
io.quarkus	quarkus-kind-deployment	3.11.2	-	a0d0efed547945b10433887960307d8f850f4e8e
io.quarkus	quarkus-kind-deployment	3.11.3	-	d9421fcffb8ced9ef0e6ef367035d2cea29db53a
io.quarkus	quarkus-kind-deployment	3.12.0	-	b3a844f3321f4278ae0006f935796b8e602767ba
io.quarkus	quarkus-kind-deployment	3.12.0.CR1	-	52005e7769b7848ddb3c4a42b7fc5377bb9c0388
io.quarkus	quarkus-kind-deployment	3.12.1	-	f34bb4d050daf00092f00735660cbf8a1d8ba057
io.quarkus	quarkus-kind-deployment	3.12.2	-	e6d53970f23a7b34796b3ff1b143f5207b50ca9c
io.quarkus	quarkus-kind-deployment	3.12.3	-	9e88fe57983e38aac535639299bfca122e5a10b5
io.quarkus	quarkus-kind-deployment	3.13.0	-	cf95d6b72dba6f8f9aa540f4356e951c68f1f614
io.quarkus	quarkus-kind-deployment	3.13.0.CR1	-	00d3cdfd79677c0c9e9b7a0bd407a0735692c00a
io.quarkus	quarkus-kind-deployment	3.13.1	-	e524bac837984cc3fa34b7b35730367f59f094a8
io.quarkus	quarkus-kind-deployment	3.13.2	-	d037cb55707f6bd53829158dbe8870ff8e0b56fe
io.quarkus	quarkus-kind-deployment	3.13.3	-	64fbe5e6eb429b1642d53e3f902d8567f2fc0eb0
io.quarkus	quarkus-kind-deployment	3.14.0	-	1cb1347935c2270d2a90531abf7f13958ab1c9ed
io.quarkus	quarkus-kind-deployment	3.14.0.CR1	-	ed9898c61a5f5b859d18b43b28bed86d113174e7
io.quarkus	quarkus-kind-deployment	3.14.1	-	da671ca781e09a7f3935b3e45c2ee76314ddfc98
io.quarkus	quarkus-kind-deployment	3.14.2	-	3cd6ecf7e772c8671fe76dd1b9b0c877d971e890
io.quarkus	quarkus-kind-deployment	3.14.3	-	277be769145064f4d89749357b4d8a0e3be1d227
io.quarkus	quarkus-kind-deployment	3.14.4	-	48045679ba60f5099b4dc29eee0b617cdaa38c39
io.quarkus	quarkus-kind-deployment	3.15.0	-	31217813179ff24adc53851ce85ccca2bc756c93
io.quarkus	quarkus-kind-deployment	3.15.0.CR1	-	1c40465dbd44b19312127b68258427484e8779e7
io.quarkus	quarkus-kind-deployment	3.15.1	-	16979d8e65b3745369dcfbd2128b33c21b29963a
io.quarkus	quarkus-kind-deployment	3.15.2	-	4fb5f7d7600decc98162d5819609c065dae118aa
io.quarkus	quarkus-kind-deployment	3.15.3	-	b0ea3bca6ac92be682f3dac75f72c214f8df1ce7
io.quarkus	quarkus-kind-deployment	3.15.3.1	-	2e639c1952e396228207b8d2d1e68fb18d4d5580
io.quarkus	quarkus-kind-deployment	3.15.4	-	c0669567e84d88a811e2a73ea4970e8f51ebfa34
io.quarkus	quarkus-kind-deployment	3.16.0	-	c97573387f965a10d93e5aeab5ef3f90ae1868e8
io.quarkus	quarkus-kind-deployment	3.16.0.CR1	-	5b9e4c33b2482cbbe806f0696606b6b449e4b0d2
io.quarkus	quarkus-kind-deployment	3.16.1	-	7401199111c8dfcecc4e34832bd81632c56ffd25
io.quarkus	quarkus-kind-deployment	3.16.2	-	8dba8e5bbe0cd9869e1e21e8ae71edcc7a942b6d
io.quarkus	quarkus-kind-deployment	3.16.3	-	e99afed853e8386fedc10936a6e62b9defe627b2
io.quarkus	quarkus-kind-deployment	3.16.4	-	8a9e5c5388fb3e8a07bb75640979551892e5e8f3
io.quarkus	quarkus-kind-deployment	3.17.0	-	aa3349dd84e699b56ed5c2667287b3df249eb4c8
io.quarkus	quarkus-kind-deployment	3.17.0.CR1	-	d04fcc1390445e2ba78ce86b853a0691914036ab
io.quarkus	quarkus-kind-deployment	3.17.1	-	4c8cef89898e9f1983bd636f724896a72ff9239f
io.quarkus	quarkus-kind-deployment	3.17.2	-	d3fec0f36b49e51001e8d1bc3e0ccb2800b77058
io.quarkus	quarkus-kind-deployment	3.17.3	-	7af6548e7b4a16e4372e8626a768b08d76292e6c
io.quarkus	quarkus-kind-deployment	3.17.4	-	ec7c13f28a2ff7301e5a323de15790766b3d0cb8
io.quarkus	quarkus-kind-deployment	3.17.6	-	a04a9b8017a8a11e8139fce61d5290d7e0788227
io.quarkus	quarkus-kind-deployment	3.17.7	-	3bea7f3afcb06be4ed5db91557b1f21fa8512d56
io.quarkus	quarkus-kind-deployment	3.17.8	-	4630ecc9e50804522d78110140abe6b775d7c791
io.quarkus	quarkus-kind-deployment	3.18.0	-	1352cbf49a07d0b75f528d01762161771380445a
io.quarkus	quarkus-kind-deployment	3.18.0.CR1	-	51c16ba75bdc46fe62e4ebec2ed4647661dbe722
io.quarkus	quarkus-kind-deployment	3.18.1	-	2e2451e4149d31d377db11a450b27295616b1661
io.quarkus	quarkus-kind-deployment	3.18.2	-	be3c98fde8408aeae43ec8ed530dcc7139a48137
io.quarkus	quarkus-kind-deployment	3.18.3	-	e27083b6dbd5d8e0fab012e886767f3ccc8db908
io.quarkus	quarkus-kind-deployment	3.18.4	-	0a537546df7b0efa50b4acb67436c16dadf12d4d
io.quarkus	quarkus-kind-deployment	3.19.0	-	d3cf686d85478fab36752273efd830a91ec26df8
io.quarkus	quarkus-kind-deployment	3.19.0.CR1	-	fc6328636dae7fe40506d2c9a0d2dbe45108db6b
io.quarkus	quarkus-kind-deployment	3.19.1	-	77f706e7098797bc3af95cf4a846e20d8c6b0235
io.quarkus	quarkus-kind-deployment	3.19.2	-	c657b7bc637032c45bc57a8f1bae1f017e2d0715
io.quarkus	quarkus-kind-deployment	3.19.3	-	8bd5759dd09374de5ed895a3480fa68e210afcb1
io.quarkus	quarkus-kind-deployment	3.19.4	-	fa90183b515e3fb372ea55a19308f4ac34bad79f
io.quarkus	quarkus-kind-deployment	3.2.0.CR1	-	caab0e8cdb61fe6d0751e9d7a4a61fb182729c68
io.quarkus	quarkus-kind-deployment	3.2.0.Final	-	36730c70014085667adef765b9aa6f8afe0a7411
io.quarkus	quarkus-kind-deployment	3.2.1.Final	-	59e595bdfdeb33ab79d05357007c918f7f1e1f6f
io.quarkus	quarkus-kind-deployment	3.2.10.Final	-	0ea7201734b6de22f11504bcfe2102a8963d2d53
io.quarkus	quarkus-kind-deployment	3.2.11.Final	-	0009664a28ffa6952877a1a0e25683a470b21204
io.quarkus	quarkus-kind-deployment	3.2.12.Final	-	ae3993158c80ca097c057dcfa36a93ababa140b2
io.quarkus	quarkus-kind-deployment	3.2.2.Final	-	cc5b231da6a027cb1e8c84c9fb0b8a0dfc49d5c7
io.quarkus	quarkus-kind-deployment	3.2.3.Final	-	70d9e12155a5233c6093f2080da2f384df56fe42
io.quarkus	quarkus-kind-deployment	3.2.4.Final	-	436925c29762a5600deaff257b859f3b596fcb63
io.quarkus	quarkus-kind-deployment	3.2.5.Final	-	458b37024898f048e4f7c4c9a76a557bc78e47dd
io.quarkus	quarkus-kind-deployment	3.2.6.Final	-	17de844f33f64fd0213c5ce4c97d0a576263738d
io.quarkus	quarkus-kind-deployment	3.2.7.Final	-	888900679bd669636bfdce4d3a51806ea29fb650
io.quarkus	quarkus-kind-deployment	3.2.8.Final	-	35e0f8e30231fc4298ffc9eed48e0033f70b739c
io.quarkus	quarkus-kind-deployment	3.2.9.Final	-	6acf0beec6ef016f10610df6317182c9dd78b34f
io.quarkus	quarkus-kind-deployment	3.20.0	-	decf224370bb5ffb2ed11c43514bec5025e78e14
io.quarkus	quarkus-kind-deployment	3.20.0.CR1	-	9cf590cbba822cd4183b1ff1aa02dd86f3d12aba
io.quarkus	quarkus-kind-deployment	3.21.0	-	5f66b1b566fa8155d42efcb3d27d320ee7ef0896
io.quarkus	quarkus-kind-deployment	3.21.0.CR1	-	dacfc87939f1e8a5f425bfe7792a22ae72815bf3
io.quarkus	quarkus-kind-deployment	3.21.1	-	82ab34ad843868a84a4b3172af8691b7a9043ce3
io.quarkus	quarkus-kind-deployment	3.21.2	-	e34360017f80880d6ec4b3c80ebf47fc3410e9db
io.quarkus	quarkus-kind-deployment	3.21.3	-	6fa30c2c107486c476ca1b746b028dc442343a2a
io.quarkus	quarkus-kind-deployment	3.22.0.CR1	-	e8e2e3277a2dd977709bba6fb0e0382191e18c79
io.quarkus	quarkus-kind-deployment	3.3.0	-	87d46f67a22aca1a2a36405c6726ea720358e402
io.quarkus	quarkus-kind-deployment	3.3.0.CR1	-	a142a1e98bcb663fcb710441e0352383bf9c121c
io.quarkus	quarkus-kind-deployment	3.3.1	-	9e2baf65fda6fe61d0fa1ac5ae3bf1602fa1bde4
io.quarkus	quarkus-kind-deployment	3.3.2	-	990fe13ac091555a2c111111f82a19669c45b949
io.quarkus	quarkus-kind-deployment	3.3.3	-	dd7884682d6893768c98b7ea415b86701ce4db62
io.quarkus	quarkus-kind-deployment	3.4.0	-	e30f1dda63ea61d133f390b6caffee53c8ce4456
io.quarkus	quarkus-kind-deployment	3.4.0.CR1	-	42270099323167046ab2f6252320794e9c2f0dc6
io.quarkus	quarkus-kind-deployment	3.4.1	-	d6b0f676f6761fb7ad29a7d1c7d87a4968c83074
io.quarkus	quarkus-kind-deployment	3.4.2	-	e0239334c264a81394390810b4043864c4c43d9f
io.quarkus	quarkus-kind-deployment	3.4.3	-	cddab55f55a4e058e3f3b0ab9b1343e7ae8853d9
io.quarkus	quarkus-kind-deployment	3.5.0	-	5ed07c3a9e20f9888499683cb582d384374f14b4
io.quarkus	quarkus-kind-deployment	3.5.0.CR1	-	37afea0e882685290cb151b938939144f9142936
io.quarkus	quarkus-kind-deployment	3.5.1	-	9a70af3ab164774a4d56497911538b334246eed4
io.quarkus	quarkus-kind-deployment	3.5.2	-	ff538f7a24aabc141a71cb2a89b054dc00e77577
io.quarkus	quarkus-kind-deployment	3.5.3	-	499b62afae15c7ad5ca34f53d48e61a4f149811c
io.quarkus	quarkus-kind-deployment	3.6.0	-	e986d80dd74df75b6042e3bb5c83afd2d9899e72
io.quarkus	quarkus-kind-deployment	3.6.0.CR1	-	376590d1773946c2ee01ef4912534f6816d4a129
io.quarkus	quarkus-kind-deployment	3.6.1	-	3dc2c9e276d97cf719c9c2d11f7ea00a285920c5
io.quarkus	quarkus-kind-deployment	3.6.2	-	d7ac4427d623280ab793c9ea3cf984246f17c6e9
io.quarkus	quarkus-kind-deployment	3.6.3	-	c98a77c9432496e88c01188dd5e84ac619e78c60
io.quarkus	quarkus-kind-deployment	3.6.4	-	72c9ce8e8fe445e0ae3db7b05cfef16dfd7650c5
