at.yawk.valda	valda-dexlib2	1.0.0		45a36e11d8d3a41d9a3d2e1d32a2c1f81e5ebf99
io.hawt	hawtio-aether	1.5.4		b9d7c6ea06491dc986501e74823dc64eaf1db3f6
io.hawt	hawtio-aether	1.5.5		62306fe53e0fcf9e9720bada190e11b16df85203
io.hawt	hawtio-aether	1.5.6		ae4399e8f39dd4ffe4efb73a419259ee4fc35019
io.hawt	hawtio-aether	1.5.7		1082e624eddd2c5a20887d47783e61a908fdac65
io.hawt	hawtio-aether	1.5.8		f7058c5789bb5ea22eb9cec1e7b97314b97fccb0
io.hawt	hawtio-aether	1.5.9		5e8f3ecbc1df5df73083252a6bc68028ae3c1817
io.hawt	hawtio-aether	1.5.X		80fe32181861891703b85a14ad0dc8a92a983b99
io.hawt	hawtio-aether	2.0-M1		06067fc1d16ffe72ccee0a485e06a85ff2547861
io.hawt	hawtio-aether	2.0-M2		c7611b8f1043b04dff34194c778e94bb866cbe22
io.hawt	hawtio-aether	2.0-M3		201e918e84693da73b71d4fe717557fea011d41d
io.hawt	hawtio-aether	2.0-beta-1		94c8b4c41391e36c68e95471e38981c6f1b8d585
io.hawt	hawtio-aether	2.0-beta-2		6a6e3ee00f4b4a59ffc7215f655619a6ae19e55c
io.hawt	hawtio-aether	2.0.0		4306dc27af16b18c543d06e1554cb39cf3cee241
io.kevinlee	extras-cats_2.12	0.1.0		7994bc813f7848635ea4fa3065078c54741270ff
io.kevinlee	extras-cats_2.12	0.10.0		7598b87649e6b097884633673ef693589327b61f
io.kevinlee	extras-cats_2.12	0.11.0		7b373ea03383f47c0455f0a1654cb099f8849e37
io.kevinlee	extras-cats_2.12	0.12.0		f89e9d11c0457cdeeaeb9554daeaa3b9ca946405
io.kevinlee	extras-cats_2.12	0.13.0		94b7a8680290860128acc4d4a5d4734904d54047
io.kevinlee	extras-cats_2.12	0.14.0		e114acf4192cd93f21ea8b96b1cd4b0e06a32f0b
io.kevinlee	extras-cats_2.12	0.15.0		1b53187f0b9484b06a66aa5fcb16b0c8d80cf9f6
io.kevinlee	extras-cats_2.12	0.16.0		858767dc369a538cc7fc535b1409c18487ae2682
io.kevinlee	extras-cats_2.12	0.17.0		edb2628c6f235f239c18d75be192b25b1a22a334
io.kevinlee	extras-cats_2.12	0.18.0		696982c2c3a643b05372b8ecf0db4efab9da884b
io.kevinlee	extras-cats_2.12	0.19.0		8b36a1d31f33ae238fd0d7584d62637b90b79d0a
io.kevinlee	extras-cats_2.12	0.2.0		53c6053a8a6708c2439a52f5fbb7acb8c7bee3c6
io.kevinlee	extras-cats_2.12	0.20.0		86739ea1954ce52b641c97718f041b3f4440d673
io.kevinlee	extras-cats_2.12	0.21.0		6659175c9a1462abb0e4bad09faca6e927f7b4e5
io.kevinlee	extras-cats_2.12	0.21.1		90e08d40cafdab8adae907ce36f56cb2e7d66a8b
io.kevinlee	extras-cats_2.12	0.22.0		0b0fd4500b791ac791a19d836638d7c6e7ea2950
io.kevinlee	extras-cats_2.12	0.23.0		b67a645e6344794bf0d6a1388de3c91d91d3a132
io.kevinlee	extras-cats_2.12	0.24.0		e98a41e63e3ba68fe4b117f44a89c6bbd0b1397a
io.kevinlee	extras-cats_2.12	0.25.0		c44bd2b55e85888a32f6a19181c50a16f8a1a4d1
io.kevinlee	extras-cats_2.12	0.26.0		b4bd0b016d1040abf54d5b3fd223844d1785fb59
io.kevinlee	extras-cats_2.12	0.27.0		888e4a81100aa1944ecc374aa50ccbe3f88971cf
io.kevinlee	extras-cats_2.12	0.28.0		0f1fa5cd9728667495a4ca34257de4f39228515a
io.kevinlee	extras-cats_2.12	0.29.0		8f316860ae03c8a2ae491dc23a5e4f0f1d44433d
io.kevinlee	extras-cats_2.12	0.3.0		4cb40c33752055e63d67be02effbdec05038f184
io.kevinlee	extras-cats_2.12	0.30.0		14519d9311e778c10e74c05276e6ced8c13281f5
io.kevinlee	extras-cats_2.12	0.31.0		e519a0784cb4f5d2aa826e6270cf90fde4c59270
io.kevinlee	extras-cats_2.12	0.32.0		e0a08e08b7880fd3fb2d3e2ba9953fd62c7c8161
io.kevinlee	extras-cats_2.12	0.33.0		bf023389a9f231bfb6dbdcc9424d587c344e5dd2
io.kevinlee	extras-cats_2.12	0.34.0		dff9b95963cdb5ad2e120b1952ccfd3d68b85412
io.kevinlee	extras-cats_2.12	0.35.0		0cbd6f6aaa7fd8b45247d933997855d10a284557
io.kevinlee	extras-cats_2.12	0.36.0		e9eb9c5fc4a2e0ad46c445f3e1f21d6e368ca8b4
io.kevinlee	extras-cats_2.12	0.37.0		144cd0b59052cb7b35ff7a9d04f3114bf25c8e91
io.kevinlee	extras-cats_2.12	0.38.0		6d567b9dc786c445f285c042c1fbfa5d50b20efe
io.kevinlee	extras-cats_2.12	0.39.0		a55adf5026674ebfbb509131edeb757993b59710
io.kevinlee	extras-cats_2.12	0.4.0		ce009fed586f7863989979723c32cb6478a9b6eb
io.kevinlee	extras-cats_2.12	0.40.0		01a78af535518824bfbef3c8a89fb2cf49ebdd9e
io.kevinlee	extras-cats_2.12	0.41.0		d4f07ab9ce5c72abfe8bd389d0fe90fb15166fc2
io.kevinlee	extras-cats_2.12	0.42.0		1b0d0feb1ad70de75d1d953d5e03eaae94676be6
io.kevinlee	extras-cats_2.12	0.43.0		8dbdac4d8c7205474f1d0684d5219a05dea26959
io.kevinlee	extras-cats_2.12	0.44.0		6f6b5705ea72de43ef01bf56b4fe1842943394a0
io.kevinlee	extras-cats_2.12	0.5.0		4fb240efd19407e755876ec141d5c32153d86bd3
io.kevinlee	extras-cats_2.12	0.6.0		26d82d71c82fc69d86b4d27877e174fdd7b65b5f
io.kevinlee	extras-cats_2.12	0.7.0		6df3a9b0d46ca8a993a71fc179c706cba429e35a
io.kevinlee	extras-cats_2.12	0.8.0		3f41ed26a40fa1a23b54a133a08ecb665f57dd29
io.kevinlee	extras-cats_2.12	0.9.0		d37cb75bb7680f39528016be5eab04c36d5d043b
io.kotest	kotest-property-datetime	4.3.0		N/A
io.kotest	kotest-property-datetime	4.3.1		N/A
io.kotest	kotest-property-datetime	4.3.2		N/A
io.kotest	kotest-property-datetime	4.4.0		a79bb1b07d64810bb688bc2808b35d5000a26faf
io.kotest	kotest-property-datetime	4.4.0	all	9d0d26b03626961a4b980d61e63000eba3171c81
io.kotest	kotest-property-datetime	4.4.0.RC1		085138e83a70e654e0183a79d361e4006073843a
io.kotest	kotest-property-datetime	4.4.0.RC1	all	21dd9cd6348dc6b24dc682586f72f8e92709084c
io.kotest	kotest-property-datetime	4.4.0.RC2		b2def367f881d85b39efaec82a81059fe0e1fe10
io.kotest	kotest-property-datetime	4.4.0.RC2	all	666ed7f2f1cc580a4415b692138003c0288bbc24
io.kotest	kotest-property-datetime	4.4.0.RC3		610b6cf0eac645ecaaa06e4ea53b56920110b95b
io.kotest	kotest-property-datetime	4.4.0.RC3	all	e19826a66580fefc61e256c55deee2674128dd9e
io.kotest	kotest-property-datetime	4.4.1		d95fb242c7cf33b544d93823c72500316d7e6db3
io.kotest	kotest-property-datetime	4.4.1	all	09786911d3297594b9d7a19f4391c281933092fd
io.kotest	kotest-property-datetime	4.4.2		f0d1004651c52e16ffa1de28f6968958b7d07776
io.kotest	kotest-property-datetime	4.4.2	all	a1603353bbdd1a72f0c8fb3d7f08eda463e54716
io.kotest	kotest-property-datetime	4.4.3		74c94c5aab318129e7b6646610c6a2cd8dd536d0
io.kotest	kotest-property-datetime	4.4.3	all	4707e389541bd97388a5277c0e1ed3464dbad089
io.kotest	kotest-property-datetime	4.5.0		6a783be0f6f408b8ff45867231106c85c2392e7b
io.kotest	kotest-property-datetime	4.5.0	all	386fbbff341be17983af4599dda530325ab2168d
io.kotest	kotest-property-datetime	4.5.0.RC1		82e56e79edde59f714ff91637583e79d595ef0af
io.kotest	kotest-property-datetime	4.5.0.RC1	all	fd3cfbe9ac2589f311c6c1a9910bcd9c0011d538
io.kotest	kotest-property-datetime	4.6.0		4705b1182c08207bb8819668c70649bcca2a9e52
io.kotest	kotest-property-datetime	4.6.0	all	9dcda315784d2ffd93d1baa1c8874e144bbc28bf
io.kotest	kotest-property-datetime	4.6.1		4602bfa9e53b2399927ac009f7cf2df1420a46b3
io.kotest	kotest-property-datetime	4.6.1	all	e6991499f32bb77e4c860c70123473240a21eaf4
io.kotest	kotest-property-datetime	4.6.2		c765e136ce7c540c2569d7a4075a9227ffe0e354
io.kotest	kotest-property-datetime	4.6.2	all	45c7d859d2714b2414f006533d9944706eb399a1
io.kotest	kotest-property-datetime	4.6.3		950f5d00865c6567dd7cb23a845cfd7743678e16
io.kotest	kotest-property-datetime	4.6.3	all	15468f4a97623454980e138a74d4889020b604a0
io.kotest	kotest-property-datetime	4.6.4		7312fadcc17ff16b4ffc196908a1cc9d966f1cfe
io.kotest	kotest-property-datetime	4.6.4	all	8f2817a46afd89395304eca3e4cb48c5a2024919
io.kotest	kotest-property-datetime	5.0.0.M1		79fe80fc9a618df8e26533025dbc5fe897d263e7
io.kotest	kotest-property-datetime	5.0.0.M1	all	022755b5e1cc7d74d0587548383e05017cb4dceb
io.kotest	kotest-property-datetime	5.0.0.M2		bb657c9e528b28562e20652d4d8232bed5976a33
io.kotest	kotest-property-datetime	5.0.0.M2	all	8a2a3fe5779887fd992bfdf781fbf6841448d8cc
io.kotest	kotest-property-datetime	5.0.0.M3		86381cc2f479f82d288ffc964d2e1229017778dd
io.kotest	kotest-property-datetime	5.0.0.M3	all	7460ef9868af2c3293e0f7aee2c4eb2ea24008dd
io.kotest	kotest-property-datetime	5.0.0.M4		746d7e2063287a4ce130e18cda667b5d63800d22
io.kotest	kotest-property-datetime	5.0.0.M4	all	84dcd2d20b1cc933b3d75ce9bdd93ff3657aca3f
io.kotest	kotest-property-datetime	6.0.0.M2		4127ee7cbf1eac08c62fd476f6c9fb571942f29c
io.kotest	kotest-property-datetime	6.0.0.M3		a08c79de06090635e30fc99bd7df1f6f4ce70b0c
io.kotest	kotest-property-datetime	6.0.0.M4		a08c79de06090635e30fc99bd7df1f6f4ce70b0c
io.projectreactor.spring	reactor-spring-context	2.0.0.RC1		534e341a10e0e40d63c910dd92c2b2e72972ab12
io.projectreactor.spring	reactor-spring-context	2.0.0.RC1	groovydoc	00d3dfdabe63ad04831ecc75badf4fae8dcdf54d
io.projectreactor.spring	reactor-spring-context	2.0.1.RELEASE		4a7999c846b57b575795023c1ac7b6a7bb9fc556
io.projectreactor.spring	reactor-spring-context	2.0.1.RELEASE	groovydoc	f51335ce69929b79a410ce164384de8d559188e6
io.projectreactor.spring	reactor-spring-context	2.0.2.RELEASE		aedd9fd16b06f0504bd0dea5e80e48163294202c
io.projectreactor.spring	reactor-spring-context	2.0.2.RELEASE	groovydoc	6ef9adc6cf1e603ab44b3e128398392b8758a23a
io.projectreactor.spring	reactor-spring-context	2.0.3.RELEASE		f6c7012cdc9312dc2be9cf47335aae289ea190e9
io.projectreactor.spring	reactor-spring-context	2.0.3.RELEASE	groovydoc	3ee82972409e44c4c3afd1b27b126ffa1eccbf6c
io.projectreactor.spring	reactor-spring-context	2.0.4.RELEASE		e68580c29ba4a9523f9ac79233cb848847ff4b77
io.projectreactor.spring	reactor-spring-context	2.0.4.RELEASE	groovydoc	effeb165973e5f76fe4d9e1dc7cbf6701eeaf6e9
io.projectreactor.spring	reactor-spring-context	2.0.5.RELEASE		5a7567fc5312ac4e653cd299afb986f3fb5a7642
io.projectreactor.spring	reactor-spring-context	2.0.5.RELEASE	groovydoc	5b47d87c719b38cc46a87251dffd36457db50a34
io.projectreactor.spring	reactor-spring-context	2.0.6.RELEASE		1408e5ae689d3aca8b910ad2f39fce080a646feb
io.projectreactor.spring	reactor-spring-context	2.0.6.RELEASE	groovydoc	9daeb9c5b288ddb4c92829d5406b5704487c588a
io.projectreactor.spring	reactor-spring-context	2.0.7.RELEASE		ca4285a0a0ab9d1f39953c086bfcfc5883c06c32
io.projectreactor.spring	reactor-spring-context	2.0.7.RELEASE	groovydoc	77a6e22d86f82bd889403892bbe336137b3a5615
io.quarkiverse.jpastreamer	quarkus-jpastreamer-parent	0		N/A
io.quarkiverse.jpastreamer	quarkus-jpastreamer-parent	1.0.0		N/A
io.quarkiverse.jpastreamer	quarkus-jpastreamer-parent	1.0.1		N/A
io.quarkiverse.jpastreamer	quarkus-jpastreamer-parent	3.0.0.Alpha3		N/A
io.quarkiverse.jpastreamer	quarkus-jpastreamer-parent	3.0.1.Alpha3		N/A
io.quarkiverse.jpastreamer	quarkus-jpastreamer-parent	3.0.2.Final		N/A
io.quarkiverse.jpastreamer	quarkus-jpastreamer-parent	3.0.3.Final		N/A
io.quarkus	quarkus-bom-test	1.10.0.CR1		N/A
io.quarkus	quarkus-bom-test	1.10.0.Final		N/A
io.quarkus	quarkus-bom-test	1.10.1.Final		N/A
io.quarkus	quarkus-bom-test	1.10.2.Final		N/A
io.quarkus	quarkus-bom-test	1.10.3.Final		N/A
io.quarkus	quarkus-bom-test	1.10.4.Final		N/A
io.quarkus	quarkus-bom-test	1.10.5.Final		N/A
io.quarkus	quarkus-bom-test	1.11.0.Beta1		N/A
io.quarkus	quarkus-bom-test	1.11.0.Beta2		N/A
io.quarkus	quarkus-bom-test	1.11.0.CR1		N/A
io.quarkus	quarkus-bom-test	1.11.0.Final		N/A
io.quarkus	quarkus-bom-test	1.11.1.Final		N/A
io.quarkus	quarkus-bom-test	1.11.2.Final		N/A
io.quarkus	quarkus-bom-test	1.11.3.Final		N/A
io.quarkus	quarkus-bom-test	1.11.4.Final		N/A
io.quarkus	quarkus-bom-test	1.11.5.Final		N/A
io.quarkus	quarkus-bom-test	1.11.6.Final		N/A
io.quarkus	quarkus-bom-test	1.11.7.Final		N/A
io.quarkus	quarkus-bom-test	1.12.0.CR1		N/A
io.quarkus	quarkus-bom-test	1.12.0.Final		N/A
io.quarkus	quarkus-bom-test	1.12.1.Final		N/A
io.quarkus	quarkus-bom-test	1.12.2.Final		N/A
io.quarkus	quarkus-bom-test	1.13.0.CR1		N/A
io.quarkus	quarkus-bom-test	1.13.0.Final		N/A
io.quarkus	quarkus-bom-test	1.13.1.Final		N/A
io.quarkus	quarkus-bom-test	1.13.2.Final		N/A
io.quarkus	quarkus-bom-test	1.13.3.Final		N/A
io.quarkus	quarkus-bom-test	1.13.4.Final		N/A
io.quarkus	quarkus-bom-test	1.13.5.Final		N/A
io.quarkus	quarkus-bom-test	1.13.6.Final		N/A
io.quarkus	quarkus-bom-test	1.13.7.Final		N/A
io.quarkus	quarkus-bom-test	1.5.0.CR1		N/A
io.quarkus	quarkus-bom-test	1.5.0.Final		N/A
io.quarkus	quarkus-bom-test	1.5.1.Final		N/A
io.quarkus	quarkus-bom-test	1.5.2.Final		N/A
io.quarkus	quarkus-bom-test	1.6.0.CR1		N/A
io.quarkus	quarkus-bom-test	1.6.0.Final		N/A
io.quarkus	quarkus-bom-test	1.6.1.Final		N/A
io.quarkus	quarkus-bom-test	1.7.0.CR1		N/A
io.quarkus	quarkus-bom-test	1.7.0.CR2		N/A
io.quarkus	quarkus-bom-test	1.7.0.Final		N/A
io.quarkus	quarkus-bom-test	1.7.1.Final		N/A
io.quarkus	quarkus-bom-test	1.7.2.Final		N/A
io.quarkus	quarkus-bom-test	1.7.3.Final		N/A
io.quarkus	quarkus-bom-test	1.7.4.Final		N/A
io.quarkus	quarkus-bom-test	1.7.5.Final		N/A
io.quarkus	quarkus-bom-test	1.7.6.Final		N/A
io.quarkus	quarkus-bom-test	1.8.0.CR1		N/A
io.quarkus	quarkus-bom-test	1.8.0.Final		N/A
io.quarkus	quarkus-bom-test	1.8.1.Final		N/A
io.quarkus	quarkus-bom-test	1.8.2.Final		N/A
io.quarkus	quarkus-bom-test	1.8.3.Final		N/A
io.quarkus	quarkus-bom-test	1.9.0.CR1		N/A
io.quarkus	quarkus-bom-test	1.9.0.Final		N/A
io.quarkus	quarkus-bom-test	1.9.1.Final		N/A
io.quarkus	quarkus-bom-test	1.9.2.Final		N/A
io.quarkus	quarkus-bom-test	2.0.0.Alpha1		N/A
io.quarkus	quarkus-bom-test	2.0.0.Alpha2		N/A
io.quarkus	quarkus-bom-test	2.0.0.Alpha3		N/A
io.quarkus	quarkus-bom-test	2.0.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.0.0.CR2		N/A
io.quarkus	quarkus-bom-test	2.0.0.CR3		N/A
io.quarkus	quarkus-bom-test	2.0.0.Final		N/A
io.quarkus	quarkus-bom-test	2.0.1.Final		N/A
io.quarkus	quarkus-bom-test	2.0.2.Final		N/A
io.quarkus	quarkus-bom-test	2.0.3.Final		N/A
io.quarkus	quarkus-bom-test	2.1.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.1.0.Final		N/A
io.quarkus	quarkus-bom-test	2.1.1.Final		N/A
io.quarkus	quarkus-bom-test	2.1.2.Final		N/A
io.quarkus	quarkus-bom-test	2.1.3.Final		N/A
io.quarkus	quarkus-bom-test	2.1.4.Final		N/A
io.quarkus	quarkus-bom-test	2.10.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.10.0.Final		N/A
io.quarkus	quarkus-bom-test	2.10.1.Final		N/A
io.quarkus	quarkus-bom-test	2.10.2.Final		N/A
io.quarkus	quarkus-bom-test	2.10.3.Final		N/A
io.quarkus	quarkus-bom-test	2.10.4.Final		N/A
io.quarkus	quarkus-bom-test	2.11.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.11.0.Final		N/A
io.quarkus	quarkus-bom-test	2.11.1.Final		N/A
io.quarkus	quarkus-bom-test	2.11.2.Final		N/A
io.quarkus	quarkus-bom-test	2.11.3.Final		N/A
io.quarkus	quarkus-bom-test	2.12.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.12.0.Final		N/A
io.quarkus	quarkus-bom-test	2.12.1.Final		N/A
io.quarkus	quarkus-bom-test	2.12.2.Final		N/A
io.quarkus	quarkus-bom-test	2.12.3.Final		N/A
io.quarkus	quarkus-bom-test	2.13.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.13.0.Final		N/A
io.quarkus	quarkus-bom-test	2.13.1.Final		N/A
io.quarkus	quarkus-bom-test	2.13.2.Final		N/A
io.quarkus	quarkus-bom-test	2.13.3.Final		N/A
io.quarkus	quarkus-bom-test	2.13.4.Final		N/A
io.quarkus	quarkus-bom-test	2.13.5.Final		N/A
io.quarkus	quarkus-bom-test	2.13.6.Final		N/A
io.quarkus	quarkus-bom-test	2.13.7.Final		N/A
io.quarkus	quarkus-bom-test	2.13.8.Final		N/A
io.quarkus	quarkus-bom-test	2.13.9.Final		N/A
io.quarkus	quarkus-bom-test	2.14.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.14.0.Final		N/A
io.quarkus	quarkus-bom-test	2.14.1.Final		N/A
io.quarkus	quarkus-bom-test	2.14.2.Final		N/A
io.quarkus	quarkus-bom-test	2.14.3.Final		N/A
io.quarkus	quarkus-bom-test	2.15.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.15.0.Final		N/A
io.quarkus	quarkus-bom-test	2.15.1.Final		N/A
io.quarkus	quarkus-bom-test	2.15.2.Final		N/A
io.quarkus	quarkus-bom-test	2.15.3.Final		N/A
io.quarkus	quarkus-bom-test	2.16.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.16.0.Final		N/A
io.quarkus	quarkus-bom-test	2.16.1.Final		N/A
io.quarkus	quarkus-bom-test	2.16.10.Final		N/A
io.quarkus	quarkus-bom-test	2.16.11.Final		N/A
io.quarkus	quarkus-bom-test	2.16.12.Final		N/A
io.quarkus	quarkus-bom-test	2.16.2.Final		N/A
io.quarkus	quarkus-bom-test	2.16.3.Final		N/A
io.quarkus	quarkus-bom-test	2.16.4.Final		N/A
io.quarkus	quarkus-bom-test	2.16.5.Final		N/A
io.quarkus	quarkus-bom-test	2.16.6.Final		N/A
io.quarkus	quarkus-bom-test	2.16.7.Final		N/A
io.quarkus	quarkus-bom-test	2.16.8.Final		N/A
io.quarkus	quarkus-bom-test	2.16.9.Final		N/A
io.quarkus	quarkus-bom-test	2.2.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.2.0.Final		N/A
io.quarkus	quarkus-bom-test	2.2.1.Final		N/A
io.quarkus	quarkus-bom-test	2.2.2.Final		N/A
io.quarkus	quarkus-bom-test	2.2.3.Final		N/A
io.quarkus	quarkus-bom-test	2.2.4.Final		N/A
io.quarkus	quarkus-bom-test	2.2.5.Final		N/A
io.quarkus	quarkus-bom-test	2.3.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.3.0.Final		N/A
io.quarkus	quarkus-bom-test	2.3.1.Final		N/A
io.quarkus	quarkus-bom-test	2.4.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.4.0.Final		N/A
io.quarkus	quarkus-bom-test	2.4.1.Final		N/A
io.quarkus	quarkus-bom-test	2.4.2.Final		N/A
io.quarkus	quarkus-bom-test	2.5.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.5.0.Final		N/A
io.quarkus	quarkus-bom-test	2.5.1.Final		N/A
io.quarkus	quarkus-bom-test	2.5.2.Final		N/A
io.quarkus	quarkus-bom-test	2.5.3.Final		N/A
io.quarkus	quarkus-bom-test	2.5.4.Final		N/A
io.quarkus	quarkus-bom-test	2.6.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.6.0.Final		N/A
io.quarkus	quarkus-bom-test	2.6.1.Final		N/A
io.quarkus	quarkus-bom-test	2.6.2.Final		N/A
io.quarkus	quarkus-bom-test	2.6.3.Final		N/A
io.quarkus	quarkus-bom-test	2.7.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.7.0.Final		N/A
io.quarkus	quarkus-bom-test	2.7.1.Final		N/A
io.quarkus	quarkus-bom-test	2.7.2.Final		N/A
io.quarkus	quarkus-bom-test	2.7.3.Final		N/A
io.quarkus	quarkus-bom-test	2.7.4.Final		N/A
io.quarkus	quarkus-bom-test	2.7.5.Final		N/A
io.quarkus	quarkus-bom-test	2.7.6.Final		N/A
io.quarkus	quarkus-bom-test	2.7.7.Final		N/A
io.quarkus	quarkus-bom-test	2.8.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.8.0.Final		N/A
io.quarkus	quarkus-bom-test	2.8.1.Final		N/A
io.quarkus	quarkus-bom-test	2.8.2.Final		N/A
io.quarkus	quarkus-bom-test	2.8.3.Final		N/A
io.quarkus	quarkus-bom-test	2.9.0.CR1		N/A
io.quarkus	quarkus-bom-test	2.9.0.Final		N/A
io.quarkus	quarkus-bom-test	2.9.1.Final		N/A
io.quarkus	quarkus-bom-test	2.9.2.Final		N/A
io.quarkus	quarkus-bom-test	3.0.0.Alpha1		N/A
io.quarkus	quarkus-bom-test	3.0.0.Alpha2		N/A
io.quarkus	quarkus-bom-test	3.0.0.Alpha3		N/A
io.quarkus	quarkus-bom-test	3.0.0.Alpha4		N/A
io.quarkus	quarkus-bom-test	3.0.0.Alpha5		N/A
io.quarkus	quarkus-bom-test	3.0.0.Alpha6		N/A
io.quarkus	quarkus-bom-test	3.0.0.Beta1		N/A
io.quarkus	quarkus-bom-test	3.0.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.0.0.CR2		N/A
io.quarkus	quarkus-bom-test	3.0.0.Final		N/A
io.quarkus	quarkus-bom-test	3.0.1.Final		N/A
io.quarkus	quarkus-bom-test	3.0.2.Final		N/A
io.quarkus	quarkus-bom-test	3.0.3.Final		N/A
io.quarkus	quarkus-bom-test	3.0.4.Final		N/A
io.quarkus	quarkus-bom-test	3.1.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.1.0.Final		N/A
io.quarkus	quarkus-bom-test	3.1.1.Final		N/A
io.quarkus	quarkus-bom-test	3.1.2.Final		N/A
io.quarkus	quarkus-bom-test	3.1.3.Final		N/A
io.quarkus	quarkus-bom-test	3.10.0		N/A
io.quarkus	quarkus-bom-test	3.10.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.10.1		N/A
io.quarkus	quarkus-bom-test	3.10.2		N/A
io.quarkus	quarkus-bom-test	3.11.0		N/A
io.quarkus	quarkus-bom-test	3.11.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.11.1		N/A
io.quarkus	quarkus-bom-test	3.11.2		N/A
io.quarkus	quarkus-bom-test	3.11.3		N/A
io.quarkus	quarkus-bom-test	3.12.0		N/A
io.quarkus	quarkus-bom-test	3.12.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.12.1		N/A
io.quarkus	quarkus-bom-test	3.12.2		N/A
io.quarkus	quarkus-bom-test	3.12.3		N/A
io.quarkus	quarkus-bom-test	3.13.0		N/A
io.quarkus	quarkus-bom-test	3.13.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.13.1		N/A
io.quarkus	quarkus-bom-test	3.13.2		N/A
io.quarkus	quarkus-bom-test	3.13.3		N/A
io.quarkus	quarkus-bom-test	3.14.0		N/A
io.quarkus	quarkus-bom-test	3.14.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.14.1		N/A
io.quarkus	quarkus-bom-test	3.14.2		N/A
io.quarkus	quarkus-bom-test	3.14.3		N/A
io.quarkus	quarkus-bom-test	3.14.4		N/A
io.quarkus	quarkus-bom-test	3.15.0		N/A
io.quarkus	quarkus-bom-test	3.15.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.15.1		N/A
io.quarkus	quarkus-bom-test	3.15.2		N/A
io.quarkus	quarkus-bom-test	3.15.3		N/A
io.quarkus	quarkus-bom-test	3.15.3.1		N/A
io.quarkus	quarkus-bom-test	3.15.4		N/A
io.quarkus	quarkus-bom-test	3.16.0		N/A
io.quarkus	quarkus-bom-test	3.16.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.16.1		N/A
io.quarkus	quarkus-bom-test	3.16.2		N/A
io.quarkus	quarkus-bom-test	3.16.3		N/A
io.quarkus	quarkus-bom-test	3.16.4		N/A
io.quarkus	quarkus-bom-test	3.17.0		N/A
io.quarkus	quarkus-bom-test	3.17.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.17.1		N/A
io.quarkus	quarkus-bom-test	3.17.2		N/A
io.quarkus	quarkus-bom-test	3.17.3		N/A
io.quarkus	quarkus-bom-test	3.17.4		N/A
io.quarkus	quarkus-bom-test	3.17.5		N/A
io.quarkus	quarkus-bom-test	3.17.6		N/A
io.quarkus	quarkus-bom-test	3.17.7		N/A
io.quarkus	quarkus-bom-test	3.17.8		N/A
io.quarkus	quarkus-bom-test	3.18.0		N/A
io.quarkus	quarkus-bom-test	3.18.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.18.1		N/A
io.quarkus	quarkus-bom-test	3.18.2		N/A
io.quarkus	quarkus-bom-test	3.18.3		N/A
io.quarkus	quarkus-bom-test	3.18.4		N/A
io.quarkus	quarkus-bom-test	3.19.0		N/A
io.quarkus	quarkus-bom-test	3.19.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.19.1		N/A
io.quarkus	quarkus-bom-test	3.19.2		N/A
io.quarkus	quarkus-bom-test	3.19.3		N/A
io.quarkus	quarkus-bom-test	3.19.4		N/A
io.quarkus	quarkus-bom-test	3.2.0.CR1		N/A
io.quarkus	quarkus-bom-test	3.2.0.Final		N/A
io.quarkus	quarkus-bom-test	3.2.1.Final		N/A
io.quarkus	quarkus-bom-test	3.2.10.Final		N/A
io.quarkus	quarkus-bom-test	3.2.11.Final		N/A
io.quarkus	quarkus-bom-test	3.2.12.Final		N/A
io.quarkus	quarkus-bom-test	3.2.2.Final		N/A
io.quarkus	quarkus-bom-test	3.2.3.Final		N/A
io.quarkus	quarkus-bom-test	3.2.4.Final		N/A
io.quarkus	quarkus-bom-test	3.2.5.Final		N/A
io.quarkus	quarkus-bom-test	3.2.6.Final		N/A
