axis2	axis2-jibx	1.0		d9606be24c8500f9a33e39cfe45b4015d2a1b121
org.apereo.cas	cas-server-support-themes-collection	6.6.15.1		59ee4a8fb1fb42744d398cd7fcf1caae4b21c533
org.apereo.cas	cas-server-support-themes-collection	6.6.15.1	resources	2c70be112c4842e0de22d9b2025bbcaeeb9860d6
org.apereo.cas	cas-server-support-themes-collection	6.6.15.2		98e90f94dc351fac585a84dce43818bd0bba9bad
org.apereo.cas	cas-server-support-themes-collection	6.6.15.2	resources	e52018df1718feb15e8c11cc657b4bc0fd75bff5
org.apereo.cas	cas-server-support-themes-collection	6.6.2		574d52a89bcafb040f51212381eceba6c7aec789
org.apereo.cas	cas-server-support-themes-collection	6.6.2	resources	cd820d47e8caaf93ec5cc17ea853eae295ec1724
org.apereo.cas	cas-server-support-themes-collection	6.6.3		4dcb9d69527724b7537a66701655bf2b45436640
org.apereo.cas	cas-server-support-themes-collection	6.6.3	resources	e693655821a8a4dfc0e15b5f1592dd848bd46ed3
org.apereo.cas	cas-server-support-themes-collection	6.6.4		217b21413302e4a96e4286ee836a5fa9b2007ddc
org.apereo.cas	cas-server-support-themes-collection	6.6.4	resources	d25bdc482b33f1ea15a383498a2443b4ce55c280
org.apereo.cas	cas-server-support-themes-collection	6.6.5		723687ad1e0d10dcff46d94ad4c61669febdef8d
org.apereo.cas	cas-server-support-themes-collection	6.6.5	resources	c9f7e059c474ca595e2d20b0b61830bde48078cf
org.apereo.cas	cas-server-support-themes-collection	6.6.6		55ccad94d432ff0e43e09f638ed156648641f3ab
org.apereo.cas	cas-server-support-themes-collection	6.6.6	resources	341641a0666ccfab59d847c9fb88cf4065400115
org.apereo.cas	cas-server-support-themes-collection	6.6.7		1f4cc97c05896caaec61009bfb3db75ae59bf052
org.apereo.cas	cas-server-support-themes-collection	6.6.7	resources	5a439d031430cb4662cb152b2d34d8b80c0864c1
org.apereo.cas	cas-server-support-themes-collection	6.6.8		c59664ef35d14c2b21a6104536aec9bedf272301
org.apereo.cas	cas-server-support-themes-collection	6.6.8	resources	8e17f87633b6c396dafcc69085ff4c7ff7ab4e3d
org.apereo.cas	cas-server-support-themes-collection	6.6.9		7f494db7f170e1d2be22b66a0746f1ab59f64444
org.apereo.cas	cas-server-support-themes-collection	6.6.9	resources	7f3d46d6e6e3ac5138cada992d242fd9ab1a567a
org.apereo.cas	cas-server-support-themes-collection	7.0.0		c561f505c50232b4b96f637d0cb0a42894546c6e
org.apereo.cas	cas-server-support-themes-collection	7.0.0	resources	cd633585ad1953a360ed9eb0fe23e4a50a439929
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC1		40a69ff81b72e1835b46e123766ef5ca784fc200
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC1	resources	90aa2ea94d1a726b1c1e86c98ba248007e5b0b3c
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC2		d422929db1cce1b912b92f1cbea433fb6dfd6771
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC2	resources	5b9a9ea975215e710c9dfa5c10992c22970cc2b7
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC3		4ec0a4c73f771e1a79103b9efc83a6ff22515413
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC3	resources	4758376157e79247833604680f4f3a2a56a5a00d
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC4		30ad5e343d8b3ac0ffd724f3ec0aa1ef571252c1
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC4	resources	d371bfc9103ad1f5d2b3e169c1f857997860b0fd
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC5		b5fbf91b0437b85b8ef0cdde63113785c82d150a
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC5	resources	1df37f7de477054c257f8194808c6ef3a62caf2a
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC6		3486b0856a7d18527e0e6cd7dea8120d55391803
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC6	resources	b634911f66e4bd33a4993a3c894c2f39b5dbfb32
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC7		388252cead91654704ffafc3d4800908e91b88b0
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC7	resources	bc675a8364056941c658527e5f723d983ac85cc0
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC8		d0771bb6b4f06051c959e470238c7a95ef5b4c4d
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC8	resources	a317fe7232db64b5a94ff11d6c45cd1387527e5a
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC9		0a6c48be89e376b697dd9e8cd4ea91d609da5966
org.apereo.cas	cas-server-support-themes-collection	7.0.0-RC9	resources	7080ac6ac7ebdfdf51ad15be9cc229d7b0e2634a
org.apereo.cas	cas-server-support-themes-collection	7.0.1		264734d65b1fcc2e49b1045131eef2f68ca3fa65
org.apereo.cas	cas-server-support-themes-collection	7.0.1	resources	af833ef0945671bb13f55863205c6c67b9dd8cd4
org.apereo.cas	cas-server-support-themes-collection	7.0.10		cf15a4355541675b0c03cbd0ec117594cf579bb0
org.apereo.cas	cas-server-support-themes-collection	7.0.10	resources	6ef30957ad278200b730de3dc119b504edf0bfdb
org.apereo.cas	cas-server-support-themes-collection	7.0.10.1		a51bf99d07e962a37e804dac48baddb514258753
org.apereo.cas	cas-server-support-themes-collection	7.0.10.1	resources	84ba5bb19b5d506bc283736a3e1de038909d23dc
org.apereo.cas	cas-server-support-themes-collection	7.0.2		df3fd2a967e27dd6ce6bb2ea85659a5b58c20edd
org.apereo.cas	cas-server-support-themes-collection	7.0.2	resources	30ad3c1f500329ef183ac6ef85808e79f4986c1c
org.apereo.cas	cas-server-support-themes-collection	7.0.3		4936319025ac740dfb80a59fc22b89eeccc71bf8
org.apereo.cas	cas-server-support-themes-collection	7.0.3	resources	93d9979422674aa6fae1bd882a1495ac36928390
org.apereo.cas	cas-server-support-themes-collection	7.0.4		d8204110f8bc006baaa8928cfc5a3450247c99fc
org.apereo.cas	cas-server-support-themes-collection	7.0.4	resources	877585ed4ce285f417265e1b70f6ffb63f220caf
org.apereo.cas	cas-server-support-themes-collection	7.0.4.1		b5711aba3d13bd5328cfc46b06aa57ea6aa028cd
org.apereo.cas	cas-server-support-themes-collection	7.0.4.1	resources	e8b65d831af8bb8d32a7230d1085d167742fa375
org.apereo.cas	cas-server-support-themes-collection	7.0.5		381d44e309d66ed72a5c3c5b56cd8d5b976a45a3
org.apereo.cas	cas-server-support-themes-collection	7.0.5	resources	94ac8cfed98439ec8b1ccd0c7a428fb28a6cd9e6
org.apereo.cas	cas-server-support-themes-collection	7.0.5.1		62c29c51cad8ddbb3bc3e7e34570d116a5b64050
org.apereo.cas	cas-server-support-themes-collection	7.0.5.1	resources	9544ececfa178713dea98a8eb22c38112a19680b
org.apereo.cas	cas-server-support-themes-collection	7.0.6		0457b8372ad69c8af2d7aea0deb82c29fb64d7e5
org.apereo.cas	cas-server-support-themes-collection	7.0.6	resources	7800a28669ec5a13a90efabcde80cee3a764736b
org.apereo.cas	cas-server-support-themes-collection	7.0.7		307db4cdf85e9745e01b519a9d25958c776d77ec
org.apereo.cas	cas-server-support-themes-collection	7.0.7	resources	9584b91ea9a2b218383f16b2eabd0ac31a552db4
org.apereo.cas	cas-server-support-themes-collection	7.0.8		914b0f5380ef2a3768575e60dd3aa2484a3387fb
org.apereo.cas	cas-server-support-themes-collection	7.0.8	resources	6fe747f55246562841b2367b5a7e2fb21ac70879
org.apereo.cas	cas-server-support-themes-collection	7.0.9		018fdb004beb73d3d2f22c946e6e610c334d38ab
org.apereo.cas	cas-server-support-themes-collection	7.0.9	resources	508a0ebf977f97a1c19df81fddf9b87b37ca5ab1
org.apereo.cas	cas-server-support-themes-collection	7.1.0		ec51978e7da427211707de4caca85a18cfbb9a80
org.apereo.cas	cas-server-support-themes-collection	7.1.0	resources	67a91ef7630beb664cfc17ef027327505441057a
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC1		e5474f59ffaca76cc26fe5bdc99e4347869103e5
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC1	resources	963d9578997cef65ba2d347a16f19be88f8fb80e
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC2		15a996ed48c1ba97a3ba18ef02be3bfcd1723d98
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC2	resources	79805055af06840b9c68bd949fc8d950bbba67b8
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC3		b65dea6f700c36e060ee0e10a58f5c255eb2421d
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC3	resources	282affe340c8d4e801ba7012a3eed9757593a43b
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC4		a5bfc83a4cd22ece8b0bd9945e6bca0c036e0a18
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC4	resources	d41ebfae4a4b32f7f633919d6fe559509bdd9e89
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC5		13ee46d5ff7532c4d5b61b20012864ad8b8f6570
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC5	resources	4e41ffcb8dc22071789f183b481bfd09cabd458c
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC6		cfb23104beffefadab394585fea856d3657a73a7
org.apereo.cas	cas-server-support-themes-collection	7.1.0-RC6	resources	360117f072019a2fe3a8a1243b855c93c9976e5c
org.apereo.cas	cas-server-support-themes-collection	7.1.1		53556f86c9f0b45bff5f898151b03ccf2eb0498d
org.apereo.cas	cas-server-support-themes-collection	7.1.1	resources	7602a061afeb33bd2d55db24f5d73dcd05c6599c
org.apereo.cas	cas-server-support-themes-collection	7.1.2		8ffdb57b5afa77b0cf061febf0d5dba85bf6ae32
org.apereo.cas	cas-server-support-themes-collection	7.1.2	resources	e09330343d21e5128f916e8fd0fcd54e3413d02b
org.apereo.cas	cas-server-support-themes-collection	7.1.3		945318fb32b8cf510e2f1e2ef00b3015dfa10ec6
org.apereo.cas	cas-server-support-themes-collection	7.1.3	resources	19dd0d316008623e749f618cb2aa0185b621c577
org.apereo.cas	cas-server-support-themes-collection	7.1.4		b0d4c2da7211ca3572d71fd926a224e7555be5f8
org.apereo.cas	cas-server-support-themes-collection	7.1.4	resources	f24461761c1c59e9d1404af7fd83a9e33f2f8f09
org.apereo.cas	cas-server-support-themes-collection	7.1.5		5bf760ad36e3da7d9fc41368c8d80163b074aaf1
org.apereo.cas	cas-server-support-themes-collection	7.1.5	resources	e9271dc8f82c5bbbc925ef16ad6a028583af181f
org.apereo.cas	cas-server-support-themes-collection	7.1.6		0f18a1be7270d102fb0734ea33c4ef0d4fb73829
org.apereo.cas	cas-server-support-themes-collection	7.1.6	resources	78a5bdfe6c3fc524d8cb1f69caae2f0a81c15bc2
org.apereo.cas	cas-server-support-themes-collection	7.2.0		abd3a60933e5dffa9ed8cbf097397073a19a1e5b
org.apereo.cas	cas-server-support-themes-collection	7.2.0	resources	aa05633e6ec26f711970a2ece1732b30cfeaf874
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC1		e3381e21068f59c7d9e707a615db8ee685c74bbe
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC1	resources	9926c0f3cca40a1ad28e347f916bbcaf40f11f43
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC2		ec8940ded3cf416f2315a7e6aa2c33223364c430
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC2	resources	5f43d5e3a3e19ae407ba02e193fa53e1aed43aef
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC3		9ea590ffd7a7cd337304bba6f9268629f0f8665f
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC3	resources	21ec1b07f2d7b4f9649d6cc70d382550e6e0b232
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC4		93059be0dffea191b3c28db09f381b0dde12bcb7
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC4	resources	afcc3fe8788723c3902661c14ef20be32f8f418c
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC5		dfdb9a08842aa34a92f762a5d7cf7db52f262c3e
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC5	resources	c3827bc6efe77d68da1d5ac8266543373abd48d0
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC6		b928c136cfe626b4cd904ae9ffdde65e4e42a3a8
org.apereo.cas	cas-server-support-themes-collection	7.2.0-RC6	resources	6474868611836b5beaa236fa029140df1565fde3
org.apereo.cas	cas-server-support-themes-collection	7.2.1		749b6822e2aaa00a5bd7bc19f93bc1d3e60b9f54
org.apereo.cas	cas-server-support-themes-collection	7.2.1	resources	0ceaa9f8356151ca3144dd266c2d2b66eecb66e3
org.apereo.cas	cas-server-support-themes-collection	7.2.2		5eea3ba37403a4fb67a4364afd291a891088db4c
org.apereo.cas	cas-server-support-themes-collection	7.3.0-RC1		e05f74961b0d6a6c046ea2ecdc38e54040da46d7
org.apereo.cas	cas-server-support-themes-collection	7.3.0-RC1	resources	6a73175151059b372ff7bf73fa66a5fe5537e885
org.apereo.cas	cas-server-support-themes-collection	v6.4.0-RC5		bed666306d3a7232602f8493167fc542fa56f19d
org.apereo.cas	cas-server-support-themes-collection	v6.4.0-RC5	resources	00b447216ff3eaaaa6b8ec963d1db4a22a1b738a
org.apereo.cas	cas-server-support-themes-collection	v6.4.0-RC6		98642d3c7641943e2e3a487447b670506f52c348
org.apereo.cas	cas-server-support-themes-collection	v6.4.0-RC6	resources	83b3b324c0199d4f0fddbaba679ed088b9438613
org.appverse.web.framework.modules.backend.tests.security.xs	appverse-web-modules-backend-tests-security-xs	2.0.0-RC1		fec2c057408cbc90284bb7f1c48506384bb2ed9e
org.appverse.web.framework.modules.backend.tests.security.xs	appverse-web-modules-backend-tests-security-xs	2.0.0-RC10		9f3a07d80ada83d2de74de7cee298d88b5b47b47
org.appverse.web.framework.modules.backend.tests.security.xs	appverse-web-modules-backend-tests-security-xs	2.0.0-RC2		35ef3b7e611fb832d9cd814bec161e976faf5351
org.appverse.web.framework.modules.backend.tests.security.xs	appverse-web-modules-backend-tests-security-xs	2.0.0-RC3		7c95bd8033465ae493615b9cf70baf7dd74fbd64
org.appverse.web.framework.modules.backend.tests.security.xs	appverse-web-modules-backend-tests-security-xs	2.0.0-RC4		42ada110c8cc9571bea74a3a0d359dc8dc4bf25e
org.appverse.web.framework.modules.backend.tests.security.xs	appverse-web-modules-backend-tests-security-xs	2.0.0-RC5		805924b83e58d20be50f5b15a3993e57a584db2b
org.appverse.web.framework.modules.backend.tests.security.xs	appverse-web-modules-backend-tests-security-xs	2.0.0-RC6		4d0fe269809a3c4b124f008ed04c204e9d953030
org.appverse.web.framework.modules.backend.tests.security.xs	appverse-web-modules-backend-tests-security-xs	2.0.0-RC7		a02ca4bda4469d4773e2ac8a4bc4b750b0deaac1
org.appverse.web.framework.modules.backend.tests.security.xs	appverse-web-modules-backend-tests-security-xs	2.0.0-RC8		8e368a40edc3fb4d2e2a7d421840077954953bea
org.appverse.web.framework.modules.backend.tests.security.xs	appverse-web-modules-backend-tests-security-xs	2.0.0-RC9		4753a367a360c5a268af56fc22496662b689c330
org.bahmni.module	reference-data-api	1.0.0		27943ed3a35e524e64829c3dfbdf357e45a257b4
org.bahmni.module	reference-data-api	1.1.0		230d10d862d1f1dc0bd1ec5b75ca2dc5efe0d894
org.bahmni.module	reference-data-api	1.2.0		3a8435f007fd572e261076a4a34b240824145091
org.danbrough.ktor	ktor-serialization-kotlinx-tests-iosarm32	2.2.3		0707c62e2a5d23e13006336493f009760eaf7ec9
org.danbrough.ktor	ktor-serialization-kotlinx-tests-iosarm32	2.2.3	metadata	6bf9aa843a52c83f057190c25e476f53fe826858
org.eclipse.jnosql.mapping	mapping-document	1.0.0-b3		30d022ce6fc50b149829c5a81836b8778eaeadee
org.eclipse.jnosql.mapping	mapping-document	1.0.0-b4		dd59bdf3481145a8dfcb3cf251729ed981633bb8
org.honton.chas.datadog.apm	client	0.0.1		71da4c311d969b4e8bc6d6643425e8cf75d39c4c
org.honton.chas.datadog.apm	client	0.0.2		e6697cc213196744bebea12b4aeeb6ff4592af71
org.honton.chas.datadog.apm	client	0.0.3		ba680b402150533bf1cacc7135f00e0ec0be0b0e
org.honton.chas.datadog.apm	client	0.0.4		901e4b9dcc99dc827f77151d770485260f612534
org.honton.chas.datadog.apm	client	0.0.5		43cd7455d9c84c6fac3c30ed621c8424b956f1e1
org.honton.chas.datadog.apm	client	0.0.6		9a5cb767053ace0027747cad6ec989a31d526f03
org.honton.chas.datadog.apm	client	0.0.8		970c41af2d225ee22b8f07e30aa553b9e5258d0e
org.jooby	jooby-jooq	0.15.0		17c20ae8ff6244fdb8427d27a602c59e3f39341e
org.jooby	jooby-jooq	0.15.1		67dbec67a167e5ac7092e3017cf1588785e44d0b
org.jooby	jooby-jooq	0.16.0		c9635efa51d84971d118711a65df7a8e67c7ba84
org.jooby	jooby-jooq	1.0.0		5bc3f73453461e5f5b265594154383502c235cf8
org.jooby	jooby-jooq	1.0.0.CR1		69b7f27008a0244445a340cd351afa4ef92d9a8e
org.jooby	jooby-jooq	1.0.0.CR2		2c9ce2dc5077e8abbc64ebd5bf2d751ca0eb3876
org.jooby	jooby-jooq	1.0.0.CR3		2722384c5cc06c3b8c4977001dd111320bc77820
org.jooby	jooby-jooq	1.0.0.CR4		e96ec7780a74030d649a31cc1a0e9068f216a9f9
org.jooby	jooby-jooq	1.0.0.CR5		1ca9c4902817a0b1208935f2b742c80a328a66de
org.jooby	jooby-jooq	1.0.0.CR6		d5443f1cd6809e0d768879f4a10e7456622bd6fe
org.jooby	jooby-jooq	1.0.0.CR7		a42dafe2c3d8f8443836aea5981afd0f71575fd7
org.jooby	jooby-jooq	1.0.0.CR8		cfb46c5d6513bfa6e292ab4ba4254a093b632e29
org.jooby	jooby-jooq	1.0.1		0046d222cdbbb3c4923a20e8c1f5af8132868f60
org.jooby	jooby-jooq	1.0.2		a7dc443eac59ecbb41dd6c08f9c6ffd9053b257b
org.jooby	jooby-jooq	1.0.3		0bddfdbca6d93d64b226b8984bc0c24ae685778c
org.jooby	jooby-jooq	1.1.0		55e9e61c35ea563a5c04805cc26b63c842b3fadd
org.jooby	jooby-jooq	1.1.1		ad03464202e6530ff12662508d8a1d4f588afcc2
org.jooby	jooby-jooq	1.1.2		88cef137914f4e031fc630a710a3c164bb1d698a
org.jooby	jooby-jooq	1.1.3		67c55c1d48772b565f006ec87f8d62af78d56dc9
org.jooby	jooby-jooq	1.2.0		419e6a32e5220689768af43ec53a92b2df156be9
org.jooby	jooby-jooq	1.2.1		a5bedb5eebc4b08ee3ab494eb85108b0b818ec68
org.jooby	jooby-jooq	1.2.2		aa8d76f38a57d56e21e6bc52fc576b680f7b49b3
org.jooby	jooby-jooq	1.2.3		86c575c9de7b0b1a65437c9a0d7c216458a8206d
org.jooby	jooby-jooq	1.3.0		9f5a2a49f3ac6e86a792fbcbee9acea9a9b4ec11
org.jooby	jooby-jooq	1.4.0		e6a1a4a4b497ac06a930465d40a94d66aa3c1449
org.jooby	jooby-jooq	1.4.1		02ae2e314fd22d20206f7021f5da13459ac45550
org.jooby	jooby-jooq	1.5.0		bd1bbe03ddb180531df6a1e2999ca7e03bcd3500
org.jooby	jooby-jooq	1.5.1		bc68f9a22620f2d331f9d4ce220ce16a15b88e85
org.jooby	jooby-jooq	1.6.0		4bc03938d4bd0b4152986b9303b33f91b4ccb1ff
org.jooby	jooby-jooq	1.6.1		bad2dd8077c2065e2491444060d7f688e7b38d99
org.jooby	jooby-jooq	1.6.2		dc7b3660f575ff165719115735bfa543dd5b92b8
org.jooby	jooby-jooq	1.6.3		c52ebcebe60aed68c2f739997cde202a04347047
org.jooby	jooby-jooq	1.6.4		04ef5b0169cf7b9302049662d82534e0a59d2e54
org.jooby	jooby-jooq	1.6.5		46c880423ee4f3799de5de86f3f696db8ddc2c86
org.jooby	jooby-jooq	1.6.6		e86852d8faaf09c1494da8d3a20a33ba65667aae
org.jooby	jooby-jooq	1.6.7		3a485cae5af3e32fda0bf804bf183736434db56a
org.jooby	jooby-jooq	1.6.8		f48824b21beca575f6d02ba994fc0529ad4c15a1
org.jooby	jooby-jooq	1.6.9		d3519d625dc09c7d60dff99519c1d4e8d9bd1387
org.julienrf	play-jsonp-filter_2.11	1.2		069eb3d0d18ea3bf88f981c9bad9996684d88df4
org.kodein.di	kodein-di-core-watchosarm32	6.5.2		N/A
org.kodein.di	kodein-di-core-watchosarm32	6.5.3		N/A
org.kodein.di	kodein-di-core-watchosarm32	6.5.4		N/A
org.kodein.di	kodein-di-core-watchosarm32	6.5.5		N/A
org.krproject.ocean.archetypes.octopus	octopus-archetype-batch-api	2.5.0		95f69a0fb98b2d3e7d19dcd3fda00cfd8314207b
org.krproject.ocean.archetypes.octopus	octopus-archetype-batch-api	2.5.2		77dd7d515941a6756e6b05d50b51213b12b1f60c
org.litote.kmongo	kmongo-flapdoodle	3.10.0		9ea552c120696e1165ac103f7c8adf2eb4303f1c
org.litote.kmongo	kmongo-flapdoodle	3.10.1		2bf6afbcfc5e83f769227282e03be402f227b301
org.litote.kmongo	kmongo-flapdoodle	3.10.2		a228dd896943f4d91ee05fffd25cb3510923248c
org.litote.kmongo	kmongo-flapdoodle	3.11.0		9470e3a6c00bf5d2739bfc4e55cbca4b62a35291
org.litote.kmongo	kmongo-flapdoodle	3.11.1		ae81f3368d133116fafa34a07dde75814f18766f
org.litote.kmongo	kmongo-flapdoodle	3.11.2		c16f47a1605613b52bfe40783398082b89915ccf
org.litote.kmongo	kmongo-flapdoodle	3.12.0		ba0d9ff319de7d65402bd47e26e0f4809ac3ebf2
org.litote.kmongo	kmongo-flapdoodle	3.12.1		f0b9b6c20a3efb2f5c8578569db298f98a760c54
org.litote.kmongo	kmongo-flapdoodle	3.12.2		c344582d490b3d5a72c79f0ecc1c01d9aa4e52c0
org.litote.kmongo	kmongo-flapdoodle	3.4.0		a66c56a201f8fe2e240dfcc9579a3842af152ada
org.litote.kmongo	kmongo-flapdoodle	3.4.1		dcfab661987740cff30172dbb5075b6df9bf4e05
org.litote.kmongo	kmongo-flapdoodle	3.4.2		ba91f34bb7aab674fde1b538022d4d296dd1f78a
org.litote.kmongo	kmongo-flapdoodle	3.5.0		dbed4c2284d1db3b8817da978b7bf9e9137d6d48
org.litote.kmongo	kmongo-flapdoodle	3.5.1		2edb39f5eae04824ce694130465c43459395038a
org.litote.kmongo	kmongo-flapdoodle	3.6.0		2ecbf52dffd1b0584b80b7ece8bd636d301f4830
org.litote.kmongo	kmongo-flapdoodle	3.6.1		d1dc583feec554138c6edf0a60b3a4f3bd11fde7
org.litote.kmongo	kmongo-flapdoodle	3.6.2		917e4e8ed298fc5f6cdf6020ea6627452421690c
org.litote.kmongo	kmongo-flapdoodle	3.6.3		0360be69f9efcebbbb0969368333064b702ac7dc
org.litote.kmongo	kmongo-flapdoodle	3.7.0		47ea0e2d7c6a4e0ac448850bc42a8e1a2983e5f3
org.litote.kmongo	kmongo-flapdoodle	3.7.0-rc0		844422511b64f3a70cd85f26e918310cd3256df0
org.litote.kmongo	kmongo-flapdoodle	3.8.0		0792554daa1564e1f70d5a1cbdef0ad82f701ea2
org.litote.kmongo	kmongo-flapdoodle	3.8.1		e5bdae3436481050f43cbf4f2b9a7a4d58d819eb
org.litote.kmongo	kmongo-flapdoodle	3.8.2		a564c82d0657b7fb906a9e85989fab7ffdddb3d0
org.litote.kmongo	kmongo-flapdoodle	3.8.3		52796bc0f8f4dbd5b863e03fd44c28b3f9ba3a3b
org.litote.kmongo	kmongo-flapdoodle	3.9.0		cb6d7aee557003a505842d60721ba19a55dd5374
org.litote.kmongo	kmongo-flapdoodle	3.9.1		dbb6fd67b8dade4d99739a4059f019bcc9b53a60
org.litote.kmongo	kmongo-flapdoodle	3.9.2		c77b18dd1fbe6572f8d19b606870fcb2f7784d21
org.litote.kmongo	kmongo-flapdoodle	4.0.0		d5f8aed1f9db923c3ba1e3525f5122e6f3bb295b
org.litote.kmongo	kmongo-flapdoodle	4.0.1		f948fe9e7aea26a9c457f5253b6d9cb372e5a86e
org.litote.kmongo	kmongo-flapdoodle	4.0.2		f2ec971a98f66b8b2249b5f38d36a5a5d5767db5
org.litote.kmongo	kmongo-flapdoodle	4.0.3		4844865db8269fbe575149b2bd545fce28805fee
org.litote.kmongo	kmongo-flapdoodle	4.1.0		c02f74cec81a27fc614bf8b46e2f5ec43e413379
org.litote.kmongo	kmongo-flapdoodle	4.1.1		d993dca7de63a8072afd05c001a1a48f6d276c12
org.litote.kmongo	kmongo-flapdoodle	4.1.2		50abf2de1176b1312a9766c10c26c4bf419cf082
org.litote.kmongo	kmongo-flapdoodle	4.1.3		d8d2ed7aa3c8a5a105ace0a4699093dab593ed75
org.litote.kmongo	kmongo-flapdoodle	4.10.0		8ec2b2f7da2e965c377b62666554f81f65a4a446
org.litote.kmongo	kmongo-flapdoodle	4.11.0		57dc783da0fb2d0b624d66814c0e7e511c14b20c
org.litote.kmongo	kmongo-flapdoodle	4.2.0		041aa753a123d8715f5d8e49e59fee57c1e530e6
org.litote.kmongo	kmongo-flapdoodle	4.2.1		2dc49614d45c6ce43d568b65462f7147100ee374
org.litote.kmongo	kmongo-flapdoodle	4.2.2		c43e84641da92452a323a5ede0808a20a58eb4a5
org.litote.kmongo	kmongo-flapdoodle	4.2.3		8558704092121f6b255891501360f3fdae67521a
org.litote.kmongo	kmongo-flapdoodle	4.2.4		48d27fd8cefcf32c5c41f9fcd487474b7572741c
org.litote.kmongo	kmongo-flapdoodle	4.2.5		a45e05b061a709f250ccc053a3dbb96e6e58f64e
org.litote.kmongo	kmongo-flapdoodle	4.2.6		1f2e300b5ad3e00b595c5161d9c6e18aa0f7f818
org.litote.kmongo	kmongo-flapdoodle	4.2.7		3c8c124f16c602f0261afc4899c82e0fc22113a9
org.litote.kmongo	kmongo-flapdoodle	4.2.8		d98122da60e437fb938d908b0e524c79b4763216
org.litote.kmongo	kmongo-flapdoodle	4.3.0		22d5dd04af377e9ae7048ff7c0f344f33ff13d21
org.litote.kmongo	kmongo-flapdoodle	4.4.0		1422962d5c11eef3a80e0545026d3fbba5ec2c21
org.litote.kmongo	kmongo-flapdoodle	4.5.0		27995c9e759ea7414409247d1a8e15b6f5608eaa
org.litote.kmongo	kmongo-flapdoodle	4.5.1		6606ceafa3da9eed0b4511b451b77f63a713656f
org.litote.kmongo	kmongo-flapdoodle	4.6.0		fc02d6bcf8841b05ccb0d861819c4c4368a25f07
org.litote.kmongo	kmongo-flapdoodle	4.6.1		d7d8fc1ee997a77bb93326df0b57d959e9757a7d
org.litote.kmongo	kmongo-flapdoodle	4.7.0		e5c73baa3dda9590d6f9da724c14342634a960ca
org.litote.kmongo	kmongo-flapdoodle	4.7.1		11ad0ebaa5a893ef8f242adeec5ec401a96ce68e
org.litote.kmongo	kmongo-flapdoodle	4.7.2		0de0bad67b81ea758247d949c9911965294b08bc
org.litote.kmongo	kmongo-flapdoodle	4.8.0		bbd67f2681ac4b5d8831a180f31f7aa41dad6faf
org.litote.kmongo	kmongo-flapdoodle	4.9.0		bcd0ec729e24a010e1d64389f1ff5c31acf45b14
org.litote.kmongo	kmongo-flapdoodle	5.1.0		2dac27aba5dc04f8a5276d5a22bad44eb9953e6a
org.litote.kmongo	kmongo-flapdoodle	5.2.0		53d90c2754d0d39009c47db29782ca86b965d33d
org.litote.kmongo	kmongo-flapdoodle	5.2.1		543a3698738c2da26d35f9080ae15efb0af0af8c
org.openpreservation.jhove.modules	wave-hul	1.6.1		816416228868873b7ae82c633c5a1180e386fff8
org.openpreservation.jhove.modules	wave-hul	1.8.1		04a4b3db6455e9b81ac4322c78bb4bf533578750
