aislib	aislib	0.5.2		5456841f52aca88c4d6e019cecc077d2fd77d1a9
net.tascalate.instrument	net.tascalate.instrument.emitter	1.6.0		1a624b3758f399f19dac0ce4069f8a27d56120c3
net.uniscala	uniscala-json_2.9.2	0.3		70ae022f610a2f7d4740bfceb830df5b34352043
no.nrk.bigquery	bigquery-codegen_2.12	0.11.0		fcf5cea7e0ed8062b8e4e5f6ad04afb5a56d2320
no.nrk.bigquery	bigquery-codegen_2.12	0.12.0		15ef9be3b15428dc175557d73df8deb6c7260c68
no.nrk.bigquery	bigquery-codegen_2.12	0.13.0		bef19175863d80fc3cf99b9972a616a888ed1c2c
no.nrk.bigquery	bigquery-codegen_2.12	0.14.0		321376f99ef5c4d399e41e0d221ce1304659fb1d
no.nrk.bigquery	bigquery-codegen_2.12	0.14.1		14f95a066ba3e5ab7f7538e21c3c583806fb091e
no.nrk.bigquery	bigquery-codegen_2.12	0.14.2		50c9825825f4b67d9d87d8e419f75a6ee2a296e0
no.nrk.bigquery	bigquery-codegen_2.12	0.15.0		5119fb6aed95f0ee49b5911344e30ac26997732e
no.nrk.bigquery	bigquery-codegen_2.12	0.15.1		a8102e6aa9e827c936e49f2099f456dd1291c38f
no.nrk.bigquery	bigquery-codegen_2.12	0.16.0		62bc354687ac8144f2e86f25dc97a6b058b9aaa0
no.nrk.bigquery	bigquery-codegen_2.12	0.16.1		eaa58343b780b25af1189ec8195f4c9f82e72898
org.apache.camel.archetypes	camel-archetype-main	3.0.0		7ef7eb2624ace4afeccbaf4c56868ce31996bec7
org.apache.camel.archetypes	camel-archetype-main	3.0.0-M4		5d07593052c34e356eb2fdcbb29beab5829b0531
org.apache.camel.archetypes	camel-archetype-main	3.0.0-RC1		b4825b8c0e524dd3853cbf182f3063605ebb16ee
org.apache.camel.archetypes	camel-archetype-main	3.0.0-RC2		aa54588c7a0acbbd89de7559443fe22610f087cd
org.apache.camel.archetypes	camel-archetype-main	3.0.0-RC3		6bfba69184822f8dcbbda946dcabe8f0a8af83b2
org.apache.camel.archetypes	camel-archetype-main	3.0.1		c674ace358b0a54fef8e1c06870d131b16a7a25b
org.apache.camel.archetypes	camel-archetype-main	3.1.0		2acfefd0f960cb1c07b34f0b04682d07810d6572
org.apache.camel.archetypes	camel-archetype-main	3.10.0		79c64564421d3b8906ef5cb3f6096485f702ceb8
org.apache.camel.archetypes	camel-archetype-main	3.11.0		ee547cd0512360ff93e7e00e5821968a12c1edb8
org.apache.camel.archetypes	camel-archetype-main	3.11.1		be1ac9448e014a15337171675ff07553de334a99
org.apache.camel.archetypes	camel-archetype-main	3.11.2		1ba7f1c56f09cdc7fabd6cc4159b216c29b2ee83
org.apache.camel.archetypes	camel-archetype-main	3.11.3		0a66d9cbfbef99c9b4175b8cab76cedde2e1de63
org.apache.camel.archetypes	camel-archetype-main	3.11.4		32d5fbc2b69c854f0a3db552208709e88c5a1d00
org.apache.camel.archetypes	camel-archetype-main	3.11.5		3d1ec0e894a4334fa700b0e7dca353f63e046a2e
org.apache.camel.archetypes	camel-archetype-main	3.11.6		2f477a12327dad077e903bc42a081ce5787e4a33
org.apache.camel.archetypes	camel-archetype-main	3.11.7		9b19d1ad08200e62fd49adf0e4566f8af144ab3e
org.apache.camel.archetypes	camel-archetype-main	3.12.0		518fe5683bf663c2c86b8e08db724bcac2a89bd6
org.apache.camel.archetypes	camel-archetype-main	3.13.0		65c91de5e751763bc451db9b03c7c78ce8a83a0d
org.apache.camel.archetypes	camel-archetype-main	3.14.0		658e7516ca573461b3925f85888f5bf9a7e07b28
org.apache.camel.archetypes	camel-archetype-main	3.14.1		cb67388aec0000bd4854e4b966a547f21be1da0a
org.apache.camel.archetypes	camel-archetype-main	3.14.10		4aff0fd8be451a9b9584ca1cc3fa010b3b94620c
org.apache.camel.archetypes	camel-archetype-main	3.14.2		fa11ece227c15741cd9b3ee6721db4a85136688f
org.apache.camel.archetypes	camel-archetype-main	3.14.3		77c1a574450022e219eb06eb31a2278d0f51b0b3
org.apache.camel.archetypes	camel-archetype-main	3.14.4		fca0d36689b80c49cda194b7ec40139ca8018504
org.apache.camel.archetypes	camel-archetype-main	3.14.5		1393e9ea4ebc4720aaff14dba3d5889332916173
org.apache.camel.archetypes	camel-archetype-main	3.14.6		2cdd12e98be3bd950ef6151ed863a199e85cfd04
org.apache.camel.archetypes	camel-archetype-main	3.14.7		58226585c6f713cc81f7dbfaf75205fd8f603803
org.apache.camel.archetypes	camel-archetype-main	3.14.8		78dc008c4c15e2c70729f323bd8993158d005426
org.apache.camel.archetypes	camel-archetype-main	3.14.9		672e2af638d7e5646a2172d0175dd9e7f02e47e8
org.apache.camel.archetypes	camel-archetype-main	3.15.0		c0852c43fa310c84a40ce800675ec25a069c3baa
org.apache.camel.archetypes	camel-archetype-main	3.16.0		073646f005c8f2655a6855f230a622cc81e98fda
org.apache.camel.archetypes	camel-archetype-main	3.17.0		7e03624d484b97b4244a6fb708679410d86d49f0
org.apache.camel.archetypes	camel-archetype-main	3.18.0		56f46422faa2e4c0f02d3bd5867079f737d1dd52
org.apache.camel.archetypes	camel-archetype-main	3.18.1		7cdd1f212395ee30e7624ba6d09b3d9477af4e09
org.apache.camel.archetypes	camel-archetype-main	3.18.2		690859571efbc9d887663c9ea3d4e21e747b5072
org.apache.camel.archetypes	camel-archetype-main	3.18.3		f16bd5e15572c42af58aa96b39cae214a7a938b5
org.apache.camel.archetypes	camel-archetype-main	3.18.4		3b4defc040d9c0ef7897c067df84fce70b5f2cfa
org.apache.camel.archetypes	camel-archetype-main	3.18.5		72cdd8fa3a91dfa2399e303db6d53150d6025a3d
org.apache.camel.archetypes	camel-archetype-main	3.18.6		2a5cfec45d7eb6d117686321d9243a90cb86016a
org.apache.camel.archetypes	camel-archetype-main	3.18.7		f546a7ad66ba20d761d0dfa9f22a530e41965fbb
org.apache.camel.archetypes	camel-archetype-main	3.18.8		36d9f263784c87fc8bfcbcdabae9cfeee03ebf89
org.apache.camel.archetypes	camel-archetype-main	3.19.0		af273d73d5e5a8ef96a0480b2108a7df7282cba7
org.apache.camel.archetypes	camel-archetype-main	3.2.0		57e2ef5e434e257bbebdaaeb0a65eba34b4fd52e
org.apache.camel.archetypes	camel-archetype-main	3.20.0		fc1c0b183e4a42e09ce8668f32f2e899f62be0c9
org.apache.camel.archetypes	camel-archetype-main	3.20.1		dbeb875fb569f8b7c6526d03474b75e2e552dc58
org.apache.camel.archetypes	camel-archetype-main	3.20.2		667621cff4ddc99f47990b0d29aa3782c26e14b3
org.apache.camel.archetypes	camel-archetype-main	3.20.3		86ebbf2e2c901963ecf37ae40fcdea7833d823d6
org.apache.camel.archetypes	camel-archetype-main	3.20.4		528bd5f7f50c7d8081385236cae7736f851d665f
org.apache.camel.archetypes	camel-archetype-main	3.20.5		13c46e1d61e1c752b1bf9b3a97755666f2a49700
org.apache.camel.archetypes	camel-archetype-main	3.20.6		421074c0374c385478b0224567ac28f3c86a0880
org.apache.camel.archetypes	camel-archetype-main	3.20.7		cb36a6de12a110ddb1b30e5e694e346ef001a463
org.apache.camel.archetypes	camel-archetype-main	3.20.8		e24aeb3924dd95405d79f2272445b1db0e3bb1ac
org.apache.camel.archetypes	camel-archetype-main	3.20.9		540c58a2c7be23039f6ed35b340c6ef4ff100ee9
org.apache.camel.archetypes	camel-archetype-main	3.21.0		753a1fb25de7f572ec79d5dbb384585d7aaa00fd
org.apache.camel.archetypes	camel-archetype-main	3.21.1		879e6e4f97d45266b8a60878f35f5a7ec5342452
org.apache.camel.archetypes	camel-archetype-main	3.21.2		a5407692cfdee8ad08ca38ada3fbf77fc757e5ba
org.apache.camel.archetypes	camel-archetype-main	3.21.3		6b2fd4d2da7014ff946b0a7a8d6f613add192fd6
org.apache.camel.archetypes	camel-archetype-main	3.21.4		2185a2f2a11e40c75bbdea9c74eb52f8e8665487
org.apache.camel.archetypes	camel-archetype-main	3.21.5		564cb6e00e689078ffd1f4b7ed736d536d699f0e
org.apache.camel.archetypes	camel-archetype-main	3.22.0		c8e66de41811ccd0dab3194ecf3528acb393d743
org.apache.camel.archetypes	camel-archetype-main	3.22.1		30fe84ef3ddfa0a2094804c1531023c03deb1dda
org.apache.camel.archetypes	camel-archetype-main	3.22.2		759a8631dcad18f020954ea1de6382b9b01e6a50
org.apache.camel.archetypes	camel-archetype-main	3.22.3		5ec3373b078052e5bcbc1048b2fb7b17419f3fa2
org.apache.camel.archetypes	camel-archetype-main	3.22.4		ad3a1854fc93fe497e62e7d5501afec00bc824ef
org.apache.camel.archetypes	camel-archetype-main	3.3.0		b6e139b9186dc749c119360a9869cdbf0e27f6f1
org.apache.camel.archetypes	camel-archetype-main	3.4.0		dadeac05ec2aca347aca86922a67ef276d296ab0
org.apache.camel.archetypes	camel-archetype-main	3.4.1		8adbfda72d6f5ed174f1fb13b8c3a0808d8b0756
org.apache.camel.archetypes	camel-archetype-main	3.4.2		43f1d8829990d14851efda197ac0a766e53c447c
org.apache.camel.archetypes	camel-archetype-main	3.4.3		3d4ea5479703a01698e15a2ffa7c3f3206547206
org.apache.camel.archetypes	camel-archetype-main	3.4.4		a701867ea28ad80520db9cf6e945ae5a0ca2eeb1
org.apache.camel.archetypes	camel-archetype-main	3.4.5		9bdd0665c70331b164b16a506e3f0038b0435ce1
org.apache.camel.archetypes	camel-archetype-main	3.4.6		28dc06b0e1ae836fae04ebd614b100e7bf8cbc3e
org.apache.camel.archetypes	camel-archetype-main	3.5.0		a4a116fdc8aaec67a551d972e5fa9d68045d9d29
org.apache.camel.archetypes	camel-archetype-main	3.6.0		25ce253c251e0a3c485e9e033e9a2ef8d6d7d246
org.apache.camel.archetypes	camel-archetype-main	3.7.0		717ad854cc738ac2a9ae83894d5655bda620a438
org.apache.camel.archetypes	camel-archetype-main	3.7.1		68b45b06574295b4a3ee835eadd06bbd2941be4a
org.apache.camel.archetypes	camel-archetype-main	3.7.2		93080289376faedfad2aac0c5ccae4c7bcc95b18
org.apache.camel.archetypes	camel-archetype-main	3.7.3		c4000cca65d11f3243241ce55448bf50c3c06789
org.apache.camel.archetypes	camel-archetype-main	3.7.4		6bda177f903fdc16f84436fc7671da111c64d61b
org.apache.camel.archetypes	camel-archetype-main	3.7.5		456669e37f3a0684cf63a8c47a93ec996331af34
org.apache.camel.archetypes	camel-archetype-main	3.7.6		e1ffe373ee65b9ba8cc7748bc356a6dd9d46c1ea
org.apache.camel.archetypes	camel-archetype-main	3.7.7		03ab01900e6cc5e1bd2b2f4a57c22618be375184
org.apache.camel.archetypes	camel-archetype-main	3.8.0		dbf926a537f64041bb69d1bc1372176a6b723ff2
org.apache.camel.archetypes	camel-archetype-main	3.9.0		99652db954ed51d817774c37fc72faa76eb7e2d0
org.apache.camel.archetypes	camel-archetype-main	4.0.0		31af9a922ba7e212eae2c3c0542d67633c6e6af3
org.apache.camel.archetypes	camel-archetype-main	4.0.0-M1		e6a8780c1cf73089bbc984a9f21d6f4500cf8aec
org.apache.camel.archetypes	camel-archetype-main	4.0.0-M2		6b4e5e036fb2952b3ab38869619f968c40d57847
org.apache.camel.archetypes	camel-archetype-main	4.0.0-M3		e01933545bb4a66fb0814be4741fbc34ee4a030c
org.apache.camel.archetypes	camel-archetype-main	4.0.0-RC1		c089fcadca5bcf8c3da60596ac17c861173c75c5
org.apache.camel.archetypes	camel-archetype-main	4.0.0-RC2		2b905b903adc3d928d1421c9013a6237b0c7bbd0
org.apache.camel.archetypes	camel-archetype-main	4.0.1		d4cf08b5170276fab40c21a7193229ade4c84d04
org.apache.camel.archetypes	camel-archetype-main	4.0.2		bf5d5dc5a2c76265931c61d54e15e8d1b98794cd
org.apache.camel.archetypes	camel-archetype-main	4.0.3		c4cac42063fb249f4db640a682914503813a8652
org.apache.camel.archetypes	camel-archetype-main	4.0.4		3293253ce769d9d652d837a169ebcf2aa4345139
org.apache.camel.archetypes	camel-archetype-main	4.0.5		7fe0f3f0dc2e1cfdf905763d0e99bc36c8c9186e
org.apache.camel.archetypes	camel-archetype-main	4.0.6		d8f0b377bbebce50df40808f27e02d8ebc99e2ec
org.apache.camel.archetypes	camel-archetype-main	4.1.0		d901796c5d079830dc626815a38bf53c7c966194
org.apache.camel.archetypes	camel-archetype-main	4.10.0		3fdf82cb66f6dbb1469500756dc37b2ab3d16cdf
org.apache.camel.archetypes	camel-archetype-main	4.10.1		850ccb72ffc1d1f43f9ac0f3e9feb40624db3a11
org.apache.camel.archetypes	camel-archetype-main	4.10.2		4c8e2df01149a2f19107602387a3f7f77273be6b
org.apache.camel.archetypes	camel-archetype-main	4.10.3		5a05d18522307a818bf7d4f89bdd9dee7d0e17f0
org.apache.camel.archetypes	camel-archetype-main	4.10.4		a165e66e22cfede4eb23ce6811163d3049eadf9b
org.apache.camel.archetypes	camel-archetype-main	4.11.0		26414f8f1ef7aba232258d5338be97af7453bb43
org.apache.camel.archetypes	camel-archetype-main	4.2.0		778e64eff01a1c37b891addf30c777c0d240ec91
org.apache.camel.archetypes	camel-archetype-main	4.3.0		6620ab5a1f2c5f068f5a95b7a0facb70ae917660
org.apache.camel.archetypes	camel-archetype-main	4.4.0		1c7366e9e59c2021a852cedece3a61568c37b4e6
org.apache.camel.archetypes	camel-archetype-main	4.4.1		c99a195840c2cb26adacd8eb19999d4d76888f0d
org.apache.camel.archetypes	camel-archetype-main	4.4.2		1fa736e1be8126387c6420d413f89b8a5819b331
org.apache.camel.archetypes	camel-archetype-main	4.4.3		3f68e1bec028672816b091522e4e4c5bd5ff0c96
org.apache.camel.archetypes	camel-archetype-main	4.4.4		f915349bf218feb32015d4f1ec7d59a9811d5a63
org.apache.camel.archetypes	camel-archetype-main	4.4.5		bbd7d81914ef2b716845ae7126fecca0e1dfb9e1
org.apache.camel.archetypes	camel-archetype-main	4.5.0		ed36c1c3105c9321d1c6d80626c400be7f0ffd8c
org.apache.camel.archetypes	camel-archetype-main	4.6.0		40531fd405a1abf9ddbab86ed20b69783022f320
org.apache.camel.archetypes	camel-archetype-main	4.7.0		19923fedc2bffa69905c082e3c89fb89881bc608
org.apache.camel.archetypes	camel-archetype-main	4.8.0		c0f91987e8c5892efb12bad0f799ee32a12a0192
org.apache.camel.archetypes	camel-archetype-main	4.8.1		cb69aff527b94a5fe5172c1e376fc2a30a1e7803
org.apache.camel.archetypes	camel-archetype-main	4.8.2		9ef3d7420ec7374567c9763e738d340ae31e6485
org.apache.camel.archetypes	camel-archetype-main	4.8.3		14cf9bc869cac6a667c5c83aba32b1e00a66a0f9
org.apache.camel.archetypes	camel-archetype-main	4.8.4		5fddd77d4ed46ee82977fc11d6459b6fb8eab361
org.apache.camel.archetypes	camel-archetype-main	4.8.5		334be4c918d624ad8ccee33a3e40078b3dde1ffc
org.apache.camel.archetypes	camel-archetype-main	4.8.6		f0d1bfcc89297e50b7ea167343f6f2887cfab248
org.apache.camel.archetypes	camel-archetype-main	4.9.0		1d78bbcdcd02f71d4cd86bcb0e6cd86018520dc1
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.10.0		d00b08f04b80a09c524752afc4b2320a1725d5ce
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.11.0		4db976fdb7a1a02b75b24f939b921dd8a15e22fe
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.12.0		3478d4f8d8473ea0a1b419f35048bf876ec85c21
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.13.0		ce91e9a2a7cf2cf6cd3ecddaaba1fc951f71cd6a
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.13.1		79e0e9505d4cd0d931a61251c46384ffebb4a20e
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.13.2		736cb87d06caf9912a58ce4042df3831d01cca88
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.13.3		af420055eb85398aca283681dd140e45f48118c8
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.14.0		f19dde1ebf41b752bf2b8065fb053805029d2280
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.15.0		3eb8f5a8a48ceaca704391ea2709187430e94491
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.16.0		6cea32f3e73a9a6a988cce90a8a6c25a733ac7a2
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.8.0		89ea950a18f113d345740ad09b42aef2b696b66a
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	2.9.0		56daafd68e49ff904f95a2970e9db690de7c450f
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.0.0-M1		92f74d83ab9a6638070e899eb1aca261d7136a99
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.0.0-M2		e11e0774f6d0c11adc93e07c7383e12d74c1ac61
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.0.0-RC1		e9ff903db9ffb599192fdc02540007bc0bc0b86c
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.0.0-RC2		dfd9a5990e80200bda65b1a7efa481f3113f58ff
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.10.0		fd4fdc56732a5e29898a71d26689daccba0392c5
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.11.0		d05e9e1f34f135f457197ae51ef12794131687de
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.12.0		7f56805c4fb7b3bcbb130a7ced7074df5441cd54
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.13.0		53e0c72a9088cd03ec2e967d677dfef0ae83bc7b
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.14.0		21306e0fa4e355fe5729c60a383f89765e7d1337
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.15.0		04435d02397dbc2a3d3c508fee0d523a534148f3
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.15.1		45a0479d673ac60f51f87c4a1a60cfcd93736fd5
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.15.2		2d895fd9eba4f7185f8fec1c38a675836b76379a
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.15.3		0166fbb2f16cf1fcd1f6fb4a825614a9104c793f
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.16.0		8bae5f0696b894c71b676243d945e408fc634f68
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.17.0		653d183191d484859b7fb702b0905ed514dad19d
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.18.0		99c2428f88be27fc5ee01e3316ae2fa8138d8ef3
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.19.0		9e79d8659e70a41e9b6da0e9ae6b52d484805ddf
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.2.0		bb5dd68ee3ffe7bc2d19d36a0644ecf8890ef674
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.2.1		c4278906285cdbcf1204846047a19b45734ec405
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.2.2		3385e6b95cc40e235dcc72f1193e00eb3af3f598
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.2.3		5696fbc72a21ccbde2b78dda6d9ae223594497f7
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.20.0		677096bc975514994258cf73685e6d626171e025
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.22.0		e96c8276e506df00c75efad3808dba7d2aad42b0
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.4.0		e419ccede20fd35324bc5d1dece586a8d05cbc11
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.5.0		187f4c29b1d4b5d2a48333f81148f88255bd4c22
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.6.0		988d6f42daddf155b46e7d175e5540d59be6584e
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.7.0		90acdb9b6836d95d43b7303eb213509491c2d900
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.8.0		2fb11370b03e1c8eb500e3e4348ad74ba55dd948
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.8.1		a151fb195cc282f2210b0b78eb9b59c9c8fe6559
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.8.2		a718804cbc9f32e1513db769c4ad40edbb74a497
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.8.3		cf881e22665edd011cd8efb6e4c872e6998e3d05
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.8.4		5370a91da7460ebf4d58c7f3c2b4feec49020d89
org.apache.camel.quarkus	camel-quarkus-support-azure-core-http-client-vertx	3.9.0		e1feed47f5c7735d416d9c06cea925e528286dee
org.apache.openejb	utils	4.0.0		N/A
org.apache.openejb	utils	4.0.0-beta-2		N/A
org.apache.openejb	utils	4.5.0		N/A
org.apache.openejb	utils	4.5.1		N/A
org.apache.openejb	utils	4.5.2		N/A
org.apache.openejb	utils	4.6.0		N/A
org.apache.openejb	utils	4.6.0.1		N/A
org.apache.openejb	utils	4.6.0.2		N/A
org.apache.openejb	utils	4.7.0		N/A
org.apache.openejb	utils	4.7.1		N/A
org.apache.openejb	utils	4.7.2		N/A
org.apache.openejb	utils	4.7.3		N/A
org.apache.openejb	utils	4.7.4		N/A
org.apache.openejb	utils	4.7.5		N/A
org.apache.pulsar	pulsar-metadata	2.10.0		e78a9b945e405e43d3c7d26e5f31db00b9c98370
org.apache.pulsar	pulsar-metadata	2.10.1		b1ff5d9bda0e6990f3272ec99c64cbe49dd1c56d
org.apache.pulsar	pulsar-metadata	2.10.2		24a5ad239095534060decab9c14330aebd926965
org.apache.pulsar	pulsar-metadata	2.10.3		d783dfabcae6e2317d3cbebb8386ed9dacd6f73c
org.apache.pulsar	pulsar-metadata	2.10.4		f1b2bbe562c460fc2f2803ddfb3643635a1394eb
org.apache.pulsar	pulsar-metadata	2.10.5		e5798411db86687292b3fe359f50af187f13a696
org.apache.pulsar	pulsar-metadata	2.10.6		fe3fbc10b98d231ef2855ab9f1c00b611029d883
org.apache.pulsar	pulsar-metadata	2.11.0		f0b66d003d2d786696b95d3febc8a3ebef807f2e
org.apache.pulsar	pulsar-metadata	2.11.1		00691a9ed1d07202fcfab8f904ba15d0ef716d58
org.apache.pulsar	pulsar-metadata	2.11.2		8676741a9bbd898ca55b1adc3cda26cd5d97b5cd
org.apache.pulsar	pulsar-metadata	2.11.3		a11448da38e129a5a771b88b080ba06298c9917c
org.apache.pulsar	pulsar-metadata	2.11.4		541dd2490130bd0a24d888e5226c45197003eca2
org.apache.pulsar	pulsar-metadata	2.5.0		98dc71e1e6252069f99455c74fbcf4971f965751
org.apache.pulsar	pulsar-metadata	2.5.1		40e3a4436c58dcc63dcd74b3bfe3d8f64ad578dc
org.apache.pulsar	pulsar-metadata	2.5.2		f196336e6f4d979b3aada7e67d8dbcd6a6802f71
org.apache.pulsar	pulsar-metadata	2.6.0		47d763c829ac5eb9f2e69d9012e0c7a1c272e5e3
org.apache.pulsar	pulsar-metadata	2.6.1		8b173ac0d4781c237b661d7f9508f6bf27d05b20
org.apache.pulsar	pulsar-metadata	2.6.2		8493cbd51ddd7206a6238fc8950ae6532fa59d46
