at.noahb	smartInvs	1.4.0		dbcb07059a13fc0240d2c166b1e2e29b2507f8c2
io.mraa.upm	upm_hcsr04	1.0.1		44925d41451132483c1fc97945048e46f6da3abc
io.mraa.upm	upm_hcsr04	1.0.2		9ba2fa63db22fc6fcfe8d6761c41d8002ed79004
io.mraa.upm	upm_hcsr04	1.1.0		81e936304a9752a850a7473dc345ce7ad328cac3
io.mraa.upm	upm_hcsr04	1.2.0		93b629cbb4b55bafbd741e3f33392f6314a73aa9
io.mraa.upm	upm_hcsr04	1.3.0		f5097c5e2ed33c2c60403fcf7dfc97be6cc5b483
io.mraa.upm	upm_hcsr04	1.5.0		0672401a7a01c6b6a1edc2cb2bfc5e36447736da
io.mraa.upm	upm_hcsr04	1.6.0		185531f229137662f141a8dd2a6474d2cc4ccc4c
io.mraa.upm	upm_hcsr04	1.7.1		867ed71d4200eb8d386ffc90d8f0e0fe00de96dc
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.0.1		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.0.2		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.0.3		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.0.4		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.0.5		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.0.6		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.0.7		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.1.0		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.10.0		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.11.0		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.2.0		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.2.1		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.3.0		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.4.0		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.5.0		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.6.0		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.7.0		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.8.0		N/A
io.quarkiverse.authzed	quarkus-authzed-client-parent	0.9.0		N/A
net.awired.clients	clients-teamcity	1.0		a4f4d0c0a18bb32256cdccefd12221a629137d95
net.awired.clients	clients-teamcity	1.1		c896f9766259033301826c99fa5b589c57a552a1
net.codecadenza.runtime	codecadenza-avro	1.0.0		ed45ba0abaf8d4a10f4951c4d2cfd170c0852976
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.1.0		e17352b5d0faf86fd03d6faea6a052f137f54468
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.1.1		f15a8fabc6d8c06251f6b691ceb7353570e78a6a
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.1.2		983e67d95893c181989118bcd9106b467e662747
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.2.0		f91a1a78e5cdc7cf242e5843d35de20e848e4be9
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.2.1		b88c5e7e6af98191bc19f4535b91bd27fa77d81e
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.3.0		1b1d2bc9edd46618a04cbd5dee4e8357bc07723f
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.4.0		dcc328ee58ed3b81eb1948ab002ba2aadfff0996
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.4.1		0f606f75868d66d2c7d498cb2235419c55f73f45
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.4.2		0c78baba986b5c18950b033c4a9caf08267bac67
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.4.3		e0a69cf9e5bdd767883b9478997a54908c652a6b
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.4.4		46f5dbecefaa8c03141c781dd41a8876854115a8
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.5.0		be22d87f8747c1f190f971f69f3cd943868bfda2
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.6.0		262157749d82114679ae7c4aecdf6c3ad2965834
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.7.0		dc0e1da1b0dc7d831666a1873b7ae879cdd70961
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.7.1		494afa1ef6dcfc54069f15f545a8729650ce7ee0
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.8.0		9f585c86ef3ecac3a087e60497f9a9b8a15b3728
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.8.1		b8491cefa4ed09c41987143304ab2a0883a40f2f
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.8.2		2a4b249e65492d249e88551db919eb77afe75a3a
net.croz.nrich	nrich-encrypt-spring-boot-starter	1.8.3		826f5d221fe49345b1a4526873de72b187980fb9
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.0.0		e6bf2456189a92db4d2f25eb968bbedb7442ce40
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.0.0-RC1		f467b5d5bc6367dddcabd84d914c5ba2dfc71521
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.1.0		e760fea01c6d081c10d64661a6263d499428a0db
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.1.1		1098743330c11d0415f3fa8aea22ee9bc9038967
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.2.0		568d70b3e9e5d78bdd29930eb8c3342cfe02ad67
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.2.1		089f484cf0f08df1ece5fb47f66d8acab823620b
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.3.0		da3e3af60945cf2d56423a1f201eff42083c2c2d
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.3.1		f8be896162f5c03115508c374fb5ef237699a31a
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.3.2		f0db55e84e6787f139bb1b5ae0558632f8e21866
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.4.0		8031d6d0d7039eb3c1f0190f9d968809e8aa4c26
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.4.1		610ecf6a273468581c7033d5a62861e745b04ff6
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.5.0		92f1e5388b2eac9429266d1afa03b5f9a749819b
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.5.1		8507fa42d0157870b0151e9d955a3c79b9f602a4
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.5.2		adcf3e7fa7687ddfa77611073e3c2b1b1155e379
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.5.3		cb277a0282819978084270d4d13d1c7c082b6f40
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.6.0		fe54c17165808802e45aed0aba044be1775467b7
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.6.1		75562db9d4e31e172691a25b5497bdee6bbb881f
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.7.0		bc769fb3d33b9fca6017cdc9ea83d4aa5944aefa
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.8.0		fc61cc17f205a33c9992f4e364f37fabf34f8136
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.8.1		653fac2ee7051c738cb6e2e78922b8b5e65845b4
net.croz.nrich	nrich-encrypt-spring-boot-starter	2.9.0		72a35ad07a749265c95c0400abf664991fec26ae
net.sf.okapi.logbind	build-jdk14	0.35		37a54a589d5ad8bac274da2da23ec8b5f5ae0399
net.sf.okapi.logbind	build-jdk14	0.36		f564ea4235aafd14d7c7dad3dc2c7ba8a15c1ea9
net.sf.okapi.logbind	build-jdk14	0.37		e8aba230a66506e36039512a6b47561d9f7039a4
net.sf.okapi.logbind	build-jdk14	0.38		687e0b00ac6f5ae36c9a3b6f493804b126ae70f0
net.sf.okapi.logbind	build-jdk14	1.39.0		f37c710045a11c7f5e785fffb6da7a3c47dd5cef
net.sf.okapi.logbind	build-jdk14	1.40.0		10695dcd547f6050f0d8d48b1f03e1f18c3409c3
net.sf.okapi.logbind	build-jdk14	1.41.0		7551861a1c0f5702434102374957f07f90b089ad
org.apache.camel	camel-swagger-rest-dsl-generator	2.19.1		b0143a6c560c9c5cf058f23ae8d044e20c71f5af
org.apache.camel	camel-swagger-rest-dsl-generator	2.19.2		64b24a73ef7271487220fe30d902ef7c6d1f69bd
org.apache.camel	camel-swagger-rest-dsl-generator	2.19.3		69917b31cbf1ed799cffd5295e1ecde66a8e4a65
org.apache.camel	camel-swagger-rest-dsl-generator	2.19.4		15c6ca81539a7b405c68681c4e83a17ddb482197
org.apache.camel	camel-swagger-rest-dsl-generator	2.19.5		39c2a5483a725fada687b71cbd5b45a0070ec650
org.apache.camel	camel-swagger-rest-dsl-generator	2.20.0		05199998dd982232de5808396cae61372e62d0ae
org.apache.camel	camel-swagger-rest-dsl-generator	2.20.1		46f84a344976f94fb7801a805c5d6ddb02473b63
org.apache.camel	camel-swagger-rest-dsl-generator	2.20.2		86a9026a12ccf274708d1314ad0c99051521e2e6
org.apache.camel	camel-swagger-rest-dsl-generator	2.20.3		229af9898cc8e1070203dc1a32c2b14b25187ceb
org.apache.camel	camel-swagger-rest-dsl-generator	2.20.4		56f2f4ccf34de79ab47a1f669754af8894741615
org.apache.camel	camel-swagger-rest-dsl-generator	2.21.0		3d23be01d7cae516e8caf6b8f92836e4f0060b99
org.apache.camel	camel-swagger-rest-dsl-generator	2.21.1		ce0f24aabc8d0636b80bd8bb818a7f6da58f1f77
org.apache.camel	camel-swagger-rest-dsl-generator	2.21.2		483419d739de08536dba5396379bdd360bd80b63
org.apache.camel	camel-swagger-rest-dsl-generator	2.21.3		aa96f87b0da103a163e26b75d32837c83f21a544
org.apache.camel	camel-swagger-rest-dsl-generator	2.21.4		44f4e70458306fbe159e92db9728ca3fc82a1d38
org.apache.camel	camel-swagger-rest-dsl-generator	2.21.5		8a070616744ce04c4e6cb0df1175c7433106ed1e
org.apache.camel	camel-swagger-rest-dsl-generator	2.22.0		5464f3f0a9ccc07a7122365434c75eda87bc24e3
org.apache.camel	camel-swagger-rest-dsl-generator	2.22.1		08b5a29d0ccccb13a3f7aef388ba32e9eb22d840
org.apache.camel	camel-swagger-rest-dsl-generator	2.22.2		9b46459ed4d04c559512d435d4e045cdb43704a9
org.apache.camel	camel-swagger-rest-dsl-generator	2.22.3		2dafe4cdae3a405086e57695f793758ce2bc6208
org.apache.camel	camel-swagger-rest-dsl-generator	2.22.4		a9131bec8398a25666655d851d35e843feffe615
org.apache.camel	camel-swagger-rest-dsl-generator	2.22.5		b771b6c8ec0bbf3fb70e14f75183004e0b22a9ff
org.apache.camel	camel-swagger-rest-dsl-generator	2.23.0		54d517888b3576923aaa918d60038a9fe2959bdc
org.apache.camel	camel-swagger-rest-dsl-generator	2.23.1		83a8a5c8861a0271987adc1bfaa099cee719ca1f
org.apache.camel	camel-swagger-rest-dsl-generator	2.23.2		06dee177009f8d0c81a45d767e35950615d83847
org.apache.camel	camel-swagger-rest-dsl-generator	2.23.3		2840dfe77cc2f813ba0006a9779a4f030181cedb
org.apache.camel	camel-swagger-rest-dsl-generator	2.23.4		d5f6e916ab77b83f5c6cd6ff710435f96625f24c
org.apache.camel	camel-swagger-rest-dsl-generator	2.24.0		3c4ac7c5f62f3212c4bb6465c8f318eb5250523e
org.apache.camel	camel-swagger-rest-dsl-generator	2.24.1		3c10d98ff399b9aa30d59f6e4e3d0b7bd822f0b8
org.apache.camel	camel-swagger-rest-dsl-generator	2.24.2		3640da7fc4ccc1f4f41a7752720571d626567660
org.apache.camel	camel-swagger-rest-dsl-generator	2.24.3		285350f45abd30f1044bdf14d3c67b1b3be3514b
org.apache.camel	camel-swagger-rest-dsl-generator	2.25.0		cdb2b357ade9c47448c160058ec3a49ec3900d6c
org.apache.camel	camel-swagger-rest-dsl-generator	2.25.1		4ebca82c01e4d1346800e1b1a1287c86ca13ef70
org.apache.camel	camel-swagger-rest-dsl-generator	2.25.2		c8f9f0401a25f2f3ca5bc583d2f7889ddb90652a
org.apache.camel	camel-swagger-rest-dsl-generator	2.25.3		f36252a62afffd8b471eb18f4e3c7729354fa01b
org.apache.camel	camel-swagger-rest-dsl-generator	2.25.4		6d1312e210a0154ebb92638f668281bff279b2d5
org.apache.camel	camel-swagger-rest-dsl-generator	3.0.0		78c9f7f7f8b492f11d25747234444c31795dc247
org.apache.camel	camel-swagger-rest-dsl-generator	3.0.0-M1		1a5dc3b091a79ce612f027e657f5717d5e8c20df
org.apache.camel	camel-swagger-rest-dsl-generator	3.0.0-M2		e394db416619c63e4146d70a97a1d2804da62d53
org.apache.camel	camel-swagger-rest-dsl-generator	3.0.0-M3		ab92419661d62e78c126d97d1c2ea3d990f712ec
org.apache.camel	camel-swagger-rest-dsl-generator	3.0.0-M4		a3ade3d96ed1a77680f3ecfca20c26e46fed5842
org.apache.camel	camel-swagger-rest-dsl-generator	3.0.0-RC1		eae0f81b16f6873147e438cb684cf347993dcb2c
org.apache.camel	camel-swagger-rest-dsl-generator	3.0.0-RC2		85623662da399f82713129fdd4ba59c777497447
org.apache.camel	camel-swagger-rest-dsl-generator	3.0.0-RC3		2fa7c1ce0c27eb15502dffaf5e13e1cdcbe7548b
org.apache.camel	camel-swagger-rest-dsl-generator	3.0.1		6a9ab83397ce6a18ef0860c6ed4b794ad276138e
org.apache.camel	camel-swagger-rest-dsl-generator	3.1.0		f51a6d3c16529f186a7212cb8740f801316e14f1
org.apache.camel	camel-swagger-rest-dsl-generator	3.10.0		370363972a76039eae90dcbc87ea7886525b1d28
org.apache.camel	camel-swagger-rest-dsl-generator	3.11.0		a5ce15d706137c2cae7412f2098d15e6b6aabed9
org.apache.camel	camel-swagger-rest-dsl-generator	3.11.1		e8bdb0ac470a8d679ab0965159e72bcc496aafa2
org.apache.camel	camel-swagger-rest-dsl-generator	3.11.2		62c20c879b4d8404fa3df672d14117af0bac3af4
org.apache.camel	camel-swagger-rest-dsl-generator	3.11.3		90550b223f12a17fff97f14e2508ff8f6f786465
org.apache.camel	camel-swagger-rest-dsl-generator	3.11.4		0c2cfea78ce6b17897bbea1deee1a6e78c29d257
org.apache.camel	camel-swagger-rest-dsl-generator	3.11.5		b02f38afaf63bf0f4e005d1b22edbe4088f87fa6
org.apache.camel	camel-swagger-rest-dsl-generator	3.11.6		730816e8188894c6c814c7a681ca1e4b922d2c90
org.apache.camel	camel-swagger-rest-dsl-generator	3.11.7		bb1c47409b85bd3410a189ffd022c412d7e426e4
org.apache.camel	camel-swagger-rest-dsl-generator	3.12.0		329390c0e00c017f534c12dd845f0da6555fb2e7
org.apache.camel	camel-swagger-rest-dsl-generator	3.13.0		203d6eadd90c8932c2bd697f3d9d4973bafad8f0
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.0		2494c61f9319c5c7e26ce1f672aa1929fe49e700
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.1		dd60d9f45a08ce8b68385c9446c61a152e26df17
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.10		4b07ef37d77b94c4e29e66b61117b6bb1333565c
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.2		132cb1819b169fe99032055075d5f7b80e9cb535
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.3		741fabbefefe99508547de3e10c45899c4462915
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.4		7839718f42afab02a94677cccea2d843c50aaac0
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.5		e3ff204428907bbcfe256b221c58b17693c7da50
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.6		1ba60caa8472dc7bada5dee645bdaf8a51cf8333
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.7		23afc44cb39cbbc7fb3fb54980aa9894df281ff1
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.8		7012ee325b0d2db6a467e84a079c45d625ac6064
org.apache.camel	camel-swagger-rest-dsl-generator	3.14.9		03ac41c24a8a5849f5be407524107200d770e363
org.apache.camel	camel-swagger-rest-dsl-generator	3.15.0		6101c4e429d8e95c855ab604e39e4b3c6c70e2b2
org.apache.camel	camel-swagger-rest-dsl-generator	3.16.0		ab3516b9816f1478043a336d45c733a6eafe303b
org.apache.camel	camel-swagger-rest-dsl-generator	3.17.0		551a45e1aac65f4e53ce650484564bd3a26d80a8
org.apache.camel	camel-swagger-rest-dsl-generator	3.18.0		2d65aa6f574adb868558ff8af40ce3a78cbf6964
org.apache.camel	camel-swagger-rest-dsl-generator	3.18.1		b2f657303db93b6c5dbc9fd7c9ad8e9b2a0239f3
org.apache.camel	camel-swagger-rest-dsl-generator	3.18.2		ebbc452d14e69e89e79a9b91a63c358390074974
org.apache.camel	camel-swagger-rest-dsl-generator	3.18.3		36949a2fab824a8af3fc4d699dbcff9bfcf10c92
org.apache.camel	camel-swagger-rest-dsl-generator	3.18.4		4b873a0439c08833ef4c48281a13a717acfe4582
org.apache.camel	camel-swagger-rest-dsl-generator	3.18.5		b5ea937d4213f3e9d49f5c10e8812eaf041189c0
org.apache.camel	camel-swagger-rest-dsl-generator	3.18.6		4168b2163673606a21ab8e8974b31ca5bc6e8631
org.apache.camel	camel-swagger-rest-dsl-generator	3.18.7		40055745950040c27ae2f20109db30c30ecdb2c5
org.apache.camel	camel-swagger-rest-dsl-generator	3.18.8		fc65910765d35f48b2c25f86627b14618ff698b1
org.apache.camel	camel-swagger-rest-dsl-generator	3.19.0		0912f69f4c1704a49c2de41dde30e5248cf2bbb8
org.apache.camel	camel-swagger-rest-dsl-generator	3.2.0		2fa065e26721bda74a07e8e5e8d885b50842d4e1
org.apache.camel	camel-swagger-rest-dsl-generator	3.20.0		f480d4cf4e15c9f425da72f0c8df35ec2f3abf49
org.apache.camel	camel-swagger-rest-dsl-generator	3.20.1		6851b93f0132f097ef1e0d6358e7ce8197eb32c4
org.apache.camel	camel-swagger-rest-dsl-generator	3.20.2		61c9990b4c316763e4d62f5b247ae16a6311a404
org.apache.camel	camel-swagger-rest-dsl-generator	3.20.3		7b1410b7b7784b0bbc72e64865d98720000eb86b
org.apache.camel	camel-swagger-rest-dsl-generator	3.20.4		0f121798d7cc9de20c9f10b405473b65b7ec7f9c
org.apache.camel	camel-swagger-rest-dsl-generator	3.20.5		9d7a4e17d7f7b46e35b637c27ab7c7f6d19a21b1
org.apache.camel	camel-swagger-rest-dsl-generator	3.20.6		e84eaf865b686c642a7dee91f568a810b5f3d546
org.apache.camel	camel-swagger-rest-dsl-generator	3.20.7		f2fd4f5b3df710208541ba69cfbc142d7afd1c7d
org.apache.camel	camel-swagger-rest-dsl-generator	3.20.8		50f640515c5e2ea270d7fa2d0fcf600ccfdab7e1
org.apache.camel	camel-swagger-rest-dsl-generator	3.20.9		6f1bf62cae714ba4fbf645b084f954e1ea69b570
org.apache.camel	camel-swagger-rest-dsl-generator	3.21.0		9c294ba30079c10e4dd8ef46c510384cb191e5f4
org.apache.camel	camel-swagger-rest-dsl-generator	3.21.1		456b4fbc9cdb1547fa4ea78781716f6f1c06c1f1
org.apache.camel	camel-swagger-rest-dsl-generator	3.21.2		fc78d9fcd99db4ee8440b1ca3c7d3b1ab4a422fb
org.apache.camel	camel-swagger-rest-dsl-generator	3.21.3		d586b11fd3bde3bd430373db3a9bb590f2ec4a69
org.apache.camel	camel-swagger-rest-dsl-generator	3.21.4		5c1875b7c7ad7387b1fa4e3291c3341a526465fa
org.apache.camel	camel-swagger-rest-dsl-generator	3.21.5		3e894e35c7194cdfcdbef52597e3b0cb56985035
org.apache.camel	camel-swagger-rest-dsl-generator	3.22.0		a6471beb9a33fdf8d112597410f6032df4f2907b
org.apache.camel	camel-swagger-rest-dsl-generator	3.22.1		fc6c95ac1f2787ef1293590453b130cd44f8d6d4
org.apache.camel	camel-swagger-rest-dsl-generator	3.22.2		286f7bca42270e97896dac1e2fb35da36c58e094
org.apache.camel	camel-swagger-rest-dsl-generator	3.22.3		c75616bf9b07744fa7dd5a4886e02c3dad24637d
org.apache.camel	camel-swagger-rest-dsl-generator	3.22.4		8201adfa654f856c9c0f2793b16101bee1140351
org.apache.camel	camel-swagger-rest-dsl-generator	3.3.0		8c577d2ae9265421339826d8afd65b840ae45ad7
org.apache.camel	camel-swagger-rest-dsl-generator	3.4.0		ca92e2893879bd27e8872a4460bca88049651be9
org.apache.camel	camel-swagger-rest-dsl-generator	3.4.1		a075245a5c749af8bed653cc344a5c1bd5f3c78a
org.apache.camel	camel-swagger-rest-dsl-generator	3.4.2		d2d69740a8bb99aaa9d9078dba735db04fa55e0f
org.apache.camel	camel-swagger-rest-dsl-generator	3.4.3		5d9d95a6deb7e688707c9fa7178e520ee618a753
org.apache.camel	camel-swagger-rest-dsl-generator	3.4.4		3c5e6825a0e0484de108a612de4e2101097e11a9
org.apache.camel	camel-swagger-rest-dsl-generator	3.4.5		e0ae30642c14dc1d55ddfa161874c8f19b4c4b6e
org.apache.camel	camel-swagger-rest-dsl-generator	3.4.6		c412de8354828db0fa25bbd6be174964e08d3744
org.apache.camel	camel-swagger-rest-dsl-generator	3.5.0		686a6ce12919ef179af43661f0bca89c87f60814
org.apache.camel	camel-swagger-rest-dsl-generator	3.6.0		0f7c3805a2ff76d2abcc71632a71287dc1c67819
org.apache.camel	camel-swagger-rest-dsl-generator	3.7.0		7ddecb54818b3b798fcee1a7d28e720e6957ee64
org.apache.camel	camel-swagger-rest-dsl-generator	3.7.1		3a8887baf0b9af6e0c4fadb828d50c775471a348
org.apache.camel	camel-swagger-rest-dsl-generator	3.7.2		8046447fe3fe2c491ca25237a17f9c5308ea8139
org.apache.camel	camel-swagger-rest-dsl-generator	3.7.3		1e39941a22f6dad7a2fece45ae04ec78b7287a97
org.apache.camel	camel-swagger-rest-dsl-generator	3.7.4		47fc1fb5f1d9609556ccf1f1e6a16211aaf9d24d
org.apache.camel	camel-swagger-rest-dsl-generator	3.7.5		68dc50985b1f291b1c29cfa1b089ffde7a8fde27
org.apache.camel	camel-swagger-rest-dsl-generator	3.7.6		de9b9441c3fcd9eea34332240423cee4ceaaff10
org.apache.camel	camel-swagger-rest-dsl-generator	3.7.7		ec3c6c1405edc5189062159a28442ffa47b6b5ae
org.apache.camel	camel-swagger-rest-dsl-generator	3.8.0		8a5ede9688dd98ea9670391ab669f4340134ee9f
org.apache.camel	camel-swagger-rest-dsl-generator	3.9.0		bc8d4eba58c37b25acd28e3d45996a8e957b8e99
org.apache.camel	camel-swagger-rest-dsl-generator	4.0.0-M1		1adc213054789f2f5d0215cc640f5cc6f8f07235
org.apache.camel	camel-xmljson	2.10.0		e5d9ff5440ee79f3a5e889b2a2b1eef8b7e3417c
org.apache.camel	camel-xmljson	2.10.1		195212e2c86c6f0512a2661a9f67c02454a29b82
org.apache.camel	camel-xmljson	2.10.2		a07fab21146557f757f2501d22a29f838c9ddf26
org.apache.camel	camel-xmljson	2.10.3		0bc88c52d2e1f3fd6ba401fd575ad719e2b54c6a
org.apache.camel	camel-xmljson	2.10.4		cd89dba482f5919959945d4f8cbebbf67a0f3d6e
org.apache.camel	camel-xmljson	2.10.5		c34b8420434d69387bca1de69b00176b439a1721
org.apache.camel	camel-xmljson	2.10.6		16118820967f1144cbfda758ff5120ccada91759
org.apache.camel	camel-xmljson	2.10.7		ba87aa242de57b6c7989bc406984bd0d97d4b82c
org.apache.camel	camel-xmljson	2.11.0		7918799ad128131fe3777817eecbda48cc862ce3
org.apache.camel	camel-xmljson	2.11.1		d2e831ce8ea54371ad6ff3ba8c5b90495b9311ae
org.apache.camel	camel-xmljson	2.11.2		c22f0fe94a3d7235d3d4b24ae7dcbcc5cac4fe26
org.apache.camel	camel-xmljson	2.11.3		a5b837755833ee1020d2f7cfba53682f0d114cb6
org.apache.camel	camel-xmljson	2.11.4		0d68bc4cf43c68549a04f1ebfa54f4a1592fa38d
org.apache.camel	camel-xmljson	2.12.0		48900a65d3e26c3d1bd39ee0ce907b1331f47d00
org.apache.camel	camel-xmljson	2.12.1		d40aef35a4d5eed51c3a42fb56eb1b5a292f804d
org.apache.camel	camel-xmljson	2.12.2		5692eed9d4adf1b9e146c17b94d31a105681b6a0
org.apache.camel	camel-xmljson	2.12.3		8b18d07ae52ba8638879f34596f76c5cd6426f37
org.apache.camel	camel-xmljson	2.12.4		2c9de7fb87ba58c5ba4a2129dcaeb8f37da5978b
org.apache.camel	camel-xmljson	2.12.5		8e1229f6872f173f6cf4d5c4576eec23465c87b1
org.apache.camel	camel-xmljson	2.13.0		c94c4637fc73aa828be2e291693c91fe8d267e2d
org.apache.camel	camel-xmljson	2.13.1		4fefdcb0f14e9dd586319d3cf0a9d7bbae5e615d
org.apache.camel	camel-xmljson	2.13.2		f9e4f27d8850596f0735bfee49f8543ee7950c3f
org.apache.camel	camel-xmljson	2.13.3		09f0189638de1f956b2f7ab6344807d3fb9b1228
org.apache.camel	camel-xmljson	2.13.4		48ea248396cd969ace885a1b5051d688b60cbc3d
org.apache.camel	camel-xmljson	2.14.0		8af7dbd8fd3365bcf296c15ac244869bc9de8517
org.apache.camel	camel-xmljson	2.14.1		3664721d8a69418f41a58afef9aca9b1389c255f
org.apache.camel	camel-xmljson	2.14.2		26b543e5fbbd9ab755a9e7715bd733c1bb73e22f
org.apache.camel	camel-xmljson	2.14.3		a878af8c2fcdb8e1d360d7b90207a1141105f975
org.apache.camel	camel-xmljson	2.14.4		5ee2b82c22c8930535ed3349119cdb01ad776695
org.apache.camel	camel-xmljson	2.15.0		f0a5d92ac466b60314c1ce3e4106dab8cc49952e
org.apache.camel	camel-xmljson	2.15.1		3d236395e4ef4fe4f9e6017715e124280069c245
org.apache.camel	camel-xmljson	2.15.2		bf5a9cdb9c869b0be946a715ed5fcf97cd2dc7dc
org.apache.camel	camel-xmljson	2.15.3		c8644cbcde5696034217e04641b5bf363683082d
org.apache.camel	camel-xmljson	2.15.4		14e0a8cfd643cacf2abfb151ceb9d34844592b5c
org.apache.camel	camel-xmljson	2.15.5		f9e265fe08ce95d1143e234506a70aaee668bf85
org.apache.camel	camel-xmljson	2.15.6		7d48864920e127ec1a192b097bec19e6ab86c947
org.apache.camel	camel-xmljson	2.16.0		09f4716113b09b1f58bc8629155876066ff82b03
org.apache.camel	camel-xmljson	2.16.1		0baeb151b86127dbf20ac5f06b45690e1199ec2d
org.apache.camel	camel-xmljson	2.16.2		3eea307317e7ff582681e4f24e89e33dacf0ee98
org.apache.camel	camel-xmljson	2.16.3		2889e0e892c215e00b15174b1e51acf72326f404
org.apache.camel	camel-xmljson	2.16.4		5288548336a8386e2bd37cd55a66c07e962b6aee
org.apache.camel	camel-xmljson	2.16.5		f90eee98dfb39c924a270f407d5167860695c08e
org.apache.camel	camel-xmljson	2.17.0		1ad32ff56809560b9c81e50825020f1b9f3567ef
org.apache.camel	camel-xmljson	2.17.1		442b8cabff04718becef939debbc42d015c41091
org.apache.camel	camel-xmljson	2.17.2		c2e273051290ad990fa66b1b8d2cfe34ee9c5351
org.apache.camel	camel-xmljson	2.17.3		bb148a9e09d5c2dbf83ff4c1a893e22383220657
org.apache.camel	camel-xmljson	2.17.4		c221f8ebf1869719246a891174d7bb1486836002
org.apache.camel	camel-xmljson	2.17.5		d957ff5f9d7805e8176b5e75381c4c70d7b16d45
org.apache.camel	camel-xmljson	2.17.6		75f873b3e90a146f48676635fe9409bb1220e2e6
org.apache.camel	camel-xmljson	2.17.7		f28c7fea3c5611af2977b4b38334f53ac8a4eaa6
org.apache.camel	camel-xmljson	2.18.0		f0f2094c9957b7f2d37814d8d8748aa4ee3f7164
org.apache.camel	camel-xmljson	2.18.1		5db38d9cf310a996d2081ffc65c105f73fa04474
org.apache.camel	camel-xmljson	2.18.2		173f267fe910f6231cd2f9bff82cbb24c52a1ea2
