be.vlaanderen.informatievlaanderen.ldes.ldi	ldio-common	2.12.0		4ecc43c97be46ebf5ff08705d105e0299abd672f
org.commonjava.indy	indy-pkg-maven-common	1.1.15		36a373fe9ae3dd469303cd539e39f96d43277e87
org.commonjava.indy	indy-pkg-maven-common	1.1.16		9390650f3729f65c15ae0856bb561c8105003374
org.commonjava.indy	indy-pkg-maven-common	1.1.2		79bb673fa1f4b92a761d15d630cbffc6d5279ec3
org.commonjava.indy	indy-pkg-maven-common	1.1.3		36613a977701fde9d0a3553afb69ebf37dc7f7a1
org.commonjava.indy	indy-pkg-maven-common	1.1.4		310667f16bec1b537cfed2a357049b93b7269fdc
org.commonjava.indy	indy-pkg-maven-common	1.1.5		e618aeb54fb1f5dfa6b2e3b108ef63a7a2ac6dd4
org.commonjava.indy	indy-pkg-maven-common	1.1.6		e5c295e7753ee9940c248c57d8644ac223087b40
org.commonjava.indy	indy-pkg-maven-common	1.1.7		ad1f918f3452a6afc2c15c495800fd2627b45759
org.commonjava.indy	indy-pkg-maven-common	1.1.8		09466e743724876a594faf31ac1f3f65d7f80831
org.commonjava.indy	indy-pkg-maven-common	1.1.9		6480f6319e50814b090f1204a78ff255b8e450fc
org.commonjava.indy	indy-pkg-maven-common	1.2.0		586c3a92f99d16fcdd2bf5bd575747d992503cb9
org.commonjava.indy	indy-pkg-maven-common	1.2.1		b8fc3b6f90c8bb5102b297eb3898a94d72c0f6ff
org.commonjava.indy	indy-pkg-maven-common	1.2.2		100f96572ab92468e892112ba0807bdecca6a1aa
org.commonjava.indy	indy-pkg-maven-common	1.2.3		cd3bf4d5b0a778d5387f47874c681a7e653c08a9
org.commonjava.indy	indy-pkg-maven-common	1.2.4		2a040b71e0bd0946c44323c48ca039e6b2ee825b
org.commonjava.indy	indy-pkg-maven-common	1.2.5		2601a4ace92ef6c6a782570b28ec61b94b6e040e
org.commonjava.indy	indy-pkg-maven-common	1.2.6		055da1e2ad7ebf6c8c1c1e9b3ea0d7803c2fc2bc
org.commonjava.indy	indy-pkg-maven-common	1.2.7		2c61648e2e93f477eddf16d5888843215da22dab
org.commonjava.indy	indy-pkg-maven-common	1.2.7.1		ec8322bf823e3cb2f2b34b6f0de7d74a307296d1
org.commonjava.indy	indy-pkg-maven-common	1.2.7.2		e7846fbe7c12a6850075527c84c63a1f40262c5f
org.commonjava.indy	indy-pkg-maven-common	1.3.0		93c39f697e277937d366e860a861b05231d83e60
org.commonjava.indy	indy-pkg-maven-common	1.3.0.1		d9b29d708e222fae25a6862c481cacdd1d0f2b22
org.commonjava.indy	indy-pkg-maven-common	1.3.0.2		0c5b1030ba1db1488e4091ea9e778e7cf6ae7976
org.commonjava.indy	indy-pkg-maven-common	1.3.1		a02e1c7b6b7805d95eb67e9f23668437cb336164
org.commonjava.indy	indy-pkg-maven-common	1.4.0		2b8bdec19bb4731a564a233fbd2ee9dcd206b6fe
org.commonjava.indy	indy-pkg-maven-common	1.5.0		bac5720acdfb0e580a5d0349c747affb3884f40b
org.commonjava.indy	indy-pkg-maven-common	1.5.0.1		N/A
org.commonjava.indy	indy-pkg-maven-common	1.5.0.2		7e498cdaff7a5ee620c1dd5b6ee4f9813696dd54
org.commonjava.indy	indy-pkg-maven-common	1.5.0.3		e944137c6011a054f59376cc59f274bd8b0108db
org.commonjava.indy	indy-pkg-maven-common	1.6.0		89042fdfa50474ac0c7c293e6ed480b24ec55412
org.commonjava.indy	indy-pkg-maven-common	1.6.1		b5acd6a813c4ce0c77ab5c7e5e65f4b3bf684e46
org.commonjava.indy	indy-pkg-maven-common	1.6.2		a70ae10d093ab6593a3b1e86f668ff2881008913
org.commonjava.indy	indy-pkg-maven-common	1.7.0		1f2c25a27c2de73d1a34562a53326405847374e9
org.commonjava.indy	indy-pkg-maven-common	1.7.1		21f23938d73ba48140231f9a2278360c1e3f7597
org.commonjava.indy	indy-pkg-maven-common	1.7.2		b9115d71ef945a598f05f9ef541dfef2314b1996
org.commonjava.indy	indy-pkg-maven-common	1.7.3		e80fc5d11473989dc5ce7a4e2d7be8a673b63ff8
org.commonjava.indy	indy-pkg-maven-common	1.7.4		de2ba9cf86ab75b690ef9e5dd83eda54f0224c4b
org.commonjava.indy	indy-pkg-maven-common	1.7.5		c68b0382a3440d2cda02748a1040572a27c29266
org.commonjava.indy	indy-pkg-maven-common	1.7.6		26e8eaf29bb7c6290f16fd362a5b3166803d2db2
org.commonjava.indy	indy-pkg-maven-common	1.7.7		ebe034fb2eeb7427d551b31f9508fd23765223c5
org.commonjava.indy	indy-pkg-maven-common	1.8.0		6ef19a94bd6a8727a55fd0657120709486a7449d
org.commonjava.indy	indy-pkg-maven-common	1.8.0.1		ff1ffee4e3b6a189c1b05cc5a2bc4c32ad2ac520
org.commonjava.indy	indy-pkg-maven-common	1.8.0.2		c321c41a4c352526bd1cfc252af64758b3dd7d8f
org.commonjava.indy	indy-pkg-maven-common	1.8.1		e447615d3a93ac60b4dccf090c6cc7d701edbe02
org.commonjava.indy	indy-pkg-maven-common	1.8.2		a89f30362ce6680eb2dbc67ee9167dd576b27e15
org.commonjava.indy	indy-pkg-maven-common	1.9.0		2489a895aed3cf5a1efc15970272fa0835d0ce6b
org.commonjava.indy	indy-pkg-maven-common	1.9.1		cadde654a2e082aa16b53b5acb8638cb01c75d8a
org.commonjava.indy	indy-pkg-maven-common	1.9.2		8caae7022dcde8fa974adb19ce49484544658fb4
org.commonjava.indy	indy-pkg-maven-common	1.9.3		abbf156bcaba3031e5e6a42439a7cec3b25b8c94
org.commonjava.indy	indy-pkg-maven-common	1.9.4		f88e7e0f66625070831a00c467df454c70a21466
org.commonjava.indy	indy-pkg-maven-common	1.9.6		c5d103af2c9eb671c48a0f369e73b6c29e06556a
org.commonjava.indy	indy-pkg-maven-common	1.9.7		0d9069811b4f294da798f7167051f98ee09a82c3
org.commonjava.indy	indy-pkg-maven-common	1.9.7.1		cb738bb7cfcb937f1cf7f1b0700126f90f4e4751
org.commonjava.indy	indy-pkg-maven-common	1.9.7.2		bdabfb0b96db02b36f7159c0e65cbc4edcd85bf9
org.commonjava.indy	indy-pkg-maven-common	1.9.8		7c406264867dd9dfdbd68991270a994dc0004b3e
org.commonjava.indy	indy-pkg-maven-common	1.9.9		4ceb783d33cd535d119c0866398c90d564734ce5
org.commonjava.indy	indy-pkg-maven-common	2.0.0		4bf0e48cdace49ec7c2ba3aba4c365700e8f31cb
org.commonjava.indy	indy-pkg-maven-common	2.2.0		74eaae34d75d5951e729a152afdd07de5fac4bcd
org.commonjava.indy	indy-pkg-maven-common	2.3.0		fa4e35e070d8fb5e6eb56f09009e72bb8767f3bb
org.commonjava.indy	indy-pkg-maven-common	2.4.0		c3bcfe663c83772f7955e1796fbbbb0d36af57f6
org.commonjava.indy	indy-pkg-maven-common	2.4.1		783df5249d3ed84eb4560986114d455b05aee02b
org.commonjava.indy	indy-pkg-maven-common	2.5.0		27d85c4daf9a09e80fb9ebd739288944b4224200
org.commonjava.indy	indy-pkg-maven-common	2.5.1		12ad767ada75dc59b32c24a0ab44a996b8d055ba
org.commonjava.indy	indy-pkg-maven-common	2.5.2		d73f0ee800af0b3b729bd938ec9905048dbd9d85
org.commonjava.indy	indy-pkg-maven-common	2.5.3		87b19e7d34eaf0c4bd0754086864801f5b4c0444
org.commonjava.indy	indy-pkg-maven-common	2.5.4		68fa18f92009982ed3a7e348c1602f4aebec1c31
org.commonjava.indy	indy-pkg-maven-common	2.5.4.1		d0e832dda4a72c3d0a50728b1431e9592bbbe061
org.commonjava.indy	indy-pkg-maven-common	2.5.5		168174bb23ca194338c93e8469dcba3396bd99c0
org.commonjava.indy	indy-pkg-maven-common	2.5.6		7bcb655a1be032738fc6dbed70fb0c65b8e26cc2
org.commonjava.indy	indy-pkg-maven-common	2.6.0		ff30960324a0e201b2a636f1db8b7bd8685df3a4
org.commonjava.indy	indy-pkg-maven-common	2.6.1		e0c6aaaad367ef8ff167fdb6f44f7353eb87735c
org.commonjava.indy	indy-pkg-maven-common	2.6.3		8741d59a3db5ec663a1f5fc49864807459224b27
org.commonjava.indy	indy-pkg-maven-common	2.6.4		f7ada163e5c10d1fe2c0b5ca54935ca94b66abcf
org.commonjava.indy	indy-pkg-maven-common	2.6.5		269001f9006e059ed0a76f9a9e941a92172fa10a
org.commonjava.indy	indy-pkg-maven-common	2.7.0		e83f0992286775c2bca10f9d4de4da28ae9a3ac2
org.commonjava.indy	indy-pkg-maven-common	2.7.2		20f83ea569308aba7beea8ec7964f70f3d20a677
org.commonjava.indy	indy-pkg-maven-common	2.7.3		d53992378e34341224260996cb3e2e3b0c91c3d0
org.commonjava.indy	indy-pkg-maven-common	2.7.4		f3cd5868425418070a8fc98dccd2882a9d1695ee
org.commonjava.indy	indy-pkg-maven-common	2.7.5		2e8a32ccb3afb546c99a7cc163d2dccfd9b434f1
org.commonjava.indy	indy-pkg-maven-common	2.7.6		5ac9b1accf93e72581c9c88d22e9f61e6a068b93
org.commonjava.indy	indy-pkg-maven-common	3.0.0		2db3b894c060c705c281ad2388099cf66e1fc381
org.commonjava.indy	indy-pkg-maven-common	3.0.2		1b3144f696ae80f32d6ebff1df000f7671062384
org.commonjava.indy	indy-pkg-maven-common	3.1.0		19ffdb1d57ca92f69065748cc84cb8f0aadd20c4
org.commonjava.indy	indy-pkg-maven-common	3.1.1		46ce90c70ba778c4caa02f1f3f10c13d14aaa86e
org.commonjava.indy	indy-pkg-maven-common	3.1.2		4d6a7c2662b3c9e64033be93da32cd4385ae24f9
org.commonjava.indy	indy-pkg-maven-common	3.2.0		ef1a5d5540e176ef64b8a3f96a54d00dc53237c1
org.commonjava.indy	indy-pkg-maven-common	3.2.1		a842aba07d81ed4f9d277fb57e760b5f872b7ece
org.commonjava.indy	indy-pkg-maven-common	3.2.2		371d5439d3bb6af48a6f5d82411e406ee0be8c37
org.commonjava.indy	indy-pkg-maven-common	3.2.3		7a19650043a1d18e61e6342f0d391a3996bc7725
org.commonjava.indy	indy-pkg-maven-common	3.3.1		107c795430204ed896772c23f4eb71ad26c7931d
org.commonjava.indy	indy-pkg-maven-common	3.3.2		9505446562d331e54bfc547f259f56754d69de01
org.commonjava.indy	indy-pkg-maven-common	3.3.3		7eb41fc93ee9585bac902f8a9c068af6eeee9d04
org.commonjava.indy	indy-pkg-maven-common	3.3.4		f51ed38f880c5a33c0e27bbffc21fa45f550c39d
org.commonjava.indy	indy-pkg-maven-common	3.3.5		1f826fd3031891ef456a55e460ba01f444893026
org.commonjava.indy	indy-pkg-maven-common	3.3.6		8a38e6b02ec5014a214287e790e0d3a2acaccb92
org.commonjava.indy	indy-pkg-maven-common	3.4.0		b9226b6ad1a10007727fb8fc6387eed0ad5c1889
org.commonjava.indy	indy-pkg-maven-common	3.4.2		6bcc9636aca89eacfa556d3cd5d1a072872ec905
org.commonjava.indy	indy-pkg-maven-common	3.4.3		dfaaf197f4fe8c5d8ef4d51ccdf757ae999618ed
org.commonjava.indy	indy-pkg-maven-common	3.4.4		3b64deda0b96782af72cc4eca262cb02b222a465
org.commonjava.indy	indy-pkg-maven-common	3.4.5		a9cb242ca51f3da294a7a01c1ad7fe80c16782ba
org.eclipse.ecsp	uidam-user-management	0.0.2		c7397008fed1513a8a2a12c1f0ee849eb66582dc
org.eclipse.ecsp	uidam-user-management	1.0.0		66de90c7299be4b60241607614d7836040b032b1
org.eclipse.ecsp	uidam-user-management	1.0.1		3e8b20a7fda27cbee550573cd30ca0af4b38af82
org.glassfish.main.appclient.client	acc-config	3.1.2		c57990dfe6753b70b4ac87f457780b2436ac969f
org.glassfish.main.appclient.client	acc-config	3.1.2.2		4760f5f4deb79ba1508c4349203a780a0eca39f5
org.hibernate.ogm	hibernate-ogm-parent	3.0.0.Alpha1		N/A
org.hibernate.ogm	hibernate-ogm-parent	3.0.0.Alpha2		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.0.0.Beta1		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.0.0.Beta2		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.0.0.Beta3		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.0.0.Beta4		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.0.Beta1		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.0.Beta2		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.0.Beta3		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.0.Beta4		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.0.Beta5		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.0.Beta6		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.0.Beta7		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.0.Beta8		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.0.CR1		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.0.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.1.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.2.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.1.3.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.2.0.Beta1		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.2.0.CR1		N/A
org.hibernate.ogm	hibernate-ogm-parent	4.2.0.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.0.0.Alpha1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.0.0.Beta1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.0.0.CR1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.0.0.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.0.1.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.0.2.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.0.3.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.0.4.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.1.0.Alpha1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.1.0.Beta1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.1.0.Beta2		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.1.0.Beta3		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.1.0.CR1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.1.0.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.2.0.Alpha1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.2.0.Beta1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.2.0.CR1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.2.0.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.3.0.CR1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.3.0.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.3.1.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.4.0.Alpha1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.4.0.Beta1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.4.0.Beta2		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.4.0.CR1		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.4.0.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.4.1.Final		N/A
org.hibernate.ogm	hibernate-ogm-parent	5.4.2.Final		N/A
org.kie.modules	org-jbpm	6.1.0.Beta1		N/A
org.kie.modules	org-jbpm	6.1.0.Beta2		N/A
org.kie.modules	org-jbpm	6.1.0.Beta3		N/A
org.kie.modules	org-jbpm	6.1.0.Beta4		N/A
org.kie.modules	org-jbpm	6.1.0.CR1		N/A
org.kie.modules	org-jbpm	6.1.0.CR2		N/A
org.kie.modules	org-jbpm	6.1.0.Final		N/A
org.kie.modules	org-jbpm	6.2.0.Beta1		N/A
org.kie.modules	org-jbpm	6.2.0.Beta2		N/A
org.kie.modules	org-jbpm	6.2.0.Beta3		N/A
org.kie.modules	org-jbpm	6.2.0.CR1		N/A
org.kie.modules	org-jbpm	6.2.0.CR2		N/A
org.kie.modules	org-jbpm	6.2.0.CR3		N/A
org.kie.modules	org-jbpm	6.2.0.CR4		N/A
org.kie.modules	org-jbpm	6.2.0.Final		N/A
org.kie.modules	org-jbpm	6.3.0.CR1		N/A
org.kie.modules	org-jbpm	6.3.0.CR2		N/A
org.kie.modules	org-jbpm	6.3.0.Final		N/A
org.kie.modules	org-jbpm	6.4.0.Beta1		N/A
org.kie.modules	org-jbpm	6.4.0.Beta2		N/A
org.kie.modules	org-jbpm	6.4.0.CR1		N/A
org.kie.modules	org-jbpm	6.4.0.CR2		N/A
org.kie.modules	org-jbpm	6.4.0.Final		N/A
org.kie.modules	org-jbpm	6.5.0.Beta1		N/A
org.kie.modules	org-jbpm	6.5.0.CR1		N/A
org.kie.modules	org-jbpm	6.5.0.CR2		N/A
org.kie.modules	org-jbpm	6.5.0.Final		N/A
org.kill-bill.billing.plugin.java	catalog-test-plugin	0.5.1		a670cb66fd966c6674439bea1f5a0d3bb064a84c
org.kotlincrypto.macs	hmac-md-linuxarm64	0.3.0		N/A
org.kotlincrypto.macs	hmac-md-linuxarm64	0.4.0		N/A
org.kotlincrypto.macs	hmac-md-linuxarm64	0.5.1		N/A
org.kotlincrypto.macs	hmac-md-linuxarm64	0.5.3		N/A
org.kotlincrypto.macs	hmac-md-linuxarm64	0.5.4		N/A
org.kotlincrypto.macs	hmac-md-linuxarm64	0.5.5		N/A
org.kotlincrypto.macs	hmac-md-linuxarm64	0.5.6		N/A
org.kotlincrypto.macs	hmac-md-linuxarm64	0.6.0		N/A
org.kotlincrypto.macs	hmac-md-linuxarm64	0.6.1		N/A
org.kotlincrypto.macs	hmac-md-linuxarm64	0.7.0		N/A
org.lucee	xdb	1.0.0		79dd5d9e70f80c0a80e57571c5942337cc46a88c
org.nwolfhub.vk	vklib	1.0		0003d6c77c0747b87a7939522be7871302d40632
org.nwolfhub.vk	vklib	1.1.0		b26f50437b69872c3763c89d6387283b48700121
org.nwolfhub.vk	vklib	1.1.1		4119b5d92d73ea9c99d0900bfff9d3c3327e476d
org.nwolfhub.vk	vklib	1.1.2		c7292a5aec7f717f73851946a4527b8d18be0a2c
org.nwolfhub.vk	vklib	1.1.3		2337f592a6d5efd384d7a3054987e167abb66518
org.nwolfhub.vk	vklib	1.1.4		bd69b6ecd8966c3e2057e2a6478c7bed4b1885b7
org.nwolfhub.vk	vklib	1.1.5		2032713d959cdcff05c2846e043148032d3e9c5c
org.scalameta	mtags_3.0.0-M3	0.10.0		6991b5d8287406e1788762d7978200967bd2794e
org.scalameta	mtags_3.0.0-M3	0.10.1		2086118e154975cb06ad6011e8c39c6b524c1919
org.scalameta	mtags_3.0.0-M3	0.10.2		e680b6915015bdd2421dbe5e03729d7318b8a3ea
org.scalameta	mtags_3.0.0-M3	0.9.10		d0a84a6a23a203d89118c0b62e22d45486c0d82b
org.scalameta	mtags_3.0.0-M3	0.9.8		57b9a5dcf9bb9317d465250458417578e57d9752
org.scalameta	mtags_3.0.0-M3	0.9.9		3f88e214e305da4b262d73bde0d01bf997e34e10
org.shredzone.commons	commons-taglib	1.0		12eba5b39c69dcbac8173938853a79786d9b484a
org.shredzone.commons	commons-taglib	2.0		029ffd18335f806d429576bb5e1849bb3305cf48
org.shredzone.commons	commons-taglib	2.1		f1bdae27814b4c675939d751dc4b85118a0b1221
org.shredzone.commons	commons-taglib	2.2		53ee3113e516868669e4765009359be3091f65f7
org.testcontainers	solr	1.14.2		520ce6c35c6cb5664e7d26a8698f6f7f2a879ea8
org.testcontainers	solr	1.14.3		27ea9a5e209a611b6c5bbdafc7e93675febd14a2
org.testcontainers	solr	1.15.0		4b46c04ccd1bf1e8aeae8e4adcfefe4ae6e4f76b
org.testcontainers	solr	1.15.0-rc1		51983d3eb242736c5ace5e2de0ba949c4096d147
org.testcontainers	solr	1.15.0-rc2		ec3e055434c571bd6feb0a0e69c56d4b2121ca9e
org.testcontainers	solr	1.15.1		01ff966dd9a14d01c4c3146daccf66e1eba9705c
org.testcontainers	solr	1.15.2		e4674cbb525e05c53fef0d868532e3f8887cc8c1
org.testcontainers	solr	1.15.3		39d19504335e4e7f8fd10b3a7043fbed54297d5b
org.testcontainers	solr	1.16.0		c6c74fbc48a68690670f2759e27485b53aab333a
org.testcontainers	solr	1.16.1		fee13d00633e4d7d2062ef8e486dd71a7de63e3b
org.testcontainers	solr	1.16.2		fee13d00633e4d7d2062ef8e486dd71a7de63e3b
org.testcontainers	solr	1.16.3		567e9e91547d9ec86fe5568b1cf7a37288609498
org.testcontainers	solr	1.17.0		d86f7c88a8de26a8c129d0396ef3e0bb01db8d36
org.testcontainers	solr	1.17.1		f218ddc0698c02f622004d21fa2a8687ae443c45
org.testcontainers	solr	1.17.2		56bcbffcf864f39fcb02b259d8bef8ce18f7d60c
org.testcontainers	solr	1.17.3		8b064701aaef8294be02cd14ca05c6739b633605
org.testcontainers	solr	1.17.4		f609cfa971b0b866c2b4d904e3df0226eb513361
org.testcontainers	solr	1.17.5		7ef9c736d8c0e1f3cb4c4565adeca77242679d22
org.testcontainers	solr	1.17.6		8322ddd7a423baa7babb07f7b490f4b9543e2fb0
org.testcontainers	solr	1.18.0		409180ce741fbb2a74a12cdcc1f99cb69f9ca165
org.testcontainers	solr	1.18.1		cfa1db95390cc931861687c6020e13a04e3ef0d8
org.testcontainers	solr	1.18.2		2d99f7cb3b32899e8c3706b50ec7992e84851546
org.testcontainers	solr	1.18.3		00aa03915f431de2ac4fd5deed5ae87934fc6872
org.testcontainers	solr	1.19.0		2ae964232333558c772887a7d04b2b962df483cb
org.testcontainers	solr	1.19.1		1bd8d534c37dddb1f985af5d0855be08cedd9334
org.testcontainers	solr	1.19.2		abdce3de8760f8a486f9fe4efb2de2025f9200b2
org.testcontainers	solr	1.19.3		60b94e082238e1d90f5749a38059c56e37b4c62d
org.testcontainers	solr	1.19.4		840172cc3b8897a0e00048078532eaffc287c9f4
org.testcontainers	solr	1.19.5		121e8764fbf6ed70d66f27fedcd9d1439772e4ed
org.testcontainers	solr	1.19.6		6faf91f0adf77a43101b7ade7c482dce8e950eba
org.testcontainers	solr	1.19.7		874da9bc565e67cc239ab78c4bf22fe25a649168
org.testcontainers	solr	1.19.8		5cd38976c6489137f13c41fde9482cdf1886c7ef
org.testcontainers	solr	1.20.0		9f1bbae660b7069f49f70e04666e134ff05147ca
org.testcontainers	solr	1.20.1		545e0a530441f667ca47a91d22acbb2b820dad17
org.testcontainers	solr	1.20.2		cfc13af2dd3fd42684d84dc50b121d6d6b7b5b19
org.testcontainers	solr	1.20.3		cfc13af2dd3fd42684d84dc50b121d6d6b7b5b19
org.testcontainers	solr	1.20.4		03e3a4a7433897bc018beee62d3faa79721ad431
org.testcontainers	solr	1.20.5		9bd4b25e7aaf03c3e4b0dc6d45ace2bfbdcb9068
org.testcontainers	solr	1.20.6		9bd4b25e7aaf03c3e4b0dc6d45ace2bfbdcb9068
org.testcontainers	solr	1.21.0		4e5b0c6384f7539ff75819abaebf780c5ee9a9e4
org.typelevel	cats-collections-core_2.13	0.8.0		4e329f7e44134347da9b4f1f0428f94f157d2921
org.typelevel	cats-collections-core_2.13	0.9.0		c62740f2092d653a45e35f9300fa9a2981a509e3
org.typelevel	cats-collections-core_2.13	0.9.1		a2ead3cdd944b00532af7e042b6eeec4d3b7c34d
org.typelevel	cats-collections-core_2.13	0.9.2		3571c6465c6ac710c27437946675e8422bb7d614
org.typelevel	cats-collections-core_2.13	0.9.3		7236d5322cd7b2fec9e71450950eb5f3129e1cf7
org.typelevel	cats-collections-core_2.13	0.9.4		882ac1e86b459d407bed1dd5dda3be505b0f480d
org.typelevel	cats-collections-core_2.13	0.9.5		cf35b648ba4cca7b60d3e9a8ea95890e61acb1a1
org.typelevel	cats-collections-core_2.13	0.9.6		9c595d655697da133e3d48f2f339ffdfa819ef3f
org.typelevel	cats-collections-core_2.13	0.9.7		22021c7f79b75de587dd105d366c1c42c23a1a6e
org.typelevel	cats-collections-core_2.13	0.9.8		fa68da482fea550034456236e2a092e215a960f7
org.typelevel	cats-collections-core_2.13	0.9.9		29351ffcc2c03e8b0154f6642a3361a6c503c4a7
org.webjars	json	20121008		24178d456bb5d40005ea3db0b032741664733b18
org.webjars	json	20121008-1		e081db432cb35cb89c264552043b942baf9a9659
org.webjars.npm	github-com-berkanakyurek-select2-bootstrap4-theme	1.0.1		bc35865d111d4562ea34a53bcc66d2ed9d688c90
org.webjars.npm	vue-qrcode-reader	2.3.15		9224e6001b0a98aa6b52698f7ab48588c45dfd63
org.xerial	xerial-core	0.8.0		31f6c97a7e1967fb27b79e37d744aaf5ba18061b
org.xerial	xerial-core	0.8.7		05554b5eb53e82ea7beb2ab132661aa77da70b4a
org.xerial	xerial-core	0.8.8		39db1de8f73b1acf78a5aaa8dacd1b7f83508f5b
org.xerial	xerial-core	1.0.10		92843630134b736beea2b069ceee3bb68e949420
org.xerial	xerial-core	1.0.12		2e9c2b062996238462171d1219e102bc2c541cdb
org.xerial	xerial-core	1.0.12	standalone	d6f837c63025748a422889059c66ce0f8eddc039
org.xerial	xerial-core	1.0.21		efb8a33300db0c883aac263b04c299ed9c6406bb
org.xerial	xerial-core	1.0.21	standalone	4878dca588c72eb5fc4fcc7c0548fd4c87a3a52d
org.xerial	xerial-core	1.2.3		320f48f8632259df911591398d79fab1958b0073
org.xerial	xerial-core	1.2.3	standalone	c96fd5d2ee7847ccdeef975b4e781bbbc15ee470
org.xerial	xerial-core	1.2.4		63bc4bae60f360d4bcd724eb57c9b2ccc359a173
org.xerial	xerial-core	1.2.4	standalone	f8ada591b9a8371092a1d37edfbe24378fe724b1
org.xerial	xerial-core	2.0		bb3d211d000f88ce1e2b415290cbd7b2331fe5df
org.xerial	xerial-core	2.0.1		ed46d13e18a7086de806da9bff56a8032a42a111
org.xerial	xerial-core	2.0.2		1b53a166f38c4185126bbfae756c2dcc7c7fe72c
org.xerial	xerial-core	2.0.6		f980ccf4028ad781e7df1fe0b6fe4b81d4cf7503
org.xerial	xerial-core	3.0		1d524e7aa07aeb3edb2bfd55a2f4137f565fd33d
org.xerial	xerial-core	3.1		acbfa1abd29f8ca2e49b0990b3f0dc77cae17b79
org.xerial	xerial-core	3.1.1		7a8dfe76ba7e05d026e7649c7b22d224a3ae8a7d
org.xerial	xerial-core	3.2.0		bfc8487d56b5879ff2601cfc12f6b0711ff06027
org.xerial	xerial-core	3.2.1		114174f9856f2b9144f12f56d10bb65126cc6bc1
org.xerial	xerial-core	3.2.2		e1a4b98941c99f0935f596d45d1eeec8bea9077c
org.xerial	xerial-core	3.2.3		e9037233f0630f13cb741519dbfbeb68973ec19c
org.xerial	xerial-core	3.3.0		588e763d533b2f06a20f813f3d30dd035069c299
org.xerial	xerial-core	3.3.1		b77144caa733f52ee33e3609f4e27f39cc7e8bbd
org.xerial	xerial-core	3.3.2		6e84525e8bb72e89f160133125e8a38e028f2677
org.xerial	xerial-core	3.3.3		6b9c418a7693f443dd9b86a2a4c003d0e04cd860
org.xerial	xerial-core	3.3.4		b19e75dfc89266bfa003ff3a1223facb41765c49
org.xerial	xerial-core	3.3.5		aa0a7851e6a8c1782599b0791cb39575ca090860
org.xerial	xerial-core	3.3.6		c9192af49d143a36bed396ae4c717d56cc1d235b
org.xerial	xerial-core	3.3.8		a5362927496d637ae86141ecf126adca8bd17d92
org.xerial	xerial-core	3.4.0		4713d2328a63889256d241c58a79d8388f3a55a3
se.swedenconnect.sigval	sigval-xml	1.1.0		f4ff30a7ea1f9451c9e9653695e65eb21793c968
se.swedenconnect.sigval	sigval-xml	1.1.1		8d4b27b3a2c787066c283d04338a3e9075adbabb
