ba.sake	sbt-build-extract-core_2.13	0.0.1		dc786ca8a51fd3aab071c7feb22643b08b19660e
org.apache.nifi	nifi-hbase-processors	1.25.0		8f1a0b7fbf9188039838a5f37c593be3b75746c2
org.apache.nifi	nifi-hbase-processors	1.26.0		4664d8af5d3d1bce5b7b4a141260ef399c4b0e7b
org.apache.nifi	nifi-hbase-processors	1.27.0		350113da8160a5c6d9733edc15abba816ad8ad43
org.apache.nifi	nifi-hbase-processors	1.28.0		48e69af70d5742442d8fd92294a2ba299fc05189
org.apache.nifi	nifi-hbase-processors	1.28.1		297fb7874784b29de972f96c8361339d326228c9
org.apache.nifi	nifi-hbase-processors	1.3.0		5236e7a19a0137ef27823f1358f932d04bed751e
org.apache.nifi	nifi-hbase-processors	1.4.0		4ca222149f56183da4ecff34391efb8c8b5f7a03
org.apache.nifi	nifi-hbase-processors	1.5.0		1ba5545e9cd15f79eb8da0c29a7ce380cdd68091
org.apache.nifi	nifi-hbase-processors	1.6.0		911c57d4800c4c6d5329b80d32cc19aa616deb9b
org.apache.nifi	nifi-hbase-processors	1.7.0		51a3ba46bead890370f79291b293acdf3be2eb4a
org.apache.nifi	nifi-hbase-processors	1.7.1		9939f7c0bcbd154fb85f3a36e7cfe05a6da50ea3
org.apache.nifi	nifi-hbase-processors	1.8.0		3838b1f894ffb700a0e853eeec1244bf296d74ab
org.apache.nifi	nifi-hbase-processors	1.9.0		ce2596b005b8d7e927402bd2127acac0d19fe643
org.apache.nifi	nifi-hbase-processors	1.9.1		79902e060fc1a8ff4a6bb8fb0b82a89ee53f140c
org.apache.nifi	nifi-hbase-processors	1.9.2		3fc9d7cf295ea7c602f84b5857de4721cff766b9
org.apache.nifi	nifi-hbase-processors	2.0.0-M1		03e19545ae725a6e1660c65b3f729f0d0f8e8fbd
org.apache.nifi	nifi-hbase-processors	2.0.0-M2		735a11e75acbbbd668e5eb937e46cbbb45d4a5b3
org.apache.nifi	nifi-hbase-processors	2.0.0-M3		e0fa939b804db20be0448abeb3b6c43c50c88a80
org.apache.nifi	nifi-hbase-processors	2.0.0-M4		f129d622d457bed25595e16542798dc5a50bcd96
org.apache.pinot	pinot-spark	0.10.0		c6e78e603ca8423799264d713fdf155b59e76b21
org.apache.pinot	pinot-spark	0.10.0	shaded	466ceccb650a916199d0df0cfcf411f9fe63079e
org.apache.pinot	pinot-spark	0.11.0		5822251e7ecd7e875bf28cbec16b2690520d4994
org.apache.pinot	pinot-spark	0.11.0	shaded	141b8db557ef4046d52b0ed1e3e7b0e36350e919
org.apache.pinot	pinot-spark	0.12.0		458a9bbbc7831178cad9cebd490835b564c5fdcc
org.apache.pinot	pinot-spark	0.12.0	shaded	be5b2c57348f20fd764b815de44b348c5fafcd79
org.apache.pinot	pinot-spark	0.12.1		3379067b0a8572ae7d4ba77f6b9330ea4796256d
org.apache.pinot	pinot-spark	0.12.1	shaded	37aa32cd7517854ff9a27a5a0e06643e981181be
org.apache.pinot	pinot-spark	0.3.0		1f9c91a1e8c6bf782057e8d7bbc6ce3deb5b5f70
org.apache.pinot	pinot-spark	0.3.0	shaded	4b6d872db466d21632aa9d8591e0a0747c5d11e6
org.apache.pinot	pinot-spark	0.4.0		a6045cd48ba44743e8e1f5af086c9eeb3d7d34c9
org.apache.pinot	pinot-spark	0.4.0	shaded	932e7a62426b96a712141f173c6296e7ac88d630
org.apache.pinot	pinot-spark	0.5.0		87dc5e0cbd725269bda1d9c799c79ef97d8ac20d
org.apache.pinot	pinot-spark	0.5.0	shaded	77fdb2f79cdcdaf7b9a34f8566f00d6c554d0d36
org.apache.pinot	pinot-spark	0.6.0		9d6e3556959afb69277c94722b9fcea92174b25a
org.apache.pinot	pinot-spark	0.6.0	shaded	cf67efcb10a19cb83d5e84866c54b9fbd3ee3a4a
org.apache.pinot	pinot-spark	0.7.0		0933221167b4a3315992625511c9d7a55e9d4faf
org.apache.pinot	pinot-spark	0.7.0	shaded	7b9d7947271e99f455ca6e98da7ab3eec1b26017
org.apache.pinot	pinot-spark	0.7.1		82bd27e64a1cb7f4685077f5ae9cd7893706846b
org.apache.pinot	pinot-spark	0.7.1	shaded	b134aa0f0ca74e94b8dfa138579b75c6a2476a76
org.apache.pinot	pinot-spark	0.8.0		8f4e9ae5cc63aa3928738cb5a69ab731dc189cd4
org.apache.pinot	pinot-spark	0.8.0	shaded	4331b37b4d1e692f651d57cabb65f5b82510a59a
org.apache.pinot	pinot-spark	0.9.0		50b1b3c5701bdb299d5aa639cb4b7f1fafcc8598
org.apache.pinot	pinot-spark	0.9.0	shaded	502d75a58fc5124f82401d364663c76baa040edd
org.apache.pinot	pinot-spark	0.9.1		7f8827dfeff7db35d1b92d7bedcec7210dbcffc1
org.apache.pinot	pinot-spark	0.9.1	shaded	0e8f1336db33c6c6c87935eded267aa078a9d703
org.apache.pinot	pinot-spark	0.9.2		8bdc2ee8db0a436a6a558ddd9b64c1891440cc62
org.apache.pinot	pinot-spark	0.9.2	shaded	8cae944ac0fd59c5b3ed7e744949daf2ea7b84ad
org.apache.pinot	pinot-spark	0.9.3		62d668bd6322e65f8281943ee58829fdb317fef6
org.apache.pinot	pinot-spark	0.9.3	shaded	2646d86461d4409617879dddfd7511f97ae6fd3b
org.camunda.bpm.ext	camunda-engine-cassandra	0.1.0		36655907687831161f6f71c10a0585ff376a5e31
org.camunda.bpm.ext	camunda-engine-cassandra	0.2.0		bc419f064748c9b2825a3812a087ad6a1ff459f8
org.commonjava.maven	atlas-parent	0.5.0		N/A
org.commonjava.maven	atlas-parent	0.6.0		N/A
org.glowroot.instrumentation	instrumentation-kafka	0.14.0		7d69b4c662784c00bc1f46946edce083b1fd7936
org.glowroot.instrumentation	instrumentation-kafka	0.14.1		6e70020af36b4ea9e0a59f6ef64a5f167377c070
org.glowroot.instrumentation	instrumentation-kafka	0.14.2		06d99813c92d3d504a8a6bd0424a17089848b6eb
org.glowroot.instrumentation	instrumentation-kafka	0.14.3		7a2a9f84d515ece22ddbc038ddb16729aa47563d
org.glowroot.instrumentation	instrumentation-kafka	0.14.4		278ad9dc5cc4e5eaf097acc01caf185dba374c51
org.glowroot.instrumentation	instrumentation-kafka	0.14.5		ef1e09ee9ac0142bd2648261affcc112c5293d27
org.glowroot.instrumentation	instrumentation-kafka	0.14.6		060402013feb8ecfe22f66a2860be5ac85627bfc
org.glowroot.instrumentation	instrumentation-kafka	0.14.7		103b67a0b32380e7a58b10268e7d8cb4bf49e34c
org.glowroot.instrumentation	instrumentation-kafka	0.14.8		065f5c76b5f2e4d4069f6f342c1dada552d736ce
org.glowroot.instrumentation	instrumentation-kafka	0.14.9		7c071534abef33074e8c53184ab7eceaaaf4120d
org.javabits.jgrapht	jgrapht-ext	0.9.1		99c24d0d666b72f2bdedfddf04710933fdb951c2
org.javabits.jgrapht	jgrapht-ext	0.9.1	uber	ceb76b3def1a2dd2c1ad67815abbe60369a6a22e
org.javabits.jgrapht	jgrapht-ext	0.9.2		0a7b2caf728bcf4a2bbfbfdd95170b0b5fc0c4f4
org.javabits.jgrapht	jgrapht-ext	0.9.2	uber	8ce8dd3ce8542ed26e0970591b97c12e4db926e6
org.javabits.jgrapht	jgrapht-ext	0.9.3		4511c5cd181797971b7bae8bf6dd8bae07f8b120
org.javabits.jgrapht	jgrapht-ext	0.9.3	uber	46000988f56bd796f419189671ecf2a3875a7972
org.jdtaus	ISO-13616	2007.45		ac465b9b4f02a017befa467c004ba2b360ef5c7b
org.jdtaus	ISO-13616	2007.45	project	9bbdc16f06f185d3fc68d9f466382fcae91e02fe
org.jdtaus	ISO-13616	2007.45	site	e8ef8561f0b35200c7e715e4452bf1143c64516b
org.jdtaus	ISO-13616	2007.46		4520fbc25c048132840a85c8962f0b822c802311
org.jdtaus	ISO-13616	2007.46	project	52ef32540c47874b73cb0c0fa6af10379ce4faf0
org.jdtaus	ISO-13616	2007.46	site	816f55879653031e89a1aa0a56edf06317cb5bfc
org.jdtaus	ISO-13616	2007.47		5bc66870243c1e442d1be32134f95c16df08af4d
org.jdtaus	ISO-13616	2007.47	project	8541736df9fbfeb0edf7305466a081eaf1adb62b
org.jdtaus	ISO-13616	2007.47	site	b1e66001c9e3c64d793df935bba1eefdda6f55e7
org.jdtaus	ISO-13616	2007.50		c23771cbcc29d1db3c9a31bcecd67db15f4cb2c2
org.jdtaus	ISO-13616	2007.50	project	ac9813b697dfa14c5d538bb7c355f71b39005d20
org.jdtaus	ISO-13616	2007.50	site	11ada4dc7dafd3cd2cca5ca83c0ddc2708d81c65
org.jdtaus	ISO-13616	2007.58		ef1a8036613835a5b99fc7fc82085916304666ad
org.jdtaus	ISO-13616	2007.58	project	03bf516615a1ce78f670ca47cd2adcd5e11dcb30
org.jdtaus	ISO-13616	2007.58	site	eefbbcee4ed85657861fc42814c5b600cd58e476
org.jdtaus	ISO-13616	2007.60		3976a4bb6b2cd1e0115b7c84f46dde2dd29b0856
org.jdtaus	ISO-13616	2007.60	project	513c3521363d4950a38164ae43aad908f736a5a7
org.jdtaus	ISO-13616	2007.60	site	2754021035e9bf428aae5d443249e2b731002acb
org.jdtaus	ISO-13616	2007.64		18bebf92afd6ede650236a123c999daa8668b233
org.jdtaus	ISO-13616	2007.64	project	2f5ae38dd99e9d84c117f7fe71551bf764474f71
org.jdtaus	ISO-13616	2007.64	site	02d0f7a3ee20a4e43b785238037b32946d1a8fed
org.jdtaus	ISO-13616	2007.69		915fc7776cfde6e762436dff3cd5eeec383724d8
org.jdtaus	ISO-13616	2007.69	project	c3c07d857da8cd17f9bf4f1d853e9503b8807701
org.jdtaus	ISO-13616	2007.69	site	234584a6107e7eec2b3898bce7fde3398a649567
org.jdtaus	ISO-13616	2007.73		bcb4744916fd5b4ad53cdd8c4541cc5c8308fbbe
org.jdtaus	ISO-13616	2007.73	project	9297dffc5b199d42598d44d7b4fe16de3feedc45
org.jdtaus	ISO-13616	2007.73	site	eecdc624291a5a146ec47bf43aed15747de2d429
org.jdtaus	ISO-13616	2007.78		c6d8f7ba72e066dccfdffe2f0f7b3fb0125d5ff7
org.jdtaus	ISO-13616	2007.78	project	3ed0ecbdc0382520d19cc6b9828f044f610276e7
org.jdtaus	ISO-13616	2007.78	site	6e93b8f8b0dbe748e8905f05110bdabaf5b5316f
org.jibx.schema.org.hr_xml.ns	org.jibx.schema.org.hr_xml.ns._2_4.HR_XML_2_4.StandAlone.AssessmentOrderRequest	1.0.0		ffe10f59f8ea90513dc96d90c79cc4d97ff17849
org.jibx.schema.org.hr_xml.ns	org.jibx.schema.org.hr_xml.ns._2_4.HR_XML_2_4.StandAlone.AssessmentOrderRequest	1.0.4		800792b03479974d79f2a930ec22eaafa172163e
org.jibx.schema.org.hr_xml.ns	org.jibx.schema.org.hr_xml.ns._2_4.HR_XML_2_4.StandAlone.AssessmentOrderRequest	1.0.6		2c2bd47fa3e1c56cd2868d33f4bd0b828bb2aec0
org.kie	kie-addons-quarkus-persistence-postgresql	10.0.0		7ef3508a5d1d42a2482f5d81879fe07b28d077ac
org.languagetool	language-ml	2.1		873ff8bea286efde0057f57177d0aad44c59193f
org.languagetool	language-ml	2.2		3f1abe141a406a794967a923d80dab1ed1a2b4b8
org.languagetool	language-ml	2.3.1		f2ba54b92af742f95551c9a3e3a064db4fdeb7cd
org.languagetool	language-ml	2.4		90ac36a1ccf6fac951d02f7fb24217fb45c5075e
org.languagetool	language-ml	2.5		d7f101c478386ad13a4634b94a2fe1ef8800a639
org.languagetool	language-ml	2.6		e03c4a3d8c30704f93a4199bc63095dd042dc73c
org.languagetool	language-ml	2.7		14343c63ca8b16dc923521acf104dae94c7bf3d7
org.languagetool	language-ml	2.8		87111fbf3dafd421bc78508fd184399d1cadd3d4
org.languagetool	language-ml	2.9		4b6952bb8888637f4c3010ecc49af9bd0b000e28
org.languagetool	language-ml	3.0		47fa50b69dd4f46641d95e72ada1cb551bd1cb1f
org.languagetool	language-ml	3.1		88bc7f801f41546082fbe80b7f51ac0ae38ee93d
org.languagetool	language-ml	3.2		e935a83dff2a6d3113a9dab4077a7a43197f9031
org.languagetool	language-ml	3.3		86d568152080595d4039cb1ed16062c8d1983cb4
org.languagetool	language-ml	3.4		ff6a75a49b6cf82649a33bef35c50560097dd202
org.languagetool	language-ml	3.5		a1f9b8e37f64578ae7ed35daa6da8cd395ff7365
org.languagetool	language-ml	3.6		caf16659c856ee0e54d61efc399029692ff4496a
org.lorislab.quarkus	jel-quarkus-log-parent	0.1.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.10.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.11.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.12.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.13.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.14.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.2.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.3.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.3.1		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.4.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.5.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.5.1		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.5.2		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.6.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.6.1		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.6.2		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.7.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.8.0		N/A
org.lorislab.quarkus	jel-quarkus-log-parent	0.9.0		N/A
org.mobicents.smsc	tx-smppserver-sbb	3.0.10		8e83e9e754c5d441970ad529370b3141fd23619f
org.mobicents.smsc	tx-smppserver-sbb	3.0.11		b11447475fc025bda2ee7a55b00bd9f304f4a3c1
org.mobicents.smsc	tx-smppserver-sbb	3.0.12		8613d7dd4885785d33ae25c4f144a9c928b54de0
org.mobicents.smsc	tx-smppserver-sbb	3.0.13		5d283b590cdd6d6baa38eba0335153994b5fe539
org.mobicents.smsc	tx-smppserver-sbb	3.0.14		53741ef5ae3d175109fdff5f90e366912f5ac1ba
org.mobicents.smsc	tx-smppserver-sbb	3.0.15		00c636e5d0210490850cb75e2d52302680bc75c3
org.mobicents.smsc	tx-smppserver-sbb	3.0.16		0cec845f496bffc9d4b0742cad9715e7cab38a96
org.mobicents.smsc	tx-smppserver-sbb	3.0.17		1b7e07ae185427e0803a0293781a4226cec18ac9
org.mobicents.smsc	tx-smppserver-sbb	3.0.18		2b2bd1ffcefc53c015d04f86bfa3c677eb0bcbc1
org.mobicents.smsc	tx-smppserver-sbb	3.0.19		f81f5180b42ffee8870f865e3ead62382095586b
org.mobicents.smsc	tx-smppserver-sbb	3.0.22		c81a25b7154967e44e92203490480eceff7d48ff
org.mobicents.smsc	tx-smppserver-sbb	3.0.23		9f6ab604d501c9bf4419701148f2aaf18abfa185
org.mobicents.smsc	tx-smppserver-sbb	3.0.24		2bd04d8820496d7150f0a9104cc41c21dd8d30cc
org.mobicents.smsc	tx-smppserver-sbb	3.0.25		7798395699aec034b33cc711fb0c1ac695e63474
org.mobicents.smsc	tx-smppserver-sbb	3.0.26		a8e6ffd0aa4c034fb5890d97d6f39aef6c9725b4
org.mobicents.smsc	tx-smppserver-sbb	3.0.27		a60764d49b3da5a4da60d6a2ad419dfeccc4990f
org.mobicents.smsc	tx-smppserver-sbb	3.0.29		b83bd5ae8682981c5ebab4b59ddd6bceb2a9999f
org.mobicents.smsc	tx-smppserver-sbb	3.0.30		beb55e81a6d5d89e430cfe21cdf33e6a88b7645e
org.mobicents.smsc	tx-smppserver-sbb	3.0.31		711bd30f8ccba8d61e101f57ba552a8ec2ff2962
org.mobicents.smsc	tx-smppserver-sbb	3.0.32		1123f3c381f0892069c1e04ab943436cf0b11091
org.mobicents.smsc	tx-smppserver-sbb	3.0.33		709f5374566bf1524e6d2eb32c8dc07797981992
org.mobicents.smsc	tx-smppserver-sbb	3.0.5		4cd5e48fdee32a5674cdb2bfc5a0f4acc4d9f2a9
org.mobicents.smsc	tx-smppserver-sbb	3.0.6		2963089ea25fd876e625f937c48011c65ee78ee9
org.mobicents.smsc	tx-smppserver-sbb	3.0.7		84766baa0c2e6794f6524122a2b592ee38fdf22e
org.mobicents.smsc	tx-smppserver-sbb	3.0.8		741c74103f9a57318e2a602cc883c353d2521ce4
org.mobicents.smsc	tx-smppserver-sbb	7.0.41		31841efc19d38d6cffd8996c1dfe963c3089b462
org.mobicents.smsc	tx-smppserver-sbb	7.0.42		94ce1c3598ea7432cd875e99e4006dfe82d6e149
org.mobicents.smsc	tx-smppserver-sbb	7.0.43		f973653fd583722664c4b1ec54343289a7a9c767
org.mobicents.smsc	tx-smppserver-sbb	7.0.44		e8e3c495e5c70983a6a0a459c57cb76ebfbab2f5
org.mobicents.smsc	tx-smppserver-sbb	7.0.45		a08d475b1e46408f7639253347800e09708900fd
org.mobicents.smsc	tx-smppserver-sbb	7.0.46		1d764595eccd715106a9b2df8d1c7218116ad189
org.mobicents.smsc	tx-smppserver-sbb	7.0.47		654363757f763faefdae38df9957de3f3a5396ff
org.mobicents.smsc	tx-smppserver-sbb	7.0.48		b0cade55fbec2c84c77bbebe48c45c388c3d4b2d
org.mobicents.smsc	tx-smppserver-sbb	7.0.49		e88e58344bb06487f32cd03c3220d7ad3506be67
org.mobicents.smsc	tx-smppserver-sbb	7.0.50		01ce82c1baba6b9d8138633f04197556b4d6af24
org.mobicents.smsc	tx-smppserver-sbb	7.0.51		9129f6ec7f7e92b7b3148f033ba358be20405e38
org.mobicents.smsc	tx-smppserver-sbb	7.0.52		62d3d05f6005c51a310537195c96b9c26551e8fe
org.mobicents.smsc	tx-smppserver-sbb	7.0.53		e576e923cdcf728add6d8d09a62306d0b51461b6
org.mobicents.smsc	tx-smppserver-sbb	7.0.54		77e142787cc4f91775a6eea659924a17c161c5ef
org.mobicents.smsc	tx-smppserver-sbb	7.0.55		9b5666a8803de4bc741db9288424f7bde1397718
org.mobicents.smsc	tx-smppserver-sbb	7.0.56		6271f4e0b8d96772b67eac3d915254a446f2a508
org.mobicents.smsc	tx-smppserver-sbb	7.1.57		f03eeb64bb991058ab57216a9f83ac0b52e16e85
org.mobicents.smsc	tx-smppserver-sbb	7.1.58		d1f0adfd45bfcc639e48a2ecccf67501ec127041
org.mobicents.smsc	tx-smppserver-sbb	7.1.59		bd2df5575b4e117a68d8f82693ebd2a06c24d29a
org.mobicents.smsc	tx-smppserver-sbb	7.1.60		55f5ce7a5ce0bcece96d7ba6b71ae53dd0a07fbd
org.mobicents.smsc	tx-smppserver-sbb	7.1.62		8f47ad935aaa848a66d535f8dd1250a19b440daa
org.mobicents.smsc	tx-smppserver-sbb	7.1.63		3141b07a1cdc2569eb4e090cbf757ef8b1c9c8cf
org.mobicents.smsc	tx-smppserver-sbb	7.1.65		9e20e34babb7234118a16d867295b3eec01febaa
org.mobicents.smsc	tx-smppserver-sbb	7.1.66		0e1fae39fda252ccce4cd25b05bd867d7c754e1b
org.mobicents.smsc	tx-smppserver-sbb	7.1.67		ff64e7fedca6ae24b80b565c7e689d18a038cf63
org.mobicents.smsc	tx-smppserver-sbb	7.1.68		40fd62908281a31c7a0546b3f6bea697890f430a
org.mobicents.smsc	tx-smppserver-sbb	7.1.69		9df15d99f58a577e93b672a1665732a5ce16f85a
org.mobicents.smsc	tx-smppserver-sbb	7.1.70		ce5de92ab26f91f6f2ade8d7b3b5c97e3f331c22
org.mobicents.smsc	tx-smppserver-sbb	7.1.71		76212dc702bf15d5ceeea765e4f00dc4e004a795
org.mobicents.smsc	tx-smppserver-sbb	7.1.72		68d444f6303f453e4a3f18a437e9ee7c4ebdbf30
org.mobicents.smsc	tx-smppserver-sbb	7.1.73		d129b5b8f570064f81fc29927331a25c726df7de
org.mobicents.smsc	tx-smppserver-sbb	7.1.74		f7d5f456e46aef8ec1751c15f37e991e55a06001
org.mobicents.smsc	tx-smppserver-sbb	7.1.75		5e880af8abdfd86759f8a1d5e5b7c089d62cd09e
org.mobicents.smsc	tx-smppserver-sbb	7.1.76		8e68707620c45dc228c2c24b4ea1a2c5f33fd8fb
org.mobicents.smsc	tx-smppserver-sbb	7.1.78		a2e6586b5978b18b2ac63e6f3b2a0bca5f599b73
org.mobicents.smsc	tx-smppserver-sbb	7.1.79		7e98cec53f797af9955484c741f31024c5e7705c
org.mobicents.smsc	tx-smppserver-sbb	7.1.80		f0657db17272c5c3c4cd6c0c9079cf00310a6e3d
org.mobicents.smsc	tx-smppserver-sbb	7.1.81		5b421b2e11d67debde94a7368624b28ed7dfbb9e
org.mobicents.smsc	tx-smppserver-sbb	7.1.82		90a983ee256987c189cf60fa3e2ebbca48bb12ef
org.mobicents.smsc	tx-smppserver-sbb	7.1.84		16bd5e3b74ce48b152863ede58c9ddabc6aac4a2
org.mobicents.smsc	tx-smppserver-sbb	7.1.85		bd6185eeb308650c6afa965f83711f2b1abde680
org.mobicents.smsc	tx-smppserver-sbb	7.1.86		8ece4cfc6d85d62a7bf9c8d12cfe096a2daa9ee2
org.mobicents.smsc	tx-smppserver-sbb	7.1.87		e040efeae18b7bc6a976f81a0be0934fb3938827
org.mobicents.smsc	tx-smppserver-sbb	7.1.88		dbe9d54604107f7a4cd54675238a15b132ba710e
org.mobicents.smsc	tx-smppserver-sbb	7.1.89		562216bcfb09bc28833012a748f90e4d69960a29
org.mobicents.smsc	tx-smppserver-sbb	7.1.90		dc4bc3615082a0d7cd56871e3cb27dd4fbbe2b8b
org.mobicents.smsc	tx-smppserver-sbb	7.1.91		ad8182caaff21f3bd9248f3a094f7044b9e37adb
org.mobicents.smsc	tx-smppserver-sbb	7.1.93		7007d360ba5e16a71c328fa7b387ab2736f5b0b3
org.mobicents.smsc	tx-smppserver-sbb	7.2.100		d931e3f8f73b0b8bd2b4509b4aa1277e488e490d
org.mobicents.smsc	tx-smppserver-sbb	7.2.102		ecff5613dfe3f167972b6bbdd54e9d2e1d44334a
org.mobicents.smsc	tx-smppserver-sbb	7.2.103		ffc6b6541be66a93ae42decdcd8952a159c09fbe
org.mobicents.smsc	tx-smppserver-sbb	7.2.104		699be16c06ac67e206571e3f758bea314122485f
org.mobicents.smsc	tx-smppserver-sbb	7.2.106		fbeaf94560f3d9a719de11cc0db64310bd0d5057
org.mobicents.smsc	tx-smppserver-sbb	7.2.107		4b2b5afa5184bc69ad2b5457454d2090a1e2b4e6
org.mobicents.smsc	tx-smppserver-sbb	7.2.108		5a5c32a8c0717f2f17b17e243f7ba1187ee93988
org.mobicents.smsc	tx-smppserver-sbb	7.2.109		b9ac4bce1692ec1746090a9f8b181f5bfb20ccd0
org.mobicents.smsc	tx-smppserver-sbb	7.2.95		fadb6099138ee5a0e0f62e2c4141f9d903e4baa4
org.mobicents.smsc	tx-smppserver-sbb	7.2.99		02fd29eecdc04fc6665d89adb8fe3bc1dd40a1f1
org.mobicents.smsc	tx-smppserver-sbb	7.3.111		ba92f28c1a5fd16fcc27c2597d7e37493e7d0ae8
org.mobicents.smsc	tx-smppserver-sbb	7.3.112		7375aaa5a8f87b52e022bfb4b2073deaa1ecb471
org.mobicents.smsc	tx-smppserver-sbb	7.3.113		8b0b9fadb3c6d76afccd3abb5fb5f1eaf0877f17
org.mobicents.smsc	tx-smppserver-sbb	7.3.114		e48936756aebf18074c6366fc03932aa90606aa4
org.mobicents.smsc	tx-smppserver-sbb	7.3.115		396b154710df75d2cb1de5216e6820aa14e87542
org.mobicents.smsc	tx-smppserver-sbb	7.3.116		5b505753c64257cf22cd1e2f34240f6763b575f2
org.mobicents.smsc	tx-smppserver-sbb	7.3.117		ec2f9438e20cde37221e343897b7aa9150fd5b02
org.mobicents.smsc	tx-smppserver-sbb	7.3.119		673b595878393fd187af67d76baa8358adb37063
org.mobicents.smsc	tx-smppserver-sbb	7.3.135		d99a13f3e5243581fbcf63afb69011d591d6c2e4
org.mobicents.smsc	tx-smppserver-sbb	7.3.136		ea0ddf327c1429a223a912711d9abe19f45a70b5
org.mobicents.smsc	tx-smppserver-sbb	7.3.147		27e42979544fb304ded9678da5cb78bc302586a3
org.mobicents.smsc	tx-smppserver-sbb	7.3.148		8ab2155854799cc831a4b3ea8015741c7ce978a3
org.mobicents.smsc	tx-smppserver-sbb	7.3.150		cd76e5c14df824c793462bd9fce8190b75b772ee
org.mobicents.smsc	tx-smppserver-sbb	7.3.151		61d3c7532a51214ecf4e52f5ad02ef3d1e83341b
org.mobicents.smsc	tx-smppserver-sbb	7.3.153		3186623ae0b08be427b8b4e177a3a92dc2439b08
org.mobicents.smsc	tx-smppserver-sbb	7.4.0-105		ec9ca4e6c0068f80017a6d6daf9f5889d31e5538
org.mobicents.smsc	tx-smppserver-sbb	7.4.0-106		b2982d2ec3bd3b08679a49ef8f831d6db7454021
org.mobicents.smsc	tx-smppserver-sbb	7.4.0-73		16a876288f4a214a48b2cd3a3344eee7969db3e0
org.mobicents.smsc	tx-smppserver-sbb	7.4.0-74		70c86a00a541a95cc8b8f66d22cea5cb42319b8e
org.mobicents.smsc	tx-smppserver-sbb	7.4.0-75		7fb5a147b16379a44e6ed885b493d755d98e551d
org.mobicents.smsc	tx-smppserver-sbb	7.4.154		b1d013d9216df8ab3dc4f32bc05b6d8788034fcf
org.mobicents.smsc	tx-smppserver-sbb	7.4.155		94d602123449f5133883727fe3e25ff508fddfe4
org.mobicents.smsc	tx-smppserver-sbb	7.4.156		be55c6426a8bbb45fd044bb18bd7ef067971eb52
org.mobicents.smsc	tx-smppserver-sbb	7.4.157		0ecef7256076a7216bc0b02db4062aa25f47ad4d
org.mobicents.smsc	tx-smppserver-sbb	7.4.162		0bbbd9df2a2333178436440ccb7758a37fee7e65
org.mobicents.smsc	tx-smppserver-sbb	7.4.163		166bd4b2a16280e98cbd720177a209d37a3c31f9
org.mobicents.smsc	tx-smppserver-sbb	7.4.164		c387fd117214fa414d1d852dacd4ea89689d4b53
org.mobicents.smsc	tx-smppserver-sbb	7.4.165		56a32f1efbd2f8b08276b6d79767f939311865d3
org.mobicents.smsc	tx-smppserver-sbb	7.4.166		826949e22f8391469ccf1d1ca327d0026dcfb869
org.mobicents.smsc	tx-smppserver-sbb	7.4.167		2d5655835d41c0e38a2332f166d804239222d92f
org.mobicents.smsc	tx-smppserver-sbb	7.4.168		3a56242746f853f1dc736f3b61043158ca8672f7
org.mobicents.smsc	tx-smppserver-sbb	7.4.169		b8c8bb11ef1c518a60948419d1b48741a6b46680
org.mobicents.smsc	tx-smppserver-sbb	7.4.172		61a2b519003c029cb1fde4256ec2c6cd6468d1d5
org.mobicents.smsc	tx-smppserver-sbb	7.4.173		521f69478f42325eb40d932db8c031104d00af17
org.mobicents.smsc	tx-smppserver-sbb	7.4.174		a23fda885193c14d108029bff4716006861cfcf4
org.mobicents.smsc	tx-smppserver-sbb	7.4.178		3b2a3ae5e6e7a291d09bc3b398c705afaefde776
org.mobicents.smsc	tx-smppserver-sbb	7.4.179		ce9b7bbba8f340a0d1807067777619ba45e37e86
org.mobicents.tools	maven-du-plugin	3.0.10		3b2cb0b8c7ed53b61dbe7bfc89eb9e68ee5715d8
org.mobicents.tools	maven-du-plugin	3.0.11		5aa4bb40eff85bb558d4201bd7d5a627db2ae92e
org.mobicents.tools	maven-du-plugin	3.0.12		5b897bd0bfb2220eb3691d820b88362a493556d0
org.mobicents.tools	maven-du-plugin	3.0.13		7a9814e56e93b5ab1a90b3b447e19ce36f515dad
org.mobicents.tools	maven-du-plugin	3.0.14		cdddec07856087006d1c79cf996219dd219c99f5
