co.actioniq	coursier-s3_2.13	0.6.2		2577ddb7f2126a3882c7026dbe1ed324044eddc6
dev.zio	zio-aws-sts_3	6.20.42.1		ccc3f7f6c71ab1d1457cc7c4c62a4aecf43cb6c6
dev.zio	zio-aws-sts_3	6.20.42.2		c13fbf9e31a71f1b6b57fc85dc1511130dfd0009
dev.zio	zio-aws-sts_3	6.20.47.1		9b39ed6411c3a9077270d942753f166870a97447
dev.zio	zio-aws-sts_3	6.20.56.2		96b31f8e1725ca16dac600ad0f01122853924873
dev.zio	zio-aws-sts_3	6.20.58.1		9e4c73d8425bf9085b1d78bf27f81df0fd8b5109
dev.zio	zio-aws-sts_3	6.20.58.2		3cef57d1280633377649843b28afbcca40964fb0
dev.zio	zio-aws-sts_3	6.20.58.3		f6147d9e6c6076f44a842726563b579d4616ff42
dev.zio	zio-aws-sts_3	6.20.61.1		6880703f9bc09267045f4e634ffab3ce8b4cb497
dev.zio	zio-aws-sts_3	6.20.69.1		cb3c402ee825d1b1c3b6d7c4bbb816d21479257c
dev.zio	zio-aws-sts_3	6.20.69.2		be1d35e6c90737c256945bdcb478dd8c5b63dcee
dev.zio	zio-aws-sts_3	6.20.74.1		1796b61ebdda5fad975d5024ff0a52243b403bd1
dev.zio	zio-aws-sts_3	6.20.74.2		df4474a036b1307102578729d84a62ff7b9268e4
dev.zio	zio-aws-sts_3	6.20.78.1		ee11d097661e87b4dfb719b13c13a9bbe877220c
dev.zio	zio-aws-sts_3	6.20.78.2		556d66cf7c0c95c7107c642ce6cc7bd3049f7189
dev.zio	zio-aws-sts_3	6.20.78.3		69faa24a381e858115dace5494347bcd45baa56f
dev.zio	zio-aws-sts_3	6.20.83.1		dc8cb9b108075ac667f8eb27d5b9fdb0eab70686
dev.zio	zio-aws-sts_3	6.20.83.2		37bb261d9b42ca831542f4f9f5af01acba9a18c9
dev.zio	zio-aws-sts_3	6.20.97.2		d83085d72c3672f5000c96607915a96fc41a138b
dev.zio	zio-aws-sts_3	7.21.15.1		a3c1246ac9fa4cb372d62f419c797240a618e11b
dev.zio	zio-aws-sts_3	7.21.15.10		4166a3dbc5108e3fe07d77ea3b137ecaee54abaa
dev.zio	zio-aws-sts_3	7.21.15.11		3219fa595a7c465771f5462a0d6de69d6a769330
dev.zio	zio-aws-sts_3	7.21.15.12		746fa292488cb19d17f72aee7fca64be955f55ac
dev.zio	zio-aws-sts_3	7.21.15.13		af441c615f3832cf112112427914044dbe9148df
dev.zio	zio-aws-sts_3	7.21.15.15		e08b3c10a727d8065d1ebc0e7959639cc02cb6ce
dev.zio	zio-aws-sts_3	7.21.15.2		61c47ae80fe511890d17877f8b03577338826f4c
dev.zio	zio-aws-sts_3	7.21.15.3		2e561ae90badf1ac1d32f5371d4b085e3db1d950
dev.zio	zio-aws-sts_3	7.21.15.4		71485cfa5b2caf9f0c19d3063b8218e8c7af5c63
dev.zio	zio-aws-sts_3	7.21.15.5		0e5b1bef62c94f2c478e9691a36be66059151e02
dev.zio	zio-aws-sts_3	7.21.15.7		37b4a23a18b11396a322de9b0832018b39f53371
dev.zio	zio-aws-sts_3	7.21.15.8		ad76ab85142f528d5b095e0b83b2c191037de93d
dev.zio	zio-aws-sts_3	7.21.15.9		dc8e0024698bd7aa83af6e4178566e33b8ec0dee
dev.zio	zio-aws-sts_3	7.28.24.2		3cc0629c702bcc811d901981d53af24134b0095f
dev.zio	zio-aws-sts_3	7.28.26.1		533daaf52120d9dd2832611977f287121c14fc6e
dev.zio	zio-aws-sts_3	7.28.29.1		f5e8a6b6a787a7855e1efa4a503f402609c3afb7
dev.zio	zio-aws-sts_3	7.28.29.10		d7e3db452a9db5430d054b5b236501c2aaa7228d
dev.zio	zio-aws-sts_3	7.28.29.11		c2c2a2251c837fda7e17baa8207a1e6d8bfb00f3
dev.zio	zio-aws-sts_3	7.28.29.12		59088382bebf8909caf89f4bcfbd673c85d02cdf
dev.zio	zio-aws-sts_3	7.28.29.13		111c2edf82518a113c2c659079155729c4a77903
dev.zio	zio-aws-sts_3	7.28.29.14		52e3b6a0438d710b858200f15ffd1738e25cdc0f
dev.zio	zio-aws-sts_3	7.28.29.15		5d5c13274aa07ded106342be5919fc0ebbe02154
dev.zio	zio-aws-sts_3	7.28.29.16		921bbacf9b73461da54d4ebd21559717a0bca3de
dev.zio	zio-aws-sts_3	7.28.29.17		9ab7f20aa3e36db6b6c60f7a9e9d6aed1facb014
dev.zio	zio-aws-sts_3	7.28.29.18		28625c2a4e2f15cda02305e410b29c22d48c81f3
dev.zio	zio-aws-sts_3	7.28.29.19		2d1500ba21ce4188c796c1f27a51f9301936bae6
dev.zio	zio-aws-sts_3	7.28.29.2		e699b49a14979905221fa9f2cb20d18f297445cc
dev.zio	zio-aws-sts_3	7.28.29.3		0d243989978d7bb2fec8c06d96dd1c528f459f66
dev.zio	zio-aws-sts_3	7.28.29.4		da876d87f8198bd824b2a8bf9b2b6d76d32164ea
dev.zio	zio-aws-sts_3	7.28.29.5		faf18a667d703398c4fd98f10ca1f22437c58944
dev.zio	zio-aws-sts_3	7.28.29.6		97ff55be7fc48af28a5868ac68acf3bc59607f17
dev.zio	zio-aws-sts_3	7.28.29.7		85df96269e60178a8724ad865a78d997a9374301
dev.zio	zio-aws-sts_3	7.28.29.8		d956876dfcb9409923b000df6ee0565042ac1498
dev.zio	zio-aws-sts_3	7.28.29.9		13e8826a2d0cba475a5ea6b359b0446223e1ca70
dev.zio	zio-aws-sts_3	7.30.15.1		f8a6be1ba9f7bf298b122922867eebecab5a19fc
dev.zio	zio-aws-sts_3	7.30.15.2		3a2d41f8f9412c21e555e413362ce720e46af039
dev.zio	zio-aws-sts_3	7.30.16.1		150971109cebcd8fc42a9505ed711290d16fdaa4
dev.zio	zio-aws-sts_3	7.30.16.2		baf57eb3d8670bd5cf21f020da3cc4824e160ad5
dev.zio	zio-aws-sts_3	7.30.16.3		ce560cb6781732eaec068e80888cb1f586268cb6
dev.zio	zio-aws-sts_3	7.30.16.4		f9ddd9a882de24fcc9b7a25483c5904f3bb72399
dev.zio	zio-aws-sts_3	7.30.20.1		80f7d09417a0284b349031744eb0d616c4adfcc1
dev.zio	zio-aws-sts_3	7.30.22.1		20b67ee83ffd7f90a4fa4c75d779752d08b4bce5
dev.zio	zio-aws-sts_3	7.30.22.2		24ce714162b42a096c656218b5f798e067cd0315
dev.zio	zio-aws-sts_3	7.30.23.1		8ad6da596b672d2a1746b366e1cb033fa83c49c4
dev.zio	zio-aws-sts_3	7.30.24.1		abff3696eba83aa2b880d87af9ff4a4bb2eca306
dev.zio	zio-aws-sts_3	7.30.24.2		f976acc3037c9e844cae16a29dba03cbad4921bc
dev.zio	zio-aws-sts_3	7.30.25.1		316308db72ffde613e2016c6ba238e71ab177cac
dev.zio	zio-aws-sts_3	7.30.26.1		f63baaed36e6ba5d0b1cfc03847147f47ccba2eb
dev.zio	zio-aws-sts_3	7.30.27.1		d823efbc407110051f705980297d8a40b8fca8ae
dev.zio	zio-aws-sts_3	7.30.27.2		02082b2920068b149f4c7341cd27ed2ec2893964
dev.zio	zio-aws-sts_3	7.30.29.1		20d0c7f6d063ae309cf34503d744c30b61ac321c
dev.zio	zio-aws-sts_3	7.30.30.1		c20fc1a53bd2d4bc38abf307e0ee1d7d9967379b
dev.zio	zio-aws-sts_3	7.30.31.1		7c88b96fafc5d454ab9afe5f9ced4d4619caf2aa
dev.zio	zio-aws-sts_3	7.30.31.2		ee2991bb7aa36da524946b2d4a9c379a72c25196
dev.zio	zio-aws-sts_3	7.30.32.1		bd0eb2e747359734c335fc7abe65d68a316df489
dev.zio	zio-aws-sts_3	7.30.33.1		89c052dabd788f7680b047c8be5d1ea838d24c8c
dev.zio	zio-aws-sts_3	7.30.34.1		c6dc7b72f426fe035464f1101056ce74cc5de474
dev.zio	zio-aws-sts_3	7.30.34.2		c14424a00ed13b97894be899cfae5f225657c043
dev.zio	zio-aws-sts_3	7.30.35.1		4a26d853d3faa2dca6b5c335e5c147c8c461bb1a
dev.zio	zio-aws-sts_3	7.30.36.1		db0ee28c37017de557df2e460f6ba630f3b45660
dev.zio	zio-aws-sts_3	7.30.37.1		b880fdc67f9cb2db12df0c5f584d9a22aeafb1e7
dev.zio	zio-aws-sts_3	7.30.38.1		b550295f95b944c012c86db22e6d883df1445736
dev.zio	zio-aws-sts_3	7.30.38.2		5b63469f40d91ae50478551181fab25fc64f2daf
dev.zio	zio-aws-sts_3	7.31.0.1		f1b51c928a0348be81cd5570fd0d6201d61b6d45
dev.zio	zio-aws-sts_3	7.31.1.1		e17ddeabd86c1a96eb86999c8589598b4747bc0a
dev.zio	zio-aws-sts_3	7.31.1.3		cabc45b29641bf0739766537c8bfeab63487f855
dev.zio	zio-aws-sts_3	7.31.1.4		efe39ad0fa846f9677adfc2842422066dea2d332
dev.zio	zio-aws-sts_3	7.31.1.5		1f0520fb6d865251b65deb5536d8e16a3dd971f0
dev.zio	zio-aws-sts_3	7.31.10.1		3c3fd430968239f85f2f115f29739e99a11eaae5
dev.zio	zio-aws-sts_3	7.31.11.1		ffbbfb4c2a7e6486beaad430b7983a5ff2814775
dev.zio	zio-aws-sts_3	7.31.13.1		82ebfc49421588cdac33992e8c1855c8dccf42ad
dev.zio	zio-aws-sts_3	7.31.14.1		d7e980207a12f46b69753429d1c451de6efe7aca
dev.zio	zio-aws-sts_3	7.31.15.1		6b231a85b9711826f6060bcc8a7bfeecbb3c2dcd
dev.zio	zio-aws-sts_3	7.31.16.1		31cbe628955b80c3f673f340467c160bc51021e4
dev.zio	zio-aws-sts_3	7.31.16.2		f9ad5d78982837c6a1c5fc0ac50b06947c45d0b3
dev.zio	zio-aws-sts_3	7.31.17.1		2ae43f725240929fcc443b403860525ea055b1e3
dev.zio	zio-aws-sts_3	7.31.18.1		2788d7e0ff247792a809e7e1054525afd601efee
dev.zio	zio-aws-sts_3	7.31.19.1		3b6565b04a076a33cc51f95d5ef434bf6b496b3e
dev.zio	zio-aws-sts_3	7.31.2.1		58f62d78a7c14411a2e5985661ff4f9ffd57aecb
dev.zio	zio-aws-sts_3	7.31.20.1		9ae23410a232d4dcabb83d52ebcd6b192d5dcf5d
dev.zio	zio-aws-sts_3	7.31.21.1		8a8326a359675cd3c293aca0cd792edcb5ba0454
dev.zio	zio-aws-sts_3	7.31.22.1		a36c6452429fbaf6bf9dd0a879e64356449d85df
dev.zio	zio-aws-sts_3	7.31.22.2		5315cccff314a6e2b14bcef452eb0424135c6e6e
dev.zio	zio-aws-sts_3	7.31.24.1		4a3df0867a6c2842c750906217b3763a33239036
dev.zio	zio-aws-sts_3	7.31.25.1		0bcc802a94682710d61a3731d7337422b7b87e3f
dev.zio	zio-aws-sts_3	7.31.26.1		4777d60022320ae3723b7a16dea64a7a1452c45c
dev.zio	zio-aws-sts_3	7.31.26.2		3f528445962f75acde7c47db24151f156cb13d36
dev.zio	zio-aws-sts_3	7.31.27.1		0d1d15ed87a9d9c7e208f80e5eea58f8a249b672
dev.zio	zio-aws-sts_3	7.31.28.1		7bbbb24662dc9f3d1190515a09335aaa233c1cdd
dev.zio	zio-aws-sts_3	7.31.3.1		1eaf66181e80bdb9e0bf807b8ccd30cc6aa0de40
dev.zio	zio-aws-sts_3	7.31.30.1		60f6b7b87dc130df08ad9a2b9898e16ff277d5bb
dev.zio	zio-aws-sts_3	7.31.30.2		64451a42a11e0a33e386ab06e102cb466d5f7792
dev.zio	zio-aws-sts_3	7.31.4.1		7131e635deb1bc90d6fa5e4aceded1d29d2e8213
dev.zio	zio-aws-sts_3	7.31.6.1		a88c91afe117e0aad80d2376277a773e1b846bef
dev.zio	zio-aws-sts_3	7.31.6.2		812f7169d05a36a28138a1e9c787eb1007d9beac
dev.zio	zio-aws-sts_3	7.31.6.3		5529a78df8d66dc572ba31fad1638e47cf08afb0
dev.zio	zio-aws-sts_3	7.31.7.1		33c368d575d0d144aa94407885c422d4164a3543
dev.zio	zio-aws-sts_3	7.31.8.1		bb4ecd5492c866a5fc6edb3aa176df294871e4c7
dev.zio	zio-aws-sts_3	7.31.9.1		939d8f4efe59cf059beed15a6a7562692e7c7c8a
dev.zio	zio-streams_3.0.0-RC3	1.0.7		f9979117ca79ae0b794a1bef964cf88f48690ed8
eu.vendeli	aide	8.0.0		cd50070323594e073e56ae073d33f75e551de19a
eu.vendeli	aide	8.1.0		e269d722d127c2424da2b0ec659ac870e750f74c
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.0.10		0d6556e384baabe0685df15332fa97865e396484
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.0.11		57bbb62999cd36b75b7a35fab9f24adbc1629b4b
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.0.12		8142188577934fa559cfadf3ba4fb865adacd253
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.0.3		38107fa0e25ffef5b5f394f22e7b953f84140bf0
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.0.4		f8eb23901b94e5323519e63af6acc5e8f45f427d
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.0.5		629fe20be3f13ea98f1da0f6caa2be5fe076f5a8
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.0.6		c4b72e25d19cd839e80adc8ab12c34d3ffd8a5ad
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.0.7		e3d2b8aa185fa81fc3261c4dfe271bc39c665486
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.0.8		e899eb43e9fb790392b4c2c53a318bd1622d859f
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.0.9		ec22b4128b3398a79549d93d203ad702b8f4e3a5
fr.mines-stetienne.ci.sparql-generate	sparql-generate-webapis	2.1.0		ffad43f723d7ab68b1cd5bca8af4f4523bdfef31
hu.icellmobilsoft.dookug.client	dookug-client	1.0.0		N/A
hu.icellmobilsoft.dookug.client	dookug-client	1.1.0		N/A
hu.icellmobilsoft.dookug.client	dookug-client	1.2.0		N/A
im.bci	smjpegdecoder	0.10		4c07f8c523d25f005eaa32a37168e793719e7ac0
im.bci	smjpegdecoder	0.11		8e7c069f565722d8fef282f5fb3f6ea353632af7
im.bci	smjpegdecoder	0.12		1c80cb005ce484039cd30d9dce8fe8626424d79a
im.bci	smjpegdecoder	0.13		bafd1b2befaa46d95a1d4a6c56f369ee284058a4
im.bci	smjpegdecoder	0.5		fb4299e2e01e3c09b865c4ca9ed69607c2b61dea
im.bci	smjpegdecoder	0.6		6dc964ed2ac3ac5a59788ab7861df8f83aeedeec
im.bci	smjpegdecoder	0.7		a8f3ee303553638c998570673db2566e4c7a6798
im.bci	smjpegdecoder	0.8		cac53c831ce91e5ae5cc8f0634787ff5cfb00304
im.bci	smjpegdecoder	0.9		3178c4ab3afae98034d6453d4eda686a5e91a7d9
io.github.fstaudt.helm	helm-values-commons	0.2.0		24cd226820382ca3fb6d4e330d7abcae8acff21f
io.github.iamuv	berest	0.5.0		bd4cea78a4c46f4f3dc6b7d252e548927a0f5785
io.github.iamuv	berest	0.5.1		805a9e9ad490e37d74dd70a8e7dfeabce5cfa2a2
io.github.lanxinplus	lanxinplus-openapi-java-sdk	1.0.0		2dacb4860d36bddc584e7096a8e99780a9f8cff2
io.github.lempel	blueprint-sdk	3.3.24		80a7126a275b468441dc67d4152ed26ad22fcfd4
io.github.lempel	blueprint-sdk	3.3.25		18e10370553c66b75629d2c4690f93f107abd509
io.github.lempel	blueprint-sdk	3.3.26		9b6b5735247b4e8ae4da334fda64eb5971393a08
io.github.lempel	blueprint-sdk	3.3.27		8aba277290e7e087ae8344c60b2a1ed8bcae2e39
io.github.lempel	blueprint-sdk	3.3.28		56e8d0743b6bff6b8727045bef4a6d3b2a7ce497
io.github.lempel	blueprint-sdk	3.3.29		10c84eab4d2a98450265d98ab962d4b94f432048
io.github.lempel	blueprint-sdk	3.3.30		bbcc8901140378e9a06e35289c2ee7d8f49ecd6c
io.github.lempel	blueprint-sdk	3.3.31		7ab5e75f961c922b19c8d8757a7125d49412118c
io.github.lempel	blueprint-sdk	3.3.32		7b44bcc50cebcc074e4a952a0b19baecd89f363c
io.github.orbweb	liborbwebiot	2.3.42		N/A
io.github.pnoker	dc3-common-feign	2022.1.4		5d138109df33762332e72f2864761ed75028d657
io.github.pnoker	dc3-common-feign	2022.1.5		11a338d153330de5bf736661ba36d16b09a6384d
io.github.pnoker	dc3-common-feign	2022.1.6		f3ccbd8b3a1404d7567fe3fad401ff135e0bf6d0
io.github.pnoker	dc3-common-feign	2022.1.7		48b0022065c93e7864f1cf634ed19ff134788bb0
io.github.pnoker	dc3-common-feign	2022.1.8		3f7b55783e3562c37927a7e637ae889a70b7d69f
io.github.pnoker	dc3-common-feign	2022.1.9		66879c69868db6f7a7d77b7c535db8d7b289a16d
io.github.pnoker	dc3-common-feign	2022.2.2		22ae795b026922bf50fee19671a14a1a9bf45345
io.github.pnoker	dc3-common-feign	2022.2.3		53cd217e7447605f63067633fd2920db8925d2ce
io.github.pnoker	dc3-common-feign	2022.2.6		46c9949c6eb55d27ad1af67cdef59462564b8349
io.github.solven-eu.cleanthat	any-language	1.0		5645aaec7afcdd239365f6d2cb2ae3c8036fef6d
io.github.solven-eu.cleanthat	any-language	1.1		e88538563cc9aad003e9f49a7680327d05d75fde
io.github.solven-eu.cleanthat	any-language	1.2		6b261dfc80eef54b5319c35c622b1c5a6b9d64d9
io.github.solven-eu.cleanthat	any-language	1.3		7491edc0bd7743249f5b9bd2c678bb8356c14ade
io.github.solven-eu.cleanthat	any-language	1.4		c6b81a03339ceca0642035e8b175718458ba3e39
io.github.solven-eu.cleanthat	any-language	1.5		07b8096d894ac58fe4bc1102446063d27bd2d39a
io.github.solven-eu.cleanthat	any-language	1.6		feef0e41aa7f1319f6284448946fbaa19e629561
io.github.solven-eu.cleanthat	any-language	1.7		1f9e5ad16d29507775f4f4b7bee182bab12efa3c
io.github.solven-eu.cleanthat	any-language	1.8		ed8ad41a1e4acbf0ed726efd604ce46e06e4ae0f
io.github.solven-eu.cleanthat	any-language	1.9		41571506bef7da6160f13b6cbe705735465ae950
io.github.solven-eu.cleanthat	any-language	2.0		e1e3f4cdbe4e463513bbd7b0eb2ed9b6034bd420
io.github.solven-eu.cleanthat	any-language	2.1		eb85bf7698c776cf35aea7122dc23d60687cece3
io.github.solven-eu.cleanthat	any-language	2.10		8cdd5f2bff57c06c44ca8c28f4eea7d1e8a6e438
io.github.solven-eu.cleanthat	any-language	2.11		854988d7e1bcdaea1871752a854ac58e3c73a29a
io.github.solven-eu.cleanthat	any-language	2.12		436420cbdb3d212155c336459ec50cf7f3c8a6f7
io.github.solven-eu.cleanthat	any-language	2.13		d3c1a296ebefaddccd700667298555767865385b
io.github.solven-eu.cleanthat	any-language	2.14		ace446c9b307e149af41786af96b2f1181469352
io.github.solven-eu.cleanthat	any-language	2.15		25e3e0506ee1502ced076d990bb298a14309bfcb
io.github.solven-eu.cleanthat	any-language	2.16		b17ad655e100e9526abb71251fe3b3fd367a5dc3
io.github.solven-eu.cleanthat	any-language	2.17		cdd4de48d60158a00bc1892e62a40a2d5d302185
io.github.solven-eu.cleanthat	any-language	2.18		581c8982ff6cafc5daae1e39782870d2c26528d6
io.github.solven-eu.cleanthat	any-language	2.19		bd81636f3469fe7c0411875dddbbdee62dae1bb2
io.github.solven-eu.cleanthat	any-language	2.2		315a417e2f346ebf590f49ece12221673b6cd494
io.github.solven-eu.cleanthat	any-language	2.20		1b756d7622326c6a781211f0326b2e225194a82c
io.github.solven-eu.cleanthat	any-language	2.21		ca3a67bcf35bc9071ea61b9f6c15951a42c90f48
io.github.solven-eu.cleanthat	any-language	2.22		d429184932d0b702022ecc123d201a0188409e6f
io.github.solven-eu.cleanthat	any-language	2.3		b3a3063df85e6811f80ca5a8ac55875dfc7b2c4d
io.github.solven-eu.cleanthat	any-language	2.4		8c012b9d920a26a6e7172af7f121e24e1e684367
io.github.solven-eu.cleanthat	any-language	2.5		5b5e1369d198ac3d9d97d6aec54f28dc9921a150
io.github.solven-eu.cleanthat	any-language	2.6		62837c3a1ed3fd55b39283e4bcb98300ab6f896e
io.github.solven-eu.cleanthat	any-language	2.7		aeca655b2951a8bc7944cba865f3f618af48f4d5
io.github.solven-eu.cleanthat	any-language	2.8		e3ad5a9c7d384c3b54aa4448afb9bb315c8e15cc
io.github.solven-eu.cleanthat	any-language	2.9		7ae38e37fb731cef56fd38d64c6195da05f2416e
io.github.vigoo	zio-aws-costexplorer_3	3.16.100.1		103e4b69c72a40a9c3d20e23d474c7341c1634f9
io.github.vigoo	zio-aws-costexplorer_3	3.16.101.1		aecc072725bbd55ffecea9f1706b2b05eb21e844
io.github.vigoo	zio-aws-costexplorer_3	3.16.102.1		4d0f312ae682dac5d37fa6c26ca10980352d826c
io.github.vigoo	zio-aws-costexplorer_3	3.16.102.2		4b13b35f05151af37af85bfc3ca0e5c881f2d3d8
io.github.vigoo	zio-aws-costexplorer_3	3.16.104.1		b6d25522d14b140083e07ffeabcbb0db70782d49
io.github.vigoo	zio-aws-costexplorer_3	3.16.78.4		d9fd8ac9fbe8d41e88d85dcb1a4957fd62d85d32
io.github.vigoo	zio-aws-costexplorer_3	3.16.78.5		fedcfc4c0314e13d4f1c2eb28a03af71266f5116
io.github.vigoo	zio-aws-costexplorer_3	3.16.78.6		1b3681cab0005363633ce61e53dfc57811121201
io.github.vigoo	zio-aws-costexplorer_3	3.16.79.1		8f4bf2bf175641a3857383f19f60f4e84ae728f7
io.github.vigoo	zio-aws-costexplorer_3	3.16.79.2		5722dd8dfac3aa319f4be01ca64f9c39ac67e55a
io.github.vigoo	zio-aws-costexplorer_3	3.16.79.3		4ccc497d9a27dbea240ea462021acd18d07de8b2
io.github.vigoo	zio-aws-costexplorer_3	3.16.87.1		24e7a0586cebd7c14351b83977b134f26a6614d4
io.github.vigoo	zio-aws-costexplorer_3	3.16.88.1		9598a2285057042f632581a6df022f42a07586d9
io.github.vigoo	zio-aws-costexplorer_3	3.16.89.1		3776ef9652a98176cc49fbda22664b40384d8f80
io.github.vigoo	zio-aws-costexplorer_3	3.16.90.1		4e567bdc6571efb1e4e6409a22726730a29754da
io.github.vigoo	zio-aws-costexplorer_3	3.16.91.1		2f007393076a6f3c406e0fb1012d49847be8073f
io.github.vigoo	zio-aws-costexplorer_3	3.16.92.1		f4d809514270edd18bca4a025fded90ae7e41fc7
io.github.vigoo	zio-aws-costexplorer_3	3.16.92.2		2ca4a21c4399746f4e5a3947856c5e46ac933bf1
io.github.vigoo	zio-aws-costexplorer_3	3.16.94.1		e6e729d2911f19a4b64e76ccadc858a0902223f0
io.github.vigoo	zio-aws-costexplorer_3	3.16.95.1		7c6fd8a3827906dbbfd49e00b4de1218b737f54b
io.github.vigoo	zio-aws-costexplorer_3	3.16.95.2		0830d7a26a855fea55ef431c24855318f970815d
io.github.vigoo	zio-aws-costexplorer_3	3.16.96.1		2798884389a2a41fb5a3cdab2b8a2f3b54572db3
io.github.vigoo	zio-aws-costexplorer_3	3.16.97.1		faa2ca9c23e996677bd3dcf8052c255dd27a4140
io.github.vigoo	zio-aws-costexplorer_3	3.16.97.2		128e35381ac0675073e13bf85b069bc5bbfb0955
io.github.vigoo	zio-aws-costexplorer_3	3.16.97.3		3684ed18c3881c5282cc12251be0f9d9904d6d96
io.github.vigoo	zio-aws-costexplorer_3	3.16.99.1		bb73e6fc765a3042fcf307a70b3a6b5d8de68315
io.github.vigoo	zio-aws-costexplorer_3	3.17.1.1		d5baa7bc56df62bba10ed158327e64435987532a
io.github.vigoo	zio-aws-costexplorer_3	3.17.100.1		841114d638e5a3349ff9ebbfed883c6ebffb73dc
io.github.vigoo	zio-aws-costexplorer_3	3.17.100.3		49037c9b64b687fe43f83851ec6f07e462455dfb
io.github.vigoo	zio-aws-costexplorer_3	3.17.101.1		a123f03e968782cc0065a252d0739e1d1afd8999
io.github.vigoo	zio-aws-costexplorer_3	3.17.102.4		2ba11c2e552ca30e9b2e20b6cd512231b35c60aa
io.github.vigoo	zio-aws-costexplorer_3	3.17.102.5		63cd5e3d245623fec306b33a9098a8cdaebde09c
io.github.vigoo	zio-aws-costexplorer_3	3.17.102.6		31dd11cb99a8082398f1d15e79472e0ef41c94f8
io.github.vigoo	zio-aws-costexplorer_3	3.17.103.1		658f8fc244900d332f8d0cfc8aa55f18b6e46b86
io.github.vigoo	zio-aws-costexplorer_3	3.17.104.1		e945f483c07e80765414499d0e51f5118f2bc6ee
io.github.vigoo	zio-aws-costexplorer_3	3.17.104.2		5cd47eafb6e4d05acce5915c02dceccba4536b4a
io.github.vigoo	zio-aws-costexplorer_3	3.17.104.3		c1443923f626d3f4be056129fb4c6e33564b6fd9
io.github.vigoo	zio-aws-costexplorer_3	3.17.104.4		4a216e1552a126e6734ed533c8a3e9d0c3b15435
io.github.vigoo	zio-aws-costexplorer_3	3.17.104.5		9d4fd02b6908e5246b2c3cbaf5154a17e1ce6b8f
io.github.vigoo	zio-aws-costexplorer_3	3.17.104.7		92c39d7bb16ba31191e000a3a8a46c92a621540b
io.github.vigoo	zio-aws-costexplorer_3	3.17.11.1		921ad0a7d1b6f593a9fe6a46364b8d403f27e9c9
io.github.vigoo	zio-aws-costexplorer_3	3.17.12.1		198a37e413bc559e424ae434791faffaf06bc831
io.github.vigoo	zio-aws-costexplorer_3	3.17.12.2		8c4d9f99e1aca91fb7e53b8c67e10fb224104581
io.github.vigoo	zio-aws-costexplorer_3	3.17.12.3		71e373c60ae6b52764dd3ef8858d8dc23b543b48
io.github.vigoo	zio-aws-costexplorer_3	3.17.19.1		53610e808c09ec9761f8b9749bed58d1c6fdb737
io.github.vigoo	zio-aws-costexplorer_3	3.17.2.1		216f7fa3bd725d04287e0066f2cf1b7a34a82cd1
io.github.vigoo	zio-aws-costexplorer_3	3.17.20.1		9d5ee8204bfb75d7577ac23ebc6e65013a800f8f
io.github.vigoo	zio-aws-costexplorer_3	3.17.21.1		d64b4858de1992f218f3ad6ecca464be1d8ea363
io.github.vigoo	zio-aws-costexplorer_3	3.17.21.2		e4a5d2992b2b349d60184fb8db0125c8e1e9e2b7
io.github.vigoo	zio-aws-costexplorer_3	3.17.22.1		95c5c344c9ef3d24edd1da0e4ab5bb74a28a90a8
io.github.vigoo	zio-aws-costexplorer_3	3.17.23.1		1b5467bf560c54b90948716ee4e5ceae34c288cf
io.github.vigoo	zio-aws-costexplorer_3	3.17.24.1		5497e8b8f62f7eb4077829ef0c5e34068c45999f
io.github.vigoo	zio-aws-costexplorer_3	3.17.24.2		827a4d3a78a29c8b4e3d6bbc1f3ad9fbf70143ff
io.github.vigoo	zio-aws-costexplorer_3	3.17.25.1		4ac5f802385200fbe7b11e86dd53675064a8e0c6
io.github.vigoo	zio-aws-costexplorer_3	3.17.26.1		5dd1f8c0b6e47f9d86b029e31192b575b8fd074c
io.github.vigoo	zio-aws-costexplorer_3	3.17.26.2		13285b4e9439faffecdb14a384d142552b5c2fe7
io.github.vigoo	zio-aws-costexplorer_3	3.17.27.1		1f3468aeb5e88b33a03d621a99ce1a954c2ab32b
io.github.vigoo	zio-aws-costexplorer_3	3.17.27.2		95895aa3e1891b10b9b1099353d739499d92f165
io.github.vigoo	zio-aws-costexplorer_3	3.17.29.1		0fdf027d9b656871f01a7418f26b644bc66c1ef6
io.github.vigoo	zio-aws-costexplorer_3	3.17.30.1		44ba95f915182efddee1be4a9145df0eb0ec903e
io.github.vigoo	zio-aws-costexplorer_3	3.17.31.1		f7768424d1bbad1d1eba315f8c9ef0ca444d9f18
io.github.vigoo	zio-aws-costexplorer_3	3.17.31.2		eefc898b778a20f89eba00042e0e98f86e04844c
