apache-jaxme	jaxmejs-incubation	0.2		00fd84aaebdf32545d6b00e369c120be1d698d61
org.bedework.deploy	bw-quickstart	4.0.1		N/A
org.bedework.deploy	bw-quickstart	4.0.2		N/A
org.bedework.deploy	bw-quickstart	4.0.3		N/A
org.bedework.deploy	bw-quickstart	4.0.4		N/A
org.filteredpush	event_date_qc	1.0.0		b4d5e7a06d5936c927e920622d5bb5c3392c18f5
org.filteredpush	event_date_qc	1.0.1		bcf94d229feed67f49475690afea95cc0cd2cca3
org.filteredpush	event_date_qc	1.0.2		7139f702852ce139ece9fa2c84caaa729dfbb36b
org.filteredpush	event_date_qc	1.0.3		21c2b60357b224f156928a18a239871695d34b18
org.filteredpush	event_date_qc	1.0.4		070afa3d34e36bf78899240039903a7d5b293c65
org.filteredpush	event_date_qc	1.0.5		b2de2cc5917d7443422bd428c4815fcfffdcbbf5
org.filteredpush	event_date_qc	2.0.0		edc7d92c8286a07838e93c3ab3d3750ee86a942c
org.filteredpush	event_date_qc	2.0.1		e1c57cdcac21a2c96b399fa63fd76ea7a52dca71
org.filteredpush	event_date_qc	2.0.2		c8d5413561e03fd7bfac560934bdf2994b2adf92
org.filteredpush	event_date_qc	2.0.3		5c921aea61bffeec0d1f33494bb1fa8dd821fb4b
org.filteredpush	event_date_qc	2.0.4		f41367cb36075bd92ea140ffc1a4d9a61e67563e
org.filteredpush	event_date_qc	2.1.0		4cb0d80faf6fc9ab663dd35ad256ead18b1022bf
org.filteredpush	event_date_qc	3.0.0		104af517bbe6486b2ae504c3f3555189f8814e57
org.filteredpush	event_date_qc	3.0.1		e639fcf012fb4d99b555b2bf4e437428828ab643
org.filteredpush	event_date_qc	3.0.2		36ed8626592157f242d98cb7f1a2e26ba1753a5d
org.filteredpush	event_date_qc	3.0.3		9d908aba29d8a2717bf8c2d3c7d2a7f19af165b0
org.filteredpush	event_date_qc	3.0.4		e11d61d626f68ed681632efac01fa250c96bab30
org.filteredpush	event_date_qc	3.0.5		2a92741086341d3c1865f4b4f960a607c48988cc
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.1.0		355abf7c53a2c3cdb7a75ca2d3f7e1dc56b959f9
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.10.0		dbd0a9ed86da06b009b2f67950590c1a3d388091
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.11.0		294ed684b22be05c1fd58cbd6c4002a3ce9395ff
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.12.0		b7083970eb8ae3a5fe03e89e371a9dc1cf6e7002
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.13.0		fa9c245f8bb983c6849263a7d2b6e5d1585f8305
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.14.1		3a97a7d9ad95428a0776fd9fd889944863be8e2d
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.14.2		f116a37de056742edef4fadb804b36a67d362251
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.14.4		f9c26759b9128e50e2dc5d039673b0467dfedecc
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.14.5		3e6229a95c76b82f7557f4d668f2b939539d9797
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.15.2		9312ec1995e1e99bd3b476eda21a512bf3199327
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.15.3		f7fa0fa0e26eb543e3b6b1c824ce0c8ade81e042
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.16.0		b1e07a165c838b3033cef8ff7412fffd85aaa5bc
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.17.0		5b4c5fe3cd421ee3bfd604326fe9918310c393fe
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.17.4		75411f679cd8a01d99134a897d4b45831aa931af
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.18.1		5c3d61ea8c179ac21468499e90093212713d8907
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.18.2		d048b18daf3ed869d6e0da240d742081b817c307
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.19.0		58e245fefc88afc3e835b97e939716c52b0cf0f6
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.19.1		e9751784a09ce35c505dd752c2924304af3392c5
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.19.4		1784174dc4a0fc3359cd9e4e59e0ce042fa45ddc
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.2.0		50fb6fccfefbb20be9afe4d61e2e9892dbafe4e2
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.2.1		b2d41687feb72c8c6f3ed23af0b0b4f2fd17f7c0
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.20.1		189a6bc3ba4ecf6458cb1f8fd230cd7ddf23de1c
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.21.0		1d12a59734f716275e918b3bcecf9d934070d55c
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.21.1		771b389fda0afe72c4591c280a5ce00f1c316f93
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.22.4		e0ab9023949d4dece1711fe61237a16faf0a20fb
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.23.1		0f1784c88106d97cf55d71ff3661e07ef2152089
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.23.2		9fc910d7edca0f1a228a67897a73f8e0cdbedfde
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.24.0		ef777c4194099cfbf7d56d6a64f12334da835232
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.25.0		c35b50cd87fe88ac872ba3c004513a341a6a6f93
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.26.0		aef5e353e80752462c77ca99e4ed116991349e4c
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.27.0		82a3ade4aa58dc94b3a740f1d2efc0b9da16fcf3
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.28.0		1a3d8531fbf369e90d0ec0264d7f44c06e8f7ca4
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.29.0		7e3b5116cae55109213f6b5f33ddae5215b7bb0a
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.29.1		d63577c80eca526f9784fd24553501cd29db241e
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.3.1		089d637c68a1b44a491554c2199a5d75f6a626ce
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.30.1		e76acd14bdcd75959bd5c3f55a45e5ff26b0b0f0
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.31.0		e8a9f73280ddd01bf31b7e0d93f95188964b4c54
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.32.0		be5f983f4ab383473e28d05500d6ed2a27357656
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.33.0		66e947c7425204d0bbe744ef926da83c58acab27
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.34.0		05ca540797dde971f03f38929a9641c5eaa25436
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.34.1		cb753c4c75695730e1c65c99ce29ebcb98dca1d7
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.34.3		a7cee8b8bc7a2e363787424155ac47253b5c5d46
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.34.4		83bdb6c6f635f949d6a69a9c2278a6a683120846
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.35.0		73422d86179d8f49f4fdd667483fc72672dea752
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.35.1		625e4854fb257334c4f188c563290995eb3fb420
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.4.0		b490f512a9affdac2de96f626d036542d1b09281
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.5.0		248dc4612ae3e3a6e2893b340032bd26672f0765
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.6.1		52a7c4ecdfdcb8240729d40bb55f907a93361a4d
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.6.2		edd9516b01e18a9ceed6b32f16f06cfe4086735f
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.7.0		3ad7a8a05183b3113e2cce5b3b43dc99612193b7
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.8.0		a20e256ae275d6ec32553708ca676b17787d9701
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.8.1		54d3bb4e622d688e8ffc35133e9b23a912892da4
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.9.2		561e5e5c24e2ebd6ae3649101243223043d03cf1
org.finos.legend.engine	legend-engine-xt-relationalStore-api	3.9.3		ac95f62a615041b8256d66210c01a1959eb1bf24
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.0.0		cff7a84ea15d65567751e34cd7cc9413af05cb92
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.1.0		93dd7d078d183a20ffe4bc3ea8600387c8212273
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.10.0		b4f4dd74ccfb702124efb6e52e00b721c3c55441
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.11.0		8a9459cdc4e9c6109f6f304d52414cc878e2141b
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.11.1		b4ed4f4eef822d00c9565e1d744d9c22e72e1aa8
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.12.1		cb80c5c49b064f22298d761f24f98237671a06af
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.13.1		01614b71a4a419ff23eea2f2ef1005ed4ac2e820
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.13.2		27df5e23bd7f8ed51a6a4a56cdb7fbc169bf0925
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.13.3		b85c39a31ba71cb26468377d6cf644a3e1c3bab2
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.14.1		458fd5b413ed1e796087f6d35badfdfccf73e612
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.15.4		758001523153057042240ba4620841f85a6355c1
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.15.6		7a3dd8d915e73c5ed17acb40d4007d2631253b15
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.15.7		a9eb3a9b09846f1c355bdbb966dc3518aa79f1fb
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.15.8		9fe4becdba95ad8d9834f639366cb2b130f3c633
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.15.9		f983cff75de30eab552588a1a98f4f46cbac6247
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.16.0		308cfe460aca653bcd29a9654809af2eb98823af
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.16.1		252b210d8a707c6bb94b6640129b247b1657feed
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.17.0		b43b1320f73f47f946c6a1bd04145aceeda74895
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.18.2		71e28932f96a4ad0aa7022dd667ead3f9239559d
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.18.3		262d9306c8dbc72c6aa04e8c2b400a79be76224c
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.18.4		38b8ab59a8d0a2f7b7976dfebd194b11bfa8f567
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.18.5		3949d6481ac9f524c268b6ba402077eb54106b32
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.19.0		52986c1b9b381de0536670b959aaa8d4e31c7c42
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.2.0		b254bb8ca7bc5a6b79395f0a185aa554ab2ec56a
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.20.3		7775e163b996bace3d211cbf516bc5259715f440
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.21.0		b5ea89c11141213828baf6f810411ba1c11f3465
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.21.1		e384da3eaf9e8615a9da8c16fa0f1bc90ba2b204
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.22.0		f15a30da43d04052ea11679dae3aa37679d422b8
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.22.1		336d639ea8cce0cb8d92e5c5081d4c9c4551191c
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.23.0		ad1e0c966746601a88fac895ab3203c680b395c8
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.24.0		ffe71b4be442eeb37d508315b9d65aca3a3e8187
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.25.0		4d725c90ba5983b9138e2549aa91e942cac37ea8
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.25.1		adbda9271e3ef468ad4fd7952a56a658607766fe
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.25.2		6ab6c0803a2c3f9574f99fcad6709470c0252f17
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.26.0		ef1ae6900d51fdc8210bff2c0a69562491434d4d
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.26.3		3b15811d5034b3a62b562fb736e590e6eb98584d
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.26.4		648013e46d2956aa3b9d7e41c2c59d07ee0939dd
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.26.5		3510fef1ece4ddda4416f357a32a535f7eba3531
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.26.6		0816e84e45a62dd8bfcc44567fc876c2c24f8d76
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.27.0		08d9b5dee0c5ff5ddda8386c87f6cbd76f9b969d
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.27.1		cb9766b5b60386305567ce79c39cfd82d1fcc743
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.28.0		4f17d854aa022ec04e195eecf0f7283d5ec7c17c
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.28.1		60728b12b55d3d4321eee7569e415067991213f6
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.28.2		18c45660e46c8f8dda9ad801520e46c5eaa577c1
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.29.0		fcae47a063d2316ebb3ea89c785c3c5f1b745dc9
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.29.1		d539903b3308960ef172c810f6e2baa1df8ccc21
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.3.1		014f419476d8e02e06bf48bf032666ca5c833b28
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.3.2		bc0cadac5b55c1bbc52f0bf8bdeae762be1ba47e
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.30.0		172a40536686b01d3b74f805abbe3397f9c9afa1
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.30.1		0ae675795eefa26fe42778d394f3d78b63f279fb
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.30.2		ad19dbe93b5758c41685b3b0ee72b5bb0ad1a112
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.30.3		9484d5bd5ca0d269775668620ba7337dfcf6e8c2
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.31.1		9be909883d2ac4c5fb80c725c4b2d87a4bc3d345
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.31.2		59bd0c4b86d7cb677224842a1c4ccb3463b4cf09
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.31.3		ca0658fed7d9dbc88826c53a576d024e8f30fb07
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.32.0		7ddfc4447083197b5705b7b2d9e8e61233a5edcf
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.32.1		4fb6a6564178ad0e8cfc289cd5d55c082b0ccb87
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.32.2		e52003c787472cda6a00c1e0ee3c21b43499045b
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.33.0		ff1b31168d3db834a9e67046026c9c3966f89916
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.33.3		6959052b2a38600b9e8d5e27663fa64fced72806
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.33.5		7db9cfebaa5a2a8a28dedf8671a13e1513968558
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.33.6		f5829743a67d61a9a5950fbaa0aaa9233fe1df13
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.34.0		3e8ecb2d4070398ec3dbf9d49de32036e4f51cb5
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.35.0		c8cf2b600066b1b6ddef7060fee1b43d9af4b767
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.35.1		48bf2d80d31c4181f48a589fc2e0e7aba8071157
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.35.2		74c56ebbdf1f1cde14a2a4c4b8adc8f7eae6429c
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.35.3		e2163119fdc0980aa8400c35bf1199b49c04e3a1
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.35.4		723291bb1cb43d0f397b5c8a9f77d0f6060fc936
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.35.5		1c259a01dda86cb27039dc40f0eb7708559b0316
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.36.0		2aa6fd9492b7befa4ac578e8767ce4ae35281359
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.37.0		c6a7a2e9e6444ee0ec46a0487f0d2fbca28b9fc7
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.37.1		a8ea099123dc3fc10f6f0aa869921df2d6e4c9bc
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.37.2		5fccf64b1acccec99a72dbb770714c48a49bcba2
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.37.7		43098b244fa13968e177b44adaf85297013198bc
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.37.8		ee6c1c22df277c06b0716a91aebd357d73f462e2
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.38.0		0024257e71fc9dec98f85a1d62be071996cdf477
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.38.1		651fc24ddde5f1da373e488c306ba7fb81c06c2b
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.38.2		93854b20f01d9b1cca76ec5b676d1c05c973f35b
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.38.3		b0ec2347da776cc00737adbb8ab20e050d02bbc4
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.38.4		813e84ee2ce71a2b46d56e74753bd3f0fd863f4a
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.39.0		579c2d996bdd131595c235723118a7e8b2b3b42c
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.39.1		15d511d3243e35eca201b6bb4b2c12a31b69b11d
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.4.0		f0473544a4d40b936a3ea2faf34b9aa627fe8b04
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.4.1		7cc69f91bdcb57d663db3d7534101a0b059f8a0e
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.4.2		8d379aca258c900991d8dbf19b7104b4426d0859
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.4.4		a0a273f2317707d39d523eec8b46c9aa8fdbc9cc
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.4.5		3c76df50f7c7c33c01864e2b62dbf661096acc71
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.4.6		23fc241855133ade6bed3df8614f08b03ed03727
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.4.7		67e86e75330ae3100fb6db2d323ec3bbe8a71a3e
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.4.8		45e9b00f2583abc281ac9881a33954a180f6fcfe
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.40.0		44e22d2a5febd150f96a70b8e794a2ce874e4725
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.40.3		18abb6f1175197f7d422f2245004090ddca83b68
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.41.0		eae6ef7ab14f7f83d6de8b5ebb5f679c20bd6fa4
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.42.0		5a5e912e0e551ac1b5b1f4e3c3ce4df7577a963f
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.42.1		9a4d57d60a59e84e4b33c0a03e8336eecda02ce9
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.42.2		000782a0810dcb7f85f5df505e5b0061429abd08
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.5.0		5b2a37022b27583e2fefa4d5260075752e4cafa9
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.6.0		76385bbbd86c028eebad0cb2fd79e46c98ea16a5
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.6.1		9908312447784a292895cf4ba0818ac57b14d15d
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.6.2		489d0ad4190708cd258ab53576183bae950a1e85
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.7.0		0753a68e55275919765ce0136073adfcba2a7f05
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.7.1		6eab553883379ca1abdcbfc1923fcf9f359fadb8
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.8.0		811bcc0af46df7c43abcfb6cd5d676d4f8400de8
org.finos.legend.engine	legend-engine-xt-relationalStore-api	4.9.0		1e79305886b060325dbe61864583964afe50e2d8
org.flowable	flowable-cmmn-engine-configurator	6.2.0		1c6b75030a2484d8d672d877a0919ebf4ed38035
org.flowable	flowable-cmmn-engine-configurator	6.2.1		5839d95c18f16e29f4b605b63d67f44254383741
org.flowable	flowable-cmmn-engine-configurator	6.3.0		e28698c31c9050f2ae25e48a0578053d20757965
org.flowable	flowable-cmmn-engine-configurator	6.3.1		1edc6f1359a7a13c98c9b3b4e5ba3d7d7fe9c321
org.flowable	flowable-cmmn-engine-configurator	6.4.0		e0ef2c082b85e1f854efd5d901133957dbe15bcd
org.flowable	flowable-cmmn-engine-configurator	6.4.1		426a54005be2e94fcb395c1cebac945af4c872a0
org.flowable	flowable-cmmn-engine-configurator	6.4.2		ebacbba0503deac5769d8abbfd80919938722f94
org.flowable	flowable-cmmn-engine-configurator	6.5.0		c355749c3fb8000a1955b519a94549ca4e84d77c
org.flowable	flowable-cmmn-engine-configurator	6.6.0		0bac1b696f8d7c9a4d55eab44df9971d12e8aed3
org.flowable	flowable-cmmn-engine-configurator	6.7.0		6046fe4a38b84e5b7e9ba2a9f04365bb0c477d83
org.flowable	flowable-cmmn-engine-configurator	6.7.1		afc74c81e3758f6c03b325a2cdf18ca2907a4392
org.flowable	flowable-cmmn-engine-configurator	6.7.2		8197e3021915f04c972b6729ef6b60db3241e797
org.flowable	flowable-cmmn-engine-configurator	6.8.0		5f3cb45be82db2d83b2d486511b2ab741f19a316
org.flowable	flowable-cmmn-engine-configurator	6.8.1		29e76894c6ce444adbc5a3e5a4b621390abad70e
org.flowable	flowable-cmmn-engine-configurator	7.0.0		1245b7d4d212144cdcb83b6bef7eae817ac6cb2f
org.flowable	flowable-cmmn-engine-configurator	7.0.0.M1		cabe7f64d0d8d5d5f0a1bdaadd4bb5259b183444
org.flowable	flowable-cmmn-engine-configurator	7.0.0.M2		16c51ccb6b35a36311bea97e92603eb02d0b58c0
org.flowable	flowable-cmmn-engine-configurator	7.0.1		5b896a8ebf8f6d0853622de8c16a4f2e0b4a4562
org.flowable	flowable-cmmn-engine-configurator	7.1.0		d65380a91dcefc759b9922a63cc43605e8c81ff1
org.gephi	project-api	0.10.0		b49dd45ace8ad58551dc9c6b00b439331460d042
org.gephi	project-api	0.10.1		0196890662c299195ce0e625f4699d9d557d5f7d
org.gephi	project-api	0.9.0		0d6ead509eb163b4dada971920ce4c50aa8f911f
org.gephi	project-api	0.9.1		d44439984504356a710357f2c99d3eab01455d09
org.gephi	project-api	0.9.2		778bd313bda05bdda08a4abc1144d2f42952783a
org.gephi	project-api	0.9.3		091c1ee75d9dff95b0d63122e81a3d3a15151f69
org.gephi	project-api	0.9.4		9b3a91d50986dbecdfc5c72fa0ebe6f3af325818
org.gephi	project-api	0.9.5		1df6ad9ed41044b8cc12a06ed7eac1443b0aaea1
org.gephi	project-api	0.9.6		94095e228e4e5735016027b2c0969f85b56b4193
org.gephi	project-api	0.9.7		b9afc53069a37f63c9709894ecaa684be2787da0
org.hawkular.accounts	hawkular-accounts-common	1.0.11.Final		d7dbc28d680bfa48881d5057536fd704de8ccc92
org.hawkular.accounts	hawkular-accounts-common	1.0.12.Final		e462aa72aae83206290a766e7011890d6f25b271
org.hawkular.accounts	hawkular-accounts-common	1.0.13.Final		c2a5644edf5ed810eef23d755bfb5d7c942582f3
org.hawkular.accounts	hawkular-accounts-common	1.0.14.Final		a3e9f61bd32230dff6524c1efce3afd7cd780cad
org.hawkular.accounts	hawkular-accounts-common	1.0.15.Final		e11c6e49c3b341caa00c2a3076dc41e550c96572
org.hawkular.accounts	hawkular-accounts-common	1.0.16.Final		e850988fd1d38d1671dc40b0e4c0f0cd92dc593c
org.hawkular.accounts	hawkular-accounts-common	1.0.17.Final		c7d8986c29967862752a1800411e8545515ce857
org.hawkular.accounts	hawkular-accounts-common	1.0.18.Final		167426d3dd67ba7b82041df42a4af648fc804d78
org.hawkular.accounts	hawkular-accounts-common	1.1.0.Final		f5d1171085de0e9898b13abb5a7284098ceb280b
org.hawkular.accounts	hawkular-accounts-common	1.1.1.Final		1e0a049be7553ccd9b2ef771e3c0d341371b74aa
org.hawkular.accounts	hawkular-accounts-common	1.1.2.Final		487940ed41ba5168c9cadf2220a541d8960ccb52
org.hawkular.accounts	hawkular-accounts-common	1.1.3.Final		e9c7b7cd9df96764cff1b8b158ccd4f482b3a1cc
org.hawkular.accounts	hawkular-accounts-common	1.1.4.Final		54be8187abf7622ca311677ecf2c872fd6da80ee
org.hawkular.accounts	hawkular-accounts-common	2.0.0.Final		d0d5654d90ad5cfb563ade46eee516d912a1902f
org.hawkular.accounts	hawkular-accounts-common	2.0.10.Final		e787985d27147c5c7cb5cc6546c108d6d08bb421
org.hawkular.accounts	hawkular-accounts-common	2.0.11.Final		8009c639a5ba50cf971e361a0e010d0383830475
org.hawkular.accounts	hawkular-accounts-common	2.0.12.Final		b7fa468298381ad9bc84405e9a923fe4eaa445aa
org.hawkular.accounts	hawkular-accounts-common	2.0.13.Final		f093beb571c28ca373d5129644441f4d4a6a0af9
org.hawkular.accounts	hawkular-accounts-common	2.0.14.Final		9dbb9931e0e96330b2c5d9f5e6e20b7b8e1748b0
org.hawkular.accounts	hawkular-accounts-common	2.0.15.Final		10987e8ae8e5d214d432b1234a4151d940c34c3a
org.hawkular.accounts	hawkular-accounts-common	2.0.16.Final		c9efd64fab4c64b5ad4927b2aa09ff54a6277801
org.hawkular.accounts	hawkular-accounts-common	2.0.17.Final		3793092f1099b1858401f44bdab0f54b4b9403d7
org.hawkular.accounts	hawkular-accounts-common	2.0.18.Final		a5ec139cb590f84376e0bc36929d73fe6dd61035
org.hawkular.accounts	hawkular-accounts-common	2.0.19.Final		1723113f5bee3f06b06558dbda8f51ce7e5acd9a
org.hawkular.accounts	hawkular-accounts-common	2.0.2.Final		9c5c44740591bb83dcfb6e90b0345970281deff0
org.hawkular.accounts	hawkular-accounts-common	2.0.20.Final		6fecb1b7a7ae23141952c666c2fa088c965ac502
org.hawkular.accounts	hawkular-accounts-common	2.0.21.Final		b815c5c86b3536c94f40d68739d5f6954bff5966
org.hawkular.accounts	hawkular-accounts-common	2.0.22.Final		bd3a0bde08f95c3cece585756f762322ac44786c
org.hawkular.accounts	hawkular-accounts-common	2.0.23.Final		a0285cd484225ae339abc154be1c8ed6994accab
org.hawkular.accounts	hawkular-accounts-common	2.0.24.Final		4dcaf24dede8e59468d6b89d8c805bbf261a8071
