br.com.objectos	preconditions	0.2.0		041446723d949a35fdf7fe2b09be05b382094d74
org.finos.legend.engine	legend-engine-xt-json-runtime	4.55.4		1bc5806b51b341c4b6cb05775ee74796d054279e
org.finos.legend.engine	legend-engine-xt-json-runtime	4.56.0		0086187cd58dda7ed258cd1760f440b82d50fc16
org.finos.legend.engine	legend-engine-xt-json-runtime	4.57.0		299c25c2fdfb98d3877671ecae08e6649e08f5b9
org.finos.legend.engine	legend-engine-xt-json-runtime	4.57.1		a205a51b70c168c678322c1509c9f2780fa2b2e3
org.finos.legend.engine	legend-engine-xt-json-runtime	4.58.0		d7166031b8a2e5e7490df0d77eb335210f5b2941
org.finos.legend.engine	legend-engine-xt-json-runtime	4.58.1		49b33ef87e7439c1b8e8d4b3c7cdde8bd0f09891
org.finos.legend.engine	legend-engine-xt-json-runtime	4.59.0		b48dcf663dd35143af148c2edb2721a64ba0fcc2
org.finos.legend.engine	legend-engine-xt-json-runtime	4.6.0		9dfa0a519fb4438921524b3eb4d2e59e90600712
org.finos.legend.engine	legend-engine-xt-json-runtime	4.6.1		179792a9044b6d44610435a0018b54e8c7029b85
org.finos.legend.engine	legend-engine-xt-json-runtime	4.6.2		a502e302f6de84416bed798ed46f3b61d85c5304
org.finos.legend.engine	legend-engine-xt-json-runtime	4.60.0		230a1d47b0df8c9d84471671d35c8e9cd093856d
org.finos.legend.engine	legend-engine-xt-json-runtime	4.61.0		d46676637984b85c8b57223b07bf08edbd9a2733
org.finos.legend.engine	legend-engine-xt-json-runtime	4.62.0		ed7117927b7006e78dcd85c4f9895c7e421c72e2
org.finos.legend.engine	legend-engine-xt-json-runtime	4.62.1		f19cb92cb4475d1d02235c9ff3303fbe66ce22ea
org.finos.legend.engine	legend-engine-xt-json-runtime	4.63.0		423b9d51038ee1d16fb67b201c0a40c1bcda2389
org.finos.legend.engine	legend-engine-xt-json-runtime	4.63.1		5ef8527490b250b4a26aa24dd876bf849f9f3d30
org.finos.legend.engine	legend-engine-xt-json-runtime	4.63.2		115e9f3041519ceaa59d58d36c7a961051af2ca5
org.finos.legend.engine	legend-engine-xt-json-runtime	4.64.0		f116eee8046b5ab02561a070bd86bfc71fc69cf1
org.finos.legend.engine	legend-engine-xt-json-runtime	4.64.1		10a5750f6140469b930f253c29359af90051a61b
org.finos.legend.engine	legend-engine-xt-json-runtime	4.65.0		719fe9ab0269723d81dd695546c83b83fa3d5399
org.finos.legend.engine	legend-engine-xt-json-runtime	4.65.2		db56d580f641be11667b25ea457b15e460358685
org.finos.legend.engine	legend-engine-xt-json-runtime	4.65.3		dc3b0fefdf7dc09ea1808dbae94b2e6a57b7bd21
org.finos.legend.engine	legend-engine-xt-json-runtime	4.66.0		067d27be3339997ab11c60e9bff2d98aed795bfa
org.finos.legend.engine	legend-engine-xt-json-runtime	4.66.1		53389160d124217d57ed721404483ce9aabc0b6e
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.0		a3a4e103492ad46c12b5faece61ba5e1025d53a0
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.1		047cf8ec9bf9bc0062343fceca80bb909225ffe4
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.10		3c1615beb67d9013ceb0ae319c65e04765f0471b
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.11		328c0df5bd87e05d6d00177829d3973d144c7b9a
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.12		d89fac66de50b6e9e8ac1a44b60164f4ebe4568c
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.2		c1668cc4ab45f40d2cd2ca1dd46048e91a41d709
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.3		7a1b4523c62a209774c57dd445563969894eb1c6
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.4		016eee109382a446020d7e76bb007cbdda7448f8
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.5		dd7f2fa6ca1da957a1f05ef28bd4c3ed094da8c2
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.7		c6b5d54ddc714f8b35ffe9e1ec0d45294bb7eea3
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.8		60bf206525ed9b4797cc63021a768dff7648f30e
org.finos.legend.engine	legend-engine-xt-json-runtime	4.67.9		77908fa0c3a54913fa915bbb01987e3474b347f7
org.finos.legend.engine	legend-engine-xt-json-runtime	4.68.0		968573275fef864ab21d248a5be13efe1a00ec8c
org.finos.legend.engine	legend-engine-xt-json-runtime	4.69.0		216a0fbc95514adec6b33c32343728f2ea1b8d68
org.finos.legend.engine	legend-engine-xt-json-runtime	4.69.1		f3f9678da62e0e4504e77f0a476a1b53f5e2fd20
org.finos.legend.engine	legend-engine-xt-json-runtime	4.69.2		c139b2f66d81373abac5e1444a03bad4c04c44d3
org.finos.legend.engine	legend-engine-xt-json-runtime	4.69.3		e8699716946f6cd879b771673a9aa831891210a4
org.finos.legend.engine	legend-engine-xt-json-runtime	4.69.4		635d89e6e65386bccd27fd343e0fb17df409c9fc
org.finos.legend.engine	legend-engine-xt-json-runtime	4.7.0		98168c6ade235d3fb55638ff3211fa58e5af8e07
org.finos.legend.engine	legend-engine-xt-json-runtime	4.7.1		61807b04ba6bc873490dbfd1dcd043159851db3c
org.finos.legend.engine	legend-engine-xt-json-runtime	4.70.0		31332f07ce708b337e32877457b1a898db33bd16
org.finos.legend.engine	legend-engine-xt-json-runtime	4.70.1		a103c26be82faf09b5dba19af1e5ed63d08681c0
org.finos.legend.engine	legend-engine-xt-json-runtime	4.71.1		d8e98f5d92f447ea3c5b22e0588451ea632f182d
org.finos.legend.engine	legend-engine-xt-json-runtime	4.72.0		491bf0f3c346d7ece274bc64ea630453bee05f49
org.finos.legend.engine	legend-engine-xt-json-runtime	4.73.0		0b5bced544aab60070bcb6a7c5468e23bcf1c7b2
org.finos.legend.engine	legend-engine-xt-json-runtime	4.73.1		326706a39b0472e51ea6739d723f882ee6be9e47
org.finos.legend.engine	legend-engine-xt-json-runtime	4.74.0		8c81cef02a92026c13a1805652bf3d1fda0ad55f
org.finos.legend.engine	legend-engine-xt-json-runtime	4.75.0		bf508cba688e9b357590e49d1fe86063bd75a5a8
org.finos.legend.engine	legend-engine-xt-json-runtime	4.75.1		b42801dfdc6c118af492456cfcc5f60b31e78f39
org.finos.legend.engine	legend-engine-xt-json-runtime	4.75.3		09e38e55593ddd48fa2e6cc9006b2775c35d689a
org.finos.legend.engine	legend-engine-xt-json-runtime	4.76.0		acea973a33d95181a11d03f64614229cc72814b8
org.finos.legend.engine	legend-engine-xt-json-runtime	4.77.0		a7e141e28c3645c9dc912f47a902fe14ec875f47
org.finos.legend.engine	legend-engine-xt-json-runtime	4.77.1		c4f5b02c2e35526c4b6f988777279d73e73e6af5
org.finos.legend.engine	legend-engine-xt-json-runtime	4.78.0		35c69309161168ccf95d12fd512faf35cad7183c
org.finos.legend.engine	legend-engine-xt-json-runtime	4.78.1		20563df221fa99dff5fced3d601a290506d06c83
org.finos.legend.engine	legend-engine-xt-json-runtime	4.78.2		d772ebfb6e0a5c7470483aa96c50d9be86b6250b
org.finos.legend.engine	legend-engine-xt-json-runtime	4.78.3		7a6be3665542107e7076e02192b4f1c1a5a2eb43
org.finos.legend.engine	legend-engine-xt-json-runtime	4.78.6		e084032444c4becdd6363b52c9698c0f2454c664
org.finos.legend.engine	legend-engine-xt-json-runtime	4.79.0		1b8006bfd2af05f0848b4ac431cbe2962dd433d7
org.finos.legend.engine	legend-engine-xt-json-runtime	4.8.0		2ffa9db4d08fc944732e22f088bf3c86f8769dc8
org.finos.legend.engine	legend-engine-xt-json-runtime	4.80.0		57abed3562c76ca5486090533900a4ae83394bc0
org.finos.legend.engine	legend-engine-xt-json-runtime	4.81.0		6099c4a69b34d8c68e29bfec0dcf4d35547deef4
org.finos.legend.engine	legend-engine-xt-json-runtime	4.82.0		bb506f0ca3b5491f7a0fc94cd158075eda69cce9
org.finos.legend.engine	legend-engine-xt-json-runtime	4.82.1		6c9340f854ca941e2063b33e893383612aba9caf
org.finos.legend.engine	legend-engine-xt-json-runtime	4.83.0		120825c71d9e3f2c143361e857796acd26da3114
org.finos.legend.engine	legend-engine-xt-json-runtime	4.83.1		d4a7e2600f3e3dc9d0ebdad8da1956c184207c18
org.finos.legend.engine	legend-engine-xt-json-runtime	4.83.2		a0dcbb4e98b3a3069771121536eecd27814030ac
org.finos.legend.engine	legend-engine-xt-json-runtime	4.83.3		bc8950738e66740ba153a6db9b67e1cda7b85542
org.finos.legend.engine	legend-engine-xt-json-runtime	4.84.0		b3c6b8304380b42653d371d4734b3c2424a2d0a3
org.finos.legend.engine	legend-engine-xt-json-runtime	4.84.1		2039695065282f16fd3526b2ac045a2e4974819f
org.finos.legend.engine	legend-engine-xt-json-runtime	4.85.0		25397766f0c9ef661599c855805910d0065ee6d8
org.finos.legend.engine	legend-engine-xt-json-runtime	4.85.1		b5e61a0338d425ac8e9d7a00b169bee8fdcd3f80
org.finos.legend.engine	legend-engine-xt-json-runtime	4.85.2		ffd9db7fd6dc8f089c44b0323586ab17614c2032
org.finos.legend.engine	legend-engine-xt-json-runtime	4.85.3		ae050b1f25323ff24ede445e0f3b35b4b49f02eb
org.finos.legend.engine	legend-engine-xt-json-runtime	4.9.0		aa4e22b5cfe0f3412e63566b682e2819a73c854a
org.fusesource.scalate	scalate-util	1.3.2		578dc9e37bf33ca5efb9e646a37e15f895c46263
org.fusesource.scalate	scalate-util	1.4.0		5335d23f9508ec2944d57cf1a5f43973fbb58880
org.fusesource.scalate	scalate-util	1.4.1		b311be9ea25d3762849c03a7a9cffa10711b312c
org.fusesource.scalate	scalate-util	1.5.0		e60a59106d14239f92c25440b18aaedfd1228216
org.fusesource.scalate	scalate-util	1.5.1		465ebd7af05cee142bdb5459b322eda89f518cc2
org.fusesource.scalate	scalate-util	1.5.2		1e30adfb40d5d5257ecbe25492d58e32008527fd
org.fusesource.scalate	scalate-util	1.5.2-scala_2.8.1		8e41c8852b2cf450a422c6ce77e31111f270dff4
org.fusesource.scalate	scalate-util	1.5.3		ee48bb5316452039a48c73381d186d7ead59dcc2
org.fusesource.scalate	scalate-util	1.5.3-scala_2.8.2		42e86d8347741d2cf9238f70339f68e6384bd569
org.hjug.refactorfirst	refactor-first	0.1.0		N/A
org.hjug.refactorfirst	refactor-first	0.1.1		N/A
org.hjug.refactorfirst	refactor-first	0.2.0		N/A
org.hjug.refactorfirst	refactor-first	0.3.0		N/A
org.hjug.refactorfirst	refactor-first	0.4.0		N/A
org.hjug.refactorfirst	refactor-first	0.5.0		N/A
org.hjug.refactorfirst	refactor-first	0.5.0-M1		N/A
org.hjug.refactorfirst	refactor-first	0.5.0-M2		N/A
org.hjug.refactorfirst	refactor-first	0.5.0-M3		N/A
org.hjug.refactorfirst	refactor-first	0.6.0		N/A
org.hjug.refactorfirst	refactor-first	0.6.1		N/A
org.hjug.refactorfirst	refactor-first	0.6.2		N/A
org.hjug.refactorfirst	refactor-first	0.7.0		N/A
org.hjug.refactorfirst	refactor-first	0.7.1		N/A
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.1		f0c3c658ceade6a8d9c7e0dd35d6cb96684d48be
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.10		4350065c4c19661a5ed06937c90c7a16a2acd1c3
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.11		ed5b7f899fccb721c832632dadd700f72b5b9b74
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.2		4fb6031856d52c74490ee278aad4ec4f13ccfb5e
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.3		33012ae2a889ade614c4110382f752712f8c0dd7
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.4		76ecd49b38f6b556046fa5689b9b820a654927d3
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.5		5e43b93d313a9c04c4953d88deab33d0bc4be09c
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.6		53ee8f68f4d1fa5887195a3cd6b1bb11d5de7330
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.7		f351a3b2a5d083f730aede94fed61dce862a4217
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.8		1dc95419a0bbbc82f96bf417f1eb0a3834076c66
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.7.9		0ddc279eb1052645bc02251e33f6c70f99a6378f
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.8.0		644841911e03d2d608365dfe7d89364d654318b3
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.8.1		e34ad1f23a6b1fbb61c00be125977a6ed212179e
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.8.3		e062f885d6a7a6a3ec255a3dfa041f85fec64531
org.ikasan.demo	demoFileDelivery-ftpSource-jar	0.8.4		861a314a1a4088b09bac48a6d1ef6160b89d5462
org.jetbrains.kotlin	kotlin-scripting-impl	1.3.30		34fd68ef4e76f5699b8212b8e25e243e8a04d1e7
org.jetbrains.kotlin	kotlin-scripting-impl	1.3.31		913d593167ad29711e76727fb875b36119b163ec
org.kevoree.modeling	org.kevoree.modeling.microframework.drivers.mongodb	4.18.4		8a9d95cece8bc22263187979f65978eeacd686a3
org.kevoree.modeling	org.kevoree.modeling.microframework.drivers.mongodb	4.19.0		1661d8d2e7dd7e3886be0cfeddd67dc666c21794
org.kevoree.modeling	org.kevoree.modeling.microframework.drivers.mongodb	4.20.0		da168c525a3b581fadf094bc4d2f6e9dba900e0b
org.kevoree.modeling	org.kevoree.modeling.microframework.drivers.mongodb	4.20.1		cfc42aefdd3af73d85531efe20e26df2bbbaa512
org.kevoree.modeling	org.kevoree.modeling.microframework.drivers.mongodb	4.21.0		a089c55409711e176b892245867bca34eb9160dd
org.kevoree.modeling	org.kevoree.modeling.microframework.drivers.mongodb	4.22.0		c040848f8e2e287a87e00f7d0e439a2823469306
org.kevoree.modeling	org.kevoree.modeling.microframework.drivers.mongodb	4.23.0		90542c73e809c5acc573ce55ea79280063ff3d60
org.kevoree.modeling	org.kevoree.modeling.microframework.drivers.mongodb	4.24.0		b7a19d83d2ed2e337cae8cf4bb4188cfaaaa7275
org.kevoree.modeling	org.kevoree.modeling.microframework.drivers.mongodb	4.25.0		9cf606c63ae8ddac234056c27cf21fec42fcbbbb
org.kevoree.modeling	org.kevoree.modeling.microframework.drivers.mongodb	4.26.0		2bb15c32743b10a5ab5bb5ce933733bda8fcbebe
org.latte-lang	latte-gradle-plugin	0.0.10-ALPHA		2dcc45cedad3d48991ae8b2bcbb1cf22aa477ea6
org.latte-lang	latte-gradle-plugin	0.0.7-ALPHA		b1cbd2dc4c058f4b9ed2e572ff1939ad9ef16e0a
org.latte-lang	latte-gradle-plugin	0.0.8-ALPHA		508a224b93e69738fda68b9dab9169ff883f6a2d
org.latte-lang	latte-gradle-plugin	0.0.9-ALPHA		9c069e699af4274b9652d16fcfac57560b59a2e7
org.latte-lang	latte-gradle-plugin	0.0.9.1-ALPHA		7dcf60e6e4f73ce751142a709defe6cd23b869b7
org.opendaylight.netconf	features-restconf	1.10.0		N/A
org.opendaylight.netconf	features-restconf	1.10.1		N/A
org.opendaylight.netconf	features-restconf	1.10.2		N/A
org.opendaylight.netconf	features-restconf	1.10.3		N/A
org.opendaylight.netconf	features-restconf	1.10.4		N/A
org.opendaylight.netconf	features-restconf	1.10.4.1		N/A
org.opendaylight.netconf	features-restconf	1.10.4.2		N/A
org.opendaylight.netconf	features-restconf	1.10.4.3		N/A
org.opendaylight.netconf	features-restconf	1.11.0		N/A
org.opendaylight.netconf	features-restconf	1.11.1		N/A
org.opendaylight.netconf	features-restconf	1.11.2		N/A
org.opendaylight.netconf	features-restconf	1.11.3		N/A
org.opendaylight.netconf	features-restconf	1.12.0		N/A
org.opendaylight.netconf	features-restconf	1.12.1		N/A
org.opendaylight.netconf	features-restconf	1.12.2		N/A
org.opendaylight.netconf	features-restconf	1.12.3		N/A
org.opendaylight.netconf	features-restconf	1.12.4		N/A
org.opendaylight.netconf	features-restconf	1.13.0		N/A
org.opendaylight.netconf	features-restconf	1.13.1		N/A
org.opendaylight.netconf	features-restconf	1.13.2		N/A
org.opendaylight.netconf	features-restconf	1.13.3		N/A
org.opendaylight.netconf	features-restconf	1.13.4		N/A
org.opendaylight.netconf	features-restconf	1.13.5		N/A
org.opendaylight.netconf	features-restconf	1.13.6		N/A
org.opendaylight.netconf	features-restconf	1.13.7		N/A
org.opendaylight.netconf	features-restconf	1.13.8		N/A
org.opendaylight.netconf	features-restconf	1.3.0-Beryllium		e211a495a688815382be11a20923d0c0df342481
org.opendaylight.netconf	features-restconf	1.3.1-Beryllium-SR1		44ce39f1124889a19991b424f4176d77255d177f
org.opendaylight.netconf	features-restconf	1.3.2-Beryllium-SR2		f0c41b41ab31a00839f42eba61a1cf1d71dfb33d
org.opendaylight.netconf	features-restconf	1.3.3-Beryllium-SR3		da1a4b17968036c55116149918efdbcbafdd4131
org.opendaylight.netconf	features-restconf	1.3.4-Beryllium-SR4		e45d17c570aa90c4d6197a4274948d3af5c0fb88
org.opendaylight.netconf	features-restconf	1.4.0-Boron		dbee1c69ba4d711ec4823705d6d0c70820ef6fd4
org.opendaylight.netconf	features-restconf	1.4.1-Boron-SR1		fcff4fcd4ed242079455bd02af10dc4d5d4f4afd
org.opendaylight.netconf	features-restconf	1.4.2-Boron-SR2		cca664869685a0160cf85bdaac239797542923db
org.opendaylight.netconf	features-restconf	1.4.3-Boron-SR3		ae29cc2550b1912a42c05e9662f3df030df77138
org.opendaylight.netconf	features-restconf	1.4.4-Boron-SR4		ed7fb3efe86855b7d62390013c07f6278ab9500f
org.opendaylight.netconf	features-restconf	1.5.0-Carbon		43e62d3ebc2f5bdbe48f7dc4926183b4115f7d96
org.opendaylight.netconf	features-restconf	1.5.1-Carbon		c92e21047b8872b6d4dcc37959739086b237a737
org.opendaylight.netconf	features-restconf	1.5.2-Carbon		7408491daf9c1dfc15e20a0a08750587ff2e1e03
org.opendaylight.netconf	features-restconf	1.5.3-Carbon		af39a2a623b1fe1701b21980f4cb71d189992586
org.opendaylight.netconf	features-restconf	1.5.4-Carbon		dcc28656502c22b1c74275fbce9a469ed2d2364a
org.opendaylight.netconf	features-restconf	1.6.0		N/A
org.opendaylight.netconf	features-restconf	1.6.1		N/A
org.opendaylight.netconf	features-restconf	1.6.2		N/A
org.opendaylight.netconf	features-restconf	1.6.3		N/A
org.opendaylight.netconf	features-restconf	1.7.0		N/A
org.opendaylight.netconf	features-restconf	1.7.1		N/A
org.opendaylight.netconf	features-restconf	1.7.2		N/A
org.opendaylight.netconf	features-restconf	1.7.3		N/A
org.opendaylight.netconf	features-restconf	1.7.4		N/A
org.opendaylight.netconf	features-restconf	1.8.0		N/A
org.opendaylight.netconf	features-restconf	1.8.1		N/A
org.opendaylight.netconf	features-restconf	1.8.2		N/A
org.opendaylight.netconf	features-restconf	1.8.3		N/A
org.opendaylight.netconf	features-restconf	1.9.0		N/A
org.opendaylight.netconf	features-restconf	1.9.1		N/A
org.opendaylight.netconf	features-restconf	1.9.2		N/A
org.opendaylight.netconf	features-restconf	1.9.3		N/A
org.opendaylight.netconf	features-restconf	2.0.0		N/A
org.opendaylight.netconf	features-restconf	2.0.1		N/A
org.opendaylight.netconf	features-restconf	2.0.10		N/A
org.opendaylight.netconf	features-restconf	2.0.11		N/A
org.opendaylight.netconf	features-restconf	2.0.12		N/A
org.opendaylight.netconf	features-restconf	2.0.13		N/A
org.opendaylight.netconf	features-restconf	2.0.14		N/A
org.opendaylight.netconf	features-restconf	2.0.15		N/A
org.opendaylight.netconf	features-restconf	2.0.16		N/A
org.opendaylight.netconf	features-restconf	2.0.17		N/A
org.opendaylight.netconf	features-restconf	2.0.2		N/A
org.opendaylight.netconf	features-restconf	2.0.3		N/A
org.opendaylight.netconf	features-restconf	2.0.4		N/A
org.opendaylight.netconf	features-restconf	2.0.5		N/A
org.opendaylight.netconf	features-restconf	2.0.6		N/A
org.opendaylight.netconf	features-restconf	2.0.7		N/A
org.opendaylight.netconf	features-restconf	2.0.8		N/A
org.opendaylight.netconf	features-restconf	2.0.9		N/A
org.opendaylight.netconf	features-restconf	3.0.0		N/A
org.opendaylight.netconf	features-restconf	3.0.1		N/A
org.opendaylight.netconf	features-restconf	3.0.2		N/A
org.opendaylight.netconf	features-restconf	3.0.3		N/A
org.opendaylight.netconf	features-restconf	3.0.4		N/A
org.opendaylight.netconf	features-restconf	3.0.5		N/A
org.opendaylight.netconf	features-restconf	3.0.6		N/A
org.opendaylight.netconf	features-restconf	3.0.7		N/A
org.opendaylight.netconf	features-restconf	3.0.8		N/A
org.opendaylight.netconf	features-restconf	3.0.9		N/A
org.opendaylight.netconf	features-restconf	4.0.0		N/A
org.opendaylight.netconf	features-restconf	4.0.1		N/A
org.opendaylight.netconf	features-restconf	4.0.2		N/A
org.opendaylight.netconf	features-restconf	4.0.3		N/A
org.opendaylight.netconf	features-restconf	4.0.4		N/A
org.opendaylight.netconf	features-restconf	4.0.5		N/A
org.opendaylight.netconf	features-restconf	4.0.6		N/A
org.opendaylight.netconf	features-restconf	4.0.7		N/A
org.opendaylight.netconf	features-restconf	4.0.8		N/A
org.opendaylight.netconf	features-restconf	4.0.9		N/A
org.opendaylight.netconf	features-restconf	5.0.0		N/A
org.opendaylight.netconf	features-restconf	5.0.1		N/A
org.opendaylight.netconf	features-restconf	5.0.10		N/A
org.opendaylight.netconf	features-restconf	5.0.2		N/A
org.opendaylight.netconf	features-restconf	5.0.3		N/A
org.opendaylight.netconf	features-restconf	5.0.4		N/A
org.opendaylight.netconf	features-restconf	5.0.5		N/A
org.opendaylight.netconf	features-restconf	5.0.6		N/A
org.opendaylight.netconf	features-restconf	5.0.7		N/A
org.opendaylight.netconf	features-restconf	5.0.8		N/A
org.opendaylight.netconf	features-restconf	5.0.9		N/A
org.openntf.sbt	org.openntf.sbt.samples	1.5.0.20160704-1200		N/A
org.ow2.jonas.jpaas.apache-manager	util-api	1.1.1		a81a5612eeef974b9465079e088332a7c696f563
org.ryoframework.support	ryo-support-reports-adapter	1.0.0		2bf30da99a606f0060a14cafd34ef3af0b99ba64
org.scala-js	scalajs-sbt-test-adapter_2.13	0.6.29		02eb6a1217938bb2870c0b96321a7302450909ee
org.scala-js	scalajs-sbt-test-adapter_2.13	0.6.30		eb615ae0bae5500760d3ad66042219aa16e1ad5b
org.scala-js	scalajs-sbt-test-adapter_2.13	0.6.31		126497583814c3f9efb207c09d929858eeafe1b7
org.scala-js	scalajs-sbt-test-adapter_2.13	0.6.32		e9f6418f70597ed38166e6cd0ec920c404bdd406
org.scala-js	scalajs-sbt-test-adapter_2.13	0.6.33		542950adeefc2b43509b81e96b9b924171990b28
org.scala-js	scalajs-sbt-test-adapter_2.13	1.0.0		9e06a1d30edc593c144cbe4ed7b8554895dda706
org.scala-js	scalajs-sbt-test-adapter_2.13	1.0.0-RC1		c464fe533f5a887abd2ecbbce3aa446c749bb660
org.scala-js	scalajs-sbt-test-adapter_2.13	1.0.0-RC2		f02b33d2b68e7996e7e9942d814aca44143f7120
org.scala-js	scalajs-sbt-test-adapter_2.13	1.0.1		e5d4e99b6972ebbba70300fdaf199ec9b7cc96ce
org.scala-js	scalajs-sbt-test-adapter_2.13	1.1.0		e9acb24d547961b0ae009f7a81d97ac2d781a03d
org.scala-js	scalajs-sbt-test-adapter_2.13	1.1.1		0ce33c43e353e8d8b6c2a3a02dc4655b29ab6f3b
org.scala-js	scalajs-sbt-test-adapter_2.13	1.10.0		f626c055f2eaa3c061142ab3f7db1a356cc628a1
org.scala-js	scalajs-sbt-test-adapter_2.13	1.10.1		7145446c67d45c9e983eba72f7bfffec2338a81d
org.scala-js	scalajs-sbt-test-adapter_2.13	1.11.0		1f217d3731371e1431be49d6c7130aa764913758
org.scala-js	scalajs-sbt-test-adapter_2.13	1.12.0		4ef57a840f74025e3c8a3e83234e2c3c30aa82d6
org.scala-js	scalajs-sbt-test-adapter_2.13	1.13.0		4fca2ae86a03b176bb1261372e2bb20d1fe90ee1
org.scala-js	scalajs-sbt-test-adapter_2.13	1.13.1		c20e0413d92129c1e8aaad6c37865898dccdc163
org.scala-js	scalajs-sbt-test-adapter_2.13	1.13.2		09f684afea3418d0422e6684881f6335805cb739
org.scala-js	scalajs-sbt-test-adapter_2.13	1.14.0		d720442dc78c43c8f89a153d778828faf942e912
org.scala-js	scalajs-sbt-test-adapter_2.13	1.15.0		b4a0051e050e7121813ef5194f1548e4df8dd124
org.scala-js	scalajs-sbt-test-adapter_2.13	1.16.0		14ef890ae3c2e83d78dbac2f59cc03d6208ffd9d
org.scala-js	scalajs-sbt-test-adapter_2.13	1.17.0		e2f10b14c12da9ba7e7d73ec7cbdddb34ec4f0df
org.scala-js	scalajs-sbt-test-adapter_2.13	1.18.0		98b12e15687859b6afd239aee680c6c1dccf3f52
org.scala-js	scalajs-sbt-test-adapter_2.13	1.18.1		0e2fda8afb9d9377556a31c5bc6473b669754c47
org.scala-js	scalajs-sbt-test-adapter_2.13	1.18.2		d36fc12efbc2c0b239c0a20cb0846f7577e79fc5
org.scala-js	scalajs-sbt-test-adapter_2.13	1.19.0		f3578d9d1fcb878df09bc52eb3f3b04059eeccb8
org.scala-js	scalajs-sbt-test-adapter_2.13	1.2.0		25381f701e874a2d2ad6d906a7fe24d97abadcd8
org.scala-js	scalajs-sbt-test-adapter_2.13	1.3.0		12c06ec46a4cd660133815d0784fff395763cd50
org.scala-js	scalajs-sbt-test-adapter_2.13	1.3.1		1239e007433c6f5c79e903cfc259e2824e63b681
org.scala-js	scalajs-sbt-test-adapter_2.13	1.4.0		92b1428a71de0f72782a4fbd2c026c4072feb8dc
org.scala-js	scalajs-sbt-test-adapter_2.13	1.5.0		ab0c7ca8a1fbeb1488fc139a72313080a9d5b1dc
org.scala-js	scalajs-sbt-test-adapter_2.13	1.5.1		e114c0c72aecfc13fffb3a427759b766dfa3193d
org.scala-js	scalajs-sbt-test-adapter_2.13	1.6.0		b0d2e319b71ee2f4723cab5320cd7dff0802b45c
org.scala-js	scalajs-sbt-test-adapter_2.13	1.7.0		932b09b48a8e58fdcd823450db831f2d61ee5586
org.scala-js	scalajs-sbt-test-adapter_2.13	1.7.1		c6bb1f9510dc133577fb95c55a28179a37031fa1
org.scala-js	scalajs-sbt-test-adapter_2.13	1.8.0		f4cb6b93eb12532de755ad0e8a62684b2a95d725
org.scala-js	scalajs-sbt-test-adapter_2.13	1.9.0		7a4255cff17ae77639eae41b02b81a162c079a0f
org.scala-lang.modules	scala-collection-compat_sjs1_3.0.0-M1	2.3.0		6482bb8607a9326852512a7435f73a40cece6f4d
org.scalatestplus	scalacheck-1-15_3.0.0-M2	3.2.3.0		93becbb8d44ab6f9a236e32f9afa798610546520
org.scalatestplus	scalacheck-1-15_3.0.0-M2	3.3.0.0-SNAP3		d5ddbc9c5d84fc8df71f910cdec6c409d97f7d5d
org.truenewx.tnxjeex.payment	tnxjeex-payment-gateway-wechat	2.6.1		75d49a1390e49307f15fa5601c6d20699dbd574e
org.truenewx.tnxjeex.payment	tnxjeex-payment-gateway-wechat	2.6.2		3ab5980ebc6365ea357e9ddf85b314510bd668b9
org.truenewx.tnxjeex.payment	tnxjeex-payment-gateway-wechat	3.0.0		6225ac24eeaa5e74d4b677e846bd9c42ac2f9cf3
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.0.2		056d9a949e71dcab5196d9e05296a7bf0d17d191
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.0.3		1c92363125dae96e67c489f72828b629e37fb2a3
org.webjars.bowergithub.bisam-rd	genesis-month-picker	1.0.5		8918689fefda858107d69f8ed4ca6da58567d27a
