activemq	jaxb-api	20050407	-	b7a286350f4c1d83c6b763650c1538d09cf1bee6
data.org.webjars.bowergithub.advanced-rest-client	response-highlighter	2.0.1	-	1b8c13a085943c271f9163eccd227db4bb402c81
data.org.webjars.bowergithub.web-animations	web-animations-js	2.3.2	-	e7540189302737f097712697b792b9abadd15ea4
data.org.webjars.npm	comunica__bus-rdf-join	1.8.0	-	23a4a3cd91a8b038ec160e61c0f6a3de52f739ea
data.org.webjars.npm	raphael	2.2.8	-	969f0ac348325ab3f4a71caedb350d4ce1aeb0cf
data.org.webpieces	plugin-properties	1.9.128	-	2ac4263b7e2aa7b70e0c675715fc3b55625c69e9
data.org.webpieces	plugin-properties	1.9.129	-	ac7794949c9c1ad588591f77dea923bb4656f223
data.org.webpieces	plugin-properties	1.9.130	-	5f9b02bf23aa4499c76d0a34f8bfd734930cfb48
data.org.webpieces	plugin-properties	1.9.131	-	12c841b50a207d8d78a8967a82817eff2fd41748
data.org.webpieces	plugin-properties	1.9.133	-	70e4f664cb9c8ac3df0147720a51702787444165
data.org.webpieces	plugin-properties	1.9.134	-	e535e9a5dad939940b1e604d3f3d339cfbbaca76
data.org.webpieces	plugin-properties	1.9.135	-	766145a97208876ab5c1e34ef08051c8e4e59213
data.org.webpieces	plugin-properties	1.9.136	-	1805bbf0cde5446387f349cfcf5ed259ba3a184a
data.org.webpieces	plugin-properties	1.9.137	-	fa728aff7bb2aa8357bb21436bcc8675d116f79e
data.org.webpieces	plugin-properties	1.9.138	-	e377a299070b7405d7883fa70bce076a5f33d2d9
data.org.webpieces	plugin-properties	1.9.139	-	4ad13baac3c1457d5d6e15c0daf85a974d66c01d
data.org.webpieces	plugin-properties	1.9.140	-	78df37d723937511df5fff00c261fec4ca834676
data.org.webpieces	plugin-properties	1.9.141	-	76c4ae6ae3db876e51f68a48588bff3b26cf1b6e
data.org.webpieces	plugin-properties	1.9.143	-	54e367ec0c0bd2875e20b7a33e49f85f6ec1e082
data.org.webpieces	plugin-properties	1.9.144	-	a5d5386cce630435822c52fb0f0bba4de41f0fd4
data.org.webpieces	plugin-properties	1.9.145	-	dd52e9708dd53716c5aa68af4a17523553190585
data.org.webpieces	plugin-properties	1.9.146	-	0c453d69b5f3aa65ae042d1c599214ada7d833b0
data.org.webpieces	plugin-properties	1.9.147	-	4e8a6bf63c4448b4791197e19d6071c98c3e581d
data.org.webpieces	plugin-properties	1.9.148	-	89c0116c7571303dc4584501720f237665de74a6
data.org.webpieces	plugin-properties	1.9.149	-	a24b2a715d0647072376c89a750ce7ac517a7c57
data.org.webpieces	plugin-properties	1.9.150	-	caabff4298424da395fcd2de1036b511de6e3d02
data.org.webpieces	plugin-properties	1.9.151	-	032c97402707df8330cb43e75df6daa6070d8ab1
data.org.webpieces	plugin-properties	1.9.152	-	f0349e3e9ca10d8a87728be0d960a70254d8d2e1
data.org.wildfly	wildfly-security-api	15.0.1.Final	-	d4106e18f26e339d740db4a288b9d6ffb8d8a319
data.org.wildfly	wildfly-security-api	16.0.0.Beta1	-	ef152641ec257899a1a8f00ca89754c531ccfbb8
data.org.wildfly	wildfly-security-api	16.0.0.Final	-	2b3d30476601a50bb419ce8da4d8c0867625b9fb
data.org.wildfly	wildfly-security-api	17.0.0.Alpha1	-	2abebaa6fedcb8d60477682f7fdb9c7107a862f9
data.org.wildfly	wildfly-security-api	17.0.0.Beta1	-	59e3a86b27064d61cce1680bebb9a3078c837ae2
data.org.wildfly	wildfly-security-api	17.0.0.Final	-	ed450845399e42c1877ec94e8186a31252c35d75
data.org.wildfly	wildfly-security-api	17.0.1.Final	-	2a342fce72933e1a593f41b207d68cf46d3999ab
data.org.wildfly.core	wildfly-launcher	10.0.0.Beta1	-	1dc2cd4c8fe619dc3d7ffac1386166a6607e1057
data.org.wildfly.core	wildfly-launcher	8.0.0.Beta2	-	f7a5ff5eb52963acec02e69bc387c9ea4128473c
data.org.wildfly.core	wildfly-launcher	8.0.0.Beta3	-	35c0d7fc52fb54c53b7c8861c5596b4be1ac7088
data.org.wildfly.core	wildfly-launcher	8.0.0.Beta4	-	2e4314e215eba50b2110eedee98922991343c91f
data.org.wildfly.core	wildfly-launcher	8.0.0.Beta5	-	39e98064bac4e75c7ad64d976b144de1fe6ba86f
data.org.wildfly.core	wildfly-launcher	8.0.0.CR1	-	bc6d4926c6d7aa231e6592d1f721665302f50b4f
data.org.wildfly.core	wildfly-launcher	8.0.0.Final	-	bf5119f01a5aedcfc500568e524c631ab9e72674
data.org.wildfly.core	wildfly-launcher	9.0.0.Beta1	-	61c75d0bbfbb1c47ed66508b00f142ba46a2d30c
data.org.wildfly.core	wildfly-launcher	9.0.0.Beta2	-	f107cc2cf3c6aa2023e37de5f6cc7ac656f36c28
data.org.wildfly.core	wildfly-launcher	9.0.0.Beta3	-	eaa02894de41ba3e642c849246f3a93e7b33d4ad
data.org.wildfly.core	wildfly-launcher	9.0.0.Beta4	-	30623a6ca52ed2af5bd8a1f0f79b7aa024e864e5
data.org.wildfly.core	wildfly-launcher	9.0.0.Beta5	-	ae3aa517dd839bb19661c8d1170d0f5c6a08dee7
data.org.wildfly.core	wildfly-launcher	9.0.0.Beta6	-	b6deba71c9bd5ad3fac989225731900a835f632c
data.org.wildfly.core	wildfly-launcher	9.0.0.Beta7	-	a6f8428ec3adec9b6a9e5399f01c6132266dbf87
data.org.wildfly.core	wildfly-launcher	9.0.0.Final	-	7e2925f8cfb7ea4af01a2d09054fa15ddf704a33
data.org.wildfly.core	wildfly-launcher	9.0.1.Final	-	59e6d3d8045c0bc8c62e15b8bbe1c9912eae6146
data.org.wildfly.core	wildfly-launcher	9.0.2.Final	-	4939fcf4100a53134585967b167f9caefe301075
data.org.wso2.carbon.datasources	datasources-spi-sample	1.1.0	-	2dc919829a6c49d6d5afd44ff63cd0cfecea76ad
data.org.wso2.carbon.datasources	datasources-spi-sample	1.1.1	-	bb90db15af542ebcc4bd73e45dd120af4efa310d
data.org.wso2.carbon.datasources	datasources-spi-sample	1.1.2	-	c351dc490de1474163ac0183e6935dababbeddc7
data.org.wso2.carbon.datasources	datasources-spi-sample	1.1.3	-	5237a7988b8aa6782ea4bfbeffedec39607fc50e
data.org.wso2.carbon.datasources	datasources-spi-sample	1.1.4	-	28885ebe044c6b96c00d0333ccd5ab7ce019e893
data.org.wso2.carbon.datasources	datasources-spi-sample	1.1.6	-	04b21cdc293d54a29b70f77a004a199ecc8aac19
data.org.wso2.carbon.datasources	datasources-spi-sample	1.1.7	-	e7c4a837eaea6427f035ac33d5a55108b4c0502a
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.0.5	-	89201f541d8396ec8bac2c6b6e4edec5e20b66cf
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.1.0	-	7d1ed891079cf50b79d293e799dcf31823aa2c4d
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.1.1	-	433d3bfee2f3cc059b5f1c51301dda03937c20ea
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.1.2	-	88e730a9f35a5bb8b1c24a439f2f9c5b6bd2dfc5
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.2.0	-	6228b3708a1b611221f17c63a1f2408f370c1be6
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.2.1	-	48de65addca4cebe3e7432a4b50ed5c31748f9b9
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.2.2	-	f1a5b7498309f994f31ce7eccfa35ea224bc0a4b
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.2.4	-	7ace5f08e71fd0876c45a7b46eb6781dbfe1419b
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.2.5	-	ed25b25d635232913326416d7aed1356ae90953e
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.2.6	-	e9ec5514894e30c2655cc68111e94ea2769483bf
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	1.2.7	-	2b76822f2f409e2af0e48b41e69f1e958e56fc59
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.0	-	41a4c42574a9dd0dee3954ee32504e01275bc787
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.1	-	d45ec732e00519acc0d7ecd8cd9fb09ff9960a00
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.10	-	988bac18fb61e303f6d6de7eec0dbc1b69b38f3e
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.11	-	2cd5ffbf88b3cc3a9c7b78e424b34d46a197ea1d
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.12	-	774445947fcef7b25d9b9ee1f4d8944b8b515098
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.13	-	eefce556fe1d1e4b7e143621100444b803d3e8a5
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.14	-	097daaf4d9630552a94ebce54dc57685b95ebb4d
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.15	-	beb884f507b67ff332e33e87a8d7db06849a70d6
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.16	-	3bf92fcca8ed1c8281d25ac171abba7fc95fcb0a
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.17	-	bb9f858fa74d632a2a2fc1da5ee83e4e9c31be47
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.18	-	f36036483d8d5a09d49e03839f8f155d9487e640
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.19	-	5a5cdd715abecfe02ed991110fe91290c3aa59ac
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.2	-	fa5f55d15afdff38f88e3ab6f7ef8e41409e82ba
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.20	-	0decb502de57951c8c966394bb4ca831b0cc0b10
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.21	-	8d72e045eb7fd51eb473558a0d8ca25a0ccf8914
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.22	-	f7783b4667008053f982c1c6bbd85b6b5cf24929
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.23	-	cf7ec3ecfa0b8b34910384bf63490343b62dfadc
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.24	-	e89cdd0915cd0ba8c0e169eb4eb949a23086b005
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.25	-	40557f206f0a298739fc0a1e1034b680f1fbced5
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.26	-	97eb51575ff1c52767e36684cb4db38dff624fbb
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.27	-	7ea2bb74fb0ecc5f44576e565236703e07b17a54
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.28	-	c632e2bcb5440fb9dc75a49460678c7e9bf2aae4
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.29	-	03aae505384bd2ace770a047d4fd53eecfbaf4f5
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.3	-	0532c305c509275eedda75fa301ae2d82848d1c1
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.30	-	fa1517ea2d825cc815103f344278ef430def2eb9
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.31	-	862a5acd063678984eedadb8d1ca325194b74507
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.32	-	ec37e9a78e06d241e59a9177fe3f8d557d3778fd
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.33	-	021171377df7864f76d1f06ce4ee99178faf5cd2
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.34	-	d3898da73aa87343773678f7d832f2c86364ef09
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.35	-	e9ebb491517694adf01e59990c3c51d506821292
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.36	-	1f0b09a237de9fc961d4f0bfe13b5ed762b7bad1
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.37	-	60541ba32b7c977f0d53e7dd6f7874299b41ac28
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.38	-	3ae86f7aa12db5fc813b035c6c037378298e4c99
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.39	-	181ff0b92c3ef270dd79e76da7672ad34e9cc882
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.4	-	cfb5c5e5952357545f81b6414a625a33c93bbba4
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.40	-	75f924e2c1f5ecc8fd21fd100df359b89ed79ec9
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.41	-	46bb4d00c80f936eb3650c5ecd8a0bd1d84a24cb
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.42	-	7aa8fcc9200ff0523f460cab844a646bade288a0
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.43	-	a1e90d7c0d9e3de1f1c0e7334963de56584c6dc7
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.44	-	cb6adbf80cb623bf495b2df5f485d5ad23cf0992
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.45	-	28f7768ffb62e619c3d604e0b800b3d38efd1a02
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.46	-	df2e59e74f4f31f14d29191a37f1f708736ad2ff
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.47	-	e17795851369a76be5315a5e3686a15820fe6e16
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.48	-	bf11b5376b5d7130b59f97e5553bd60b016a5c07
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.49	-	77ea23afde7b6e5b16edbf858d2d0d5cce8d1136
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.5	-	f1e6ec3c86f6b674acbe5084b54b312d548bb659
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.50	-	542a40de9e1130733900cd1d32794b75862012eb
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.51	-	f0114428a11567a4b95aff6037b00f1360e2a91d
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.52	-	27059c6c7276c518b96d28438032c7662e71aced
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.53	-	be68c0ff9d472dcebc221090261b8da0fac31aa0
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.54	-	32fbbae3c297b7a21885e9b579de9baf93645dc2
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.55	-	3e6509702264145ac6394d6e79a69eb860f1d903
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.56	-	3609ff13d50d9db1fac88b63b49f63ed4172b31f
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.57	-	121db37b5bdd0eae4d1d9b30f19d58232cb96932
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.58	-	973e55fc08627948de9c60bfe7bbc3368e728e06
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.59	-	1459b1c87764cb793c2b5cb885d58b9957bb149c
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.6	-	655e4bf43b59f96ac56ebf4272609cf28ea15564
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.60	-	6d447a31949f11ee0eaf90a937bbd02caaf81651
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.61	-	f32ae559f9050c5d0f2f99adfc1264400ca99fdb
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.62	-	b4bb0b43cd4631d6e2e27da7328177033a1847d5
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.63	-	0ca35bf890d556addeb8161bdd0192e9c105db55
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.64	-	79fab592e110edd9677085488eaeb1814a9716d5
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.65	-	6ee4d294ffe9d9bec2d8e23e5a76191db2c5c27b
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.66	-	dfdf0ea35cffe72554d668b453a3665ef56968cd
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.67	-	232414c7ee1ab2c3fc2c6c1fcb8ce59b7926f429
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.68	-	4949768695ef4ae13d4f3fac15540af5980381fb
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.69	-	bddc1e9bd6d6a8def6600c1e337879b2dc7b4e84
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.7	-	e86a7a79dc65574e070a4bbab9e5aaee4e5694d5
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.70	-	694fc1a61ed8589dc84e8e31ab52e38dbfdfb40a
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.71	-	d66ede60c6c0da45da802b2c00bc485010b08ffe
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.72	-	99bcabfc441b28f64d8d141bb0f7a1cf417fea66
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.73	-	d903745a93abe7a85cc884f0ffcfbf8fe79b231d
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.74	-	42a4317d2b8ed203038dbe085b68662c0490bfb8
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.75	-	0147fc9f669c3e629a439483983c31662b07ab94
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.8	-	89ece4bf4d284457f9e6ecca073a00552e4b503a
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	2.0.9	-	61174748e5c716a78799847806944e622efc7214
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.0	-	777ea2d2723468c9cdba0ba51f9379e3647962b0
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.1	-	8c5ac34f2fd56c1a328a0a6c28d914ec0dcbb562
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.10	-	e4edade7de834d479962ae3bd31feeee5a4c8ad4
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.100	-	1ea04b8cf1d1feed49daef950a30445a19d5f65c
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.101	-	712d6810974e865dbff1bcf4933347824cb19047
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.102	-	58d87ffe16cc1f690d6cdf2157023a27c8cf05ec
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.103	-	86505bd49a8c47895f299084cccb244074250b31
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.104	-	b49dd0df7c96163d1e430c284e6659a7ec06dca0
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.105	-	54ca15266b425733c2cd28674ec94b496a824402
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.106	-	aadac30518e82f7e2de39b8b1cde251190bcb18c
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.107	-	40ff14d5c7c1607fcad2e6750fcc707935099268
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.108	-	aac47ea5619d626edbc6e47fa24efbfb66150984
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.109	-	ad0379676ead9f997d99aa82caad751ea3da6617
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.11	-	f48649532320ba69f796f21bc085bdc40693b9b9
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.110	-	6121509517c82a49f37fedfd58fd613b526c36af
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.111	-	525b8bf1bcce93e8329cfeef312eaebba6839616
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.112	-	19ea7a550d64b3ac2b1e9fc3f9912421958356ad
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.113	-	87fa2dfb8a3a64a4426e45256f07e4361b339900
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.114	-	5c530d6d22d23db11b366dff997000a4fbc4f23a
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.115	-	0bd77fa701c51cb4e01bf8f2231ffe2e54f96bec
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.116	-	76337322fa858415961df8f6fdcfe00e875bb147
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.117	-	8455c77ad3d8fdc37b1be27b441dd384d434e99d
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.118	-	f24bc576138b85d8f969e9ed84a4e2ea666e5e8e
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.119	-	615cefe34ea981a6190bed8a3dc9bda12ed61a22
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.12	-	44e52111f81730b70073c9417ca9a97705db0aa9
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.120	-	fe1b94c8f2f48cb2acf49cd736acfa6f5066f5d7
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.121	-	108ccc387c3f51cc5b0f0a42c6728ba5ec203f97
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.122	-	bf40a45047496e5f65973fb0e400c3aa5c15be90
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.123	-	6b280451a236bfb6513fb952af8fd2052c2395a8
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.124	-	71c51ca72695d5de16a47b9b4089b4e5354c9bc2
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.125	-	e83a382dd23ca6c2412c04a6fca1d49b230a01d5
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.126	-	09e751bb063f1e2d3d6e13154427b7a6ee150d77
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.127	-	0b3c1affcad6cffb003a6f04f51d41a7b8796c86
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.128	-	ff58e4e9c1b1b9713db7abdc61c73378db7407f1
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.13	-	ab3afc47fc7b08dab1edaaa1fbc5d1d13844294f
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.14	-	f7b9d678573cc09d8f5d2f51387fadecf5e81f7a
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.15	-	2cc6d4deb95f7e17abba9ae09838bd31141c4fca
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.16	-	cbc474cb718c3422bc403c87bdd1523e367d840b
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.17	-	bc8380fbc3e523e4f266dcea7ef9c4982d9134b8
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.18	-	080b304af6f5f6d3aa7c2c5dbb360113322caf8b
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.19	-	935bfe8740340e500ab85ccc0f4ec8dc4146283c
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.2	-	7a01fd8ed9eaa6b498bd00967269169dd4207844
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.20	-	cbbb3310bbbd31d6a25acb37caa2673fa34e864e
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.21	-	68b3dcba236384cf33c82ec7a93526a6927c9c7c
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.22	-	c24902f71e85f52bf49df0e9a93bc35218dbb06e
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.23	-	b0ded76707b78ba4bdd1840ffd27b4435c7c3f8a
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.24	-	a60b54145e5f991730e5ba6f749b2a36a5384bfe
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.25	-	6405c45960183319c7fc1b11ff39b6da02d42dcf
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.26	-	0c093c0261abb6bbe70c5e77c8d7f1d6d5237bca
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.27	-	17bc4172b3bfaebe205a985f6fc47e1a5efa0bc5
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.28	-	030fca0344588eaa74616bf431a52f8252b2304a
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.29	-	d4d05cf2b0a26cdc912a0262683d17374f99a3f9
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.3	-	8a1cc92ac7bd96a95ce09a522b95f7c201e09774
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.30	-	09daa164ea80bd6fdccf02bb4be1f23d7b9c269e
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.31	-	49687ca55efbf190631ea1141d8d21f1c064f92a
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.32	-	483fe9dd1f1aa363e3db4a578a05e2a2ae589b2f
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.33	-	53a379f27cf2d1c58dfc9eb5fc5fb5a34c5fb87e
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.34	-	3d95033cca05c3d1233e0dedb61907b3313d2a69
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.35	-	62faff04a002492bf1b15c9f1e6a618c62675175
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.36	-	a740aeb5d4824bffb529d708718599a0f07cba5c
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.37	-	8b91136f81cf69d1662b0429cc739b18547df27f
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.38	-	7e77d300e86e5395a3c07925e353e974cd7ebc88
data.org.wso2.carbon.devicemgt	org.wso2.carbon.email.sender.core	3.0.39	-	df5c16227e6c81b75e330305cb02cbfe2ec2709e
