app.cash.paging	paging-runtime-iosarm64	3.1.1-0.1.1	3.1.1-0.1.1-metadata	3d786df8bf90d50b92f2d324f2e980dd5ec02675
org.ossreviewtoolkit.plugins.commands	notifier-command	41.0.0	-	25fe1cd0776bd2259777d8c1af1cf2472f6a3df7
org.ossreviewtoolkit.plugins.commands	notifier-command	42.0.0	-	9ff3f844ef8685a6859cb2b7b6cbc837efd27a63
org.ossreviewtoolkit.plugins.commands	notifier-command	42.1.0	-	ad0d82652470a3cf177373e77ca0c9dd9eaccbfe
org.ossreviewtoolkit.plugins.commands	notifier-command	43.0.0	-	da4163e5115e8030ba9c90ee5f960e5dc985da40
org.ossreviewtoolkit.plugins.commands	notifier-command	43.0.1	-	1e07040a6d7c54e89e28d283dc71f991fbaed0b5
org.ossreviewtoolkit.plugins.commands	notifier-command	43.0.2	-	694fc3899d73c2ed81c1af0c36ef2deaf9899bb1
org.ossreviewtoolkit.plugins.commands	notifier-command	45.0.0	-	1188c18c6be47389e649abcfba86880ef7c70b77
org.ossreviewtoolkit.plugins.commands	notifier-command	46.0.0	-	0b50d2c258c7fe197449fa1862274db483d8ebe8
org.ossreviewtoolkit.plugins.commands	notifier-command	47.0.0	-	6b8f2a7a7235a21c682b11ef732f1a4f4b3449e2
org.ossreviewtoolkit.plugins.commands	notifier-command	48.0.0	-	60f31db4919529d2c4db97e3f106e205b499f1b5
org.ossreviewtoolkit.plugins.commands	notifier-command	49.0.0	-	b20e0b0041a21bdb04d12cd0d1e8ad6398ad5841
org.ossreviewtoolkit.plugins.commands	notifier-command	5.0.0	-	b8f1f925f68af7c6543efe89a22dbdef774eff51
org.ossreviewtoolkit.plugins.commands	notifier-command	5.1.0	-	9de46fe629f1b2e8868440d05e813a5fba430a91
org.ossreviewtoolkit.plugins.commands	notifier-command	50.0.0	-	b36dc893cfa9353eb9e7c9ef0a519ccf115b373f
org.ossreviewtoolkit.plugins.commands	notifier-command	51.0.0	-	fd7bb966ae703f3101f9591f3943164b3f602ebf
org.ossreviewtoolkit.plugins.commands	notifier-command	51.1.0	-	ed2e84f19901fe48a777c069cbb8a58db7295084
org.ossreviewtoolkit.plugins.commands	notifier-command	52.0.0	-	2e319ee11ef051124049ffb7ee5935bdf0e3f707
org.ossreviewtoolkit.plugins.commands	notifier-command	52.0.1	-	da9b563fc17ecf91546723b218f164afaef99fdc
org.ossreviewtoolkit.plugins.commands	notifier-command	52.1.0	-	129da4df09182af1dac15eb102164f1b80d5413e
org.ossreviewtoolkit.plugins.commands	notifier-command	53.0.0	-	f582fe3daee429899a7712adfd7f56c840884dd5
org.ossreviewtoolkit.plugins.commands	notifier-command	54.0.0	-	e3602a6dc6da569eb64949d15db3622bd8565c26
org.ossreviewtoolkit.plugins.commands	notifier-command	55.0.0	-	712f59c78b951a63922ebc3d11098452a37709a9
org.ossreviewtoolkit.plugins.commands	notifier-command	55.1.0	-	49e5f5ff8de4a171a9c1e20fcc112ed8b3726d2f
org.ossreviewtoolkit.plugins.commands	notifier-command	55.2.0	-	2b867a45fdddcad00d3270ae885aa4641a948b66
org.ossreviewtoolkit.plugins.commands	notifier-command	55.3.0	-	b4e18f6465d6766a6d3fb78a1869e53ade081fab
org.ossreviewtoolkit.plugins.commands	notifier-command	56.0.0	-	b879e60ec86b262653d9c874f58f6a6969e7db34
org.ossreviewtoolkit.plugins.commands	notifier-command	56.1.0	-	7b72e0f4c20f8cf32d2fc5b12a80e17c9f4d860b
org.ossreviewtoolkit.plugins.commands	notifier-command	6.0.0	-	148a1a9d006a6112b4469b7c0426f12f97544612
org.ossreviewtoolkit.plugins.commands	notifier-command	6.1.0	-	03e85793fe35ee4b9ef507e0e169a6e6c853bcef
org.ossreviewtoolkit.plugins.commands	notifier-command	6.1.1	-	10e3c00fcf8a99a4a27918114f85d74508cdba97
org.ossreviewtoolkit.plugins.commands	notifier-command	7.0.0	-	bd530ef3c54d57366f423e90322a743d66d07786
org.ossreviewtoolkit.plugins.commands	notifier-command	7.1.0	-	15003eacaa00e2114124557bda4021a715cf84f0
org.ossreviewtoolkit.plugins.commands	notifier-command	8.0.0	-	0a50f01d80cc9b9b775c907c4a9420ddcadc526e
org.ossreviewtoolkit.plugins.commands	notifier-command	9.0.0	-	e6728ffd8c5900d82fd27819bb59800f7ed81085
org.ow2.fractal.juliac	juliac-spoon-classloader-service	2.8	-	1f45a2f2644779c802133e43fca7123ce1ed722b
org.ow2.jonas.tools.configurator	api	1.0.0	-	46c215bc60083002bfa562c93e15023f0ba01d8f
org.ow2.jonas.tools.configurator	api	1.0.1	-	55fd13d9fe7dd4df4ff19eee780d31de4cc2ed46
org.ow2.jonas.tools.configurator	api	1.0.2	-	1cb364a2e83f4138797a85351974d919e00d2db3
org.ow2.jonas.tools.configurator	api	1.1.0	-	bafe00905b8efe56864c6d80ec0bfb4db795e43e
org.ow2.jonas.tools.configurator	api	1.1.1	-	f4155801751031719e43fb47ee3612421b95251e
org.ow2.jonas.tools.configurator	api	1.1.2	-	bee79975f726b53feb3952d01c0cfa2a959d1814
org.ow2.jonas.tools.configurator	api	1.2.0	-	74b153ce66fcaa904e186adaa74a83a554b7702f
org.ow2.jonas.tools.configurator	api	1.2.1	-	fff0a40e13dd6cc4efe46808825fe83c4b19088f
org.ow2.jonas.tools.configurator	api	1.3.0	-	32723c231ce2092081c9f86013244956ef28e209
org.ow2.jonas.tools.configurator	api	1.3.1	-	1a5d1a530bc269528f1d9f274195aae8c0f2486e
org.ow2.jonas.tools.configurator	api	1.3.2	-	3130873ef9b035828da6fb930ba009495a7bc1d6
org.ow2.jonas.tools.configurator	api	1.3.3	-	dff23327b56d064d94e32417a7e365580b664129
org.ow2.jonas.tools.configurator	api	1.3.4	-	f476f6812deb107602f24ff86f05508fa4ee044e
org.ow2.jonas.tools.configurator	api	1.3.5	-	c4a861564d1dc6744456842ec0aeb2b50ced2bcd
org.ow2.jonas.tools.configurator	api	1.3.6	-	3c2ddac7c5ebc2dcf62717cc76d79c892272a633
org.ow2.orchestra.eclipse.datatools	org.ow2.orchestra.eclipse.datatools.connectivity.oda.consumer	3.2.4	-	4e31a7a27ff951ec2a7e563e83f99b06bfdd6aac
org.powernukkit.bedrock.protocol	bedrock-common	2.9.6-PN.1	-	c9d2fccc62d30fb90dcd0a8998203b6a345b0601
org.robovm	robopods-settings-core	1.14.0	-	c935702efb4d4c711743263e2eacbdf24a7b65c8
org.rouplex	rouplex-platform-tcp-instrumentor	1.0	-	83175cb920eb322a1259ebc3ac875921125ec87a
org.rouplex	rouplex-platform-tcp-instrumentor	1.0.4	-	49274c1b68dfc330e5ded6f01c01af761ed8084f
org.safehaus.jettyjam	vaadin	1.0.0	-	25486d55c63bd4d91c9bf0389aa85812a4c222e7
org.safehaus.jettyjam	vaadin	1.0.1	-	feb4c8f631416f7d3fe277a2e08b1a79b1d2d220
org.sazabi	bijections-argonaut_2.11	0.0.2	-	2d047af709da3cd84f8655feb2f0e556e57004c8
org.scala-js	scalajs-compiler_2.12.11	0.6.32	-	f2eab526ec0e07b24327b2633e6091d88195f967
org.scala-js	scalajs-compiler_2.12.11	0.6.33	-	5639d89a4bd1e5bfaec92f0f00dd3616fe5f69aa
org.scala-js	scalajs-compiler_2.12.11	1.0.0	-	42ea29ebd645a56acb8f31ef56e2dcd7c5c65c1e
org.scala-js	scalajs-compiler_2.12.11	1.0.1	-	d698e10716af795c29a391b97ed7d53a2f23f5bd
org.scala-js	scalajs-compiler_2.12.11	1.1.0	-	c1c6613784179b7a59b23c0e98763f78f10126d4
org.scala-js	scalajs-compiler_2.12.11	1.1.1	-	cc2e2266f136f8e0bf7a535b87282deaeff26929
org.scala-js	scalajs-compiler_2.12.11	1.10.0	-	90473f6e7211f4d2cf8b5da607b0aa4ff9222beb
org.scala-js	scalajs-compiler_2.12.11	1.10.1	-	7e02f0b313e0c9c74748b081873098d34ccd6886
org.scala-js	scalajs-compiler_2.12.11	1.11.0	-	70de56b2834b7bc24de772b76f1a274b1276ed8f
org.scala-js	scalajs-compiler_2.12.11	1.12.0	-	8ba51e15fae8d0b5fc9994019fad5e03a1ba6320
org.scala-js	scalajs-compiler_2.12.11	1.13.0	-	0a8c74b0288a7225c816c157491acf78b673331e
org.scala-js	scalajs-compiler_2.12.11	1.13.1	-	92fc75ee3a443a617bb79a24ea8376ee4b8711d2
org.scala-js	scalajs-compiler_2.12.11	1.13.2	-	2c59cc21338f866e4345de602821b1b242f84d59
org.scala-js	scalajs-compiler_2.12.11	1.14.0	-	6069b624bad0d7bfe55ac158f3fc758cca4991f5
org.scala-js	scalajs-compiler_2.12.11	1.15.0	-	c7de6884ac562451150f45b30053a11738a57b47
org.scala-js	scalajs-compiler_2.12.11	1.16.0	-	45dde36fca6930a567a2edad003b1bcfd4ab75e9
org.scala-js	scalajs-compiler_2.12.11	1.17.0	-	98b431f7876b4b90f5c6d612da7cf9bb800c1e15
org.scala-js	scalajs-compiler_2.12.11	1.18.0	-	41f6090a66ab9582d5c0551a73cbe9e60b43bf4c
org.scala-js	scalajs-compiler_2.12.11	1.18.1	-	232e7bf6c8a3bd7e1eb1b79fe789e0b8cfa8ceff
org.scala-js	scalajs-compiler_2.12.11	1.18.2	-	5be708195842dd94b5e9611356374181ce2dfe35
org.scala-js	scalajs-compiler_2.12.11	1.2.0	-	8f97b37090c42ce6a5cc12a0e835599acd47e03a
org.scala-js	scalajs-compiler_2.12.11	1.3.0	-	1b7222a197cb53df3aafc7ce380abfe119ef43ca
org.scala-js	scalajs-compiler_2.12.11	1.3.1	-	a79d144248d201a53c3ad519a2211a0834e73119
org.scala-js	scalajs-compiler_2.12.11	1.4.0	-	94afad3f7f4145bde1fb881da7b359cdb2414c25
org.scala-js	scalajs-compiler_2.12.11	1.5.0	-	3e4ef074238bc437a6636a60b26a47e94d1f63aa
org.scala-js	scalajs-compiler_2.12.11	1.5.1	-	47287ffc4fc613573e905ac0a04a45b66b5d83a8
org.scala-js	scalajs-compiler_2.12.11	1.6.0	-	e350486da2cae27fdd781d0fefa170451b9c81f9
org.scala-js	scalajs-compiler_2.12.11	1.7.0	-	774f6a06bfd33925fae9afd263e3381bda14b0c1
org.scala-js	scalajs-compiler_2.12.11	1.7.1	-	0181812014463499d7c6a963839cc6a2918e021e
org.scala-js	scalajs-compiler_2.12.11	1.8.0	-	5714bef93dac029f4c91c8db76ce004d9f404d9b
org.scala-js	scalajs-compiler_2.12.11	1.9.0	-	965a67562fd8d2ce29cdb8479142e5b915a5fd6b
org.scala-sbt	run_2.10	0.99.2	-	55b1b40f8ada9d1e7978bfa704e47ddaebb706b0
org.scala-sbt	run_2.10	0.99.4	-	774c971eaf75f645b5fbade7c2652056d55cc41e
org.scala-sbt	run_2.10	1.0.0-M1	-	a0f5f25268f6886c19f986125bfff8a286810583
org.scala-sbt	run_2.10	1.0.0-M2	-	a99424109f82979fb424b6f31b4987579c63e3e0
org.scala-sbt	run_2.10	1.0.0-M3	-	dcfa855cfb8ac2aa462788f5aca52fe1b3341cc6
org.scala-sbt	run_2.10	1.0.0-M4	-	9aa98bac4a9df91f16a1c13bf85cd402cd3a919b
org.scalameta	mtags-java_2.13	1.0.0	-	8196dd13ae3d73e007fc6c1464b9bd6ebdbca212
org.scalameta	mtags-java_2.13	1.0.1	-	87a87f82658398d342efcb535b2dc30b462e76f9
org.scalameta	mtags-java_2.13	1.1.0	-	c1b6caefd6e5a9cabc7ff7a043efc179c28e4741
org.scalameta	mtags-java_2.13	1.2.0	-	fb16bac78c6e8b5eb12cdff7294cf3384dcd8bcd
org.scalameta	mtags-java_2.13	1.2.1	-	081d4ab0073cedfdf96d146bf0b8f23473bd5fbd
org.scalameta	mtags-java_2.13	1.2.2	-	8cf8bed4040c05321f4df67afda6c568438a28e2
org.scalameta	mtags-java_2.13	1.3.0	-	537a902dfdb191b9fcc17b0ea659e3cbf238cbf6
org.scalameta	mtags-java_2.13	1.3.1	-	92132f2978aa45ef812aa947f3ac8655dba5a58c
org.scalameta	mtags-java_2.13	1.3.2	-	dbe428eb3393b3a55735e5061a1c63495194926d
org.scalameta	mtags-java_2.13	1.3.3	-	1caca1262a125c229541e96130adfddf2dcc87ce
org.scalameta	mtags-java_2.13	1.3.4	-	821f1dd3daac60f906b98df2cb9f038c1d181c35
org.scalameta	mtags-java_2.13	1.3.5	-	2f9f29b9801baef79eff93e84a441bd2deb37577
org.scalameta	mtags-java_2.13	1.4.0	-	60d4f7d4ef40a83c10fa39d898e24439b8bedc16
org.scalameta	mtags-java_2.13	1.4.1	-	98e2257cf02b738c158a69e6373910b97eee3e06
org.scalameta	mtags-java_2.13	1.4.2	-	46520318312f9fe9b6dd13ec36646f9e3bffd05a
org.scalameta	mtags-java_2.13	1.5.0	-	d013a55c4bdfc7e91307bb583578722066b65964
org.scalameta	mtags-java_2.13	1.5.1	-	49538e22504cedfdb27129b3cac8159a6b10da5c
org.scalameta	mtags-java_2.13	1.5.2	-	48df058610393403abb526ecc01f050cb2b130ed
org.scalameta	munit-diff_sjs1_2.13	1.0.0	-	894b36024f4973cba47d76013427fbfa84ef5688
org.scalameta	munit-diff_sjs1_2.13	1.0.0-RC1	-	7550894e14ebd9a014df98084c229b00f666ece1
org.scalameta	munit-diff_sjs1_2.13	1.0.1	-	f77c82ad82173bde0d7e53e605197ce50806ee8e
org.scalameta	munit-diff_sjs1_2.13	1.0.2	-	815a6ebb88e7ed7388b6af079c9badb5371fc7ec
org.scalameta	munit-diff_sjs1_2.13	1.0.3	-	6e8513fa35649888c7cae51f8e058d578310e485
org.scalameta	munit-diff_sjs1_2.13	1.0.4	-	6d9b4f17edcf1b35b6140947156cbbbe48acc3ab
org.scalameta	munit-diff_sjs1_2.13	1.1.0	-	d870f056ce2141f98f22a35c48f6aa5a06fd7adc
org.scalatest	scalatest-expectations_native0.4_2.13	3.3.0-alpha.1	-	9433be699c44b82a2042f4cb760ce06f2deb0154
org.scalatestplus	scalatestplus-easymock_2.13.0-M5	1.0.0-SNAP1	-	de5e7881d098e225ace394093006887d353b9186
org.scalatra	scalatra-scalatest-jakarta_2.13	3.0.0	-	f94a6e647f6aff33ddd3c4babbb4c08d8285515f
org.scalatra	scalatra-scalatest-jakarta_2.13	3.0.0-RC1	-	9177ddb657b374051b0dbf002fa1f131677b8f0f
org.scalatra	scalatra-scalatest-jakarta_2.13	3.1.0	-	786415269373f653b29932f4668f7f1984fce0ba
org.scalatra	scalatra-scalatest-jakarta_2.13	3.1.0-M1	-	064f5ca05a094f30339029786c876123f295101e
org.scalatra	scalatra-scalatest-jakarta_2.13	3.1.1	-	7733d6032f5d4d91643d16482a8285bff040335a
org.seleniumhq.selenium	selenium-devtools-v93	4.0.0	-	3e1132be59f6b9e8c9b2b3d76e68c80a041d10c5
org.seleniumhq.selenium	selenium-devtools-v93	4.0.0-rc-1	-	9b6c690b3471d5b0b7610e07d4110243a7f33d0f
org.seleniumhq.selenium	selenium-devtools-v93	4.0.0-rc-2	-	3e1132be59f6b9e8c9b2b3d76e68c80a041d10c5
org.seleniumhq.selenium	selenium-devtools-v93	4.0.0-rc-3	-	943a04e3aba96930d0c94f239f6495cb1b3220ba
org.simpleflatmapper	lightning-csv	4.0.0	-	b9167d6e70e4a9da7838afc4cccf2a2c057f675e
org.simpleflatmapper	lightning-csv	4.0.0	4.0.0-javadoc-jdk9	bd6b86ba33103f97a5d1078d54dd71c915ae7d2f
org.simpleflatmapper	lightning-csv	4.0.0	4.0.0-jdk16	5f5522e51999077a2a97dff72fae05bbbf8e91ce
org.simpleflatmapper	lightning-csv	4.0.0	4.0.0-jdk9	c8f3aa19103717a2ae623b428cc53cc323edae9d
org.simpleflatmapper	lightning-csv	4.0.0-beta	-	48e45e6341a7fe903f2eb0ee526ef81af972dbee
org.simpleflatmapper	lightning-csv	4.0.0-beta	4.0.0-beta-javadoc-jdk9	32a202688fe492e7eea660ca108a827b71130ecd
org.simpleflatmapper	lightning-csv	4.0.0-beta	4.0.0-beta-jdk16	a521faf3bfc686c3ff2bb0b3e9817feeb79ccb41
org.simpleflatmapper	lightning-csv	4.0.0-beta	4.0.0-beta-jdk9	0f0db6db75cbf4f734f122d17c2f9b6ff9ce22e1
org.simpleflatmapper	lightning-csv	4.0.1	-	f1d188f0773b4964dca34adb7b4dccdc72a5be47
org.simpleflatmapper	lightning-csv	4.0.1	4.0.1-javadoc-jdk9	5fdde1a8d070584b40e28d901d8dff0c5c9ee4c6
org.simpleflatmapper	lightning-csv	4.0.1	4.0.1-jdk16	88479199c40bbf21cda53a924949d1f08ed57f24
org.simpleflatmapper	lightning-csv	4.0.1	4.0.1-jdk9	71d5191e137abf2dfe53463187c75bc9ceac71bc
org.simpleflatmapper	lightning-csv	5.0.0	-	bdd421cb2d661159854a7ebe4b5f150402fb1f06
org.simpleflatmapper	lightning-csv	5.0.0	5.0.0-javadoc-jdk9	2234a706602398d4b727fb0e3397d417f35294a1
org.simpleflatmapper	lightning-csv	5.0.0	5.0.0-jdk16	29423b7aa0b713fb9613d236f588c9b39f0b6a9c
org.simpleflatmapper	lightning-csv	5.0.0	5.0.0-jdk9	fc986c8caf6338924e49c99946ae370373c8e660
org.simpleflatmapper	lightning-csv	5.0.1	-	a24ba977beefd2980c931f26a0de6f08a1103520
org.simpleflatmapper	lightning-csv	5.0.1	5.0.1-javadoc-jdk9	e18ec5c3c7fd417c1947952ccaaec8e095f3222b
org.simpleflatmapper	lightning-csv	5.0.1	5.0.1-jdk16	16df4a1687af66ecca90fe9a88e3b109e9e040dd
org.simpleflatmapper	lightning-csv	5.0.1	5.0.1-jdk9	2f82ae90871eeac319fe1b64da54e8fdf8af2646
org.simpleflatmapper	lightning-csv	5.0.2	-	0cc3f6b4e70f67a2c104aa4ce6c7ef9980afc24b
org.simpleflatmapper	lightning-csv	5.0.2	5.0.2-javadoc-jdk9	235ac8c09a360785e56cbfc6dc5495e5644a9df4
org.simpleflatmapper	lightning-csv	5.0.2	5.0.2-jdk16	837a8b90fe56267faaad985563d4e2c7f63a5233
org.simpleflatmapper	lightning-csv	5.0.2	5.0.2-jdk9	e8b021c0fc542b649ea0b8ff6bce43e117188f14
org.simpleflatmapper	lightning-csv	6.0.0	-	636d83b1d9cb8c2bc6475dfc9363ac8c187a92d8
org.simpleflatmapper	lightning-csv	6.0.0	6.0.0-javadoc-jdk9	0bcf9a4935bef92440949a13a9598a8213e9966e
org.simpleflatmapper	lightning-csv	6.0.0	6.0.0-jdk16	0dc336159ff40ecd7fd9545af9bf47a6eaacf277
org.simpleflatmapper	lightning-csv	6.0.0	6.0.0-jdk9	dcc2923056918f8341d1ca04ca367b8154f5b1ee
org.simpleflatmapper	lightning-csv	6.0.1	-	1e3ae48c32b7a8d432c24a8f9be157a98bae1f20
org.simpleflatmapper	lightning-csv	6.0.1	6.0.1-javadoc-jdk9	dea92f16db3518c419fb4e5f3f48ff3e733f3b7f
org.simpleflatmapper	lightning-csv	6.0.1	6.0.1-jdk16	0a4d4499c6fe0641485179faadfe073b4ef43dbd
org.simpleflatmapper	lightning-csv	6.0.1	6.0.1-jdk9	ae1967bf6f5c4f40c0aa024ec29ac2963fd3663e
org.simpleflatmapper	lightning-csv	6.0.10	-	e354e05dad502226694541e836d30c2d59f96810
org.simpleflatmapper	lightning-csv	6.0.10	6.0.10-javadoc-jdk9	a847b5e9c3284e0fdcaf14ab7ac5310514e94c1f
org.simpleflatmapper	lightning-csv	6.0.10	6.0.10-jdk16	204402e17ffea3ac0f85299f3bf71017e27d02dd
org.simpleflatmapper	lightning-csv	6.0.10	6.0.10-jdk9	1c3007e7a8e471005065d88d840d012a7e6763c3
org.simpleflatmapper	lightning-csv	6.0.11	-	21fdc05014522023004de8ba7773f384c8c8fc73
org.simpleflatmapper	lightning-csv	6.0.11	6.0.11-javadoc-jdk9	5d519941d6b2b8caa0e17f3246e64e8b99b094c9
org.simpleflatmapper	lightning-csv	6.0.11	6.0.11-jdk16	f08e2fd683ec3eb09b4c600f63ec748969bf2b77
org.simpleflatmapper	lightning-csv	6.0.11	6.0.11-jdk9	4903f8d82efd804c3c10c23ad416f3c689d4cace
org.simpleflatmapper	lightning-csv	6.0.12	-	287549e309cedee27fcfc22a58de49e9c86c8dde
org.simpleflatmapper	lightning-csv	6.0.12	6.0.12-javadoc-jdk9	b85327c4484e6983abca6b5a7cb5ddb88c52914c
org.simpleflatmapper	lightning-csv	6.0.12	6.0.12-jdk16	15cb5722d2d74cff9469259af8d64ab127a7a613
org.simpleflatmapper	lightning-csv	6.0.12	6.0.12-jdk9	0616b2ebcfb844874d94a32b970e015abadf7a91
org.simpleflatmapper	lightning-csv	6.0.13	-	8d61e8d1a21d47a521418a3bc35ad9933a4d67ae
org.simpleflatmapper	lightning-csv	6.0.13	6.0.13-javadoc-jdk9	9df2e8593fe3bd961443b2eb3ff3bb2d06ec5a2f
org.simpleflatmapper	lightning-csv	6.0.13	6.0.13-jdk16	ee3c48ed8d458b3af061e4d25d143271e17c67ee
org.simpleflatmapper	lightning-csv	6.0.13	6.0.13-jdk9	9639c46288b5135e610ee6a5afcd86695ba394de
org.simpleflatmapper	lightning-csv	6.0.2	-	515ad60d8300b0de24cfb8cd8eb6135264bdad01
org.simpleflatmapper	lightning-csv	6.0.2	6.0.2-javadoc-jdk9	f6a3d715b527bf23cde02f79f9cd491f8355ea16
org.simpleflatmapper	lightning-csv	6.0.2	6.0.2-jdk16	06bb315e7cc81c1efc89aedc7825fa5d002df165
org.simpleflatmapper	lightning-csv	6.0.2	6.0.2-jdk9	baca225b1c82bdbadacdb98e7990f22da26ddff2
org.simpleflatmapper	lightning-csv	6.0.3	-	e8aade9bfa43ffad6d87ea78a58bc86bf22cdaec
org.simpleflatmapper	lightning-csv	6.0.3	6.0.3-javadoc-jdk9	197f97b10925126fbb8d2670e3baeec715a429be
org.simpleflatmapper	lightning-csv	6.0.3	6.0.3-jdk16	00d3cf324aec9a49e41fbe56d28221ac2a56373f
org.simpleflatmapper	lightning-csv	6.0.3	6.0.3-jdk9	bdd5b3e7b480ef679993536aff3329aa2351fb33
org.simpleflatmapper	lightning-csv	6.0.4	-	7e8e298f27c100c68d39cf59a619b843fbe765dd
org.simpleflatmapper	lightning-csv	6.0.4	6.0.4-javadoc-jdk9	bfd798934ceb4ea60ba11660cabac6590173dd8f
org.simpleflatmapper	lightning-csv	6.0.4	6.0.4-jdk16	4d832717d0000b3cf0b2192b1cf3f0e7c2d9fdf5
org.simpleflatmapper	lightning-csv	6.0.4	6.0.4-jdk9	94d4590a3caf79214e81ca318ca4f805b21e5623
org.simpleflatmapper	lightning-csv	6.0.5	-	5d7c0e6186902ebeda6164071c4a436792a745dd
org.simpleflatmapper	lightning-csv	6.0.5	6.0.5-javadoc-jdk9	11b0dab8530955c2f734544b5665c44ff14c84cc
org.simpleflatmapper	lightning-csv	6.0.5	6.0.5-jdk16	9ce2aa8664c11a1817826b4f7c3a45080e021786
org.simpleflatmapper	lightning-csv	6.0.5	6.0.5-jdk9	8db2e7d6e73a6f284d71a170f8ee2509b930e556
org.simpleflatmapper	lightning-csv	6.0.6	-	5b65385e4a8891bcdc645cd512ae4269e96bcf87
org.simpleflatmapper	lightning-csv	6.0.6	6.0.6-javadoc-jdk9	06f5e7dcef4fae7b734296f82d88e17ca3ee0342
org.simpleflatmapper	lightning-csv	6.0.6	6.0.6-jdk16	a597fb45aac187c3a166220f322bd038216312fe
org.simpleflatmapper	lightning-csv	6.0.6	6.0.6-jdk9	a625c9c73bea204a1a01a2579bb0c68303f92d73
org.simpleflatmapper	lightning-csv	6.0.7	-	50b3597a84e31b5d5c2f41def3ee1f541fa7b209
org.simpleflatmapper	lightning-csv	6.0.7	6.0.7-javadoc-jdk9	9dc90c209326e429226fa5de57696b5df5639a9a
org.simpleflatmapper	lightning-csv	6.0.7	6.0.7-jdk16	0faa7c6f778d304b61af7b2e62a7507e8f3cdb1b
org.simpleflatmapper	lightning-csv	6.0.7	6.0.7-jdk9	5cadca859f48828c108848f2baa183dc48185d91
org.simpleflatmapper	lightning-csv	6.0.8	-	a76f13f374f9fdedb66f2f9e6e4ee8cd3936378b
org.simpleflatmapper	lightning-csv	6.0.8	6.0.8-javadoc-jdk9	77c36d92fc830267c17015e640f5b805f0cb465b
org.simpleflatmapper	lightning-csv	6.0.8	6.0.8-jdk16	6f9a3866df6c8b3bfd4806f887bdc4ba6db99497
org.simpleflatmapper	lightning-csv	6.0.8	6.0.8-jdk9	28c30a779afce9247c1ca42b7c3eda3f1d79fce5
org.simpleflatmapper	lightning-csv	6.0.9	-	968c93e121c4711ffa8558811d60393ac560adeb
org.simpleflatmapper	lightning-csv	6.0.9	6.0.9-javadoc-jdk9	631bfa1a876d7314ac897610f5f3401aba030620
org.simpleflatmapper	lightning-csv	6.0.9	6.0.9-jdk16	1c3c9b6e5ae5d855570be0b45f3e3d0cb42e4b7c
org.simpleflatmapper	lightning-csv	6.0.9	6.0.9-jdk9	22bac37df13b66da219573024c6822198d1213d1
org.simpleflatmapper	lightning-csv	6.1.0	-	f19dc71ec6e6f412819e77f845f5a4983aa5220e
org.simpleflatmapper	lightning-csv	6.1.0	6.1.0-javadoc-jdk9	2cc69b91abb0663f4e91abd1f1dc99a62e002688
org.simpleflatmapper	lightning-csv	6.1.0	6.1.0-jdk16	f8c07051d490822ff9eba369a8c290d3c03bd73e
org.simpleflatmapper	lightning-csv	6.1.0	6.1.0-jdk9	5208998433173b74b9f4160673ae4228cd7f3a8c
org.simpleflatmapper	lightning-csv	6.1.1	-	e608fb5a2adfa3359842c81ee7899c60466fedfa
org.simpleflatmapper	lightning-csv	6.1.1	6.1.1-javadoc-jdk9	73322d8a563a80b95b727e46fcf1af9b09ee5502
org.simpleflatmapper	lightning-csv	6.1.1	6.1.1-jdk16	0166f37dff280b332ae8328009dd0425c604a07c
org.simpleflatmapper	lightning-csv	6.1.1	6.1.1-jdk9	b2aca7ec7eaa949907945110b007d88a74bf7e69
org.simpleflatmapper	lightning-csv	6.2.0	-	e6a3bbabbb54a3e9600f71b35923eb44b29956c3
org.simpleflatmapper	lightning-csv	6.2.0	6.2.0-javadoc-jdk9	0f73ced1c1c05e1314471a6df3207c2383047aee
org.simpleflatmapper	lightning-csv	6.2.0	6.2.0-jdk16	c65f2818d7f5c4041e7e523e55cf797d9e066f88
org.simpleflatmapper	lightning-csv	6.2.0	6.2.0-jdk9	6ccaad792bc883c96e5e515eb7c5825df36e6726
org.simpleflatmapper	lightning-csv	6.2.1	-	1d13bd5622ec7729f8c5243e9e50a362b98002cf
org.simpleflatmapper	lightning-csv	6.2.1	6.2.1-javadoc-jdk9	a6f599930c25f2a26ebace653ddd67289e0f3b6b
org.simpleflatmapper	lightning-csv	6.2.1	6.2.1-jdk16	0fd4212de47867ebda2b7a1c33d19b49accda126
org.simpleflatmapper	lightning-csv	6.2.1	6.2.1-jdk9	2a4991914e6a0b11e2b63f95b62aae7e54ba58da
org.simpleflatmapper	lightning-csv	6.3.0	-	f2530b755ce1a429ca81cf821a398cdcf36f0092
org.simpleflatmapper	lightning-csv	6.3.0	6.3.0-javadoc-jdk9	0acdc4384009e799a50f5c7851d5409f5163b531
org.simpleflatmapper	lightning-csv	6.3.0	6.3.0-jdk16	8d2739b6c0f52d52f79b33147776f4d4033ec1d5
org.simpleflatmapper	lightning-csv	6.3.0	6.3.0-jdk9	cc751955b44ace34cda35ba202669f4eea935214
org.simpleflatmapper	lightning-csv	6.4.0	-	c33a142440ed272916dc7e1ab7b551c8d93700fa
org.simpleflatmapper	lightning-csv	6.4.0	6.4.0-javadoc-jdk9	7c4001963f45b859b65d7f56171e52c1c3a1a627
org.simpleflatmapper	lightning-csv	6.4.0	6.4.0-jdk16	cde9f96f11d5fd5c0c94141b46754acda572996e
