cn.icanci.loopstack.rec	rec-admin-dal	1.0.0.0		70f870f21f56e41a1ec84a849d45fcd3a9c38f10
dev.zio	zio-aws-xray_2.12	5.17.295.2		2fb3fe1c744b168041638daa7e6a1b554f8fd9f7
dev.zio	zio-aws-xray_2.12	5.17.295.20		c7c804e68c42c0d15f5383a0a9a16cd06a314abc
dev.zio	zio-aws-xray_2.12	5.17.295.22		7021b0336b33f13519248467ad81a0646cc6430c
dev.zio	zio-aws-xray_2.12	5.17.295.3		9a31cfe90e229630e95ee040dd68e871185c5699
dev.zio	zio-aws-xray_2.12	5.17.295.4		4e6887efdf799d70819227ea988329f5839d5ee9
dev.zio	zio-aws-xray_2.12	5.17.295.5		7a04d0ef0b3588b7cc3d0cca1d4f6eee8885df2c
dev.zio	zio-aws-xray_2.12	5.17.295.6		e5f379ac65047bec4503476dfee574fc2e5b27ed
dev.zio	zio-aws-xray_2.12	5.17.295.8		4be6f34f1e7780ff46834424bf1c4dc1bc3a7a74
dev.zio	zio-aws-xray_2.12	5.17.295.9		1255b802de8d0b50b0aad58aa6d972e56e0978b8
dev.zio	zio-aws-xray_2.12	5.19.12.1		8e7d2bc0ca91a0812bca9ddeb796797035fef6fa
dev.zio	zio-aws-xray_2.12	5.19.17.1		dd1d209076670af80db83856a053a09641502ed3
dev.zio	zio-aws-xray_2.12	5.19.17.2		a90da71389b44b929079e4cb29646672bae3a9f1
dev.zio	zio-aws-xray_2.12	5.19.26.1		2bae92ed64778a0ec5918c418e42eeadf9ea1a5d
dev.zio	zio-aws-xray_2.12	5.19.31.1		e1e190f1d13da8a66976499b77296d3899852f8d
dev.zio	zio-aws-xray_2.12	5.19.31.2		7d6f258636190d9bef4e57dd8973926a06f29d7b
dev.zio	zio-aws-xray_2.12	5.19.31.3		2bc31630b9e0e70ab63194a0052b62d0043e777b
dev.zio	zio-aws-xray_2.12	5.19.31.4		f0d915d86d4259f5b0aedcf3994d1ba08ad2955a
dev.zio	zio-aws-xray_2.12	5.19.31.5		f5e0d5857eeb051505bf90cdf0385062ed0b6024
dev.zio	zio-aws-xray_2.12	5.19.33.1		fb6d166bd43cdaaa720601ea122d8d30fddd0f4a
dev.zio	zio-aws-xray_2.12	5.19.33.2		0b0e1d4259fab6fe96cf0e455e22522c7b8d59ca
dev.zio	zio-aws-xray_2.12	5.19.7.1		04fefffcb829ab22aa79e41421844d67aa74af7e
dev.zio	zio-aws-xray_2.12	5.19.7.2		815ed71d657af229bf23afc20199ca01846ac09f
dev.zio	zio-aws-xray_2.12	5.19.7.3		7132670b165652bcb64ff6afcf3d6009710c7ba1
dev.zio	zio-aws-xray_2.12	5.19.7.4		fc1e5d0eac6eb8ab37f1fdf6a74e13717b2b408e
dev.zio	zio-aws-xray_2.12	5.19.7.5		f25b59042f20101f47b7ae1a2b2749d00c78a3bf
dev.zio	zio-aws-xray_2.12	5.19.7.6		85d0f20b1331054396e0a2ba19f36d79015bf655
dev.zio	zio-aws-xray_2.12	5.19.8.1		71ac5c0561443e353d15d22b154ba359b2585127
dev.zio	zio-aws-xray_2.12	5.19.8.2		d91e52ab075f28c751db8dcebcfa27c916133c6c
dev.zio	zio-aws-xray_2.12	5.19.8.3		eb7ec314419f458ace7105e7530ff9e82be2de67
dev.zio	zio-aws-xray_2.12	5.19.8.4		7331af1ea5f328944bebf289932a195ae086640d
dev.zio	zio-aws-xray_2.12	5.20.17.1		3e6ba58098a001e5ae04114401f0c2ad7afc81bb
dev.zio	zio-aws-xray_2.12	5.20.17.2		adffb6ec9c840d59470b88d90c6bee2d8c9c7373
dev.zio	zio-aws-xray_2.12	5.20.22.1		df53e7374b0f7e7532674a2f7d7a24b9665adc2e
dev.zio	zio-aws-xray_2.12	5.20.22.2		4d3af568518df77b59d246c9dca615a14c366ef0
dev.zio	zio-aws-xray_2.12	5.20.22.3		e6de40190a6c886ef9dd0df4976bf08da9327984
dev.zio	zio-aws-xray_2.12	5.20.32.1		bb4363a821dbf9eec65b9ca4824f601c67beb565
dev.zio	zio-aws-xray_2.12	5.20.32.2		6ee76d8e88c05405f6639872d04531f6ba767600
dev.zio	zio-aws-xray_2.12	5.20.37.1		8dae075267202e61a171d452af229f35b20ebacb
dev.zio	zio-aws-xray_2.12	5.20.42.1		6a3f56685279bc01ad61d0a7f538d93658182ee0
dev.zio	zio-aws-xray_2.12	5.20.7.1		81d1d30e27032b696cb8d51b67b362e8a4de58e3
dev.zio	zio-aws-xray_2.12	5.20.7.2		fd530e7c1dee64204c36cd20ef3f7d50545a230d
dev.zio	zio-aws-xray_2.12	5.20.7.3		5ede6e34f318bc208cb8948c5abdb9505653941a
dev.zio	zio-aws-xray_2.12	6.20.103.1		dd6514249247cba5507df85b175f446563cf7b99
dev.zio	zio-aws-xray_2.12	6.20.103.2		2fbcaca87cfdd781bca931312ac6dce437ac4fd2
dev.zio	zio-aws-xray_2.12	6.20.115.1		f38861fbc36fc660a9ef019f92d7a6447ba466d3
dev.zio	zio-aws-xray_2.12	6.20.115.2		8931c63b97e1dc6995af2c1eb4373081052c6150
dev.zio	zio-aws-xray_2.12	6.20.120.1		70fbb707f20ff92e41f81653a1e8cbad7c40295c
dev.zio	zio-aws-xray_2.12	6.20.149.1		0afd1fc5e1b5516863caf806b9ff49756a279245
dev.zio	zio-aws-xray_2.12	6.20.149.2		aea9b4d7815c80320b45654eda6b79903b23c45f
dev.zio	zio-aws-xray_2.12	6.20.162.1		efe116bb9809467bcecb58eeced6a4861fd0c7d1
dev.zio	zio-aws-xray_2.12	6.20.162.2		e766bb523b1ccd3c2662f9b80930f351a529a5e9
dev.zio	zio-aws-xray_2.12	6.20.42.1		a2a42587a5ad252bbca46c62eba52ba4a9d8a7bb
dev.zio	zio-aws-xray_2.12	6.20.42.2		393976a3dd9130c6d1021d4f82d1edea26840bed
dev.zio	zio-aws-xray_2.12	6.20.47.1		78e0cbdfd95d7f4ceed5098ecc8b7a66fe223c0c
dev.zio	zio-aws-xray_2.12	6.20.56.2		0c6cb4277db20d58985a5b9f2a8469aaaab6cdfd
dev.zio	zio-aws-xray_2.12	6.20.58.1		61a32b1f492e9a218fa4d0f02bebd75ac08f3d7b
dev.zio	zio-aws-xray_2.12	6.20.58.2		9fc86bc101b4180bd362871a4670ff03c9cc8592
dev.zio	zio-aws-xray_2.12	6.20.58.3		63ef7480cfa3961b7c0f5cf182d8eef92f758242
dev.zio	zio-aws-xray_2.12	6.20.61.1		e0c4ea635371da2f995627830cde99ae87609502
dev.zio	zio-aws-xray_2.12	6.20.69.1		c029cd11aa3fd70d48a083e9b5dcbef4639d94ec
dev.zio	zio-aws-xray_2.12	6.20.69.2		dff230e4635588d44e920822f856bb38285068ac
dev.zio	zio-aws-xray_2.12	6.20.74.1		51e98c6df0006760f286287096fe3a3585aec21f
dev.zio	zio-aws-xray_2.12	6.20.74.2		dda434d4820afea225a243bdcbecab869d2f189f
dev.zio	zio-aws-xray_2.12	6.20.78.1		b2701986d84358841a53e1ce244495bfe9189836
dev.zio	zio-aws-xray_2.12	6.20.78.2		d1dc33c4ffeedc0c2656ab3070240657fea47c70
dev.zio	zio-aws-xray_2.12	6.20.78.3		e5c375543999fad22e99ecd985d27a9945ecde06
dev.zio	zio-aws-xray_2.12	6.20.83.1		181b1eb27b19a78f4e7c7701fce31a5c0daf5a39
dev.zio	zio-aws-xray_2.12	6.20.83.2		b9404ac6a67a0a84f861874340fd6b1021fb9fa5
dev.zio	zio-aws-xray_2.12	6.20.97.2		c4d76cc319b3ac0da3b9d23644c756682d5e89cf
dev.zio	zio-aws-xray_2.12	7.21.15.1		a225cf9e7d3f86c49d502cf57b931cf4dc9f7880
dev.zio	zio-aws-xray_2.12	7.21.15.10		73413ffaf18dc2ea1ae1e0b2332e35ff50496200
dev.zio	zio-aws-xray_2.12	7.21.15.11		40c7f99144967a3cd0dd5453f5ff57bd4eafa85c
dev.zio	zio-aws-xray_2.12	7.21.15.12		4a14bafd7f312f26a168f0535c91b87d0f3e9871
dev.zio	zio-aws-xray_2.12	7.21.15.13		303dd0d213b7ce9c0b0db6cb05f9eb336460bc05
dev.zio	zio-aws-xray_2.12	7.21.15.15		7d83694592206040f6e1ceb7ba78facf3427edbe
dev.zio	zio-aws-xray_2.12	7.21.15.2		e14e14d1176a22db8e48b8a3b52a2bc6170e389f
dev.zio	zio-aws-xray_2.12	7.21.15.3		4a0db52a3f7f44b3b8c69ea0b794e2083ca7ca77
dev.zio	zio-aws-xray_2.12	7.21.15.4		b02ec5da7e000ee58948fa269778edbcbd7ca460
dev.zio	zio-aws-xray_2.12	7.21.15.5		fc78afd7f1d2d0c6a534c018800c9f92358391cd
dev.zio	zio-aws-xray_2.12	7.21.15.7		852a479579ea3bf1c1a27cda8a3b38bae8d8fe3a
dev.zio	zio-aws-xray_2.12	7.21.15.8		ad3a58965f1584298786c6f8066981755e062f4a
dev.zio	zio-aws-xray_2.12	7.21.15.9		90e20343fee702ecd99175def1678eca0a04a8de
dev.zio	zio-aws-xray_2.12	7.28.24.2		6237e97eb7b4fc120359305dd5c6dbcabbf35ddf
dev.zio	zio-aws-xray_2.12	7.28.26.1		c36c7bdc284707c58fcc4b83e2fa9b82333a2520
dev.zio	zio-aws-xray_2.12	7.28.29.1		88612e13f4ec298e8521367b4fe26a4ddc8c0d35
dev.zio	zio-aws-xray_2.12	7.28.29.10		fa2ce8e064453e6b3883ac434002d70fcb9c0da1
dev.zio	zio-aws-xray_2.12	7.28.29.11		fc05cfa6159e0d8d65c9847ce90aaf6df46409a2
dev.zio	zio-aws-xray_2.12	7.28.29.12		978bf2d0af8093adff7e02c28b3fa62c0dd2676f
dev.zio	zio-aws-xray_2.12	7.28.29.13		c156404813c046f493f048da774b795bc4f51afa
dev.zio	zio-aws-xray_2.12	7.28.29.14		0cb9499b2cad06c168c1e1fd8a263833ed231ce9
dev.zio	zio-aws-xray_2.12	7.28.29.15		c663ce7b58a190df52f5cd82fd97671c5cc1dc18
dev.zio	zio-aws-xray_2.12	7.28.29.16		b0ae4b5860ad64c3b135057c35864cde57a925e0
dev.zio	zio-aws-xray_2.12	7.28.29.17		b62c56f4c1227c95a1b1ee2dc45995e4176610a9
dev.zio	zio-aws-xray_2.12	7.28.29.18		915f468b0115b5076012298894652641d7deb158
dev.zio	zio-aws-xray_2.12	7.28.29.19		894b2a6ac3787f40aec2e98dbb5cab291cbd3d44
dev.zio	zio-aws-xray_2.12	7.28.29.2		e561e4227669b1249b6c366d1d4be25b7082f098
dev.zio	zio-aws-xray_2.12	7.28.29.3		4d5cdda0f6dcc340552f437c17f20265de72d82e
dev.zio	zio-aws-xray_2.12	7.28.29.4		2a29e741a1b443662c6cc32c0a80a7fb6b2efbc0
dev.zio	zio-aws-xray_2.12	7.28.29.5		726e88ca399d2a5f4f863da0fb337d6f7d45bca7
dev.zio	zio-aws-xray_2.12	7.28.29.6		6446bb4eab5d561ddf23a56af1247f3d06eb9b9e
dev.zio	zio-aws-xray_2.12	7.28.29.7		7869b741a484b96e3631e406edd50464a5c0ce60
dev.zio	zio-aws-xray_2.12	7.28.29.8		f61f76fc08b8874a6bfa8d1c11cf02b332107b68
dev.zio	zio-aws-xray_2.12	7.28.29.9		eac6c180b6cf200dd4795bded84b58aab225b933
dev.zio	zio-aws-xray_2.12	7.30.15.1		11ce11fb9596a8d3c9c94070bc34b6b1034935dd
dev.zio	zio-aws-xray_2.12	7.30.15.2		c2440f0fa4344723b8648ae31c33f44974fd947e
dev.zio	zio-aws-xray_2.12	7.30.16.1		c2649828bb11704f12d1c3258bf2efc492431b12
dev.zio	zio-aws-xray_2.12	7.30.16.2		fd4f0835c17806a8690874ee4cc8c2f44c4bca74
dev.zio	zio-aws-xray_2.12	7.30.16.3		65a813595fc274414db9e7cbb548a2e050cd7d2f
dev.zio	zio-aws-xray_2.12	7.30.16.4		d246938d03e2c35c7cb05e763ac2fc30893f1a29
dev.zio	zio-aws-xray_2.12	7.30.20.1		b296ee49eb49d4357f78064a5f41a02c1603891c
dev.zio	zio-aws-xray_2.12	7.30.22.1		95c20f0de8c349afd0a9722c46cdc05c481b2885
dev.zio	zio-aws-xray_2.12	7.30.22.2		a5e9d835c93ed2e515fc23276f9d0d6f51f97649
dev.zio	zio-aws-xray_2.12	7.30.23.1		030256bd8ed28b4c3513fbe3a7c966a43cff1022
dev.zio	zio-aws-xray_2.12	7.30.24.1		2385310502418015746738dead7182d01a2ab4d9
dev.zio	zio-aws-xray_2.12	7.30.24.2		c13cbfbc29178995e1bc1efe680a604af473a1b9
dev.zio	zio-aws-xray_2.12	7.30.25.1		0456af03271a5769cbc8951e0308e1003d801e9d
dev.zio	zio-aws-xray_2.12	7.30.26.1		d64b103fd440d036866fc54b8f0cd23e32c19523
dev.zio	zio-aws-xray_2.12	7.30.27.1		de05a9d7b9723c78f47329dbc5ebc54a4753ba3a
dev.zio	zio-aws-xray_2.12	7.30.27.2		a140dd0cadd71ad9ce483d7aabbaafe3f6f6da97
dev.zio	zio-aws-xray_2.12	7.30.29.1		b83ede67227b0bd97bf20e8bf736912445619475
dev.zio	zio-aws-xray_2.12	7.30.30.1		625e5d62f448f020d1be57dbf7cdc59e66173b70
dev.zio	zio-aws-xray_2.12	7.30.31.1		f37400b132c52aa1ebacbb55e09df74aa351dd0f
dev.zio	zio-aws-xray_2.12	7.30.31.2		48aa63346bcd4847adf8c7b5a4fe738d49042a73
dev.zio	zio-aws-xray_2.12	7.30.32.1		4a6fcf590cae33aef0692eedf39be06bec3f1502
dev.zio	zio-aws-xray_2.12	7.30.33.1		cac4dc612ffb0693b28d733ab54c90c226c0a5c9
dev.zio	zio-aws-xray_2.12	7.30.34.1		efcac41c6743b6563644f8b8741d098596a0caf9
dev.zio	zio-aws-xray_2.12	7.30.34.2		59ca76356a8cadae0f87beed633af9b084778281
dev.zio	zio-aws-xray_2.12	7.30.35.1		697d31dd2bf8071f8900461d21595ba7abbab492
dev.zio	zio-aws-xray_2.12	7.30.36.1		a28bf75ae989304b0f96f64b05487a59e0ccf8f5
dev.zio	zio-aws-xray_2.12	7.30.37.1		0ecc7e17de999b9e67bf40229571dfaab9348170
dev.zio	zio-aws-xray_2.12	7.30.38.1		4e91111123b014497838d933d27cdfe8c4553e45
dev.zio	zio-aws-xray_2.12	7.30.38.2		f4801300e4240fd74f11a12e0132b782f4117afb
dev.zio	zio-aws-xray_2.12	7.31.0.1		757e2e5e5f27628671bc62c0fa9eb99368f6eed0
dev.zio	zio-aws-xray_2.12	7.31.1.1		2b2b129eee1bbc1fd969a658453f98ec185a27be
dev.zio	zio-aws-xray_2.12	7.31.1.3		aeb6e2d753aaca33c82f7ef19dd2cf7e3797aacf
dev.zio	zio-aws-xray_2.12	7.31.1.4		8d56bef98b5aa81eea4cb7eb6e0b7398e86fd304
dev.zio	zio-aws-xray_2.12	7.31.1.5		fdbfeef56ddf86ca604cf93a64b2607ced5ee15d
dev.zio	zio-aws-xray_2.12	7.31.10.1		82a94c05f04e90d7a092c9e8467df5eece0cf972
dev.zio	zio-aws-xray_2.12	7.31.11.1		85432173d3e60268724db8880a2d717be88d2de3
dev.zio	zio-aws-xray_2.12	7.31.13.1		76001e659e4c40a91117a07fcb39e3b2c2239ac6
dev.zio	zio-aws-xray_2.12	7.31.14.1		de9e8b3a37b28bd5eb1d6cfbb0887425c7ea5096
dev.zio	zio-aws-xray_2.12	7.31.15.1		0d2bb3332b32f3c0553ca74a2cd149b67eb66bf1
dev.zio	zio-aws-xray_2.12	7.31.16.1		7c51e9b10f2f2e9ce8fd0b00e7fd0d7bf6348271
dev.zio	zio-aws-xray_2.12	7.31.16.2		4ed35f53604e992a93d91d9f80f4936ab5181a18
dev.zio	zio-aws-xray_2.12	7.31.17.1		ab80733a095ccd70079de2e20cc09410d1d13eb1
dev.zio	zio-aws-xray_2.12	7.31.18.1		ef2dae6b0ec17a85ba44695c0b248e480a3948fb
dev.zio	zio-aws-xray_2.12	7.31.19.1		3195b6d59533e3c1e02d9cded852a83bdc9bf62d
dev.zio	zio-aws-xray_2.12	7.31.2.1		6853f0667ce5044fae228f831bc36998fe36c8a6
dev.zio	zio-aws-xray_2.12	7.31.20.1		41983e0026ede550bffd92027af734eff393ec0e
dev.zio	zio-aws-xray_2.12	7.31.21.1		2fdd9639efb3ba676255303d79651e55b42d6483
dev.zio	zio-aws-xray_2.12	7.31.22.1		01e467b40eab15f7e7e1f77e661e17ebc5366b25
dev.zio	zio-aws-xray_2.12	7.31.22.2		64c561ff4198bf6ccee335807f8aaf8c8b45b167
dev.zio	zio-aws-xray_2.12	7.31.24.1		7c9a87efd88deaf3eea8b1d464bda4947ff1215b
dev.zio	zio-aws-xray_2.12	7.31.25.1		f1e79fa4f2bad18904e2ce367c24ee6f1979a4f4
dev.zio	zio-aws-xray_2.12	7.31.26.1		dca9a44c37e84e626564471f995511682fe3e254
dev.zio	zio-aws-xray_2.12	7.31.26.2		bdee88b06898c3da6838604e0f2fb0a7cc390bed
dev.zio	zio-aws-xray_2.12	7.31.27.1		7b8753592b6c4f759bf4146a54779cabcb31d53b
dev.zio	zio-aws-xray_2.12	7.31.28.1		4050ef18a55faeb41c1e79ad45b2c4b8aaf7e02c
dev.zio	zio-aws-xray_2.12	7.31.3.1		98e16accf37fe91d8a4961773c0a7ded6712765f
dev.zio	zio-aws-xray_2.12	7.31.30.1		6e1e6689ceb79fabdd8ee49460f902a66cf1b37a
dev.zio	zio-aws-xray_2.12	7.31.4.1		9a271b8e0532c959cfec5271323ed27124672baa
dev.zio	zio-aws-xray_2.12	7.31.6.1		e8d929ef8b88446e14c93d23f4a68042087ea02f
dev.zio	zio-aws-xray_2.12	7.31.6.2		1b876f0bce0e3ec7d83b4b90d99c3b35f478de82
dev.zio	zio-aws-xray_2.12	7.31.6.3		cd32ef884402fe95a430c1444fd699d99cb262cb
dev.zio	zio-aws-xray_2.12	7.31.7.1		5e2dccc2fc7997c5ca3d6d68bf6ea800a9e26623
dev.zio	zio-aws-xray_2.12	7.31.8.1		fea4436b7b33e14492d216b08ffbdc66a64dbe8b
dev.zio	zio-aws-xray_2.12	7.31.9.1		9c545bc0aa0c139eb9639d9c1417171f48ab253b
edu.uw.cs.lil	uwtime-standalone	1.0.1		a9e2197c4c3c96e03b9235312b330f8383ba58fc
eus.ixa	ixa-pipe-chunk	1.1.0		ad8308c2e373c4b8abdbf80d836d8815c4c148ca
eus.ixa	ixa-pipe-chunk	1.1.1		b0190dc94e7639caa309237efa070da0f6fb905d
eus.ixa	ixa-pipe-chunk	1.1.1	exec	a08e6b47037ece74055b333d5219f1b97d557f78
io.appform.rules	json-rules	1.0.10		18c176356190507dfa4d65fa3d4f44844079e832
io.appform.rules	json-rules	1.0.11		fa434e4c1170b6eb6045bb4c6c356f0f1ed339c9
io.appform.rules	json-rules	1.0.12		7f522855a4467712d80c4e0b1a5496ef7ef52461
io.appform.rules	json-rules	1.0.13		a8dc027cf2993bfb23dc839de776c9d3d2fefd6a
io.appform.rules	json-rules	1.0.14		baf371d01d5aba246c238fc76579005557f81f5f
io.appform.rules	json-rules	1.0.16		N/A
io.appform.rules	json-rules	1.0.16-RC0		N/A
io.appform.rules	json-rules	1.0.17		N/A
io.camunda.connector	connector-aws-bedrock	8.6.0-alpha4		203286c1ee1904fb9e701bb2864d09b9df95bd8a
io.camunda.connector	connector-aws-bedrock	8.6.0-alpha4	with-dependencies	d7807c882b5ada20c4f740c5481b7250f0ac039f
io.camunda.connector	connector-aws-bedrock	8.6.0-alpha5		a6b001ba45e6f0170b8c746a9f46e1eb98e957f3
io.camunda.connector	connector-aws-bedrock	8.6.0-alpha5	with-dependencies	ce99b71778fe8a67d588752afbd6ab9f1bf5bf2e
io.camunda.connector	connector-aws-bedrock	8.6.1		02afe21b39036dcde754f4ff06a01834b86ad5fe
io.camunda.connector	connector-aws-bedrock	8.6.1	with-dependencies	8650da1b436750f9b36f07ca01a8451485a584eb
io.camunda.connector	connector-aws-bedrock	8.6.10		e60ae4c6fae2f7795b2e821b9aae26a81c9ab501
io.camunda.connector	connector-aws-bedrock	8.6.10	with-dependencies	4e2e691ba175f5777bb8ff609c8a169dd486b202
io.camunda.connector	connector-aws-bedrock	8.6.11		f5b4b880f5c3cf2d1c5edfee6349da7cedff81a6
io.camunda.connector	connector-aws-bedrock	8.6.11	with-dependencies	97c05c1992ba9fc7d60045c230f28ed31b719bcd
io.camunda.connector	connector-aws-bedrock	8.6.2		6aeb099aabf4e0fb359446c123a16b68a72e9669
io.camunda.connector	connector-aws-bedrock	8.6.2	with-dependencies	46092fba3b76f12db22eba86a4c89ac6a146fc4d
io.camunda.connector	connector-aws-bedrock	8.6.5		0a5e5e18a06a341e5fca0f92d1e6fe47baa303c7
io.camunda.connector	connector-aws-bedrock	8.6.5	with-dependencies	50bb6d7b5ddb8a7ac8e6f827ecf9a742dc0eeb88
io.camunda.connector	connector-aws-bedrock	8.6.6		226039f3dbc27e80eaa8433f9321d00835b6a1bf
io.camunda.connector	connector-aws-bedrock	8.6.6	with-dependencies	6cdcd6b26246092106031e75bb1f709c7fab7165
io.camunda.connector	connector-aws-bedrock	8.6.7		7d49b016f543f0a68b059c739979b1b2235712f8
io.camunda.connector	connector-aws-bedrock	8.6.7	with-dependencies	3b386f7316dd49b7581640f09da03e534d775c4c
io.camunda.connector	connector-aws-bedrock	8.7.0		7db940300765b70749a89866a5944cd59d1921fd
io.camunda.connector	connector-aws-bedrock	8.7.0	with-dependencies	d1e5139513f3ffc007aa66ae121f7cef08d4d4ab
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha2.1		643d9efcc794926790012309129101d61839f5af
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha2.1	with-dependencies	b83de009fb4f5da93da6633e3fcfebe2365b00b9
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha3		265b678098d4034d0dbd11aa182dd4b1ee3d7eca
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha3	with-dependencies	d96705796c8be660e563716fa73c8ab6b83b2b82
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha3.1		c337f4344a1d56fa91353570885379fc4073cf52
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha3.1	with-dependencies	0d50ba566d930a9b71909ff4973d0927997b1508
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha3.2		fb398ec99327c1e6ef0e5ee14ff0003daffba19e
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha3.2	with-dependencies	31ae9451f026935467aecb69a85f20e554804c9b
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha3.3		79e8bc64cbaf22d4cce0b4db5a109b8de36474d8
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha3.3	with-dependencies	5bea5865117f9e6d631e007103a0d8cd47d98ecf
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha4		3385aa1f086a251a004f1e5ae33ef666a501ad7c
io.camunda.connector	connector-aws-bedrock	8.7.0-alpha4	with-dependencies	5b12a0d08f5190bfdbc46d120e2786f9c992580c
io.camunda.connector	connector-aws-bedrock	8.8.0-alpha3		4c6488e771e46eca8587d7aa36e4263986143cfd
io.camunda.connector	connector-aws-bedrock	8.8.0-alpha3	with-dependencies	60db6cca22f2e10903da5d8ad25a638911ef3c0b
io.camunda.connector	connector-aws-bedrock	8.8.0-alpha3.1		214a5339814b94ff1dc753cbe1fe48a779f21691
io.camunda.connector	connector-aws-bedrock	8.8.0-alpha3.1	with-dependencies	0eb5bfc53a7c41060c76fb47a4e2611ee654ce4e
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.0		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.1		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.10		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.11		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.12		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.13		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.14		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.15		c71b70ba6da71d4c1a5d9c446220d38b6486d90c
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.16		c71b70ba6da71d4c1a5d9c446220d38b6486d90c
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.17		c71b70ba6da71d4c1a5d9c446220d38b6486d90c
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.18		c71b70ba6da71d4c1a5d9c446220d38b6486d90c
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.19		c71b70ba6da71d4c1a5d9c446220d38b6486d90c
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.2		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.20		c71b70ba6da71d4c1a5d9c446220d38b6486d90c
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.21		c71b70ba6da71d4c1a5d9c446220d38b6486d90c
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.22		c71b70ba6da71d4c1a5d9c446220d38b6486d90c
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.23		c71b70ba6da71d4c1a5d9c446220d38b6486d90c
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.24		c71b70ba6da71d4c1a5d9c446220d38b6486d90c
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.3		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.4		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.5		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.6		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.7		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.8		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.17.9		626dcc475fb47269342f1e0494fd005f96263e66
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.18.0		b64d878f94364332e2742ce8903f10b540cd26b3
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.19.0		b64d878f94364332e2742ce8903f10b540cd26b3
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.21.0		b64d878f94364332e2742ce8903f10b540cd26b3
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.22.0		b64d878f94364332e2742ce8903f10b540cd26b3
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.22.1		b64d878f94364332e2742ce8903f10b540cd26b3
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.22.2		b64d878f94364332e2742ce8903f10b540cd26b3
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.23.0		b64d878f94364332e2742ce8903f10b540cd26b3
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.24.0		b64d878f94364332e2742ce8903f10b540cd26b3
io.fluidsonic.raptor	raptor-key-value-store-memory-jvm	0.25.0		b64d878f94364332e2742ce8903f10b540cd26b3
