ai.x	safe_2.10	0.1.0		b1e12f8bfd3d0228c81fd800929066648b6bee20
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.13.2		7a1c6eb4e23f41c46f0fe23b6ef99f21592e3999
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.13.3		340bc7e77d4e5bfcc8e0434dee25e8983e3fa607
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.14.1		034722b07b76381390cb2914bdcfe401f1d712b2
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.15.4		ee2071da331fc6b31e65781ca0612c5e270aed99
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.15.6		a0434d308adc73f25849a5655c2e4470a9591afe
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.15.7		d948f9a375792f2d71a9c0e3a8d649a780178610
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.15.8		7b941021622988910037f06a799d644f49ef7211
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.15.9		4d59b84b42e7e48539ce2c4b31ebc951c7f14a95
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.16.0		06cb751df6988bf4b11c83b1b0bc63716169ff45
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.16.1		4c9dfb77bc27270af2184e2362fbd353e6408928
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.17.0		6ccd444eb04c9f3e21e7c3605d57552a1c14c99a
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.18.2		4e20d4d0887f245a6607d96c2729f0845b220235
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.18.3		56ef4a6aa68052ed613bcd2c98afce527a53fb3c
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.18.4		be1372fc8612cf15ad6fccdf478ea6ad1deb6922
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.18.5		8f936d12f6e13db3a75d40209bf44da84384ac35
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.19.0		3e25e323464e3ae59ce49c242c8eddc3210d2e80
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.2.0		4c49a0a470044d5eef76d69a373484c6c80a6647
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.20.3		1c9450434d83f9fe17453ecb48fd9765cd2a26ff
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.21.0		1fc7e597c383ce4e216b9f4101820ad5a74c3c9f
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.21.1		ca40a507b31b1baf45907ad7f47f454c0d98b7c6
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.22.0		476178bfeb090d6d4826ab311c0c83ec4e4a73ae
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.22.1		141abd5d72991f0db9c09f8e31a8bee93ab1abfd
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.23.0		e20ca92b65146c0ffc19ecc3276e4cee58f221a0
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.24.0		214bd65e4a6aabe725231211ad1f8b86f409eac4
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.25.0		940b4c19fd268a57cb20602e65369104146e62b8
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.25.1		02fb71a73858ca844e46e6a7cd5138934eeda22b
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.25.2		991c918483ad26dd3a57998e99cfc94e08138bdc
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.26.0		19f2dd2439a11f3e2d72f97e110f964a60d57e64
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.26.3		a19b37f627c9f82ca9666f553dfdc98cebb08751
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.26.4		2b5616c9a4bfb009c0ae9cfe712e1731c6f46ede
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.26.5		b0b4be17b82cabae8c74be02c68284e9e2ce5fa7
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.26.6		f272a3aea957a2926df3f3d5e79bc5a6832c7b6f
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.27.0		8a3d3bff8c589200004e3b5731daaef95d4ad5ae
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.27.1		45299c45f3885ea7a3653583a6b603692cb48312
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.28.0		6284439099ee301f1e9aa8e0820eaedce97aa571
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.28.1		000cecb32fc25be1767d098f2d88e32408150598
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.28.2		a962631b19b6ed9541c5b75d5d866aebd55b48ea
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.29.0		6be98aa9ce7e1f6d4a3afc2084618713af387436
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.29.1		d1e25050d60625113d01dfc9630ebf593f8e3deb
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.3.1		ae1d8e006eed77e7623e5f67d55a4c870d585710
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.3.2		815eb5a7bedabcda3052a8366343e6085e900f2f
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.30.0		bc7ec9c9a6e45442e0f9591a9490250d51dd772e
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.30.1		0ac75cecfbd43eacb7346231dff47c5c9b0f9c01
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.30.2		bc7c24dc880798a675a3639f58b9b11422dbfedd
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.30.3		1e447bab269cf9b0566801b8a0eac96e25a758f6
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.31.1		56db3691f122725e9246c23f067ac511cd90fc00
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.31.2		ddc2721f7c83024eb23e50aee097f3825fb67e6d
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.31.3		4bdad976031b313919fb7d3a4869888ee987f0ff
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.32.0		f06c4db56e84b2316033aa62e3f79b0aaea0faa0
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.32.1		58c156d808e60f41b0a79169103b8ade4612a371
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.32.2		b379c1610e5a24f3d65741794c39afe77fd55743
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.33.0		b65530b282a89d3348d549f20e67f4269e37e972
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.33.3		d139a9a2cb5fd5419b12e38f521a31da7f67dd3e
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.33.5		f6f9bf45a5ac6a4e3144fa839f51152f5f6ffbf7
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.33.6		862bfb1200a149390a3b0107412fcbc710cc5d00
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.34.0		a72467ea538b6b619da322a5a50dc8651b31e19e
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.35.0		b8973615170ae1602f8d2c6955d5ee74734e282f
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.35.1		56231542e0202ce71c55b1ba86e7ef24e1f6c924
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.35.2		3dc500668ca169760fe8630c73fa2dc786dcf107
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.35.3		a312fda391fdccb802c9a82d950f307159abf3d9
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.35.4		88ca440a383db40e1e1a2b14e5ddc51b57dbf7bd
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.35.5		8ed9ebf1cb74375b7c032b42f278bb550ae4c86c
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.36.0		53380ceab58fb0542651bcf0fab7f55c326fc202
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.37.0		a6e2b45fa612c5b806f3139356d321e37e9a6d5c
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.37.1		16d9d83c6b71b0d54c94dd4d3c80250f17458a5a
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.37.2		4f93331a84353a385fe4f47aaa9edd1f3f0b554f
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.37.7		0e9e86418e21fb71a236e2b0f44c9a46b9b2ce18
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.37.8		d795dab6272dc7f62f5a456f8ae01f6dff8a18a7
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.38.0		c7e05bdf3a0784260c0dcdae1c865ce9a389ac99
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.38.1		0e7e5cfe467dfdca05adca513ea170be9ca4aa0e
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.38.2		54656abfe2c017b2d298b7504c08a2e208a81364
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.38.3		e743fcdf2e7920cd82e5f47f2453c497687db42e
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.38.4		c696ad4559c1907c8fc9a8641b76c2f9547ace70
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.39.0		40d4d557d50f41fdae3b86d07a7cdff4cd42a9df
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.39.1		960ecfac567b4abaddeac3c3373745e8448270fa
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.4.0		4a9604d899b600d5b9b7dadffbf5ce5813936e95
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.4.1		1d8759fe373cd6d1fa3d40047516daf6b1b897b3
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.4.2		0ead230235fff7ff0ea223964923a4b1590ad627
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.4.4		e96567fbe7c3ebf25148a29185c40a69a30e15d8
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.4.5		ce107729b5ff8f509e9007174341d5265de69da0
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.4.6		c0b14b97af89fcaa349ee185231c6547b17c6e63
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.4.7		3e01951b237192921ff62000d3f91322e10ad955
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.4.8		872c8d9831065d05d4107ad11e0afb31fbd0ef68
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.40.0		76a15b53a24b992f84ae62930548d58ad946c25c
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.40.3		fb491056bb7a85523ff7554d4412a7a2be30ce66
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.41.0		2aca65e235305c323a328a3954c80ddac84f78fa
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.42.0		6a853b90d3817ba6f7eb1cddfabdf94a564c3c75
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.42.1		d63329f377bf6e993d79e6b1f56cb3b8f57c0b1f
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.42.2		f94a33677655fb7e2260d4e742c40ede52ae1691
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.5.0		5d1e65f19816bdf1384ac9df2972340064b57e89
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.6.0		ebc7a1911b48c87c3bf16ab92fa29fa991ca0dc9
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.6.1		6a9e1cb04829ce66c3280056b8fcc9d6aeeeb535
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.6.2		b454e94fdda9a5ddda898334a3958c75b9ea5741
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.7.0		6153ba6e94d93e854495c28a06330984540bda34
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.7.1		2ec8c41e9f984ddba23f3735094723b1967d856f
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.8.0		df355bbbf4d164efd7710d905fbd3678a69c37ec
org.finos.legend.engine	legend-engine-xt-analytics-lineage-api	4.9.0		34193baea4fa6d9b2c3409acd5192b7a0523ce1a
org.jetbrains	annotations-wasmWasi	25.0.0		N/A
org.jetbrains	annotations-wasmWasi	26.0.0		N/A
org.jetbrains	annotations-wasmWasi	26.0.1		N/A
org.jetbrains	annotations-wasmWasi	26.0.2		N/A
org.lunarray.model.extensions.descriptor	guice	1.0		25ebd1a3c0508b1ba74d9e5b9558280ce1458225
org.mitre	stix	1.1.1		5b9bcfae7a8635afe52c2e67f5850193bc14f7b5
org.mitre	stix	1.1.1.1		b37b61aed0d03439e4d1019c41fa94b1104db627
org.mitre	stix	1.1.1.2		765eb4c5d55d389ca38e471e869e6cbd3a7c6009
org.mitre	stix	1.2-rc1		36635136875d4a693971932acc2c1b7e87b4f7d9
org.mitre	stix	1.2.0		e92bc74b264bf8116125d2a1c995bcbf7b7fa1d1
org.mitre	stix	1.2.0.1		f8d0f1d1397fa8fc552554253ce95f17767f028e
org.mitre	stix	1.2.0.2		2efb5f59dfb6e92bc9a1ee0b128e7c4911d0db8f
org.mobicents.servlet.sip	restcomm.media	1.0.0.CR1		9e779bf744a316825ccd9cf013ec08803d0967ce
org.mobicents.servlet.sip	restcomm.media	1.0.0.FINAL		8db1508608e9ad2e106cc5dbf473c79f0d5afe7b
org.opendaylight.controller	containermanager.it.implementation	0.5.0		d870c4c087451f14d58ebe073b7f1e2356ed5f24
org.opendaylight.controller	containermanager.it.implementation	0.5.1		f607da3660276dc385040a18276845d90fe364dd
org.opendaylight.controller	containermanager.it.implementation	0.5.2-Helium		71707b851742bce9bfc44a698c9c4f8439de7c4a
org.opendaylight.controller	containermanager.it.implementation	0.5.3-Helium-SR1		d1494b8e36d1fe771752a60eaa14b2ff48b0c883
org.opendaylight.controller	containermanager.it.implementation	0.5.3-Helium-SR1.1		dec17ec242179924c94e3a35163cb1a3d991a333
org.opendaylight.controller	containermanager.it.implementation	0.5.4-Helium-SR2		12419e13748fa4598fc03193014bef363cd3d1fe
org.opendaylight.controller	containermanager.it.implementation	0.5.5-Helium-SR3		c92c8a7ced976a2ac9f0f04c5e9400d8d47202f1
org.opendaylight.controller	containermanager.it.implementation	0.5.6-Helium-SR4		5727f1e9d59e3192511929a4e81a4ffc4ca0590c
org.opendaylight.controller	containermanager.it.implementation	0.6.0-Lithium		5e26e6b632e7422509961d537f341b8e2ef6456f
org.opendaylight.controller	containermanager.it.implementation	0.6.1-Lithium-SR1		09ffb6d023d8c6716c5de8845f7864c69534f508
org.opendaylight.controller	containermanager.it.implementation	0.6.2-Lithium-SR2		df84778251b9d3e223727bc10d418600228e49a8
org.opendaylight.controller	containermanager.it.implementation	0.6.3-Lithium-SR3		365b436163ff39a01c301a9206fa4bfdcf593061
org.opendaylight.controller	containermanager.it.implementation	0.6.4-Lithium-SR4		22c1a6ff269f814bdc7505eb9f38f218344c4976
org.openscm.kundo.plugins	kundo-clean-plugin	0.7		4957a243b7760261e6f7e3f4daa3e53ff3064fad
org.openscm.kundo.plugins	kundo-clean-plugin	0.8		e599660c32ba7875620055260e4afa1089ae70e6
org.openscm.kundo.plugins	kundo-clean-plugin	0.9		e400e8732a8200a4221ab337de010741eecefd8d
org.robolectric	shadows-core-v18	3.1.1		59c018f41c8f4af18dd33d698c2e02c130910ae6
org.robolectric	shadows-core-v18	3.1.2		211642b0fd039c5dd5e1acb65e288602070d0ba2
org.robolectric	shadows-core-v18	3.1.3		dd927261d156414cb6fcdcd102dbdc35ed34691b
org.robolectric	shadows-core-v18	3.1.4		fc8a9e59bc8f1a2bbbdbcb955d2d78a19400f907
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.1.0		4cf47ea969ee0f11337b0ee61b0a91790bfba3d3
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.10.0		3a3f3678a825054327dab1d59777935bb57ecabf
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.11.0		a53e7036142f911495640d7d62b21a52c9f03227
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.12.0		4ac8ec62e1e0e3667c854c37e31bb96533210991
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.13.0		729f04c4e2794baa7baff12d2dbfc91503d93603
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.14.0		184573d05654d561546496d0014fb95692b438c7
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.15.0		8a9a356b1e758211dedddfa22a3c22a6b89b429d
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.15.1		ba58ed574c52648dfed62df0e6ad82422b994b3c
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.16.0		e2abec8fd07e1aa3143c5b37894e509c9be006dd
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.17.0		835a896a981248c39245d73eef5d49b2db73c2c6
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.17.1		09e4711fc80f45d80828005bfb2df7cf044e3d13
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.18.0		07e3bec7ea8736e42a04cdf0efe907d57751376a
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.19.0		2acf0e6358484eff31f3bb2ce53919a89d1cde9c
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.2.0		98cf769f0b84fa879ceeb541529f8da07eaac820
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.20.0		3ef897aad382277b405993cc6adb594c0bb3ccdf
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.21.0		9590f68d0f24fd8874b04271b1653b9c9f796933
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.22.0		ad86015837a46fe50d3a2787085cbb44629fc090
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.23.0		3678c6882acbd1577769ff44e54073211cca0180
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.24.0		fe903dabbeb5ac42aefddb842fabd0db44f6e9a5
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.25.0		b93d4a0df4abb1e414c242820b612d9bf9a5a852
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.26.0		936cc7ed7126dad99580aa1c2e69152b6386c9f8
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.27.0		9a82dbe182a73e2638514bd76e67a1790768f0ec
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.28.0		9d5529ebbe13eab23e7766504a49530f4268c471
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.3.0		74fccc714d047198da5ba7a34cc3470b8c8a0f3e
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.4.0		d15f87f13f52324a1b10dfaa07164323f7904b4a
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.5.0		a3d2831d40df1c6ed611126e9e65764d281d54ff
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.6.0		3f126a36474ad75e412a4ca5277d3420420d9d60
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.7.0		c5dec0400b050a661959d2b626f5ce003fbc60a1
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.8.0		f7fd19e6e6096c44a33ec28276ab0dd097d413d2
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.9.0		823dce54656a7aacc3bf8baf833d77c0b7e359b6
org.sahli.asciidoc.confluence.publisher	asciidoc-confluence-publisher-maven-plugin	0.9.1		cf1402e1b77ad559ea67f0b0a3adb7c8aa529f0a
org.scalacheck	scalacheck_native0.4.0-M2_2.11	1.14.1		dcab2eccd38bf211f6a2a3b43aac67b84bb293ee
org.scalacheck	scalacheck_native0.4.0-M2_2.11	1.14.1-RC1		928dc3c14344a6f82268065fd933f5c7e779c470
org.scalacheck	scalacheck_native0.4.0-M2_2.11	1.14.1-RC2		2137022b825a3087c13eca1d0ede9e9d08cf5c8f
org.scalacheck	scalacheck_native0.4.0-M2_2.11	1.14.2		7dae62e7c6c81e5793bb13b1361cb34a7266a309
org.scalacheck	scalacheck_native0.4.0-M2_2.11	1.14.3		4801e91a92541a706b12fc88b3fa078bbac99d80
org.scalacheck	scalacheck_native0.4.0-M2_2.11	1.15.0		874994aa561eaf61528efe5909d9720c711a2052
org.scalacheck	scalacheck_native0.4.0-M2_2.11	1.15.0-M1		fa0b78eee338f06375f15872a4047ab1629b26be
org.scalacheck	scalacheck_native0.4.0-M2_2.11	1.15.0-RC1		05d0e028db5bfb004bf24eb31546f1f4a95bf5cf
org.scalacheck	scalacheck_native0.4.0-M2_2.11	1.15.1		b294e77d71a65da34b12469b50ca3912acad9363
org.scalacheck	scalacheck_native0.4.0-M2_2.11	1.15.2		b6e76b7570ad1c7fa366b2a40837d160e69acbd8
org.typelevel	vault_2.13	2.1.0		d8a35b9e9d326fd279d1abd0a3834c6b30f071f3
org.typelevel	vault_2.13	2.1.0-M11		226885546f87b0fb923f8c69234e7a8c215d3c81
org.typelevel	vault_2.13	2.1.0-M13		b930b99371f41644d73e1d5ff379b80130260112
org.typelevel	vault_2.13	2.1.0-M14		4bb60162ced3266363283f372ece6cdf82204957
org.typelevel	vault_2.13	2.1.10		2a6475b241d2eefda75ee45b74147f722059fae2
org.typelevel	vault_2.13	2.1.11		c66d97e6d21139db2c2607c83751cff32bea4775
org.typelevel	vault_2.13	2.1.13		6fab738a2991e0a1625795346ab332d8318a12fa
org.typelevel	vault_2.13	2.1.7		22e91fc5c37ecd1ea80f99f249ac9bc73875fe44
org.typelevel	vault_2.13	2.1.8		22395b91d40882b648da4d7dbe4de0bb5ae6b0ea
org.typelevel	vault_2.13	2.1.9		4e266accfdc93edc8adf3da82e0361427628614d
org.typelevel	vault_2.13	2.2.0		9ee6f78bd622a5cef9a348468a0f9093d6d263b4
org.typelevel	vault_2.13	2.2.1		5adbae3e19569b9b4f7d1d15d7b1423c9a5d7d24
org.typelevel	vault_2.13	3.0.0		8e90ba86a9535c8d8ac66f400d797a5db981d848
org.typelevel	vault_2.13	3.0.0-M1		9e66a8069c5d661bc89f19d893492282cd771677
org.typelevel	vault_2.13	3.0.0-M2		0e181a0fd236b2edcbbc63aeec7cb14af2fd0cd4
org.typelevel	vault_2.13	3.0.0-M4		bc5e261acc0f34eb8522147631a3d22a150b8c05
org.typelevel	vault_2.13	3.0.0-RC1		2ac3c72726ad95fb9dac698d2ba0462f3b3fdc4b
org.typelevel	vault_2.13	3.0.0-RC2		09e7a7ee4f2d7b7292cfaa7557df9f21a23c0f67
org.typelevel	vault_2.13	3.0.0-RC3		c878d0d80c4e8991e4e4af0487e7192498d4d420
org.typelevel	vault_2.13	3.0.1		4352b3ad166f2f4b943dbba456e2ed927f7f56da
org.typelevel	vault_2.13	3.0.2		ea2159d5bdef5ade8047b21db172fe21c4751a64
org.typelevel	vault_2.13	3.0.3		cd494a096314d9776a0cd76d8685993ec19b29f7
org.typelevel	vault_2.13	3.0.4		c26c00f9949329bd4ff2eb39060acd53fbdeac24
org.typelevel	vault_2.13	3.1.0		623aa514e7a07ce4ddc98724cc4958fa0234d201
org.typelevel	vault_2.13	3.2.1		46e365a261cbbcea14ba958e91af086ba4f99a96
org.typelevel	vault_2.13	3.2.1-33-97a8eb2		b200cec1d98ce2ca1aa8bab1ed5aa18583b64869
org.typelevel	vault_2.13	3.3.0		a356a89f1f42b5f07dc2f3d1573595de6932bec9
org.typelevel	vault_2.13	3.4.0		6e3858c1113ed68828fd80a686f3e37499175b51
org.typelevel	vault_2.13	3.5.0		970e6453f869cbdb7e90802514a601438a2f2c8a
org.typelevel	vault_2.13	3.6.0		44fbc292feaa1464aa2aebce414a9f69917bf225
org.webjars.npm	salesforce__canvas-js-sdk	1.40.1		f47f60f010637db19fa07162f2be00a6a0770ac7
org.webjars.npm	salesforce__canvas-js-sdk	1.41.0		32fe3a83e098063f86484dceea3a074dc05ad653
org.wysko	kmidi-jvm	0.0.3		2eda304e9ece1615369d3769c62911819988bee7
org.wysko	kmidi-jvm	0.0.4		f62095fe196956f63c1b0a53f6f1e0bd1a25ec8a
org.wysko	kmidi-jvm	0.0.5		bf9ac783e0bde663c8aede56a3a4ef7f523ca9a9
org.wysko	kmidi-jvm	0.0.6		53d1d4b349f1ef1c1df48d417d43438296d763dd
org.wysko	kmidi-jvm	0.1.0		94f6c1d0a4d8a34bf85bb37d969ff1db39d35b38
org.wysko	kmidi-jvm	0.1.1		63d36c8d8fbb948d5dd71a9cb0d0176bf7553c43
org.wysko	kmidi-jvm	0.1.2		b49614d88a697d43cc6e11de5027baced0b10860
tz.co.asoft	krest-core-tvosx64	2.0.16		N/A
tz.co.asoft	krest-core-tvosx64	2.0.16	metadata	a927a3c3988d91146ba8e9f206cbbae241026c14
tz.co.asoft	krest-core-tvosx64	2.0.17		N/A
tz.co.asoft	krest-core-tvosx64	2.0.17	metadata	4065f254c68d8f67183df34e35116e31d7105073
tz.co.asoft	krest-core-tvosx64	2.0.18		N/A
tz.co.asoft	krest-core-tvosx64	2.0.18	metadata	77a4a24d50b2579c757f39ee3de211aa0a9a5fbe
za.co.absa.db	balta_2.11	0.2.0		25b431741e1489dcd412091bb526f9f679502610
